hold,rsi,dist,maxdist,minatr,exitbuf,train_pf,test_pf,all_pf,train_tpd,test_tpd,all_tpd,trades,net,dd,score
12,35.0,1.2,2.5,0.0004,0.2,0.9625427433814203,1.96043494642327,1.3014398887593468,0.4968474666776201,0.844574780058651,0.5560821484992101,154,4300.994285714239,2217.04,1.3444122969126564
8,35.0,1.5,3.0,0.0,0.4,1.2921416153225103,1.7743142597360966,1.4588993230395957,0.4522874736537587,0.6504663515830859,0.46942588111388345,130,4959.675714285814,3084.815714285699,1.3441835079469135
8,35.0,1.5,3.0,0.0002,0.4,1.2921416153225103,1.7743142597360966,1.4588993230395957,0.4522874736537587,0.6504663515830859,0.46942588111388345,130,4959.675714285814,3084.815714285699,1.3441835079469135
8,37.0,1.5,3.0,0.0,0.4,1.3401209584983174,1.7278186326935376,1.4794129513381338,0.49989668140678595,0.7267011375387796,0.523590405857793,145,5525.450000000086,3022.022857142863,1.3439500491829017
8,37.0,1.5,3.0,0.0002,0.4,1.3401209584983174,1.7278186326935376,1.4794129513381338,0.49989668140678595,0.7267011375387796,0.523590405857793,145,5525.450000000086,3022.022857142863,1.3439500491829017
12,40.0,1.35,3.0,0.0,0.2,0.8771184903544385,2.198717948717938,1.234375160480059,0.6328890349345875,0.9053606882859034,0.6607989167230873,183,4009.7528571428647,4838.65571428573,1.3434580060152759
12,40.0,1.35,3.0,0.0002,0.2,0.8771184903544385,2.198717948717938,1.234375160480059,0.6328890349345875,0.9053606882859034,0.6607989167230873,183,4009.7528571428647,4838.65571428573,1.3434580060152759
10,35.0,1.5,2.5,0.0003,0.3,1.1593869232951768,1.8104984534188087,1.3987810866143597,0.3630052070419043,0.5912023460410557,0.39720153464229296,110,3861.1557142858137,2025.0971428571484,1.3434344146315305
10,35.0,1.5,2.5,0.0004,0.3,1.1593869232951768,1.8104984534188087,1.3987810866143597,0.3630052070419043,0.5912023460410557,0.39720153464229296,110,3861.1557142858137,2025.0971428571484,1.3434344146315305
10,40.0,1.5,2.5,0.0003,0.3,1.061498594164979,1.937878086450504,1.3463276612844863,0.4850775392831468,0.6909331568497684,0.5055292259083728,140,4205.720000000093,2952.137142857148,1.343397666710573
12,45.0,1.5,2.5,0.0003,0.3,1.0854508065458857,1.9573492264343626,1.3590035946131538,0.5442333367567013,0.7266710787557908,0.5524712254570074,153,4865.082857142905,3624.19714285717,1.3428682194417008
10,37.0,1.2,2.5,0.0004,0.2,1.0582045165759082,1.8808366787548334,1.340058713532627,0.5973999301719003,0.9636135508155584,0.653577070638682,181,5188.320000000047,2298.0557142857524,1.3426765593935388
12,37.0,1.5,0.0,0.0003,0.2,1.1308481810421744,2.0473286339857273,1.3895656791785091,0.5653359781800149,0.7266710787557908,0.5633039945836155,156,6078.142857142831,5587.370000000079,1.3424671661190013
12,45.0,1.35,3.0,0.0004,0.4,1.1335433689167795,1.9449297908775158,1.3603136350460787,0.7335318886720756,0.939562507842235,0.7294155998846497,202,6051.844285714391,4159.315714285659,1.3423582836989556
10,35.0,1.35,0.0,0.0003,0.2,1.1327173101012464,2.0571834177231274,1.3730284240035104,0.5653593420671984,0.7708908406524467,0.5741367637102234,159,5605.887142857214,5665.56428571431,1.3422574599155028
10,35.0,1.35,0.0,0.0004,0.2,1.1327173101012464,2.0571834177231274,1.3730284240035104,0.5653593420671984,0.7708908406524467,0.5741367637102234,159,5605.887142857214,5665.56428571431,1.3422574599155028
10,45.0,1.5,3.0,0.0003,0.4,1.3098022756877221,1.8024084723319245,1.4641483977713994,0.6270514532196775,0.7624405377456049,0.6138646137643091,170,6327.061428571564,4006.8757142856784,1.3418510202852216
12,35.0,1.5,2.5,0.0,0.2,1.0295058772311638,1.9207137607122213,1.353757180427145,0.3689408653250134,0.5912023460410557,0.4008124576844956,111,3868.4171428571512,2356.995714285735,1.3417798491693722
12,35.0,1.5,2.5,0.0002,0.2,1.0295058772311638,1.9207137607122213,1.353757180427145,0.3689408653250134,0.5912023460410557,0.4008124576844956,111,3868.4171428571512,2356.995714285735,1.3417798491693722
8,37.0,1.35,3.0,0.0,0.4,1.1816832164091717,1.8527720271528998,1.403379508884784,0.5713222986795611,0.8696587383660805,0.6102536454480485,169,5146.5814285715005,3290.20285714287,1.3416507146561711
8,37.0,1.35,3.0,0.0002,0.4,1.1816832164091717,1.8527720271528998,1.403379508884784,0.5713222986795611,0.8696587383660805,0.6102536454480485,169,5146.5814285715005,3290.20285714287,1.3416507146561711
10,42.0,1.5,2.5,0.0003,0.4,1.1831021843980267,1.8397104782579297,1.3956468055249511,0.5264865975146349,0.7028748707342295,0.534423310806575,148,4838.981428571518,2930.6871428571367,1.34157517367518
10,37.0,1.35,3.0,0.0,0.4,1.1406413865695837,1.8713343320728952,1.381930626552944,0.5594081910980699,0.8696587383660805,0.6030317088155271,167,5080.001428571531,3079.5428571428424,1.3414122211122788
10,37.0,1.35,3.0,0.0002,0.4,1.1406413865695837,1.8713343320728952,1.381930626552944,0.5594081910980699,0.8696587383660805,0.6030317088155271,167,5080.001428571531,3079.5428571428424,1.3414122211122788
12,37.0,1.5,3.0,0.0004,0.4,1.3089150407256605,1.7535736820971726,1.4727066787622398,0.48799437946852914,0.698649044292944,0.5055355642764898,140,5752.721428571514,3163.041428571373,1.3412637882342744
8,35.0,1.35,0.0,0.0,0.2,1.1712169697001815,2.0464407599171683,1.3995693187056288,0.5772855017358242,0.7829360100376412,0.5849695328368314,162,5818.91714285716,6078.094285714313,1.340522096199309
8,35.0,1.35,0.0,0.0002,0.2,1.1712169697001815,2.0464407599171683,1.3995693187056288,0.5772855017358242,0.7829360100376412,0.5849695328368314,162,5818.91714285716,6078.094285714313,1.340522096199309
10,35.0,1.5,3.0,0.0003,0.4,1.357712500061976,1.718200963160288,1.4873611359858887,0.4463363226846303,0.6384206784056213,0.46220394448136215,128,5263.565714285851,3103.4757142856542,1.3400967114302997
10,35.0,1.5,3.0,0.0004,0.4,1.357712500061976,1.718200963160288,1.4873611359858887,0.4463363226846303,0.6384206784056213,0.46220394448136215,128,5263.565714285851,3103.4757142856542,1.3400967114302997
10,35.0,1.2,2.5,0.0,0.2,1.1520517499891019,1.7824397056206696,1.3878637088549568,0.5027623174714013,0.844574780058651,0.5596930715414128,155,5019.032857142893,1864.7299999999864,1.3397263003746394
10,35.0,1.2,2.5,0.0002,0.2,1.1520517499891019,1.7824397056206696,1.3878637088549568,0.5027623174714013,0.844574780058651,0.5596930715414128,155,5019.032857142893,1864.7299999999864,1.3397263003746394
12,35.0,1.5,2.5,0.0003,0.2,1.0244617671942828,1.9207137607122213,1.3505482867109881,0.36299020620686806,0.5912023460410557,0.39720153464229296,110,3833.327142857153,2356.995714285735,1.3396964967648106
12,35.0,1.5,2.5,0.0004,0.2,1.0244617671942828,1.9207137607122213,1.3505482867109881,0.36299020620686806,0.5912023460410557,0.39720153464229296,110,3833.327142857153,2356.995714285735,1.3396964967648106
8,40.0,1.35,3.0,0.0,0.3,1.089240470318263,1.9446208708071706,1.3448716266798084,0.6566293519564548,0.9053606882859034,0.675242608891898,187,5051.051428571514,3691.895714285692,1.3393690937947786
8,40.0,1.35,3.0,0.0002,0.3,1.089240470318263,1.9446208708071706,1.3448716266798084,0.6566293519564548,0.9053606882859034,0.675242608891898,187,5051.051428571514,3691.895714285692,1.3393690937947786
12,42.0,1.35,2.5,0.0004,0.3,0.8878498311347207,2.12956016417157,1.2292728260258734,0.6093047139776112,0.8672521957340026,0.631911532385466,175,3683.3242857143487,3953.527142857146,1.3391088591996203
10,37.0,1.5,3.0,0.0004,0.4,1.3555785184214009,1.7034483150761544,1.4829083267917085,0.48799437946852914,0.698649044292944,0.5055355642764898,140,5634.980000000138,2942.3228571428076,1.3390351292475018
12,45.0,1.35,0.0,0.0004,0.3,1.100083333794815,2.1204307925700867,1.3432730395289993,0.8104344253876964,0.9515683814303639,0.7799593771157752,216,6743.325714285745,6596.674285714324,1.3389670382954015
12,45.0,1.35,0.0,0.0,0.2,1.0868035238004896,2.115586671162114,1.3385981595055845,0.8162494095418044,0.9887491727332892,0.7980139923267885,221,6975.508571428547,6416.364285714355,1.3388442859190994
12,45.0,1.35,0.0,0.0002,0.2,1.0868035238004896,2.115586671162114,1.3385981595055845,0.8162494095418044,0.9887491727332892,0.7980139923267885,221,6975.508571428547,6416.364285714355,1.3388442859190994
8,45.0,1.35,0.0,0.0004,0.3,1.2960413561908533,1.8953097671976777,1.4530057160363714,0.8340967443771182,0.9515683814303639,0.7944030692845859,220,8094.544285714335,5612.664285714313,1.3388411023867426
8,42.0,1.35,0.0,0.0003,0.2,1.1652606688793286,2.0262413123460177,1.3740449782717987,0.7808244500585372,0.9172733289212442,0.7546829158203566,209,6758.254285714302,5895.0242857142985,1.3388161706494888
10,42.0,1.35,0.0,0.0003,0.2,1.100616425938237,2.098044597399942,1.337769355752705,0.7630470948263468,0.9172733289212442,0.7438501466937486,206,6284.9742857143465,6190.164285714328,1.338315625228332
12,37.0,1.35,3.0,0.0003,0.4,1.0397721948005283,1.9630177462964629,1.3302330172192691,0.5534570401289416,0.8577456049638055,0.5958097721830059,165,4707.952857142907,3365.421428571391,1.3381754837294026
10,35.0,1.2,2.5,0.0003,0.2,1.1477194380464157,1.7824397056206696,1.3851520036457858,0.4968474666776201,0.844574780058651,0.5560821484992101,154,4983.942857142895,1864.7299999999864,1.337920335195023
10,35.0,1.2,2.5,0.0004,0.2,1.1477194380464157,1.7824397056206696,1.3851520036457858,0.4968474666776201,0.844574780058651,0.5560821484992101,154,4983.942857142895,1864.7299999999864,1.337920335195023
8,40.0,1.5,3.0,0.0,0.2,1.2155366694301653,1.860947622360879,1.419079014605762,0.5797030008010352,0.7504963600264726,0.5813586097946287,161,5617.750000000081,3886.015714285699,1.3376138594022497
8,40.0,1.5,3.0,0.0002,0.2,1.2155366694301653,1.860947622360879,1.419079014605762,0.5797030008010352,0.7504963600264726,0.5813586097946287,161,5617.750000000081,3886.015714285699,1.3376138594022497
12,35.0,1.5,3.0,0.0,0.2,1.1423230014410635,1.914387468275904,1.4079042974609588,0.4522500929790487,0.650439146800502,0.4694199954863462,130,5026.77714285719,3818.6157142857014,1.3375484989223605
12,35.0,1.5,3.0,0.0002,0.2,1.1423230014410635,1.914387468275904,1.4079042974609588,0.4522500929790487,0.650439146800502,0.4694199954863462,130,5026.77714285719,3818.6157142857014,1.3375484989223605
12,45.0,1.5,3.0,0.0004,0.2,1.1497058273767218,1.9634870822377481,1.3964062253669363,0.6210593333470251,0.7468005018820577,0.6030241480478448,167,6138.835714285786,4772.495714285731,1.3372532248983746
10,37.0,1.35,0.0,0.0,0.2,1.0848905054683318,2.0683348912939485,1.3441582288848406,0.6367731536967393,0.8815354070152217,0.653577070638682,181,5717.812857142916,5550.8114285714855,1.3369594839011174
10,37.0,1.35,0.0,0.0002,0.2,1.0848905054683318,2.0683348912939485,1.3441582288848406,0.6367731536967393,0.8815354070152217,0.653577070638682,181,5717.812857142916,5550.8114285714855,1.3369594839011174
10,45.0,1.5,3.0,0.0004,0.2,1.2904933309701585,1.805816961999188,1.453122787175732,0.62699993838444,0.7468005018820577,0.6066350710900474,168,6531.654285714427,3976.755714285725,1.3368946052032515
12,37.0,1.5,2.5,0.0004,0.4,1.2235100436219566,1.7389504641203821,1.4264279259904977,0.40467826590073147,0.6625120247605504,0.44414910290005893,123,4618.691428571468,1993.5214285714173,1.3360926172456211
12,42.0,1.5,3.0,0.0,0.2,1.0889286510079976,2.020667055764172,1.363844921924287,0.6033147809656815,0.7624090006618134,0.5994132250056421,166,5598.942857142914,4978.275714285717,1.3349237120524449
12,42.0,1.5,3.0,0.0002,0.2,1.0889286510079976,2.020667055764172,1.363844921924287,0.6033147809656815,0.7624090006618134,0.5994132250056421,166,5598.942857142914,4978.275714285717,1.3349237120524449
12,45.0,1.5,2.5,0.0004,0.3,1.0854508065458857,1.942202486511417,1.3542513977499218,0.5442333367567013,0.7106649937264743,0.5452493793726021,151,4800.682857142921,3624.19714285717,1.3347406547995082
12,45.0,1.5,3.0,0.0003,0.3,1.1498066579213544,1.961323869453682,1.3934500795342748,0.6211358734723221,0.7624090006618134,0.61024599413225,169,5858.572857142941,4817.075714285703,1.334737449919392
8,37.0,1.35,0.0,0.0003,0.3,1.1427068709145314,2.042614550954709,1.3822079516706065,0.6427508679120516,0.8696227663798809,0.653577070638682,181,5913.852857142872,5976.5914285714825,1.3346759666671626
12,37.0,1.5,0.0,0.0,0.2,1.1339818055101387,2.02811786807748,1.388102973521514,0.5712868832134887,0.7385837193911318,0.5705258406680208,158,6071.51285714283,5587.370000000079,1.3346742787501025
12,37.0,1.5,0.0,0.0002,0.2,1.1339818055101387,2.02811786807748,1.388102973521514,0.5712868832134887,0.7385837193911318,0.5705258406680208,158,6071.51285714283,5587.370000000079,1.3346742787501025
10,40.0,1.5,2.5,0.0004,0.3,1.061498594164979,1.9215610760395456,1.3410245261764155,0.4850775392831468,0.6745294855708909,0.4983073798239675,138,4141.320000000109,2952.137142857148,1.334633292699807
8,40.0,1.5,2.5,0.0003,0.4,1.1675682809731547,1.8119734963328935,1.3820304669574643,0.4909931190305022,0.6909617373319544,0.5091465325927504,141,4375.6700000000565,2485.6299999999815,1.334574663614222
10,45.0,1.5,3.0,0.0004,0.4,1.3098022756877221,1.7873304347913606,1.4594240629196007,0.6270514532196775,0.7468317370028023,0.6066426771317878,168,6262.66142857158,4006.8757142856784,1.333759939589982
12,35.0,1.35,2.5,0.0,0.4,1.0319351064262523,1.872602929185262,1.3294788781586098,0.4165805678389883,0.7239515689806862,0.46942588111388345,130,3778.827142857156,1894.237142857145,1.3331950501416328
12,35.0,1.35,2.5,0.0002,0.4,1.0319351064262523,1.872602929185262,1.3294788781586098,0.4165805678389883,0.7239515689806862,0.46942588111388345,130,3778.827142857156,1894.237142857145,1.3331950501416328
10,42.0,1.5,2.5,0.0004,0.4,1.1831021843980267,1.8234439144540688,1.3903813060284336,0.5264865975146349,0.6866033711154795,0.5272013741740537,146,4774.581428571535,2930.6871428571367,1.3328410232325132
12,37.0,1.5,0.0,0.0004,0.2,1.1308481810421744,2.0327070960191955,1.385438097723327,0.5653359781800149,0.7106649937264743,0.5560821484992101,154,6013.742857142847,5651.770000000064,1.3327688654388055
10,37.0,1.5,3.0,0.0,0.4,1.3603218671989885,1.6843705395282005,1.4804460909620771,0.49394553043765754,0.7267011375387796,0.5199794375415324,144,5647.860000000124,2917.1057142856566,1.3326222282283597
10,37.0,1.5,3.0,0.0002,0.4,1.3603218671989885,1.6843705395282005,1.4804460909620771,0.49394553043765754,0.7267011375387796,0.5199794375415324,144,5647.860000000124,2917.1057142856566,1.3326222282283597
8,42.0,1.5,3.0,0.0003,0.4,1.2509598363070211,1.8291137903053143,1.4268310491031464,0.6152202937249667,0.7386142709410548,0.5994207404992665,166,5691.4414285715375,3955.8357142856585,1.3325033401311694
12,40.0,1.5,2.5,0.0,0.2,0.9232471337384872,2.0681766672663677,1.2804196265853194,0.4850177650900577,0.7028457974851092,0.5091401489505755,141,3847.191428571437,3697.6071428571777,1.3321040021833648
12,40.0,1.5,2.5,0.0002,0.2,0.9232471337384872,2.0681766672663677,1.2804196265853194,0.4850177650900577,0.7028457974851092,0.5091401489505755,141,3847.191428571437,3697.6071428571777,1.3321040021833648
8,45.0,1.35,3.0,0.0,0.4,1.3350224666504928,1.6814871044700463,1.4456527077639463,0.7631097874088528,0.9768769389865563,0.7619143147309955,211,6805.342857142962,2856.335714285662,1.3319609995349135
8,45.0,1.35,3.0,0.0002,0.4,1.3350224666504928,1.6814871044700463,1.4456527077639463,0.7631097874088528,0.9768769389865563,0.7619143147309955,211,6805.342857142962,2856.335714285662,1.3319609995349135
12,37.0,1.5,3.0,0.0003,0.3,1.176326165424755,1.8744505287322815,1.4237557147609115,0.487954047687921,0.71475843812045,0.5127510719927781,142,5345.101428571507,3870.621428571415,1.3318543329803942
10,37.0,1.35,0.0,0.0003,0.3,1.0876966132127734,2.0533183023458084,1.344467144397957,0.6308220027276108,0.8696227663798809,0.6463552245542767,179,5561.682857142921,5518.831428571476,1.3315636366089683
8,45.0,1.35,0.0,0.0,0.2,1.2960714943865983,1.8790252751755276,1.4514168698311365,0.8399778174872142,0.9887491727332892,0.8124576844955992,225,8286.73428571432,5636.804285714314,1.331381377045215
8,45.0,1.35,0.0,0.0002,0.2,1.2960714943865983,1.8790252751755276,1.4514168698311365,0.8399778174872142,0.9887491727332892,0.8124576844955992,225,8286.73428571432,5636.804285714314,1.331381377045215
12,37.0,1.5,2.5,0.0,0.3,1.0743288432248095,1.8660054471816288,1.3728654751735405,0.4105954791520311,0.6790205162144275,0.4549763033175355,126,4204.061428571471,2474.951428571449,1.3313580293813767
12,37.0,1.5,2.5,0.0002,0.3,1.0743288432248095,1.8660054471816288,1.3728654751735405,0.4105954791520311,0.6790205162144275,0.4549763033175355,126,4204.061428571471,2474.951428571449,1.3313580293813767
12,35.0,1.35,2.5,0.0003,0.4,1.0271994595543956,1.872602929185262,1.326419353761883,0.4106294168698599,0.7239515689806862,0.46581491279762277,129,3743.7371428571582,1894.237142857145,1.3312186851285102
12,35.0,1.35,2.5,0.0004,0.4,1.0271994595543956,1.872602929185262,1.326419353761883,0.4106294168698599,0.7239515689806862,0.46581491279762277,129,3743.7371428571582,1894.237142857145,1.3312186851285102
8,42.0,1.35,0.0,0.0004,0.2,1.1652606688793286,2.0115428908286805,1.3704806707476476,0.7808244500585372,0.903387703889586,0.7474610697359513,207,6693.854285714317,5895.0242857142985,1.3311279271576366
12,37.0,1.35,3.0,0.0,0.4,1.043363340199445,1.9449266215292877,1.3288057498638222,0.5594081910980699,0.8696587383660805,0.6030317088155271,167,4701.322857142907,3365.421428571391,1.3310079072944396
12,37.0,1.35,3.0,0.0002,0.4,1.043363340199445,1.9449266215292877,1.3288057498638222,0.5594081910980699,0.8696587383660805,0.6030317088155271,167,4701.322857142907,3365.421428571391,1.3310079072944396
8,40.0,1.5,3.0,0.0,0.3,1.2223421744325043,1.841307232655213,1.4206452717885225,0.5797268152408339,0.7504963600264726,0.5813586097946287,161,5550.5700000001025,3888.085714285692,1.330728211721837
8,40.0,1.5,3.0,0.0002,0.3,1.2223421744325043,1.841307232655213,1.4206452717885225,0.5797268152408339,0.7504963600264726,0.5813586097946287,161,5550.5700000001025,3888.085714285692,1.330728211721837
10,42.0,1.35,0.0,0.0004,0.2,1.100616425938237,2.0834881383264254,1.334308347716457,0.7630470948263468,0.903387703889586,0.7366283006093433,204,6220.574285714361,6190.164285714328,1.3307119247337795
10,35.0,1.5,2.5,0.0,0.4,1.2625390888503831,1.7029753058968962,1.429345044649755,0.36897136008596104,0.5912271146675604,0.40081748310493126,111,4049.5757142858,1910.6671428571285,1.3305635286656827
10,35.0,1.5,2.5,0.0002,0.4,1.2625390888503831,1.7029753058968962,1.429345044649755,0.36897136008596104,0.5912271146675604,0.40081748310493126,111,4049.5757142858,1910.6671428571285,1.3305635286656827
12,42.0,1.35,2.5,0.0003,0.4,0.9572872340425573,2.0157306465413067,1.2603964221100394,0.6093047139776112,0.8815718717683557,0.6391413919781336,177,4027.774285714334,3363.447142857122,1.3295335391894283
12,37.0,1.5,2.5,0.0003,0.3,1.0693325940221592,1.8660054471816288,1.3697532824175265,0.4046448200338857,0.6790205162144275,0.4513653802753329,125,4168.971428571471,2474.951428571449,1.3293059823774012
8,35.0,1.35,0.0,0.0003,0.3,1.1649925801258498,2.0275123200541594,1.3906196810415525,0.5713341048107126,0.7708908406524467,0.577747686752426,160,5547.2771428571705,6053.954285714314,1.3290213810303368
8,35.0,1.35,0.0,0.0004,0.3,1.1649925801258498,2.0275123200541594,1.3906196810415525,0.5713341048107126,0.7708908406524467,0.577747686752426,160,5547.2771428571705,6053.954285714314,1.3290213810303368
10,42.0,1.5,3.0,0.0,0.2,1.2343374162642777,1.840763634304097,1.422962397977273,0.6092546571094087,0.7624090006618134,0.6030241480478448,167,6036.531428571558,4093.3757142857135,1.3288704050721885
10,42.0,1.5,3.0,0.0002,0.2,1.2343374162642777,1.840763634304097,1.422962397977273,0.6092546571094087,0.7624090006618134,0.6030241480478448,167,6036.531428571558,4093.3757142857135,1.3288704050721885
12,37.0,1.35,3.0,0.0004,0.4,1.0397721948005283,1.9486594167931892,1.3257157658885446,0.5534570401289416,0.8431971224225187,0.5885878355504847,163,4643.552857142923,3429.8214285713752,1.3285176883551588
10,35.0,1.5,2.5,0.0003,0.4,1.2565508488439279,1.7029753058968962,1.4256247246262002,0.36302020911683264,0.5912271146675604,0.3972065147886706,110,4014.485714285801,1910.6671428571285,1.328141856243545
10,35.0,1.5,2.5,0.0004,0.4,1.2565508488439279,1.7029753058968962,1.4256247246262002,0.36302020911683264,0.5912271146675604,0.3972065147886706,110,4014.485714285801,1910.6671428571285,1.328141856243545
8,40.0,1.35,0.0,0.0003,0.2,1.063182813750747,2.105651428740788,1.3117464697574182,0.7275864193727278,0.8934480476505625,0.7149627623561273,198,5482.752857142863,6130.764285714312,1.327513349868902
10,42.0,1.5,3.0,0.0,0.3,1.2594524569389223,1.8188206043786521,1.4366669867965896,0.6093047139776112,0.7624090006618134,0.6030241480478448,167,6118.6514285715675,4121.655714285698,1.3271673195382634
10,42.0,1.5,3.0,0.0002,0.3,1.2594524569389223,1.8188206043786521,1.4366669867965896,0.6093047139776112,0.7624090006618134,0.6030241480478448,167,6118.6514285715675,4121.655714285698,1.3271673195382634
12,45.0,1.5,3.0,0.0004,0.3,1.1498066579213544,1.9469184232491434,1.3891251038550685,0.6211358734723221,0.7468005018820577,0.6030241480478448,167,5794.172857142956,4817.075714285703,1.327028911687288
12,42.0,1.35,2.5,0.0,0.3,0.8908623872744397,2.09935122363168,1.2282606235700595,0.6152202937249667,0.8934480476505625,0.6463552245542767,179,3688.5742857143277,3953.527142857146,1.3267877191088773
12,42.0,1.35,2.5,0.0002,0.3,0.8908623872744397,2.09935122363168,1.2282606235700595,0.6152202937249667,0.8934480476505625,0.6463552245542767,179,3688.5742857143277,3953.527142857146,1.3267877191088773
10,42.0,1.35,3.0,0.0003,0.4,1.1399545306525398,1.896290583566137,1.3590967259422402,0.686207250693232,0.9053981385729059,0.6933059167220432,192,5498.322857142979,3937.255714285664,1.3266863648638771
12,45.0,1.5,2.5,0.0003,0.4,1.1645517948519535,1.8380761635842622,1.3833621804172334,0.5442333367567013,0.7267011375387796,0.5524781523878782,153,5031.642857142903,3217.3571428571495,1.3260478517430323
8,40.0,1.5,2.5,0.0004,0.4,1.1675682809731547,1.79507890762319,1.3764078395490777,0.4909931190305022,0.6745576979380149,0.5019245959602292,139,4311.270000000072,2485.6299999999815,1.325486476381552
12,37.0,1.5,3.0,0.0,0.3,1.1806353313714144,1.8571194740921224,1.421834861370419,0.49390470680606635,0.7266710787557908,0.5199729180771835,144,5338.471428571507,3870.621428571415,1.3251095715051093
12,37.0,1.5,3.0,0.0002,0.3,1.1806353313714144,1.8571194740921224,1.421834861370419,0.49390470680606635,0.7266710787557908,0.5199729180771835,144,5338.471428571507,3870.621428571415,1.3251095715051093
8,37.0,1.35,0.0,0.0004,0.3,1.1427068709145314,2.026975674400539,1.3780458271331566,0.6427508679120516,0.8552070263488081,0.6463552245542767,179,5849.452857142888,6040.991428571468,1.3245129550060766
12,45.0,1.35,3.0,0.0,0.4,1.1364429365491384,1.9035168897126697,1.3552664927722733,0.7394474684194311,0.9768769389865563,0.7474704414659529,207,6015.3742857143725,4159.315714285659,1.3243406837071685
12,45.0,1.35,3.0,0.0002,0.4,1.1364429365491384,1.9035168897126697,1.3552664927722733,0.7394474684194311,0.9768769389865563,0.7474704414659529,207,6015.3742857143725,4159.315714285659,1.3243406837071685
8,42.0,1.5,3.0,0.0004,0.4,1.2509598363070211,1.8132367940583187,1.4220013552712385,0.6152202937249667,0.7227403906478732,0.5921988038667453,164,5627.041428571554,3955.8357142856585,1.3240316562220138
12,45.0,1.5,2.5,0.0,0.3,1.0892239706134679,1.9149052687771302,1.352189626854057,0.5501489165040567,0.7385837193911318,0.5596930715414128,155,4805.932857142901,3624.19714285717,1.3237100282652425
12,45.0,1.5,2.5,0.0002,0.3,1.0892239706134679,1.9149052687771302,1.352189626854057,0.5501489165040567,0.7385837193911318,0.5596930715414128,155,4805.932857142901,3624.19714285717,1.3237100282652425
10,35.0,1.5,3.0,0.0,0.4,1.36278631756897,1.6807244801667283,1.4787515511983842,0.4522874736537587,0.6504663515830859,0.46942588111388345,130,5212.045714285853,3103.4757142856533,1.3231399283340715
10,35.0,1.5,3.0,0.0002,0.4,1.36278631756897,1.6807244801667283,1.4787515511983842,0.4522874736537587,0.6504663515830859,0.46942588111388345,130,5212.045714285853,3103.4757142856533,1.3231399283340715
10,40.0,1.5,2.5,0.0,0.3,1.0657794502525415,1.8929195839737447,1.3388821246169633,0.4909931190305022,0.7028457974851092,0.5127510719927781,142,4147.070000000089,2952.137142857148,1.3231085395886377
10,40.0,1.5,2.5,0.0002,0.3,1.0657794502525415,1.8929195839737447,1.3388821246169633,0.4909931190305022,0.7028457974851092,0.5127510719927781,142,4147.070000000089,2952.137142857148,1.3231085395886377
12,42.0,1.35,0.0,0.0,0.2,0.988840913047642,2.1999606582219307,1.269311696969426,0.7630157523977736,0.9410986101919259,0.751071992778154,208,5472.775714285679,6877.06428571435,1.3222965349231417
12,42.0,1.35,0.0,0.0002,0.2,0.988840913047642,2.1999606582219307,1.269311696969426,0.7630157523977736,0.9410986101919259,0.751071992778154,208,5472.775714285679,6877.06428571435,1.3222965349231417
10,42.0,1.5,2.5,0.0,0.4,1.187344453306373,1.7971583536809344,1.3878785799342572,0.5324021772619904,0.7147880041365046,0.5416452474390963,150,4780.331428571515,2930.6871428571367,1.322294736556106
10,42.0,1.5,2.5,0.0002,0.4,1.187344453306373,1.7971583536809344,1.3878785799342572,0.5324021772619904,0.7147880041365046,0.5416452474390963,150,4780.331428571515,2930.6871428571367,1.322294736556106
10,35.0,1.35,0.0,0.0,0.2,1.1358724413931405,2.0125631403701236,1.3674822832753544,0.5713104930363267,0.7829360100376412,0.5813586097946287,161,5554.367142857213,5665.56428571431,1.3222189820882138
10,35.0,1.35,0.0,0.0002,0.2,1.1358724413931405,2.0125631403701236,1.3674822832753544,0.5713104930363267,0.7829360100376412,0.5813586097946287,161,5554.367142857213,5665.56428571431,1.3222189820882138
12,37.0,1.5,3.0,0.0004,0.3,1.176326165424755,1.8600450825277428,1.4186501300689693,0.487954047687921,0.6986198243412799,0.5055292259083728,140,5280.701428571523,3935.021428571399,1.3220576729457436
12,35.0,1.35,3.0,0.0003,0.3,1.0382284690450656,1.9462430767345156,1.3342884452567165,0.4879641300080584,0.7588456712672522,0.5235838411193862,145,4373.6571428572,3551.435714285695,1.32186031147054
12,35.0,1.35,3.0,0.0004,0.3,1.0382284690450656,1.9462430767345156,1.3342884452567165,0.4879641300080584,0.7588456712672522,0.5235838411193862,145,4373.6571428572,3551.435714285695,1.32186031147054
12,42.0,1.35,2.5,0.0004,0.4,0.9572872340425573,2.0011919892901555,1.2562329490863993,0.6093047139776112,0.8672884687774478,0.6319194553456123,175,3963.3742857143525,3363.447142857122,1.3217973519900563
10,37.0,1.35,0.0,0.0004,0.3,1.0876966132127734,2.0383183705575694,1.3404784804145848,0.6308220027276108,0.8552070263488081,0.6391333784698714,177,5497.282857142936,5583.23142857146,1.3217228422033664
10,40.0,1.5,3.0,0.0003,0.3,1.174209055065479,1.8712721105618053,1.3939191424454547,0.5619800759987676,0.7266710787557908,0.5633039945836155,156,5322.60000000014,4028.6757142856904,1.321713470308883
12,40.0,1.35,0.0,0.0003,0.2,0.8955070514841935,2.2957662612104985,1.2125784019708252,0.7038672444599617,0.8934480476505625,0.7005190701873166,194,4214.034285714244,7124.974285714359,1.3207639857478726
