period_id,variant,anchor_flip_entry_bucket,m15_bias_flip_direction,anchor_flip_pullback_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
q1_quick,light_or_anchor_flip,anchor_flip_entry_direction,SHORT,flip_no_pullback_age,21,7,0.3333333333333333,24.370000000000005,184.71999999999997,-160.34999999999997,1.1519800436545058,1.1410999999999998,0.05433809523809523,1.1681178637200735,49.16,0.4915999999999999,0.49572823433685936,2,0.09523809523809523,6,0.2857142857142857,13,0.6190476190476191,0.6712952380952381,0.476042857142857,0.5238095238095238,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.0,USDJPY:14|GBPJPY:3|EURJPY:2|AUDJPY:1|EURUSD:1,SHORT:21,london_newyork_overlap:9|london:6|tokyo:5|new_york:1
q1_quick,light_or_anchor_flip,no_anchor_flip_entry,LONG,no_flip,1,1,1.0,11.19,11.19,0,inf,0.4662,0.4662,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6352,0.4014,1.0,0.0,0.0,0.0,0.0,GBPJPY:1,SHORT:1,new_york:1
q1_quick,light_or_anchor_flip,no_anchor_flip_entry,NONE,no_flip,7,1,0.14285714285714285,-57.95,31.07,-89.02,0.34902269152999327,-2.4709000000000003,-0.35298571428571435,0.344275781540258,70.76,0.7076000000000001,-0.8189655172413793,1,0.14285714285714285,1,0.14285714285714285,5,0.7142857142857143,0.6484285714285714,0.6362857142857142,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.0,0.0,USDJPY:4|GBPJPY:2|EURJPY:1,SHORT:4|LONG:3,new_york:3|london:2|london_newyork_overlap:2
q1_quick,light_or_anchor_flip,no_anchor_flip_entry,SHORT,no_flip,2,0,0.0,-15.17,0,-15.17,0.0,-0.65,-0.325,0.0,15.17,0.1517,-1.0,0,0.0,0,0.0,2,1.0,0.5696,0.39535,0.5,0.5,0.0,0.0,0.0,GBPJPY:1|USDJPY:1,LONG:2,new_york:1|tokyo:1
q1_quick,light_or_anchor_m5pattern,anchor_flip_entry_direction,LONG,flip_has_pullback_age,3,0,0.0,-32.22,0,-32.22,0.0,-1.3757000000000001,-0.45856666666666673,0.0,32.22,0.3222,-1.0,0,0.0,0,0.0,3,1.0,0.29153333333333337,0.6344,0.3333333333333333,0.0,0.0,0.0,0.0,USDJPY:2|EURUSD:1,LONG:3,london_newyork_overlap:2|london:1
q1_quick,light_or_anchor_m5pattern,anchor_flip_entry_direction,LONG,flip_no_pullback_age,6,3,0.5,-19.6,16.22,-35.82,0.4528196538246789,-0.7818000000000002,-0.13030000000000003,0.46034375647131914,32.47,0.3247,-0.6036341238065908,0,0.0,0,0.0,6,1.0,0.49688333333333334,0.44048333333333334,0.5,0.16666666666666666,0.16666666666666666,0.0,0.0,USDJPY:5|EURUSD:1,LONG:6,tokyo:3|new_york:2|london_newyork_overlap:1
q1_quick,light_or_anchor_m5pattern,anchor_flip_entry_direction,SHORT,flip_has_pullback_age,4,1,0.25,-16.680000000000003,31.79,-48.47,0.6558696100680833,-0.7223,-0.180575,0.6433438672723681,36.69,0.3669,-0.4546197874080132,0,0.0,1,0.25,3,0.75,0.532725,0.7882,0.5,0.25,0.25,0.25,0.0,USDJPY:2|EURJPY:1|GBPJPY:1,SHORT:4,london:2|london_newyork_overlap:2
q1_quick,light_or_anchor_m5pattern,anchor_flip_entry_direction,SHORT,flip_no_pullback_age,21,7,0.3333333333333333,24.370000000000005,184.71999999999997,-160.34999999999997,1.1519800436545058,1.1410999999999998,0.05433809523809523,1.1681178637200735,49.16,0.4915999999999999,0.49572823433685936,2,0.09523809523809523,6,0.2857142857142857,13,0.6190476190476191,0.6712952380952381,0.476042857142857,0.5238095238095238,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.0,USDJPY:14|GBPJPY:3|EURJPY:2|AUDJPY:1|EURUSD:1,SHORT:21,london_newyork_overlap:9|london:6|tokyo:5|new_york:1
q1_quick,light_or_anchor_m5pattern,no_anchor_flip_entry,LONG,no_flip,1,1,1.0,11.19,11.19,0,inf,0.4662,0.4662,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6352,0.4014,1.0,0.0,0.0,0.0,0.0,GBPJPY:1,SHORT:1,new_york:1
q1_quick,light_or_anchor_m5pattern,no_anchor_flip_entry,NONE,no_flip,7,1,0.14285714285714285,-57.95,31.07,-89.02,0.34902269152999327,-2.4709000000000003,-0.35298571428571435,0.344275781540258,70.76,0.7076000000000001,-0.8189655172413793,1,0.14285714285714285,1,0.14285714285714285,5,0.7142857142857143,0.6484285714285714,0.6362857142857142,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.0,0.0,USDJPY:4|GBPJPY:2|EURJPY:1,SHORT:4|LONG:3,new_york:3|london:2|london_newyork_overlap:2
q1_quick,light_or_anchor_m5pattern,no_anchor_flip_entry,SHORT,no_flip,2,0,0.0,-15.17,0,-15.17,0.0,-0.65,-0.325,0.0,15.17,0.1517,-1.0,0,0.0,0,0.0,2,1.0,0.5696,0.39535,0.5,0.5,0.0,0.0,0.0,GBPJPY:1|USDJPY:1,LONG:2,new_york:1|tokyo:1
q1_quick,one_anchor_flip_pullback,anchor_flip_entry_direction,LONG,flip_has_pullback_age,4,1,0.25,-1.9100000000000001,31.53,-33.44,0.9428827751196174,-0.07419999999999996,-0.01854999999999999,0.9460638220542269,33.44,0.3344,-0.05711722488038278,0,0.0,1,0.25,3,0.75,0.544025,0.538625,0.5,0.25,0.25,0.25,0.0,USDJPY:3|EURUSD:1,LONG:4,london_newyork_overlap:3|london:1
q1_quick,one_anchor_flip_pullback,anchor_flip_entry_direction,SHORT,flip_has_pullback_age,3,1,0.3333333333333333,0.7399999999999984,31.79,-31.05,1.0238325281803542,-0.037900000000000045,-0.012633333333333349,0.9717332935560858,19.3,0.193,0.03834196891191702,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.6755,0.7716666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,EURJPY:1|GBPJPY:1|USDJPY:1,SHORT:3,london_newyork_overlap:2|london:1
q1_quick,one_light_anchor_diag,anchor_flip_entry_direction,LONG,flip_has_pullback_age,1,1,1.0,32.68,32.68,0,inf,1.303,1.303,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.303,0.553,1.0,1.0,1.0,1.0,0.0,EURUSD:1,LONG:1,london_newyork_overlap:1
q1_quick,one_light_anchor_diag,anchor_flip_entry_direction,SHORT,flip_has_pullback_age,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
q1_quick,one_light_anchor_diag,anchor_flip_entry_direction,SHORT,flip_no_pullback_age,2,1,0.5,24.99,32.72,-7.73,4.232858990944372,0.9977,0.49885,4.173346055979644,7.73,0.07730000000000001,3.232858990944372,0,0.0,1,0.5,1,0.5,0.7339,0.4676,0.5,0.5,0.5,0.5,0.0,USDJPY:2,SHORT:2,london:2
q1_quick,one_light_anchor_diag,no_anchor_flip_entry,LONG,no_flip,1,1,1.0,10.71,10.71,0,inf,0.4662,0.4662,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6352,0.4014,1.0,0.0,0.0,0.0,0.0,GBPJPY:1,SHORT:1,new_york:1
q1_quick,one_light_anchor_diag,no_anchor_flip_entry,NONE,no_flip,4,1,0.25,-17.1,32.62,-49.72,0.656074014481094,-0.7372000000000001,-0.18430000000000002,0.6376505283853526,31.459999999999997,0.3146,-0.5435473617291801,0,0.0,1,0.25,3,0.75,0.618575,0.6760499999999999,0.5,0.25,0.25,0.0,0.0,GBPJPY:2|USDJPY:2,LONG:3|SHORT:1,london_newyork_overlap:2|new_york:2
q1_quick,one_light_anchor_diag,no_anchor_flip_entry,SHORT,no_flip,1,0,0.0,-4.66,0,-4.66,0.0,-0.2131,-0.2131,0.0,4.66,0.0466,-1.0,0,0.0,0,0.0,1,1.0,0.1829,0.2664,0.0,0.0,0.0,0.0,0.0,GBPJPY:1,LONG:1,new_york:1
q1_quick,one_light_or_anchor,anchor_flip_entry_direction,LONG,flip_has_pullback_age,1,0,0.0,-12.27,0,-12.27,0.0,-0.5292,-0.5292,0.0,12.27,0.1227,-1.0,0,0.0,0,0.0,1,1.0,0.0,0.6345,0.0,0.0,0.0,0.0,0.0,USDJPY:1,LONG:1,london:1
q1_quick,one_light_or_anchor,anchor_flip_entry_direction,LONG,flip_no_pullback_age,2,0,0.0,-23.630000000000003,0,-23.630000000000003,0.0,-0.9559,-0.47795,0.0,23.630000000000003,0.2363,-1.0,0,0.0,0,0.0,2,1.0,0.1968,0.6407,0.0,0.0,0.0,0.0,0.0,USDJPY:2,LONG:2,new_york:1|tokyo:1
q1_quick,one_light_or_anchor,anchor_flip_entry_direction,SHORT,flip_has_pullback_age,2,1,0.5,11.8,31.79,-19.99,1.590295147573787,0.44919999999999993,0.22459999999999997,1.5261801569638045,19.99,0.1999,0.590295147573787,0,0.0,1,0.5,1,0.5,0.7032999999999999,0.8383,0.5,0.5,0.5,0.5,0.0,GBPJPY:1|USDJPY:1,SHORT:2,london:1|london_newyork_overlap:1
q1_quick,one_light_or_anchor,anchor_flip_entry_direction,SHORT,flip_no_pullback_age,11,3,0.2727272727272727,-22.16,65.77,-87.93,0.7479813488001819,-0.9369,-0.08517272727272727,0.7421139554087532,44.839999999999996,0.4483999999999999,-0.49420160570918825,1,0.09090909090909091,2,0.18181818181818182,8,0.7272727272727273,0.5810363636363637,0.4589363636363636,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.0,USDJPY:9|AUDJPY:1|EURUSD:1,SHORT:11,tokyo:4|london:3|london_newyork_overlap:3|new_york:1
q1_quick,one_light_or_anchor,no_anchor_flip_entry,LONG,no_flip,1,1,1.0,11.19,11.19,0,inf,0.4662,0.4662,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6352,0.4014,1.0,0.0,0.0,0.0,0.0,GBPJPY:1,SHORT:1,new_york:1
q1_quick,one_light_or_anchor,no_anchor_flip_entry,NONE,no_flip,2,1,0.5,14.359999999999996,32.62,-18.26,1.7864184008762318,0.5425999999999999,0.27129999999999993,1.7189611766264739,18.26,0.1826,0.7864184008762319,0,0.0,1,0.5,1,0.5,0.85305,0.6395,0.5,0.5,0.5,0.0,0.0,USDJPY:2,LONG:1|SHORT:1,london_newyork_overlap:1|new_york:1
q1_quick,one_light_or_anchor,no_anchor_flip_entry,SHORT,no_flip,1,0,0.0,-4.81,0,-4.81,0.0,-0.2131,-0.2131,0.0,4.81,0.0481,-1.0,0,0.0,0,0.0,1,1.0,0.1829,0.2664,0.0,0.0,0.0,0.0,0.0,GBPJPY:1,LONG:1,new_york:1
