breakout_time,signal_time,direction,breakout_hour,signal_hour,body_pips,range_pips,body_to_range,breakout_close_location,body_vs_avg,slow_slope_pips,prior_touches,retest_delay_bars,retest_close_location,expectancy_r,win,hold_bars
2025-02-12 11:25:00,2025-02-12 11:30:00,buy,11,11,5.700000000001637,6.999999999999318,0.8142857142860275,0.8571428571429731,1.3685474189680293,0.4099873456567593,16,1,0.4833333333332544,1.04,1.0,12
2025-02-12 13:45:00,2025-02-12 13:50:00,buy,13,13,0.9999999999990905,2.899999999999636,0.3448275862066262,0.6551724137933738,0.39062499999960104,0.24764385495643637,25,1,0.5098039215689553,1.04,1.0,5
2025-02-13 08:15:00,2025-02-13 12:00:00,sell,8,12,8.500000000000796,11.000000000001364,0.7727272727272493,0.881818181818149,2.1907216494847117,1.8241463860704243,0,45,1.0,1.04,1.0,7
2025-02-13 09:00:00,2025-02-13 12:00:00,sell,9,12,5.19999999999925,9.899999999998954,0.525252525252505,0.5757575757575149,1.2652068126517502,2.0426975709483486,5,36,1.0,1.04,1.0,7
2025-02-13 11:05:00,2025-02-13 12:00:00,sell,11,12,8.499999999997954,9.000000000000341,0.9444444444441813,0.9777777777776725,2.2880215343196126,1.8652938463731061,8,11,1.0,1.04,1.0,7
2025-02-13 15:35:00,2025-02-13 17:05:00,sell,15,17,21.20000000000175,26.10000000000241,0.8122605363984595,0.9272030651340855,5.34005037783431,2.499346114382206,0,18,0.30303030303044654,-1.17,0.0,1
2025-02-13 15:45:00,2025-02-13 17:05:00,sell,15,17,9.299999999998931,15.799999999998704,0.5886075949366895,0.9177215189873019,1.8111002921127153,3.4254574323171028,2,16,0.30303030303044654,-1.17,0.0,1
2025-02-13 16:05:00,2025-02-13 17:05:00,sell,16,17,8.599999999998431,15.500000000000114,0.5548387096773141,0.5548387096773141,1.6180620884287407,4.055917945115084,6,12,0.30303030303044654,-1.17,0.0,1
2025-02-13 16:35:00,2025-02-13 17:05:00,sell,16,17,11.800000000002342,17.099999999999227,0.6900584795323319,0.7660818713450652,2.0068027210889032,3.8882378953758234,10,6,0.30303030303044654,-1.17,0.0,1
2025-02-13 17:00:00,2025-02-13 17:05:00,sell,17,17,4.099999999999682,11.499999999998067,0.35652173913046703,0.9826086956523351,0.6799336650082454,3.927789167190099,12,1,0.30303030303044654,-1.17,0.0,1
2025-02-13 18:25:00,2025-02-13 21:45:00,sell,18,21,8.600000000001273,10.499999999998977,0.8190476190478201,0.9047619047619821,1.4663256606993127,6.657264477445324,3,40,0.14035087719268502,1.04,1.0,6
2025-02-13 21:15:00,2025-02-13 21:45:00,sell,21,21,15.500000000000114,16.70000000000016,0.9281437125748483,0.9341317365269726,3.822441430333319,3.388553338345446,6,6,0.14035087719268502,1.04,1.0,6
2025-02-17 13:55:00,2025-02-17 14:55:00,sell,13,14,3.499999999999659,4.79999999999734,0.7291666666669997,0.7291666666669998,1.3592233009705523,1.692253886469075,4,12,0.07246376811588828,1.04,1.0,36
2025-02-17 14:10:00,2025-02-17 14:55:00,sell,14,14,4.699999999999704,5.299999999999727,0.8867924528301786,0.9811320754716071,1.8181818181815184,2.3149206433714653,7,9,0.07246376811588828,1.04,1.0,36
2025-02-17 15:20:00,2025-02-17 15:25:00,sell,15,15,1.8999999999977035,3.3999999999991815,0.5588235294112238,0.9117647058819104,0.6138933764128285,1.8110338626996736,15,1,0.6065573770490276,1.03,1.0,30
2025-02-17 23:50:00,2025-02-18 02:25:00,buy,23,2,1.8000000000000682,3.1999999999982265,0.5625000000003331,0.7187500000002776,2.322580645162213,0.3235795368965455,14,31,0.9292929292928713,1.04,1.0,8
2025-02-18 01:05:00,2025-02-18 02:25:00,buy,1,2,3.8999999999987267,5.700000000001637,0.6842105263153696,0.7017543859645711,3.6966824644545424,0.37602103034259926,17,16,0.9292929292928713,1.04,1.0,8
2025-02-18 05:40:00,2025-02-18 06:30:00,buy,5,6,12.5,12.999999999999545,0.9615384615384952,0.9615384615384952,4.807692307693264,2.9369631392000883,0,10,0.9081632653062497,-1.16,0.0,13
2025-02-18 08:00:00,2025-02-18 08:15:00,buy,8,8,3.2000000000010687,9.899999999998954,0.3232323232324653,0.9595959595960495,0.9509658246660714,2.3787200097700634,5,3,0.6944444444444554,-1.16,0.0,1
2025-02-18 22:25:00,2025-02-18 23:00:00,buy,22,23,5.099999999998772,6.000000000000227,0.8499999999997632,0.8666666666665088,3.0722891566263515,1.3511916551237846,4,7,0.354166666666568,-1.16,0.0,35
2025-02-19 00:45:00,2025-02-19 00:50:00,buy,0,0,3.099999999997749,4.699999999999704,0.6595744680846689,0.7021276595742365,1.585677749359729,0.6974977868850374,8,1,0.4358974358971556,-1.77,0.0,11
2025-02-19 02:50:00,2025-02-19 03:05:00,buy,2,3,12.199999999998568,13.700000000000045,0.8905109489050019,0.8905109489050019,4.999999999999417,0.2852927982559095,12,3,0.2093023255813723,-1.16,0.0,3
2025-02-19 05:40:00,2025-02-19 06:25:00,sell,5,6,6.000000000000227,8.199999999999363,0.7317073170732553,0.7317073170732553,1.2987012987013786,0.06637917662715154,24,9,0.32558139534902164,1.04,1.0,4
2025-02-19 18:05:00,2025-02-19 22:35:00,sell,18,22,2.400000000000091,5.299999999999727,0.45283018867928576,0.9811320754716071,0.5399325084364426,1.9764655326298453,5,54,1.0,1.04,1.0,28
2025-02-19 22:15:00,2025-02-19 22:35:00,sell,22,22,2.800000000002001,3.300000000001546,0.8484848484850572,0.8484848484850573,0.9523809523815968,1.1141448828311695,15,4,1.0,1.04,1.0,28
2025-02-19 23:30:00,2025-02-19 23:40:00,sell,23,23,1.2000000000000455,2.0999999999986585,0.5714285714289581,0.9047619047613892,0.9230769230766876,1.046641957705674,23,2,0.89473684210546,0.9199999999999999,1.0,14
2025-02-19 23:40:00,2025-02-19 23:45:00,sell,23,23,2.899999999999636,3.7999999999982492,0.7631578947370979,0.89473684210546,2.1402214022134105,0.9709379303473042,25,1,0.9130434782604397,0.9199999999999999,1.0,15
2025-02-20 17:50:00,2025-02-20 20:10:00,sell,17,20,3.3999999999991815,8.400000000000318,0.40476190476179197,0.6309523809523245,0.648236415633777,4.73445914097681,1,28,0.46000000000007957,-1.18,0.0,2
2025-02-20 19:15:00,2025-02-20 20:10:00,sell,19,20,3.100000000000591,5.500000000000682,0.5636363636364012,0.9272727272729058,0.7209302325583371,3.5946771487886053,6,11,0.46000000000007957,-1.18,0.0,2
2025-02-20 19:30:00,2025-02-20 20:10:00,sell,19,20,4.2999999999977945,4.4999999999987494,0.955555555555331,0.955555555555331,1.1111111111106216,4.117213166637157,8,8,0.46000000000007957,-1.18,0.0,2
2025-02-21 01:40:00,2025-02-21 01:45:00,sell,1,1,13.400000000001455,21.699999999998454,0.6175115207374382,0.7465437788019248,2.9418221734362833,2.1004809269072666,20,1,0.7647058823528552,-1.16,0.0,2
2025-02-21 04:25:00,2025-02-21 09:50:00,buy,4,9,37.000000000000455,38.39999999999861,0.9635416666667133,0.9635416666667133,5.1893408134641374,4.783376177888954,0,65,0.4943820224720429,-1.16,0.0,2
2025-02-21 05:20:00,2025-02-21 09:50:00,buy,5,9,6.999999999999318,9.600000000000364,0.7291666666665679,0.968749999999852,0.9026434558348478,4.979517147182833,5,54,0.4943820224720429,-1.16,0.0,2
2025-02-21 08:15:00,2025-02-21 09:50:00,buy,8,9,4.400000000001114,5.800000000002115,0.7586206896550879,0.7586206896550879,1.0365135453477776,2.898295367660353,7,19,0.4943820224720429,-1.16,0.0,2
2025-02-21 08:55:00,2025-02-21 09:50:00,buy,8,9,8.600000000001273,10.999999999998522,0.7818181818184026,0.872727272727423,1.8594594594597118,2.834351071743413,11,11,0.4943820224720429,-1.16,0.0,2
2025-02-21 09:05:00,2025-02-21 09:50:00,buy,9,9,3.499999999999659,10.699999999999932,0.327102803738288,0.7102803738317186,0.7291666666665464,2.9309552842022413,13,9,0.4943820224720429,-1.16,0.0,2
2025-02-24 08:45:00,2025-02-24 11:55:00,buy,8,11,9.499999999999886,10.899999999998045,0.8715596330276688,0.8715596330276688,4.418604651162376,1.5214481910390987,0,38,0.6781609195400646,1.04,1.0,13
2025-02-24 09:20:00,2025-02-24 11:55:00,buy,9,11,5.799999999999272,8.00000000000125,0.7249999999997957,0.874999999999778,2.2350674373790276,1.4242611462776722,2,31,0.6781609195400646,1.04,1.0,13
2025-02-24 11:25:00,2025-02-24 11:55:00,buy,11,11,8.199999999999363,10.199999999997544,0.8039215686275821,0.8333333333333334,2.3395149786020273,1.425077769513905,10,6,0.6781609195400646,1.04,1.0,13
2025-02-24 20:05:00,2025-02-24 20:40:00,sell,20,20,4.399999999998272,7.099999999999795,0.6197183098589294,0.8732394366195098,0.8782435129736736,0.05060734416417745,19,7,0.03636363636380546,-1.16,0.0,3
2025-02-25 02:05:00,2025-02-25 03:00:00,buy,2,3,8.400000000000318,12.299999999999045,0.6829268292683716,0.6829268292683716,2.633228840125822,2.273002488010434,0,11,1.0,-1.16,0.0,6
2025-02-25 10:50:00,2025-02-25 10:55:00,sell,10,10,9.100000000000819,10.499999999998977,0.8666666666668291,0.9714285714287029,1.7860647693820473,1.4848269497889532,11,1,0.6590909090908723,-1.19,0.0,2
2025-02-25 18:15:00,2025-02-25 18:25:00,sell,18,18,3.6000000000001364,11.099999999999,0.32432432432436586,0.8288288288287642,0.46242774566473566,3.907748727976923,7,2,0.8999999999998421,1.04,1.0,1
2025-02-25 22:35:00,2025-02-25 23:30:00,sell,22,23,4.699999999999704,7.599999999999341,0.6184210526315937,0.9210526315789376,1.4264036418815669,1.571795612818505,17,11,0.4117647058824021,-1.16,0.0,17
2025-02-25 23:25:00,2025-02-25 23:30:00,sell,23,23,1.1999999999972033,3.100000000000591,0.38709677419257243,0.9032258064511692,0.5529953917038197,1.5829647388784451,24,1,0.4117647058824021,-1.16,0.0,17
2025-02-26 00:00:00,2025-02-26 00:05:00,sell,0,0,6.399999999999295,6.499999999999773,0.9846153846153106,0.9846153846153106,3.636363636364077,1.4548348625396557,31,1,0.6078431372546069,-2.34,0.0,9
2025-02-26 00:20:00,2025-02-26 02:05:00,sell,0,2,4.2999999999977945,5.89999999999975,0.728813559321691,1.0,2.155388471177295,1.4028490012890416,34,21,0.9426229508196311,1.04,1.0,1
2025-02-26 01:20:00,2025-02-26 02:05:00,sell,1,2,1.099999999999568,2.6999999999986812,0.4074074074074464,0.9629629629627681,0.411985018726524,0.5611799706770171,37,9,0.9426229508196311,1.04,1.0,1
2025-02-26 02:00:00,2025-02-26 02:05:00,sell,2,2,8.400000000000318,17.69999999999925,0.47457627118647877,0.6440677966102212,2.3333333333336097,1.0052139575407182,40,1,0.9426229508196311,1.04,1.0,1
2025-02-26 07:05:00,2025-02-26 07:40:00,buy,7,7,5.599999999998317,8.199999999999363,0.6829268292681405,0.7073170731706979,1.6326530612239147,2.5993967742266477,5,7,0.9846153846153174,-1.16,0.0,3
2025-02-26 08:25:00,2025-02-26 08:55:00,buy,8,8,8.100000000001728,10.599999999999454,0.7641509433964288,0.8018867924529466,2.4434389140277353,1.9178396474103465,13,6,0.8769230769233595,-1.16,0.0,2
2025-02-26 08:45:00,2025-02-26 08:55:00,buy,8,8,5.599999999998317,5.799999999999272,0.9655172413791414,0.9655172413791414,1.557719054241609,2.194768823846971,16,2,0.8769230769233595,-1.16,0.0,2
2025-02-26 09:45:00,2025-02-26 14:00:00,buy,9,14,3.499999999999659,10.099999999999909,0.34653465346531587,1.0,0.9186351706036873,0.933560649295373,19,51,0.7910447761192764,-1.18,0.0,7
2025-02-26 12:55:00,2025-02-26 14:00:00,buy,12,14,5.500000000000682,6.900000000001683,0.7971014492752668,0.840579710145029,1.8121911037892688,0.700825596265986,24,13,0.7910447761192764,-1.18,0.0,7
2025-02-26 13:15:00,2025-02-26 14:00:00,buy,13,14,2.4999999999977263,4.199999999997317,0.5952380952379341,0.7380952380951736,0.8417508417500443,1.5198021574803988,28,9,0.7910447761192764,-1.18,0.0,7
2025-02-26 13:35:00,2025-02-26 14:00:00,buy,13,14,2.7999999999991587,5.60000000000116,0.49999999999974626,0.9107142857138779,0.9210526315786645,1.5390092898712737,31,5,0.7910447761192764,-1.18,0.0,7
2025-02-26 14:40:00,2025-02-26 14:55:00,buy,14,14,5.099999999998772,6.100000000000705,0.8360655737701939,0.9344262295078912,1.8511796733209251,1.109460825870201,39,3,0.7359999999998763,-1.2,0.0,2
2025-02-26 14:50:00,2025-02-26 14:55:00,buy,14,14,2.0999999999986585,8.600000000001273,0.24418604651143577,0.8837209302323507,0.6807131280385051,0.9876899866981148,41,1,0.7359999999998763,-1.2,0.0,2
2025-02-26 15:35:00,2025-02-26 16:25:00,buy,15,16,9.699999999997999,12.699999999998113,0.763779527559011,0.7716535433070814,2.057264050901052,0.05088446952186132,43,10,0.11111111111092217,-1.16,0.0,1
2025-02-26 15:55:00,2025-02-26 16:25:00,buy,15,16,3.299999999998704,7.800000000000296,0.4230769230767409,0.897435897435776,0.7244785949503634,0.989940963609115,46,6,0.11111111111092217,-1.16,0.0,1
2025-02-26 16:45:00,2025-02-26 16:55:00,buy,16,16,17.099999999999227,18.299999999999272,0.9344262295081917,0.9945355191256567,2.888513513513389,0.4643706611318521,50,2,0.5410958904109563,1.01,1.0,1
2025-02-26 20:25:00,2025-02-26 21:20:00,sell,20,21,15.600000000000591,16.100000000000136,0.9689440993789105,0.9751552795031637,4.121532364597532,3.378546401458493,4,11,0.9661016949150909,-1.16,0.0,16
2025-02-26 20:50:00,2025-02-26 21:20:00,sell,20,21,13.700000000000045,14.300000000000068,0.9580419580419567,0.9720279720280374,3.2580261593342152,3.6845875641432713,6,6,0.9661016949150909,-1.16,0.0,16
2025-02-26 22:45:00,2025-02-27 01:00:00,sell,22,1,4.200000000000159,8.399999999997476,0.5000000000001692,0.9642857142858714,1.2518628912073215,2.178800490514732,8,27,0.678571428571483,1.04,1.0,4
2025-02-26 23:00:00,2025-02-27 01:00:00,sell,23,1,2.4999999999977263,5.799999999999272,0.4310344827582827,0.7931034482758282,0.6944444444438415,1.6474095794819732,11,24,0.678571428571483,1.04,1.0,4
2025-02-27 00:40:00,2025-02-27 01:00:00,sell,0,1,2.5000000000005684,3.299999999998704,0.7575757575762273,0.9393939393944875,1.5625000000003886,1.0226208893982403,16,4,0.678571428571483,1.04,1.0,4
2025-02-27 00:50:00,2025-02-27 01:00:00,sell,0,1,1.500000000001478,1.500000000001478,1.0,1.0,0.9433962264159038,1.0730621838007437,18,2,0.678571428571483,1.04,1.0,4
2025-02-27 16:30:00,2025-02-27 21:00:00,buy,16,21,12.5,15.600000000000591,0.8012820512820209,0.9935897435897132,1.8867924528301645,2.406743331414418,0,54,0.21568627450971103,-1.15,0.0,6
2025-02-27 18:10:00,2025-02-27 21:00:00,buy,18,21,13.300000000000978,18.600000000000705,0.7150537634408857,0.7150537634408857,1.6269113149848946,2.5558074238176687,6,34,0.21568627450971103,-1.15,0.0,6
2025-02-27 20:10:00,2025-02-27 21:00:00,buy,20,21,6.800000000001205,8.00000000000125,0.8500000000000177,0.9375000000000666,2.2222222222223253,1.8882234116659902,11,10,0.21568627450971103,-1.15,0.0,6
2025-02-27 20:20:00,2025-02-27 21:00:00,buy,20,21,4.599999999999227,6.800000000001205,0.6764705882350606,0.9705882352939824,1.4556962025312585,2.025044373857554,13,8,0.21568627450971103,-1.15,0.0,6
2025-02-28 01:55:00,2025-02-28 09:20:00,buy,1,9,10.699999999999932,15.500000000000114,0.6903225806451518,0.8645161290323456,2.301075268817243,1.1600496417685235,19,89,0.6181818181819121,1.05,1.0,4
2025-02-28 02:45:00,2025-02-28 03:40:00,sell,2,3,2.5999999999982037,8.400000000000318,0.30952380952358394,0.8928571428569737,0.3376623376621062,2.6011677433956493,7,11,0.14000000000010804,1.05,1.0,3
2025-02-28 02:55:00,2025-02-28 03:40:00,sell,2,3,18.999999999999773,21.50000000000034,0.8837209302325335,0.9395348837209069,2.516556291390761,2.765929325852312,9,9,0.14000000000010804,1.05,1.0,3
2025-02-28 08:25:00,2025-02-28 09:20:00,buy,8,9,5.19999999999925,6.699999999997885,0.7761194029852075,1.0,1.3959731543620466,2.957891278714442,9,11,0.6181818181819121,1.05,1.0,4
2025-02-28 08:45:00,2025-02-28 09:20:00,buy,8,9,4.699999999999704,8.699999999998909,0.540229885057505,0.5977011494252761,1.246684350132469,3.25940720942981,13,7,0.6181818181819121,1.05,1.0,4
2025-02-28 09:15:00,2025-02-28 09:20:00,buy,9,9,7.399999999998386,10.300000000000864,0.7184466019415305,0.8640776699028269,1.9919246298786006,3.155987509660463,15,1,0.6181818181819121,1.05,1.0,4
2025-02-28 16:40:00,2025-02-28 16:50:00,buy,16,16,7.900000000000773,18.500000000000227,0.4270270270270636,0.8594594594594046,0.9593199757135007,1.388011183468052,11,2,0.4848484848485545,-1.15,0.0,1
2025-02-28 19:30:00,2025-02-28 19:35:00,buy,19,19,7.800000000000296,9.499999999999886,0.8210526315789883,0.8842105263158335,1.3780918727916,0.19760211740731393,25,1,0.20408163265342819,-1.15,0.0,2
2025-02-28 21:35:00,2025-02-28 22:15:00,buy,21,22,2.000000000001023,6.399999999999295,0.3125000000001943,0.6093749999998681,0.38647342995185796,0.25680752495418346,34,8,0.0,1.05,1.0,21
2025-02-28 22:25:00,2025-02-28 22:30:00,buy,22,22,7.999999999998408,10.80000000000041,0.7407407407405653,0.8703703703702826,1.6806722689071816,0.7645311349051553,33,1,0.1686746987953045,1.05,1.0,18
2025-02-28 22:50:00,2025-02-28 23:10:00,buy,22,23,6.699999999997885,9.200000000001296,0.728260869564885,0.8260869565215511,1.6144578313248779,0.13520427100388588,37,4,0.47058823529424876,1.05,1.0,10
2025-03-03 03:35:00,2025-03-03 04:30:00,sell,3,4,7.600000000002183,14.900000000000091,0.5100671140941031,0.8993288590604949,1.5004935834160626,0.27095414454265665,39,11,0.056603773584910755,1.05,1.0,7
2025-03-03 23:30:00,2025-03-04 01:15:00,sell,23,1,4.699999999999704,5.89999999999975,0.7966101694915091,0.8305084745764182,0.4730749874182034,5.618915511897171,7,21,0.2857142857141802,1.05,1.0,1
2025-03-04 01:00:00,2025-03-04 01:15:00,sell,1,1,14.699999999999136,20.50000000000125,0.7170731707316215,1.0,5.194346289752322,4.0265543455234365,13,3,0.2857142857141802,1.05,1.0,1
2025-03-04 06:10:00,2025-03-04 11:45:00,sell,6,11,4.399999999998272,7.399999999998386,0.5945945945944908,0.8378378378377963,0.6779661016946185,2.9636463907593225,5,67,0.6900000000002076,-1.15,0.0,2
2025-03-04 06:35:00,2025-03-04 11:45:00,sell,6,11,11.299999999999955,15.199999999998681,0.7434210526316405,0.7697368421052656,2.1442125237191525,3.1837860119935613,8,62,0.6900000000002076,-1.15,0.0,2
2025-03-04 11:15:00,2025-03-04 11:45:00,sell,11,11,5.19999999999925,7.599999999999341,0.6842105263157501,0.6842105263157501,0.6190476190475481,2.3352812616479923,14,6,0.6900000000002076,-1.15,0.0,2
2025-03-05 12:10:00,2025-03-05 12:15:00,sell,12,12,6.200000000001182,8.500000000000796,0.7294117647059531,0.8823529411765886,1.0634648370499744,1.1715780790638064,10,1,0.8793103448275144,-1.15,0.0,4
2025-03-05 13:30:00,2025-03-05 13:35:00,sell,13,13,5.100000000001614,7.600000000002183,0.671052631578967,0.9868421052630989,1.0703043022038712,0.8756541273442053,12,1,0.16666666666650876,1.05,1.0,3
2025-03-06 03:45:00,2025-03-06 04:20:00,buy,3,4,5.299999999999727,8.00000000000125,0.6624999999998623,0.8625000000000755,0.9601449275361955,0.6438300486735216,13,7,0.9385964912282626,1.05,1.0,7
2025-03-06 04:20:00,2025-03-06 04:30:00,buy,4,4,10.500000000001819,11.39999999999759,0.9210526315793016,0.9385964912282626,2.3102310231028036,0.23814575930032333,16,2,0.988235294117592,1.05,1.0,8
2025-03-06 11:00:00,2025-03-06 11:45:00,sell,11,11,16.499999999999204,17.900000000000205,0.9217877094971517,0.9217877094971517,2.7250206440956286,6.3365847132416775,0,9,0.2719999999999345,1.05,1.0,3
2025-03-06 12:40:00,2025-03-06 12:45:00,sell,12,12,4.699999999999704,9.999999999999432,0.46999999999999714,0.8600000000001762,0.7592891760904907,5.175224178381654,3,1,0.9759036144580583,1.05,1.0,3
2025-03-07 11:25:00,2025-03-07 11:40:00,sell,11,11,18.500000000000227,19.099999999997408,0.9685863874346983,0.9947643979058822,3.3484162895930907,1.7847210794826651,27,3,0.4745762711865591,-1.15,0.0,4
2025-03-07 12:35:00,2025-03-07 12:40:00,sell,12,12,4.699999999999704,7.200000000000273,0.652777777777712,1.0,1.0107526881720028,1.147907770518941,29,1,0.9753086419751873,-1.15,0.0,1
2025-03-07 18:10:00,2025-03-07 18:15:00,sell,18,18,11.7999999999995,14.100000000001955,0.8368794326239619,0.8652482269503345,1.0055389859394632,0.04513674955433089,38,1,0.8267716535433881,1.05,1.0,2
2025-03-07 21:15:00,2025-03-07 21:50:00,buy,21,21,5.400000000000205,10.499999999998977,0.5142857142857838,0.7904761904762524,0.6098249576510821,4.231357862053642,4,7,0.62121212121248,-1.15,0.0,2
2025-03-07 22:05:00,2025-03-07 22:20:00,buy,22,22,9.700000000000841,10.999999999998522,0.8818181818183768,0.8909090909090721,1.7336907953532326,4.099228736362193,7,3,0.05970149253716781,-1.15,0.0,3
2025-03-10 01:55:00,2025-03-10 02:25:00,sell,1,2,8.600000000001273,9.900000000001796,0.8686868686868396,0.979797979797887,1.1994421199444154,2.0780921792777463,20,6,0.10236220472424207,-1.15,0.0,1
2025-03-10 02:10:00,2025-03-10 02:25:00,sell,2,2,10.499999999998977,10.999999999998522,0.9545454545454898,0.9727272727273972,1.3916500994034822,2.560920899293251,23,3,0.10236220472424207,-1.15,0.0,1
2025-03-10 13:50:00,2025-03-10 14:00:00,sell,13,14,6.89999999999884,10.900000000000887,0.6330275229356219,0.8715596330274415,1.5916955017299586,4.315660365966778,4,2,0.9012345679012931,-1.15,0.0,1
2025-03-10 14:30:00,2025-03-10 15:10:00,sell,14,15,6.400000000002137,11.699999999999022,0.5470085470087754,0.9658119658120426,1.472957422324907,3.445470165232223,11,8,0.946428571428567,1.05,1.0,4
2025-03-10 15:05:00,2025-03-10 15:10:00,sell,15,15,10.3999999999985,13.700000000000045,0.7591240875911288,0.8029197080290865,2.4528301886786887,2.606579321897584,15,1,0.946428571428567,1.05,1.0,4
2025-03-10 16:00:00,2025-03-10 16:05:00,sell,16,16,1.8999999999977035,7.400000000001228,0.2567567567564038,0.5540540540539192,0.37109374999954087,2.874336289764301,18,1,0.34166666666662715,1.05,1.0,5
2025-03-11 01:50:00,2025-03-11 02:40:00,sell,1,2,10.300000000000864,13.400000000001455,0.7686567164178915,0.8283582089552713,5.295629820050948,1.29337007611241,28,10,0.8901098901096876,-1.15,0.0,2
2025-03-11 03:00:00,2025-03-11 03:05:00,sell,3,3,16.40000000000157,18.39999999999975,0.8913043478261843,1.0,5.165354330708767,1.7347378338740782,21,1,0.6308724832216237,-1.15,0.0,1
2025-03-11 13:20:00,2025-03-11 14:55:00,buy,13,14,7.800000000000296,10.899999999998045,0.7155963302753848,0.7155963302753848,2.012903225806587,3.1157213338900647,3,19,0.23611111111144006,-1.15,0.0,3
2025-03-11 13:50:00,2025-03-11 14:55:00,buy,13,14,4.599999999999227,8.500000000000796,0.5411764705880937,0.988235294117592,1.0562571756599375,3.4678841402040916,5,13,0.23611111111144006,-1.15,0.0,3
2025-03-11 14:10:00,2025-03-11 14:55:00,buy,14,14,10.3999999999985,11.099999999999,0.9369369369368862,0.9909909909909471,2.711864406779385,3.0609773147261876,8,9,0.23611111111144006,-1.15,0.0,3
2025-03-11 17:55:00,2025-03-11 19:20:00,sell,17,19,17.500000000001137,22.100000000000364,0.7918552036199479,0.8416289592760362,1.9596864501681925,0.8438823633468928,20,17,0.5752212389380353,1.05,1.0,4
2025-03-12 02:50:00,2025-03-12 03:25:00,buy,2,3,9.599999999997522,11.400000000000432,0.8421052631576454,0.8684210526314543,3.6432637571154896,2.1783275279744885,6,7,0.23437499999981265,1.05,1.0,6
2025-03-12 03:40:00,2025-03-12 03:50:00,buy,3,3,8.199999999999363,12.5,0.6559999999999491,0.8959999999999582,2.684124386252131,2.8386713074809222,11,2,0.23275862068951367,1.05,1.0,1
2025-03-12 05:15:00,2025-03-12 05:40:00,buy,5,5,4.899999999997817,15.299999999999159,0.3202614379083717,0.9803921568626504,0.892531876137979,1.4218183214978808,12,5,0.6046511627908514,-1.15,0.0,9
2025-03-12 05:30:00,2025-03-12 05:40:00,buy,5,5,2.2999999999996135,6.999999999999318,0.32857142857140537,0.8857142857141349,0.4197080291969866,1.79755769967187,15,2,0.6046511627908514,-1.15,0.0,9
2025-03-12 06:35:00,2025-03-12 06:40:00,buy,6,6,4.599999999999227,7.899999999997931,0.5822784810127128,0.7721518987341089,1.3411078717199887,1.2785671321239533,22,1,1.0,1.05,1.0,5
2025-03-12 09:05:00,2025-03-12 09:15:00,buy,9,9,2.7999999999991587,7.099999999999795,0.3943661971829915,0.8873239436618309,0.9032258064513763,0.7049164793897944,25,2,0.34883720930195666,1.05,1.0,7
2025-03-12 10:45:00,2025-03-12 13:30:00,buy,10,13,16.30000000000109,16.799999999997794,0.9702380952382875,0.9761904761905286,3.4570519618241535,3.5906515591960897,0,33,0.15789473684204083,1.05,1.0,1
2025-03-12 12:15:00,2025-03-12 13:30:00,buy,12,13,3.700000000000614,8.70000000000175,0.4252873563218241,0.8390804597700323,0.863477246207788,2.425960692463036,2,15,0.15789473684204083,1.05,1.0,1
2025-03-12 12:35:00,2025-03-12 13:30:00,buy,12,13,9.399999999999409,10.80000000000041,0.8703703703702826,1.0,2.352941176470421,3.2099555099733834,5,11,0.15789473684204083,1.05,1.0,1
2025-03-13 07:15:00,2025-03-13 08:10:00,sell,7,8,4.599999999999227,8.999999999997499,0.5111111111111672,0.6222222222222082,1.5032679738559693,1.8826400455338899,0,11,0.3928571428574148,1.05,1.0,5
2025-03-13 07:25:00,2025-03-13 08:10:00,sell,7,8,8.29999999999984,10.599999999999454,0.7830188679245536,0.7830188679245536,2.5,2.132825711822761,2,9,0.3928571428574148,1.05,1.0,5
2025-03-13 12:20:00,2025-03-13 13:20:00,buy,12,13,4.199999999997317,6.700000000000728,0.6268656716413226,0.7462686567160823,0.974477958235978,0.041308417371510586,3,12,0.8000000000002526,-1.15,0.0,12
2025-03-13 14:35:00,2025-03-13 15:00:00,sell,14,15,8.400000000000318,10.599999999999454,0.7924528301887501,0.8301886792452678,3.1343283582089,0.16565486785395933,7,5,0.7105263157895984,-1.15,0.0,5
2025-03-14 07:40:00,2025-03-14 08:30:00,buy,7,8,5.400000000000205,7.099999999999795,0.7605633802817409,0.9014084507041521,1.7851239669421628,3.489281464479177,0,10,0.8631578947368264,-1.15,0.0,5
2025-03-14 08:00:00,2025-03-14 08:30:00,buy,8,8,6.89999999999884,9.199999999998454,0.75,0.9347826086956388,2.7878787878781335,3.7941122969016305,3,6,0.8631578947368264,-1.15,0.0,5
2025-03-14 09:15:00,2025-03-14 09:20:00,buy,9,9,2.0999999999986585,4.500000000001592,0.4666666666662035,0.8222222222220679,0.6240713224364496,2.241666170306189,7,1,0.9599999999998181,1.05,1.0,3
2025-03-14 17:15:00,2025-03-14 18:40:00,sell,17,18,7.500000000001705,11.7999999999995,0.6355932203391546,0.9406779661018909,1.2116316639743443,0.12671850631704729,9,17,0.6363636363640122,1.05,1.0,6
2025-03-14 17:45:00,2025-03-14 18:40:00,sell,17,18,7.699999999999818,11.699999999999022,0.6581196581196975,0.7350427350426624,1.1675511751325331,1.1342663891099392,13,11,0.6363636363640122,1.05,1.0,6
