Time;SetupId;SignalTime;EntryTime;SignalBarTime;EntryBarTime;ExitBarTime;Symbol;Direction;StrategyName;ContextTF;PatternTF;EntryTF;SessionName;SignalPrice;EntryPrice;StopLoss;TakeProfit;RiskPoints;RewardPoints;RR;LotSize;PlannedRiskMoney;RiskPercent;PatternType;NecklinePrice;LeftPeakOrBottom;RightPeakOrBottom;FiboExtensionValue;ATRValue;SpreadPoints;ContextFilterPassed;FiboFilterPassed;ATRFilterPassed;SpreadFilterPassed;EntryReason;RejectReason;Result;ProfitMoney;ProfitR;MFE;MAE;MFE_R;MAE_R;HoldingBars;ExitReason;FilterMode;ContextFilterReason;IsExecutable;ContextEMAShort;ContextEMALong;ContextEMAShortAboveLong;ContextEMAShortSlopeATR;ContextEMALongSlopeATR;ContextPriceVsEMAShort;ContextPriceVsEMALong;HTFTrendState;PatternADX;EntryADX;PatternADXBucket;EntryADXBucket;PatternDIDirection;EntryDIDirection;PatternATR;EntryATR;PatternATRPercentile;EntryATRPercentile;PatternATRBucket;EntryATRBucket;SLDistanceATR;TPDistanceATR;DoubleTopBottomHeightATR;NecklineDistanceATR;RightPeakOrBottomDepthATR;LeftRightSymmetryRatio;BreakCandleBodyATR;BreakCandleClosePosition;BreakCandleDirectionStrength;BreakCandleStrengthBucket;ContextDirectionAligned;TrendAlignmentTag;EntryOpenCount;SameDirectionOpenCount;OppositeDirectionOpenCount;BarsSinceLastEntry;ApproximateDuplicateSetup;MFEReached05;MFEReached10;MFE05ThenSL;MFE10ThenSL;StopConditionTriggered;StopReason;DrawdownPercent;DrawdownR
2026.01.07 17:15:00;LONG_1767798000_156.554;2026.01.07 17:10:00;2026.01.07 17:15:00;2026.01.07 17:10:00;2026.01.07 17:15:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;H4;M15;M5;new_york;156.6480000000;156.6640000000;156.4730000000;156.9500000000;191.0000000000;286.0000000000;1.4973821990;0.0800000000;9.7700000000;0.1000000000;double_bottom_neckline_break;156.5540000000;156.4920000000;156.4850000000;188.9437314906;0.0786428571;17.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.5541843508;156.4745371801;1;-0.1322778884;-0.0206066778;below;below;mixed;16.4193769549;31.4424536412;low;middle;plus_di;plus_di;0.0947142857;0.0786428571;66.0000000000;100.0000000000;normal_vol;high_vol;2.4287011807;3.6366939146;0.7883742053;1.1952770209;0.8773841962;0.8985507246;1.7166212534;0.9574468085;0.9574468085;high;0;MixedTrend;0;0;0;590;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.07 17:50:00;LONG_1767798000_156.554;2026.01.07 17:45:00;2026.01.07 17:50:00;2026.01.07 17:45:00;2026.01.07 17:50:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;H4;M15;M5;new_york;156.5980000000;156.6140000000;156.4710000000;156.8290000000;143.0000000000;215.0000000000;1.5034965035;0.1000000000;9.1400000000;0.1000000000;double_bottom_neckline_break;156.5540000000;156.4920000000;156.4850000000;188.9437314906;0.0902857143;17.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.5541843508;156.4745371801;1;-0.1322778884;-0.0206066778;below;below;mixed;16.0018880552;24.3360207184;low;middle;plus_di;minus_di;0.1035000000;0.0902857143;77.5000000000;100.0000000000;high_vol;high_vol;1.5838607595;2.3813291139;0.6867088608;0.4873417722;0.7642405063;0.8985507246;0.4651898734;0.5698924731;0.4516129032;middle;0;MixedTrend;0;0;0;597;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.07 18:15:00;LONG_1767807600_156.683;2026.01.07 18:10:00;2026.01.07 18:15:00;2026.01.07 18:10:00;2026.01.07 18:15:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;H4;M15;M5;new_york;156.7630000000;156.7790000000;156.4900000000;157.2120000000;289.0000000000;433.0000000000;1.4982698962;0.0500000000;9.2300000000;0.1000000000;double_bottom_neckline_break;156.6830000000;156.4920000000;156.5020000000;188.9437314906;0.0777142857;17.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.5541843508;156.4745371801;1;-0.1322778884;-0.0206066778;below;below;mixed;17.0735296587;20.3798700622;low;low;plus_di;plus_di;0.1172142857;0.0777142857;95.0000000000;94.0000000000;high_vol;high_vol;3.7187500000;5.5716911765;2.3290441176;1.0294117647;2.3290441176;0.9476439791;1.1194852941;0.9000000000;0.8700000000;high;0;MixedTrend;0;0;0;602;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.07 18:50:00;LONG_1767807600_156.683;2026.01.07 18:45:00;2026.01.07 18:50:00;2026.01.07 18:45:00;2026.01.07 18:50:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;H4;M15;M5;new_york;156.7030000000;156.7200000000;156.4930000000;157.0610000000;227.0000000000;341.0000000000;1.5022026432;0.0600000000;8.7000000000;0.1000000000;double_bottom_neckline_break;156.6830000000;156.4920000000;156.5020000000;188.9437314906;0.0620714286;18.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.5541843508;156.4745371801;1;-0.1322778884;-0.0206066778;below;below;mixed;16.7870503263;19.6039425299;low;low;plus_di;minus_di;0.1187142857;0.0620714286;94.5000000000;80.0000000000;high_vol;high_vol;3.6570771001;5.4936708861;2.9159953970;0.3222094361;2.9159953970;0.9476439791;0.7410817031;0.7796610169;0.7796610169;high;0;MixedTrend;0;0;0;609;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.07 21:00:00;LONG_1767807600_156.683;2026.01.07 20:55:00;2026.01.07 21:00:00;2026.01.07 20:55:00;2026.01.07 21:00:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;H4;M15;M5;new_york;156.6900000000;156.7070000000;156.4970000000;157.0220000000;210.0000000000;315.0000000000;1.5000000000;0.0700000000;9.3900000000;0.1000000000;double_bottom_neckline_break;156.6830000000;156.4960000000;156.5020000000;188.9437314906;0.0308571429;17.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.5598810793;156.4800063103;1;-0.0601258077;0.0055337985;above;above;mixed;17.2413334179;28.4920373187;low;middle;plus_di;plus_di;0.0868571429;0.0308571429;51.5000000000;6.5000000000;normal_vol;low_vol;6.8055555556;10.2083333333;5.8657407407;0.2268518519;5.8657407407;0.9679144385;0.9722222222;0.8292682927;0.7317073171;high;0;MixedTrend;0;0;0;635;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.07 21:20:00;LONG_1767807600_156.683;2026.01.07 21:15:00;2026.01.07 21:20:00;2026.01.07 21:15:00;2026.01.07 21:20:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;H4;M15;M5;new_york;156.7140000000;156.7310000000;156.4970000000;157.0820000000;234.0000000000;351.0000000000;1.5000000000;0.0600000000;8.9700000000;0.1000000000;double_bottom_neckline_break;156.6830000000;156.4960000000;156.5020000000;188.9437314906;0.0308571429;17.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.5598810793;156.4800063103;1;-0.0601258077;0.0055337985;above;above;mixed;20.0711910674;37.5422531300;low;high;plus_di;plus_di;0.0805000000;0.0308571429;44.5000000000;8.0000000000;normal_vol;low_vol;7.5833333333;11.3750000000;5.8657407407;1.0046296296;5.8657407407;0.9679144385;0.9398148148;0.9696969697;0.8787878788;high;0;MixedTrend;0;0;0;639;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.08 03:30:00;LONG_1767841800_156.794;2026.01.08 03:25:00;2026.01.08 03:30:00;2026.01.08 03:25:00;2026.01.08 03:30:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;H4;M15;M5;asia;156.8310000000;156.8480000000;156.7020000000;157.0670000000;146.0000000000;219.0000000000;1.5000000000;0.1000000000;9.3200000000;0.1000000000;double_bottom_neckline_break;156.7940000000;156.7150000000;156.7080000000;188.9437314906;0.0412142857;18.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.5782733575;156.4907119451;1;0.0266874635;0.0405493738;above;above;flat;20.9097042288;29.5437907150;low;middle;plus_di;plus_di;0.0666428571;0.0412142857;30.0000000000;56.0000000000;low_vol;normal_vol;3.5424610052;5.3136915078;1.9168110919;0.8977469671;2.0866551127;0.9186046512;2.1351819757;0.8373983740;0.7154471545;high;0;MixedTrend;0;0;0;713;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.08 05:20:00;SHORT_1767840600_156.728;2026.01.08 05:15:00;2026.01.08 05:20:00;2026.01.08 05:15:00;2026.01.08 05:20:00;;USDJPY;SHORT;Strategy_01_NWave_ExpectedValue;H4;M15;M5;asia;156.6670000000;156.6670000000;156.7950000000;156.4750000000;128.0000000000;192.0000000000;1.5000000000;0.1200000000;9.8000000000;0.1000000000;double_top_neckline_break;156.7280000000;156.7920000000;156.7890000000;178.6771105309;0.0405000000;17.0000000000;1;1;1;1;double_top_neckline_close_break;;LIVE_ENTRY;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;1;156.6094854187;156.5069977512;1;0.1752013917;0.1028395556;above;above;bullish;23.6296100826;42.5861415015;middle;high;minus_di;minus_di;0.0764285714;0.0405000000;46.0000000000;58.5000000000;normal_vol;normal_vol;3.1604938272;4.7407407407;1.5061728395;1.5061728395;1.5061728395;0.9531250000;2.0000000000;0.2115384615;0.7788461538;high;0;CounterTrend;0;0;0;735;0;0;0;0;0;false;;0.0129926981;0.0000000000
2026.01.08 08:15:00;SHORT_1767856800_156.647;2026.01.08 08:10:00;2026.01.08 08:15:00;2026.01.08 08:10:00;2026.01.08 08:15:00;;USDJPY;SHORT;Strategy_01_NWave_ExpectedValue;H4;M15;M5;london;156.5610000000;156.5610000000;156.7310000000;156.3060000000;170.0000000000;255.0000000000;1.5000000000;0.0900000000;9.7600000000;0.1000000000;double_top_neckline_break;156.6470000000;156.7220000000;156.7250000000;178.6771105309;0.0410000000;17.0000000000;1;1;1;1;double_top_neckline_close_break;pattern_adx_bucket_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.6145820455;156.5131154865;1;0.1724416857;0.1043747955;above;above;bullish;42.5244516362;42.1237761339;high;high;minus_di;minus_di;0.0698571429;0.0410000000;39.0000000000;55.0000000000;normal_vol;normal_vol;4.1463414634;6.2195121951;1.8292682927;2.0975609756;1.9024390244;0.9615384615;2.1219512195;0.0333333333;0.9666666667;high;0;CounterTrend;1;1;0;35;0;0;0;0;0;false;;0.0022970896;0.0000000000
2026.01.08 09:30:00;SHORT_1767856800_156.647;2026.01.08 09:25:00;2026.01.08 09:30:00;2026.01.08 09:25:00;2026.01.08 09:30:00;;USDJPY;SHORT;Strategy_01_NWave_ExpectedValue;H4;M15;M5;london;156.6000000000;156.6000000000;156.7330000000;156.4000000000;133.0000000000;200.0000000000;1.5037593985;0.1100000000;9.3300000000;0.1000000000;double_top_neckline_break;156.6470000000;156.7220000000;156.7250000000;178.6771105309;0.0560000000;18.0000000000;1;1;1;1;double_top_neckline_close_break;pattern_adx_bucket_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.6145820455;156.5131154865;1;0.1724416857;0.1043747955;above;above;bullish;41.4461514790;28.6904831847;high;middle;minus_di;plus_di;0.0721428571;0.0560000000;46.0000000000;88.5000000000;normal_vol;high_vol;2.3750000000;3.5714285714;1.3392857143;0.8392857143;1.3928571429;0.9615384615;1.2500000000;0.1237113402;0.7216494845;high;0;CounterTrend;1;1;0;50;0;0;0;0;0;false;;0.0819559215;0.0000000000
2026.01.08 10:00:00;SHORT_1767865500_156.525;2026.01.08 09:55:00;2026.01.08 10:00:00;2026.01.08 09:55:00;2026.01.08 10:00:00;;USDJPY;SHORT;Strategy_01_NWave_ExpectedValue;H4;M15;M5;london;156.4610000000;156.4630000000;156.6170000000;156.2320000000;154.0000000000;231.0000000000;1.5000000000;0.1000000000;9.8300000000;0.1000000000;double_top_neckline_break;156.5250000000;156.6000000000;156.6080000000;178.6771105309;0.0601428571;17.0000000000;1;1;1;1;double_top_neckline_close_break;pattern_adx_bucket_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.6145820455;156.5131154865;1;0.1724416857;0.1043747955;above;above;bullish;40.7438276092;19.2130533384;high;low;minus_di;minus_di;0.0800000000;0.0601428571;58.5000000000;91.0000000000;normal_vol;high_vol;2.5605700713;3.8408551069;1.2470308789;1.0641330166;1.3800475059;0.9036144578;1.3467933492;0.0000000000;0.9759036145;high;0;CounterTrend;1;1;0;56;0;0;0;0;0;false;;0.0014969896;0.0000000000
2026.01.08 10:00:00;SHORT_1767840600_156.728;2026.01.08 05:15:00;2026.01.08 05:20:00;2026.01.08 05:15:00;2026.01.08 05:20:00;2026.01.08 10:00:00;USDJPY;SHORT;Strategy_01_NWave_ExpectedValue;H4;M15;M5;asia;156.6670000000;156.6670000000;156.7950000000;156.4750000000;128.0000000000;192.0000000000;1.5000000000;0.1200000000;9.8000000000;0.1000000000;double_top_neckline_break;156.7280000000;156.7920000000;156.7890000000;178.6771105309;0.0405000000;17.0000000000;1;1;1;1;double_top_neckline_close_break;;WIN;14.8000000000;1.5102040816;1.5078125000;-0.6718750000;1.5078125000;-0.6718750000;56;take_profit;FILTER_ALL;fibo_and_atr;1;156.6094854187;156.5069977512;1;0.1752013917;0.1028395556;above;above;bullish;23.6296100826;42.5861415015;middle;high;minus_di;minus_di;0.0764285714;0.0405000000;46.0000000000;58.5000000000;normal_vol;normal_vol;3.1604938272;4.7407407407;1.5061728395;1.5061728395;1.5061728395;0.9531250000;2.0000000000;0.2115384615;0.7788461538;high;0;CounterTrend;0;0;0;735;0;1;1;0;0;false;;0.0000000000;0.0000000000
2026.01.08 10:45:00;LONG_1767864600_156.686;2026.01.08 10:40:00;2026.01.08 10:45:00;2026.01.08 10:40:00;2026.01.08 10:45:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;H4;M15;M5;london;156.6930000000;156.7090000000;156.5270000000;156.9820000000;182.0000000000;273.0000000000;1.5000000000;0.0800000000;9.3000000000;0.1000000000;double_bottom_neckline_break;156.6860000000;156.5250000000;156.5360000000;188.9437314906;0.0616428571;17.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.6145820455;156.5131154865;1;0.1724416857;0.1043747955;above;above;bullish;33.9854451706;32.8197886348;high;high;plus_di;plus_di;0.0903571429;0.0616428571;73.0000000000;91.5000000000;high_vol;high_vol;2.9524913094;4.4287369641;2.4333719583;0.1135573581;2.4333719583;0.9316770186;0.2920046350;0.9215686275;0.3529411765;middle;1;TrendFollow;0;0;0;65;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.08 11:00:00;LONG_1767864600_156.686;2026.01.08 10:55:00;2026.01.08 11:00:00;2026.01.08 10:55:00;2026.01.08 11:00:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;H4;M15;M5;london;156.7000000000;156.7180000000;156.5270000000;157.0050000000;191.0000000000;287.0000000000;1.5026178010;0.0800000000;9.7600000000;0.1000000000;double_bottom_neckline_break;156.6860000000;156.5250000000;156.5360000000;188.9437314906;0.0588571429;18.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.6145820455;156.5131154865;1;0.1724416857;0.1043747955;above;above;bullish;31.4347381111;44.6516833206;middle;high;plus_di;plus_di;0.0880714286;0.0588571429;68.5000000000;90.5000000000;normal_vol;high_vol;3.2451456311;4.8762135922;2.5485436893;0.2378640777;2.5485436893;0.9316770186;0.3907766990;0.9259259259;0.8518518519;middle;1;TrendFollow;0;0;0;68;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.08 11:50:00;LONG_1767870600_156.736;2026.01.08 11:45:00;2026.01.08 11:50:00;2026.01.08 11:45:00;2026.01.08 11:50:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;H4;M15;M5;london;156.7750000000;156.7920000000;156.6180000000;157.0530000000;174.0000000000;261.0000000000;1.5000000000;0.0900000000;10.0000000000;0.1000000000;double_bottom_neckline_break;156.7360000000;156.6230000000;156.6240000000;188.9437314906;0.0400000000;17.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.6145820455;156.5131154865;1;0.1724416857;0.1043747955;above;above;bullish;21.5534334915;37.5624688275;low;high;plus_di;plus_di;0.0849285714;0.0400000000;64.5000000000;54.0000000000;normal_vol;normal_vol;4.3500000000;6.5250000000;2.8000000000;0.9750000000;2.8000000000;0.9911504425;1.7250000000;0.9857142857;0.9857142857;high;1;TrendFollow;0;0;0;78;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.08 12:05:00;LONG_1767870600_156.736;2026.01.08 12:00:00;2026.01.08 12:05:00;2026.01.08 12:00:00;2026.01.08 12:05:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;H4;M15;M5;london;156.7600000000;156.7790000000;156.6180000000;157.0210000000;161.0000000000;242.0000000000;1.5031055901;0.0900000000;9.2500000000;0.1000000000;double_bottom_neckline_break;156.7360000000;156.6230000000;156.6240000000;188.9437314906;0.0395000000;19.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.6262408983;156.5218952713;1;0.1582714049;0.1028910126;above;above;bullish;22.8338611464;37.9982943744;middle;high;plus_di;plus_di;0.0846428571;0.0395000000;63.5000000000;55.0000000000;normal_vol;normal_vol;4.0759493671;6.1265822785;2.8354430380;0.6075949367;2.8354430380;0.9911504425;0.5569620253;0.6923076923;0.4230769231;middle;1;TrendFollow;0;0;0;81;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.08 12:15:00;LONG_1767870600_156.736;2026.01.08 12:10:00;2026.01.08 12:15:00;2026.01.08 12:10:00;2026.01.08 12:15:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;H4;M15;M5;london;156.7450000000;156.7630000000;156.6180000000;156.9810000000;145.0000000000;218.0000000000;1.5034482759;0.1000000000;9.2600000000;0.1000000000;double_bottom_neckline_break;156.7360000000;156.6230000000;156.6240000000;188.9437314906;0.0368571429;18.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.6262408983;156.5218952713;1;0.1582714049;0.1028910126;above;above;bullish;23.9435651140;38.0720713268;middle;high;plus_di;plus_di;0.0817142857;0.0368571429;61.0000000000;50.0000000000;normal_vol;normal_vol;3.9341085271;5.9147286822;3.0387596899;0.2441860465;3.0387596899;0.9911504425;0.2441860465;0.6000000000;0.3600000000;low;1;TrendFollow;0;0;0;83;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.08 15:35:00;LONG_1767885600_156.775;2026.01.08 15:30:00;2026.01.08 15:35:00;2026.01.08 15:30:00;2026.01.08 15:35:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;H4;M15;M5;new_york;156.7880000000;156.8060000000;156.6470000000;157.0450000000;159.0000000000;239.0000000000;1.5031446541;0.0900000000;9.1400000000;0.1000000000;double_bottom_neckline_break;156.7750000000;156.6580000000;156.6520000000;188.9437314906;0.0365000000;18.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.6262408983;156.5218952713;1;0.1582714049;0.1028910126;above;above;bullish;18.1068880620;27.2858751865;low;middle;minus_di;minus_di;0.0471428571;0.0365000000;11.0000000000;51.5000000000;low_vol;normal_vol;4.3561643836;6.5479452055;3.2054794521;0.3561643836;3.3698630137;0.9512195122;2.7671232877;0.9823008850;0.8938053097;high;1;TrendFollow;0;0;0;123;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.08 17:40:00;SHORT_1767890400_156.959;2026.01.08 17:35:00;2026.01.08 17:40:00;2026.01.08 17:35:00;2026.01.08 17:40:00;;USDJPY;SHORT;Strategy_01_NWave_ExpectedValue;H4;M15;M5;new_york;156.9410000000;156.9390000000;157.0690000000;156.7440000000;130.0000000000;195.0000000000;1.5000000000;0.1200000000;9.9300000000;0.1000000000;double_top_neckline_break;156.9590000000;157.0650000000;157.0610000000;178.6771105309;0.0508571429;18.0000000000;1;1;1;1;double_top_neckline_close_break;break_candle_strength_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.6576465270;156.5389189862;1;0.1573157995;0.1042690829;above;above;bullish;28.5131501842;20.2532594799;middle;low;plus_di;minus_di;0.0780714286;0.0508571429;64.5000000000;80.0000000000;normal_vol;high_vol;2.5561797753;3.8342696629;2.0056179775;0.3539325843;2.0056179775;0.9622641509;0.4522471910;0.3965517241;0.3965517241;middle;0;CounterTrend;0;0;0;148;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.08 18:30:00;SHORT_1767890400_156.959;2026.01.08 18:25:00;2026.01.08 18:30:00;2026.01.08 18:25:00;2026.01.08 18:30:00;;USDJPY;SHORT;Strategy_01_NWave_ExpectedValue;H4;M15;M5;new_york;156.9230000000;156.9230000000;157.0680000000;156.7050000000;145.0000000000;218.0000000000;1.5034482759;0.1000000000;9.2300000000;0.1000000000;double_top_neckline_break;156.9590000000;157.0650000000;157.0610000000;178.6771105309;0.0475714286;18.0000000000;1;1;1;1;double_top_neckline_close_break;pattern_adx_bucket_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.6576465270;156.5389189862;1;0.1573157995;0.1042690829;above;above;bullish;20.5694381297;19.6796175685;low;low;plus_di;plus_di;0.0911428571;0.0475714286;84.0000000000;71.5000000000;high_vol;high_vol;3.0480480480;4.5825825826;2.1441441441;0.7567567568;2.1441441441;0.9622641509;0.9879879880;0.0508474576;0.7966101695;high;0;CounterTrend;0;0;0;158;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.08 21:50:00;SHORT_1767890400_156.959;2026.01.08 21:45:00;2026.01.08 21:50:00;2026.01.08 21:45:00;2026.01.08 21:50:00;;USDJPY;SHORT;Strategy_01_NWave_ExpectedValue;H4;M15;M5;new_york;156.9550000000;156.9540000000;157.0640000000;156.7890000000;110.0000000000;165.0000000000;1.5000000000;0.1400000000;9.8000000000;0.1000000000;double_top_neckline_break;156.9590000000;157.0650000000;157.0610000000;178.6771105309;0.0230714286;18.0000000000;1;1;1;1;double_top_neckline_close_break;break_candle_strength_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.6714897149;156.5492751043;1;0.1867574712;0.1186672879;above;above;bullish;28.4201895314;53.2487984134;middle;high;plus_di;plus_di;0.0604285714;0.0230714286;28.5000000000;1.5000000000;low_vol;low_vol;4.7678018576;7.1517027864;4.4210526316;0.1733746130;4.4210526316;0.9622641509;0.2600619195;0.3125000000;0.3750000000;middle;0;CounterTrend;0;0;0;198;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.08 23:30:00;SHORT_1767913500_156.909;2026.01.08 23:25:00;2026.01.08 23:30:00;2026.01.08 23:25:00;2026.01.08 23:30:00;;USDJPY;SHORT;Strategy_01_NWave_ExpectedValue;H4;M15;M5;late_us;156.8850000000;156.8820000000;156.9900000000;156.7200000000;108.0000000000;162.0000000000;1.5000000000;0.1400000000;9.6300000000;0.1000000000;double_top_neckline_break;156.9090000000;156.9860000000;156.9860000000;178.6771105309;0.0287857143;23.0000000000;1;1;1;1;double_top_neckline_close_break;pattern_adx_bucket_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.6714897149;156.5492751043;1;0.1867574712;0.1186672879;above;above;bullish;33.9950128010;19.1545292444;high;low;plus_di;minus_di;0.0462142857;0.0287857143;9.5000000000;31.0000000000;low_vol;normal_vol;3.7518610422;5.6277915633;2.6749379653;0.8337468983;2.6749379653;1.0000000000;1.7369727047;0.0862068966;0.8620689655;high;0;CounterTrend;0;0;0;218;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.09 01:55:00;SHORT_1767913500_156.909;2026.01.09 01:50:00;2026.01.09 01:55:00;2026.01.09 01:50:00;2026.01.09 01:55:00;;USDJPY;SHORT;Strategy_01_NWave_ExpectedValue;H4;M15;M5;asia;156.8990000000;156.8990000000;156.9900000000;156.7620000000;91.0000000000;137.0000000000;1.5054945055;0.1700000000;9.8500000000;0.1000000000;double_top_neckline_break;156.9090000000;156.9860000000;156.9860000000;178.6771105309;0.0280714286;18.0000000000;1;1;1;1;double_top_neckline_close_break;;LIVE_ENTRY;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;1;156.6885859325;156.5611074532;1;0.2097141950;0.1319006599;above;above;bullish;27.5190179933;31.8948214977;middle;middle;plus_di;plus_di;0.0732142857;0.0280714286;60.5000000000;29.0000000000;normal_vol;low_vol;3.2417302799;4.8804071247;2.7430025445;0.3562340967;2.7430025445;1.0000000000;0.7837150127;0.4250000000;0.5500000000;high;0;CounterTrend;0;0;0;247;0;0;0;0;0;false;;0.0194602621;0.0000000000
