session,max_countertrend_bodies,min_transition_distance_pips,max_pullback_ratio,min_rejection_close_location,min_impulse_pips,max_stoch_d,train_trades,train_tpd,train_expectancy_r,train_win_rate,test_trades,test_tpd,test_expectancy_r,test_win_rate,score
all,1,3.0,0.7,0.6,8.0,65.0,31,0.07998064984277997,-0.2380645161290323,0.4838709677419355,5,0.12339331619537275,0.31066666666666676,0.8,0.21237677512984635
all,1,3.0,0.7,0.6,10.0,65.0,31,0.07998064984277997,-0.2380645161290323,0.4838709677419355,5,0.12339331619537275,0.31066666666666676,0.8,0.21237677512984635
ny_open,1,2.0,0.7,0.65,14.0,100.0,20,0.05780114799502267,-0.21200000000000002,0.5,5,0.0893189430591738,0.30666666666666675,0.8,0.21216022959900457
ny_open,1,0.0,0.7,0.7,14.0,100.0,18,0.05233192004845549,-0.21259259259259256,0.5,5,0.0893189430591738,0.30666666666666675,0.8,0.21094786549117261
ny_open,1,1.0,0.7,0.7,14.0,100.0,18,0.05233192004845549,-0.21259259259259256,0.5,5,0.0893189430591738,0.30666666666666675,0.8,0.21094786549117261
ny_open,1,3.0,0.7,0.65,14.0,100.0,18,0.05202103319552041,-0.21333333333333332,0.5,5,0.0893189430591738,0.30666666666666675,0.8,0.21073753997243747
ny_open,1,3.0,0.45,0.7,12.0,100.0,8,0.02325863113264688,0.00666666666666671,0.625,4,0.07145515444733905,0.21666666666666673,0.75,0.20973505955986277
ny_open,1,3.0,0.55,0.6,12.0,100.0,13,0.03779527559055118,-0.006153846153846159,0.6153846153846154,4,0.07145515444733905,0.21666666666666673,0.75,0.2095975166565718
all,1,2.0,0.7,0.6,14.0,65.0,27,0.06966056599209869,-0.24345679012345675,0.48148148148148145,5,0.12339331619537275,0.31066666666666676,0.8,0.20911482924780253
all,1,3.0,0.7,0.6,14.0,65.0,27,0.06966056599209869,-0.24345679012345675,0.48148148148148145,5,0.12339331619537275,0.31066666666666676,0.8,0.20911482924780253
ny,3,0.0,0.55,0.6,14.0,65.0,29,0.07775595132805155,-0.05402298850574713,0.5862068965517241,4,0.1428217208033722,0.22166666666666673,0.75,0.20880693739204714
ny,3,1.0,0.55,0.6,14.0,65.0,29,0.07775595132805155,-0.05402298850574713,0.5862068965517241,4,0.1428217208033722,0.22166666666666673,0.75,0.20880693739204714
ny,4,0.0,0.55,0.6,14.0,65.0,31,0.08311843072998613,-0.06344086021505375,0.5806451612903226,4,0.1428217208033722,0.22166666666666673,0.75,0.20771777216750265
ny,4,1.0,0.55,0.6,14.0,65.0,31,0.08311843072998613,-0.06344086021505375,0.5806451612903226,4,0.1428217208033722,0.22166666666666673,0.75,0.20771777216750265
all,1,2.0,0.7,0.6,8.0,65.0,32,0.08256067080545029,-0.265,0.46875,5,0.12339331619537275,0.31066666666666676,0.8,0.2067496341610901
all,1,2.0,0.7,0.6,10.0,65.0,32,0.08256067080545029,-0.265,0.46875,5,0.12339331619537275,0.31066666666666676,0.8,0.2067496341610901
ny_open,1,2.0,0.55,0.6,12.0,100.0,15,0.043609933373712904,-0.032,0.6,4,0.07145515444733905,0.21666666666666673,0.75,0.2048219866747426
all,1,3.0,0.7,0.6,12.0,65.0,30,0.07740062888010965,-0.26911111111111113,0.4666666666666667,5,0.12339331619537275,0.31066666666666676,0.8,0.2047912368871331
ny_open,1,0.0,0.7,0.65,14.0,100.0,21,0.06069120539477381,-0.25460317460317455,0.47619047619047616,5,0.0893189430591738,0.30666666666666675,0.8,0.2030271299678437
ny_open,1,1.0,0.7,0.65,14.0,100.0,21,0.06069120539477381,-0.25460317460317455,0.47619047619047616,5,0.0893189430591738,0.30666666666666675,0.8,0.2030271299678437
ny,1,3.0,0.55,0.6,14.0,100.0,17,0.04581524180266507,-0.05333333333333334,0.5882352941176471,8,0.10662224073302791,0.21916666666666673,0.75,0.20153314639974873
