episode_id,direction,score,long_score,short_score,symbol,market_cluster_id,t0_msc,signal_processing_msc,horizon_seconds,entry_msc,entry_bid,entry_ask,atr14_m5,pip_size,status,exit_msc,exit_price,gross_r,gross_pips,mfe,mae,time_to_mfe_ms,month,distance,calendar_segment,entry_eligible_msc,stage1_score
202502:two_stage_dev_202502_20260913_USDCHF_mh_11,-1,0.28259599025679,-0.36646121660842,0.28259599025679,USDCHF,202502:1150,1738952378500,1738952378564,300,1738952378660,0.90929,0.90931,0.00080935697,0.0001,TIME,1738952678679,0.90907,0.271820727026,2.2,0.00058,9e-05,63171,202502,0.00080935697,1,1738952378564,0.48984451231393
202502:two_stage_dev_202502_20260913_USDCHF_mh_12,-1,0.22597013740538,-0.34673292060289,0.22597013740538,USDCHF,202502:1161,1738954699750,1738954699949,300,1738954700031,0.91019,0.91021,0.00067550329,0.0001,TIME,1738955000800,0.9104,-0.310879314894,-2.099999999999,0.00024,0.00029,6427,202502,0.00067550329,1,1738954699949,0.63531634479589
202502:two_stage_dev_202502_20260913_USDJPY_mh_192,1,0.47041238579338,0.47041238579338,-0.60021607112208,USDJPY,202502:1181,1738955683750,1738955684026,300,1738955684936,151.358,151.363,0.157515355367,0.01,TIME,1738955985497,151.668,1.936319156241,30.500000000001,0.493,0.02,128336,202502,0.157515355367,1,1738955684026,0.62740066000854
202502:two_stage_dev_202502_20260913_USDJPY_mh_195,1,0.37010100442982,0.37010100442982,-0.4546579706248,USDJPY,202502:1230,1738959775000,1738959777309,300,1738959777309,151.576,151.58,0.131370910425,0.01,TIME,1738960080051,151.557,-0.175076810579,-2.300000000002,0.009,0.047,115000,202502,0.131370910425,1,1738959777309,0.43547269379021
202502:two_stage_dev_202502_20260913_USDJPY_mh_196,1,0.25448448407842,0.25448448407842,-0.49924622031187,USDJPY,202502:1232,1738961557500,1738961558817,300,1738961559006,151.45,151.455,0.11092999769,0.01,TIME,1738961863272,151.383,-0.649057977999,-7.2,0.031,0.092,26878,202502,0.11092999769,1,1738961558817,0.39626245986437
202502:two_stage_dev_202502_20260913_USDJPY_mh_204,-1,0.26280907108717,-0.5166390856234,0.26280907108717,USDJPY,202502:1261,1739149925500,1739149925868,300,1739149926015,151.595,151.599,0.078025152925,0.01,TIME,1739150227754,151.481,1.461067306194,11.4,0.127,0.001,260942,202502,0.078025152925,1,1739149925868,0.5181553060481
202502:two_stage_dev_202502_20260913_USDJPY_mh_209,-1,0.42813944939194,-0.62510754289897,0.42813944939194,USDJPY,202502:1270,1739156286250,1739156287591,300,1739156287925,151.897,151.904,0.102955976537,0.01,TIME,1739156588264,152.002,-1.019853373568,-10.500000000002,0.028,0.106,54608,202502,0.102955976537,1,1739156287591,0.34803750906613
202502:two_stage_dev_202502_20260913_USDJPY_mh_215,-1,0.38869159435289,-0.92717419997016,0.38869159435289,USDJPY,202502:1283,1739175093250,1739175096081,300,1739175096582,151.852,151.859,0.051407443078,0.01,TIME,1739175399256,151.828,0.466858465685,2.4,0.034,0.022,296636,202502,0.051407443078,1,1739175096081,0.63787119114225
202502:two_stage_dev_202502_20260913_USDJPY_mh_216,-1,0.74106712527889,-1.284978334751,0.74106712527889,USDJPY,202502:1284,1739176206250,1739176207074,300,1739176207132,151.834,151.841,0.051221938254,0.01,TIME,1739176507258,151.868,-0.663778083353,-3.399999999999,0.059,0.034,29203,202502,0.051221938254,1,1739176207074,0.47166734459514
202502:two_stage_dev_202502_20260913_USDJPY_mh_217,-1,0.30779315978501,-0.78153076052531,0.30779315978501,USDJPY,202502:1287,1739177236750,1739177239563,300,1739177239614,151.799,151.804,0.056737827434,0.01,TIME,1739177550164,151.816,-0.299623739026,-1.7,0.018,0.04,81247,202502,0.056737827434,1,1739177239563,0.334665015085
202502:two_stage_dev_202502_20260913_EURUSD_mh_19,-1,0.46134539865666,-0.63197623789381,0.46134539865666,EURUSD,202502:1300,1739181087750,1739181088135,300,1739181088135,1.03155,1.03157,0.00032898466,0.0001,TIME,1739181390080,1.03156,-0.030396554022,-0.100000000001,0.00046,8e-05,101536,202502,0.00032898466,1,1739181088135,0.94212935567455
202502:two_stage_dev_202502_20260913_USDJPY_mh_221,1,0.43379820216183,0.43379820216183,-0.54965261975121,USDJPY,202502:1303,1739182594750,1739182594821,300,1739182594894,152.348,152.354,0.070901318395,0.01,TIME,1739182895165,152.371,0.239769871488,1.7,0.019,0.048,293943,202502,0.070901318395,1,1739182594821,0.79972718061344
202502:two_stage_dev_202502_20260913_EURUSD_mh_20,1,0.26507511149518,0.26507511149518,-0.3983330062881,EURUSD,202502:1305,1739183378000,1739183379083,300,1739183379083,1.03172,1.03174,0.000399397221,0.0001,TIME,1739183686115,1.03176,0.050075461074,0.199999999999,0.00025,0.00019,182914,202502,0.000399397221,1,1739183379083,0.39775347878941
202502:two_stage_dev_202502_20260913_USDJPY_mh_223,-1,0.61071900220063,-0.78455074582607,0.61071900220063,USDJPY,202502:1312,1739184896750,1739184897643,300,1739184898046,152.439,152.445,0.0809743535,0.01,TIME,1739185200009,152.39,0.605129869916,4.900000000001,0.062,0.016,269469,202502,0.0809743535,1,1739184897643,0.37471777706398
202502:two_stage_dev_202502_20260913_USDJPY_mh_230,-1,0.32255410332878,-0.60995910235637,0.32255410332878,USDJPY,202502:1328,1739201426500,1739201426724,300,1739201426794,151.921,151.923,0.066183752305,0.01,TIME,1739201727875,151.89,0.468392904907,3.100000000001,0.047,0.004,190492,202502,0.066183752305,1,1739201426724,0.4283669604092
202502:two_stage_dev_202502_20260913_USDJPY_mh_233,-1,0.47119560310227,-0.78705420451227,0.47119560310227,USDJPY,202502:1336,1739244406250,1739244406497,300,1739244406497,152.052,152.058,0.065051561861,0.01,TIME,1739244706907,151.986,1.014579790428,6.6,0.067,0.009,297284,202502,0.065051561861,1,1739244406497,0.76007634082179
202502:two_stage_dev_202502_20260913_GBPUSD_mh_27,-1,0.36296197122866,-0.65066424262668,0.36296197122866,GBPUSD,202502:1345,1739263597000,1739263601431,300,1739263602100,1.23626,1.2363,0.000242692697,0.0001,TIME,1739263906099,1.23607,0.782883055466,1.899999999999,0.0002,5e-05,132002,202502,0.000242692697,1,1739263601431,1.9929394119373
202502:two_stage_dev_202502_20260913_EURUSD_mh_23,1,0.26511871002667,0.26511871002667,-0.57726187827228,EURUSD,202502:1347,1739265085000,1739265087985,300,1739265087985,1.03036,1.03038,0.000215349618,0.0001,TIME,1739265393083,1.0304,0.09287223358,0.199999999999,6e-05,0.00027,33104,202502,0.000215349618,1,1739265087985,0.86019466600256
202502:two_stage_dev_202502_20260913_EURUSD_mh_24,-1,0.34267321362441,-0.50516215111631,0.34267321362441,EURUSD,202502:1353,1739268001500,1739268003849,300,1739268003849,1.03038,1.0304,0.000296319884,0.0001,TIME,1739268316103,1.03027,0.371220448174,1.100000000001,0.00023,0.00015,278285,202502,0.000296319884,1,1739268003849,1.2915178025946
202502:two_stage_dev_202502_20260913_USDJPY_mh_240,-1,0.31739528476074,-0.56087696959029,0.31739528476074,USDJPY,202502:1356,1739268578250,1739268578802,300,1739268578903,152.062,152.068,0.051573076415,0.01,TIME,1739268879092,152.034,0.542918940397,2.800000000002,0.029,0.043,294142,202502,0.051573076415,1,1739268578802,1.6026252023841
202502:two_stage_dev_202502_20260913_GBPUSD_mh_28,1,0.29779956503004,0.29779956503004,-0.45134694591134,GBPUSD,202502:1359,1739269138750,1739269141169,300,1739269148013,1.23517,1.23519,0.000483146861,0.0001,TIME,1739269489080,1.23469,-1.03488202045,-4.999999999999,9e-05,0.00075,9070,202502,0.000483146861,1,1739269141169,0.48747459727464
202502:two_stage_dev_202502_20260913_USDJPY_mh_241,-1,0.82816617550524,-1.0731276376952,0.82816617550524,USDJPY,202502:1360,1739269628750,1739269628940,300,1739269629341,151.853,151.859,0.058567436319,0.01,TIME,1739269929604,151.682,2.919711203814,17.100000000002,0.199,0.006,268152,202502,0.058567436319,1,1739269628940,1.3902684838697
202502:two_stage_dev_202502_20260913_EURUSD_mh_25,-1,1.110631706331,-1.3349143465136,1.110631706331,EURUSD,202502:1365,1739270461250,1739270461420,300,1739270461420,1.0316,1.03162,0.000323273644,0.0001,TIME,1739270763332,1.03144,0.494936729271,1.600000000002,0.00031,0,150407,202502,0.000323273644,1,1739270461420,0.53991835822497
202502:two_stage_dev_202502_20260913_GBPUSD_mh_29,-1,0.61832556609873,-0.73111252514422,0.61832556609873,GBPUSD,202502:1368,1739271148250,1739271149339,300,1739271149627,1.23582,1.23584,0.000535315644,0.0001,TIME,1739271449886,1.23555,0.504375321508,2.7,0.00032,0.00026,104485,202502,0.000535315644,1,1739271149339,1.0288414286099
202502:two_stage_dev_202502_20260913_EURUSD_mh_26,-1,0.69366330520149,-1.0300048279961,0.69366330520149,EURUSD,202502:1371,1739271486250,1739271486595,300,1739271486595,1.03193,1.03195,0.000354432287,0.0001,TIME,1739271787846,1.03181,0.338569606294,1.200000000001,0.00023,1e-05,172173,202502,0.000354432287,1,1739271486595,0.75705881348392
202502:two_stage_dev_202502_20260913_USDJPY_mh_243,-1,0.19390657628465,-0.25189431014811,0.19390657628465,USDJPY,202502:1372,1739272441250,1739272442886,300,1739272443488,151.926,151.932,0.072975784732,0.01,TIME,1739272746157,151.949,-0.31517304109,-2.300000000002,0.009,0.027,40191,202502,0.072975784732,1,1739272442886,1.0680188255608
202502:two_stage_dev_202502_20260913_USDJPY_mh_244,1,0.20154395177218,0.20154395177218,-0.2729113233515,USDJPY,202502:1375,1739273739750,1739273741528,300,1739273745676,151.959,151.965,0.06726823462,0.01,TIME,1739274047740,151.957,-0.118926861174,-0.800000000001,0,0.038,0,202502,0.06726823462,1,1739273741528,0.66899490491576
202502:two_stage_dev_202502_20260913_USDJPY_mh_246,1,0.55818215604575,0.55818215604575,-0.7210066756886,USDJPY,202502:1377,1739276040250,1739276042425,300,1739276042488,152.046,152.052,0.055622925142,0.01,TIME,1739276342547,152.027,-0.449454967288,-2.500000000001,0,0.032,0,202502,0.055622925142,1,1739276042425,0.7875858912921
202502:two_stage_dev_202502_20260913_USDJPY_mh_249,-1,1.2130062926134,-1.3414146786726,1.2130062926134,USDJPY,202502:1381,1739291842250,1739291843163,300,1739291844167,152.414,152.419,0.070308594312,0.01,TIME,1739292144206,152.315,1.408078215313,9.899999999999,0.119,0.009,288281,202502,0.070308594312,1,1739291843163,1.5407118534879
202502:two_stage_dev_202502_20260913_USDJPY_mh_251,-1,0.7338056080276,-0.94090357440377,0.7338056080276,USDJPY,202502:1386,1739294351250,1739294352692,300,1739294352836,152.429,152.434,0.083353177044,0.01,TIME,1739294652856,152.572,-1.7155914756,-14.3,0.03,0.153,77139,202502,0.083353177044,1,1739294352692,1.2951263913666
202502:two_stage_dev_202502_20260913_USDJPY_mh_252,-1,0.21521528528013,-0.37677551244116,0.21521528528013,USDJPY,202502:1391,1739297557750,1739297558119,300,1739297558119,152.343,152.345,0.09176737268,0.01,TIME,1739297858189,152.283,0.65382715281,6,0.092,0.011,247512,202502,0.09176737268,1,1739297558119,0.62634436776619
202502:two_stage_dev_202502_20260913_GBPUSD_mh_31,1,0.28209595332832,0.28209595332832,-0.71576762009515,GBPUSD,202502:1392,1739309994750,1739309994936,300,1739309994936,1.24409,1.24411,0.000289632847,0.0001,TIME,1739310295479,1.24421,0.34526470709,1,0.00137,0.00019,145336,202502,0.000289632847,1,1739309994936,1.6303884185927
202502:two_stage_dev_202502_20260913_USDJPY_mh_257,1,0.50630980377551,0.50630980377551,-1.1450806935069,USDJPY,202502:1413,1739322118500,1739322125306,300,1739322128663,152.567,152.574,0.035734677392,0.01,TIME,1739322431294,152.549,-0.699600551185,-2.500000000001,0.015,0.049,70054,202502,0.035734677392,1,1739322125306,1.7252844561881
202502:two_stage_dev_202502_20260913_USDJPY_mh_258,1,0.65161016902107,0.65161016902107,-0.94033660993164,USDJPY,202502:1415,1739323428250,1739323428612,300,1739323428693,152.715,152.722,0.047999013984,0.01,TIME,1739323731072,152.693,-0.604179077713,-2.9,0.014,0.065,5026,202502,0.047999013984,1,1739323428612,2.5791689247376
202502:two_stage_dev_202502_20260913_USDJPY_mh_260,-1,0.56414260186561,-0.8196942338134,0.56414260186561,USDJPY,202502:1422,1739326564750,1739326574547,300,1739326575711,152.88,152.887,0.069539859903,0.01,TIME,1739326876174,152.904,-0.345125803149,-2.4,0.001,0.057,95755,202502,0.069539859903,1,1739326574547,0.77759019159204
202502:two_stage_dev_202502_20260913_USDJPY_mh_261,-1,0.7360457253774,-0.81808830456399,0.7360457253774,USDJPY,202502:1423,1739327716000,1739327716290,300,1739327717796,153.04,153.047,0.074307422362,0.01,TIME,1739328017847,153.056,-0.215321693195,-1.600000000002,0.031,0.021,82693,202502,0.074307422362,1,1739327716290,0.63010518429947
202502:two_stage_dev_202502_20260913_USDJPY_mh_266,-1,0.19940755790089,-0.2356702847261,0.19940755790089,USDJPY,202502:1435,1739334602000,1739334602119,300,1739334602124,153.363,153.37,0.076293607477,0.01,TIME,1739334903088,153.425,-0.812649998473,-6.200000000001,0,0.067,0,202502,0.076293607477,1,1739334602119,0.94312153799521
202502:two_stage_dev_202502_20260913_USDJPY_mh_269,-1,0.22010196509461,-0.464647783663,0.22010196509461,USDJPY,202502:1446,1739338210250,1739338211728,300,1739338213297,153.548,153.555,0.080555750419,0.01,TIME,1739338515434,153.566,-0.223447735345,-1.8,0.01,0.03,83999,202502,0.080555750419,1,1739338211728,0.33492358232089
202502:two_stage_dev_202502_20260913_USDJPY_mh_270,-1,0.33924204584456,-0.63918427688068,0.33924204584456,USDJPY,202502:1448,1739339500000,1739339502033,300,1739339502152,153.672,153.679,0.074450275612,0.01,TIME,1739339802397,153.651,0.282067458142,2.099999999999,0.028,0.017,241176,202502,0.074450275612,1,1739339502033,0.82350810632635
202502:two_stage_dev_202502_20260913_USDJPY_mh_271,-1,0.54934765529912,-0.94182077002349,0.54934765529912,USDJPY,202502:1450,1739340930250,1739340931712,300,1739340931712,153.712,153.719,0.071948275322,0.01,TIME,1739341232070,153.722,-0.138988738164,-1.000000000002,0.039,0.027,113061,202502,0.071948275322,1,1739340931712,0.9068681396385
202502:two_stage_dev_202502_20260913_USDJPY_mh_273,-1,0.27371422411338,-0.57879658981863,0.27371422411338,USDJPY,202502:1457,1739343273500,1739343278827,300,1739343278847,153.685,153.692,0.073079234645,0.01,TIME,1739343580520,153.688,-0.041051333043,-0.299999999999,0.025,0.018,177745,202502,0.073079234645,1,1739343278827,0.8189733377063
202502:two_stage_dev_202502_20260913_USDJPY_mh_275,1,0.45184584356389,0.45184584356389,-0.59910566887273,USDJPY,202502:1463,1739346154000,1739346163097,300,1739346164103,153.593,153.599,0.066355070259,0.01,TIME,1739346464645,153.621,0.331549645175,2.200000000002,0.041,0.006,234732,202502,0.066355070259,1,1739346163097,1.0843571474763
202502:two_stage_dev_202502_20260913_USDJPY_mh_276,1,1.0416814231389,1.0416814231389,-1.3508614150258,USDJPY,202502:1464,1739351444500,1739351444798,300,1739351445140,153.562,153.568,0.058298100061,0.01,TIME,1739351746625,153.635,1.149265583786,6.699999999998,0.068,0.017,267062,202502,0.058298100061,1,1739351444798,0.76103441847059
202502:two_stage_dev_202502_20260913_GBPUSD_mh_33,1,0.81862944252657,0.81862944252657,-1.0807151206069,GBPUSD,202502:1471,1739353885750,1739353885871,300,1739353885964,1.24537,1.24539,0.000355328765,0.0001,TIME,1739354186643,1.24585,1.294575744064,4.599999999999,0.00064,-0,263359,202502,0.000355328765,1,1739353885871,1.6330663443959
202502:two_stage_dev_202502_20260913_USDJPY_mh_279,-1,1.7535634340841,-1.8771970734673,1.7535634340841,USDJPY,202502:1489,1739355302500,1739355302794,300,1739355302895,153.629,153.63,0.090942883848,0.01,TIME,1739355603001,153.627,0.021991825147,0.199999999998,0.03,0.024,66952,202502,0.090942883848,1,1739355302794,1.5876792638444
202502:two_stage_dev_202502_20260913_GBPUSD_mh_34,1,0.32087718453236,0.32087718453236,-0.57696959690154,GBPUSD,202502:1493,1739355784250,1739355785004,300,1739355785909,1.24567,1.24569,0.000484487681,0.0001,TIME,1739356178150,1.24556,-0.268324675932,-1.3,0.00013,0.00013,65878,202502,0.000484487681,1,1739355785004,1.3124567731742
202502:two_stage_dev_202502_20260913_USDJPY_mh_281,1,0.31859262214523,0.31859262214523,-0.50756582903352,USDJPY,202502:1496,1739357554750,1739357554787,300,1739357555146,153.54,153.546,0.084186345519,0.01,TIME,1739357855180,153.541,-0.059392054248,-0.5,0.007,0.043,127045,202502,0.084186345519,1,1739357554787,0.64250707910864
202502:two_stage_dev_202502_20260913_USDJPY_mh_282,1,0.46731077134652,0.46731077134652,-0.67968628736936,USDJPY,202502:1500,1739359248250,1739359249238,300,1739359249448,153.431,153.437,0.080043948322,0.01,TIME,1739359549484,153.464,0.337314694813,2.699999999999,0.045,0.023,252418,202502,0.080043948322,1,1739359249238,0.50360225370684
202502:two_stage_dev_202502_20260913_USDJPY_mh_288,1,0.92811974826421,0.92811974826421,-0.88044593040239,USDJPY,202502:1543,1739375669000,1739375669270,300,1739375669528,154.436,154.437,0.155090605215,0.01,TIME,1739375969625,154.389,-0.309496503244,-4.8,0,0.075,0,202502,0.155090605215,1,1739375669270,0.39927343352277
202502:two_stage_dev_202502_20260913_GBPUSD_mh_37,1,0.28259918281617,0.28259918281617,-0.46153808749785,GBPUSD,202502:1555,1739381055250,1739381055396,300,1739381055438,1.24138,1.2414,0.000958689756,0.0001,TIME,1739381355494,1.24202,0.646715995345,6.200000000001,0.00247,6e-05,14682,202502,0.000958689756,1,1739381055396,1.1641790539465
202502:two_stage_dev_202502_20260913_USDJPY_mh_293,1,1.3331239867037,1.3331239867037,-1.5154673640491,USDJPY,202502:1566,1739386504000,1739386504469,300,1739386504470,154.643,154.648,0.090917402645,0.01,TIME,1739386805364,154.623,-0.274974859297,-2.500000000001,0.009,0.067,9754,202502,0.090917402645,1,1739386504469,0.67802630262493
202502:two_stage_dev_202502_20260913_EURUSD_mh_36,-1,0.88366351060976,-0.85149691441715,0.88366351060976,EURUSD,202502:1567,1739387349750,1739387349939,300,1739387349939,1.04005,1.04006,0.000905690045,0.0001,TIME,1739387650021,1.04151,-1.61203052646,-14.6,0.00016,0.00159,12878,202502,0.000905690045,1,1739387349939,0.37627324364506
202502:two_stage_dev_202502_20260913_EURUSD_mh_37,1,0.34229348063881,0.34229348063881,-0.36091207373662,EURUSD,202502:1575,1739389704000,1739389704130,300,1739389704130,1.04179,1.04181,0.000902991409,0.0001,TIME,1739390004508,1.04227,0.509417914197,4.600000000001,0.0005,0.00031,270067,202502,0.000902991409,1,1739389704130,0.70724413359109
202502:two_stage_dev_202502_20260913_USDJPY_mh_295,1,0.8171604492012,0.8171604492012,-0.93083542710923,USDJPY,202502:1576,1739390522750,1739390522830,300,1739390522885,154.349,154.351,0.084493315602,0.01,TIME,1739390822980,154.382,0.366892928503,3.100000000001,0.04,0.036,292072,202502,0.084493315602,1,1739390522830,0.98982008773267
202502:two_stage_dev_202502_20260913_USDJPY_mh_301,1,0.64992125277362,0.64992125277362,-0.96158335961355,USDJPY,202502:1591,1739409942250,1739409942437,300,1739409942438,154.384,154.385,0.035006051313,0.01,TIME,1739410243098,154.408,0.657029260298,2.3,0.043,0.01,97299,202502,0.035006051313,1,1739409942437,1.8188091979067
202502:two_stage_dev_202502_20260913_USDJPY_mh_302,-1,0.77434596067511,-1.2198200574362,0.77434596067511,USDJPY,202502:1592,1739411218500,1739411220006,300,1739411220074,154.356,154.363,0.043090582962,0.01,TIME,1739411520448,154.276,1.856554135501,7.999999999998,0.1,0.008,248119,202502,0.043090582962,1,1739411220006,0.88019032501644
