family,variant,horizon,gate,policy,trades,win_rate,expectancy_r,total_r,expectancy_pips,total_pips,pf,maxdd_r,long,short,tp,sl,timeout,gross_expectancy_r,max_day_profit_share,top5_removed_total_r,mean_hold_seconds,timeout_rate,clusters,days,predicted_ev,longest_loss_streak,min_month_trades,positive_months,worst_month_ev,symbol_positive_profit_share,cost04_total_r,all_converged,pass_gate,neighbor_positive
LIGHTGBM,SCALE_FREE,600,0,FREQUENCY_500,2982,0.4570757880617,-0.11817855280413,-352.40844446193,-0.55908786049633,-1667.2000000001,0.76126387490924,355.88939280833,1058,1924,0,0,2982,-0.082698537549079,0.11106111778118,-378.50404322754,673.51169651241,1,2982,106,0.060739203584318,10,282,0,-0.19503342156998,0.43333919602407,-458.2098499525,True,False,False
LIGHTGBM,SCALE_FREE,600,0,PERCENTILE_100,490,0.46326530612245,-0.096390581015354,-47.231384697523,-0.26122448979602,-128.00000000005,0.83458597935271,69.943948470112,117,373,0,0,490,-0.052807001536035,0.076457781370294,-68.452600377894,617.02220204082,1,490,95,0.30137763335057,9,39,2,-0.34234431925673,0.26830043401311,-68.58733864239,True,False,False
LIGHTGBM,SCALE_FREE,600,0,PERCENTILE_150,746,0.45576407506702,-0.11680725716924,-87.138213848255,-0.33485254691697,-249.80000000006,0.79306677637004,101.13524580042,201,545,0,0,746,-0.075183253304345,0.080967211926026,-108.95955152139,619.89683914209,1,746,97,0.24185284109699,14,60,2,-0.36435722018849,0.27210107046906,-118.18972073147,True,False,False
LIGHTGBM,SCALE_FREE,600,0,PERCENTILE_200,973,0.46043165467626,-0.13368783424528,-130.07826272066,-0.46598150051395,-453.40000000007,0.75847601521603,132.9720580238,285,688,0,0,973,-0.093459942283785,0.08048228558453,-151.8996003938,618.74043987667,1,973,101,0.20620346536455,9,76,1,-0.33151540293798,0.28554704889652,-169.2200015992,True,False,False
LIGHTGBM,SCALE_FREE,600,0,PERCENTILE_300,1465,0.46825938566553,-0.13474356816237,-197.39932735787,-0.59583617747445,-872.90000000006,0.75215948020855,208.81537401822,500,965,0,0,1465,-0.095958115469491,0.13833155796739,-222.27694796909,736.94006143345,1,1465,102,0.15309368881117,11,124,0,-0.23746819658453,0.32386595199381,-254.22001555294,True,False,False
LIGHTGBM,SCALE_FREE,600,0,PERCENTILE_500,2229,0.45580978017048,-0.12898316537578,-287.50347562262,-0.65926424405564,-1469.5,0.75206590786752,291.96169486171,799,1430,0,0,2229,-0.092468001406593,0.11391746016242,-313.94410849733,693.10779273217,1,2229,106,0.099070303524109,11,190,0,-0.20873831132134,0.38381636129595,-368.89577610995,True,False,False
LIGHTGBM,SCALE_FREE,600,0,ROLLING_100,592,0.46959459459459,-0.087616261022834,-51.868826525518,-0.067905405405503,-40.200000000058,0.84324777489975,70.951446214749,149,443,0,0,592,-0.044542541923483,0.083528625107794,-72.804616178882,621.1536097973,1,592,95,0.26064396395656,8,42,2,-0.37215835815765,0.25218372756398,-77.368468232334,True,False,False
LIGHTGBM,SCALE_FREE,600,0,ROLLING_150,858,0.46386946386946,-0.11023698774941,-94.583335488992,-0.37156177156185,-318.80000000007,0.79606153674842,106.13075966483,225,633,0,0,858,-0.06915665572464,0.076908035442973,-116.40467316213,620.29832400932,1,858,99,0.21332487246548,9,66,1,-0.32024813840214,0.26785647546244,-129.83026036624,True,False,False
LIGHTGBM,SCALE_FREE,600,0,ROLLING_200,1100,0.45818181818182,-0.15817196625927,-173.9891628852,-0.70863636363643,-779.50000000007,0.71662871801486,177.7320509859,331,769,0,0,1100,-0.11809955106455,0.10118588380051,-195.81050055833,778.08867272727,1,1100,101,0.18276665205533,14,94,0,-0.34817510602442,0.28311133761636,-218.06881959939,True,False,False
LIGHTGBM,SCALE_FREE,600,0,ROLLING_300,1546,0.46442432082794,-0.13374613817217,-206.77152961418,-0.56862871927557,-879.10000000003,0.7518207470685,216.92653188331,516,1030,0,0,1546,-0.094909230871059,0.11574550223689,-231.6491502254,729.86435899094,1,1546,102,0.14427470280722,13,131,0,-0.22201959293659,0.32884641944529,-266.8133883017,True,False,False
LIGHTGBM,SCALE_FREE,600,0,ROLLING_500,2308,0.46100519930676,-0.12173365217701,-280.96126922454,-0.62335355285963,-1438.7,0.76348519384322,285.41948846362,810,1498,0,0,2308,-0.085183400769189,0.09600284745868,-307.40190209924,691.01742331023,1,2308,106,0.093152896321119,9,204,0,-0.2186583701205,0.37046213243541,-365.31924947379,True,False,False
LIGHTGBM,SCALE_FREE,600,0,ZERO,1927,0.46185781006746,-0.10277401356708,-198.04552414377,-0.41453035806959,-798.8000000001,0.79158331526132,215.39140975017,771,1156,0,0,1927,-0.0642599673873,0.11182821405184,-221.07726511719,699.77226206539,1,1927,99,0.12049237174015,10,46,1,-0.15324194470459,0.41054234244636,-272.2620911322,True,False,False
LIGHTGBM,SCALE_FREE,600,25,FREQUENCY_100,565,0.47433628318584,-0.075822669314135,-42.839808162486,-0.17876106194701,-101.00000000006,0.86637598702808,66.844385300058,137,428,0,0,565,-0.033605123962384,0.084515721646756,-64.061023842856,622.41676814159,1,565,95,0.26460931879102,9,49,2,-0.37924982835794,0.25896085486409,-66.692721286226,True,False,False
LIGHTGBM,SCALE_FREE,600,25,FREQUENCY_150,888,0.45945945945946,-0.13956230635401,-123.93132804236,-0.56317567567576,-500.10000000007,0.75273307003611,131.24691857521,257,631,0,0,888,-0.099801913666695,0.074912387889601,-145.7526657155,620.09496509009,1,888,101,0.2074816010671,8,76,1,-0.39111838685132,0.28241517310768,-159.23855674869,True,False,False
LIGHTGBM,SCALE_FREE,600,25,FREQUENCY_200,1220,0.45983606557377,-0.16150550480511,-197.03671586223,-0.7669672131148,-935.70000000005,0.71932521378543,201.76740826576,385,835,0,0,1220,-0.12218230563596,0.13583968080699,-220.34029606793,762.90378196721,1,1220,102,0.16721275572115,8,105,0,-0.24583610643189,0.29566558979215,-245.01101884858,True,False,False
LIGHTGBM,SCALE_FREE,600,25,FREQUENCY_300,1811,0.45389287686361,-0.12972691889842,-234.93545012504,-0.63832136940917,-1156,0.76116303639539,236.91442187525,613,1198,0,0,1811,-0.092537921386384,0.10570456695114,-261.52091841625,712.20101601325,1,1811,104,0.11235205236526,13,146,0,-0.26655975032889,0.34663207516208,-302.28472461933,True,False,False
LIGHTGBM,SCALE_FREE,600,25,FREQUENCY_500,2932,0.45088676671214,-0.13474804063469,-395.0812551409,-0.75951568894955,-2226.9000000001,0.73797339080835,397.45826925269,1039,1893,0,0,2932,-0.099487476501019,0.11429527491188,-420.02029578915,673.43323055935,1,2932,106,0.046021732350162,13,278,0,-0.20600170196426,0.4224397326502,-498.46522918081,True,False,False
LIGHTGBM,SCALE_FREE,600,25,PERCENTILE_100,478,0.46861924686192,-0.09306965651529,-44.487295814309,-0.30271966527208,-144.70000000005,0.8414422661483,69.194177131515,117,361,0,0,478,-0.050092223466178,0.075526582172559,-65.708511494679,617.1625125523,1,478,95,0.29904906098284,9,39,2,-0.36126162830009,0.27141005680251,-65.030508811784,True,False,False
LIGHTGBM,SCALE_FREE,600,25,PERCENTILE_150,731,0.4500683994528,-0.13782456385942,-100.74975618123,-0.54787961696316,-400.50000000007,0.76572136197987,118.01089876788,198,533,0,0,731,-0.096875791631713,0.093753513597416,-122.57109385437,621.1081751026,1,731,97,0.23693614335135,11,60,1,-0.40193275451567,0.27053659546613,-130.68330867969,True,False,False
LIGHTGBM,SCALE_FREE,600,25,PERCENTILE_200,965,0.46113989637306,-0.14049887400275,-135.58141341265,-0.5604145077721,-540.80000000007,0.75157879127835,142.56257628569,289,676,0,0,965,-0.10064767444972,0.07520985532965,-157.40275108579,620.95300103627,1,965,101,0.19927348641035,9,80,0,-0.34157890488509,0.28144580706682,-174.03782098132,True,False,False
LIGHTGBM,SCALE_FREE,600,25,PERCENTILE_300,1410,0.45106382978723,-0.16861757773543,-237.75078460695,-0.84539007092202,-1192.0000000001,0.70418283084578,241.80004150713,459,951,0,0,1410,-0.1302057849962,0.11684502750942,-262.62840521817,742.08124964539,1,1410,102,0.14669857462715,10,125,0,-0.28050971623402,0.311357355322,-291.91141236925,True,False,False
LIGHTGBM,SCALE_FREE,600,25,PERCENTILE_500,2124,0.45762711864407,-0.12745183958227,-270.70770727275,-0.68300376647836,-1450.7,0.75964284817301,273.3258157176,729,1395,0,0,2124,-0.091318565500079,0.10392867343113,-297.14834014745,698.84951271186,1,2124,105,0.09049408331888,10,194,0,-0.21119691263106,0.36648525883517,-347.45478142333,True,False,False
LIGHTGBM,SCALE_FREE,600,25,ROLLING_100,722,0.46537396121884,-0.11050965718602,-79.787972488307,-0.42963988919677,-310.20000000007,0.80457207812071,98.271660432668,187,535,0,0,722,-0.069500158529119,0.069636139272875,-101.60931016145,621.75462742382,1,722,98,0.22460153222428,8,58,1,-0.32522845711188,0.2516165248804,-109.39683051859,True,False,False
LIGHTGBM,SCALE_FREE,600,25,ROLLING_150,1006,0.45427435387674,-0.16354200492947,-164.52325695904,-0.76381709741558,-768.40000000007,0.71357683715784,168.26614505975,298,708,0,0,1006,-0.12391735398866,0.089380391998223,-186.34459463218,794.47562326044,1,1006,101,0.18402808025509,14,90,0,-0.38742151974197,0.28029743077823,-204.3856558055,True,False,False
LIGHTGBM,SCALE_FREE,600,25,ROLLING_200,1272,0.45676100628931,-0.15392142806451,-195.78805649805,-0.73223270440255,-931.40000000005,0.72744478069595,200.51874890159,398,874,0,0,1272,-0.11502883197597,0.12056444856285,-220.66567710928,756.43430424528,1,1272,102,0.15774089449845,10,117,0,-0.31236355350024,0.29118788953655,-245.25943872267,True,False,False
LIGHTGBM,SCALE_FREE,600,25,ROLLING_300,1719,0.45142524723677,-0.15005495907531,-257.94447465046,-0.77335660267598,-1329.4,0.72982053433765,259.92344640067,576,1143,0,0,1719,-0.11259989010618,0.10325570986594,-284.38510752517,718.83746364165,1,1719,104,0.11867655572737,12,153,0,-0.27867391693927,0.33353809359526,-322.32973820841,True,False,False
LIGHTGBM,SCALE_FREE,600,25,ROLLING_500,2460,0.45528455284553,-0.11191322966209,-275.30654496874,-0.5528048780488,-1359.9000000001,0.77992575663112,276.9473825209,840,1620,0,0,2460,-0.076062514796042,0.11181039180149,-301.40214373435,685.16476138211,1,2460,106,0.069368660964398,9,238,0,-0.2268258515443,0.39608515066114,-363.49930353921,True,False,False
LIGHTGBM,SCALE_FREE,600,25,ZERO,1644,0.45924574209246,-0.10777168206219,-177.17664531024,-0.47177615571782,-775.6000000001,0.78998561191374,194.14922503738,620,1024,0,0,1644,-0.069208532373946,0.11153585537018,-199.94376016796,716.70068309002,1,1644,99,0.12841087519584,10,45,1,-0.19315161129142,0.36619194402734,-240.57446339771,True,False,False
LIGHTGBM,SCALE_FREE,600,50,FREQUENCY_100,596,0.44630872483221,-0.12205441772623,-72.744432964834,-0.48053691275179,-286.40000000007,0.79485206320661,90.14319839388,153,443,0,0,596,-0.079724272321951,0.076889130256524,-95.625166587268,625.06067449664,1,596,97,0.25189683133385,8,50,1,-0.2689240798641,0.24914982188669,-97.973199625786,True,False,False
LIGHTGBM,SCALE_FREE,600,50,FREQUENCY_150,861,0.43670150987224,-0.18728084046171,-161.24880363753,-0.97317073170738,-837.90000000006,0.69644571834245,163.71588043521,257,604,0,0,861,-0.14651004941455,0.12612593289534,-184.60719227683,821.93239837398,1,861,100,0.20618227722142,9,68,0,-0.34739246814339,0.26385471494813,-196.35245472913,True,False,False
LIGHTGBM,SCALE_FREE,600,50,FREQUENCY_200,1157,0.4485738980121,-0.17879493511747,-206.86573993091,-0.8484874675886,-981.70000000001,0.70804441454773,210.74482039567,370,787,0,0,1157,-0.13853087866098,0.12971362107131,-232.65792107493,771.32784442524,1,1157,101,0.15939268468474,10,109,0,-0.27090468373183,0.29516177833815,-253.45125325107,True,False,False
LIGHTGBM,SCALE_FREE,600,50,FREQUENCY_300,1704,0.44424882629108,-0.15976262486782,-272.23551277476,-0.82200704225354,-1400.7,0.72321360496017,274.15890873147,574,1130,0,0,1704,-0.12125206828465,0.092451778264744,-299.73554159876,720.41676760563,1,1704,103,0.09858117333161,12,164,0,-0.25170437590051,0.3489921453956,-337.85750119248,True,False,False
LIGHTGBM,SCALE_FREE,600,50,FREQUENCY_500,2916,0.44890260631001,-0.16805520948626,-490.04899086193,-0.78391632373114,-2285.9,0.70347713032207,491.5518546212,1080,1836,0,0,2916,-0.12980080202183,0.10344434932548,-526.21823915253,731.76594753086,1,2916,105,0.0062888645459315,11,283,0,-0.28643603353997,0.43985474419052,-601.5988430282,True,False,False
LIGHTGBM,SCALE_FREE,600,50,PERCENTILE_100,468,0.45940170940171,-0.11030946853572,-51.624831274718,-0.48247863247875,-225.80000000006,0.81735587558489,71.851037298822,112,356,0,0,468,-0.066606829331073,0.084532329370113,-72.846046955089,617.9900982906,1,468,95,0.29580938122039,9,38,2,-0.31930445686562,0.26062177849717,-72.077666422495,True,False,False
LIGHTGBM,SCALE_FREE,600,50,PERCENTILE_150,702,0.43732193732194,-0.15883870417602,-111.50477033157,-0.78660968660978,-552.20000000007,0.74148878869423,121.00656413991,184,518,0,0,702,-0.11776793943232,0.08859984137303,-134.86315897086,622.96112820513,1,702,99,0.2312184552871,8,62,0,-0.36379427520323,0.26499612775141,-140.33644718164,True,False,False
LIGHTGBM,SCALE_FREE,600,50,PERCENTILE_200,948,0.43248945147679,-0.19580241557596,-185.62068996601,-0.98122362869204,-930.20000000006,0.68459790492286,188.93685956125,288,660,0,0,948,-0.15496717864001,0.11764100220419,-210.46132113787,805.9560907173,1,948,100,0.19081241202385,11,82,0,-0.33013092041727,0.26601945008525,-224.33249458129,True,False,False
LIGHTGBM,SCALE_FREE,600,50,PERCENTILE_300,1351,0.43967431532198,-0.18498158056697,-249.91011534597,-0.93515914137677,-1263.4,0.69520696162531,251.83351130269,444,907,0,0,1351,-0.14552039327954,0.085380261435763,-277.41014416998,747.38611917098,1,1351,103,0.13649672221617,11,116,0,-0.26891989657776,0.31811358874111,-303.22217937129,True,False,False
LIGHTGBM,SCALE_FREE,600,50,PERCENTILE_500,2043,0.44542339696525,-0.14121087976441,-288.49382735869,-0.75159079784633,-1535.5000000001,0.74713524760684,290.06619747545,704,1339,0,0,2043,-0.10340119763993,0.093000635165865,-316.81360686098,700.02037640724,1,2043,105,0.069137391735523,15,183,0,-0.21769458101925,0.3783405743738,-365.73900793901,True,False,False
LIGHTGBM,SCALE_FREE,600,50,ROLLING_100,852,0.4330985915493,-0.19557711528107,-166.63170221947,-1.0158450704226,-865.50000000005,0.68508059300387,169.5229783814,249,603,0,0,852,-0.15483610226274,0.12212277138587,-189.99009085876,827.16423943662,1,852,100,0.19771231034588,12,80,0,-0.36387017305184,0.27177304081051,-201.34304531108,True,False,False
LIGHTGBM,SCALE_FREE,600,50,ROLLING_150,1118,0.44364937388193,-0.17677084940366,-197.62980963329,-0.88336314847944,-987.60000000001,0.7088230611141,201.18383039484,353,765,0,0,1118,-0.13645050784967,0.12823946451049,-223.4219907773,777.2266216458,1,1118,101,0.16384080343546,10,109,0,-0.30361401529522,0.2846831253286,-242.70795149066,True,False,False
LIGHTGBM,SCALE_FREE,600,50,ROLLING_200,1347,0.43726800296956,-0.18656123987307,-251.29799010903,-0.96904231625837,-1305.3,0.69185533607127,253.22138606574,444,903,0,0,1347,-0.14718023069952,0.088872516268382,-278.79801893303,748.59129398664,1,1347,103,0.1349354497442,9,123,0,-0.31629687595851,0.31242969303361,-304.34420946579,True,False,False
LIGHTGBM,SCALE_FREE,600,50,ROLLING_300,1708,0.44906323185012,-0.15104776376396,-257.98958050885,-0.78161592505857,-1335,0.73660221043277,260.63625378475,573,1135,0,0,1708,-0.11275451897288,0.093778926053598,-285.48960933285,719.8980971897,1,1708,103,0.097630444902497,12,168,0,-0.24855683745316,0.33884262210049,-323.39444261202,True,False,False
LIGHTGBM,SCALE_FREE,600,50,ROLLING_500,2301,0.4380704041721,-0.17041724199896,-392.1300738396,-0.91521077792266,-2105.9,0.69928732883369,394.80790628262,801,1500,0,0,2301,-0.13302000489201,0.10409990955422,-420.3484065282,691.61696610169,1,2301,105,0.052769059363007,17,220,0,-0.25717434137297,0.38961124260665,-478.18111642268,True,False,False
LIGHTGBM,SCALE_FREE,600,50,ZERO,1273,0.44697564807541,-0.13220242905451,-168.29369218639,-0.60094265514537,-765.00000000006,0.76313277613696,181.04147923839,446,827,0,0,1273,-0.091068248530514,0.098398502120093,-192.65666834139,749.94078397486,1,1273,98,0.146103230581,14,42,1,-0.21741018937792,0.31536916771434,-220.65750399344,True,False,False
LIGHTGBM,SCALE_FREE,900,0,FREQUENCY_100,495,0.48484848484848,-0.13272128928749,-65.697038197309,-0.23070707070711,-114.20000000002,0.80464960146552,75.228489616945,107,388,0,0,495,-0.092046004139164,0.12725366510464,-91.239378674549,1261.2370505051,1,495,93,0.35664057463234,7,34,1,-0.35193568608424,0.33259975205622,-85.831304345732,True,False,False
LIGHTGBM,SCALE_FREE,900,0,FREQUENCY_150,953,0.45750262329486,-0.17457119834817,-166.36635202581,-0.81867785939145,-780.20000000006,0.73404387832852,176.98503033766,274,679,0,0,953,-0.13605161211892,0.08379691656766,-193.49778854518,1095.0467513116,1,953,98,0.24552330087233,9,67,1,-0.32155165772559,0.34278950035185,-203.07551770229,True,False,False
LIGHTGBM,SCALE_FREE,900,0,FREQUENCY_200,1298,0.46302003081664,-0.135989273083,-176.51407646174,-0.73751926040069,-957.30000000009,0.77895154286174,194.301005119,428,870,0,0,1298,-0.09825180427061,0.09142209923248,-207.30047396533,1050.0004506934,1,1298,102,0.20562078539775,9,99,1,-0.26074856560594,0.35286782091248,-225.49731098022,True,False,False
LIGHTGBM,SCALE_FREE,900,0,FREQUENCY_300,1918,0.46506777893639,-0.12714923181779,-243.87222662653,-0.60630865484885,-1162.9000000001,0.78827814371836,274.10951653924,707,1211,0,0,1918,-0.091001031394469,0.11116182914925,-280.86781925002,1006.2775985401,1,1918,104,0.14985743039839,8,176,1,-0.26614720873984,0.40176185860601,-313.20447503847,True,False,False
LIGHTGBM,SCALE_FREE,900,0,FREQUENCY_500,2905,0.45335628227194,-0.14833539602213,-430.9143254443,-0.80168674698795,-2328.9,0.74959028138797,437.68587521135,1177,1728,0,0,2905,-0.11493128610754,0.11869142414673,-477.90564100715,1032.9764024096,1,2905,105,0.087343961870597,16,267,0,-0.22756356304853,0.49612695634403,-527.95326474619,True,False,False
LIGHTGBM,SCALE_FREE,900,0,PERCENTILE_100,502,0.47609561752988,-0.13860203787727,-69.578223014391,-0.50119521912357,-251.60000000003,0.79582775601029,81.786559744445,111,391,0,0,502,-0.099027558163532,0.14198591961482,-95.120563491631,1260.6560179283,1,502,95,0.32941431542149,9,39,1,-0.39007657981842,0.3131786542867,-89.444611830689,True,False,False
LIGHTGBM,SCALE_FREE,900,0,PERCENTILE_150,776,0.45489690721649,-0.18174121741276,-141.0311847123,-0.78582474226812,-609.80000000006,0.73222956472446,149.80897856934,204,572,0,0,776,-0.14334556983354,0.12779882855791,-167.51161315495,1138.7973878866,1,776,98,0.2677177284821,10,60,1,-0.30342989841918,0.32114967395605,-170.82620723377,True,False,False
LIGHTGBM,SCALE_FREE,900,0,PERCENTILE_200,1041,0.46013448607109,-0.15829630513442,-164.78645364493,-0.84735830931801,-882.10000000005,0.75357265749709,174.48986016926,309,732,0,0,1041,-0.12073613570867,0.10872445785435,-193.15271056273,1080.7201018252,1,1041,99,0.23106108352935,8,75,1,-0.27691058108469,0.3309050058369,-203.88659001713,True,False,False
LIGHTGBM,SCALE_FREE,900,0,PERCENTILE_300,1461,0.46406570841889,-0.14189437444938,-207.30768107055,-0.75585215605754,-1104.3000000001,0.76880311127507,216.47042407336,498,963,0,0,1461,-0.10481593018051,0.10181559544224,-238.09407857414,1035.7117275838,1,1461,103,0.18652722080752,9,117,1,-0.28799886740778,0.36958662000038,-261.47928814737,True,False,False
LIGHTGBM,SCALE_FREE,900,0,PERCENTILE_500,2181,0.47592847317744,-0.11846743684221,-258.37747975285,-0.47849610270522,-1043.6000000001,0.80036431104192,280.26191876679,845,1336,0,0,2181,-0.083147118699791,0.086989312381319,-295.37307237635,1074.1994484182,1,2181,104,0.12973054797132,8,199,1,-0.2407632296908,0.41391192443352,-335.41109362146,True,False,False
LIGHTGBM,SCALE_FREE,900,0,ROLLING_100,584,0.44349315068493,-0.19061920399138,-111.32161513097,-0.80565068493155,-470.50000000002,0.72248816361586,123.30705976896,135,449,0,0,584,-0.15135053096794,0.16153589071432,-136.86395560821,1210.395630137,1,584,97,0.29553463762827,9,44,0,-0.40399466541438,0.30556951726521,-134.25452017666,True,False,False
LIGHTGBM,SCALE_FREE,900,0,ROLLING_150,853,0.45369284876905,-0.15626327588305,-133.29257432824,-0.70902696365775,-604.80000000006,0.76150710580095,147.56006049844,241,612,0,0,853,-0.11858151504876,0.088747779527295,-160.42401084762,1118.230926143,1,853,98,0.24744092736616,8,68,1,-0.33102232970533,0.33840638354592,-165.4351163199,True,False,False
LIGHTGBM,SCALE_FREE,900,0,ROLLING_200,1112,0.45413669064748,-0.15447453949435,-171.77568791772,-0.87571942446048,-973.80000000005,0.75789009037159,179.73458756375,355,757,0,0,1112,-0.11668481413099,0.10136210603022,-200.14194483552,1073.3032419065,1,1112,102,0.21540923726097,9,91,1,-0.3004910890345,0.33008179711105,-213.79786252177,True,False,False
LIGHTGBM,SCALE_FREE,900,0,ROLLING_300,1526,0.45937090432503,-0.14493265734288,-221.16723510524,-0.77280471821761,-1179.3000000001,0.76432414968006,230.99993999264,511,1015,0,0,1526,-0.10763203997979,0.11053129471794,-251.95363260884,1030.4365806029,1,1526,103,0.17622286476184,9,137,1,-0.23254653491614,0.35341363884727,-278.08797720132,True,False,False
LIGHTGBM,SCALE_FREE,900,0,ROLLING_500,2220,0.46981981981982,-0.13296666947947,-295.18600624442,-0.54531531531535,-1210.6000000001,0.77921219594716,307.28241839953,860,1360,0,0,2220,-0.097481760548708,0.10163745114086,-332.18159886792,1070.4904072072,1,2220,104,0.12600801546119,14,212,1,-0.22984893581768,0.41872464797593,-373.96250407071,True,False,False
LIGHTGBM,SCALE_FREE,900,0,ZERO,2323,0.45415411106328,-0.15761017876466,-366.1284452703,-0.75066724063713,-1743.8,0.74018870496844,372.76554879605,999,1324,0,0,2323,-0.12292315086582,0.11439436129431,-408.50692525931,1059.4889276797,1,2323,100,0.12250838254471,16,59,1,-0.29604147813166,0.49012713936982,-446.7064110793,True,False,False
LIGHTGBM,SCALE_FREE,900,25,FREQUENCY_100,616,0.46753246753247,-0.16421003559975,-101.15338192945,-0.61558441558447,-379.20000000004,0.76402184469397,114.55801329183,156,460,0,0,616,-0.12486080091606,0.16415102354307,-126.69572240669,1196.9757288961,1,616,98,0.29931196117806,8,49,1,-0.30402102845759,0.31004851611493,-125.39251049461,True,False,False
LIGHTGBM,SCALE_FREE,900,25,FREQUENCY_150,962,0.46569646569647,-0.13813664750744,-132.88745490215,-0.76756756756763,-738.40000000006,0.78659154356035,147.32922705233,283,679,0,0,962,-0.099829244794685,0.094837902790188,-161.25371181995,1097.3567234927,1,962,99,0.23545159597084,12,71,1,-0.22828507441127,0.31652891679666,-169.73917631182,True,False,False
LIGHTGBM,SCALE_FREE,900,25,FREQUENCY_200,1270,0.46220472440945,-0.15502951273851,-196.88748117791,-0.86976377952762,-1104.6000000001,0.76150917088732,207.96457047154,410,860,0,0,1270,-0.11707226925812,0.10506895014699,-227.6738786815,1055.6265952756,1,1270,103,0.19682841205653,10,99,1,-0.2691124482333,0.33052312936314,-245.093180398,True,False,False
LIGHTGBM,SCALE_FREE,900,25,FREQUENCY_300,1866,0.47374062165059,-0.1134057081685,-211.61505144242,-0.4433547695606,-827.30000000009,0.8142401596507,233.64070332948,709,1157,0,0,1866,-0.077629805969054,0.088384567970304,-251.26251585914,1102.4950584137,1,1866,104,0.13831949525065,12,154,1,-0.2370378306276,0.39914629663495,-278.37288494658,True,False,False
LIGHTGBM,SCALE_FREE,900,25,FREQUENCY_500,2863,0.45406915822564,-0.14152892559771,-405.19731398624,-0.76887879846316,-2201.3,0.76460585058758,406.25558144088,1177,1686,0,0,2863,-0.10782824011206,0.13553155437254,-452.44949911827,1036.9265791128,1,2863,104,0.067665298308571,12,277,0,-0.22239493628642,0.48365202743734,-501.68237653166,True,False,False
LIGHTGBM,SCALE_FREE,900,25,PERCENTILE_100,506,0.4703557312253,-0.16431660679493,-83.144203038236,-0.60928853754949,-308.30000000004,0.76596132759386,95.328059333166,120,386,0,0,506,-0.12452541791611,0.14707749297881,-108.68654351548,1257.8251225296,1,506,96,0.32210410555277,10,39,1,-0.38357437165959,0.31038316662437,-103.27854461092,True,False,False
LIGHTGBM,SCALE_FREE,900,25,PERCENTILE_150,770,0.45974025974026,-0.16711389161726,-128.67769654529,-0.71532467532474,-550.80000000005,0.75383707658416,141.191893884,217,553,0,0,770,-0.12871983594127,0.085460860078739,-154.01140580167,1142.7409441558,1,770,98,0.26039405722241,10,60,0,-0.2787635605646,0.30954334679745,-158.24111941581,True,False,False
LIGHTGBM,SCALE_FREE,900,25,PERCENTILE_200,1012,0.4703557312253,-0.13103860034471,-132.61106354884,-0.66660079051389,-674.60000000006,0.7970476317868,144.1467071368,313,699,0,0,1012,-0.092987998391384,0.089066518818105,-163.39746105244,1089.9694061265,1,1012,100,0.22582414822371,11,73,1,-0.25178150600562,0.31779453816789,-171.11827272561,True,False,False
LIGHTGBM,SCALE_FREE,900,25,PERCENTILE_300,1432,0.45949720670391,-0.15251285494701,-218.39840828412,-0.81899441340788,-1172.8000000001,0.75776269547851,227.20665202042,473,959,0,0,1432,-0.11506745089482,0.10297732398483,-249.18480578772,1039.6976550279,1,1432,103,0.17629877840848,9,121,1,-0.27471398475918,0.34733236758468,-272.02022688687,True,False,False
LIGHTGBM,SCALE_FREE,900,25,PERCENTILE_500,2069,0.46012566457226,-0.14248710445999,-294.80581912772,-0.7045915901402,-1457.8000000001,0.770298191885,303.59872863795,798,1271,0,0,2069,-0.10714901790404,0.078608421340792,-338.01537562041,1083.7498511358,1,2069,104,0.12237198361951,18,186,0,-0.22921352698276,0.4144719715789,-367.92032021197,True,False,False
LIGHTGBM,SCALE_FREE,900,25,ROLLING_100,709,0.45557122708039,-0.1756647519389,-124.54630912468,-0.78998589562772,-560.10000000005,0.74677228826229,134.98602479693,195,514,0,0,709,-0.13719332227552,0.097081893506527,-149.88001838106,1162.2603765867,1,709,98,0.26402062571823,10,59,0,-0.33966417053917,0.30762718256049,-151.82255275602,True,False,False
LIGHTGBM,SCALE_FREE,900,25,ROLLING_150,983,0.45981688708037,-0.14841332342355,-145.89029692535,-0.82675483214654,-812.70000000005,0.77434903787447,155.5530045117,305,678,0,0,983,-0.11043252707487,0.092379108015008,-174.25655384315,1096.6224465921,1,983,102,0.22224649312419,12,84,1,-0.27469738707566,0.32167843016224,-183.22541973609,True,False,False
LIGHTGBM,SCALE_FREE,900,25,ROLLING_200,1232,0.46428571428571,-0.15585208333223,-192.0097666653,-0.81607142857147,-1005.4000000001,0.76105783274319,199.21592172455,401,831,0,0,1232,-0.11801999878687,0.10006769758576,-222.7961641689,1059.9045722403,1,1232,103,0.19416086113938,10,116,1,-0.26025162048838,0.33469939763931,-238.61889482518,True,False,False
LIGHTGBM,SCALE_FREE,900,25,ROLLING_300,1639,0.46552776082977,-0.14452291480554,-236.87305736629,-0.71598535692498,-1173.5,0.77021891868447,264.21277671518,580,1059,0,0,1639,-0.10778105492682,0.086460476036618,-273.86864998978,1129.1999438682,1,1639,104,0.15509576523209,10,158,1,-0.35482739726651,0.36045170503664,-297.09296570752,True,False,False
