feature_a,feature_b,spearman
m15_sma10_price_gap_atr,m5_sma20_price_gap_atr,0.94941169663664
m15_sma10_price_gap_atr,m5_ema50_price_gap_atr,0.9334115373123
m15_sma10_price_gap_atr,m5_sma50_price_gap_atr,0.92653071053826
m15_sma10_price_gap_atr,m5_rsi14_value,0.9288589739829
m15_sma10_price_gap_atr,m5_rsi14_centered,0.9288589739829
m15_sma10_price_gap_atr,m5_rsi21_value,0.9078812626851
m15_sma10_price_gap_atr,m5_rsi21_centered,0.9078812626851
m15_sma10_price_gap_atr,m5_range20_position,0.90957310944799
m15_sma10_price_gap_atr,m5_bb20_price_z,0.90236157310303
m15_sma10_price_gap_atr,m5_bb20_position,0.90236157310303
m15_sma10_price_gap_atr,m5_ema5_20_gap_atr,0.92140273315717
m15_sma10_price_gap_atr,m5_rsi14_x_adx14,0.92422547157509
m15_sma10_price_gap_atr,m5_ema20_slope_x_adx,0.9043664921578
m15_sma10_price_gap_atr,m15_ema5_price_gap_atr,0.91959014732248
m15_sma10_price_gap_atr,m15_ema10_price_gap_atr,0.98467037144118
m15_sma10_slope1_atr,m5_macd_atr,0.92206685264814
m15_sma10_slope1_atr,m5_macd_signal_atr,0.90403299864014
m15_sma10_slope1_atr,m15_ema10_slope3_atr,0.90965581440586
m15_sma10_slope3_atr,m5_macd_signal_atr,0.95305979643581
m15_sma10_slope3_atr,m15_sma10_slope1_atr,0.94059761631328
m15_sma10_gap_pct64,m15_ema5_gap_pct64,0.93120509770871
m15_sma10_gap_pct64,m15_ema5_gap_z64,0.9310903786076
m15_sma10_gap_pct64,m15_ema10_gap_pct64,0.97781744329001
m15_sma10_gap_pct64,m15_ema10_gap_z64,0.9748731797267
m15_ema20_value,quote_mid,0.99923981222973
m15_ema20_value,m1_ema5_value,0.99929254544966
m15_ema20_value,m1_sma5_value,0.99928958201773
m15_ema20_value,m1_ema10_value,0.99933040091645
m15_ema20_value,m1_sma10_value,0.99932967236014
m15_ema20_value,m1_ema20_value,0.99939760311594
m15_ema20_value,m1_sma20_value,0.99938755235853
m15_ema20_value,m1_ema50_value,0.99956203623805
m15_ema20_value,m1_sma50_value,0.99954208527857
m15_ema20_value,m5_ema5_value,0.99942850585556
m15_ema20_value,m5_sma5_value,0.99941536004541
m15_ema20_value,m5_ema10_value,0.99956293178298
m15_ema20_value,m5_sma10_value,0.99954406358852
m15_ema20_value,m5_ema20_value,0.99975853002266
m15_ema20_value,m5_sma20_value,0.99974152298199
m15_ema20_value,m5_ema50_value,0.99998567070436
m15_ema20_value,m5_sma50_value,0.99994141393655
m15_ema20_value,m15_ema5_value,0.9996761683368
m15_ema20_value,m15_sma5_value,0.99965560021127
m15_ema20_value,m15_ema10_value,0.99987949009893
m15_ema20_value,m15_sma10_value,0.99986539516506
m15_ema20_price_gap_atr,m5_ema50_price_gap_atr,0.99148264318351
m15_ema20_price_gap_atr,m5_ema50_close_gap_atr,0.95719030538341
m15_ema20_price_gap_atr,m5_ema50_slope1_atr,0.95719030538341
m15_ema20_price_gap_atr,m5_ema50_slope3_atr,0.93879338063498
m15_ema20_price_gap_atr,m5_sma50_price_gap_atr,0.97125169834071
m15_ema20_price_gap_atr,m5_rsi21_value,0.94677603657564
m15_ema20_price_gap_atr,m5_rsi21_centered,0.94677603657564
m15_ema20_price_gap_atr,m5_macd_atr,0.90052960090215
m15_ema20_price_gap_atr,m5_range60_position,0.94204396734917
m15_ema20_price_gap_atr,m5_rsi14_x_adx14,0.9004275593328
m15_ema20_price_gap_atr,m15_ema10_price_gap_atr,0.94523054514413
m15_ema20_price_gap_atr,m15_sma10_price_gap_atr,0.91211872644304
m15_ema20_close_gap_atr,m5_ema50_price_gap_atr,0.90666402797366
m15_ema20_close_gap_atr,m5_ema50_close_gap_atr,0.94855415209955
m15_ema20_close_gap_atr,m5_ema50_slope1_atr,0.94855415209955
m15_ema20_close_gap_atr,m5_ema50_slope3_atr,0.97580873920258
m15_ema20_close_gap_atr,m5_sma50_price_gap_atr,0.90469571573578
m15_ema20_close_gap_atr,m5_rsi21_value,0.92968237421141
m15_ema20_close_gap_atr,m5_rsi21_centered,0.92968237421141
m15_ema20_close_gap_atr,m5_macd_atr,0.94467895520191
m15_ema20_close_gap_atr,m5_ema10_20_gap_atr,0.92041503493599
m15_ema20_close_gap_atr,m5_ema20_50_gap_atr,0.90316930638894
m15_ema20_close_gap_atr,m15_ema10_close_gap_atr,0.94438927111501
m15_ema20_close_gap_atr,m15_ema10_slope1_atr,0.94438927111501
m15_ema20_close_gap_atr,m15_ema10_slope3_atr,0.93089192595846
m15_ema20_close_gap_atr,m15_ema20_price_gap_atr,0.92419028986448
m15_ema20_slope1_atr,m5_ema50_price_gap_atr,0.90666402797366
m15_ema20_slope1_atr,m5_ema50_close_gap_atr,0.94855415209955
m15_ema20_slope1_atr,m5_ema50_slope1_atr,0.94855415209955
m15_ema20_slope1_atr,m5_ema50_slope3_atr,0.97580873920258
m15_ema20_slope1_atr,m5_sma50_price_gap_atr,0.90469571573578
m15_ema20_slope1_atr,m5_rsi21_value,0.92968237421141
m15_ema20_slope1_atr,m5_rsi21_centered,0.92968237421141
m15_ema20_slope1_atr,m5_macd_atr,0.94467895520191
m15_ema20_slope1_atr,m5_ema10_20_gap_atr,0.92041503493599
m15_ema20_slope1_atr,m5_ema20_50_gap_atr,0.90316930638894
m15_ema20_slope1_atr,m15_ema10_close_gap_atr,0.94438927111501
m15_ema20_slope1_atr,m15_ema10_slope1_atr,0.94438927111501
m15_ema20_slope1_atr,m15_ema10_slope3_atr,0.93089192595846
m15_ema20_slope1_atr,m15_ema20_price_gap_atr,0.92419028986448
m15_ema20_slope1_atr,m15_ema20_close_gap_atr,1
m15_ema20_slope3_atr,m5_ema50_slope3_atr,0.92483503166533
m15_ema20_slope3_atr,m5_macd_atr,0.9354389378319
m15_ema20_slope3_atr,m5_macd_signal_atr,0.96339350738432
m15_ema20_slope3_atr,m5_ema20_50_gap_atr,0.97108253415024
m15_ema20_slope3_atr,m15_ema10_slope3_atr,0.94338500906077
m15_ema20_slope3_atr,m15_sma10_slope3_atr,0.91409490074055
m15_ema20_slope3_atr,m15_ema20_close_gap_atr,0.94246984056075
m15_ema20_slope3_atr,m15_ema20_slope1_atr,0.94246984056075
m15_ema20_accel_atr,m15_body_atr,0.97064123955224
m15_ema20_accel_atr,m15_ema5_accel_atr,0.95605664506291
m15_ema20_accel_atr,m15_ema10_accel_atr,0.99126400297052
m15_ema20_gap_pct64,m15_ema10_gap_pct64,0.94570387862962
m15_ema20_gap_pct64,m15_ema10_gap_z64,0.9462520101357
m15_ema20_gap_z64,m15_ema10_gap_pct64,0.94308983636243
m15_ema20_gap_z64,m15_ema10_gap_z64,0.95093174797965
m15_ema20_gap_z64,m15_ema20_gap_pct64,0.9908969800511
m15_sma20_value,quote_mid,0.99902320303904
m15_sma20_value,m1_ema5_value,0.99907215946131
m15_sma20_value,m1_sma5_value,0.99906957748568
m15_sma20_value,m1_ema10_value,0.99910800682384
m15_sma20_value,m1_sma10_value,0.99910860164196
m15_sma20_value,m1_ema20_value,0.99917326569664
m15_sma20_value,m1_sma20_value,0.99916145604582
m15_sma20_value,m1_ema50_value,0.99934486423562
m15_sma20_value,m1_sma50_value,0.99931859102481
m15_sma20_value,m5_ema5_value,0.9992036036029
m15_sma20_value,m5_sma5_value,0.9991876861004
m15_sma20_value,m5_ema10_value,0.99934515765681
m15_sma20_value,m5_sma10_value,0.99931984717044
m15_sma20_value,m5_ema20_value,0.99957977284243
m15_sma20_value,m5_sma20_value,0.99955499268676
m15_sma20_value,m5_ema50_value,0.99990861573246
m15_sma20_value,m5_sma50_value,0.99996732750669
m15_sma20_value,m15_ema5_value,0.99947255060606
m15_sma20_value,m15_sma5_value,0.99944237041265
m15_sma20_value,m15_ema10_value,0.9997402045569
m15_sma20_value,m15_sma10_value,0.99974028519178
m15_sma20_value,m15_ema20_value,0.99993669795727
m15_sma20_price_gap_atr,m5_ema50_price_gap_atr,0.97611086769272
m15_sma20_price_gap_atr,m5_ema50_close_gap_atr,0.95148053749384
m15_sma20_price_gap_atr,m5_ema50_slope1_atr,0.95148053749384
m15_sma20_price_gap_atr,m5_ema50_slope3_atr,0.94213552050746
m15_sma20_price_gap_atr,m5_sma50_price_gap_atr,0.98487441940394
m15_sma20_price_gap_atr,m5_rsi21_value,0.94197942927399
m15_sma20_price_gap_atr,m5_rsi21_centered,0.94197942927399
m15_sma20_price_gap_atr,m5_macd_atr,0.92652847311756
m15_sma20_price_gap_atr,m5_range60_position,0.94852824477929
m15_sma20_price_gap_atr,m5_ema10_20_gap_atr,0.90198038389145
m15_sma20_price_gap_atr,m15_ema10_price_gap_atr,0.92237563210902
m15_sma20_price_gap_atr,m15_ema20_price_gap_atr,0.98321101301804
m15_sma20_price_gap_atr,m15_ema20_close_gap_atr,0.92672480082558
m15_sma20_price_gap_atr,m15_ema20_slope1_atr,0.92672480082558
m15_sma20_slope1_atr,m5_range60_signed_efficiency,0.97503935921695
m15_sma20_slope1_atr,m5_ema20_50_gap_atr,0.90602039016456
m15_sma20_slope3_atr,m5_range60_signed_efficiency,0.93961630289732
m15_sma20_slope3_atr,m5_ema20_50_gap_atr,0.90419290041161
m15_sma20_slope3_atr,m15_sma20_slope1_atr,0.96523302020155
m15_sma20_gap_pct64,m15_ema10_gap_pct64,0.9278616338447
m15_sma20_gap_pct64,m15_ema10_gap_z64,0.9286896545034
m15_sma20_gap_pct64,m15_ema20_gap_pct64,0.97662467636556
m15_sma20_gap_pct64,m15_ema20_gap_z64,0.97259080481709
m15_ema50_value,quote_mid,0.99858873452098
m15_ema50_value,m1_ema5_value,0.99863395662882
m15_ema50_value,m1_sma5_value,0.99863233814556
m15_ema50_value,m1_ema10_value,0.99866850613352
m15_ema50_value,m1_sma10_value,0.99866930926754
m15_ema50_value,m1_ema20_value,0.99872936858991
m15_ema50_value,m1_sma20_value,0.99871847697338
m15_ema50_value,m1_ema50_value,0.99889188029816
m15_ema50_value,m1_sma50_value,0.99886736963268
m15_ema50_value,m5_ema5_value,0.99875933003665
m15_ema50_value,m5_sma5_value,0.99874428251224
m15_ema50_value,m5_ema10_value,0.99889389032464
m15_ema50_value,m5_sma10_value,0.99887141246222
m15_ema50_value,m5_ema20_value,0.99912631585556
m15_ema50_value,m5_sma20_value,0.99909804357388
m15_ema50_value,m5_ema50_value,0.99956658239243
m15_ema50_value,m5_sma50_value,0.99954174437951
m15_ema50_value,m15_ema5_value,0.99902181139347
m15_ema50_value,m15_sma5_value,0.99899463441659
m15_ema50_value,m15_ema10_value,0.99930788581341
m15_ema50_value,m15_sma10_value,0.99928678019704
m15_ema50_value,m15_ema20_value,0.99966529666347
m15_ema50_value,m15_sma20_value,0.99963545501641
m15_ema50_close_gap_atr,m15_ema50_price_gap_atr,0.96670303396677
m15_ema50_slope1_atr,m15_ema50_price_gap_atr,0.96670303396677
m15_ema50_slope1_atr,m15_ema50_close_gap_atr,1
m15_ema50_slope3_atr,m5_ema20_50_gap_atr,0.90290384853215
m15_ema50_slope3_atr,m15_ema50_price_gap_atr,0.94104538878388
m15_ema50_slope3_atr,m15_ema50_close_gap_atr,0.97367473827283
m15_ema50_slope3_atr,m15_ema50_slope1_atr,0.97367473827283
m15_ema50_accel_atr,m15_body_atr,0.98590577703104
m15_ema50_accel_atr,m15_ema5_accel_atr,0.92732817437069
m15_ema50_accel_atr,m15_ema10_accel_atr,0.97182178390964
m15_ema50_accel_atr,m15_ema20_accel_atr,0.99301024543696
m15_ema50_gap_pct64,m15_ema20_gap_pct64,0.91265474922261
m15_ema50_gap_pct64,m15_ema20_gap_z64,0.91788469695804
m15_ema50_gap_z64,m15_ema20_gap_pct64,0.90640014288143
m15_ema50_gap_z64,m15_ema20_gap_z64,0.91866174036553
m15_ema50_gap_z64,m15_ema50_gap_pct64,0.98926539450992
m15_sma50_value,quote_mid,0.99823129536124
m15_sma50_value,m1_ema5_value,0.99827098173201
m15_sma50_value,m1_sma5_value,0.99826937170493
m15_sma50_value,m1_ema10_value,0.99830402539877
m15_sma50_value,m1_sma10_value,0.99830543978635
m15_sma50_value,m1_ema20_value,0.99836212952295
m15_sma50_value,m1_sma20_value,0.99835219630656
m15_sma50_value,m1_ema50_value,0.99852197996924
m15_sma50_value,m1_sma50_value,0.99849662777203
m15_sma50_value,m5_ema5_value,0.99839111921021
m15_sma50_value,m5_sma5_value,0.99837614184395
m15_sma50_value,m5_ema10_value,0.99852334789059
m15_sma50_value,m5_sma10_value,0.99850013921372
m15_sma50_value,m5_ema20_value,0.99876633802622
m15_sma50_value,m5_sma20_value,0.99873584547887
m15_sma50_value,m5_ema50_value,0.99928201035031
m15_sma50_value,m5_sma50_value,0.99925734917812
m15_sma50_value,m15_ema5_value,0.99865448150346
m15_sma50_value,m15_sma5_value,0.99862629927157
m15_sma50_value,m15_ema10_value,0.99896795240958
m15_sma50_value,m15_sma10_value,0.99894167780264
m15_sma50_value,m15_ema20_value,0.99940719240489
m15_sma50_value,m15_sma20_value,0.99938837452361
m15_sma50_value,m15_ema50_value,0.9998736490661
m15_sma50_price_gap_atr,m15_ema50_price_gap_atr,0.9775369246844
m15_sma50_price_gap_atr,m15_ema50_close_gap_atr,0.9514718778684
m15_sma50_price_gap_atr,m15_ema50_slope1_atr,0.9514718778684
m15_sma50_price_gap_atr,m15_ema50_slope3_atr,0.9333957400457
m15_sma50_slope3_atr,m15_sma50_slope1_atr,0.98551434320501
m15_sma50_gap_pct64,m15_ema50_gap_pct64,0.97061373495332
m15_sma50_gap_pct64,m15_ema50_gap_z64,0.96824607091934
m15_rsi7_value,m5_ema20_slope3_atr,0.91059631453774
m15_rsi7_value,m5_ema50_close_gap_atr,0.94083370089656
m15_rsi7_value,m5_ema50_slope1_atr,0.94083370089656
m15_rsi7_value,m5_ema50_slope3_atr,0.96164016272994
m15_rsi7_value,m5_sma50_price_gap_atr,0.91016927694288
m15_rsi7_value,m5_rsi14_value,0.90137501566888
m15_rsi7_value,m5_rsi14_centered,0.90137501566888
m15_rsi7_value,m5_rsi21_value,0.94107486245975
m15_rsi7_value,m5_rsi21_centered,0.94107486245975
m15_rsi7_value,m5_macd_atr,0.94294893469189
m15_rsi7_value,m5_ema5_20_gap_atr,0.93327460704986
m15_rsi7_value,m5_ema10_20_gap_atr,0.94822216075571
m15_rsi7_value,m5_rsi14_x_adx14,0.91084427044025
m15_rsi7_value,m5_ema20_slope_x_adx,0.91758226279654
m15_rsi7_value,m15_ema5_slope3_atr,0.90053543402531
m15_rsi7_value,m15_ema10_close_gap_atr,0.98231524519939
m15_rsi7_value,m15_ema10_slope1_atr,0.98231524519939
m15_rsi7_value,m15_ema10_slope3_atr,0.92790692992406
m15_rsi7_value,m15_ema20_price_gap_atr,0.90031544501663
m15_rsi7_value,m15_ema20_close_gap_atr,0.97288939965739
m15_rsi7_value,m15_ema20_slope1_atr,0.97288939965739
m15_rsi7_value,m15_sma20_price_gap_atr,0.90904045600542
m15_rsi7_centered,m5_ema20_slope3_atr,0.91059631453774
m15_rsi7_centered,m5_ema50_close_gap_atr,0.94083370089656
m15_rsi7_centered,m5_ema50_slope1_atr,0.94083370089656
m15_rsi7_centered,m5_ema50_slope3_atr,0.96164016272994
m15_rsi7_centered,m5_sma50_price_gap_atr,0.91016927694288
m15_rsi7_centered,m5_rsi14_value,0.90137501566888
m15_rsi7_centered,m5_rsi14_centered,0.90137501566888
m15_rsi7_centered,m5_rsi21_value,0.94107486245975
m15_rsi7_centered,m5_rsi21_centered,0.94107486245975
m15_rsi7_centered,m5_macd_atr,0.94294893469189
m15_rsi7_centered,m5_ema5_20_gap_atr,0.93327460704986
m15_rsi7_centered,m5_ema10_20_gap_atr,0.94822216075571
m15_rsi7_centered,m5_rsi14_x_adx14,0.91084427044025
m15_rsi7_centered,m5_ema20_slope_x_adx,0.91758226279654
m15_rsi7_centered,m15_ema5_slope3_atr,0.90053543402531
m15_rsi7_centered,m15_ema10_close_gap_atr,0.98231524519939
m15_rsi7_centered,m15_ema10_slope1_atr,0.98231524519939
m15_rsi7_centered,m15_ema10_slope3_atr,0.92790692992406
m15_rsi7_centered,m15_ema20_price_gap_atr,0.90031544501663
m15_rsi7_centered,m15_ema20_close_gap_atr,0.97288939965739
m15_rsi7_centered,m15_ema20_slope1_atr,0.97288939965739
m15_rsi7_centered,m15_sma20_price_gap_atr,0.90904045600542
m15_rsi7_centered,m15_rsi7_value,1
m15_rsi7_slope1,m15_body_atr,0.96301899206415
m15_rsi7_slope1,m15_ema5_accel_atr,0.93936720948875
m15_rsi7_slope1,m15_ema10_accel_atr,0.97046733130396
m15_rsi7_slope1,m15_ema20_accel_atr,0.97909187113632
m15_rsi7_slope1,m15_ema50_accel_atr,0.97610908193936
m15_rsi7_pct64,m15_ema10_gap_pct64,0.97362386993909
m15_rsi7_pct64,m15_ema10_gap_z64,0.97217475918058
m15_rsi7_pct64,m15_sma10_gap_pct64,0.94259523232547
m15_rsi7_pct64,m15_ema20_gap_pct64,0.96580161831276
m15_rsi7_pct64,m15_ema20_gap_z64,0.96265906130213
m15_rsi7_pct64,m15_sma20_gap_pct64,0.9536358157702
m15_rsi14_value,m5_ema50_close_gap_atr,0.92178106139197
m15_rsi14_value,m5_ema50_slope1_atr,0.92178106139197
m15_rsi14_value,m5_ema50_slope3_atr,0.95243537196456
m15_rsi14_value,m5_macd_atr,0.91043468427217
m15_rsi14_value,m5_ema20_50_gap_atr,0.93396594459775
m15_rsi14_value,m15_ema20_price_gap_atr,0.90943010832548
m15_rsi14_value,m15_ema20_close_gap_atr,0.98578740699542
m15_rsi14_value,m15_ema20_slope1_atr,0.98578740699542
m15_rsi14_value,m15_ema20_slope3_atr,0.95547797079708
m15_rsi14_value,m15_sma20_price_gap_atr,0.90236515585943
m15_rsi14_value,m15_ema50_price_gap_atr,0.91445283236209
m15_rsi14_value,m15_ema50_close_gap_atr,0.9439881083104
m15_rsi14_value,m15_ema50_slope1_atr,0.9439881083104
m15_rsi14_value,m15_sma50_price_gap_atr,0.91171198469526
m15_rsi14_value,m15_rsi7_value,0.93680105656826
m15_rsi14_value,m15_rsi7_centered,0.93680105656826
m15_rsi14_centered,m5_ema50_close_gap_atr,0.92178106139197
m15_rsi14_centered,m5_ema50_slope1_atr,0.92178106139197
m15_rsi14_centered,m5_ema50_slope3_atr,0.95243537196456
m15_rsi14_centered,m5_macd_atr,0.91043468427217
m15_rsi14_centered,m5_ema20_50_gap_atr,0.93396594459775
m15_rsi14_centered,m15_ema20_price_gap_atr,0.90943010832548
m15_rsi14_centered,m15_ema20_close_gap_atr,0.98578740699542
m15_rsi14_centered,m15_ema20_slope1_atr,0.98578740699542
m15_rsi14_centered,m15_ema20_slope3_atr,0.95547797079708
m15_rsi14_centered,m15_sma20_price_gap_atr,0.90236515585943
m15_rsi14_centered,m15_ema50_price_gap_atr,0.91445283236209
m15_rsi14_centered,m15_ema50_close_gap_atr,0.9439881083104
m15_rsi14_centered,m15_ema50_slope1_atr,0.9439881083104
m15_rsi14_centered,m15_sma50_price_gap_atr,0.91171198469526
m15_rsi14_centered,m15_rsi7_value,0.93680105656826
m15_rsi14_centered,m15_rsi7_centered,0.93680105656826
m15_rsi14_centered,m15_rsi14_value,1
m15_rsi14_slope1,m15_body_atr,0.98183959109871
m15_rsi14_slope1,m15_ema5_accel_atr,0.92757752901804
m15_rsi14_slope1,m15_ema10_accel_atr,0.96839194826066
m15_rsi14_slope1,m15_ema20_accel_atr,0.98655641700092
m15_rsi14_slope1,m15_ema50_accel_atr,0.99144644820999
m15_rsi14_slope1,m15_rsi7_slope1,0.99226466883314
m15_rsi14_slope3,m15_rsi7_slope3,0.97920457582643
m15_rsi14_pct64,m15_ema10_gap_z64,0.90069018703769
m15_rsi14_pct64,m15_ema20_gap_pct64,0.98157224172943
m15_rsi14_pct64,m15_ema20_gap_z64,0.97846067494234
m15_rsi14_pct64,m15_sma20_gap_pct64,0.95170436560237
m15_rsi14_pct64,m15_ema50_gap_pct64,0.95042370914672
m15_rsi14_pct64,m15_ema50_gap_z64,0.9439295294409
m15_rsi14_pct64,m15_sma50_gap_pct64,0.92953903634369
m15_rsi14_pct64,m15_rsi7_pct64,0.94160063314775
m15_rsi21_value,m5_ema20_50_gap_atr,0.92186219441862
m15_rsi21_value,m15_ema20_close_gap_atr,0.93207921806055
m15_rsi21_value,m15_ema20_slope1_atr,0.93207921806055
m15_rsi21_value,m15_ema20_slope3_atr,0.92772316504653
m15_rsi21_value,m15_ema50_price_gap_atr,0.95909991569829
m15_rsi21_value,m15_ema50_close_gap_atr,0.99173010652663
m15_rsi21_value,m15_ema50_slope1_atr,0.99173010652663
m15_rsi21_value,m15_ema50_slope3_atr,0.95537981415126
m15_rsi21_value,m15_sma50_price_gap_atr,0.95193702052536
m15_rsi21_value,m15_rsi14_value,0.97511296095126
m15_rsi21_value,m15_rsi14_centered,0.97511296095126
m15_rsi21_centered,m5_ema20_50_gap_atr,0.92186219441862
m15_rsi21_centered,m15_ema20_close_gap_atr,0.93207921806055
m15_rsi21_centered,m15_ema20_slope1_atr,0.93207921806055
m15_rsi21_centered,m15_ema20_slope3_atr,0.92772316504653
m15_rsi21_centered,m15_ema50_price_gap_atr,0.95909991569829
m15_rsi21_centered,m15_ema50_close_gap_atr,0.99173010652663
m15_rsi21_centered,m15_ema50_slope1_atr,0.99173010652663
m15_rsi21_centered,m15_ema50_slope3_atr,0.95537981415126
m15_rsi21_centered,m15_sma50_price_gap_atr,0.95193702052536
m15_rsi21_centered,m15_rsi14_value,0.97511296095126
m15_rsi21_centered,m15_rsi14_centered,0.97511296095126
m15_rsi21_centered,m15_rsi21_value,1
m15_rsi21_slope1,m15_body_atr,0.9867486431898
m15_rsi21_slope1,m15_ema5_accel_atr,0.92024320566604
m15_rsi21_slope1,m15_ema10_accel_atr,0.96376889855604
m15_rsi21_slope1,m15_ema20_accel_atr,0.98524396605375
m15_rsi21_slope1,m15_ema50_accel_atr,0.99383369870895
m15_rsi21_slope1,m15_rsi7_slope1,0.98480941686019
m15_rsi21_slope1,m15_rsi14_slope1,0.9983654940391
m15_rsi21_slope3,m15_sma5_gap_pct64,0.90957735612015
m15_rsi21_slope3,m15_rsi7_slope3,0.95908374264498
m15_rsi21_slope3,m15_rsi14_slope3,0.99559026022996
m15_rsi21_pct64,m15_ema20_gap_pct64,0.9415793199027
m15_rsi21_pct64,m15_ema20_gap_z64,0.94376608389502
m15_rsi21_pct64,m15_ema50_gap_pct64,0.98550294835719
m15_rsi21_pct64,m15_ema50_gap_z64,0.97730791490945
m15_rsi21_pct64,m15_sma50_gap_pct64,0.96390222983479
m15_rsi21_pct64,m15_rsi14_pct64,0.97815747170942
m15_macd_atr,m5_ema20_50_gap_atr,0.90676837289458
m15_macd_atr,m15_sma20_slope3_atr,0.90450419925115
m15_macd_atr,m15_ema50_close_gap_atr,0.92883059545364
m15_macd_atr,m15_ema50_slope1_atr,0.92883059545364
m15_macd_atr,m15_ema50_slope3_atr,0.96529418839152
m15_macd_atr,m15_sma50_price_gap_atr,0.92866864944378
m15_macd_atr,m15_rsi21_value,0.91732730728943
m15_macd_atr,m15_rsi21_centered,0.91732730728943
m15_macd_signal_atr,m15_macd_atr,0.94604285514713
m15_macd_hist_atr,m15_sma20_gap_pct64,0.90336812827262
m15_macd_hist_slope1_atr,m5_macd_hist_atr,0.91058019350524
m15_macd_hist_slope1_atr,m5_macd_hist_x_atr_expansion,0.91044274994314
m15_macd_hist_pct64,m15_macd_hist_atr,0.91795665678812
m15_stoch14_k,m5_ema50_slope3_atr,0.9066037139685
m15_stoch14_k,m5_macd_atr,0.90288016096788
m15_stoch14_k,m5_ema10_20_gap_atr,0.90811659262236
m15_stoch14_k,m15_ema10_close_gap_atr,0.93552314653157
m15_stoch14_k,m15_ema10_slope1_atr,0.93552314653157
m15_stoch14_k,m15_ema20_close_gap_atr,0.90873148476435
m15_stoch14_k,m15_ema20_slope1_atr,0.90873148476435
m15_stoch14_k,m15_rsi7_value,0.9414619294833
m15_stoch14_k,m15_rsi7_centered,0.9414619294833
m15_stoch14_d,m5_macd_atr,0.93355273965149
m15_stoch14_d,m5_macd_signal_atr,0.93135921573829
m15_stoch14_d,m15_ema10_slope3_atr,0.9378317381264
m15_stoch14_d,m15_sma10_slope3_atr,0.90541441494993
m15_stoch14_d,m15_ema20_slope3_atr,0.91095592558771
m15_stoch14_d,m15_stoch14_k,0.90840547722709
m15_williams14_r,m5_ema50_slope3_atr,0.90660377524256
m15_williams14_r,m5_macd_atr,0.90288028557804
m15_williams14_r,m5_ema10_20_gap_atr,0.90811671723228
m15_williams14_r,m15_ema10_close_gap_atr,0.93552317954815
m15_williams14_r,m15_ema10_slope1_atr,0.93552317954815
m15_williams14_r,m15_ema20_close_gap_atr,0.90873155574533
m15_williams14_r,m15_ema20_slope1_atr,0.90873155574533
m15_williams14_r,m15_rsi7_value,0.94146196365291
m15_williams14_r,m15_rsi7_centered,0.94146196365291
m15_williams14_r,m15_stoch14_k,0.99999999995195
m15_williams14_r,m15_stoch14_d,0.90840556550773
m15_cci20,m5_ema50_slope3_atr,0.9292605564
m15_cci20,m5_macd_atr,0.93602551899641
m15_cci20,m5_ema10_20_gap_atr,0.91580334968667
m15_cci20,m15_ema10_close_gap_atr,0.9011105979336
m15_cci20,m15_ema10_slope1_atr,0.9011105979336
m15_cci20,m15_ema10_slope3_atr,0.92943219751514
m15_cci20,m15_ema20_close_gap_atr,0.93538194895816
m15_cci20,m15_ema20_slope1_atr,0.93538194895816
m15_cci20,m15_ema20_slope3_atr,0.90526581303003
m15_cci20,m15_rsi7_value,0.93104227590054
m15_cci20,m15_rsi7_centered,0.93104227590054
m15_cci20,m15_rsi14_value,0.90864469523328
m15_cci20,m15_rsi14_centered,0.90864469523328
m15_cci20,m15_stoch14_d,0.90234575896459
m15_di_balance,m5_ema20_50_gap_atr,0.91113162678957
m15_di_balance,m15_ema20_close_gap_atr,0.91740993365985
m15_di_balance,m15_ema20_slope1_atr,0.91740993365985
m15_di_balance,m15_ema20_slope3_atr,0.92771121637421
m15_di_balance,m15_ema50_close_gap_atr,0.91140755093135
m15_di_balance,m15_ema50_slope1_atr,0.91140755093135
m15_di_balance,m15_rsi14_value,0.93726033783552
m15_di_balance,m15_rsi14_centered,0.93726033783552
m15_di_balance,m15_rsi21_value,0.93053508292118
m15_di_balance,m15_rsi21_centered,0.93053508292118
m15_di_balance,m15_plus_di14,0.91617581430304
m15_di_balance,m15_minus_di14,-0.9262620541694
m15_roc1_atr,m15_body_atr,0.99594768533206
m15_roc1_atr,m15_ema5_accel_atr,0.90200144191286
m15_roc1_atr,m15_ema10_accel_atr,0.94844180231668
m15_roc1_atr,m15_ema20_accel_atr,0.97433632728328
m15_roc1_atr,m15_ema50_accel_atr,0.98969499835694
m15_roc1_atr,m15_rsi7_slope1,0.96706603647061
m15_roc1_atr,m15_rsi14_slope1,0.98576389420813
m15_roc1_atr,m15_rsi21_slope1,0.99059146663417
m15_roc1_pct,m15_body_atr,0.96593882474537
m15_roc1_pct,m15_ema10_accel_atr,0.91562272625235
m15_roc1_pct,m15_ema20_accel_atr,0.94290137537189
m15_roc1_pct,m15_ema50_accel_atr,0.95898622947997
m15_roc1_pct,m15_rsi7_slope1,0.93677814090615
m15_roc1_pct,m15_rsi14_slope1,0.95481336329034
m15_roc1_pct,m15_rsi21_slope1,0.96158037835191
m15_roc1_pct,m15_roc1_atr,0.96991711305603
m15_roc3_atr,m5_sma10_slope3_atr,0.91961851050832
m15_roc3_atr,m15_sma5_gap_pct64,0.90652532991295
m15_roc3_atr,m15_rsi14_slope3,0.93855866801814
m15_roc3_atr,m15_rsi21_slope3,0.95507902225651
