model_key,fold,status,scope,threshold_name,threshold,train_episodes,valid_episodes,threshold_signals,overlap_skips,entry_rejections,trades,win_rate,expectancy_r,total_r,expectancy_pips,total_pips,pf,maxdd_r,long,short,tp,sl,timeout,gross_expectancy_r,max_day_profit_share,top5_removed_total_r,positive_segments,min_segment_trades
g3_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,2749,600,4,0,0,4,0.75,0.24251786282505,0.97007145130021,3.2500000000003,13.000000000001,1.9257253278118,1.0479041916172,0,4,2,1,1,0.2576846307385,0.95418435994049,0,1,0
g3_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,2749,600,2,0,0,2,0.5,-0.029940119760692,-0.059880239521383,-0.5,-1,0.94285714285676,1.0479041916172,0,2,1,1,0,-0.0179640718565,,0,0,0
g3_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,2749,600,1,0,0,1,1,0.98802395209581,0.98802395209581,16.5,16.5,inf,0,0,1,1,0,0,1,1,0,1,0
g3_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,2749,600,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g3_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,2749,600,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g3_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,-0.0053006587245701,2749,600,4,0,0,4,0.75,0.24251786282505,0.97007145130021,3.2500000000003,13.000000000001,1.9257253278118,1.0479041916172,0,4,2,1,1,0.2576846307385,0.95418435994049,0,1,0
g3_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,-0.032769077027401,2749,600,14,1,2,11,0.63636363636364,0.076722222362199,0.84394444598419,1.1090909090912,12.200000000003,1.204174537523,1.0480769230768,1,10,4,4,3,0.092576019943273,1,-3.8162743835158,1,0
g3_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,-0.067324435879944,2749,600,26,2,4,20,0.55,0.029042643357751,0.58085286715502,-0.090000000000099,-1.800000000002,1.0699436864537,4.5210924674401,2,18,8,7,5,0.04676837461915,0.59123739384386,-4.3313861643651,1,0
g3_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,-0.096981746382026,2749,600,44,5,7,32,0.46875,-0.15471009202211,-4.9507229447075,-2.0781250000002,-66.500000000006,0.70583212850018,7.1078029792355,3,29,9,15,8,-0.13584742454216,,-9.8629619762275,0,0
g3_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.11717481452945,2749,600,60,8,11,41,0.41463414634146,-0.20304169824527,-8.324709628056,-2.7926829268293,-114.5,0.62864738065105,10.274204577551,7,34,12,19,10,-0.18390583148778,1,-13.243570921802,0,0
g3_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,3350,616,43,4,14,25,0.44,-0.14597690693508,-3.6494226733771,-1.3799999999997,-34.499999999992,0.72397575613015,5.9382282591941,3,22,9,12,4,-0.12322412732412,0.67382247700739,-8.5485029693146,0,0
g3_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,3350,616,2,0,1,1,0,-1.0583333333337,-1.0583333333337,-12.7,-12.7,0,1.0583333333337,0,1,0,1,0,-1.041666666667,,0,0,0
g3_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,3350,616,1,0,0,1,0,-1.0583333333337,-1.0583333333337,-12.7,-12.7,0,1.0583333333337,0,1,0,1,0,-1.041666666667,,0,0,0
g3_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,3350,616,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g3_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,3350,616,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g3_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,3350,616,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g3_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,-0.027061843717488,3350,616,8,0,3,5,0.2,-0.65637664844684,-3.2818832422342,-6.3400000000002,-31.700000000001,0.040524478514914,3.2818832422342,0,5,0,3,2,-0.6356665584592,,-4.4408920985006e-16,0,0
g3_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,-0.046918385866993,3350,616,19,2,7,10,0.3,-0.43978218440514,-4.3978218440514,-4.3999999999997,-43.999999999997,0.32214993952606,5.3715060545777,0,10,2,6,2,-0.4178332792296,1,-5.1600288412826,0,0
g3_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,-0.077327255595928,3350,616,30,2,10,18,0.38888888888889,-0.24858604032267,-4.4745487258081,-2.0999999999997,-37.799999999994,0.55895634590296,6.0982329363347,2,16,5,9,4,-0.22600280039533,0.60503997205194,-9.3567508530633,0,0
g3_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,-0.10816252953094,3350,616,50,5,16,29,0.41379310344828,-0.15823564663774,-4.5888337524943,-1.5586206896549,-45.199999999991,0.69680958849376,7.1181330230665,5,24,10,13,6,-0.13546581755,0.67382247700739,-9.4879140484319,0,0
g3_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.12314106903878,3350,616,67,8,23,36,0.41666666666667,-0.15860946410557,-5.7099407078004,-1.2833333333332,-46.199999999995,0.6952950528197,9.7862341983636,5,31,12,16,8,-0.13469249919058,0.82787183519401,-10.609021003738,0,0
g4_SHALLOW_TREE,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,1571,595,289,125,41,123,0.39024390243902,-0.23468984080808,-28.866850419394,-3.670731707317,-451.49999999998,0.49729442446033,29.730546527713,20,103,18,42,63,-0.21956673038276,,-33.819957910585,0,0
g4_SHALLOW_TREE,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,1571,595,169,69,12,88,0.375,-0.23575811716308,-20.746714310351,-4.3249999999999,-380.59999999999,0.47162849661773,22.407542640377,27,61,11,25,52,-0.22335127657348,,-25.699883188896,0,0
g4_SHALLOW_TREE,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,1571,595,169,69,12,88,0.375,-0.23575811716308,-20.746714310351,-4.3249999999999,-380.59999999999,0.47162849661773,22.407542640377,27,61,11,25,52,-0.22335127657348,,-25.699883188896,0,0
g4_SHALLOW_TREE,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,1571,595,115,35,11,69,0.39130434782609,-0.20421945446636,-14.091142358179,-2.7768115942028,-191.6,0.54743077076355,15.765574364847,28,41,12,22,35,-0.19068731126517,,-19.046902549213,0,0
g4_SHALLOW_TREE,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,1571,595,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g4_SHALLOW_TREE,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,1571,595,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g4_SHALLOW_TREE,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,0.15119195880564,1571,595,44,8,0,36,0.30555555555556,-0.34392679625972,-12.38136466535,-5.1888888888888,-186.8,0.35719729498147,14.683173841181,36,0,4,13,19,-0.33203215490233,,-16.943009811463,0,0
g4_SHALLOW_TREE,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,0.15119195880564,1571,595,44,8,0,36,0.30555555555556,-0.34392679625972,-12.38136466535,-5.1888888888888,-186.8,0.35719729498147,14.683173841181,36,0,4,13,19,-0.33203215490233,,-16.943009811463,0,0
g4_SHALLOW_TREE,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,0.11807088327375,1571,595,115,35,11,69,0.39130434782609,-0.20421945446636,-14.091142358179,-2.7768115942028,-191.6,0.54743077076355,15.765574364847,28,41,12,22,35,-0.19068731126517,,-19.046902549213,0,0
g4_SHALLOW_TREE,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,0.06691206062137,1571,595,169,69,12,88,0.375,-0.23575811716308,-20.746714310351,-4.3249999999999,-380.59999999999,0.47162849661773,22.407542640377,27,61,11,25,52,-0.22335127657348,,-25.699883188896,0,0
g4_SHALLOW_TREE,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,0.06691206062137,1571,595,169,69,12,88,0.375,-0.23575811716308,-20.746714310351,-4.3249999999999,-380.59999999999,0.47162849661773,22.407542640377,27,61,11,25,52,-0.22335127657348,,-25.699883188896,0,0
g4_SHALLOW_TREE,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,2165,583,154,31,28,95,0.36842105263158,-0.22086193371739,-20.981883703152,-3.14,-298.3,0.49764483343446,28.086270322587,35,60,16,25,54,-0.20483752516054,,-25.913639495049,0,0
g4_SHALLOW_TREE,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,2165,583,41,5,16,20,0.4,-0.16926407714039,-3.3852815428078,-1.875,-37.500000000001,0.54147079085813,5.0946316652254,0,20,1,4,15,-0.1511638186186,1,-6.8964636156369,1,0
g4_SHALLOW_TREE,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,2165,583,41,5,16,20,0.4,-0.16926407714039,-3.3852815428078,-1.875,-37.500000000001,0.54147079085813,5.0946316652254,0,20,1,4,15,-0.1511638186186,1,-6.8964636156369,1,0
g4_SHALLOW_TREE,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,2165,583,41,5,16,20,0.4,-0.16926407714039,-3.3852815428078,-1.875,-37.500000000001,0.54147079085813,5.0946316652254,0,20,1,4,15,-0.1511638186186,1,-6.8964636156369,1,0
g4_SHALLOW_TREE,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,2165,583,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g4_SHALLOW_TREE,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,2165,583,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g4_SHALLOW_TREE,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,0.12714743709174,2165,583,41,5,16,20,0.4,-0.16926407714039,-3.3852815428078,-1.875,-37.500000000001,0.54147079085813,5.0946316652254,0,20,1,4,15,-0.1511638186186,1,-6.8964636156369,1,0
g4_SHALLOW_TREE,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,0.12714743709174,2165,583,41,5,16,20,0.4,-0.16926407714039,-3.3852815428078,-1.875,-37.500000000001,0.54147079085813,5.0946316652254,0,20,1,4,15,-0.1511638186186,1,-6.8964636156369,1,0
g4_SHALLOW_TREE,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,-0.025276360042264,2165,583,91,19,16,56,0.32142857142857,-0.25969780328537,-14.543076983981,-3.3303571428572,-186.50000000001,0.40496271763786,16.729263063128,40,16,6,14,36,-0.24249162172066,1,-19.459637380249,1,0
g4_SHALLOW_TREE,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,-0.025276360042264,2165,583,91,19,16,56,0.32142857142857,-0.25969780328537,-14.543076983981,-3.3303571428572,-186.50000000001,0.40496271763786,16.729263063128,40,16,6,14,36,-0.24249162172066,1,-19.459637380249,1,0
g4_SHALLOW_TREE,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.025276360042264,2165,583,91,19,16,56,0.32142857142857,-0.25969780328537,-14.543076983981,-3.3303571428572,-186.50000000001,0.40496271763786,16.729263063128,40,16,6,14,36,-0.24249162172066,1,-19.459637380249,1,0
g4_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,2749,600,300,133,41,126,0.42857142857143,-0.12350026846501,-15.561033826592,-1.334126984127,-168.1,0.64593301214279,16.567825578484,31,95,12,23,91,-0.10604660628911,,-20.491293688461,0,0
g4_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,2749,600,22,2,1,19,0.42105263157895,-0.071135105558213,-1.3515670056061,-1.0000000000003,-19.000000000006,0.79880624110999,3.977091560171,0,19,5,4,10,-0.057239193448474,0.66313683795793,-6.2858409107776,1,0
g4_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,2749,600,22,2,1,19,0.42105263157895,-0.071135105558213,-1.3515670056061,-1.0000000000003,-19.000000000006,0.79880624110999,3.977091560171,0,19,5,4,10,-0.057239193448474,0.66313683795793,-6.2858409107776,1,0
g4_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,2749,600,22,2,1,19,0.42105263157895,-0.071135105558213,-1.3515670056061,-1.0000000000003,-19.000000000006,0.79880624110999,3.977091560171,0,19,5,4,10,-0.057239193448474,0.66313683795793,-6.2858409107776,1,0
g4_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,2749,600,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g4_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,2749,600,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g4_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,0.14131943079634,2749,600,22,2,1,19,0.42105263157895,-0.071135105558213,-1.3515670056061,-1.0000000000003,-19.000000000006,0.79880624110999,3.977091560171,0,19,5,4,10,-0.057239193448474,0.66313683795793,-6.2858409107776,1,0
g4_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,-0.044508208127041,2749,600,92,32,1,59,0.52542372881356,0.029832957027349,1.7601444646136,0.70847457627105,41.799999999992,1.1179738669151,4.1252248933944,41,18,7,6,46,0.045042257124034,0.53086386105222,-3.174129440558,1,0
g4_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,-0.044508208127041,2749,600,92,32,1,59,0.52542372881356,0.029832957027349,1.7601444646136,0.70847457627105,41.799999999992,1.1179738669151,4.1252248933944,41,18,7,6,46,0.045042257124034,0.53086386105222,-3.174129440558,1,0
g4_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,-0.044508208127041,2749,600,92,32,1,59,0.52542372881356,0.029832957027349,1.7601444646136,0.70847457627105,41.799999999992,1.1179738669151,4.1252248933944,41,18,7,6,46,0.045042257124034,0.53086386105222,-3.174129440558,1,0
g4_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.045765005127495,2749,600,162,49,5,108,0.50925925925926,-0.018345014475436,-1.9812615633471,0.029629629629639,3.200000000001,0.93721307254742,5.2309157433364,37,71,13,16,79,-0.0035341638552778,0.57412932561503,-6.9237084881259,1,0
g4_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,3350,616,249,72,39,138,0.34782608695652,-0.25367886451615,-35.007683303228,-2.5260869565217,-348.6,0.43996089226548,35.479381791718,37,101,19,44,75,-0.23402127016888,,-39.933248914751,0,0
g4_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,3350,616,28,1,2,25,0.32,-0.35320063985796,-8.8300159964491,-4.0039999999999,-100.1,0.30719084057699,9.1587874932583,11,14,2,11,12,-0.33599001368944,1,-12.168868104348,0,0
g4_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,3350,616,16,0,2,14,0.35714285714286,-0.39016289884436,-5.4622805838211,-4.0928571428571,-57.299999999999,0.2781419632759,5.9045882761283,0,14,1,7,6,-0.371893231662,1,-7.5669734295814,0,0
g4_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,3350,616,16,0,2,14,0.35714285714286,-0.39016289884436,-5.4622805838211,-4.0928571428571,-57.299999999999,0.2781419632759,5.9045882761283,0,14,1,7,6,-0.371893231662,1,-7.5669734295814,0,0
g4_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,3350,616,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g4_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,3350,616,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g4_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,0.041267203302905,3350,616,24,1,2,21,0.33333333333333,-0.31938342799907,-6.7070519879805,-3.5857142857142,-75.299999999998,0.30435613630371,7.1493596802877,7,14,1,8,12,-0.302369063916,1,-9.3908924408678,0,0
g4_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,0.041267203302905,3350,616,24,1,2,21,0.33333333333333,-0.31938342799907,-6.7070519879805,-3.5857142857142,-75.299999999998,0.30435613630371,7.1493596802877,7,14,1,8,12,-0.302369063916,1,-9.3908924408678,0,0
g4_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,0.019152939758621,3350,616,28,1,2,25,0.32,-0.35320063985796,-8.8300159964491,-4.0039999999999,-100.1,0.30719084057699,9.1587874932583,11,14,2,11,12,-0.33599001368944,1,-12.168868104348,0,0
g4_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,-0.061199892842398,3350,616,145,33,41,71,0.36619718309859,-0.30313282639775,-21.52243067424,-3.0366197183099,-215.6,0.39734529935466,21.52243067424,39,32,9,29,33,-0.28238661268076,,-26.426340393061,0,0
g4_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.061199892842398,3350,616,145,33,41,71,0.36619718309859,-0.30313282639775,-21.52243067424,-3.0366197183099,-215.6,0.39734529935466,21.52243067424,39,32,9,29,33,-0.28238661268076,,-26.426340393061,0,0
g4_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,1571,595,293,146,19,128,0.296875,-0.31513863392784,-40.337745142764,-4.6632812499999,-596.89999999999,0.37087745613516,40.846098391881,52,76,16,48,64,-0.30209664079079,,-45.304149299959,0,0
g4_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,1571,595,116,21,14,81,0.39506172839506,-0.24918688264806,-20.184137494493,-3.8506172839506,-311.9,0.47594413293616,20.761751815657,30,51,9,30,42,-0.23695202144679,,-25.142700399032,0,0
g4_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,1571,595,75,12,10,53,0.35849056603774,-0.2832476198267,-15.012123850815,-4.0113207547169,-212.6,0.4220340897222,15.385395740216,16,37,8,20,25,-0.27123579412019,,-19.968062436667,0,0
g4_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,1571,595,36,4,6,26,0.42307692307692,-0.19605165625976,-5.0973430627537,-1.8153846153846,-47.2,0.59881347951281,7.9177856801927,10,16,6,11,9,-0.1845138963685,1,-10.051594070647,0,0
g4_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,1571,595,6,0,4,2,0.5,-0.45091506751955,-0.90183013503909,-5.8499999999995,-11.699999999999,0.11143207282913,1.0149253731343,0,2,0,1,1,-0.4375,1,0,0,0
g4_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,1571,595,2,0,2,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g4_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,0.13241970670046,1571,595,20,2,4,14,0.64285714285714,0.067426264558459,0.94396770381843,3.0214285714289,42.300000000004,1.1841049890624,2.9722860023232,2,12,5,5,4,0.079361103187214,0.75404864056236,-3.9995453316569,1,0
g4_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,0.1043395755606,1571,595,33,4,6,23,0.43478260869565,-0.16366087850482,-3.7642002056109,-1.3521739130435,-31.1,0.66235893251696,6.8606428230501,9,14,6,10,7,-0.15220434911957,1,-8.7184512135044,0,0
g4_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,0.05993951025537,1571,595,70,11,9,50,0.34,-0.30944578774672,-15.472289387336,-4.5139999999999,-225.7,0.38923005877589,15.845561276737,16,34,7,20,23,-0.2975342763077,,-20.426540395229,0,0
g4_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,0.021748706752575,1571,595,96,18,12,66,0.36363636363636,-0.27896028812658,-18.411379016354,-4.2939393939394,-283.4,0.42620474397069,18.784650905755,22,44,9,25,32,-0.26667684149315,,-23.367317602206,0,0
g4_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,0.0037555369164875,1571,595,112,20,12,80,0.375,-0.28200228596763,-22.560182877411,-4.48625,-358.9,0.42950865799908,23.137797198575,29,51,9,31,40,-0.26969636734991,,-27.51874578195,0,0
g4_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,2165,583,282,61,124,97,0.38144329896907,-0.23232559890089,-22.535583093387,-2.7340206185567,-265.2,0.45934561760256,25.501296128972,16,81,12,26,59,-0.21496912525232,,-27.46476682269,0,0
g4_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,2165,583,134,11,86,37,0.45945945945946,-0.067252519906196,-2.4883432365293,-0.92162162162141,-34.099999999992,0.79711437059265,4.0914690019935,4,33,8,7,22,-0.050051400891,0.7686777805934,-7.4125009541429,0,0
g4_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,2165,583,84,3,61,20,0.45,-0.05586525747238,-1.1173051494476,-0.8850000000002,-17.700000000004,0.80807524240825,2.5174600573713,2,18,4,4,12,-0.03950169297115,0.60624996356917,-5.3150923179917,0,0
g4_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,2165,583,56,1,49,6,0.33333333333333,-0.13636664658078,-0.81819987948466,-1.6166666666673,-9.700000000004,0.5741634007076,1.1529386981251,1,5,1,1,4,-0.118524573786,,-1.0638297872341,0,0
g4_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,2165,583,28,0,26,2,1,0.55159705159688,1.1031941031938,6.449999999999,12.899999999998,inf,0,1,1,1,0,1,0.5666666666665,0.89012620638483,0,1,0
g4_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,2165,583,14,0,14,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g4_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,0.094549720213223,2165,583,57,1,50,6,0.33333333333333,-0.13636664658078,-0.81819987948466,-1.6166666666673,-9.700000000004,0.5741634007076,1.1529386981251,1,5,1,1,4,-0.118524573786,,-1.0638297872341,0,0
g4_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,0.064427501780328,2165,583,73,1,59,13,0.30769230769231,-0.1948845082871,-2.5334986077323,-3.2384615384618,-42.100000000003,0.45550447718806,2.5334986077323,2,11,2,3,8,-0.17888929692877,,-4.6347464458539,0,0
g4_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,0.026157808431165,2165,583,102,5,69,28,0.42857142857143,-0.10205838195646,-2.8576346947808,-1.4857142857143,-41.600000000001,0.70922443160924,3.5132601376225,3,25,6,6,16,-0.085413709180429,0.65136972710977,-7.7771077277097,0,0
g4_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,-0.010519670052321,2165,583,153,15,88,50,0.44,-0.1356157714026,-6.7807885701299,-1.5039999999998,-75.199999999989,0.62904963006115,8.0199189459703,5,45,9,11,30,-0.11822824152916,1,-11.708310676977,0,0
g4_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.031005634187121,2165,583,177,21,95,61,0.42622950819672,-0.15276607801438,-9.3187307588772,-1.7950819672129,-109.49999999999,0.58031886927487,11.538925216499,6,55,9,14,38,-0.13559466275693,1,-14.246252865725,0,0
g4_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,2749,600,184,69,17,98,0.40816326530612,-0.22542133391285,-22.091290723459,-2.8091836734694,-275.3,0.42275413025611,22.573940975728,28,70,7,26,65,-0.20829676034506,,-27.006940045133,0,0
g4_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,2749,600,47,11,9,27,0.51851851851852,-0.050495444749026,-1.3633770082237,-1.0370370370373,-28.000000000008,0.84468170974326,4.8487757395628,9,18,5,5,17,-0.036277038167296,0.91808631918077,-6.2744461285436,1,0
g4_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,2749,600,27,5,6,16,0.4375,-0.13380105749915,-2.1408169199863,-2.0124999999999,-32.199999999999,0.68014302729412,4.0025363983117,5,11,3,4,9,-0.11864060807575,,-6.3002463205632,1,0
