scenario_id,htf_alignment_mode,symbol,break_even_mode,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,break_even_triggered,break_even_trigger_rate,break_even_exits,break_even_exit_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r
london_first120,h1_confirmed_h4_not_opposite,EURUSD,break_even_at_1_0r,5,2,0.4,1.0600000000000023,72.66,-71.6,1.014804469273743,0.0979000000000001,0.01958000000000002,1.0325195150307258,71.6,0.716,0.01480446927374305,3,0.6,0,0.0,0,0.0,2,0.4,0,0.0,0.90694,0.9839600000000001
london_first120,h1_confirmed_h4_not_opposite,EURUSD,break_even_at_1_1r,5,2,0.4,1.0600000000000023,72.66,-71.6,1.014804469273743,0.0979000000000001,0.01958000000000002,1.0325195150307258,71.6,0.716,0.01480446927374305,3,0.6,0,0.0,0,0.0,2,0.4,0,0.0,0.90694,0.9839600000000001
london_first120,h1_confirmed_h4_not_opposite,EURUSD,no_break_even,5,2,0.4,3.25,74.85,-71.6,1.045391061452514,0.0979000000000001,0.01958000000000002,1.0325195150307258,71.6,0.716,0.04539106145251397,3,0.6,0,0.0,0,0.0,2,0.4,0,0.0,0.62168,0.6021
london_first120,h1_confirmed_h4_not_opposite,EURUSD,time_30min_and_0_5r_break_even,5,2,0.4,2.989999999999995,72.66,-69.67,1.0429166068609157,0.0979000000000001,0.01958000000000002,1.0325195150307258,69.67,0.6967,0.04291660686091567,3,0.6,1,0.2,0,0.0,2,0.4,0,0.0,0.90694,0.9839600000000001
london_first120,h1_confirmed_h4_not_opposite,GBPJPY,break_even_at_1_0r,5,3,0.6,78.86000000000001,105.48,-26.619999999999997,3.9624342599549216,3.3556000000000004,0.67112,3.9083029987866187,22.99,0.2299,3.430187037842541,1,0.2,3,0.6,0,0.0,3,0.6,1,0.2,1.13428,0.66704
london_first120,h1_confirmed_h4_not_opposite,GBPJPY,break_even_at_1_1r,5,3,0.6,78.86000000000001,105.48,-26.619999999999997,3.9624342599549216,3.3556000000000004,0.67112,3.9083029987866187,22.99,0.2299,3.430187037842541,1,0.2,2,0.4,0,0.0,3,0.6,1,0.2,1.13428,0.66704
london_first120,h1_confirmed_h4_not_opposite,GBPJPY,no_break_even,5,3,0.6,78.86000000000001,105.48,-26.619999999999997,3.9624342599549216,3.3556000000000004,0.67112,3.9083029987866187,22.99,0.2299,3.430187037842541,1,0.2,0,0.0,0,0.0,3,0.6,1,0.2,0.90188,0.23076
london_first120,h1_confirmed_h4_not_opposite,GBPJPY,time_30min_and_0_5r_break_even,5,3,0.6,82.15,105.34,-23.189999999999998,4.542475204829668,3.5009,0.70018,4.471393158155677,22.99,0.2299,3.5732927359721622,1,0.2,4,0.8,1,0.2,3,0.6,0,0.0,1.12332,0.59182
london_first120,h1_confirmed_h4_not_opposite,GBPUSD,break_even_at_1_0r,3,1,0.3333333333333333,14.389999999999997,37.4,-23.01,1.625380269448066,0.4986999999999999,0.16623333333333332,1.495873520930695,23.01,0.2301,0.6253802694480659,1,0.3333333333333333,2,0.6666666666666666,1,0.3333333333333333,1,0.3333333333333333,0,0.0,0.9362,0.7772
london_first120,h1_confirmed_h4_not_opposite,GBPUSD,break_even_at_1_1r,3,1,0.3333333333333333,14.389999999999997,37.4,-23.01,1.625380269448066,0.4986999999999999,0.16623333333333332,1.495873520930695,23.01,0.2301,0.6253802694480659,1,0.3333333333333333,2,0.6666666666666666,1,0.3333333333333333,1,0.3333333333333333,0,0.0,0.9997666666666666,0.7772
london_first120,h1_confirmed_h4_not_opposite,GBPUSD,no_break_even,3,1,0.3333333333333333,-11.380000000000003,37.4,-48.78,0.7667076670766707,-0.5322,-0.1774,0.7386821172542473,48.78,0.4878,-0.2332923329233293,2,0.6666666666666666,0,0.0,0,0.0,1,0.3333333333333333,0,0.0,0.5014666666666666,0.6788666666666666
london_first120,h1_confirmed_h4_not_opposite,GBPUSD,time_30min_and_0_5r_break_even,3,1,0.3333333333333333,14.389999999999997,37.4,-23.01,1.625380269448066,0.4986999999999999,0.16623333333333332,1.495873520930695,23.01,0.2301,0.6253802694480659,1,0.3333333333333333,2,0.6666666666666666,1,0.3333333333333333,1,0.3333333333333333,0,0.0,0.7901333333333334,0.7772
london_first120,h1_confirmed_h4_not_opposite,USDJPY,break_even_at_1_0r,30,14,0.4666666666666667,132.05999999999997,447.17,-315.10999999999996,1.4190917457395833,5.3338,0.17779333333333333,1.4004564804456694,122.33,1.2232999999999998,1.0795389520150411,13,0.43333333333333335,11,0.36666666666666664,0,0.0,11,0.36666666666666664,6,0.2,0.9335366666666667,0.7836599999999999
london_first120,h1_confirmed_h4_not_opposite,USDJPY,break_even_at_1_1r,30,14,0.4666666666666667,132.05999999999997,447.17,-315.10999999999996,1.4190917457395833,5.3338,0.17779333333333333,1.4004564804456694,122.33,1.2232999999999998,1.0795389520150411,13,0.43333333333333335,9,0.3,0,0.0,11,0.36666666666666664,6,0.2,0.9470500000000001,0.7836599999999999
london_first120,h1_confirmed_h4_not_opposite,USDJPY,no_break_even,30,15,0.5,172.06999999999996,482.46999999999997,-310.4,1.5543492268041237,7.156000000000001,0.23853333333333335,1.5503641663398018,103.87,1.0387,1.6565899682295173,12,0.4,0,0.0,0,0.0,12,0.4,6,0.2,0.6719433333333333,0.43340999999999996
london_first120,h1_confirmed_h4_not_opposite,USDJPY,time_30min_and_0_5r_break_even,30,9,0.3,46.3,299.28999999999996,-252.98999999999998,1.1830111862128938,1.9209000000000003,0.06403,1.1813589886420501,120.81,1.2081,0.38324641999834447,10,0.3333333333333333,19,0.6333333333333333,10,0.3333333333333333,8,0.26666666666666666,2,0.06666666666666667,0.7777033333333333,0.7239366666666667
london_first120,h4_bias_h1_reversal_alignment,AUDJPY,break_even_at_1_0r,3,0,0.0,-56.279999999999994,0,-56.279999999999994,0.0,-2.3675,-0.7891666666666667,0.0,56.279999999999994,0.5628,-1.0,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0.27399999999999997,0.8431000000000001
london_first120,h4_bias_h1_reversal_alignment,AUDJPY,break_even_at_1_1r,3,0,0.0,-56.279999999999994,0,-56.279999999999994,0.0,-2.3675,-0.7891666666666667,0.0,56.279999999999994,0.5628,-1.0,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0.27399999999999997,0.8431000000000001
london_first120,h4_bias_h1_reversal_alignment,AUDJPY,no_break_even,3,0,0.0,-56.279999999999994,0,-56.279999999999994,0.0,-2.3675,-0.7891666666666667,0.0,56.279999999999994,0.5628,-1.0,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0.0,0.7891666666666667
london_first120,h4_bias_h1_reversal_alignment,AUDJPY,time_30min_and_0_5r_break_even,3,0,0.0,-56.279999999999994,0,-56.279999999999994,0.0,-2.3675,-0.7891666666666667,0.0,56.279999999999994,0.5628,-1.0,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0.27399999999999997,0.8431000000000001
london_first120,h4_bias_h1_reversal_alignment,EURJPY,break_even_at_1_0r,6,3,0.5,3.639999999999997,76.72,-73.08,1.049808429118774,0.19179999999999997,0.031966666666666664,1.0635141400092722,73.08,0.7308,0.04980842911877391,3,0.5,1,0.16666666666666666,0,0.0,2,0.3333333333333333,1,0.16666666666666666,0.8802166666666666,0.9138666666666667
london_first120,h4_bias_h1_reversal_alignment,EURJPY,break_even_at_1_1r,6,3,0.5,3.639999999999997,76.72,-73.08,1.049808429118774,0.19179999999999997,0.031966666666666664,1.0635141400092722,73.08,0.7308,0.04980842911877391,3,0.5,1,0.16666666666666666,0,0.0,2,0.3333333333333333,1,0.16666666666666666,0.8802166666666666,0.9138666666666667
london_first120,h4_bias_h1_reversal_alignment,EURJPY,no_break_even,6,3,0.5,3.639999999999997,76.72,-73.08,1.049808429118774,0.19179999999999997,0.031966666666666664,1.0635141400092722,73.08,0.7308,0.04980842911877391,3,0.5,0,0.0,0,0.0,2,0.3333333333333333,1,0.16666666666666666,0.5352666666666667,0.5033
london_first120,h4_bias_h1_reversal_alignment,EURJPY,time_30min_and_0_5r_break_even,6,2,0.3333333333333333,-1.1799999999999962,72.03999999999999,-73.22,0.983884184649003,-0.021399999999999864,-0.003566666666666644,0.9929274902505123,73.08,0.7308,-0.016146688560481612,3,0.5,3,0.5,1,0.16666666666666666,2,0.3333333333333333,0,0.0,0.8778833333333332,0.9138666666666667
london_first120,h4_bias_h1_reversal_alignment,GBPJPY,break_even_at_1_0r,2,2,1.0,75.64,75.64,0,inf,3.0023999999999997,1.5011999999999999,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,2,1.0,0,0.0,1.5011999999999999,0.6677500000000001
london_first120,h4_bias_h1_reversal_alignment,GBPJPY,break_even_at_1_1r,2,2,1.0,75.64,75.64,0,inf,3.0023999999999997,1.5011999999999999,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,2,1.0,0,0.0,1.5011999999999999,0.6677500000000001
london_first120,h4_bias_h1_reversal_alignment,GBPJPY,no_break_even,2,2,1.0,75.64,75.64,0,inf,3.0023999999999997,1.5011999999999999,inf,0.0,0.0,inf,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,1.5011999999999999,0.0
london_first120,h4_bias_h1_reversal_alignment,GBPJPY,time_30min_and_0_5r_break_even,2,2,1.0,75.64,75.64,0,inf,3.0023999999999997,1.5011999999999999,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,2,1.0,0,0.0,1.5011999999999999,0.6677500000000001
london_first120,h4_bias_h1_reversal_alignment,GBPUSD,break_even_at_1_0r,6,4,0.6666666666666666,123.83999999999999,149.16,-25.32,5.890995260663507,5.0158000000000005,0.8359666666666667,5.9131158781467335,25.200000000000003,0.252,4.914285714285714,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,4,0.6666666666666666,0,0.0,1.2872999999999999,0.7118333333333333
london_first120,h4_bias_h1_reversal_alignment,GBPUSD,break_even_at_1_1r,6,4,0.6666666666666666,123.83999999999999,149.16,-25.32,5.890995260663507,5.0158000000000005,0.8359666666666667,5.9131158781467335,25.200000000000003,0.252,4.914285714285714,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,4,0.6666666666666666,0,0.0,1.2872999999999999,0.7118333333333333
london_first120,h4_bias_h1_reversal_alignment,GBPUSD,no_break_even,6,4,0.6666666666666666,97.92,149.16,-51.239999999999995,2.9110070257611245,3.9873000000000003,0.6645500000000001,2.9455938323411726,26.04,0.2604,3.76036866359447,2,0.3333333333333333,0,0.0,0,0.0,4,0.6666666666666666,0,0.0,1.0061166666666665,0.34156666666666674
london_first120,h4_bias_h1_reversal_alignment,GBPUSD,time_30min_and_0_5r_break_even,6,4,0.6666666666666666,123.83999999999999,149.16,-25.32,5.890995260663507,5.0158000000000005,0.8359666666666667,5.9131158781467335,25.200000000000003,0.252,4.914285714285714,1,0.16666666666666666,2,0.3333333333333333,1,0.16666666666666666,4,0.6666666666666666,0,0.0,1.2872999999999999,0.7118333333333333
london_first120,h4_bias_h1_reversal_alignment,USDJPY,break_even_at_1_0r,22,12,0.5454545454545454,121.88,345.36999999999995,-223.48999999999998,1.545348785180545,4.886,0.2220909090909091,1.5325804974820691,135.29,1.3529,0.9008795919875823,9,0.4090909090909091,10,0.45454545454545453,0,0.0,7,0.3181818181818182,6,0.2727272727272727,0.9753863636363636,0.8945727272727274
london_first120,h4_bias_h1_reversal_alignment,USDJPY,break_even_at_1_1r,22,12,0.5454545454545454,121.88,345.36999999999995,-223.48999999999998,1.545348785180545,4.886,0.2220909090909091,1.5325804974820691,135.29,1.3529,0.9008795919875823,9,0.4090909090909091,8,0.36363636363636365,0,0.0,7,0.3181818181818182,6,0.2727272727272727,0.9820999999999999,0.8945727272727274
london_first120,h4_bias_h1_reversal_alignment,USDJPY,no_break_even,22,12,0.5454545454545454,121.88,345.36999999999995,-223.48999999999998,1.545348785180545,4.886,0.2220909090909091,1.5325804974820691,135.29,1.3529,0.9008795919875823,9,0.4090909090909091,0,0.0,0,0.0,7,0.3181818181818182,6,0.2727272727272727,0.6391,0.41700909090909094
london_first120,h4_bias_h1_reversal_alignment,USDJPY,time_30min_and_0_5r_break_even,22,10,0.45454545454545453,126.47999999999999,279.66999999999996,-153.19,1.8256413604021149,5.2146,0.23702727272727273,1.8431042845594177,87.61999999999999,0.8761999999999999,1.4435060488472953,6,0.2727272727272727,14,0.6363636363636364,5,0.22727272727272727,6,0.2727272727272727,5,0.22727272727272727,0.8657954545454545,0.81215
london_first120,htf_soft_alignment,AUDJPY,break_even_at_1_0r,3,0,0.0,-57.739999999999995,0,-57.739999999999995,0.0,-2.3675,-0.7891666666666667,0.0,57.739999999999995,0.5773999999999999,-1.0,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0.27399999999999997,0.8431000000000001
london_first120,htf_soft_alignment,AUDJPY,break_even_at_1_1r,3,0,0.0,-57.739999999999995,0,-57.739999999999995,0.0,-2.3675,-0.7891666666666667,0.0,57.739999999999995,0.5773999999999999,-1.0,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0.27399999999999997,0.8431000000000001
london_first120,htf_soft_alignment,AUDJPY,no_break_even,3,0,0.0,-57.739999999999995,0,-57.739999999999995,0.0,-2.3675,-0.7891666666666667,0.0,57.739999999999995,0.5773999999999999,-1.0,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0.0,0.7891666666666667
london_first120,htf_soft_alignment,AUDJPY,time_30min_and_0_5r_break_even,3,0,0.0,-56.709999999999994,0,-56.709999999999994,0.0,-2.3675,-0.7891666666666667,0.0,56.709999999999994,0.5670999999999999,-1.0,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0.27399999999999997,0.8431000000000001
london_first120,htf_soft_alignment,EURJPY,break_even_at_1_0r,10,4,0.4,17.170000000000005,107.48000000000002,-90.31,1.190122909976747,0.9446,0.09446,1.2482979786031596,35.74,0.35740000000000005,0.4804141018466705,3,0.3,2,0.2,1,0.1,3,0.3,3,0.3,0.8627799999999999,0.76267
london_first120,htf_soft_alignment,EURJPY,break_even_at_1_1r,10,4,0.4,17.170000000000005,107.48000000000002,-90.31,1.190122909976747,0.9446,0.09446,1.2482979786031596,35.74,0.35740000000000005,0.4804141018466705,3,0.3,2,0.2,1,0.1,3,0.3,3,0.3,0.8627799999999999,0.76267
london_first120,htf_soft_alignment,EURJPY,no_break_even,10,5,0.5,23.15000000000001,113.01000000000002,-89.86,1.257622969062987,1.1855999999999995,0.11855999999999996,1.3131206422987534,35.739999999999995,0.35739999999999994,0.6477336317851151,3,0.3,0,0.0,0,0.0,3,0.3,4,0.4,0.4972,0.37864
london_first120,htf_soft_alignment,EURJPY,time_30min_and_0_5r_break_even,10,4,0.4,29.180000000000014,107.33000000000001,-78.14999999999999,1.3733845169545749,1.4835999999999996,0.14835999999999996,1.4543533519125347,24.91,0.24910000000000002,1.171417101565637,3,0.3,4,0.4,2,0.2,3,0.3,2,0.2,0.78479,0.7440499999999999
london_first120,htf_soft_alignment,EURUSD,break_even_at_1_0r,2,0,0.0,-46.510000000000005,0,-46.510000000000005,0.0,-2.0,-1.0,0.0,46.510000000000005,0.46510000000000007,-1.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.2917,1.0
london_first120,htf_soft_alignment,EURUSD,break_even_at_1_1r,2,0,0.0,-46.510000000000005,0,-46.510000000000005,0.0,-2.0,-1.0,0.0,46.510000000000005,0.46510000000000007,-1.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.2917,1.0
london_first120,htf_soft_alignment,EURUSD,no_break_even,2,0,0.0,-46.510000000000005,0,-46.510000000000005,0.0,-2.0,-1.0,0.0,46.510000000000005,0.46510000000000007,-1.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0
london_first120,htf_soft_alignment,EURUSD,time_30min_and_0_5r_break_even,2,0,0.0,-46.510000000000005,0,-46.510000000000005,0.0,-2.0,-1.0,0.0,46.510000000000005,0.46510000000000007,-1.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.2917,1.0
london_first120,htf_soft_alignment,GBPJPY,break_even_at_1_0r,2,1,0.5,9.919999999999998,32.94,-23.02,1.4309296264118156,0.4991000000000001,0.24955000000000005,1.4991,23.02,0.2302,0.43092962641181576,1,0.5,1,0.5,0,0.0,1,0.5,0,0.0,0.916,0.7724
london_first120,htf_soft_alignment,GBPJPY,break_even_at_1_1r,2,1,0.5,9.919999999999998,32.94,-23.02,1.4309296264118156,0.4991000000000001,0.24955000000000005,1.4991,23.02,0.2302,0.43092962641181576,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0.916,0.7724
london_first120,htf_soft_alignment,GBPJPY,no_break_even,2,1,0.5,9.919999999999998,32.94,-23.02,1.4309296264118156,0.4991000000000001,0.24955000000000005,1.4991,23.02,0.2302,0.43092962641181576,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0.74955,0.5
london_first120,htf_soft_alignment,GBPJPY,time_30min_and_0_5r_break_even,2,1,0.5,9.84,32.86,-23.02,1.4274543874891399,0.4991000000000001,0.24955000000000005,1.4991,23.02,0.2302,0.4274543874891399,1,0.5,1,0.5,0,0.0,1,0.5,0,0.0,0.8886000000000001,0.7724
london_first120,htf_soft_alignment,GBPUSD,break_even_at_1_0r,2,2,1.0,74.41,74.41,0,inf,3.01,1.505,inf,0.0,0.0,inf,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,1.505,0.87385
london_first120,htf_soft_alignment,GBPUSD,break_even_at_1_1r,2,2,1.0,74.41,74.41,0,inf,3.01,1.505,inf,0.0,0.0,inf,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,1.505,0.87385
london_first120,htf_soft_alignment,GBPUSD,no_break_even,2,2,1.0,74.41,74.41,0,inf,3.01,1.505,inf,0.0,0.0,inf,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,1.505,0.0
london_first120,htf_soft_alignment,GBPUSD,time_30min_and_0_5r_break_even,2,2,1.0,74.41,74.41,0,inf,3.01,1.505,inf,0.0,0.0,inf,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,1.505,0.87385
london_first120,htf_soft_alignment,USDJPY,break_even_at_1_0r,95,41,0.43157894736842106,134.24999999999997,1273.5,-1139.2500000000005,1.1178406846609608,5.400499999999998,0.05684736842105261,1.1159512706223862,208.62,2.0862000000000003,0.6435145240149552,44,0.4631578947368421,29,0.30526315789473685,3,0.031578947368421054,29,0.30526315789473685,19,0.2,0.8549663157894732,0.8615800000000005
london_first120,htf_soft_alignment,USDJPY,break_even_at_1_1r,95,41,0.43157894736842106,118.28999999999994,1273.5,-1155.2100000000003,1.1023969667852596,4.507299999999998,0.04744526315789472,1.0949528953754888,205.97000000000003,2.0597000000000003,0.5743069379035778,44,0.4631578947368421,22,0.23157894736842105,2,0.021052631578947368,29,0.30526315789473685,20,0.21052631578947367,0.8632252631578946,0.86851052631579
london_first120,htf_soft_alignment,USDJPY,no_break_even,95,44,0.4631578947368421,214.32,1363.9599999999996,-1149.6400000000006,1.186423576075988,8.779599999999999,0.09241684210526314,1.1872513953850454,210.37,2.1037,1.0187764415078195,43,0.45263157894736844,0,0.0,0,0.0,31,0.3263157894736842,21,0.22105263157894736,0.5859610526315788,0.49354421052631564
london_first120,htf_soft_alignment,USDJPY,time_30min_and_0_5r_break_even,95,33,0.3473684210526316,-82.07000000000005,972.02,-1054.09,0.9221413731275319,-4.033899999999998,-0.04246210526315788,0.9084602606927602,200.28000000000003,2.0028000000000006,-0.409776313161574,41,0.43157894736842106,45,0.47368421052631576,17,0.17894736842105263,24,0.25263157894736843,13,0.1368421052631579,0.738893684210526,0.8481252631578954
london_first120,strict_h4_h1_alignment,AUDJPY,break_even_at_1_0r,3,1,0.3333333333333333,6.830000000000001,37.88,-31.05,1.2199677938808373,0.17679999999999996,0.05893333333333332,1.133323278787422,23.76,0.2376,0.28745791245791247,1,0.3333333333333333,1,0.3333333333333333,0,0.0,1,0.3333333333333333,1,0.3333333333333333,0.6497333333333333,0.6464333333333333
london_first120,strict_h4_h1_alignment,AUDJPY,break_even_at_1_1r,3,1,0.3333333333333333,6.830000000000001,37.88,-31.05,1.2199677938808373,0.17679999999999996,0.05893333333333332,1.133323278787422,23.76,0.2376,0.28745791245791247,1,0.3333333333333333,1,0.3333333333333333,0,0.0,1,0.3333333333333333,1,0.3333333333333333,0.6497333333333333,0.6464333333333333
london_first120,strict_h4_h1_alignment,AUDJPY,no_break_even,3,1,0.3333333333333333,6.830000000000001,37.88,-31.05,1.2199677938808373,0.17679999999999996,0.05893333333333332,1.133323278787422,23.76,0.2376,0.28745791245791247,1,0.3333333333333333,0,0.0,0,0.0,1,0.3333333333333333,1,0.3333333333333333,0.5009666666666667,0.4420333333333333
london_first120,strict_h4_h1_alignment,AUDJPY,time_30min_and_0_5r_break_even,3,1,0.3333333333333333,6.780000000000004,37.88,-31.099999999999998,1.2180064308681673,0.17679999999999996,0.05893333333333332,1.133323278787422,23.81,0.23809999999999998,0.2847543049139019,1,0.3333333333333333,1,0.3333333333333333,0,0.0,1,0.3333333333333333,1,0.3333333333333333,0.6497333333333333,0.6464333333333333
london_first120,strict_h4_h1_alignment,EURJPY,break_even_at_1_0r,1,0,0.0,-25.2,0,-25.2,0.0,-1.0146,-1.0146,0.0,25.2,0.252,-1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.9903,1.0146
london_first120,strict_h4_h1_alignment,EURJPY,break_even_at_1_1r,1,0,0.0,-25.2,0,-25.2,0.0,-1.0146,-1.0146,0.0,25.2,0.252,-1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.9903,1.0146
london_first120,strict_h4_h1_alignment,EURJPY,no_break_even,1,0,0.0,-25.2,0,-25.2,0.0,-1.0146,-1.0146,0.0,25.2,0.252,-1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0146
london_first120,strict_h4_h1_alignment,EURJPY,time_30min_and_0_5r_break_even,1,0,0.0,-25.2,0,-25.2,0.0,-1.0146,-1.0146,0.0,25.2,0.252,-1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.9903,1.0146
london_first120,strict_h4_h1_alignment,GBPJPY,break_even_at_1_0r,3,2,0.6666666666666666,69.91,69.91,0,inf,3.0140000000000002,1.0046666666666668,inf,0.0,0.0,inf,0,0.0,2,0.6666666666666666,1,0.3333333333333333,2,0.6666666666666666,0,0.0,1.4239333333333335,0.5924666666666667
london_first120,strict_h4_h1_alignment,GBPJPY,break_even_at_1_1r,3,3,1.0,105.24000000000001,105.24000000000001,0,inf,4.5152,1.5050666666666668,inf,0.0,0.0,inf,0,0.0,1,0.3333333333333333,0,0.0,3,1.0,0,0.0,1.5050666666666668,0.5924666666666667
london_first120,strict_h4_h1_alignment,GBPJPY,no_break_even,3,3,1.0,105.24000000000001,105.24000000000001,0,inf,4.5152,1.5050666666666668,inf,0.0,0.0,inf,0,0.0,0,0.0,0,0.0,3,1.0,0,0.0,1.5050666666666668,0.0
london_first120,strict_h4_h1_alignment,GBPJPY,time_30min_and_0_5r_break_even,3,2,0.6666666666666666,69.91,69.91,0,inf,3.0140000000000002,1.0046666666666668,inf,0.0,0.0,inf,0,0.0,3,1.0,1,0.3333333333333333,2,0.6666666666666666,0,0.0,1.3165333333333333,0.5924666666666667
london_first120,strict_h4_h1_alignment,GBPUSD,break_even_at_1_0r,4,3,0.75,112.3,112.41,-0.11,1021.9090909090909,4.5319,1.132975,945.1458333333334,0.10999999999999943,0.0010999999999999944,1020.9090909090961,0,0.0,1,0.25,1,0.25,3,0.75,0,0.0,1.4329749999999999,0.693825
london_first120,strict_h4_h1_alignment,GBPUSD,break_even_at_1_1r,4,3,0.75,112.28999999999999,112.41,-0.12,936.75,4.5319,1.132975,945.1458333333334,0.11999999999999744,0.0011999999999999745,935.7500000000199,0,0.0,1,0.25,1,0.25,3,0.75,0,0.0,1.4329749999999999,0.693825
london_first120,strict_h4_h1_alignment,GBPUSD,no_break_even,4,3,0.75,86.37,112.41,-26.04,4.316820276497696,3.5034,0.87585,4.390496467627988,26.04,0.2604,3.316820276497696,1,0.25,0,0.0,0,0.0,3,0.75,0,0.0,1.134175,0.258325
london_first120,strict_h4_h1_alignment,GBPUSD,time_30min_and_0_5r_break_even,4,3,0.75,112.28999999999999,112.41,-0.12,936.75,4.5319,1.132975,945.1458333333334,0.11999999999999744,0.0011999999999999745,935.7500000000199,0,0.0,2,0.5,1,0.25,3,0.75,0,0.0,1.4329749999999999,0.693825
london_first120,strict_h4_h1_alignment,USDJPY,break_even_at_1_0r,15,8,0.5333333333333333,107.03999999999996,236.8,-129.76,1.8249075215782986,4.4196,0.29464,1.8184141328098962,81.59,0.8159,1.3119254810638554,5,0.3333333333333333,7,0.4666666666666667,1,0.06666666666666667,4,0.26666666666666666,5,0.3333333333333333,1.0080066666666667,0.7987800000000002
london_first120,strict_h4_h1_alignment,USDJPY,break_even_at_1_1r,15,9,0.6,120.64999999999999,252.85000000000002,-132.2,1.9126323751891077,4.9723,0.33148666666666665,1.921957279537195,81.42999999999999,0.8142999999999999,1.4816406729706497,5,0.3333333333333333,6,0.4,0,0.0,4,0.26666666666666666,6,0.4,1.0178533333333335,0.8100266666666669
london_first120,strict_h4_h1_alignment,USDJPY,no_break_even,15,9,0.6,123.25,252.85000000000002,-129.6,1.9510030864197534,4.9723,0.33148666666666665,1.921957279537195,81.42999999999999,0.8142999999999999,1.51356993736952,5,0.3333333333333333,0,0.0,0,0.0,4,0.26666666666666666,6,0.4,0.6910333333333334,0.3595466666666667
london_first120,strict_h4_h1_alignment,USDJPY,time_30min_and_0_5r_break_even,15,6,0.4,97.73999999999998,173.32999999999998,-75.59,2.2930281783304665,4.0748,0.2716533333333333,2.3210997276617817,50.05,0.5005,1.9528471528471525,3,0.2,12,0.8,6,0.4,3,0.2,3,0.2,0.8723,0.6988000000000001
one_first120,h1_confirmed_h4_not_opposite,AUDJPY,break_even_at_1_0r,15,6,0.4,7.349999999999984,181.94,-174.59,1.0420986310785267,-0.052400000000000446,-0.003493333333333363,0.9932416746201667,55.980000000000004,0.5598000000000001,0.13129689174705222,7,0.4666666666666667,5,0.3333333333333333,0,0.0,5,0.3333333333333333,3,0.2,0.7363800000000003,0.70056
one_first120,h1_confirmed_h4_not_opposite,AUDJPY,break_even_at_1_1r,15,6,0.4,7.349999999999984,181.94,-174.59,1.0420986310785267,-0.052400000000000446,-0.003493333333333363,0.9932416746201667,55.980000000000004,0.5598000000000001,0.13129689174705222,7,0.4666666666666667,5,0.3333333333333333,0,0.0,5,0.3333333333333333,3,0.2,0.7363800000000003,0.70056
one_first120,h1_confirmed_h4_not_opposite,AUDJPY,no_break_even,15,6,0.4,7.619999999999994,182.20999999999998,-174.59,1.0436451114038603,-0.052400000000000446,-0.003493333333333363,0.9932416746201667,55.980000000000004,0.5598000000000001,0.13612004287245433,7,0.4666666666666667,0,0.0,0,0.0,5,0.3333333333333333,3,0.2,0.5134,0.5168933333333333
one_first120,h1_confirmed_h4_not_opposite,AUDJPY,time_30min_and_0_5r_break_even,15,5,0.3333333333333333,2.6900000000000013,177.29999999999998,-174.60999999999999,1.015405761411145,-0.2363000000000004,-0.01575333333333336,0.9695411188450633,55.97,0.5597,0.04806146149723068,7,0.4666666666666667,6,0.4,1,0.06666666666666667,5,0.3333333333333333,2,0.13333333333333333,0.735606666666667,0.70056
