period_id,scenario_key,variant,m15_wave2_expansion_mode,m15_wave2_type,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,all,medlowqual,wave1_or_wave2_context,structure_pullback,106,28,0.2641509433962264,-269.40999999999997,668.5899999999999,-938.0000000000006,0.7127825159914707,-11.683200000000005,-0.11021886792452834,0.7186235597857501,284.03999999999996,2.8403999999999994,-0.9484931699760597,13,0.12264150943396226,21,0.19811320754716982,72,0.6792452830188679,0.6212858490566036,0.5848820754716982,0.5283018867924528,0.33962264150943394,0.2830188679245283,0.1792452830188679,0.009433962264150943
full2025_validation,all,medlowqual,wave1_or_wave2_context,unknown,67,13,0.19402985074626866,-389.8800000000001,192.66,-582.5400000000001,0.3307240704500978,-17.3455,-0.25888805970149253,0.3302999181479822,395.5100000000001,3.955100000000001,-0.9857652145331345,5,0.07462686567164178,5,0.07462686567164178,57,0.8507462686567164,0.5463208955223884,0.5762268656716417,0.47761194029850745,0.26865671641791045,0.19402985074626866,0.05970149253731343,0.0
full2025_validation,all,nosess_expdiag,diagnostic_only,deep_pullback,19,4,0.21052631578947367,-92.27999999999999,68.34,-160.61999999999998,0.4254762794172582,-3.9581,-0.20832105263157893,0.4424897177305763,106.06999999999998,1.0606999999999998,-0.8699915150372396,2,0.10526315789473684,1,0.05263157894736842,16,0.8421052631578947,0.5981578947368421,0.5478315789473683,0.5263157894736842,0.2631578947368421,0.10526315789473684,0.0,0.0
full2025_validation,all,nosess_expdiag,diagnostic_only,fib_pullback,44,12,0.2727272727272727,-26.099999999999998,300.24,-326.34000000000003,0.9200220628792056,-1.361899999999999,-0.030952272727272703,0.9067083153517878,124.21,1.2421,-0.21012800901698736,3,0.06818181818181818,9,0.20454545454545456,32,0.7272727272727273,0.6466954545454546,0.5056795454545454,0.5,0.36363636363636365,0.29545454545454547,0.1590909090909091,0.0
full2025_validation,all,nosess_expdiag,diagnostic_only,ma_pullback,8,3,0.375,19.249999999999993,62.47,-43.220000000000006,1.4453956501619618,0.7963,0.0995375,1.4033123987034035,30.180000000000003,0.3018,0.6378396288933065,0,0.0,2,0.25,6,0.75,0.7268125000000001,0.4279,0.5,0.5,0.5,0.25,0.0
full2025_validation,all,nosess_expdiag,diagnostic_only,shallow_pullback,64,14,0.21875,-367.3199999999999,304.89,-672.21,0.45356361851207205,-15.860799999999996,-0.24782499999999993,0.4629428973886661,367.3199999999999,3.6731999999999987,-1.0,10,0.15625,10,0.15625,44,0.6875,0.5758874999999999,0.6292453124999999,0.46875,0.3125,0.234375,0.109375,0.0
full2025_validation,all,nosess_expdiag,diagnostic_only,structure_pullback,104,30,0.28846153846153844,-191.19000000000003,698.3199999999998,-889.5100000000003,0.7850614383199734,-8.047499999999998,-0.07737980769230766,0.794938895740539,274.24,2.7424,-0.6971630688448075,12,0.11538461538461539,22,0.21153846153846154,70,0.6730769230769231,0.637876923076923,0.5728673076923078,0.5384615384615384,0.34615384615384615,0.2980769230769231,0.19230769230769232,0.009615384615384616
full2025_validation,all,nosess_expdiag,diagnostic_only,unknown,66,13,0.19696969696969696,-362.0900000000001,192.66,-554.7500000000001,0.3472915727805317,-16.1412,-0.24456363636363637,0.34640692255052413,370.55,3.7055000000000007,-0.9771690729995954,4,0.06060606060606061,5,0.07575757575757576,57,0.8636363636363636,0.5562954545454548,0.5651848484848484,0.48484848484848486,0.2727272727272727,0.19696969696969696,0.06060606060606061,0.0
full2025_validation,all,notopp,structure_not_opposite_plus_pullback,deep_pullback,13,4,0.3076923076923077,-30.009999999999998,69.44,-99.45,0.6982403217697335,-1.1201999999999999,-0.08616923076923076,0.7371471478517961,54.449999999999996,0.5445,-0.551147842056933,1,0.07692307692307693,1,0.07692307692307693,11,0.8461538461538461,0.6953846153846155,0.4998307692307692,0.6923076923076923,0.46153846153846156,0.15384615384615385,0.0,0.0
full2025_validation,all,notopp,structure_not_opposite_plus_pullback,fib_pullback,36,8,0.2222222222222222,-152.00999999999996,182.99,-335.00000000000006,0.5462388059701492,-6.6160999999999985,-0.1837805555555555,0.550704560116804,157.46999999999997,1.5746999999999998,-0.9653267289007429,5,0.1388888888888889,5,0.1388888888888889,26,0.7222222222222222,0.6678416666666667,0.5297666666666667,0.5555555555555556,0.3611111111111111,0.2777777777777778,0.1111111111111111,0.0
full2025_validation,all,notopp,structure_not_opposite_plus_pullback,ma_pullback,8,2,0.25,9.719999999999997,62.28999999999999,-52.57,1.1848963287045842,0.2709,0.0338625,1.1119930546942827,28.06,0.2806,0.34640057020669984,0,0.0,2,0.25,6,0.75,0.8352625,0.524525,0.75,0.625,0.5,0.125,0.0
full2025_validation,all,notopp,structure_not_opposite_plus_pullback,shallow_pullback,76,18,0.23684210526315788,-292.2200000000001,416.0799999999999,-708.3000000000002,0.5874347028095437,-12.0816,-0.15896842105263156,0.6038442999498312,294.0400000000001,2.940400000000001,-0.9938103659366073,9,0.11842105263157894,13,0.17105263157894737,54,0.7105263157894737,0.641365789473684,0.5616223684210525,0.5131578947368421,0.35526315789473684,0.2894736842105263,0.17105263157894737,0.0
full2025_validation,all,notopp,structure_not_opposite_plus_pullback,structure_pullback,96,26,0.2708333333333333,-235.5100000000001,630.07,-865.5800000000003,0.727916541509739,-10.056700000000008,-0.10475729166666675,0.7345774807729872,312.94000000000005,3.1294000000000004,-0.7525723780916471,11,0.11458333333333333,20,0.20833333333333334,65,0.6770833333333334,0.6295687500000001,0.5849052083333334,0.5416666666666666,0.3333333333333333,0.2708333333333333,0.1875,0.010416666666666666
