event_id,market_cluster_id,response_episode_id,barrier_local_sigma,result,continuation_hit_msc,reversal_hit_msc,partition
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741684991250_9030,3886,1010,2.0,REVERSAL_FIRST,,1741684991943.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741684991250_9031,3886,1010,0.5,REVERSAL_FIRST,,1741684991943.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741684991250_9031,3886,1010,1.0,REVERSAL_FIRST,,1741684991943.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741684991250_9031,3886,1010,2.0,REVERSAL_FIRST,,1741684991943.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741684991500_9032,3886,1010,0.5,REVERSAL_FIRST,,1741684991943.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741684991500_9032,3886,1010,1.0,REVERSAL_FIRST,,1741684991943.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741684991500_9032,3886,1010,2.0,REVERSAL_FIRST,,1741685004099.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741684992000_9035,3886,1010,0.5,REVERSAL_FIRST,,1741684992992.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741684992000_9035,3886,1010,1.0,REVERSAL_FIRST,,1741684992992.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741684992000_9035,3886,1010,2.0,REVERSAL_FIRST,,1741684994626.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741685004750_9036,3887,1010,0.5,CONTINUATION_FIRST,1741685005450.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741685004750_9036,3887,1010,1.0,CONTINUATION_FIRST,1741685005450.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741685004750_9036,3887,1010,2.0,REVERSAL_FIRST,,1741685008678.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741685004750_9037,3887,1010,0.5,REVERSAL_FIRST,,1741685008368.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741685004750_9037,3887,1010,1.0,REVERSAL_FIRST,,1741685008368.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741685004750_9037,3887,1010,2.0,REVERSAL_FIRST,,1741685008625.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w500_1741685005000_9038,3887,1010,0.5,REVERSAL_FIRST,,1741685007934.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w500_1741685005000_9038,3887,1010,1.0,REVERSAL_FIRST,,1741685008461.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w500_1741685005000_9038,3887,1010,2.0,REVERSAL_FIRST,,1741685008678.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741685005250_9039,3887,1010,0.5,REVERSAL_FIRST,,1741685008461.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741685005250_9039,3887,1010,1.0,REVERSAL_FIRST,,1741685008678.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741685005250_9039,3887,1010,2.0,REVERSAL_FIRST,,1741685011544.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741685090000_9040,3888,1010,0.5,CONTINUATION_FIRST,1741685091401.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741685090000_9040,3888,1010,1.0,CONTINUATION_FIRST,1741685091401.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741685090000_9040,3888,1010,2.0,CONTINUATION_FIRST,1741685094908.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741685099500_9041,3889,1010,0.5,CONTINUATION_FIRST,1741685101476.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741685099500_9041,3889,1010,1.0,CONTINUATION_FIRST,1741685101476.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741685099500_9041,3889,1010,2.0,CONTINUATION_FIRST,1741685101476.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741685115250_9042,3890,1010,0.5,CONTINUATION_FIRST,1741685115735.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741685115250_9042,3890,1010,1.0,REVERSAL_FIRST,,1741685120037.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741685115250_9042,3890,1010,2.0,CONTINUATION_FIRST,1741685123846.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741685115500_9043,3890,1010,0.5,CONTINUATION_FIRST,1741685116624.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741685115500_9043,3890,1010,1.0,CONTINUATION_FIRST,1741685116624.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741685115500_9043,3890,1010,2.0,CONTINUATION_FIRST,1741685122445.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w500_1741685115500_9044,3890,1010,0.5,REVERSAL_FIRST,,1741685117721.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w500_1741685115500_9044,3890,1010,1.0,CONTINUATION_FIRST,1741685124180.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w500_1741685115500_9044,3890,1010,2.0,CONTINUATION_FIRST,1741685124434.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741685116000_9046,3890,1010,0.5,CONTINUATION_FIRST,1741685124180.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741685116000_9046,3890,1010,1.0,CONTINUATION_FIRST,1741685124434.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741685116000_9046,3890,1010,2.0,REVERSAL_FIRST,,1741685146963.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741685115750_9045,3890,1010,0.5,CONTINUATION_FIRST,1741685123846.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741685115750_9045,3890,1010,1.0,CONTINUATION_FIRST,1741685124434.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741685115750_9045,3890,1010,2.0,REVERSAL_FIRST,,1741685148348.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741685129000_9047,3891,1010,0.5,REVERSAL_FIRST,,1741685129263.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741685129000_9047,3891,1010,1.0,REVERSAL_FIRST,,1741685129263.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741685129000_9047,3891,1010,2.0,REVERSAL_FIRST,,1741685130160.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741685241000_9048,3892,1010,0.5,REVERSAL_FIRST,,1741685241440.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741685241000_9048,3892,1010,1.0,REVERSAL_FIRST,,1741685242538.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741685241000_9048,3892,1010,2.0,CONTINUATION_FIRST,1741685243125.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741685243750_9049,3893,1010,0.5,REVERSAL_FIRST,,1741685244358.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741685243750_9049,3893,1010,1.0,CONTINUATION_FIRST,1741685246183.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741685243750_9049,3893,1010,2.0,CONTINUATION_FIRST,1741685246459.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741685305000_9050,3894,1010,0.5,REVERSAL_FIRST,,1741685309415.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741685305000_9050,3894,1010,1.0,REVERSAL_FIRST,,1741685309628.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741685305000_9050,3894,1010,2.0,CONTINUATION_FIRST,1741685333588.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741685329250_9051,3895,1010,0.5,REVERSAL_FIRST,,1741685333040.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741685329250_9051,3895,1010,1.0,REVERSAL_FIRST,,1741685333040.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741685329250_9051,3895,1010,2.0,REVERSAL_FIRST,,1741685333040.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741685412750_9052,3896,1010,0.5,REVERSAL_FIRST,,1741685415551.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741685412750_9052,3896,1010,1.0,REVERSAL_FIRST,,1741685415799.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741685412750_9052,3896,1010,2.0,CONTINUATION_FIRST,1741685422518.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741685420250_9053,3897,1010,0.5,CONTINUATION_FIRST,1741685422699.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741685420250_9053,3897,1010,1.0,CONTINUATION_FIRST,1741685422699.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741685420250_9053,3897,1010,2.0,CONTINUATION_FIRST,1741685424255.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741685423250_9054,3898,1010,0.5,REVERSAL_FIRST,,1741685423747.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741685423250_9054,3898,1010,1.0,CONTINUATION_FIRST,1741685426121.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741685423250_9054,3898,1010,2.0,CONTINUATION_FIRST,1741685465566.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1741685423500_9055,3898,1010,0.5,CONTINUATION_FIRST,1741685424188.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1741685423500_9055,3898,1010,1.0,CONTINUATION_FIRST,1741685426121.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1741685423500_9055,3898,1010,2.0,CONTINUATION_FIRST,1741685465566.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1741685423750_9056,3898,1010,0.5,REVERSAL_FIRST,,1741685430807.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1741685423750_9056,3898,1010,1.0,CONTINUATION_FIRST,1741685465566.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1741685423750_9056,3898,1010,2.0,CONTINUATION_FIRST,1741685471057.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w500_1741685479250_9058,3899,1010,0.5,CONTINUATION_FIRST,1741685484466.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w500_1741685479250_9058,3899,1010,1.0,CONTINUATION_FIRST,1741685485528.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w500_1741685479250_9058,3899,1010,2.0,CONTINUATION_FIRST,1741685554596.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741685479000_9057,3899,1010,0.5,REVERSAL_FIRST,,1741685480539.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741685479000_9057,3899,1010,1.0,REVERSAL_FIRST,,1741685482459.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741685479000_9057,3899,1010,2.0,CONTINUATION_FIRST,1741685485528.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741685618750_9061,3900,1011,0.5,REVERSAL_FIRST,,1741685622107.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741685618750_9061,3900,1011,1.0,REVERSAL_FIRST,,1741685622107.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741685618750_9061,3900,1011,2.0,REVERSAL_FIRST,,1741685627025.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741685618500_9059,3900,1011,0.5,REVERSAL_FIRST,,1741685622017.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741685618500_9059,3900,1011,1.0,REVERSAL_FIRST,,1741685622017.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741685618500_9059,3900,1011,2.0,REVERSAL_FIRST,,1741685622265.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741685618750_9060,3900,1011,0.5,REVERSAL_FIRST,,1741685622017.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741685618750_9060,3900,1011,1.0,REVERSAL_FIRST,,1741685622017.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741685618750_9060,3900,1011,2.0,REVERSAL_FIRST,,1741685622487.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741685627750_9062,3901,1011,0.5,CONTINUATION_FIRST,1741685631468.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741685627750_9062,3901,1011,1.0,CONTINUATION_FIRST,1741685633805.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741685627750_9062,3901,1011,2.0,CONTINUATION_FIRST,1741685636580.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741685642250_9063,3902,1011,0.5,CONTINUATION_FIRST,1741685645319.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741685642250_9063,3902,1011,1.0,REVERSAL_FIRST,,1741685645523.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741685642250_9063,3902,1011,2.0,REVERSAL_FIRST,,1741685645986.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741685667000_9066,3903,1011,0.5,REVERSAL_FIRST,,1741685670120.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741685667000_9066,3903,1011,1.0,REVERSAL_FIRST,,1741685670120.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741685667000_9066,3903,1011,2.0,REVERSAL_FIRST,,1741685670870.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741685666500_9064,3903,1011,0.5,CONTINUATION_FIRST,1741685667357.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741685666500_9064,3903,1011,1.0,REVERSAL_FIRST,,1741685670120.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741685666500_9064,3903,1011,2.0,REVERSAL_FIRST,,1741685670120.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741685666750_9065,3903,1011,0.5,REVERSAL_FIRST,,1741685668257.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741685666750_9065,3903,1011,1.0,REVERSAL_FIRST,,1741685670120.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741685666750_9065,3903,1011,2.0,REVERSAL_FIRST,,1741685670120.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741685698500_9067,3904,1011,0.5,CONTINUATION_FIRST,1741685701284.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741685698500_9067,3904,1011,1.0,CONTINUATION_FIRST,1741685701526.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741685698500_9067,3904,1011,2.0,CONTINUATION_FIRST,1741685708357.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741685824500_9068,3905,1012,0.5,CONTINUATION_FIRST,1741685826514.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741685824500_9068,3905,1012,1.0,CONTINUATION_FIRST,1741685826730.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741685824500_9068,3905,1012,2.0,CONTINUATION_FIRST,1741685830519.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741685824500_9069,3905,1012,0.5,CONTINUATION_FIRST,1741685826498.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741685824500_9069,3905,1012,1.0,CONTINUATION_FIRST,1741685826498.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741685824500_9069,3905,1012,2.0,CONTINUATION_FIRST,1741685827277.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741685926250_9070,3906,1012,0.5,CONTINUATION_FIRST,1741685926978.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741685926250_9070,3906,1012,1.0,CONTINUATION_FIRST,1741685927227.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741685926250_9070,3906,1012,2.0,REVERSAL_FIRST,,1741685932355.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741685934250_9071,3907,1012,0.5,CONTINUATION_FIRST,1741685938869.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741685934250_9071,3907,1012,1.0,CONTINUATION_FIRST,1741685938869.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741685934250_9071,3907,1012,2.0,CONTINUATION_FIRST,1741685939110.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741686092500_9072,3908,1013,0.5,REVERSAL_FIRST,,1741686101285.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741686092500_9072,3908,1013,1.0,REVERSAL_FIRST,,1741686101285.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741686092500_9072,3908,1013,2.0,REVERSAL_FIRST,,1741686101285.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741686117250_9073,3909,1013,0.5,CONTINUATION_FIRST,1741686118996.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741686117250_9073,3909,1013,1.0,CONTINUATION_FIRST,1741686120938.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741686117250_9073,3909,1013,2.0,CONTINUATION_FIRST,1741686120938.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741686121500_9074,3910,1013,0.5,REVERSAL_FIRST,,1741686121792.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741686121500_9074,3910,1013,1.0,REVERSAL_FIRST,,1741686121792.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741686121500_9074,3910,1013,2.0,CONTINUATION_FIRST,1741686131221.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741686121750_9075,3910,1013,0.5,CONTINUATION_FIRST,1741686121991.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741686121750_9075,3910,1013,1.0,CONTINUATION_FIRST,1741686121991.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741686121750_9075,3910,1013,2.0,CONTINUATION_FIRST,1741686131221.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741686280750_9076,3911,1014,0.5,REVERSAL_FIRST,,1741686282429.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741686280750_9076,3911,1014,1.0,REVERSAL_FIRST,,1741686287881.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741686280750_9076,3911,1014,2.0,REVERSAL_FIRST,,1741686288397.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741686281000_9077,3911,1014,0.5,REVERSAL_FIRST,,1741686287881.0,DISCOVERY
