event_id,market_cluster_id,response_episode_id,symbol,direction,partition,mfe,mae,time_to_mfe_ms,time_to_mae_ms,origin_recross_msc,initial_shock_size,local_sigma_response,reference_mid,validation_status
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742378996250_14914,6428,1926,USDJPY,SHORT,DISCOVERY,0.006,0.1015,7034,112222,1742379019287.0,0.0195,1.5219955e-05,149.4855,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742378999000_14915,6429,1926,USDJPY,SHORT,DISCOVERY,0.0045,0.103,4284,109472,1742379005227.0,0.01,1.5222076e-05,149.484,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742379005750_14916,6430,1926,USDJPY,LONG,DISCOVERY,0.09,0.0145,102722,1320,1742379006571.0,0.0,1.5223887e-05,149.497,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742379007250_14917,6430,1926,EURUSD,LONG,DISCOVERY,5e-05,0.00021,1843,89084,1742379012609.0,2e-05,2.370515e-05,1.09118,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742379157500_14918,6431,1927,USDCAD,SHORT,DISCOVERY,0.0001,0.000315,15362,87574,1742379190610.0,2e-05,1.8474857e-05,1.431625,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742379189750_14919,6432,1927,GBPUSD,SHORT,DISCOVERY,0.00021,1e-05,55089,18508,,6e-05,1.6528639e-05,1.29738,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742379271750_14920,6433,1927,AUDUSD,SHORT,DISCOVERY,0.00026,0.0,105119,0,1742379276048.0,1.5e-05,2.0309403e-05,0.63459,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1742379272000_14921,6433,1927,AUDUSD,SHORT,DISCOVERY,0.00026,0.0,104869,0,1742379276048.0,1.5e-05,4.0279666e-05,0.63459,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742379368750_14922,6434,1927,USDJPY,LONG,DISCOVERY,0.0245,0.0815,36911,113779,1742379378203.0,0.01,1.5200968e-05,149.6595,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742379369000_14923,6434,1927,USDJPY,LONG,DISCOVERY,0.025,0.081,36661,113529,1742379370097.0,0.0085,1.5200968e-05,149.659,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742379419000_14924,6435,1927,AUDUSD,SHORT,DISCOVERY,0.000105,5e-06,85540,1322,1742379420322.0,5e-06,2.0309989e-05,0.634285,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742379508750_14925,6436,1927,USDJPY,SHORT,DISCOVERY,0.041,0.0645,46350,107546,1742379519049.0,0.0285,1.516897e-05,149.587,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742379509000_14926,6436,1927,USDJPY,SHORT,DISCOVERY,0.0405,0.065,46100,107296,1742379509769.0,0.0,1.516897e-05,149.5865,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742379509250_14927,6436,1927,USDJPY,SHORT,DISCOVERY,0.0405,0.065,45850,107046,1742379509769.0,0.0,2.8719351e-05,149.5865,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742379514250_14928,6437,1927,USDJPY,LONG,DISCOVERY,0.039,0.0665,102046,40850,1742379516129.0,0.0065,1.5185247e-05,149.6125,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742379514750_14930,6437,1927,USDJPY,LONG,DISCOVERY,0.0415,0.064,101546,40350,1742379536193.0,0.016,5.0335526e-05,149.61,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742379514500_14929,6437,1927,USDJPY,LONG,DISCOVERY,0.0385,0.067,101796,40600,1742379515285.0,0.001,1.5185203e-05,149.613,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742379539500_14932,6438,1927,USDJPY,SHORT,DISCOVERY,0.006,0.0995,15600,76796,1742379546475.0,0.005,2.8765237e-05,149.552,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742379539250_14931,6438,1927,USDJPY,SHORT,DISCOVERY,0.0065,0.099,15850,77046,1742379546475.0,0.0045,1.5189963e-05,149.5525,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742379539750_14933,6438,1927,USDJPY,SHORT,DISCOVERY,0.006,0.0995,15350,76546,1742379588367.0,0.0225,5.0354251e-05,149.552,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742379601500_14934,6439,1927,USDCAD,LONG,DISCOVERY,2.5e-05,0.000175,63032,120236,1742379610400.0,1.5e-05,1.8479122e-05,1.432125,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742379660500_14935,6440,1927,USDJPY,SHORT,DISCOVERY,0.041,0.0405,107427,51325,1742379711571.0,0.035,5.0394415e-05,149.6025,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742379661000_14936,6440,1927,USDJPY,SHORT,DISCOVERY,0.0425,0.039,106927,50825,1742379661382.0,0.002,1.5197563e-05,149.604,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742379662250_14937,6440,1927,AUDUSD,SHORT,DISCOVERY,4.5e-05,0.000105,40913,63247,1742379662633.0,5e-06,2.0305987e-05,0.634245,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1742379662500_14938,6440,1927,AUDUSD,SHORT,DISCOVERY,5e-05,0.0001,40663,62997,1742379663107.0,1e-05,4.0283314e-05,0.63425,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742379715250_14939,6441,1927,USDJPY,SHORT,DISCOVERY,0.091,0.006,116741,7157,1742379716235.0,0.0015,1.5195793e-05,149.623,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742379755250_14940,6442,1927,USDJPY,SHORT,DISCOVERY,0.0595,0.004,76741,5705,1742379755897.0,0.003,1.5193301e-05,149.5915,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742379766500_14941,6443,1927,USDJPY,SHORT,DISCOVERY,0.0345,0.02,65491,10984,1742379767001.0,0.0045,1.5197235e-05,149.5665,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742379792000_14942,6444,1927,EURUSD,SHORT,DISCOVERY,1e-05,0.00033,1277,63801,1742379793501.0,3e-05,2.3705921e-05,1.09035,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742379839000_14943,6445,1927,USDJPY,LONG,DISCOVERY,0.037,0.027,87373,111118,1742379881397.0,0.0025,1.5196397e-05,149.556,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742379920500_14944,6446,1927,AUDUSD,SHORT,DISCOVERY,1e-05,0.000275,6910,74905,1742379922093.0,0.0,2.0303735e-05,0.634075,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1742379920750_14945,6446,1927,AUDUSD,SHORT,DISCOVERY,1e-05,0.000275,6660,74655,1742379922093.0,0.0,4.0276786e-05,0.634075,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742379986500_14946,6447,1927,USDJPY,SHORT,DISCOVERY,0.091,0.0,109333,0,1742379987187.0,0.0005,1.5192038e-05,149.525,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742379986750_14947,6447,1927,USDJPY,SHORT,DISCOVERY,0.089,0.0015,109083,437,1742379987187.0,0.0015,2.8774388e-05,149.523,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742380004500_14948,6448,1927,USDJPY,LONG,DISCOVERY,0.0015,0.0835,15194,91333,1742380007858.0,0.0025,1.5196045e-05,149.5175,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742380022250_14950,6449,1927,AUDUSD,SHORT,DISCOVERY,4.5e-05,0.000125,17810,97796,1742380023529.0,1.5e-05,2.0306184e-05,0.63419,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742380022000_14949,6449,1927,GBPUSD,SHORT,DISCOVERY,2e-05,0.00031,846,73813,1742380033451.0,0.00011,1.6537788e-05,1.29765,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742380022500_14952,6449,1927,GBPUSD,SHORT,DISCOVERY,0.0,0.00033,0,73313,1742380023325.0,1e-05,3.3044884e-05,1.29763,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742380022250_14951,6449,1927,GBPUSD,SHORT,DISCOVERY,0.0,0.00033,0,73563,1742380023325.0,1e-05,1.6537788e-05,1.29763,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742380032250_14953,6450,1927,USDJPY,LONG,DISCOVERY,0.0005,0.0795,1994,63583,1742380034244.0,0.0035,1.5198213e-05,149.5135,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742380214500_14954,6451,1928,EURUSD,SHORT,DISCOVERY,0.00021,8e-05,12168,120152,1742380330465.0,3e-05,2.3705977e-05,1.09082,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742380221500_14955,6452,1928,USDCAD,LONG,DISCOVERY,0.00018,0.000185,11051,114583,1742380223895.0,5e-06,1.8477628e-05,1.43173,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742380224250_14956,6453,1928,USDJPY,LONG,DISCOVERY,0.0225,0.061,10399,50627,1742380230717.0,0.0035,1.5193328e-05,149.419,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742380224500_14957,6453,1928,USDJPY,LONG,DISCOVERY,0.01,0.0735,10149,50377,1742380230717.0,0.009,2.8770259e-05,149.4315,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742380226750_14958,6454,1928,GBPUSD,SHORT,DISCOVERY,7e-05,0.00028,5801,107123,1742380227370.0,0.0,1.653865e-05,1.29763,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742380233000_14959,6455,1928,USDCAD,LONG,DISCOVERY,1e-05,0.00035,780,103083,1742380247530.0,5e-05,1.8476611e-05,1.431895,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742380233250_14960,6455,1928,USDCAD,LONG,DISCOVERY,0.0,0.00036,0,102833,1742380234189.0,5e-06,1.8476611e-05,1.431905,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w500_1742380233500_14961,6455,1928,USDCAD,LONG,DISCOVERY,0.0,0.00036,0,102583,1742380234189.0,5e-06,3.6283017e-05,1.431905,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742380275250_14962,6456,1928,USDJPY,SHORT,DISCOVERY,0.0005,0.06,10121,90517,1742380276110.0,0.006,1.5191813e-05,149.3615,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742380275500_14963,6456,1928,USDJPY,SHORT,DISCOVERY,0.003,0.0575,9871,90267,1742380275881.0,0.006,1.5191819e-05,149.364,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742380362500_14964,6457,1928,USDJPY,LONG,DISCOVERY,0.008,0.065,3267,89050,1742380363081.0,0.0,1.5186357e-05,149.4135,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742380363500_14966,6457,1928,EURUSD,SHORT,DISCOVERY,0.00034,4e-05,98842,10526,1742380374026.0,2e-05,2.3696906e-05,1.09066,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742380363500_14965,6457,1928,GBPUSD,SHORT,DISCOVERY,0.00026,0.00013,113544,69544,1742380377530.0,2e-05,1.6536509e-05,1.29769,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742380414750_14967,6458,1928,USDJPY,SHORT,DISCOVERY,0.042,0.015,98444,23709,1742380416340.0,0.005,1.5184966e-05,149.3645,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742380415500_14968,6458,1928,AUDUSD,SHORT,DISCOVERY,0.000235,5e-05,102642,17220,1742380416121.0,1e-05,2.0311689e-05,0.634595,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742380435250_14969,6459,1928,GBPUSD,SHORT,DISCOVERY,0.00067,9e-05,95314,8020,1742380441853.0,3e-05,1.6538179e-05,1.2977,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742380473750_14970,6460,1928,GBPUSD,SHORT,DISCOVERY,0.00053,4e-05,105090,18654,,7e-05,1.653827e-05,1.29745,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742380488750_14971,6461,1928,USDJPY,SHORT,DISCOVERY,0.0085,0.068,24444,94411,1742380490283.0,0.0135,1.5179075e-05,149.331,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742380489000_14972,6461,1928,USDJPY,SHORT,DISCOVERY,0.013,0.0635,24194,94161,1742380489887.0,0.001,1.5179075e-05,149.3355,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742380496750_14973,6462,1928,USDJPY,LONG,DISCOVERY,0.0445,0.032,86411,16444,1742380499561.0,0.004,1.5182332e-05,149.3545,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742380501250_14974,6463,1928,GBPUSD,SHORT,DISCOVERY,0.00068,0.0,119513,0,,4e-05,1.6538931e-05,1.29723,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742380501250_14975,6463,1928,AUDUSD,SHORT,DISCOVERY,0.00037,3.5e-05,119240,45886,1742380501585.0,1e-05,2.0310084e-05,0.63441,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742380513500_14976,6464,1928,USDJPY,SHORT,DISCOVERY,0.0005,0.086,724,118380,1742380516836.0,0.004,1.518622e-05,149.3235,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742380577750_14977,6465,1928,GBPUSD,SHORT,DISCOVERY,0.00087,0.0002,94342,12894,1742380579287.0,4e-05,1.6540759e-05,1.29693,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742380578000_14978,6465,1928,GBPUSD,SHORT,DISCOVERY,0.00087,0.0002,94092,12644,1742380579287.0,4e-05,3.3043079e-05,1.29693,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742380591250_14979,6466,1928,USDJPY,SHORT,DISCOVERY,0.0805,0.0395,91707,40630,1742380593500.0,0.0005,1.5183265e-05,149.37,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742380597000_14980,6467,1928,USDCAD,SHORT,DISCOVERY,1.5e-05,0.00084,6182,101797,1742380610417.0,3e-05,1.8466029e-05,1.43182,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742380613500_14982,6468,1928,AUDUSD,SHORT,DISCOVERY,0.0007,1e-05,84621,300,1742380613800.0,5e-06,2.030844e-05,0.63416,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742380613500_14981,6468,1928,EURUSD,SHORT,DISCOVERY,0.00121,1e-05,92100,300,,9e-05,2.3691298e-05,1.08921,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w500_1742380613750_14985,6468,1928,EURUSD,SHORT,DISCOVERY,0.00122,0.0,91850,0,,8e-05,4.7052248e-05,1.08922,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742380613500_14984,6468,1928,USDCHF,LONG,DISCOVERY,0.000475,0.000105,114239,52636,1742380655586.0,1.5e-05,1.6528311e-05,0.876955,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1742380614000_14988,6468,1928,EURUSD,SHORT,DISCOVERY,0.00115,1e-05,91600,278,,0.00027,8.8787331e-05,1.08915,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742380613500_14986,6468,1928,GBPUSD,SHORT,DISCOVERY,0.00083,0.0,90481,0,1742380614120.0,2e-05,1.6542118e-05,1.29683,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742380613500_14983,6468,1928,USDJPY,LONG,DISCOVERY,0.056,0.064,18380,69457,1742380648682.0,0.005,1.518997e-05,149.3535,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742380613750_14987,6468,1928,USDJPY,LONG,DISCOVERY,0.055,0.065,18130,69207,1742380648682.0,0.006,2.8742919e-05,149.3545,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742380615250_14989,6468,1928,AUDUSD,SHORT,DISCOVERY,0.000635,3e-05,82871,3220,1742380618470.0,2e-05,2.030808e-05,0.634095,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742380620250_14990,6469,1928,EURUSD,SHORT,DISCOVERY,0.000815,0.0,85350,0,,0.000205,2.3697434e-05,1.088815,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742380620500_14991,6469,1928,EURUSD,SHORT,DISCOVERY,0.000765,1.5e-05,85100,358,,6.5e-05,2.3697434e-05,1.088765,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742380620500_14992,6469,1928,GBPUSD,SHORT,DISCOVERY,0.00055,3e-05,83481,514,1742380621014.0,2e-05,1.653957e-05,1.29655,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w500_1742380620750_14994,6469,1928,EURUSD,SHORT,DISCOVERY,0.00078,0.0,84850,0,,5e-05,4.7066509e-05,1.08878,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1742380621000_14998,6469,1928,EURUSD,SHORT,DISCOVERY,0.0007,3e-05,84600,3582,,0.00032,8.8826788e-05,1.0887,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742380620750_14995,6469,1928,USDCHF,LONG,DISCOVERY,0.000245,0.000335,106989,45386,1742380622023.0,3.5e-05,1.653367e-05,0.877185,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w500_1742380621000_14997,6469,1928,USDCHF,LONG,DISCOVERY,0.000265,0.000315,106739,45136,1742380622023.0,1.5e-05,3.2226146e-05,0.877165,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742380621000_14996,6469,1928,GBPUSD,SHORT,DISCOVERY,0.00058,0.0,82981,0,,0.00015,6.3211168e-05,1.29658,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742380620750_14993,6469,1928,GBPUSD,SHORT,DISCOVERY,0.00055,3e-05,83231,264,1742380621014.0,2e-05,3.3034172e-05,1.29655,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742380623750_15000,6470,1928,GBPUSD,SHORT,DISCOVERY,0.00042,0.00013,80231,6026,1742380624582.0,1e-05,3.30462e-05,1.29642,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742380623500_14999,6470,1928,GBPUSD,SHORT,DISCOVERY,0.00041,0.00014,80481,6276,1742380624582.0,2e-05,1.6546069e-05,1.29641,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742380624000_15001,6470,1928,GBPUSD,SHORT,DISCOVERY,0.00042,0.00013,79981,5776,,0.00015,6.3238045e-05,1.29642,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742380631250_15008,6472,1928,GBPUSD,SHORT,DISCOVERY,0.0004,0.00013,72731,4047,1742380633617.0,2e-05,3.3054747e-05,1.2964,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742380631000_15007,6472,1928,GBPUSD,SHORT,DISCOVERY,0.0004,0.00013,72981,4297,1742380633617.0,2e-05,1.6550286e-05,1.2964,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742380631250_15005,6472,1928,USDCAD,LONG,DISCOVERY,0.000525,0.00013,67547,4440,1742380631511.0,5e-06,1.8460497e-05,1.432135,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742380631250_15011,6472,1928,USDJPY,LONG,DISCOVERY,0.009,0.111,630,51707,1742380632382.0,0.003,1.518963e-05,149.4005,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742380631000_15002,6471,1928,AUDUSD,SHORT,DISCOVERY,0.000525,6e-05,67121,3391,,7e-05,2.0301768e-05,0.633985,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742380631250_15009,6472,1928,AUDUSD,SHORT,DISCOVERY,0.000555,3e-05,66871,3141,1742380632930.0,5e-05,2.0301768e-05,0.634015,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1742380631500_15013,6472,1928,AUDUSD,SHORT,DISCOVERY,0.000495,9e-05,66621,2891,1742380632930.0,1e-05,4.0271506e-05,0.633955,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742380630750_15003,6472,1928,EURUSD,SHORT,DISCOVERY,0.0003,0.00039,74850,4596,1742380635346.0,0.00032,2.3709853e-05,1.0883,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742380631000_15004,6472,1928,EURUSD,SHORT,DISCOVERY,0.0003,0.00039,74600,4346,1742380634010.0,9e-05,2.3709385e-05,1.0883,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742380631250_15010,6472,1928,EURUSD,SHORT,DISCOVERY,0.00035,0.00034,74350,4096,1742380633508.0,7e-05,2.3708951e-05,1.08835,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742380632250_15019,6472,1928,AUDUSD,SHORT,DISCOVERY,0.000505,8e-05,65871,2141,1742380633692.0,1e-05,2.0301768e-05,0.633965,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1742380631500_15014,6472,1928,EURUSD,SHORT,DISCOVERY,0.00015,0.00054,74100,3846,1742380635346.0,0.00047,8.8904672e-05,1.08815,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742380632250_15016,6472,1928,GBPUSD,SHORT,DISCOVERY,0.00029,0.00024,71731,3047,1742380632641.0,2e-05,1.6550379e-05,1.29629,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w500_1742380632500_15018,6472,1928,EURUSD,SHORT,DISCOVERY,0.00019,0.0005,73100,2846,1742380632773.0,4e-05,4.7093673e-05,1.08819,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742380632250_15017,6472,1928,EURUSD,SHORT,DISCOVERY,0.00019,0.0005,73350,3096,1742380632773.0,4e-05,2.3707603e-05,1.08819,VALID
