session,min_window_range_pips,max_ema13_distance_pips,min_upper_wick_share,max_lower_wick_share,train_trades,train_tpd,train_expectancy_r,train_win_rate,test_trades,test_tpd,test_expectancy_r,test_win_rate,score
london_ny,18.0,8.0,0.4,0.07,55,0.21102274089764597,0.06747474747475213,0.5818181818181818,23,0.29083245521601686,-0.18188405797102547,0.43478260869565216,0.04642084154799247
london_ny,22.0,8.0,0.4,0.07,55,0.21102274089764597,0.06747474747475213,0.5818181818181818,23,0.29083245521601686,-0.18188405797102547,0.43478260869565216,0.04642084154799247
ny,15.0,12.0,0.5,0.07,33,0.12687732788657935,0.1772727272727337,0.6060606060606061,18,0.22748815165876776,-0.1984567901234663,0.4444444444444444,0.04627193022377753
ny,18.0,12.0,0.5,0.07,33,0.12687732788657935,0.1772727272727337,0.6060606060606061,18,0.22748815165876776,-0.1984567901234663,0.4444444444444444,0.04627193022377753
ny,22.0,12.0,0.5,0.07,33,0.12687732788657935,0.1772727272727337,0.6060606060606061,18,0.22748815165876776,-0.1984567901234663,0.4444444444444444,0.04627193022377753
ny,26.0,12.0,0.5,0.07,33,0.12687732788657935,0.1772727272727337,0.6060606060606061,18,0.22748815165876776,-0.1984567901234663,0.4444444444444444,0.04627193022377753
london_ny,26.0,8.0,0.45,0.07,49,0.1880020782542664,0.10748299319728467,0.5918367346938775,21,0.26554267650158064,-0.189947089947102,0.42857142857142855,0.046069803405951064
london,18.0,15.0,0.35,0.15,125,0.4684755026351747,0.12151111111110988,0.584,47,0.6098945660989457,-0.314657210401893,0.40425531914893614,0.0460271099832987
london,22.0,15.0,0.35,0.15,125,0.4684755026351747,0.12151111111110988,0.584,47,0.6098945660989457,-0.314657210401893,0.40425531914893614,0.0460271099832987
ny,15.0,12.0,0.35,0.07,51,0.19608314309744082,0.07309368191721607,0.5490196078431373,22,0.27804107424960506,-0.1694444444444494,0.4090909090909091,0.045945436304176926
ny,18.0,12.0,0.35,0.07,51,0.19608314309744082,0.07309368191721607,0.5490196078431373,22,0.27804107424960506,-0.1694444444444494,0.4090909090909091,0.045945436304176926
ny,22.0,12.0,0.35,0.07,51,0.19608314309744082,0.07309368191721607,0.5490196078431373,22,0.27804107424960506,-0.1694444444444494,0.4090909090909091,0.045945436304176926
ny,26.0,12.0,0.35,0.07,51,0.19608314309744082,0.07309368191721607,0.5490196078431373,22,0.27804107424960506,-0.1694444444444494,0.4090909090909091,0.045945436304176926
london,15.0,15.0,0.4,0.1,79,0.2960765176654304,0.12306610407876171,0.5949367088607594,25,0.3280032800328003,-0.251333333333338,0.44,0.044475359791874294
london,18.0,15.0,0.4,0.1,79,0.2960765176654304,0.12306610407876171,0.5949367088607594,25,0.3280032800328003,-0.251333333333338,0.44,0.044475359791874294
london,22.0,15.0,0.4,0.1,79,0.2960765176654304,0.12306610407876171,0.5949367088607594,25,0.3280032800328003,-0.251333333333338,0.44,0.044475359791874294
all,26.0,10.0,0.4,0.05,81,0.31077894568562403,0.2244170096021982,0.6666666666666666,23,0.2951082598235766,-0.3036231884058082,0.43478260869565216,0.04408621330543982
all,26.0,15.0,0.4,0.07,139,0.5333120179049597,0.12214228617106448,0.60431654676259,46,0.5698799845141309,-0.34347826086957506,0.3695652173913043,0.04369799250115604
all,22.0,8.0,0.35,0.07,98,0.3760041565085328,0.14552154195011827,0.6326530612244898,36,0.45253371742830956,-0.2916666666666733,0.3888888888888889,0.04357668164184063
ny,15.0,18.0,0.35,0.07,70,0.2691337258200168,-0.07063492063491825,0.4857142857142857,27,0.3412322274881517,-0.14526748971193285,0.4444444444444444,0.04305954939680866
ny,18.0,18.0,0.35,0.07,70,0.2691337258200168,-0.07063492063491825,0.4857142857142857,27,0.3412322274881517,-0.14526748971193285,0.4444444444444444,0.04305954939680866
ny,22.0,18.0,0.35,0.07,70,0.2691337258200168,-0.07063492063491825,0.4857142857142857,27,0.3412322274881517,-0.14526748971193285,0.4444444444444444,0.04305954939680866
ny,26.0,18.0,0.35,0.07,70,0.2691337258200168,-0.07063492063491825,0.4857142857142857,27,0.3412322274881517,-0.14526748971193285,0.4444444444444444,0.04305954939680866
all,15.0,10.0,0.35,0.05,90,0.3453099396506934,0.19962962962963246,0.6555555555555556,30,0.377111431190258,-0.30833333333333784,0.4,0.04301569163384092
all,18.0,10.0,0.35,0.05,90,0.3453099396506934,0.19962962962963246,0.6555555555555556,30,0.377111431190258,-0.30833333333333784,0.4,0.04301569163384092
all,26.0,15.0,0.35,0.07,159,0.6100475600495583,0.09248777078965864,0.5849056603773585,55,0.6774441878367975,-0.3628282828282867,0.36363636363636365,0.042843258277618645
london_ny,26.0,18.0,0.4,0.07,106,0.4066983733663722,0.06252620545073333,0.5660377358490566,34,0.4296998420221169,-0.26176470588236095,0.38235294117647056,0.04258797902645859
london,26.0,10.0,0.45,0.1,49,0.18364239703298846,0.3055555555555533,0.673469387755102,14,0.199970242523434,-0.29404761904762733,0.42857142857142855,0.04204877419117402
ny,15.0,12.0,0.4,0.07,43,0.16532500300372463,0.1472868217054289,0.5813953488372093,20,0.2527646129541864,-0.19916666666667696,0.4,0.04196713238368656
ny,18.0,12.0,0.4,0.07,43,0.16532500300372463,0.1472868217054289,0.5813953488372093,20,0.2527646129541864,-0.19916666666667696,0.4,0.04196713238368656
ny,22.0,12.0,0.4,0.07,43,0.16532500300372463,0.1472868217054289,0.5813953488372093,20,0.2527646129541864,-0.19916666666667696,0.4,0.04196713238368656
ny,26.0,12.0,0.4,0.07,43,0.16532500300372463,0.1472868217054289,0.5813953488372093,20,0.2527646129541864,-0.19916666666667696,0.4,0.04196713238368656
london_ny,26.0,18.0,0.35,0.07,121,0.4642500299748211,0.008494031221303459,0.5371900826446281,41,0.5151158225363173,-0.26436314363143715,0.3902439024390244,0.041469291981212054
london,26.0,12.0,0.4,0.1,64,0.23985945734920944,0.2562499999999993,0.65625,19,0.2529118136439268,-0.29619883040936285,0.42105263157894735,0.040850180943523204
london,26.0,10.0,0.5,0.1,46,0.1723989849697443,0.30954106280192994,0.6739130434782609,14,0.199970242523434,-0.29404761904762733,0.42857142857142855,0.04061937601395844
all,22.0,10.0,0.35,0.07,114,0.4373925902242116,0.17324561403509114,0.6403508771929824,38,0.4776744795076601,-0.3347953216374331,0.3684210526315789,0.04032939523782268
ny,15.0,12.0,0.45,0.07,38,0.14610116544515198,0.15687134502924283,0.5789473684210527,20,0.2527646129541864,-0.19916666666667696,0.4,0.039916870515926975
ny,18.0,12.0,0.45,0.07,38,0.14610116544515198,0.15687134502924283,0.5789473684210527,20,0.2527646129541864,-0.19916666666667696,0.4,0.039916870515926975
ny,22.0,12.0,0.45,0.07,38,0.14610116544515198,0.15687134502924283,0.5789473684210527,20,0.2527646129541864,-0.19916666666667696,0.4,0.039916870515926975
ny,26.0,12.0,0.45,0.07,38,0.14610116544515198,0.15687134502924283,0.5789473684210527,20,0.2527646129541864,-0.19916666666667696,0.4,0.039916870515926975
all,26.0,12.0,0.35,0.07,130,0.49878102393989043,0.17277777777777995,0.6307692307692307,45,0.5542725173210161,-0.36037037037037833,0.35555555555555557,0.0392391107708809
london,15.0,8.0,0.4,0.15,65,0.2433982135195226,0.24914529914530043,0.6461538461538462,26,0.3420583801562286,-0.2978632478632529,0.4230769230769231,0.0390856256098854
all,26.0,12.0,0.4,0.07,114,0.4373925902242116,0.22173489278752695,0.6578947368421053,39,0.4831591173054588,-0.35982905982907143,0.358974358974359,0.03869459241880675
london,15.0,18.0,0.35,0.15,138,0.516753130241448,0.09484702093397629,0.572463768115942,51,0.6618004866180048,-0.33769063180828046,0.39215686274509803,0.03819812060166557
all,15.0,8.0,0.45,0.07,76,0.2915950601494744,0.25263157894737476,0.6842105263157895,31,0.3919915700737619,-0.3130824372759933,0.3548387096774194,0.03765262832870425
all,18.0,8.0,0.45,0.07,76,0.2915950601494744,0.25263157894737476,0.6842105263157895,31,0.3919915700737619,-0.3130824372759933,0.3548387096774194,0.03765262832870425
all,15.0,10.0,0.4,0.05,83,0.3184524999000839,0.23654618473895916,0.6746987951807228,25,0.3188521323236349,-0.3268888888888981,0.4,0.03763467668684063
all,18.0,10.0,0.4,0.05,83,0.3184524999000839,0.23654618473895916,0.6746987951807228,25,0.3188521323236349,-0.3268888888888981,0.4,0.03763467668684063
london,15.0,8.0,0.45,0.15,55,0.20597643754388703,0.3155555555555558,0.6727272727272727,22,0.2894340139783472,-0.31691919191919715,0.4090909090909091,0.03623821680170441
all,22.0,8.0,0.45,0.07,76,0.2915950601494744,0.25263157894737476,0.6842105263157895,30,0.37934668071654376,-0.3200000000000088,0.36666666666666664,0.035722520801822
ny,15.0,10.0,0.5,0.07,29,0.11149825783972125,0.07528735632184641,0.5517241379310345,17,0.2227986348122867,-0.1712418300653683,0.47058823529411764,0.03494332972886127
ny,18.0,10.0,0.5,0.07,29,0.11149825783972125,0.07528735632184641,0.5517241379310345,17,0.2227986348122867,-0.1712418300653683,0.47058823529411764,0.03494332972886127
ny,22.0,10.0,0.5,0.07,29,0.11149825783972125,0.07528735632184641,0.5517241379310345,17,0.2227986348122867,-0.1712418300653683,0.47058823529411764,0.03494332972886127
ny,26.0,10.0,0.5,0.07,29,0.11149825783972125,0.07528735632184641,0.5517241379310345,17,0.2227986348122867,-0.1712418300653683,0.47058823529411764,0.03494332972886127
all,15.0,8.0,0.35,0.07,98,0.3760041565085328,0.14552154195011827,0.6326530612244898,38,0.4776744795076601,-0.3076023391812921,0.3684210526315789,0.03435884538453117
all,18.0,8.0,0.35,0.07,98,0.3760041565085328,0.14552154195011827,0.6326530612244898,38,0.4776744795076601,-0.3076023391812921,0.3684210526315789,0.03435884538453117
london,18.0,18.0,0.35,0.15,136,0.50970134686707,0.08284313725490078,0.5661764705882353,51,0.6618004866180048,-0.33769063180828046,0.39215686274509803,0.03407262231458952
london,22.0,18.0,0.35,0.15,136,0.50970134686707,0.08284313725490078,0.5661764705882353,51,0.6618004866180048,-0.33769063180828046,0.39215686274509803,0.03407262231458952
ny,15.0,10.0,0.35,0.07,43,0.16532500300372463,-0.01524547803616828,0.5116279069767442,20,0.2528977871443625,-0.14944444444444888,0.45,0.033347300342346495
ny,18.0,10.0,0.35,0.07,43,0.16532500300372463,-0.01524547803616828,0.5116279069767442,20,0.2528977871443625,-0.14944444444444888,0.45,0.033347300342346495
ny,22.0,10.0,0.35,0.07,43,0.16532500300372463,-0.01524547803616828,0.5116279069767442,20,0.2528977871443625,-0.14944444444444888,0.45,0.033347300342346495
ny,26.0,10.0,0.35,0.07,43,0.16532500300372463,-0.01524547803616828,0.5116279069767442,20,0.2528977871443625,-0.14944444444444888,0.45,0.033347300342346495
all,15.0,8.0,0.5,0.07,68,0.260900843291635,0.24158496732026719,0.6764705882352942,29,0.3768782997157168,-0.30900383141763105,0.3793103448275862,0.033200001878969786
all,18.0,8.0,0.5,0.07,68,0.260900843291635,0.24158496732026719,0.6764705882352942,29,0.3768782997157168,-0.30900383141763105,0.3793103448275862,0.033200001878969786
london,18.0,8.0,0.45,0.15,54,0.20238141713839547,0.30452674897119364,0.6666666666666666,22,0.2894340139783472,-0.31691919191919715,0.4090909090909091,0.03301042110070337
london,22.0,8.0,0.45,0.15,54,0.20238141713839547,0.30452674897119364,0.6666666666666666,22,0.2894340139783472,-0.31691919191919715,0.4090909090909091,0.03301042110070337
london,26.0,15.0,0.35,0.15,125,0.4684755026351747,0.12151111111110988,0.584,46,0.5969180859691808,-0.3408212560386491,0.391304347826087,0.03295819231447353
london,18.0,8.0,0.4,0.15,63,0.23611165332812803,0.2281305114638461,0.6349206349206349,26,0.3420583801562286,-0.2978632478632529,0.4230769230769231,0.03286369547365506
london,22.0,8.0,0.4,0.15,63,0.23611165332812803,0.2281305114638461,0.6349206349206349,26,0.3420583801562286,-0.2978632478632529,0.4230769230769231,0.03286369547365506
all,15.0,10.0,0.35,0.07,114,0.4373925902242116,0.17324561403509114,0.6403508771929824,40,0.5028152415870106,-0.34777777777778307,0.35,0.032645184711507305
all,18.0,10.0,0.35,0.07,114,0.4373925902242116,0.17324561403509114,0.6403508771929824,40,0.5028152415870106,-0.34777777777778307,0.35,0.032645184711507305
london,26.0,18.0,0.45,0.1,71,0.2660940854967792,0.15665101721439587,0.6056338028169014,21,0.2987109201363165,-0.2788359788359844,0.42857142857142855,0.032211663064030005
all,22.0,8.0,0.5,0.07,68,0.260900843291635,0.24158496732026719,0.6764705882352942,28,0.3638824962772438,-0.316269841269849,0.39285714285714285,0.031284977248427395
london_ny,26.0,12.0,0.35,0.07,88,0.33763638543623353,0.1511363636363639,0.6022727272727273,31,0.3894778170396545,-0.2939068100358479,0.3548387096774194,0.031093992629766226
all,26.0,10.0,0.45,0.07,88,0.33763638543623353,0.2843434343434389,0.6931818181818182,29,0.3667017913593256,-0.36168582375479835,0.3448275862068966,0.03077919279605581
all,22.0,10.0,0.4,0.07,102,0.39135126493745254,0.20844226579521055,0.6568627450980392,33,0.4172813487881981,-0.35286195286196304,0.36363636363636365,0.030377600977187592
london,15.0,8.0,0.35,0.15,76,0.2845886804228264,0.20979532163742753,0.618421052631579,29,0.3773891825945506,-0.3130268199233761,0.41379310344827586,0.030315094422938057
all,22.0,8.0,0.4,0.05,72,0.2762479517205547,0.17677469135802976,0.6527777777777778,23,0.2951082598235766,-0.3036231884058082,0.43478260869565216,0.030091243591557328
ny,15.0,10.0,0.45,0.07,33,0.12687732788657935,0.06986531986532567,0.5454545454545454,18,0.22760800842992626,-0.1802469135802572,0.4444444444444444,0.029954590156436985
ny,18.0,10.0,0.45,0.07,33,0.12687732788657935,0.06986531986532567,0.5454545454545454,18,0.22760800842992626,-0.1802469135802572,0.4444444444444444,0.029954590156436985
ny,22.0,10.0,0.45,0.07,33,0.12687732788657935,0.06986531986532567,0.5454545454545454,18,0.22760800842992626,-0.1802469135802572,0.4444444444444444,0.029954590156436985
ny,26.0,10.0,0.45,0.07,33,0.12687732788657935,0.06986531986532567,0.5454545454545454,18,0.22760800842992626,-0.1802469135802572,0.4444444444444444,0.029954590156436985
london_ny,26.0,12.0,0.4,0.07,75,0.2877582830422445,0.22311111111111154,0.64,26,0.3285939968404423,-0.3089743589743695,0.34615384615384615,0.02975080190758956
all,26.0,10.0,0.5,0.07,78,0.29926861436393426,0.29750712250712563,0.6923076923076923,27,0.3508866928387708,-0.36090534979424665,0.37037037037037035,0.02860016161922263
ny,15.0,10.0,0.4,0.07,37,0.14225639793343747,0.04759759759760259,0.5405405405405406,18,0.22760800842992626,-0.1802469135802572,0.4444444444444444,0.028331159466563744
ny,18.0,10.0,0.4,0.07,37,0.14225639793343747,0.04759759759760259,0.5405405405405406,18,0.22760800842992626,-0.1802469135802572,0.4444444444444444,0.028331159466563744
ny,22.0,10.0,0.4,0.07,37,0.14225639793343747,0.04759759759760259,0.5405405405405406,18,0.22760800842992626,-0.1802469135802572,0.4444444444444444,0.028331159466563744
ny,26.0,10.0,0.4,0.07,37,0.14225639793343747,0.04759759759760259,0.5405405405405406,18,0.22760800842992626,-0.1802469135802572,0.4444444444444444,0.028331159466563744
london,15.0,10.0,0.5,0.07,33,0.13472251754199446,0.34629629629629544,0.696969696969697,12,0.1580463712443408,-0.3259259259259356,0.4166666666666667,0.026052247616138488
london,18.0,10.0,0.5,0.07,33,0.13472251754199446,0.34629629629629544,0.696969696969697,12,0.1580463712443408,-0.3259259259259356,0.4166666666666667,0.026052247616138488
london,22.0,10.0,0.5,0.07,33,0.13472251754199446,0.34629629629629544,0.696969696969697,12,0.1580463712443408,-0.3259259259259356,0.4166666666666667,0.026052247616138488
all,26.0,8.0,0.4,0.05,70,0.26857439750609485,0.16103174603175122,0.6428571428571429,23,0.2951082598235766,-0.3036231884058082,0.43478260869565216,0.02491191193737787
london,18.0,8.0,0.35,0.15,74,0.2773374975600234,0.1908408408408415,0.6081081081081081,29,0.3773891825945506,-0.3130268199233761,0.41379310344827586,0.02455831446488671
london,22.0,8.0,0.35,0.15,74,0.2773374975600234,0.1908408408408415,0.6081081081081081,29,0.3773891825945506,-0.3130268199233761,0.41379310344827586,0.02455831446488671
london,15.0,18.0,0.4,0.1,85,0.31856334179191875,0.08490196078431317,0.5764705882352941,26,0.34112341123411233,-0.28397435897436346,0.4230769230769231,0.024035820696239815
london,18.0,18.0,0.4,0.1,85,0.31856334179191875,0.08490196078431317,0.5764705882352941,26,0.34112341123411233,-0.28397435897436346,0.4230769230769231,0.024035820696239815
london,22.0,18.0,0.4,0.1,85,0.31856334179191875,0.08490196078431317,0.5764705882352941,26,0.34112341123411233,-0.28397435897436346,0.4230769230769231,0.024035820696239815
london,15.0,10.0,0.35,0.1,64,0.23985945734920944,0.22717013888888749,0.640625,22,0.2865671641791045,-0.3171717171717223,0.4090909090909091,0.023618987429435245
london,18.0,10.0,0.35,0.1,64,0.23985945734920944,0.22717013888888749,0.640625,22,0.2865671641791045,-0.3171717171717223,0.4090909090909091,0.023618987429435245
london,22.0,10.0,0.35,0.1,64,0.23985945734920944,0.22717013888888749,0.640625,22,0.2865671641791045,-0.3171717171717223,0.4090909090909091,0.023618987429435245
london,15.0,15.0,0.45,0.07,49,0.19001454192922929,0.16485260770975002,0.6122448979591837,16,0.21072849499245438,-0.2715277777777851,0.4375,0.023148174825751756
london,18.0,15.0,0.45,0.07,49,0.19001454192922929,0.16485260770975002,0.6122448979591837,16,0.21072849499245438,-0.2715277777777851,0.4375,0.023148174825751756
london,22.0,15.0,0.45,0.07,49,0.19001454192922929,0.16485260770975002,0.6122448979591837,16,0.21072849499245438,-0.2715277777777851,0.4375,0.023148174825751756
all,26.0,8.0,0.35,0.07,96,0.36833060229407294,0.1333912037037087,0.625,35,0.43996333638863433,-0.32539682539683223,0.37142857142857144,0.02230864691383895
all,15.0,10.0,0.4,0.07,102,0.39135126493745254,0.20844226579521055,0.6568627450980392,35,0.4425711275026344,-0.36666666666667547,0.34285714285714286,0.02208755768714491
all,18.0,10.0,0.4,0.07,102,0.39135126493745254,0.20844226579521055,0.6568627450980392,35,0.4425711275026344,-0.36666666666667547,0.34285714285714286,0.02208755768714491
london_ny,26.0,8.0,0.4,0.07,55,0.21102274089764597,0.06747474747475213,0.5818181818181818,22,0.2781875658587988,-0.230555555555567,0.4090909090909091,0.021949497674474475
london,26.0,18.0,0.35,0.15,136,0.50970134686707,0.08284313725490078,0.5661764705882353,50,0.64882400648824,-0.36222222222222383,0.38,0.021817720353805192
london,26.0,15.0,0.4,0.1,79,0.2960765176654304,0.12306610407876171,0.5949367088607594,24,0.3194675540765391,-0.2988425925925975,0.4166666666666667,0.020762859791874207
london,15.0,12.0,0.35,0.1,75,0.2810853015811048,0.208666666666665,0.6266666666666667,25,0.32441200324412,-0.33177777777778245,0.4,0.019983726982885218
london,18.0,12.0,0.35,0.1,75,0.2810853015811048,0.208666666666665,0.6266666666666667,25,0.32441200324412,-0.33177777777778245,0.4,0.019983726982885218
london,22.0,12.0,0.35,0.1,75,0.2810853015811048,0.208666666666665,0.6266666666666667,25,0.32441200324412,-0.33177777777778245,0.4,0.019983726982885218
all,26.0,10.0,0.35,0.07,112,0.42971903600975175,0.1633432539682575,0.6339285714285714,37,0.46510409846798484,-0.36786786786787423,0.35135135135135137,0.019903481161622175
ny,15.0,8.0,0.35,0.07,36,0.13841163042172294,-0.05493827160492567,0.5,20,0.2528977871443625,-0.14944444444444888,0.45,0.019444671763357443
ny,18.0,8.0,0.35,0.07,36,0.13841163042172294,-0.05493827160492567,0.5,20,0.2528977871443625,-0.14944444444444888,0.45,0.019444671763357443
ny,22.0,8.0,0.35,0.07,36,0.13841163042172294,-0.05493827160492567,0.5,20,0.2528977871443625,-0.14944444444444888,0.45,0.019444671763357443
ny,26.0,8.0,0.35,0.07,36,0.13841163042172294,-0.05493827160492567,0.5,20,0.2528977871443625,-0.14944444444444888,0.45,0.019444671763357443
london,15.0,18.0,0.5,0.07,48,0.1861366941347552,0.149305555555555,0.6041666666666666,16,0.21072849499245438,-0.2715277777777851,0.4375,0.01885928327139209
london,18.0,18.0,0.5,0.07,48,0.1861366941347552,0.149305555555555,0.6041666666666666,16,0.21072849499245438,-0.2715277777777851,0.4375,0.01885928327139209
london,22.0,18.0,0.5,0.07,48,0.1861366941347552,0.149305555555555,0.6041666666666666,16,0.21072849499245438,-0.2715277777777851,0.4375,0.01885928327139209
london,15.0,10.0,0.45,0.07,34,0.13880501807357007,0.3040849673202606,0.6764705882352942,12,0.1580463712443408,-0.3259259259259356,0.4166666666666667,0.01740152649052648
london,18.0,10.0,0.45,0.07,34,0.13880501807357007,0.3040849673202606,0.6764705882352942,12,0.1580463712443408,-0.3259259259259356,0.4166666666666667,0.01740152649052648
london,22.0,10.0,0.45,0.07,34,0.13880501807357007,0.3040849673202606,0.6764705882352942,12,0.1580463712443408,-0.3259259259259356,0.4166666666666667,0.01740152649052648
london,15.0,18.0,0.5,0.05,37,0.1434803683955405,0.13993993993993858,0.5945945945945946,11,0.19189532982009813,-0.25505050505051563,0.45454545454545453,0.017095609578638968
london,18.0,18.0,0.5,0.05,37,0.1434803683955405,0.13993993993993858,0.5945945945945946,11,0.19189532982009813,-0.25505050505051563,0.45454545454545453,0.017095609578638968
london,22.0,18.0,0.5,0.05,37,0.1434803683955405,0.13993993993993858,0.5945945945945946,11,0.19189532982009813,-0.25505050505051563,0.45454545454545453,0.017095609578638968
london,26.0,18.0,0.5,0.05,37,0.1434803683955405,0.13993993993993858,0.5945945945945946,11,0.19189532982009813,-0.25505050505051563,0.45454545454545453,0.017095609578638968
all,15.0,8.0,0.4,0.05,72,0.2762479517205547,0.17677469135802976,0.6527777777777778,25,0.3188521323236349,-0.3268888888888981,0.4,0.016143417504601666
all,18.0,8.0,0.4,0.05,72,0.2762479517205547,0.17677469135802976,0.6527777777777778,25,0.3188521323236349,-0.3268888888888981,0.4,0.016143417504601666
london,15.0,15.0,0.45,0.05,39,0.1512360639844886,0.12834757834757704,0.5897435897435898,11,0.19189532982009813,-0.25505050505051563,0.45454545454545453,0.016085726135406042
london,18.0,15.0,0.45,0.05,39,0.1512360639844886,0.12834757834757704,0.5897435897435898,11,0.19189532982009813,-0.25505050505051563,0.45454545454545453,0.016085726135406042
london,22.0,15.0,0.45,0.05,39,0.1512360639844886,0.12834757834757704,0.5897435897435898,11,0.19189532982009813,-0.25505050505051563,0.45454545454545453,0.016085726135406042
london,26.0,15.0,0.45,0.05,39,0.1512360639844886,0.12834757834757704,0.5897435897435898,11,0.19189532982009813,-0.25505050505051563,0.45454545454545453,0.016085726135406042
london,15.0,15.0,0.5,0.07,45,0.17450315075133302,0.14271604938271545,0.6,16,0.21072849499245438,-0.2715277777777851,0.4375,0.015006340026806411
london,18.0,15.0,0.5,0.07,45,0.17450315075133302,0.14271604938271545,0.6,16,0.21072849499245438,-0.2715277777777851,0.4375,0.015006340026806411
london,22.0,15.0,0.5,0.07,45,0.17450315075133302,0.14271604938271545,0.6,16,0.21072849499245438,-0.2715277777777851,0.4375,0.015006340026806411
all,26.0,8.0,0.45,0.07,76,0.2915950601494744,0.25263157894737476,0.6842105263157895,29,0.3667017913593256,-0.36168582375479835,0.3448275862068966,0.014779992066189691
london,15.0,8.0,0.35,0.07,37,0.15105251966829683,0.20495495495495328,0.6486486486486487,14,0.18236092265943013,-0.2932539682539764,0.42857142857142855,0.014526784499935917
london,18.0,8.0,0.35,0.07,37,0.15105251966829683,0.20495495495495328,0.6486486486486487,14,0.18236092265943013,-0.2932539682539764,0.42857142857142855,0.014526784499935917
london,22.0,8.0,0.35,0.07,37,0.15105251966829683,0.20495495495495328,0.6486486486486487,14,0.18236092265943013,-0.2932539682539764,0.42857142857142855,0.014526784499935917
london,15.0,8.0,0.5,0.15,49,0.18350628072091754,0.2829931972789119,0.6530612244897959,20,0.2631218308894066,-0.3375000000000058,0.4,0.014077956824453085
all,22.0,8.0,0.4,0.07,89,0.3414731625434635,0.16317103620474913,0.6404494382022472,33,0.4172813487881981,-0.35286195286196304,0.36363636363636365,0.010527069235507926
london,18.0,8.0,0.5,0.15,48,0.17989459301190708,0.26990740740740776,0.6458333333333334,20,0.2631218308894066,-0.3375000000000058,0.4,0.010377066750527034
london,22.0,8.0,0.5,0.15,48,0.17989459301190708,0.26990740740740776,0.6458333333333334,20,0.2631218308894066,-0.3375000000000058,0.4,0.010377066750527034
london,15.0,8.0,0.5,0.07,28,0.11431001488411653,0.29047619047618983,0.6785714285714286,12,0.1580463712443408,-0.3259259259259356,0.4166666666666667,0.009885812500628362
london,18.0,8.0,0.5,0.07,28,0.11431001488411653,0.29047619047618983,0.6785714285714286,12,0.1580463712443408,-0.3259259259259356,0.4166666666666667,0.009885812500628362
london,22.0,8.0,0.5,0.07,28,0.11431001488411653,0.29047619047618983,0.6785714285714286,12,0.1580463712443408,-0.3259259259259356,0.4166666666666667,0.009885812500628362
london,26.0,8.0,0.4,0.15,63,0.23611165332812803,0.2281305114638461,0.6349206349206349,25,0.32890228861175824,-0.3453333333333386,0.4,0.009194464704424213
all,26.0,8.0,0.5,0.07,68,0.260900843291635,0.24158496732026719,0.6764705882352942,27,0.3508866928387708,-0.36090534979424665,0.37037037037037035,0.008950321163771188
all,26.0,10.0,0.4,0.07,100,0.38367771072299267,0.19805555555555923,0.65,32,0.40463645943098,-0.3916666666666771,0.34375,0.006971653255705687
london,15.0,15.0,0.5,0.05,35,0.13572467280659234,0.09571428571428425,0.5714285714285714,11,0.19189532982009813,-0.25505050505051563,0.45454545454545453,0.005541038457417321
london,18.0,15.0,0.5,0.05,35,0.13572467280659234,0.09571428571428425,0.5714285714285714,11,0.19189532982009813,-0.25505050505051563,0.45454545454545453,0.005541038457417321
london,22.0,15.0,0.5,0.05,35,0.13572467280659234,0.09571428571428425,0.5714285714285714,11,0.19189532982009813,-0.25505050505051563,0.45454545454545453,0.005541038457417321
london,26.0,15.0,0.5,0.05,35,0.13572467280659234,0.09571428571428425,0.5714285714285714,11,0.19189532982009813,-0.25505050505051563,0.45454545454545453,0.005541038457417321
london,26.0,8.0,0.45,0.15,54,0.20238141713839547,0.30452674897119364,0.6666666666666666,21,0.27627792243387694,-0.3743386243386298,0.38095238095238093,0.0043578236981058616
london,26.0,8.0,0.35,0.15,74,0.2773374975600234,0.1908408408408415,0.6081081081081081,28,0.36437576250508336,-0.35595238095238557,0.39285714285714285,0.0031482159427191625
ny,15.0,8.0,0.5,0.07,24,0.09227442028114863,-0.05439814814813367,0.5,17,0.2227986348122867,-0.1712418300653683,0.47058823529411764,0.002575254426599019
ny,18.0,8.0,0.5,0.07,24,0.09227442028114863,-0.05439814814813367,0.5,17,0.2227986348122867,-0.1712418300653683,0.47058823529411764,0.002575254426599019
ny,22.0,8.0,0.5,0.07,24,0.09227442028114863,-0.05439814814813367,0.5,17,0.2227986348122867,-0.1712418300653683,0.47058823529411764,0.002575254426599019
ny,26.0,8.0,0.5,0.07,24,0.09227442028114863,-0.05439814814813367,0.5,17,0.2227986348122867,-0.1712418300653683,0.47058823529411764,0.002575254426599019
all,15.0,8.0,0.4,0.07,89,0.3414731625434635,0.16317103620474913,0.6404494382022472,35,0.4425711275026344,-0.36666666666667547,0.34285714285714286,0.0022370259454652236
all,18.0,8.0,0.4,0.07,89,0.3414731625434635,0.16317103620474913,0.6404494382022472,35,0.4425711275026344,-0.36666666666667547,0.34285714285714286,0.0022370259454652236
ny,15.0,8.0,0.4,0.07,32,0.12303256037486483,-0.053993055555545566,0.5,18,0.22760800842992626,-0.1802469135802572,0.4444444444444444,0.002141234297192575
ny,18.0,8.0,0.4,0.07,32,0.12303256037486483,-0.053993055555545566,0.5,18,0.22760800842992626,-0.1802469135802572,0.4444444444444444,0.002141234297192575
