period_id,variant,near_miss_group,sma75_granville_quality_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,m15completion,D_reject_strong_mfe13_winner,reclaim_only,8,8,1.0,232.67000000000002,232.67000000000002,0,inf,10.4603,1.3075375,inf,0.0,0.0,inf,0,0.0,8,1.0,0,0.0,1.3164125,0.4505125,1.0,1.0,1.0,1.0,0.0
full2025_validation,m15completion,E_reject_not_near_miss,expansion,25,8,0.32,-43.76,142.62,-186.38000000000002,0.7652108595342847,-1.952,-0.07808,0.7613721103653988,115.87,1.1587,-0.37766462414775176,1,0.04,4,0.16,20,0.8,0.6124880000000001,0.4505359999999999,0.44,0.28,0.24,0.12,0.0
full2025_validation,m15completion,E_reject_not_near_miss,none,6,1,0.16666666666666666,-69.14,28.97,-98.11,0.2952808072571603,-2.9408000000000003,-0.49013333333333337,0.3057437616563186,73.69,0.7369,-0.9382548514045326,3,0.5,1,0.16666666666666666,2,0.3333333333333333,0.6989666666666666,0.8144333333333335,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0
full2025_validation,m15completion,E_reject_not_near_miss,reclaim_only,39,7,0.1794871794871795,-223.20000000000005,167.83999999999997,-391.04,0.42921440261865784,-9.8177,-0.25173589743589747,0.4279929618494956,238.37000000000003,2.3837000000000006,-0.9363594412048497,7,0.1794871794871795,5,0.1282051282051282,27,0.6923076923076923,0.5200692307692308,0.5801717948717948,0.358974358974359,0.28205128205128205,0.1794871794871795,0.15384615384615385,0.0
full2025_validation,m15completion,E_reject_not_near_miss,strong_expansion,2,0,0.0,-18.9,0,-18.9,0.0,-0.8170000000000001,-0.40850000000000003,0.0,18.9,0.18899999999999997,-1.0,0,0.0,0,0.0,2,1.0,0.2994,0.57285,0.5,0.0,0.0,0.0,0.0
full2025_validation,nearmiss_diag,A_required_light_pass,expansion,2,2,1.0,58.599999999999994,58.599999999999994,0,inf,2.6319,1.31595,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.34305,0.15560000000000002,1.0,1.0,1.0,1.0,0.0
full2025_validation,nearmiss_diag,A_required_light_pass,none,7,2,0.2857142857142857,-22.24,37.74,-59.980000000000004,0.6292097365788596,-0.9296000000000002,-0.13280000000000003,0.6550393350155855,55.199999999999996,0.5519999999999999,-0.4028985507246377,1,0.14285714285714285,1,0.14285714285714285,5,0.7142857142857143,0.46568571428571426,0.5979571428571429,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.0
full2025_validation,nearmiss_diag,A_required_light_pass,reclaim_only,7,4,0.5714285714285714,75.39,104.26,-28.869999999999997,3.6113612746795987,3.2786999999999997,0.46838571428571424,3.5963731390560656,28.869999999999997,0.28869999999999996,2.6113612746795987,0,0.0,3,0.42857142857142855,4,0.5714285714285714,0.9041428571428572,0.5039,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.0
full2025_validation,nearmiss_diag,B_reject_mfe1_winner,expansion,5,5,1.0,112.32000000000001,112.32000000000001,0,inf,4.944,0.9888,inf,0.0,0.0,inf,0,0.0,3,0.6,2,0.4,1.20384,0.4389,1.0,1.0,1.0,0.0,0.0
full2025_validation,nearmiss_diag,B_reject_mfe1_winner,reclaim_only,7,7,1.0,112.27,112.27,0,inf,5.0151,0.7164428571428572,inf,0.0,0.0,inf,0,0.0,3,0.42857142857142855,4,0.5714285714285714,1.2351142857142856,0.3580999999999999,1.0,1.0,1.0,0.0,0.0
full2025_validation,nearmiss_diag,C_reject_loser_or_no_mfe1,expansion,65,3,0.046153846153846156,-735.0400000000002,9.649999999999999,-744.69,0.01295841222522123,-32.167999999999985,-0.49489230769230746,0.013490595837205098,741.8500000000001,7.418500000000002,-0.9908202466805959,9,0.13846153846153847,0,0.0,56,0.8615384615384616,0.4485092307692309,0.5991123076923076,0.4307692307692308,0.15384615384615385,0.07692307692307693,0.0,0.0
full2025_validation,nearmiss_diag,C_reject_loser_or_no_mfe1,none,34,2,0.058823529411764705,-372.78999999999996,29.43,-402.21999999999997,0.07316891253542837,-16.435199999999995,-0.4833882352941175,0.07222814950295518,372.78999999999996,3.7279,-1.0,7,0.20588235294117646,0,0.0,27,0.7941176470588235,0.5747176470588237,0.636729411764706,0.5882352941176471,0.2647058823529412,0.11764705882352941,0.0,0.0
full2025_validation,nearmiss_diag,C_reject_loser_or_no_mfe1,reclaim_only,45,2,0.044444444444444446,-444.60000000000014,8.75,-453.35000000000014,0.019300761001433766,-19.858,-0.4412888888888889,0.018669882090157047,444.60000000000014,4.4460000000000015,-1.0,1,0.022222222222222223,0,0.0,44,0.9777777777777777,0.37758444444444444,0.5490577777777779,0.28888888888888886,0.13333333333333333,0.06666666666666667,0.0,0.0
full2025_validation,nearmiss_diag,C_reject_loser_or_no_mfe1,strong_expansion,3,0,0.0,-26.33,0,-26.33,0.0,-1.1969,-0.3989666666666667,0.0,26.33,0.2633,-1.0,0,0.0,0,0.0,3,1.0,0.7114666666666666,0.5265333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
full2025_validation,nearmiss_diag,D_reject_strong_mfe13_winner,expansion,12,12,1.0,345.12,345.12,0,inf,15.752099999999997,1.3126749999999998,inf,0.0,0.0,inf,0,0.0,12,1.0,0,0.0,1.3337583333333332,0.5582416666666666,1.0,1.0,1.0,1.0,0.08333333333333333
full2025_validation,nearmiss_diag,D_reject_strong_mfe13_winner,none,8,8,1.0,241.59,241.59,0,inf,10.5541,1.3192625,inf,0.0,0.0,inf,0,0.0,8,1.0,0,0.0,1.3192625,0.44791249999999994,1.0,1.0,1.0,1.0,0.0
full2025_validation,nearmiss_diag,D_reject_strong_mfe13_winner,reclaim_only,5,5,1.0,143.66,143.66,0,inf,6.5612,1.31224,inf,0.0,0.0,inf,0,0.0,5,1.0,0,0.0,1.3163,0.5301600000000001,1.0,1.0,1.0,1.0,0.0
full2025_validation,nearmiss_diag,E_reject_not_near_miss,expansion,40,5,0.125,-268.15999999999997,77.18,-345.34,0.22348989401749006,-12.176200000000001,-0.30440500000000004,0.21506159628166033,303.34,3.0333999999999994,-0.884024526933474,2,0.05,2,0.05,36,0.9,0.4094949999999999,0.5044975000000002,0.275,0.1,0.075,0.05,0.0
full2025_validation,nearmiss_diag,E_reject_not_near_miss,none,21,5,0.23809523809523808,-149.26999999999998,88.85,-238.12,0.37313119435578695,-6.6267000000000005,-0.31555714285714287,0.37395962248821457,149.26999999999998,1.4926999999999997,-1.0,6,0.2857142857142857,2,0.09523809523809523,13,0.6190476190476191,0.6332190476190477,0.6797380952380954,0.5714285714285714,0.38095238095238093,0.2857142857142857,0.047619047619047616,0.0
full2025_validation,nearmiss_diag,E_reject_not_near_miss,reclaim_only,55,14,0.2545454545454545,-207.17999999999998,271.3,-478.4800000000001,0.5670038455107841,-9.3119,-0.16930727272727272,0.5649559672031582,225.59999999999997,2.256,-0.9183510638297873,7,0.12727272727272726,8,0.14545454545454545,40,0.7272727272727273,0.5642836363636364,0.6009581818181818,0.43636363636363634,0.32727272727272727,0.21818181818181817,0.12727272727272726,0.0
full2025_validation,nearmiss_diag,E_reject_not_near_miss,strong_expansion,2,1,0.5,-8.23,6.71,-14.94,0.4491298527443106,-0.35530000000000006,-0.17765000000000003,0.43923611111111105,14.940000000000001,0.1494,-0.5508701472556894,0,0.0,0,0.0,2,1.0,0.6288,0.5896,1.0,0.0,0.0,0.0,0.0
full2025_validation,nofail,A_required_light_pass,expansion,7,4,0.5714285714285714,89.02999999999999,126.23,-37.199999999999996,3.393279569892474,3.7003999999999997,0.5286285714285713,3.4150894139146324,29.470000000000013,0.29470000000000013,3.0210383440787223,1,0.14285714285714285,4,0.5714285714285714,2,0.2857142857142857,0.9380285714285713,0.35045714285714286,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.0
full2025_validation,nofail,A_required_light_pass,none,9,2,0.2222222222222222,-52.279999999999994,41.75,-94.03000000000002,0.44400723173455275,-2.2486,-0.24984444444444445,0.43978274951417606,81.81,0.8181,-0.6390416819459723,2,0.2222222222222222,1,0.1111111111111111,6,0.6666666666666666,0.4350222222222222,0.6169,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.0
full2025_validation,nofail,A_required_light_pass,reclaim_only,19,8,0.42105263157894735,77.69,189.86999999999998,-112.18,1.6925476912105542,3.3258,0.1750421052631579,1.6998590097009745,60.94,0.6093999999999999,1.274860518542829,1,0.05263157894736842,5,0.2631578947368421,13,0.6842105263157895,0.8507,0.4703157894736843,0.6842105263157895,0.631578947368421,0.42105263157894735,0.2631578947368421,0.0
full2025_validation,nofail,A_required_light_pass,strong_expansion,1,1,1.0,30.96,30.96,0,inf,1.303,1.303,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.303,0.553,1.0,1.0,1.0,1.0,0.0
full2025_validation,nofail,B_reject_mfe1_winner,expansion,4,4,1.0,97.58,97.58,0,inf,4.0893,1.022325,inf,0.0,0.0,inf,0,0.0,2,0.5,2,0.5,1.180825,0.31965,1.0,1.0,1.0,0.0,0.0
full2025_validation,nofail,B_reject_mfe1_winner,reclaim_only,1,1,1.0,1.06,1.06,0,inf,0.0454,0.0454,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.1443,0.5959,1.0,1.0,1.0,0.0,0.0
full2025_validation,nofail,C_reject_loser_or_no_mfe1,expansion,35,1,0.02857142857142857,-346.85,6.65,-353.5,0.01881188118811881,-14.979999999999999,-0.42799999999999994,0.01899148657498363,346.85,3.4685,-1.0,4,0.11428571428571428,0,0.0,31,0.8857142857142857,0.45193428571428584,0.5373600000000001,0.34285714285714286,0.17142857142857143,0.11428571428571428,0.0,0.0
full2025_validation,nofail,C_reject_loser_or_no_mfe1,none,2,1,0.5,14.07,17.52,-3.45,5.078260869565217,0.6167,0.30835,4.986425339366516,3.4499999999999993,0.034499999999999996,4.078260869565218,0,0.0,0,0.0,2,1.0,0.613,0.32595,0.5,0.5,0.0,0.0,0.0
full2025_validation,nofail,C_reject_loser_or_no_mfe1,reclaim_only,16,1,0.0625,-141.84000000000003,3.7,-145.54000000000002,0.02542256424350694,-6.1428,-0.383925,0.024967857653053125,145.54000000000002,1.4554000000000002,-0.9745774357564931,0,0.0,0,0.0,16,1.0,0.32282500000000003,0.45793125,0.25,0.0,0.0,0.0,0.0
full2025_validation,nofail,D_reject_strong_mfe13_winner,expansion,6,6,1.0,180.32,180.32,0,inf,7.853,1.3088333333333333,inf,0.0,0.0,inf,0,0.0,6,1.0,0,0.0,1.31485,0.3862166666666667,1.0,1.0,1.0,1.0,0.0
full2025_validation,nofail,D_reject_strong_mfe13_winner,none,1,1,1.0,31.29,31.29,0,inf,1.326,1.326,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.326,0.3323,1.0,1.0,1.0,1.0,0.0
full2025_validation,nofail,D_reject_strong_mfe13_winner,reclaim_only,2,2,1.0,59.84,59.84,0,inf,2.6155,1.30775,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.30775,0.2383,1.0,1.0,1.0,1.0,0.0
full2025_validation,nofail,E_reject_not_near_miss,expansion,45,7,0.15555555555555556,-244.37,135.19,-379.5599999999999,0.356175571714617,-10.472700000000001,-0.2327266666666667,0.3586323467269286,250.0,2.5,-0.97748,2,0.044444444444444446,4,0.08888888888888889,39,0.8666666666666667,0.44393555555555564,0.4787822222222223,0.28888888888888886,0.2,0.15555555555555556,0.08888888888888889,0.0
full2025_validation,nofail,E_reject_not_near_miss,none,2,1,0.5,21.43,30.04,-8.61,3.488966318234611,0.9373999999999999,0.46869999999999995,3.6206318143695833,8.61,0.0861,2.488966318234611,0,0.0,1,0.5,1,0.5,0.89935,0.49865,1.0,0.5,0.5,0.0,0.0
full2025_validation,nofail,E_reject_not_near_miss,reclaim_only,28,4,0.14285714285714285,-190.53999999999996,49.66,-240.2,0.206744379683597,-8.1814,-0.29219285714285714,0.20942727105820053,190.53999999999996,1.9053999999999998,-1.0,2,0.07142857142857142,1,0.03571428571428571,25,0.8928571428571429,0.44221785714285716,0.5569357142857142,0.39285714285714285,0.25,0.10714285714285714,0.03571428571428571,0.0
full2025_validation,nofail,E_reject_not_near_miss,strong_expansion,3,2,0.6666666666666666,26.769999999999996,35.66,-8.89,4.0112485939257585,1.2074,0.4024666666666667,4.235262593783494,8.89,0.0889,3.0112485939257585,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.9621333333333334,0.3448333333333333,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0
full2025_validation,one_best_single,A_required_light_pass,expansion,9,5,0.5555555555555556,97.43999999999997,159.89,-62.45,2.5602882305844674,3.9974,0.4441555555555555,2.55923079923548,29.11,0.29109999999999997,3.3473033321882504,1,0.1111111111111111,5,0.5555555555555556,3,0.3333333333333333,1.0211333333333334,0.4814333333333334,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.0
full2025_validation,one_best_single,A_required_light_pass,none,7,2,0.2857142857142857,-22.259999999999998,43.07,-65.33,0.6592683300168376,-0.9296000000000002,-0.13280000000000003,0.6550393350155855,60.67,0.6067,-0.3669029174221196,1,0.14285714285714285,1,0.14285714285714285,5,0.7142857142857143,0.46568571428571426,0.5979571428571429,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.0
full2025_validation,one_best_single,A_required_light_pass,reclaim_only,17,8,0.47058823529411764,101.17999999999999,196.80999999999997,-95.63,2.058036181114713,4.1009,0.2412294117647059,2.036575501744098,56.599999999999994,0.566,1.7876325088339222,1,0.058823529411764705,5,0.29411764705882354,11,0.6470588235294118,0.7976941176470589,0.4742705882352941,0.5882352941176471,0.5294117647058824,0.47058823529411764,0.23529411764705882,0.0
full2025_validation,one_best_single,A_required_light_pass,strong_expansion,1,1,1.0,32.68,32.68,0,inf,1.303,1.303,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.303,0.553,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_best_two,A_required_light_pass,expansion,2,2,1.0,63.11,63.11,0,inf,2.6319,1.31595,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.34305,0.15560000000000002,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_best_two,A_required_light_pass,none,2,1,0.5,25.74,30.56,-4.82,6.340248962655601,1.0858999999999999,0.5429499999999999,6.095729704364148,4.82,0.0482,5.340248962655601,0,0.0,1,0.5,1,0.5,0.74095,0.37095,0.5,0.5,0.5,0.0,0.0
full2025_validation,one_best_two,A_required_light_pass,reclaim_only,3,2,0.6666666666666666,52.25,61.620000000000005,-9.37,6.576307363927429,2.2066,0.7355333333333333,6.395110024449878,9.369999999999997,0.09369999999999998,5.576307363927429,0,0.0,2,0.6666666666666666,1,0.3333333333333333,0.9569666666666667,0.5453,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
full2025_validation,one_best_two,A_required_light_pass,strong_expansion,1,1,1.0,30.96,30.96,0,inf,1.303,1.303,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.303,0.553,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_best_two,C_reject_loser_or_no_mfe1,expansion,19,1,0.05263157894736842,-226.88,0.92,-227.79999999999998,0.004038630377524144,-9.5888,-0.5046736842105264,0.004185230187660321,226.88,2.2688,-1.0,2,0.10526315789473684,0,0.0,17,0.8947368421052632,0.3309947368421053,0.5884631578947368,0.3157894736842105,0.05263157894736842,0.0,0.0,0.0
full2025_validation,one_best_two,C_reject_loser_or_no_mfe1,none,7,0,0.0,-93.85000000000002,0,-93.85000000000002,0.0,-3.8954,-0.5564857142857143,0.0,93.85000000000002,0.9385000000000002,-1.0,1,0.14285714285714285,0,0.0,6,0.8571428571428571,0.4630571428571429,0.6264428571428571,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0
full2025_validation,one_best_two,C_reject_loser_or_no_mfe1,reclaim_only,6,0,0.0,-42.97,0,-42.97,0.0,-1.8008,-0.3001333333333333,0.0,42.97,0.42969999999999997,-1.0,0,0.0,0,0.0,6,1.0,0.34145000000000003,0.38388333333333335,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0
full2025_validation,one_best_two,C_reject_loser_or_no_mfe1,strong_expansion,2,0,0.0,-18.33,0,-18.33,0.0,-0.7735000000000001,-0.38675000000000004,0.0,18.33,0.1833,-1.0,0,0.0,0,0.0,2,1.0,0.3172,0.38675000000000004,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_best_two,D_reject_strong_mfe13_winner,expansion,3,3,1.0,93.96000000000001,93.96000000000001,0,inf,3.9353,1.3117666666666665,inf,0.0,0.0,inf,0,0.0,3,1.0,0,0.0,1.3127666666666666,0.46366666666666667,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_best_two,D_reject_strong_mfe13_winner,none,3,3,1.0,62.69,62.69,0,inf,2.6449,0.8816333333333333,inf,0.0,0.0,inf,0,0.0,2,0.6666666666666666,1,0.3333333333333333,1.3189,0.315,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_best_two,D_reject_strong_mfe13_winner,reclaim_only,2,2,1.0,59.76,59.76,0,inf,2.6308,1.3154,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.3154,0.45955,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_best_two,E_reject_not_near_miss,expansion,10,2,0.2,-25.129999999999995,34.09,-59.22,0.5756501182033098,-1.103,-0.1103,0.564479191344863,50.04,0.5004,-0.5021982414068744,0,0.0,1,0.1,9,0.9,0.5402,0.39729000000000003,0.4,0.2,0.2,0.1,0.0
full2025_validation,one_best_two,E_reject_not_near_miss,none,5,1,0.2,-24.64,29.67,-54.309999999999995,0.5463082305284479,-0.8800000000000001,-0.17600000000000002,0.6059466236790255,37.86,0.3786,-0.6508188061278394,1,0.2,1,0.2,3,0.6,0.6367,0.72628,0.4,0.4,0.4,0.2,0.0
full2025_validation,one_best_two,E_reject_not_near_miss,reclaim_only,9,3,0.3333333333333333,-2.379999999999999,78.25999999999999,-80.64,0.9704861111111109,-0.03960000000000008,-0.004400000000000009,0.9882743100793555,49.31,0.49310000000000004,-0.0482660717907118,1,0.1111111111111111,2,0.2222222222222222,6,0.6666666666666666,0.580088888888889,0.5363777777777777,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0
full2025_validation,one_best_two,E_reject_not_near_miss,strong_expansion,1,1,1.0,6.71,6.71,0,inf,0.2783,0.2783,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.7003,0.3242,1.0,0.0,0.0,0.0,0.0
full2025_validation,retest,A_required_light_pass,expansion,8,4,0.5,66.04,124.52000000000001,-58.48,2.129274965800274,2.8295999999999997,0.35369999999999996,2.17752808988764,29.53,0.2953,2.23636979343041,1,0.125,4,0.5,3,0.375,0.8848874999999999,0.4192,0.875,0.5,0.5,0.375,0.0
full2025_validation,retest,A_required_light_pass,none,8,2,0.25,-28.060000000000002,41.75,-69.81,0.5980518550350953,-1.2486000000000002,-0.15607500000000002,0.5857057535337448,57.589999999999996,0.5759,-0.48723736759854147,1,0.125,1,0.125,6,0.75,0.46081249999999996,0.5690124999999999,0.375,0.125,0.125,0.0,0.0
full2025_validation,retest,A_required_light_pass,reclaim_only,18,9,0.5,124.90999999999998,221.18999999999997,-96.28,2.2973618612380555,5.330400000000001,0.29613333333333336,2.3167984189723323,61.56,0.6156,2.029077322936972,1,0.05555555555555555,6,0.3333333333333333,11,0.6111111111111112,0.91125,0.45456111111111114,0.7222222222222222,0.7222222222222222,0.5,0.3333333333333333,0.0
full2025_validation,retest,A_required_light_pass,strong_expansion,1,1,1.0,32.68,32.68,0,inf,1.303,1.303,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.303,0.553,1.0,1.0,1.0,1.0,0.0
full2025_validation,retest,B_reject_mfe1_winner,expansion,4,4,1.0,96.28,96.28,0,inf,4.0893,1.022325,inf,0.0,0.0,inf,0,0.0,2,0.5,2,0.5,1.180825,0.31965,1.0,1.0,1.0,0.0,0.0
full2025_validation,retest,B_reject_mfe1_winner,reclaim_only,1,1,1.0,1.06,1.06,0,inf,0.0454,0.0454,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.1443,0.5959,1.0,1.0,1.0,0.0,0.0
full2025_validation,retest,C_reject_loser_or_no_mfe1,expansion,35,1,0.02857142857142857,-353.60999999999996,6.65,-360.26,0.018458890801088104,-15.154499999999999,-0.43298571428571425,0.018776910874421317,353.60999999999996,3.5361,-1.0,4,0.11428571428571428,0,0.0,31,0.8857142857142857,0.4209114285714285,0.5513457142857142,0.34285714285714286,0.17142857142857143,0.08571428571428572,0.0,0.0
full2025_validation,retest,C_reject_loser_or_no_mfe1,none,4,1,0.25,0.9699999999999989,17.52,-16.55,1.0586102719033232,0.05509999999999993,0.013774999999999982,1.0769230769230769,15.61,0.1561,0.06213965406790512,0,0.0,0,0.0,4,1.0,0.6629249999999999,0.464775,0.5,0.5,0.25,0.0,0.0
full2025_validation,retest,C_reject_loser_or_no_mfe1,reclaim_only,15,1,0.06666666666666667,-131.95,3.7,-135.64999999999998,0.027276078142277928,-5.6816,-0.37877333333333335,0.026940005823014604,135.64999999999998,1.3564999999999998,-0.9727239218577222,0,0.0,0,0.0,15,1.0,0.3842866666666667,0.47245333333333334,0.3333333333333333,0.06666666666666667,0.0,0.0,0.0
full2025_validation,retest,C_reject_loser_or_no_mfe1,strong_expansion,1,0,0.0,-8.68,0,-8.68,0.0,-0.3584,-0.3584,0.0,8.68,0.0868,-1.0,0,0.0,0,0.0,1,1.0,1.2139,0.3584,1.0,1.0,1.0,0.0,0.0
full2025_validation,retest,D_reject_strong_mfe13_winner,expansion,5,5,1.0,154.07,154.07,0,inf,6.5377,1.30754,inf,0.0,0.0,inf,0,0.0,5,1.0,0,0.0,1.3147600000000002,0.43292,1.0,1.0,1.0,1.0,0.0
full2025_validation,retest,D_reject_strong_mfe13_winner,none,2,2,1.0,63.54,63.54,0,inf,2.6299,1.31495,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.31495,0.44530000000000003,1.0,1.0,1.0,1.0,0.0
full2025_validation,retest,D_reject_strong_mfe13_winner,reclaim_only,2,2,1.0,59.84,59.84,0,inf,2.6155,1.30775,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.30775,0.2383,1.0,1.0,1.0,1.0,0.0
full2025_validation,retest,E_reject_not_near_miss,expansion,42,7,0.16666666666666666,-249.27,108.47,-357.73999999999995,0.3032090344943255,-10.620699999999998,-0.25287380952380945,0.3067292440452489,262.04,2.6204,-0.9512669821401313,2,0.047619047619047616,3,0.07142857142857142,37,0.8809523809523809,0.4860238095238097,0.4891190476190478,0.35714285714285715,0.19047619047619047,0.16666666666666666,0.07142857142857142,0.0
full2025_validation,retest,E_reject_not_near_miss,none,1,0,0.0,-8.61,0,-8.61,0.0,-0.3577,-0.3577,0.0,8.61,0.0861,-1.0,0,0.0,0,0.0,1,1.0,0.5036,0.4891,1.0,0.0,0.0,0.0,0.0
full2025_validation,retest,E_reject_not_near_miss,reclaim_only,28,3,0.10714285714285714,-224.79,46.58,-271.37,0.17164756605372739,-9.719899999999997,-0.3471392857142856,0.17266180926764496,224.79,2.2479,-1.0,4,0.14285714285714285,1,0.03571428571428571,23,0.8214285714285714,0.4082178571428572,0.6038642857142855,0.32142857142857145,0.17857142857142858,0.07142857142857142,0.03571428571428571,0.0
full2025_validation,retest,E_reject_not_near_miss,strong_expansion,2,1,0.5,-2.1800000000000006,6.71,-8.89,0.7547806524184476,-0.09489999999999998,-0.04744999999999999,0.7457127545551984,8.89,0.0889,-0.24521934758155237,0,0.0,0,0.0,2,1.0,0.79205,0.35225,1.0,0.5,0.0,0.0,0.0
full2025_validation,targetroom,A_required_light_pass,expansion,13,5,0.38461538461538464,74.74,159.89,-85.15,1.8777451556077507,3.0634,0.23564615384615387,1.8758326900534636,39.41,0.3941,1.8964729764019286,1,0.07692307692307693,5,0.38461538461538464,7,0.5384615384615384,0.9248076923076923,0.4303,0.8461538461538461,0.5384615384615384,0.5384615384615384,0.3076923076923077,0.0
full2025_validation,targetroom,A_required_light_pass,none,10,2,0.2,-79.69000000000001,43.36,-123.05000000000001,0.35237708248679395,-3.2486,-0.32486000000000004,0.35206829151541746,110.37,1.1037,-0.7220259128386337,3,0.3,1,0.1,6,0.6,0.39946000000000004,0.6552100000000001,0.3,0.1,0.1,0.0,0.0
full2025_validation,targetroom,A_required_light_pass,reclaim_only,26,11,0.4230769230769231,106.55999999999997,292.43,-185.87000000000003,1.5733039220960885,4.3758,0.1683,1.5743273395458717,99.30000000000001,0.9930000000000001,1.073111782477341,3,0.11538461538461539,8,0.3076923076923077,15,0.5769230769230769,0.8348576923076924,0.4803153846153846,0.6538461538461539,0.5769230769230769,0.4230769230769231,0.2692307692307692,0.0
full2025_validation,targetroom,A_required_light_pass,strong_expansion,1,1,1.0,32.68,32.68,0,inf,1.303,1.303,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.303,0.553,1.0,1.0,1.0,1.0,0.0
q1_quick,base,E_reject_not_near_miss,none,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0.5673598130841122,0.574571028037383,0.48598130841121495,0.2897196261682243,0.205607476635514,0.11214953271028037,0.0
q1_quick,best_single,A_required_light_pass,expansion,5,1,0.2,-5.990000000000002,32.62,-38.61,0.8448588448588448,-0.2874000000000001,-0.05748000000000002,0.818640752192844,38.61,0.3861,-0.1551411551411552,0,0.0,1,0.2,4,0.8,0.72864,0.49312000000000006,0.6,0.4,0.4,0.0,0.0
q1_quick,best_single,A_required_light_pass,none,3,1,0.3333333333333333,-18.0,11.0,-29.0,0.3793103448275862,-0.7469,-0.24896666666666667,0.38430467397576457,24.22,0.24219999999999997,-0.7431874483897606,1,0.3333333333333333,0,0.0,2,0.6666666666666666,0.3489333333333333,0.5559333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
q1_quick,best_single,A_required_light_pass,reclaim_only,9,3,0.3333333333333333,15.879999999999994,97.66999999999999,-81.79000000000002,1.194155764763418,0.5811999999999999,0.06457777777777778,1.174309450259425,63.53,0.6353,0.24996064851251368,1,0.1111111111111111,3,0.3333333333333333,5,0.5555555555555556,0.8445111111111111,0.5656888888888889,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0
q1_quick,best_single,A_required_light_pass,strong_expansion,1,1,1.0,32.68,32.68,0,inf,1.303,1.303,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.303,0.553,1.0,1.0,1.0,1.0,0.0
q1_quick,best_two,A_required_light_pass,expansion,1,1,1.0,31.07,31.07,0,inf,1.2973,1.2973,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.2973,0.5243,1.0,1.0,1.0,0.0,0.0
q1_quick,best_two,A_required_light_pass,none,3,1,0.3333333333333333,-17.8,11.2,-29.0,0.38620689655172413,-0.7469,-0.24896666666666667,0.38430467397576457,24.22,0.24219999999999997,-0.7349298100743188,1,0.3333333333333333,0,0.0,2,0.6666666666666666,0.3489333333333333,0.5559333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
