detector,event_id,market_cluster_id,symbol,event_msc,control_id,control_msc,time_difference_ms,delta_abs_return_1s,delta_abs_return_3s,delta_realized_volatility_120s,delta_abs_return_10s,delta_abs_return_30s,delta_abs_return_120s,delta_mfe_120s,delta_mae_120s,delta_spread_change_120s,delta_tick_activity_120s,delta_quote_reversion_ratio
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_GBPUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1742324537750_15361,6723,GBPUSD,1742324537750,GBPUSD_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742324371000_229729,1742324371000,166750,-3.0800622e-05,1.5425111000000006e-05,7.556022400000001e-05,3.8535483e-05,0.000200292615,-0.00028502952,-0.00021,2.9999999999999997e-05,0.0,-8.0,0.0
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_GBPUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1742324561250_15363,6724,GBPUSD,1742324561250,GBPUSD_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742324371000_229729,1742324371000,190250,2.3112508000000008e-05,3.0814384000000004e-05,3.3918846000000004e-05,3.0815451e-05,3.0813791e-05,-0.000546931683,-0.00049,-6.000000000000001e-05,0.0,-37.0,2.0
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_GBPUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1742324684750_15364,6725,GBPUSD,1742324684750,GBPUSD_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742324371000_229729,1742324371000,313750,-3.080305499999999e-05,-3.8504634e-05,1.1998318999999988e-05,-4.6205383e-05,-4.6207399000000005e-05,-0.00036981487399999997,-0.00044,-7.000000000000001e-05,0.0,-84.0,0.0
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_GBPUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1742324903250_15365,6726,GBPUSD,1742324903250,GBPUSD_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742324371000_229729,1742324371000,532250,-1.5400429999999998e-05,-2.3102127999999997e-05,3.656530699999998e-05,3.8505463999999994e-05,7.698910999999998e-06,-0.000554635279,-0.00071,3.9999999999999996e-05,-0.0,-51.0,0.16666667
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1742324986500_15367,6727,USDJPY,1742324986500,USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742324759750_1096591,1742324759750,226750,1.3379012000000001e-05,-5.350911100000001e-05,8.685291400000001e-05,1.0034491e-05,5.351533e-05,0.000501561708,-0.0115,0.0815,0.004,31.0,18.33333333
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1742325104500_15368,6728,USDJPY,1742325104500,USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742324759750_1096591,1742324759750,344750,2.3401258e-05,3.674951099999999e-05,0.00010889089699999999,9.3603847e-05,3.0062302999999993e-05,0.000564805092,0.0795,-0.001,-0.001,85.0,0.0
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCAD_TAIL_V1_NOISE_ROBUST_stat_w250_1742325114750_15370,6729,USDCAD,1742325114750,USDCAD_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742324902250_705423,1742324902250,212500,-1.3974384999999999e-05,3.493822e-06,2.3772115000000017e-05,2.7951161999999997e-05,4.192979499999999e-05,0.00017122667800000002,0.00035,-7.000000000000001e-05,1e-05,-18.0,-63.997959775885
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_GBPUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1742325272250_15371,6730,GBPUSD,1742325272250,GBPUSD_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742324371000_229729,1742324371000,901250,-3.0803647999999996e-05,-3.8504634e-05,-4.731014100000001e-05,-3.8504456000000003e-05,-2.3106457000000002e-05,-0.00039292986999999997,-0.00047,-7.000000000000001e-05,0.0,-73.0,0.0
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCAD_TAIL_V1_NOISE_ROBUST_stat_w250_1742325345500_15372,6731,USDCAD,1742325345500,USDCAD_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742324902250_705423,1742324902250,443250,7.081999999999401e-09,2.4465302e-05,1.1565720000000052e-06,1.747662e-05,3.1465729999999995e-05,-3.8421872e-05,8.5e-05,-2.5000000000000005e-05,-1e-05,-16.0,-63.997959775885
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCAD_TAIL_V1_NOISE_ROBUST_stat_w250_1742325738000_15373,6732,USDCAD,1742325738000,USDCAD_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742325613000_705607,1742325613000,125000,1.7470697e-05,2.4460013999999998e-05,1.494478400000001e-05,5.5911518000000004e-05,6.639510900000002e-05,5.5891362e-05,0.00027,9.999999999999999e-06,2e-05,20.0,-100.004236854174
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_GBPUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1742326169750_15374,6733,GBPUSD,1742326169750,GBPUSD_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742325476250_229823,1742325476250,693500,4.6146998e-05,6.9243494e-05,0.000108308798,6.926720599999999e-05,0.000123131262,3.8423676000000004e-05,0.00025,0.00018,0.0,71.0,0.0
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_EURUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1742326232000_15386,6734,EURUSD,1742326232000,EURUSD_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742324735500_189682,1742324735500,1496500,-4.5739335e-05,9.137375999999993e-06,-1.9417254000000022e-05,1.828638e-05,-1.8296755e-05,-4.5747787e-05,4.000000000000001e-05,-1.9999999999999998e-05,0.0,12.0,-1.3724545000037836e-05
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_AUDUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1742326711000_15387,6735,AUDUSD,1742326711000,AUDUSD_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742325275250_352682,1742325275250,1435750,3.1449259e-05,-4.7189845e-05,1.1398319999999997e-06,-5.5057200000000005e-05,-0.000110109637,-3.1479438e-05,2e-05,-4.4999999999999996e-05,0.0,-18.0,-32.697860868877
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCAD_TAIL_V1_NOISE_ROBUST_stat_w250_1742327568250_15388,6736,USDCAD,1742327568250,USDCAD_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742327289000_706689,1742327289000,279250,-5.9389787e-05,-9.7826353e-05,2.6912855e-05,-6.6405841e-05,-7.3364636e-05,0.000101245826,0.000145,0.00017,-1e-05,63.0,-107.288451661517
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCAD_TAIL_V1_NOISE_ROBUST_stat_w250_1742327630000_15391,6737,USDCAD,1742327630000,USDCAD_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742327289000_706689,1742327289000,341000,-5.2404474000000005e-05,-0.00011877712199999999,3.3530648e-05,-0.000143228189,-2.7960874e-05,-1.5570000000018555e-08,0.000355,-0.00019500000000000002,2e-05,35.0,-115.988451661517
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCAD_TAIL_V1_NOISE_ROBUST_stat_w250_1742328115250_15392,6738,USDCAD,1742328115250,USDCAD_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742255743500_684206,1742255743500,72371750,1.0477895e-05,-1.0509925000000001e-05,7.743003999999998e-05,-1.0509925000000001e-05,2.7923137000000005e-05,-6.2989663e-05,5.9999999999999995e-05,-9.999999999999999e-06,2e-05,156.0,1.0
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1742328124500_15393,6739,USDJPY,1742328124500,USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742328003000_1101823,1742328003000,121500,-6.6908750000000005e-06,3.012722e-05,3.1464403999999994e-05,-4.015661e-05,8.0335097e-05,-2.3411788999999988e-05,0.009999999999999998,0.0,0.003,37.0,-12.000466868458
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1742328232500_15394,6740,USDJPY,1742328232500,USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742328003000_1101823,1742328003000,229500,4.705000000000491e-09,3.350322000000001e-06,3.9905744999999996e-05,-3.3460772e-05,0.000113829358,0.000371696073,-0.0095,0.051000000000000004,0.003,61.0,56.999533131542
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCHF_TAIL_V1_NOISE_ROBUST_stat_w250_1742328430000_15395,6741,USDCHF,1742328430000,USDCHF_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742252540750_125244,1742252540750,75889250,-5.627319999999999e-06,-2.2716044e-05,4.4080175000000004e-05,9.1281999e-05,0.000125568295,1.7374911999999995e-05,-1.5e-05,5.500000000000001e-05,-5e-05,-12.0,2.499943207925
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_EURUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1742328497250_15396,6742,EURUSD,1742328497250,EURUSD_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742248703000_181077,1742248703000,79794250,-2.2143000000000306e-08,-1.3782449e-05,-1.4061035999999991e-05,3.6513280999999996e-05,1.3664016000000004e-05,-0.000160195213,-0.00011500000000000002,0.00017500000000000003,-1e-05,-74.0,0.33333333
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCHF_TAIL_V1_NOISE_ROBUST_stat_w250_1742328732000_15397,6743,USDCHF,1742328732000,USDCHF_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742252540750_125244,1742252540750,76191250,-1.1332103e-05,4.574467399999999e-05,4.689146000000008e-06,0.0001141038,0.000125568295,-5.1086196e-05,0.00010499999999999999,-0.000105,-1e-05,-14.0,-4.000056792075
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_AUDUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1742329027000_15398,6744,AUDUSD,1742329027000,AUDUSD_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742328536000_353386,1742328536000,491000,7.85629e-06,-7.863273e-06,0.000546963036,7.859751e-06,-3.5231000000007524e-08,0.00022794579799999997,-1.5000000000000005e-05,0.00042500000000000003,-1e-05,38.0,-17.598773418009998
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCAD_TAIL_V1_NOISE_ROBUST_stat_w250_1742329141500_15399,6745,USDCAD,1742329141500,USDCAD_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742328691750_707584,1742328691750,449750,1.0476085e-05,0.000101282925,0.000331872525,0.000244503609,0.00035280577,0.000356299959,0.00019999999999999998,0.000565,4e-05,115.0,-23.135902464634
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCAD_TAIL_V1_NOISE_ROBUST_stat_w250_1742329143750_15433,6746,USDCAD,1742329143750,USDCAD_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742328691750_707584,1742328691750,452000,1.3971346e-05,1.7461239e-05,0.000218047849,0.000258516383,0.000293455935,0.000213096783,0.00039,-8.999999999999999e-05,1e-05,111.0,-23.999538824634
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1742329149750_15439,6747,USDJPY,1742329149750,USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742329002250_1103140,1742329002250,147500,2.3458985999999995e-05,-1.6744489000000002e-05,0.00014628649999999998,9.3801189e-05,3.3514579999999993e-06,0.000200983347,0.035,0.002999999999999999,0.004,117.0,0.0
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_AUDUSD_TAIL_V1_NOISE_ROBUST_stat_w1000_1742329188000_15440,6748,AUDUSD,1742329188000,AUDUSD_TAIL_V1_NOISE_ROBUST_ctrl_h2_1742328536000_353388,1742328536000,652000,1.5722282e-05,2.3584257000000003e-05,0.000102321169,3.144753e-05,3.1423050000000004e-05,0.000125748092,-1.5000000000000005e-05,7.999999999999999e-05,-2e-05,55.0,-24.92469934801
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1742329234000_15441,6749,USDJPY,1742329234000,USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742329002250_1103140,1742329002250,231750,2.6791592999999997e-05,6.695937999999995e-06,0.00011007727600000002,5.0233872e-05,5.3586978e-05,0.000127233911,0.018000000000000002,0.011000000000000001,-0.002,72.0,0.0
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCHF_TAIL_V1_NOISE_ROBUST_stat_w250_1742329257250_15442,6750,USDCHF,1742329257250,USDCHF_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742252540750_125244,1742252540750,76716500,-1.7036984e-05,-2.2716044e-05,0.00015299399,0.000119801814,7.4223684e-05,0.00011437927199999998,9.5e-05,0.00015999999999999999,0.0,33.0,10.999943207925
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCHF_TAIL_V1_NOISE_ROBUST_stat_w250_1742329317500_15443,6751,USDCHF,1742329317500,USDCHF_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742252540750_125244,1742252540750,76776750,8.107599999999929e-08,-5.5979840000000025e-06,0.000102800598,2.8530263e-05,9.706150399999999e-05,6.304149999999999e-05,0.000145,-9e-05,-1e-05,43.0,-4.000056792075
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCHF_TAIL_V1_NOISE_ROBUST_stat_w250_1742329352500_15444,6752,USDCHF,1742329352500,USDCHF_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742252540750_125244,1742252540750,76811750,2.2905613e-05,2.2932768e-05,0.000102540666,7.9886789e-05,5.760231999999999e-06,0.000177181116,-1e-05,0.000205,-5e-05,37.0,16.499943207925
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCHF_TAIL_V1_NOISE_ROBUST_stat_w250_1742329452750_15445,6753,USDCHF,1742329452750,USDCHF_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742252540750_125244,1742252540750,76912000,1.1500444e-05,-2.2716044e-05,9.712870500000001e-05,0.000102738553,4.5714585e-05,0.00014294812099999998,6.500000000000001e-05,7e-05,-3.0000000000000004e-05,34.0,13.499943207925
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCHF_TAIL_V1_NOISE_ROBUST_stat_w250_1742329461250_15446,6754,USDCHF,1742329461250,USDCHF_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742252540750_125244,1742252540750,76920500,-5.621262999999999e-06,-5.5924140000000025e-06,8.820558000000001e-05,5.136913e-05,0.000125620655,0.000319854612,0.0,0.000225,-2e-05,37.0,28.999943207925
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCHF_TAIL_V1_NOISE_ROBUST_stat_w250_1742329592500_15447,6755,USDCHF,1742329592500,USDCHF_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742252540750_125244,1742252540750,77051750,-1.1331972999999999e-05,-1.7011033e-05,3.833102700000001e-05,5.705044e-06,5.7104843e-05,0.00023420765,-4.9999999999999996e-06,0.00015000000000000001,-1e-05,4.0,21.499943207925
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_EURUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1742329607000_15448,6756,EURUSD,1742329607000,EURUSD_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742329394250_190240,1742329394250,212750,-4.5687841000000005e-05,3.6523172000000006e-05,-8.4955333e-05,3.650898499999999e-05,2.7374773000000014e-05,-0.00052060864,-5e-05,-0.00038999999999999994,0.0,-57.0,-76.646460784457
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1742329642000_15449,6757,USDJPY,1742329642000,USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742329521500_1103920,1742329521500,120500,1.3397988e-05,2.0093344e-05,2.8190320000000035e-05,-9.3749357e-05,-0.000160729266,6.0284340000000004e-05,0.013500000000000002,-0.019,0.004,21.0,-1.090901329326
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCAD_TAIL_V1_NOISE_ROBUST_stat_w250_1742329653000_15450,6758,USDCAD,1742329653000,USDCAD_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742329496750_708040,1742329496750,156250,-2.4468637e-05,-9.0877559e-05,-1.6790495000000008e-05,-4.1942887e-05,-6.995742e-06,-0.00012580820499999998,-0.00023,-3.500000000000001e-05,0.0,22.0,1.61111111
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1742329785750_15451,6759,USDJPY,1742329785750,USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742329521500_1103920,1742329521500,264250,-1.0043156999999998e-05,4.0182832000000005e-05,-2.4836829e-05,-7.3659287e-05,-0.00022100064299999998,3.3520059999999975e-06,0.0045,-0.023,0.001,7.0,-1.090901329326
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCHF_TAIL_V1_NOISE_ROBUST_stat_w250_1742329923500_15452,6760,USDCHF,1742329923500,USDCHF_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742252540750_125244,1742252540750,77382750,-1.7036984e-05,-2.2716044e-05,3.3528188000000016e-05,5.707583e-06,4.5719472000000005e-05,4.593985399999999e-05,3e-05,-4.9999999999999996e-06,-2e-05,3.0,4.999943207925
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_AUDUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1742329995000_15453,6761,AUDUSD,1742329995000,AUDUSD_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742329707750_353711,1742329707750,287250,-1.5714746e-05,1.5729757999999998e-05,1.5424757000000004e-05,4.942000000000469e-09,-6.2847121e-05,6.2962207e-05,-7.500000000000001e-05,0.00015,2e-05,23.0,14.5
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1742330039000_15454,6762,USDJPY,1742330039000,USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742329912500_1103957,1742329912500,126500,-1.0043963e-05,7.7028573e-05,8.581826999999993e-06,2.3447605999999995e-05,3.683874200000002e-05,9.0421818e-05,-0.0085,-0.004499999999999997,-0.003,24.0,13.499468781868
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_EURUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1742330343000_15455,6763,EURUSD,1742330343000,EURUSD_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742329394250_190240,1742329394250,948750,-6.427000000001014e-09,3.6538940000000006e-05,-6.841864000000015e-06,8.221710099999999e-05,2.7410820000000013e-05,-0.000328747095,0.00021999999999999998,-0.00061,0.0,-35.0,-78.646460784457
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCHF_TAIL_V1_NOISE_ROBUST_stat_w250_1742330433500_15456,6764,USDCHF,1742330433500,USDCHF_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742252540750_125244,1742252540750,77892750,-5.6269949999999985e-06,-5.601109000000001e-06,5.9065398e-05,3.4229578e-05,4.5690817e-05,-1.6856683000000004e-05,5.500000000000001e-05,-6e-05,-1e-05,16.0,-4.000056792075
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1742331162000_15457,6765,USDJPY,1742331162000,USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742331041500_1105265,1742331041500,120500,2.3446698e-05,5.0242218e-05,4.1318110000000035e-06,1.3398585e-05,-2.6791715999999993e-05,2.3448111e-05,0.0075,-0.008499999999999997,-0.001,26.0,-39.998593311358
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1742331796000_15459,6766,USDJPY,1742331796000,USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742331665000_1105956,1742331665000,131000,2.0113931999999998e-05,-7.3703813e-05,-4.151716399999997e-05,-8.040346300000002e-05,-0.000100514408,-9.7121836e-05,-0.0275,0.0115,-0.005,75.0,0.0
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCAD_TAIL_V1_NOISE_ROBUST_stat_w250_1742331906000_15460,6767,USDCAD,1742331906000,USDCAD_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742331723250_709498,1742331723250,182750,-3.4970339999999994e-06,-3.499036e-06,-2.858411000000003e-06,2.7953262e-05,5.589863599999999e-05,2.0954138999999996e-05,0.00015500000000000003,-5e-05,0.0,48.0,0.0
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_EURUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1742332277500_15461,6768,EURUSD,1742332277500,EURUSD_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742330464000_190344,1742330464000,1813500,-2.670999999999826e-09,0.0,-0.000101872084,-3.6548038e-05,7.307437400000001e-05,7.3077463e-05,-7.000000000000001e-05,0.00011,0.0,-19.0,9.0
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1742334584750_15462,6769,USDJPY,1742334584750,USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742334451500_1110360,1742334451500,133250,7.0368513e-05,5.0257635999999996e-05,0.000197836422,8.3766466e-05,6.701458e-06,-3.3611510000000036e-06,-0.000499999999999997,0.0115,-0.001,144.0,0.0
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCAD_TAIL_V1_NOISE_ROBUST_stat_w250_1742334611500_15466,6770,USDCAD,1742334611500,USDCAD_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742333344000_709808,1742333344000,1267500,8.7343781e-05,0.000146748496,0.000133623753,0.000132768009,0.000146745421,0.00024462949,-0.000205,0.00054,1.9999999999999998e-05,83.0,1.76190476
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_AUDUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1742334643750_15470,6771,AUDUSD,1742334643750,AUDUSD_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742331759000_354045,1742331759000,2884750,9.435841e-05,0.00011008094,5.4517614000000006e-05,0.00010222434100000001,0.000141501091,1.5726112999999987e-05,9.999999999999986e-06,8.5e-05,0.0,16.0,0.0
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_AUDUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1742334672000_15473,6772,AUDUSD,1742334672000,AUDUSD_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742331759000_354045,1742331759000,2913000,-2.3577953999999998e-05,-7.857587999999998e-06,-1.1797264999999994e-05,-1.5715484999999994e-05,1.572259e-05,-3.1453522999999996e-05,-2.4999999999999998e-05,-9.999999999999996e-06,-2e-05,-2.0,0.0
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1742335152250_15474,6773,USDJPY,1742335152250,USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742335029500_1110694,1742335029500,122750,2.0102253e-05,1.0050728e-05,1.738625699999999e-05,1.0045675999999999e-05,-3.0159976000000004e-05,0.00013067717100000002,0.002,0.010500000000000002,0.001,-10.0,26.5
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_AUDUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1742335201000_15475,6774,AUDUSD,1742335201000,AUDUSD_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742331759000_354045,1742331759000,3442000,-2.3576966e-05,1.5728337000000004e-05,-1.0816550999999993e-05,6.2902968e-05,7.07545e-05,-0.00011790589700000001,4.9999999999999996e-06,-2.9999999999999997e-05,-1e-05,7.0,0.0
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w1000_1742336576250_15476,6775,USDJPY,1742336576250,USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h2_1742336354750_1111838,1742336354750,221500,-2.3459001000000003e-05,-2.3459035e-05,-7.594938999999997e-06,-3.351166999999999e-06,-1.3403501e-05,3.0162346e-05,0.024,-0.027,-0.003,39.0,-14.460478419151
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1742337388750_15477,6776,USDJPY,1742337388750,USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742337125500_1112842,1742337125500,263250,-2.6808023e-05,-2.3456991e-05,2.7936670000000004e-05,1.0052591999999999e-05,-8.042607899999999e-05,3.3505921999999994e-05,-0.0009999999999999992,0.0055,-0.002,-33.0,-21.999631404388
TAIL_V1_NOISE_ROBUST,ts15b_tail_v1_noise_robust_realizable_202503_20260827_GBPUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1742337475000_15478,6777,GBPUSD,1742337475000,GBPUSD_TAIL_V1_NOISE_ROBUST_ctrl_h0_1742334844250_231293,1742334844250,2630750,7.690147999999999e-06,7.689321e-06,-2.2599954000000015e-05,-6.1509185e-05,-7.688723599999999e-05,-0.00014609975499999998,-1e-05,-0.00021000000000000004,0.0,-19.0,-106.013714374413
