event_id,market_cluster_id,response_episode_id,symbol,server_hour,horizon_ms,status,tick_msc,quote_msc,target_lag_ms,quote_age_ms,bid,ask,mid,raw_log_return,continuation_return,absolute_return,spread,partition
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983230250_18436,8278,2660,GBPUSD,10,60000,VALID,1742983290442,1742983290442,192,0,1.29187,1.29209,1.29198,-0.000723433672,0.000723433672,0.000723433672,0.00022,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742983230500_18437,8278,2660,GBPUSD,10,60000,VALID,1742983290655,1742983290655,155,0,1.29187,1.2921,1.291985,-0.000642216054,0.000642216054,0.000642216054,0.00023,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983230750_18438,8278,2660,GBPUSD,10,60000,VALID,1742983290861,1742983290861,111,0,1.29196,1.29216,1.29206,-0.00058416753,0.00058416753,0.00058416753,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983231000_18439,8278,2660,GBPUSD,10,60000,VALID,1742983291066,1742983291066,66,0,1.29199,1.29219,1.29209,-0.000510669917,0.000510669917,0.000510669917,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983231500_18440,8279,2660,GBPUSD,10,60000,VALID,1742983291763,1742983291763,263,0,1.29204,1.29226,1.29215,-0.000464234602,0.000464234602,0.000464234602,0.00022,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742983233250_18443,8279,2660,GBPUSD,10,60000,VALID,1742983293279,1742983293279,29,0,1.29199,1.29219,1.29209,-0.000704037413,-0.000704037413,0.000704037413,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983233000_18442,8279,2660,GBPUSD,10,60000,VALID,1742983293071,1742983293071,71,0,1.292,1.2922,1.2921,-0.000626690053,-0.000626690053,0.000626690053,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983248250_18451,8282,2660,GBPUSD,10,60000,VALID,1742983308462,1742983308462,212,0,1.29192,1.29212,1.29202,-0.000259250304,0.000259250304,0.000259250304,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983242500_18444,8280,2660,GBPUSD,10,60000,STALE,1742983307436,1742983307436,4936,0,1.29186,1.29206,1.29196,-0.00052232556,0.00052232556,0.00052232556,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983244250_18445,8280,2660,GBPUSD,10,60000,STALE,1742983307436,1742983307436,3186,0,1.29186,1.29206,1.29196,-0.000282476586,0.000282476586,0.000282476586,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983244500_18446,8280,2660,GBPUSD,10,60000,STALE,1742983307436,1742983307436,2936,0,1.29186,1.29206,1.29196,-0.000359853509,0.000359853509,0.000359853509,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983244750_18447,8281,2660,GBPUSD,10,60000,STALE,1742983307436,1742983307436,2686,0,1.29186,1.29206,1.29196,-0.000359853509,0.000359853509,0.000359853509,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983247250_18448,8282,2660,GBPUSD,10,60000,VALID,1742983307436,1742983307436,186,0,1.29186,1.29206,1.29196,-0.000475907667,-0.000475907667,0.000475907667,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983247500_18449,8282,2660,GBPUSD,10,60000,VALID,1742983308462,1742983308462,962,0,1.29192,1.29212,1.29202,-0.000410126255,-0.000410126255,0.000410126255,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983248000_18450,8282,2660,GBPUSD,10,60000,VALID,1742983308462,1742983308462,462,0,1.29192,1.29212,1.29202,-0.000270856954,0.000270856954,0.000270856954,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983248500_18452,8282,2660,GBPUSD,10,60000,VALID,1742983308737,1742983308737,237,0,1.29196,1.29216,1.29206,-0.000251504676,0.000251504676,0.000251504676,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983249750_18455,8283,2660,GBPUSD,10,60000,VALID,1742983310189,1742983310189,439,0,1.29196,1.29216,1.29206,-7.739549e-06,7.739549e-06,7.739549e-06,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983248750_18453,8282,2660,GBPUSD,10,60000,VALID,1742983309391,1742983309391,641,0,1.29195,1.29216,1.292055,-0.00025150565,0.00025150565,0.00025150565,0.00021,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983249000_18454,8282,2660,GBPUSD,10,60000,VALID,1742983309391,1742983309391,391,0,1.29195,1.29216,1.292055,-6.9654052e-05,6.9654052e-05,6.9654052e-05,0.00021,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983250000_18456,8283,2660,GBPUSD,10,60000,VALID,1742983310189,1742983310189,189,0,1.29196,1.29216,1.29206,5.4178518e-05,-5.4178518e-05,5.4178518e-05,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983250500_18458,8283,2660,GBPUSD,10,60000,VALID,1742983311113,1742983311113,613,0,1.29196,1.29217,1.292065,3.4828576e-05,-3.4828576e-05,3.4828576e-05,0.00021,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983250250_18457,8283,2660,GBPUSD,10,60000,VALID,1742983311113,1742983311113,863,0,1.29196,1.29217,1.292065,3.4828576e-05,-3.4828576e-05,3.4828576e-05,0.00021,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983250750_18459,8283,2660,GBPUSD,10,60000,VALID,1742983311113,1742983311113,363,0,1.29196,1.29217,1.292065,-3.0957716e-05,3.0957716e-05,3.0957716e-05,0.00021,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983251750_18461,8283,2660,GBPUSD,10,60000,VALID,1742983312211,1742983312211,461,0,1.29194,1.29215,1.292045,-0.000127696377,-0.000127696377,0.000127696377,0.00021,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983251500_18460,8283,2660,GBPUSD,10,60000,VALID,1742983312211,1742983312211,711,0,1.29194,1.29215,1.292045,-0.000123827029,-0.000123827029,0.000123827029,0.00021,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983252000_18462,8284,2660,GBPUSD,10,60000,VALID,1742983312211,1742983312211,211,0,1.29194,1.29215,1.292045,-0.000123827029,-0.000123827029,0.000123827029,0.00021,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983254750_18463,8285,2660,GBPUSD,10,60000,VALID,1742983315252,1742983315252,502,0,1.29198,1.29219,1.292085,3.869722e-06,-3.869722e-06,3.869722e-06,0.00021,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983259500_18465,8286,2660,GBPUSD,10,60000,VALID,1742983319604,1742983319604,104,0,1.29182,1.29202,1.29192,-0.000143187469,0.000143187469,0.000143187469,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983258250_18464,8286,2660,USDCAD,10,60000,VALID,1742983318420,1742983318420,170,0,1.42617,1.42645,1.42631,-0.000126191812,0.000126191812,0.000126191812,0.00028,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742983264750_18467,8287,2660,USDJPY,10,60000,VALID,1742983324864,1742983324864,114,0,150.49,150.508,150.499,-9.966794e-06,-9.966794e-06,9.966794e-06,0.018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742983264500_18466,8287,2660,USDJPY,10,60000,VALID,1742983324864,1742983324864,364,0,150.49,150.508,150.499,-3.322276e-06,-3.322276e-06,3.322276e-06,0.018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983272000_18469,8288,2660,GBPUSD,10,60000,VALID,1742983332188,1742983332188,188,0,1.29187,1.29207,1.29197,-8.1267935e-05,8.1267935e-05,8.1267935e-05,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983271750_18468,8288,2660,GBPUSD,10,60000,VALID,1742983331975,1742983331975,225,0,1.29184,1.29205,1.291945,-0.000100618416,0.000100618416,0.000100618416,0.00021,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742983280500_18470,8289,2660,USDCHF,10,60000,VALID,1742983340881,1742983340881,381,0,0.88386,0.88408,0.88397,0.000181018,-0.000181018,0.000181018,0.00022,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w500_1742983280750_18471,8289,2660,USDCHF,10,60000,VALID,1742983340881,1742983340881,131,0,0.88386,0.88408,0.88397,0.000124446355,-0.000124446355,0.000124446355,0.00022,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983284000_18472,8290,2660,GBPUSD,10,60000,VALID,1742983344349,1742983344349,349,0,1.2919,1.2921,1.292,4.6440707e-05,-4.6440707e-05,4.6440707e-05,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983284750_18475,8290,2660,GBPUSD,10,60000,VALID,1742983344936,1742983344936,186,0,1.2919,1.2921,1.292,8.1272652e-05,-8.1272652e-05,8.1272652e-05,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742983284500_18474,8290,2660,GBPUSD,10,60000,VALID,1742983344685,1742983344685,185,0,1.29188,1.29208,1.29198,0.000100625815,-0.000100625815,0.000100625815,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983284250_18473,8290,2660,GBPUSD,10,60000,VALID,1742983344349,1742983344349,99,0,1.2919,1.2921,1.292,0.000119976237,-0.000119976237,0.000119976237,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983294500_18476,8291,2660,GBPUSD,10,60000,VALID,1742983355005,1742983355005,505,0,1.29194,1.29214,1.29204,0.000123842844,-0.000123842844,0.000123842844,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983294750_18477,8291,2660,GBPUSD,10,60000,VALID,1742983355005,1742983355005,255,0,1.29194,1.29214,1.29204,0.000123842844,-0.000123842844,0.000123842844,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983371000_18478,8292,2660,USDCAD,10,60000,VALID,1742983431366,1742983431366,366,0,1.42601,1.42628,1.426145,-0.000101667523,0.000101667523,0.000101667523,0.00027,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742983382000_18480,8293,2660,GBPUSD,10,60000,VALID,1742983442127,1742983442127,127,0,1.29256,1.29276,1.29266,0.000340441339,-0.000340441339,0.000340441339,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983381750_18479,8293,2660,GBPUSD,10,60000,VALID,1742983441924,1742983441924,174,0,1.29257,1.29277,1.29267,0.000348177295,-0.000348177295,0.000348177295,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983483750_18481,8294,2660,GBPUSD,10,60000,VALID,1742983544198,1742983544198,448,0,1.29215,1.29235,1.29225,-0.000177968299,-0.000177968299,0.000177968299,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742983521000_18485,8296,2660,AUDUSD,10,60000,STALE,1742983584561,1742983584561,3561,0,0.63173,0.63195,0.63184,6.330917e-05,-6.330917e-05,6.330917e-05,0.00022,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983521250_18484,8295,2660,USDCAD,10,60000,STALE,1742983584697,1742983584697,3447,0,1.42614,1.42642,1.42628,-7.7120733e-05,-7.7120733e-05,7.7120733e-05,0.00028,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983521250_18482,8295,2660,GBPUSD,10,60000,STALE,1742983584619,1742983584619,3369,0,1.29231,1.29251,1.29241,2.3212717e-05,-2.3212717e-05,2.3212717e-05,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742983521250_18483,8295,2660,EURUSD,10,60000,VALID,1742983581342,1742983581342,92,0,1.07816,1.07834,1.07825,-5.5644174e-05,5.5644174e-05,5.5644174e-05,0.00018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742983537500_18486,8297,2660,USDJPY,10,60000,VALID,1742983597995,1742983597995,495,0,150.509,150.528,150.5185,0.000269106121,-0.000269106121,0.000269106121,0.019,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983619500_18487,8298,2660,USDCAD,10,60000,VALID,1742983679650,1742983679650,150,0,1.42624,1.42651,1.426375,3.505451e-05,3.505451e-05,3.505451e-05,0.00027,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983638750_18488,8299,2660,USDCAD,10,60000,VALID,1742983699122,1742983699122,372,0,1.42617,1.42644,1.426305,1.051674e-05,1.051674e-05,1.051674e-05,0.00027,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983680250_18489,8300,2660,USDCAD,10,60000,VALID,1742983740325,1742983740325,75,0,1.42601,1.42627,1.42614,-0.000157756078,-0.000157756078,0.000157756078,0.00026,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742983719750_18491,8301,2660,AUDUSD,10,60000,VALID,1742983780355,1742983780355,605,0,0.63176,0.63198,0.63187,-2.3738778e-05,-2.3738778e-05,2.3738778e-05,0.00022,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983719500_18490,8301,2660,USDCAD,10,60000,VALID,1742983779822,1742983779822,322,0,1.42596,1.42624,1.4261,-0.000136727207,0.000136727207,0.000136727207,0.00028,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983721500_18492,8301,2660,USDCAD,10,60000,VALID,1742983781540,1742983781540,40,0,1.42596,1.42624,1.4261,-8.4142032e-05,8.4142032e-05,8.4142032e-05,0.00028,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983737500_18493,8302,2660,GBPUSD,10,60000,VALID,1742983798334,1742983798334,834,0,1.29247,1.29267,1.29257,7.736555e-06,-7.736555e-06,7.736555e-06,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742983925750_18494,8303,2661,AUDUSD,10,60000,VALID,1742983985768,1742983985768,18,0,0.63194,0.63216,0.63205,7.910798e-06,7.910798e-06,7.910798e-06,0.00022,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742984286500_18495,8304,2662,USDJPY,10,60000,VALID,1742984346554,1742984346554,54,0,150.569,150.588,150.5785,7.3054266e-05,7.3054266e-05,7.3054266e-05,0.019,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742984286750_18496,8304,2662,USDJPY,10,60000,STALE,1742984348105,1742984348105,1355,0,150.57,150.588,150.579,7.3054023e-05,7.3054023e-05,7.3054023e-05,0.018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742984301500_18497,8305,2662,USDCHF,10,60000,STALE,1742984365062,1742984365062,3562,0,0.88373,0.88397,0.88385,-3.3941835e-05,3.3941835e-05,3.3941835e-05,0.00024,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742984422250_18498,8306,2663,GBPUSD,10,60000,VALID,1742984482433,1742984482433,183,0,1.29179,1.29199,1.29189,2.3222061e-05,-2.3222061e-05,2.3222061e-05,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742984438250_18499,8307,2663,AUDUSD,10,60000,VALID,1742984498271,1742984498271,21,0,0.63199,0.63221,0.6321,0.000166126755,0.000166126755,0.000166126755,0.00022,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1742984438500_18500,8307,2663,AUDUSD,10,60000,STALE,1742984500970,1742984500970,2470,0,0.632,0.63221,0.632105,0.00015821408,0.00015821408,0.00015821408,0.00021,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742984566500_18501,8308,2664,USDCAD,10,60000,VALID,1742984626740,1742984626740,240,0,1.42502,1.4253,1.42516,-9.1213668e-05,-9.1213668e-05,9.1213668e-05,0.00028,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742984595250_18502,8309,2664,USDCAD,10,60000,STALE,1742984656490,1742984656490,1240,0,1.42497,1.42525,1.42511,-0.00010875762,0.00010875762,0.00010875762,0.00028,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742984598750_18503,8310,2664,USDCAD,10,60000,VALID,1742984658981,1742984658981,231,0,1.42497,1.42526,1.425115,-0.000126297621,-0.000126297621,0.000126297621,0.00029,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742984598750_18504,8310,2664,AUDUSD,10,60000,VALID,1742984658787,1742984658787,37,0,0.63223,0.63245,0.63234,0.000253060451,-0.000253060451,0.000253060451,0.00022,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1742984599000_18505,8310,2664,AUDUSD,10,60000,VALID,1742984659038,1742984659038,38,0,0.63223,0.63244,0.632335,0.000245153281,-0.000245153281,0.000245153281,0.00021,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742984909250_18506,8311,2665,GBPUSD,10,60000,VALID,1742984970025,1742984970025,775,0,1.29241,1.29261,1.29251,-5.4156722e-05,-5.4156722e-05,5.4156722e-05,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742984909500_18507,8311,2665,EURUSD,10,60000,VALID,1742984970024,1742984970024,524,0,1.07899,1.07917,1.07908,-6.4867971e-05,-6.4867971e-05,6.4867971e-05,0.00018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742984909250_18508,8311,2665,AUDUSD,10,60000,VALID,1742984969323,1742984969323,73,0,0.63207,0.63229,0.63218,-0.000229338754,-0.000229338754,0.000229338754,0.00022,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1742984909500_18509,8311,2665,AUDUSD,10,60000,VALID,1742984970290,1742984970290,790,0,0.63208,0.6323,0.63219,-0.0002135206,-0.0002135206,0.0002135206,0.00022,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742985002250_18511,8312,2665,GBPUSD,10,60000,STALE,1742985064383,1742985064383,2133,0,1.29167,1.29187,1.29177,-0.000394729209,0.000394729209,0.000394729209,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742985002000_18510,8312,2665,GBPUSD,10,60000,STALE,1742985064383,1742985064383,2383,0,1.29167,1.29187,1.29177,-0.000394729209,0.000394729209,0.000394729209,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742985077250_18512,8313,2665,GBPUSD,10,60000,VALID,1742985137615,1742985137615,365,0,1.29121,1.29141,1.29131,-0.000116154362,0.000116154362,0.000116154362,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742985082500_18513,8314,2665,GBPUSD,10,60000,VALID,1742985143000,1742985143000,500,0,1.2912,1.2914,1.2913,-0.000170356433,-0.000170356433,0.000170356433,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742985109250_18514,8315,2665,USDCAD,10,60000,STALE,1742985171904,1742985171904,2654,0,1.42489,1.42516,1.425025,-9.1222309e-05,9.1222309e-05,9.1222309e-05,0.00027,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1742985262750_18515,8316,2666,USDCAD,10,60000,VALID,1742985322863,1742985322863,113,0,1.42501,1.42528,1.425145,4.2101865e-05,-4.2101865e-05,4.2101865e-05,0.00027,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1742985332500_18516,8317,2666,USDCAD,10,60000,STALE,1742985394226,1742985394226,1726,0,1.42492,1.42519,1.425055,-0.000101745283,-0.000101745283,0.000101745283,0.00027,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742985363000_18518,8318,2666,USDCAD,10,60000,VALID,1742985423261,1742985423261,261,0,1.42493,1.42517,1.42505,-1.0525891e-05,1.0525891e-05,1.0525891e-05,0.00024,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742985362750_18517,8318,2666,USDCAD,10,60000,VALID,1742985423261,1742985423261,511,0,1.42493,1.42517,1.42505,-1.0525891e-05,1.0525891e-05,1.0525891e-05,0.00024,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742985449500_18520,8319,2666,GBPUSD,10,60000,STALE,1742985511067,1742985511067,1567,0,1.29089,1.29109,1.29099,0.000464867637,-0.000464867637,0.000464867637,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742985448250_18519,8319,2666,USDCAD,10,60000,VALID,1742985508685,1742985508685,435,0,1.4252,1.42548,1.42534,5.6128534e-05,5.6128534e-05,5.6128534e-05,0.00028,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742985455000_18521,8320,2666,USDCAD,10,60000,VALID,1742985515569,1742985515569,569,0,1.42523,1.42551,1.42537,7.015747e-06,7.015747e-06,7.015747e-06,0.00028,INTERNAL_CONFIRMATION
