event_id,market_cluster_id,response_episode_id,symbol,direction,partition,mfe,mae,time_to_mfe_ms,time_to_mae_ms,origin_recross_msc,initial_shock_size,local_sigma_response,reference_mid,validation_status
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1743192960000_20618,9504,3092,USDJPY,SHORT,INTERNAL_CONFIRMATION,0.0025,0.0255,3190,119122,1743192960241.0,0.008,2.7048199e-05,150.083,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w500_1743192960250_20620,9504,3092,USDCAD,LONG,INTERNAL_CONFIRMATION,0.00109,0.00022,45342,8928,1743192963348.0,2e-05,3.3495949e-05,1.430665,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743192960000_20619,9504,3092,AUDUSD,SHORT,INTERNAL_CONFIRMATION,0.00028,7e-05,31415,119207,1743192960635.0,4e-05,1.9787443e-05,0.628725,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743192962000_20621,9505,3092,USDCAD,LONG,INTERNAL_CONFIRMATION,0.00092,0.00039,43592,7178,1743192962348.0,2e-05,1.6898272e-05,1.430835,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743192962250_20622,9505,3092,USDCAD,LONG,INTERNAL_CONFIRMATION,0.00096,0.00035,43342,6928,1743192962552.0,0.00016,1.6899674e-05,1.430795,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743192989000_20624,9507,3092,USDCAD,LONG,INTERNAL_CONFIRMATION,0.000615,0.000475,16592,58684,1743192989407.0,0.0001,1.690914e-05,1.43114,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743192985750_20623,9506,3092,GBPUSD,SHORT,INTERNAL_CONFIRMATION,2e-05,0.00017,2832,93439,1743192996326.0,8e-05,1.6348759e-05,1.29322,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743192991250_20625,9508,3092,USDCAD,LONG,INTERNAL_CONFIRMATION,0.000425,0.000665,14342,56434,1743193016153.0,2e-05,1.690939e-05,1.43133,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w500_1743192991500_20626,9508,3092,USDCAD,LONG,INTERNAL_CONFIRMATION,0.000425,0.000665,14092,56184,1743193016153.0,2e-05,3.3516799e-05,1.43133,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743193017000_20631,9509,3092,AUDUSD,LONG,INTERNAL_CONFIRMATION,0.00011,4e-05,62207,95991,1743193019270.0,2e-05,1.978815e-05,0.628685,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743193017250_20630,9509,3092,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.00035,0.000165,30434,95731,,0.00041,6.5104427e-05,1.431015,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743193016500_20627,9509,3092,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.00039,0.000125,31184,96481,,0.00037,1.6911846e-05,1.431055,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743193016750_20628,9509,3092,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.0004,0.000115,30934,96231,1743193020783.0,3e-05,1.6911846e-05,1.431065,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743193017000_20629,9509,3092,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.00033,0.000185,30684,95981,1743193017363.0,8e-05,1.6911846e-05,1.430995,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743193017500_20632,9509,3092,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.00036,0.000155,30184,95481,1743193020783.0,1e-05,6.5104427e-05,1.431025,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743193022000_20633,9510,3092,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.00038,0.000135,25684,90981,1743193022486.0,2e-05,1.6938758e-05,1.431045,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743193048000_20634,9511,3092,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.0,0.000455,0,64981,1743193049363.0,2e-05,1.6938872e-05,1.430725,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743193079750_20636,9512,3092,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.0,0.000295,0,108848,1743193080227.0,5e-05,1.6939414e-05,1.4309,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743193079750_20635,9512,3092,AUDUSD,LONG,INTERNAL_CONFIRMATION,0.0,0.00012,0,108855,1743193080211.0,4e-05,1.9787886e-05,0.628755,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743193087500_20637,9513,3092,USDJPY,LONG,INTERNAL_CONFIRMATION,0.0085,0.019,33048,113588,1743193090378.0,0.005,1.4158891e-05,150.0955,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743193215000_20638,9514,3093,USDCHF,LONG,INTERNAL_CONFIRMATION,3.5e-05,5e-05,73236,12523,1743193216642.0,4e-05,1.6427583e-05,0.881895,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743193508750_20639,9515,3094,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.0,0.000295,0,34251,1743193509214.0,6e-05,1.6940289e-05,1.431035,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743193624500_20640,9516,3094,USDJPY,SHORT,INTERNAL_CONFIRMATION,0.023,0.006,89484,1896,1743193625391.0,0.001,1.4160343e-05,149.968,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743193887250_20641,9517,3095,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.00055,0.00017,116427,2592,1743193888534.0,7e-05,1.6923954e-05,1.431105,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743193901500_20642,9518,3095,USDJPY,SHORT,INTERNAL_CONFIRMATION,0.0,0.0445,0,19414,1743193909148.0,0.013,1.4158125e-05,149.876,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743193902250_20645,9518,3095,USDJPY,SHORT,INTERNAL_CONFIRMATION,0.0,0.0425,0,18664,1743193909148.0,0.011,4.8104669e-05,149.878,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743193902000_20644,9518,3095,USDJPY,SHORT,INTERNAL_CONFIRMATION,0.0,0.0435,0,18914,1743193909148.0,0.021,4.8104669e-05,149.877,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1743193901750_20643,9518,3095,USDJPY,SHORT,INTERNAL_CONFIRMATION,0.0,0.0435,0,19164,1743193909148.0,0.012,2.7045528e-05,149.877,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743194003500_20646,9519,3095,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.000195,5e-05,97504,66941,1743194070441.0,5e-05,1.6919612e-05,1.430555,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743194174500_20647,9520,3096,USDJPY,SHORT,INTERNAL_CONFIRMATION,0.007,0.029,17290,118111,1743194176608.0,0.003,1.4164676e-05,149.8755,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743194962250_20648,9521,3097,USDJPY,SHORT,INTERNAL_CONFIRMATION,0.034,0.001,62404,2265,1743194964515.0,0.0055,1.4163967e-05,149.9585,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743197199250_20649,9522,3098,EURUSD,SHORT,INTERNAL_CONFIRMATION,2e-05,0.0004,9641,111497,1743197199738.0,1e-05,2.2582322e-05,1.08179,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743197539750_20658,9523,3099,GBPUSD,LONG,INTERNAL_CONFIRMATION,0.0003,6e-05,117771,48113,,7e-05,1.633596e-05,1.29378,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1743197540000_20659,9523,3099,GBPUSD,LONG,INTERNAL_CONFIRMATION,0.0003,6e-05,117521,47863,,7e-05,3.321435e-05,1.29378,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743197540250_20657,9523,3099,USDCHF,SHORT,INTERNAL_CONFIRMATION,0.000165,2e-05,117087,787,1743197541037.0,1e-05,1.6428249e-05,0.881935,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743197540000_20651,9523,3099,AUDUSD,LONG,INTERNAL_CONFIRMATION,2e-05,0.00016,34803,70195,1743197553184.0,3e-05,1.9796548e-05,0.628785,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743197540250_20653,9523,3099,AUDUSD,LONG,INTERNAL_CONFIRMATION,1e-05,0.00017,34553,69945,1743197540819.0,0.0,1.9796548e-05,0.628795,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743197539750_20650,9523,3099,USDJPY,SHORT,INTERNAL_CONFIRMATION,0.0305,0.0025,105776,33997,,0.0135,1.4160771e-05,150.011,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743197540500_20656,9523,3099,USDJPY,SHORT,INTERNAL_CONFIRMATION,0.029,0.004,105026,33247,,0.015,4.8107078e-05,150.0095,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743197540250_20655,9523,3099,USDJPY,SHORT,INTERNAL_CONFIRMATION,0.031,0.002,105276,33497,,0.022,4.8107078e-05,150.0115,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743197540000_20654,9523,3099,USDJPY,SHORT,INTERNAL_CONFIRMATION,0.031,0.002,105526,33747,1743197540869.0,0.0005,1.4160771e-05,150.0115,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743197540000_20652,9523,3099,EURUSD,LONG,INTERNAL_CONFIRMATION,0.00017,5e-05,116996,47722,1743197541974.0,2e-05,2.2583254e-05,1.0824,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743198239000_20660,9524,3100,EURUSD,SHORT,INTERNAL_CONFIRMATION,0.00011,0.00035,5390,123614,1743198295072.0,0.00017,2.2582056e-05,1.08212,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743198239250_20661,9524,3100,EURUSD,SHORT,INTERNAL_CONFIRMATION,0.00011,0.00035,5140,123364,1743198295072.0,9e-05,2.2582056e-05,1.08212,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743198296000_20662,9525,3100,USDJPY,SHORT,INTERNAL_CONFIRMATION,0.069,0.006,121518,16958,1743198312053.0,0.0005,1.4160906e-05,150.0185,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1743198296250_20663,9525,3100,USDJPY,SHORT,INTERNAL_CONFIRMATION,0.069,0.006,121268,16708,1743198312053.0,0.0005,2.7051621e-05,150.0185,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743198371250_20667,9526,3100,USDJPY,SHORT,INTERNAL_CONFIRMATION,0.033,0.015,91919,38628,,0.025,4.8104852e-05,149.9615,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1743198371000_20666,9526,3100,USDJPY,SHORT,INTERNAL_CONFIRMATION,0.032,0.016,92169,38878,1743198371371.0,0.003,2.7051424e-05,149.9605,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743198370750_20665,9526,3100,USDJPY,SHORT,INTERNAL_CONFIRMATION,0.032,0.016,92419,39128,1743198371371.0,0.003,1.4161276e-05,149.9605,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743198370500_20664,9526,3100,USDJPY,SHORT,INTERNAL_CONFIRMATION,0.031,0.017,92669,39378,,0.027,1.416137e-05,149.9595,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743198371500_20668,9526,3100,USDJPY,SHORT,INTERNAL_CONFIRMATION,0.037,0.011,91669,38378,1743198372068.0,0.008,4.8104852e-05,149.9655,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743198827250_20669,9527,3101,USDJPY,SHORT,INTERNAL_CONFIRMATION,0.0035,0.026,23510,66031,1743198828449.0,0.0005,1.4168715e-05,149.936,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743199027250_20670,9528,3102,USDJPY,SHORT,INTERNAL_CONFIRMATION,0.004,0.022,2678,86502,1743199027615.0,0.0005,1.4169374e-05,149.925,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743201563750_20671,9529,3103,GBPUSD,SHORT,INTERNAL_CONFIRMATION,9e-05,5e-05,33997,102065,1743201565360.0,1e-05,1.6336334e-05,1.29454,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743202358250_20672,9530,3104,USDJPY,LONG,INTERNAL_CONFIRMATION,0.0065,0.023,13547,113951,1743202359429.0,0.0,1.4166548e-05,149.852,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743203034750_20673,9531,3105,USDJPY,LONG,INTERNAL_CONFIRMATION,0.037,0.004,61146,20729,1743203037087.0,0.0,1.4160593e-05,149.7395,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743203159500_20674,9532,3106,USDJPY,SHORT,INTERNAL_CONFIRMATION,0.006,0.007,98001,23037,1743203161025.0,0.0005,1.4160894e-05,149.7365,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743203346250_20675,9533,3107,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.00011,5e-06,95203,56312,1743203349584.0,2e-05,1.6906888e-05,1.432145,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743203598000_20676,9534,3108,USDCHF,LONG,INTERNAL_CONFIRMATION,8e-05,0.0,52180,0,,0.0,1.6424445e-05,0.88141,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743204899000_20677,9535,3109,USDCAD,LONG,INTERNAL_CONFIRMATION,3e-05,1.5e-05,29582,114965,,7e-05,1.6907342e-05,1.431925,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743204899250_20678,9535,3109,USDCAD,LONG,INTERNAL_CONFIRMATION,3e-05,1.5e-05,29332,114715,1743204915304.0,0.0,1.6907342e-05,1.431925,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743205639500_20679,9536,3110,USDJPY,LONG,INTERNAL_CONFIRMATION,0.0045,0.0065,18148,65273,1743205692934.0,0.0005,1.4165096e-05,149.8475,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743206161000_20680,9537,3111,GBPUSD,LONG,INTERNAL_CONFIRMATION,0.0,0.000405,0,173053613,1743206166386.0,1e-05,1.6329559e-05,1.294435,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743206191500_20681,9538,3111,AUDUSD,SHORT,INTERNAL_CONFIRMATION,0.000125,1.5e-05,10856,7445,,6e-05,1.9794991e-05,0.628875,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743206203500_20686,9540,3111,AUDUSD,LONG,INTERNAL_CONFIRMATION,1.5e-05,5e-05,172999518,7097,1743206204867.0,2e-05,1.9794226e-05,0.62884,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743206203000_20685,9540,3111,AUDUSD,SHORT,INTERNAL_CONFIRMATION,3.5e-05,3e-05,7597,173000018,1743206203659.0,7.5e-05,1.9794741e-05,0.628825,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743206200000_20684,9539,3111,AUDUSD,SHORT,INTERNAL_CONFIRMATION,0.00011,0.0,2356,0,1743206200544.0,5.5e-05,1.9794261e-05,0.62886,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w1000_1743206192000_20683,9538,3111,AUDUSD,SHORT,INTERNAL_CONFIRMATION,0.00012,2e-05,10356,6945,,0.00015,7.6050056e-05,0.62887,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743206191750_20682,9538,3111,AUDUSD,SHORT,INTERNAL_CONFIRMATION,0.00012,2e-05,10606,7195,,4e-05,1.9794991e-05,0.62887,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743206204000_20687,9540,3111,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.000425,0.000365,173014823,9318,1743206204767.0,6e-05,1.6903581e-05,1.431565,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743206217500_20694,9543,3111,USDCAD,LONG,INTERNAL_CONFIRMATION,0.0,0.000695,0,173001323,1743379203047.0,3e-05,1.6924996e-05,1.431835,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743206209250_20693,9542,3111,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.000525,0.000265,173009573,4068,1743206210398.0,5e-06,1.6916702e-05,1.431665,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743206208750_20692,9542,3111,USDCAD,LONG,INTERNAL_CONFIRMATION,0.000275,0.000515,4568,173010073,1743206208989.0,0.000185,1.6916619e-05,1.431655,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w500_1743206207750_20691,9542,3111,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.0007,9e-05,173011073,5568,1743206208586.0,0.000245,3.3519691e-05,1.43184,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743206207500_20690,9541,3111,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.00051,0.00028,173011323,5818,1743206208184.0,5.5e-05,1.691153e-05,1.43165,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743206205750_20689,9541,3111,USDCAD,LONG,INTERNAL_CONFIRMATION,0.00013,0.00066,7568,173013073,1743206206173.0,6.5e-05,1.6904277e-05,1.4318,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743206205500_20688,9541,3111,USDCAD,LONG,INTERNAL_CONFIRMATION,0.00017,0.00062,7818,173013323,1743206206979.0,1e-05,1.6903795e-05,1.43176,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743380842500_20695,9544,3112,USDCHF,SHORT,INTERNAL_CONFIRMATION,0.0,0.000155,0,87945,1743380848333.0,3e-05,1.6425806e-05,0.879965,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743380885500_20696,9545,3112,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.0001,0.00018,3793,114858,,0.00021,1.6924996e-05,1.43075,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743381044250_20697,9546,3113,USDCAD,LONG,INTERNAL_CONFIRMATION,0.000295,4e-05,77909,5365,1743381045207.0,4e-05,1.6924709e-05,1.431245,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743381044500_20698,9546,3113,USDCAD,LONG,INTERNAL_CONFIRMATION,0.0003,3.5e-05,77659,5115,1743381045640.0,5e-05,1.6924709e-05,1.43124,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743381093500_20699,9547,3113,AUDUSD,SHORT,INTERNAL_CONFIRMATION,4e-05,4.5e-05,133132,4629,1743381095813.0,1.5e-05,1.9796053e-05,0.628485,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743381313000_20700,9548,3114,AUDUSD,LONG,INTERNAL_CONFIRMATION,3e-05,0.000225,23205,97393,1743381342637.0,3.5e-05,1.9795831e-05,0.628315,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743381390750_20701,9549,3114,USDCAD,LONG,INTERNAL_CONFIRMATION,5e-05,0.000145,14210,108626,1743381392101.0,2e-05,1.6922708e-05,1.431465,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743381392750_20702,9549,3114,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.000125,7e-05,106626,12210,1743381393207.0,0.00011,1.6922639e-05,1.431445,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743381393250_20703,9550,3114,USDCAD,LONG,INTERNAL_CONFIRMATION,5e-05,0.000145,11710,106126,1743381394813.0,3e-05,1.6922711e-05,1.431465,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743381457500_20705,9552,3114,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.000135,4.5e-05,41876,14231,1743381457954.0,6.5e-05,1.6911424e-05,1.431455,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743381450000_20704,9551,3114,GBPUSD,SHORT,INTERNAL_CONFIRMATION,0.00048,2.5e-05,73307,4335,,0.00014,1.6328992e-05,1.29368,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743381514250_20706,9553,3114,USDCHF,LONG,INTERNAL_CONFIRMATION,1.5e-05,0.000255,7122,51293,1743381549378.0,3.5e-05,1.6426144e-05,0.88056,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743381523750_20707,9554,3114,GBPUSD,SHORT,INTERNAL_CONFIRMATION,5e-06,4.5e-05,2775,13847,1743381532160.0,2e-05,1.632877e-05,1.293205,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743381718500_20708,9555,3115,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.000335,0.000425,15892,110898,,0.00047,1.6874795e-05,1.43102,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743381718750_20709,9555,3115,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.000315,0.000445,15642,110648,1743381719433.0,8e-05,1.6874654e-05,1.431,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743381719000_20710,9555,3115,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.000315,0.000445,15392,110398,1743381719433.0,2e-05,1.6874514e-05,1.431,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743381719250_20711,9555,3115,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.000355,0.000405,15142,110148,,0.00045,6.4826816e-05,1.43104,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743381719500_20712,9555,3115,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.00037,0.00039,14892,109898,1743381720227.0,0.000135,6.4825935e-05,1.431055,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743381720750_20713,9556,3115,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.00023,0.00053,13642,108648,1743381721650.0,1.5e-05,1.6888466e-05,1.430915,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743381743000_20716,9557,3115,USDCAD,LONG,INTERNAL_CONFIRMATION,0.00026,0.000245,86398,3847,1743381746847.0,4.5e-05,1.690021e-05,1.431185,VALID
