"mode","entry_time","exit_time","symbol","direction","result_r","net_profit","volume","reward_r","holding_bars","score","exit_reason"
"range_reversion","2025.01.20 16:15:00","2025.01.20 16:23:37","USDJPY","LONG","-1.0489","-26.04","0.210","1.250","0","2.273","DEAL_REASON_SL"
"range_reversion","2025.01.20 16:15:00","2025.01.20 16:40:58","EURUSD","SHORT","-1.0520","-25.48","0.140","1.250","1","2.982","DEAL_REASON_SL"
"range_reversion","2025.01.20 16:15:00","2025.01.20 16:41:34","GBPUSD","SHORT","-1.0133","-25.08","0.110","1.250","1","2.773","DEAL_REASON_SL"
"range_reversion","2025.01.20 16:15:00","2025.01.20 16:44:10","EURJPY","SHORT","-1.0145","-25.64","0.190","1.250","1","2.251","DEAL_REASON_SL"
"range_reversion","2025.01.20 16:15:00","2025.01.20 17:05:05","GBPJPY","SHORT","-1.0000","-24.13","0.130","1.250","3","2.403","DEAL_REASON_SL"
"range_reversion","2025.01.20 17:00:00","2025.01.20 17:30:54","USDJPY","LONG","1.2511","30.44","0.170","1.250","2","2.227","DEAL_REASON_TP"
"range_reversion","2025.01.20 17:00:00","2025.01.20 17:45:28","EURUSD","SHORT","1.2535","29.92","0.110","1.250","3","2.384","DEAL_REASON_TP"
"range_reversion","2025.01.20 17:30:00","2025.01.20 19:24:56","AUDJPY","SHORT","1.3184","33.32","0.220","1.250","7","1.575","DEAL_REASON_TP"
"range_reversion","2025.01.20 17:00:00","2025.01.20 19:24:57","GBPUSD","SHORT","1.2956","31.95","0.090","1.250","9","2.210","DEAL_REASON_TP"
"range_reversion","2025.01.20 18:15:00","2025.01.20 19:25:05","USDJPY","LONG","1.2548","31.72","0.150","1.250","4","1.291","DEAL_REASON_TP"
"range_reversion","2025.01.20 18:15:00","2025.01.20 19:25:06","EURUSD","SHORT","1.2563","31.32","0.090","1.250","4","1.168","DEAL_REASON_TP"
"range_reversion","2025.01.20 18:45:00","2025.01.20 21:45:55","GBPJPY","SHORT","-1.0028","-23.07","0.100","1.250","12","1.170","DEAL_REASON_SL"
"range_reversion","2025.01.21 02:30:00","2025.01.21 02:50:46","USDJPY","LONG","1.2626","32.00","0.220","1.250","1","2.190","DEAL_REASON_TP"
"range_reversion","2025.01.21 10:15:00","2025.01.21 11:03:10","USDJPY","SHORT","-1.0000","-25.47","0.270","1.250","3","1.155","DEAL_REASON_SL"
"range_reversion","2025.01.21 11:30:00","2025.01.21 11:40:09","USDJPY","SHORT","-1.0417","-25.97","0.270","1.250","0","1.491","DEAL_REASON_SL"
"range_reversion","2025.01.21 12:00:00","2025.01.21 13:24:37","USDJPY","SHORT","-1.0138","-25.44","0.270","1.250","5","1.627","DEAL_REASON_SL"
"range_reversion","2025.01.21 18:15:00","2025.01.21 22:45:00","USDJPY","LONG","0.7122","17.84","0.190","1.250","18","1.620","DEAL_REASON_EXPERT"
"range_reversion","2025.01.22 06:15:00","2025.01.22 07:26:37","USDJPY","SHORT","-1.0000","-25.24","0.310","1.250","4","1.453","DEAL_REASON_SL"
"range_reversion","2025.01.22 07:45:00","2025.01.22 08:05:41","USDJPY","SHORT","1.2478","31.68","0.350","1.250","1","1.370","DEAL_REASON_TP"
"range_reversion","2025.01.22 17:00:00","2025.01.22 17:41:47","USDJPY","SHORT","-1.0432","-25.98","0.280","1.250","2","2.199","DEAL_REASON_SL"
"range_reversion","2025.01.22 19:45:00","2025.01.23 00:15:00","USDJPY","SHORT","0.7868","10.03","0.290","1.250","18","1.633","DEAL_REASON_EXPERT"
"range_reversion","2025.01.23 19:00:00","2025.01.23 19:40:48","GBPUSD","SHORT","-1.0061","-24.90","0.150","1.250","2","2.307","DEAL_REASON_SL"
"range_reversion","2025.01.23 20:15:01","2025.01.23 23:17:56","GBPUSD","SHORT","1.2529","30.52","0.140","1.250","12","2.382","DEAL_REASON_TP"
"range_reversion","2025.01.23 20:45:00","2025.01.24 01:15:00","EURUSD","SHORT","0.5973","15.59","0.170","1.250","18","1.321","DEAL_REASON_EXPERT"
"range_reversion","2025.01.24 06:45:00","2025.01.24 08:36:55","USDJPY","LONG","-1.0000","-25.35","0.150","1.250","7","2.371","DEAL_REASON_SL"
"range_reversion","2025.01.24 12:00:00","2025.01.24 13:05:39","EURJPY","SHORT","-1.0111","-25.76","0.110","1.250","4","1.814","DEAL_REASON_SL"
"range_reversion","2025.01.24 13:30:00","2025.01.24 14:02:22","USDJPY","SHORT","-1.0041","-24.90","0.160","1.250","2","1.968","DEAL_REASON_SL"
"range_reversion","2025.01.24 13:30:00","2025.01.24 14:03:25","EURJPY","SHORT","-1.0202","-24.20","0.150","1.250","2","1.630","DEAL_REASON_SL"
"range_reversion","2025.01.24 14:30:00","2025.01.24 14:44:37","USDJPY","SHORT","-1.0049","-25.04","0.190","1.250","0","1.661","DEAL_REASON_SL"
"range_reversion","2025.01.24 15:30:00","2025.01.24 17:08:13","USDJPY","SHORT","1.2475","30.07","0.190","1.250","6","1.588","DEAL_REASON_TP"
"range_reversion","2025.01.27 03:00:00","2025.01.27 03:02:05","USDJPY","LONG","-1.0588","-26.65","0.230","1.250","0","1.711","DEAL_REASON_SL"
"range_reversion","2025.01.27 03:30:00","2025.01.27 05:43:03","USDJPY","LONG","1.2618","30.95","0.200","1.250","8","1.661","DEAL_REASON_TP"
"range_reversion","2025.01.27 11:30:00","2025.01.27 12:00:46","USDJPY","LONG","-1.0075","-24.20","0.140","1.250","2","2.600","DEAL_REASON_SL"
"range_reversion","2025.01.27 13:00:00","2025.01.27 14:29:55","EURJPY","LONG","1.2509","29.37","0.130","1.250","5","1.987","DEAL_REASON_TP"
"range_reversion","2025.01.27 13:45:00","2025.01.27 14:35:42","AUDJPY","LONG","1.2526","31.47","0.200","1.250","3","1.541","DEAL_REASON_TP"
"range_reversion","2025.01.27 19:00:00","2025.01.27 21:13:50","GBPJPY","LONG","1.2508","31.00","0.120","1.250","8","1.186","DEAL_REASON_TP"
"range_reversion","2025.01.27 19:00:00","2025.01.27 21:24:25","EURJPY","LONG","1.2522","31.70","0.170","1.250","9","1.192","DEAL_REASON_TP"
"range_reversion","2025.01.28 04:45:02","2025.01.28 05:31:57","GBPJPY","SHORT","-1.0347","-26.02","0.150","1.250","3","1.714","DEAL_REASON_SL"
"range_reversion","2025.01.28 06:30:00","2025.01.28 10:10:15","GBPJPY","SHORT","1.2520","31.90","0.160","1.250","14","1.627","DEAL_REASON_TP"
"range_reversion","2025.01.28 13:00:00","2025.01.28 13:30:27","GBPJPY","LONG","-1.0000","-25.11","0.140","1.250","2","1.999","DEAL_REASON_SL"
"range_reversion","2025.01.29 08:30:00","2025.01.29 09:33:58","USDJPY","LONG","1.2727","31.35","0.290","1.250","4","1.288","DEAL_REASON_TP"
"range_reversion","2025.01.29 18:15:00","2025.01.29 21:00:05","USDJPY","LONG","1.3072","33.49","0.260","1.250","11","1.885","DEAL_REASON_TP"
"range_reversion","2025.01.30 03:30:00","2025.01.30 04:07:05","USDJPY","LONG","-1.0702","-27.25","0.230","1.250","2","2.375","DEAL_REASON_SL"
"range_reversion","2025.01.30 04:45:00","2025.01.30 08:27:09","USDJPY","LONG","1.2594","31.07","0.180","1.250","14","1.906","DEAL_REASON_TP"
"range_reversion","2025.01.30 16:30:00","2025.01.30 17:41:32","GBPUSD","SHORT","-1.0078","-24.70","0.190","1.250","4","1.982","DEAL_REASON_SL"
"range_reversion","2025.01.30 17:45:00","2025.01.30 19:06:01","GBPUSD","SHORT","1.2517","30.24","0.160","1.250","5","1.494","DEAL_REASON_TP"
"range_reversion","2025.01.31 01:30:00","2025.01.31 03:27:27","EURUSD","LONG","-1.0000","-24.70","0.190","1.250","7","1.204","DEAL_REASON_SL"
"range_reversion","2025.01.31 20:00:00","2025.01.31 20:20:01","GBPUSD","SHORT","1.4010","34.97","0.130","1.250","1","1.610","DEAL_REASON_TP"
"range_reversion","2025.02.03 01:15:00","2025.02.03 01:44:24","AUDJPY","LONG","-1.0036","-25.43","0.140","1.250","1","1.676","DEAL_REASON_SL"
"range_reversion","2025.02.03 01:15:00","2025.02.03 02:21:10","GBPUSD","LONG","-1.0045","-24.75","0.110","1.250","4","2.068","DEAL_REASON_SL"
"range_reversion","2025.02.03 02:15:00","2025.02.03 02:21:56","AUDJPY","LONG","-1.0032","-24.20","0.120","1.250","0","1.221","DEAL_REASON_SL"
"range_reversion","2025.02.03 01:15:00","2025.02.03 03:31:33","GBPJPY","LONG","1.2583","29.27","0.080","1.250","9","1.707","DEAL_REASON_TP"
"range_reversion","2025.02.03 02:45:00","2025.02.03 04:03:16","AUDJPY","LONG","-1.0062","-24.96","0.120","1.250","5","1.358","DEAL_REASON_SL"
"range_reversion","2025.02.03 05:00:00","2025.02.03 06:01:33","AUDJPY","LONG","1.2967","31.86","0.140","1.250","4","1.641","DEAL_REASON_TP"
"range_reversion","2025.02.03 03:00:00","2025.02.03 07:30:00","USDJPY","SHORT","0.4141","10.22","0.150","1.250","18","2.243","DEAL_REASON_EXPERT"
"range_reversion","2025.02.04 01:45:00","2025.02.04 01:58:01","USDJPY","SHORT","-1.0058","-25.62","0.230","1.250","0","2.310","DEAL_REASON_SL"
"range_reversion","2025.02.04 02:45:00","2025.02.04 03:56:26","USDJPY","SHORT","1.2568","31.15","0.210","1.250","4","1.986","DEAL_REASON_TP"
"range_reversion","2025.02.04 02:15:00","2025.02.04 06:45:00","GBPJPY","SHORT","0.7710","19.20","0.130","1.250","18","1.726","DEAL_REASON_EXPERT"
"range_reversion","2025.02.04 18:15:00","2025.02.04 22:45:01","EURUSD","SHORT","-0.6000","-15.12","0.180","1.250","18","2.044","DEAL_REASON_EXPERT"
"range_reversion","2025.02.04 20:30:00","2025.02.05 01:00:00","EURJPY","LONG","0.2450","6.20","0.190","1.250","18","1.684","DEAL_REASON_EXPERT"
"range_reversion","2025.02.05 03:45:00","2025.02.05 04:04:28","USDJPY","LONG","-1.0047","-25.10","0.180","1.250","1","2.350","DEAL_REASON_SL"
"range_reversion","2025.02.05 04:45:00","2025.02.05 05:36:22","EURJPY","LONG","-1.0127","-25.08","0.160","1.250","3","1.980","DEAL_REASON_SL"
"range_reversion","2025.02.05 04:45:00","2025.02.05 05:42:12","USDJPY","LONG","-1.0075","-24.69","0.140","1.250","3","2.085","DEAL_REASON_SL"
"range_reversion","2025.02.05 06:15:00","2025.02.05 09:26:32","EURJPY","LONG","1.2629","31.63","0.180","1.250","12","1.441","DEAL_REASON_TP"
"range_reversion","2025.02.05 17:45:00","2025.02.05 22:15:00","GBPJPY","LONG","1.0656","26.73","0.120","1.250","18","2.772","DEAL_REASON_EXPERT"
"range_reversion","2025.02.06 19:45:00","2025.02.06 20:06:51","GBPUSD","SHORT","-1.0000","-25.20","0.150","1.250","1","1.177","DEAL_REASON_SL"
"range_reversion","2025.02.06 21:00:00","2025.02.07 01:30:00","GBPUSD","SHORT","0.8696","21.42","0.180","1.250","18","1.410","DEAL_REASON_EXPERT"
"range_reversion","2025.02.07 18:30:00","2025.02.07 19:18:12","EURUSD","LONG","-1.0087","-25.63","0.110","1.250","3","2.810","DEAL_REASON_SL"
"range_reversion","2025.02.07 20:00:00","2025.02.10 00:01:00","EURUSD","LONG","-1.2468","-29.90","0.100","1.250","16","1.888","DEAL_REASON_SL"
"range_reversion","2025.02.10 17:30:00","2025.02.10 19:32:34","USDJPY","LONG","1.2846","33.00","0.300","1.250","8","1.900","DEAL_REASON_TP"
"range_reversion","2025.02.11 15:15:00","2025.02.11 15:44:26","USDJPY","SHORT","-1.0000","-25.27","0.360","1.250","1","1.822","DEAL_REASON_SL"
"range_reversion","2025.02.14 09:00:00","2025.02.14 09:28:28","USDJPY","LONG","1.2571","31.12","0.270","1.250","1","1.389","DEAL_REASON_TP"
"range_reversion","2025.02.19 10:00:00","2025.02.19 10:30:44","USDJPY","LONG","1.2578","31.81","0.300","1.250","2","1.258","DEAL_REASON_TP"
"range_reversion","2025.02.19 17:45:00","2025.02.19 18:22:38","USDJPY","LONG","1.2444","31.04","0.280","1.250","2","1.898","DEAL_REASON_TP"
"range_reversion","2025.02.20 03:30:00","2025.02.20 04:02:51","USDJPY","LONG","-1.0120","-25.82","0.230","1.250","2","2.440","DEAL_REASON_SL"
"range_reversion","2025.02.25 13:45:00","2025.02.25 14:16:31","USDJPY","SHORT","1.2500","32.08","0.240","1.250","2","1.393","DEAL_REASON_TP"
"range_reversion","2025.02.25 14:15:01","2025.02.25 15:00:40","GBPJPY","SHORT","-1.0000","-24.14","0.140","1.250","3","1.219","DEAL_REASON_SL"
"range_reversion","2025.02.25 17:45:00","2025.02.25 18:32:10","GBPJPY","LONG","-1.0069","-25.33","0.130","1.250","3","1.400","DEAL_REASON_SL"
"range_reversion","2025.02.25 17:45:00","2025.02.25 18:32:29","EURJPY","LONG","-1.0000","-25.25","0.170","1.250","3","1.453","DEAL_REASON_SL"
"range_reversion","2025.02.25 17:45:00","2025.02.25 19:06:24","USDJPY","LONG","1.2510","32.07","0.160","1.250","5","2.247","DEAL_REASON_TP"
"range_reversion","2025.02.25 18:45:00","2025.02.25 20:07:00","EURJPY","LONG","1.2713","31.58","0.150","1.250","5","1.611","DEAL_REASON_TP"
"range_reversion","2025.02.26 17:30:00","2025.02.26 18:58:09","GBPJPY","SHORT","1.2551","30.67","0.150","1.250","5","2.336","DEAL_REASON_TP"
"range_reversion","2025.02.26 18:30:00","2025.02.26 19:29:24","GBPUSD","SHORT","-1.0606","-26.60","0.190","1.250","3","2.285","DEAL_REASON_SL"
"range_reversion","2025.02.26 19:45:00","2025.02.26 19:52:50","GBPUSD","SHORT","1.2500","30.40","0.160","1.250","0","1.553","DEAL_REASON_TP"
"range_reversion","2025.02.26 20:45:00","2025.02.26 20:54:39","EURJPY","LONG","-1.0045","-25.58","0.170","1.250","0","2.224","DEAL_REASON_SL"
"range_reversion","2025.02.26 20:45:00","2025.02.26 23:21:10","USDJPY","LONG","1.2540","31.77","0.200","1.250","10","1.978","DEAL_REASON_TP"
"range_reversion","2025.02.26 21:30:00","2025.02.27 02:00:00","GBPJPY","LONG","-0.1549","-2.41","0.130","1.250","18","1.818","DEAL_REASON_EXPERT"
"range_reversion","2025.02.26 21:30:00","2025.02.27 02:00:00","EURJPY","LONG","-0.1266","-2.69","0.160","1.250","18","2.151","DEAL_REASON_EXPERT"
"range_reversion","2025.02.27 04:15:00","2025.02.27 06:55:24","USDJPY","SHORT","1.2486","31.83","0.210","1.250","10","2.511","DEAL_REASON_TP"
"range_reversion","2025.02.27 11:15:00","2025.02.27 11:39:27","USDJPY","SHORT","-1.0065","-24.99","0.240","1.250","1","2.513","DEAL_REASON_SL"
"range_reversion","2025.02.27 12:00:00","2025.02.27 14:26:41","USDJPY","SHORT","1.2500","32.08","0.240","1.250","9","2.317","DEAL_REASON_TP"
"range_reversion","2025.02.27 16:15:00","2025.02.27 16:36:03","EURJPY","LONG","1.2531","32.30","0.160","1.250","1","1.526","DEAL_REASON_TP"
"range_reversion","2025.02.27 16:15:00","2025.02.27 16:39:06","EURUSD","LONG","-1.0075","-25.46","0.190","1.250","1","3.060","DEAL_REASON_SL"
"range_reversion","2025.02.27 17:30:00","2025.02.27 18:07:54","EURUSD","LONG","-1.0000","-24.75","0.150","1.250","2","1.959","DEAL_REASON_SL"
"range_reversion","2025.02.27 20:00:00","2025.02.27 20:57:49","GBPJPY","LONG","1.2530","30.59","0.110","1.250","3","1.151","DEAL_REASON_TP"
"range_reversion","2025.02.27 21:00:00","2025.02.27 21:34:29","USDJPY","SHORT","1.2562","32.18","0.240","1.250","2","1.760","DEAL_REASON_TP"
"range_reversion","2025.02.27 18:30:00","2025.02.27 21:39:50","GBPUSD","LONG","-1.0060","-25.05","0.150","1.250","12","1.613","DEAL_REASON_SL"
"range_reversion","2025.02.27 17:15:00","2025.02.27 21:45:00","EURJPY","LONG","-0.5701","-14.33","0.120","1.250","18","1.896","DEAL_REASON_EXPERT"
"range_reversion","2025.02.28 10:15:00","2025.02.28 10:25:18","GBPJPY","SHORT","-1.0039","-25.72","0.150","1.250","0","2.528","DEAL_REASON_SL"
"range_reversion","2025.02.28 11:00:00","2025.02.28 11:55:44","GBPJPY","SHORT","1.2601","32.13","0.140","1.250","3","2.198","DEAL_REASON_TP"
"range_reversion","2025.02.28 20:45:00","2025.02.28 20:58:14","GBPJPY","LONG","-1.0028","-25.91","0.110","1.250","0","1.440","DEAL_REASON_SL"
"range_reversion","2025.02.28 21:15:00","2025.02.28 22:55:11","GBPJPY","LONG","1.2514","29.89","0.100","1.250","6","1.776","DEAL_REASON_TP"
"range_reversion","2025.02.28 21:15:00","2025.03.03 00:01:00","EURJPY","LONG","2.8117","69.46","0.120","1.250","11","2.067","DEAL_REASON_TP"
"range_reversion","2025.03.03 01:45:00","2025.03.03 02:15:01","EURJPY","SHORT","1.2560","31.22","0.180","1.250","2","1.875","DEAL_REASON_TP"
"range_reversion","2025.03.03 03:30:00","2025.03.03 03:43:32","GBPJPY","SHORT","1.2500","32.52","0.150","1.250","0","1.191","DEAL_REASON_TP"
"range_reversion","2025.03.03 10:45:00","2025.03.03 11:35:05","EURJPY","LONG","1.2537","32.58","0.190","1.250","3","2.385","DEAL_REASON_TP"
"range_reversion","2025.03.03 14:30:00","2025.03.03 16:52:02","EURJPY","SHORT","1.2500","32.02","0.150","1.250","9","2.219","DEAL_REASON_TP"
"range_reversion","2025.03.03 17:45:00","2025.03.03 19:57:27","GBPUSD","SHORT","-1.0067","-25.67","0.170","1.250","8","1.342","DEAL_REASON_SL"
"range_reversion","2025.03.03 18:45:00","2025.03.03 21:51:49","EURUSD","SHORT","1.2756","32.40","0.200","1.250","12","1.304","DEAL_REASON_TP"
"range_reversion","2025.03.03 23:00:00","2025.03.04 01:43:11","AUDJPY","LONG","-1.0000","-25.13","0.160","1.250","10","1.923","DEAL_REASON_SL"
"range_reversion","2025.03.04 03:00:00","2025.03.04 03:11:05","USDJPY","LONG","-1.0090","-25.45","0.170","1.250","0","1.308","DEAL_REASON_SL"
"range_reversion","2025.03.04 03:45:00","2025.03.04 04:10:52","USDJPY","LONG","1.2491","31.07","0.140","1.250","1","1.700","DEAL_REASON_TP"
"range_reversion","2025.03.04 03:30:00","2025.03.04 06:03:06","AUDJPY","LONG","-1.0192","-25.59","0.180","1.250","10","1.491","DEAL_REASON_SL"
"range_reversion","2025.03.04 14:30:00","2025.03.04 15:11:13","EURJPY","LONG","1.2868","32.01","0.140","1.250","2","1.271","DEAL_REASON_TP"
"range_reversion","2025.03.04 14:30:00","2025.03.04 17:00:31","GBPJPY","LONG","-1.0031","-25.67","0.120","1.250","10","2.022","DEAL_REASON_SL"
"range_reversion","2025.03.04 20:30:00","2025.03.04 20:55:09","GBPJPY","SHORT","-1.0100","-24.44","0.090","1.250","1","2.454","DEAL_REASON_SL"
"range_reversion","2025.03.04 22:45:00","2025.03.04 23:17:17","GBPJPY","SHORT","-1.0026","-25.81","0.100","1.250","2","1.402","DEAL_REASON_SL"
"range_reversion","2025.03.04 22:45:00","2025.03.04 23:17:24","EURJPY","SHORT","-1.0170","-26.48","0.110","1.250","2","1.522","DEAL_REASON_SL"
"range_reversion","2025.03.05 01:30:00","2025.03.05 03:25:32","EURJPY","SHORT","-1.0000","-25.81","0.110","1.250","7","1.191","DEAL_REASON_SL"
"range_reversion","2025.03.07 12:15:00","2025.03.07 15:31:32","GBPJPY","SHORT","-1.0060","-24.78","0.110","1.250","13","1.855","DEAL_REASON_SL"
"range_reversion","2025.03.07 22:00:00","2025.03.10 01:06:21","EURJPY","SHORT","1.2482","29.79","0.130","1.250","12","1.381","DEAL_REASON_TP"
"range_reversion","2025.03.07 21:15:00","2025.03.10 01:45:00","GBPJPY","SHORT","0.4754","10.23","0.080","1.250","18","1.470","DEAL_REASON_EXPERT"
"range_reversion","2025.03.10 12:15:00","2025.03.10 12:22:35","EURJPY","LONG","1.2546","31.92","0.140","1.250","0","2.525","DEAL_REASON_TP"
"range_reversion","2025.03.11 11:45:00","2025.03.11 12:50:31","GBPUSD","SHORT","-1.0076","-26.40","0.200","1.250","4","2.369","DEAL_REASON_SL"
"range_reversion","2025.03.11 12:15:00","2025.03.11 14:31:09","EURJPY","SHORT","-1.0100","-26.41","0.130","1.250","9","2.219","DEAL_REASON_SL"
"range_reversion","2025.03.11 13:15:00","2025.03.11 15:30:02","GBPUSD","SHORT","-1.0000","-25.60","0.200","1.250","9","1.511","DEAL_REASON_SL"
"range_reversion","2025.03.11 16:30:00","2025.03.11 16:43:45","EURJPY","SHORT","-1.0000","-24.64","0.150","1.250","0","1.846","DEAL_REASON_SL"
"range_reversion","2025.03.11 17:00:00","2025.03.11 17:04:12","EURJPY","SHORT","1.2772","31.73","0.130","1.250","0","1.440","DEAL_REASON_TP"
"range_reversion","2025.03.11 20:45:00","2025.03.11 21:10:36","USDJPY","LONG","1.2510","31.43","0.150","1.250","1","1.617","DEAL_REASON_TP"
"range_reversion","2025.03.12 07:45:00","2025.03.12 08:58:37","USDJPY","SHORT","1.2595","32.32","0.290","1.250","4","1.713","DEAL_REASON_TP"
"range_reversion","2025.03.13 15:15:00","2025.03.13 15:30:01","EURUSD","LONG","1.5169","39.38","0.220","1.250","1","2.056","DEAL_REASON_TP"
"range_reversion","2025.03.13 16:30:00","2025.03.13 17:02:32","EURUSD","LONG","1.2548","31.52","0.160","1.250","2","2.117","DEAL_REASON_TP"
"range_reversion","2025.03.13 21:00:00","2025.03.14 01:07:11","USDJPY","LONG","1.2568","33.73","0.210","1.250","16","1.236","DEAL_REASON_TP"
"range_reversion","2025.03.13 20:45:00","2025.03.14 01:15:22","EURJPY","LONG","0.7063","18.23","0.150","1.250","18","1.328","DEAL_REASON_EXPERT"
"range_reversion","2025.03.14 04:15:00","2025.03.14 04:23:07","USDJPY","SHORT","-1.0144","-26.60","0.280","1.250","0","2.457","DEAL_REASON_SL"
"range_reversion","2025.03.14 04:45:00","2025.03.14 06:14:23","USDJPY","SHORT","-1.0141","-26.21","0.270","1.250","5","1.763","DEAL_REASON_SL"
"range_reversion","2025.03.14 06:30:00","2025.03.14 07:17:20","USDJPY","SHORT","-1.0205","-26.09","0.260","1.250","3","1.479","DEAL_REASON_SL"
"range_reversion","2025.03.14 10:15:00","2025.03.14 10:19:09","USDJPY","SHORT","-1.0139","-26.48","0.270","1.250","0","1.516","DEAL_REASON_SL"
"range_reversion","2025.03.14 10:45:00","2025.03.14 12:03:10","USDJPY","SHORT","-1.0000","-25.85","0.220","1.250","5","1.592","DEAL_REASON_SL"
"range_reversion","2025.03.14 12:30:00","2025.03.14 13:38:25","USDJPY","SHORT","1.2586","32.40","0.220","1.250","4","1.509","DEAL_REASON_TP"
"range_reversion","2025.03.14 15:00:00","2025.03.14 15:26:04","EURJPY","SHORT","-1.0000","-26.04","0.160","1.250","1","1.634","DEAL_REASON_SL"
"range_reversion","2025.03.14 15:45:00","2025.03.14 16:57:28","EURJPY","SHORT","1.2584","31.64","0.140","1.250","4","1.289","DEAL_REASON_TP"
"range_reversion","2025.03.14 19:45:00","2025.03.14 22:57:52","EURJPY","LONG","1.2471","32.59","0.150","1.250","12","1.215","DEAL_REASON_TP"
"range_reversion","2025.03.19 22:15:00","2025.03.20 01:06:32","GBPUSD","SHORT","-1.0076","-27.21","0.200","1.250","11","1.996","DEAL_REASON_SL"
"range_reversion","2025.03.20 05:30:00","2025.03.20 08:51:48","USDJPY","LONG","1.2424","32.04","0.290","1.250","13","1.476","DEAL_REASON_TP"
"range_reversion","2025.03.21 16:15:00","2025.03.21 17:03:26","USDJPY","LONG","1.2701","32.72","0.280","1.250","3","1.907","DEAL_REASON_TP"
"range_reversion","2025.03.21 21:30:00","2025.03.21 23:26:29","USDJPY","SHORT","-1.0000","-25.87","0.280","1.250","7","1.389","DEAL_REASON_SL"
"range_reversion","2025.03.24 04:15:00","2025.03.24 04:19:57","USDJPY","SHORT","-1.0373","-26.90","0.290","1.250","0","1.571","DEAL_REASON_SL"
"range_reversion","2025.03.26 12:45:00","2025.03.26 13:06:30","USDJPY","LONG","-1.0163","-26.66","0.320","1.250","1","1.288","DEAL_REASON_SL"
"range_reversion","2025.03.26 13:30:00","2025.03.26 15:07:32","USDJPY","LONG","1.2645","32.58","0.320","1.250","6","1.424","DEAL_REASON_TP"
"range_reversion","2025.03.26 19:00:00","2025.03.26 19:05:01","EURJPY","SHORT","1.2650","31.98","0.190","1.250","0","1.646","DEAL_REASON_TP"
"range_reversion","2025.03.26 22:30:00","2025.03.27 01:02:35","EURJPY","LONG","-1.0043","-24.60","0.160","1.250","10","1.621","DEAL_REASON_SL"
"range_reversion","2025.03.27 14:30:00","2025.03.27 14:59:54","EURJPY","SHORT","-1.0154","-26.35","0.200","1.250","1","1.804","DEAL_REASON_SL"
"range_reversion","2025.03.27 19:00:00","2025.03.27 20:16:46","GBPJPY","SHORT","-1.0000","-24.56","0.130","1.250","5","1.721","DEAL_REASON_SL"
"range_reversion","2025.03.27 20:30:00","2025.03.28 01:00:03","GBPJPY","SHORT","-0.1409","-5.47","0.130","1.250","18","1.313","DEAL_REASON_EXPERT"
"range_reversion","2025.03.27 20:30:00","2025.03.28 01:00:03","EURJPY","SHORT","-0.1872","-6.09","0.190","1.250","18","1.441","DEAL_REASON_EXPERT"
"range_reversion","2025.03.28 17:45:00","2025.03.28 18:10:13","EURUSD","SHORT","-1.0538","-27.40","0.200","1.250","1","2.344","DEAL_REASON_SL"
"range_reversion","2025.03.28 18:45:00","2025.03.28 20:21:27","EURUSD","SHORT","1.2632","32.64","0.170","1.250","6","1.876","DEAL_REASON_TP"
"range_reversion","2025.03.28 20:00:00","2025.03.28 20:31:04","USDJPY","LONG","-1.0441","-27.00","0.190","1.250","2","1.367","DEAL_REASON_SL"
"range_reversion","2025.03.31 02:45:00","2025.03.31 02:59:12","USDJPY","LONG","1.2569","32.67","0.270","1.250","0","1.657","DEAL_REASON_TP"
"range_reversion","2025.03.31 03:30:00","2025.03.31 03:51:17","GBPJPY","LONG","1.2528","31.07","0.140","1.250","1","1.564","DEAL_REASON_TP"
"range_reversion","2025.03.31 03:45:00","2025.03.31 03:51:21","EURJPY","LONG","1.2982","33.63","0.170","1.250","0","1.440","DEAL_REASON_TP"
"range_reversion","2025.03.31 06:30:00","2025.03.31 08:07:42","GBPJPY","LONG","1.2532","30.96","0.120","1.250","6","1.645","DEAL_REASON_TP"
"range_reversion","2025.03.31 06:30:00","2025.03.31 08:10:07","EURJPY","LONG","1.2558","32.49","0.150","1.250","6","1.646","DEAL_REASON_TP"
"range_reversion","2025.03.31 19:15:00","2025.03.31 22:35:49","GBPUSD","LONG","1.2500","33.15","0.170","1.250","13","1.974","DEAL_REASON_TP"
"range_reversion","2025.04.01 15:30:00","2025.04.01 16:07:53","EURUSD","LONG","-1.0000","-25.74","0.220","1.250","2","1.297","DEAL_REASON_SL"
"range_reversion","2025.04.01 15:15:00","2025.04.01 16:24:37","EURJPY","LONG","1.2469","32.40","0.160","1.250","4","1.815","DEAL_REASON_TP"
"range_reversion","2025.04.02 14:00:00","2025.04.02 14:19:31","USDJPY","LONG","-1.0148","-26.61","0.290","1.250","1","1.817","DEAL_REASON_SL"
"range_reversion","2025.04.02 15:15:00","2025.04.02 15:27:20","USDJPY","LONG","-1.0221","-27.02","0.290","1.250","0","1.474","DEAL_REASON_SL"
"range_reversion","2025.04.02 15:45:00","2025.04.02 16:37:50","USDJPY","LONG","1.2517","32.03","0.260","1.250","3","1.667","DEAL_REASON_TP"
"range_reversion","2025.04.02 18:15:00","2025.04.02 18:48:48","EURUSD","SHORT","-1.0000","-25.40","0.200","1.250","2","2.639","DEAL_REASON_SL"
