episode_id,symbol,horizon_seconds,target_msc,snapshot_quote_msc,snapshot_lag_ms,horizon_status,episode_status
ts15k_tradeable_move_r1_202503_USDJPY_mh_990,USDJPY,60,1743418871739,1743418871843,104,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_990,USDJPY,120,1743418931739,1743418931849,110,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_990,USDJPY,300,1743419111739,1743419111782,43,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_990,USDJPY,600,1743419411739,1743419412390,651,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_990,USDJPY,900,1743419711739,1743419714275,2536,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_990,USDJPY,1800,1743420611739,1743420612236,497,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_990,USDJPY,3600,1743422411739,1743422412631,892,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_239,EURUSD,30,1743419108226,1743419108766,540,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_239,EURUSD,60,1743419138226,1743419138227,1,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_239,EURUSD,120,1743419198226,1743419199657,1431,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_239,EURUSD,300,1743419378226,1743419379166,940,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_239,EURUSD,600,1743419678226,1743419679682,1456,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_239,EURUSD,900,1743419978226,1743419988636,10410,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_239,EURUSD,1800,1743420878226,1743420878339,113,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_239,EURUSD,3600,1743422678226,1743422679084,858,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_623,USDCAD,30,1743419133642,1743419135971,2329,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_623,USDCAD,60,1743419163642,1743419164018,376,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_623,USDCAD,120,1743419223642,1743419224035,393,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_623,USDCAD,300,1743419403642,1743419403669,27,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_623,USDCAD,600,1743419703642,1743419704169,527,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_623,USDCAD,900,1743420003642,1743420005084,1442,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_623,USDCAD,1800,1743420903642,1743420904329,687,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_623,USDCAD,3600,1743422703642,1743422706901,3259,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_497,AUDUSD,30,1743420187171,1743420187940,769,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_497,AUDUSD,60,1743420217171,1743420220820,3649,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_497,AUDUSD,120,1743420277171,1743420279924,2753,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_497,AUDUSD,300,1743420457171,1743420458702,1531,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_497,AUDUSD,600,1743420757171,1743420757223,52,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_497,AUDUSD,900,1743421057171,1743421061062,3891,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_497,AUDUSD,1800,1743421957171,1743421959096,1925,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_497,AUDUSD,3600,1743423757171,1743423763819,6648,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_991,USDJPY,30,1743420668264,1743420668340,76,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_991,USDJPY,60,1743420698264,1743420698577,313,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_991,USDJPY,120,1743420758264,1743420758789,525,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_991,USDJPY,300,1743420938264,1743420938424,160,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_991,USDJPY,600,1743421238264,1743421239398,1134,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_991,USDJPY,900,1743421538264,1743421538563,299,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_991,USDJPY,1800,1743422438264,1743422438369,105,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_991,USDJPY,3600,1743424238264,1743424238703,439,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_240,EURUSD,30,1743420702157,1743420706347,4190,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_240,EURUSD,60,1743420732157,1743420732447,290,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_240,EURUSD,120,1743420792157,1743420792491,334,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_240,EURUSD,300,1743420972157,1743420974778,2621,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_240,EURUSD,600,1743421272157,1743421272395,238,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_240,EURUSD,900,1743421572157,1743421572538,381,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_240,EURUSD,1800,1743422472157,1743422472211,54,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_240,EURUSD,3600,1743424272157,1743424272401,244,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_403,GBPUSD,30,1743420778135,1743420778424,289,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_403,GBPUSD,60,1743420808135,1743420808282,147,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_403,GBPUSD,120,1743420868135,1743420868691,556,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_403,GBPUSD,300,1743421048135,1743421048182,47,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_403,GBPUSD,600,1743421348135,1743421349618,1483,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_403,GBPUSD,900,1743421648135,1743421648379,244,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_403,GBPUSD,1800,1743422548135,1743422550545,2410,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_403,GBPUSD,3600,1743424348135,1743424353382,5247,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_624,USDCAD,30,1743420809630,1743420810285,655,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_624,USDCAD,60,1743420839630,1743420840085,455,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_624,USDCAD,120,1743420899630,1743420899810,180,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_624,USDCAD,300,1743421079630,1743421080065,435,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_624,USDCAD,600,1743421379630,1743421379813,183,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_624,USDCAD,900,1743421679630,1743421680010,380,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_624,USDCAD,1800,1743422579630,1743422580124,494,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_624,USDCAD,3600,1743424379630,1743424380022,392,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_498,AUDUSD,30,1743421607059,1743421610421,3362,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_498,AUDUSD,60,1743421637059,1743421639747,2688,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_498,AUDUSD,120,1743421697059,1743421701119,4060,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_498,AUDUSD,300,1743421877059,1743421883398,6339,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_498,AUDUSD,600,1743422177059,1743422177166,107,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_498,AUDUSD,900,1743422477059,1743422482090,5031,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_498,AUDUSD,1800,1743423377059,1743423378525,1466,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_498,AUDUSD,3600,1743425177059,1743425177749,690,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_992,USDJPY,30,1743421671907,1743421672043,136,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_992,USDJPY,60,1743421701907,1743421702199,292,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_992,USDJPY,120,1743421761907,1743421762196,289,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_992,USDJPY,300,1743421941907,1743421941946,39,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_992,USDJPY,600,1743422241907,1743422242622,715,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_992,USDJPY,900,1743422541907,1743422542206,299,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_992,USDJPY,1800,1743423441907,1743423442276,369,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_992,USDJPY,3600,1743425241907,1743425242139,232,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_625,USDCAD,30,1743421773281,1743421773490,209,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_625,USDCAD,60,1743421803281,1743421804133,852,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_625,USDCAD,120,1743421863281,1743421864301,1020,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_625,USDCAD,300,1743422043281,1743422045201,1920,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_625,USDCAD,600,1743422343281,1743422345782,2501,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_625,USDCAD,900,1743422643281,1743422643861,580,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_625,USDCAD,1800,1743423543281,1743423544346,1065,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_625,USDCAD,3600,1743425343281,1743425343295,14,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_404,GBPUSD,30,1743422359338,1743422359841,503,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_404,GBPUSD,60,1743422389338,1743422390300,962,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_404,GBPUSD,120,1743422449338,1743422450831,1493,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_404,GBPUSD,300,1743422629338,1743422629387,49,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_404,GBPUSD,600,1743422929338,1743422931299,1961,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_404,GBPUSD,900,1743423229338,1743423229828,490,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_404,GBPUSD,1800,1743424129338,1743424129440,102,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_404,GBPUSD,3600,1743425929338,1743425929614,276,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_993,USDJPY,30,1743422737729,1743422739879,2150,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_993,USDJPY,60,1743422767729,1743422767833,104,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_993,USDJPY,120,1743422827729,1743422827847,118,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_993,USDJPY,300,1743423007729,1743423008005,276,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_993,USDJPY,600,1743423307729,1743423308325,596,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_993,USDJPY,900,1743423607729,1743423607853,124,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_993,USDJPY,1800,1743424507729,1743424508117,388,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_993,USDJPY,3600,1743426307729,1743426307847,118,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_405,GBPUSD,30,1743425313972,1743425315843,1871,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_405,GBPUSD,60,1743425343972,1743425345309,1337,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_405,GBPUSD,120,1743425403972,1743425405138,1166,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_405,GBPUSD,300,1743425583972,1743425584019,47,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_405,GBPUSD,600,1743425883972,1743425884272,300,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_405,GBPUSD,900,1743426183972,1743426184132,160,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_405,GBPUSD,1800,1743427083972,1743427084506,534,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_405,GBPUSD,3600,1743428883972,1743428884268,296,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_994,USDJPY,30,1743425343531,1743425343701,170,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_994,USDJPY,60,1743425373531,1743425374369,838,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_994,USDJPY,120,1743425433531,1743425434796,1265,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_994,USDJPY,300,1743425613531,1743425614632,1101,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_994,USDJPY,600,1743425913531,1743425913632,101,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_994,USDJPY,900,1743426213531,1743426213588,57,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_994,USDJPY,1800,1743427113531,1743427114361,830,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_994,USDJPY,3600,1743428913531,1743428915225,1694,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_995,USDJPY,30,1743426560730,1743426561267,537,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_995,USDJPY,60,1743426590730,1743426590811,81,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_995,USDJPY,120,1743426650730,1743426651895,1165,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_995,USDJPY,300,1743426830730,1743426831438,708,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_995,USDJPY,600,1743427130730,1743427130844,114,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_995,USDJPY,900,1743427430730,1743427432146,1416,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_995,USDJPY,1800,1743428330730,1743428331254,524,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_995,USDJPY,3600,1743430130730,1743430130988,258,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_499,AUDUSD,30,1743427425148,1743427425215,67,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_499,AUDUSD,60,1743427455148,1743427456072,924,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_499,AUDUSD,120,1743427515148,1743427516120,972,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_499,AUDUSD,300,1743427695148,1743427695476,328,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_499,AUDUSD,600,1743427995148,1743428002985,7837,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_499,AUDUSD,900,1743428295148,1743428298962,3814,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_499,AUDUSD,1800,1743429195148,1743429195890,742,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_499,AUDUSD,3600,1743430995148,1743430996167,1019,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_626,USDCAD,30,1743427425148,1743427425651,503,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_626,USDCAD,60,1743427455148,1743427459692,4544,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_626,USDCAD,120,1743427515148,1743427516013,865,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_626,USDCAD,300,1743427695148,1743427695477,329,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_626,USDCAD,600,1743427995148,1743427995261,113,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_626,USDCAD,900,1743428295148,1743428296531,1383,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_626,USDCAD,1800,1743429195148,1743429196090,942,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_626,USDCAD,3600,1743430995148,1743430995363,215,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_996,USDJPY,30,1743427626448,1743427626617,169,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_996,USDJPY,60,1743427656448,1743427656577,129,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_996,USDJPY,120,1743427716448,1743427718108,1660,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_996,USDJPY,300,1743427896448,1743427898374,1926,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_996,USDJPY,600,1743428196448,1743428197247,799,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_996,USDJPY,900,1743428496448,1743428496599,151,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_996,USDJPY,1800,1743429396448,1743429396674,226,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_996,USDJPY,3600,1743431196448,1743431198542,2094,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_406,GBPUSD,30,1743428173225,1743428174020,795,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_406,GBPUSD,60,1743428203225,1743428206603,3378,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_406,GBPUSD,120,1743428263225,1743428266424,3199,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_406,GBPUSD,300,1743428443225,1743428443291,66,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_406,GBPUSD,600,1743428743225,1743428743986,761,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_406,GBPUSD,900,1743429043225,1743429045212,1987,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_406,GBPUSD,1800,1743429943225,1743429947079,3854,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_406,GBPUSD,3600,1743431743225,1743431744492,1267,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_241,EURUSD,30,1743428173930,1743428173989,59,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_241,EURUSD,60,1743428203930,1743428205564,1634,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_241,EURUSD,120,1743428263930,1743428269927,5997,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_241,EURUSD,300,1743428443930,1743428444204,274,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_241,EURUSD,600,1743428743930,1743428747692,3762,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_241,EURUSD,900,1743429043930,1743429044433,503,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_241,EURUSD,1800,1743429943930,1743429947420,3490,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_241,EURUSD,3600,1743431743930,1743431746888,2958,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_407,GBPUSD,30,1743429540005,1743429540066,61,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_407,GBPUSD,60,1743429570005,1743429570526,521,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_407,GBPUSD,120,1743429630005,1743429630566,561,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_407,GBPUSD,300,1743429810005,1743429810236,231,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_407,GBPUSD,600,1743430110005,1743430110175,170,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_407,GBPUSD,900,1743430410005,1743430411879,1874,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_407,GBPUSD,1800,1743431310005,1743431310295,290,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_407,GBPUSD,3600,1743433110005,1743433110187,182,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_997,USDJPY,30,1743429632101,1743429632339,238,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_997,USDJPY,60,1743429662101,1743429663198,1097,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_997,USDJPY,120,1743429722101,1743429722111,10,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_997,USDJPY,300,1743429902101,1743429903690,1589,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_997,USDJPY,600,1743430202101,1743430202355,254,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_997,USDJPY,900,1743430502101,1743430502264,163,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_997,USDJPY,1800,1743431402101,1743431402107,6,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_997,USDJPY,3600,1743433202101,1743433202125,24,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_627,USDCAD,30,1743430020648,1743430021208,560,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_627,USDCAD,60,1743430050648,1743430051762,1114,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_627,USDCAD,120,1743430110648,1743430112585,1937,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_627,USDCAD,300,1743430290648,1743430293340,2692,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_627,USDCAD,600,1743430590648,1743430592417,1769,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_627,USDCAD,900,1743430890648,1743430890892,244,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_627,USDCAD,1800,1743431790648,1743431792228,1580,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_627,USDCAD,3600,1743433590648,1743433590727,79,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_242,EURUSD,30,1743430107002,1743430107661,659,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_242,EURUSD,60,1743430137002,1743430138020,1018,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_242,EURUSD,120,1743430197002,1743430199043,2041,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_242,EURUSD,300,1743430377002,1743430378708,1706,AVAILABLE,COMPLETE_3600S
