event_id,symbol,detector_version,feature_schema,direction,spec_sha256,candidate_time_msc,confirmed_time_msc,trigger_horizon_ms,horizons_triggered_mask,raw_p_250,raw_p_500,raw_p_1000,adjusted_p_250,adjusted_p_500,adjusted_p_1000,empirical_percentile,severity,local_score,local_sigma,baseline_samples,tail_calibration_samples,quantile_half_width,time_of_day_bucket,volatility_regime,noise_return,efficiency,tick_intensity_ratio,move_spread_ratio,spread_ratio,quote_age_ms,statistical_shock,directional_burst,activity_elevated,liquidity_normal,cost_feasible,strategy_signal,symbol_cluster_id,market_cluster_id,symbol_overlap_event,market_overlap_event,abs_return_1s,abs_return_3s,abs_return_10s,abs_return_30s,abs_return_120s,mfe_120s,mae_120s,realized_volatility_120s,spread_change_120s,tick_activity_120s,quote_reversion_ratio,record_status
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743443641250_21607","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743443641000","1743443641250","250","1","0.005763273943","","","0.005763273943","","","99.42367261","P990","2.9492525643","0.000014162915","78584","534938","0.000202853952","4","NORMAL","0.000006683509","1.00000000","1.00000000","0.05000000","1.00000000","198","true","true","false","true","false","false","11992","10120","false","false","0.000086879522","0.000207161784","0.000360834735","0.000153704787","0.000213889447","0.064000000000","0.057000000000","0.000469094034","0.000000000000","367","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743443658500_21608","USDCAD","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743443658250","1743443658500","250","1","0.005609381218","","","0.005609381218","","","99.43906188","P990","2.1850083275","0.000016702476","59014","291475","0.000271138168","4","NORMAL","0.000006951903","1.00000000","1.00000000","0.30434783","0.95833333","125","true","true","false","true","false","false","11993","10121","false","false","0.000013903613","0.000017379486","0.000003475934","0.000000000000","0.000430922145","0.000255000000","0.000620000000","0.000216504600","0.000000000000","245","10.33333333","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1743443693500_21610","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743443693250","1743443693500","500","2","0.023009471410","0.003318030138","0.008446189897","0.023009471410","0.009954090414","0.016892379794","99.66819699","P990","3.2684970337","0.000027094697","69417","475281","0.000163492883","4","NORMAL","0.000006683956","1.00000000","0.50000000","0.05000000","1.00000000","76","true","true","false","true","false","false","11994","10122","true","true","0.000020050996","0.000020050996","0.000020050996","0.000240643321","0.000307404440","0.055000000000","0.058000000000","0.000433997014","0.000000000000","354","7.66666667","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743443693250_21609","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743443693000","1743443693250","250","3","0.001341847900","0.003318037119","0.027397770816","0.004025543701","0.006636074238","0.027397770816","99.86581521","P995","4.2446486502","0.000014171346","78648","535082","0.000098085671","4","NORMAL","0.000006684001","0.00000000","0.00000000","0.00000000","1.00000000","228","true","false","false","true","false","false","11994","10122","false","false","0.000053470217","0.000053470217","0.000046786596","0.000167112858","0.000340823660","0.050000000000","0.063000000000","0.000435281808","0.000000000000","355","51.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1743443713250_21612","GBPUSD","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743443713000","1743443713250","500","2","0.017441640498","0.004159959661","","0.017441640498","0.008319919322","","99.58400403","P990","2.6283053180","0.000033131531","30290","103125","0.000392836051","4","NORMAL","0.000007740118","0.00000000","2.00000000","0.00000000","1.00000000","41","true","false","true","true","false","false","11995","10123","true","true","0.000015480355","0.000123836134","0.000147053702","0.000270945019","0.000704609803","0.000340000000","0.000950000000","0.000303543631","0.000000000000","260","45.50000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743443713000_21611","GBPUSD","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743443712750","1743443713000","250","1","0.001732813741","","","0.001732813741","","","99.82671863","P995","3.5640452092","0.000016288803","37354","132154","0.000224240272","4","NORMAL","0.000007740058","1.00000000","1.00000000","0.05000000","1.00000000","208","true","true","false","true","false","false","11995","10123","false","false","0.000007740148","0.000116095028","0.000139312416","0.000294167740","0.000720090159","0.000320000000","0.000970000000","0.000303938114","0.000000000000","261","93.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743443718000_21613","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743443717750","1743443718000","250","3","0.001078220506","0.004836588932","0.024466989943","0.003234661519","0.009673177864","0.024466989943","99.89217795","P995","4.4800799774","0.000014171988","78663","535140","0.000087930895","4","NORMAL","0.000006684090","1.00000000","1.00000000","0.60000000","1.00000000","155","true","true","false","true","false","false","11996","10124","false","false","0.000013368537","0.000140380431","0.000213920904","0.000233978335","0.000568005281","0.042000000000","0.093000000000","0.000418310589","0.000000000000","363","5.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743443718750_21616","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743443718500","1743443718750","1000","4","0.115210111671","0.388513016001","0.003120945973","0.230420223342","0.388513016001","0.009362837918","99.68790540","P990","3.0191006141","0.000048149567","55419","429356","0.000166844217","4","HIGH","0.000006683956","0.36000000","1.33333333","0.45000000","1.00000000","99","true","false","false","true","false","false","11996","10124","true","true","0.000093583513","0.000200546825","0.000220603720","0.000260718716","0.000507872027","0.044000000000","0.091000000000","0.000415791482","0.000000000000","362","5.06666667","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743443718250_21614","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743443718000","1743443718250","250","7","0.000732515856","0.000654274029","0.002948608960","0.001962822088","0.001962822088","0.002948608960","99.92674841","P995","4.9520270300","0.000014171906","78664","535141","0.000072488806","4","NORMAL","0.000006684313","1.00000000","1.00000000","0.25000000","1.00000000","104","true","true","false","true","false","false","11996","10124","true","true","0.000113635224","0.000227283363","0.000267397555","0.000274083410","0.000494497060","0.048000000000","0.087000000000","0.000417721321","-0.000000000000","363","74.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743443718500_21615","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743443718250","1743443718500","1000","6","0.027945801403","0.002276279776","0.001444023142","0.027945801403","0.004552559552","0.004332069425","99.85559769","P995","3.6784179594","0.000048149873","55418","429355","0.000113584897","4","HIGH","0.000006684045","0.66666667","1.33333333","1.20000000","1.00000000","152","true","true","false","true","false","false","11996","10124","true","true","0.000127003225","0.000247336951","0.000260708259","0.000320881357","0.000481129059","0.050000000000","0.085000000000","0.000417507364","-0.000000000000","362","3.27272727","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743443729000_21617","EURUSD","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743443728750","1743443729000","250","1","0.006939415329","","","0.006939415329","","","99.30605847","P990","2.2692249227","0.000022439031","35307","109086","0.000492627765","4","NORMAL","0.000009258831","1.00000000","2.00000000","0.33333333","1.00000000","261","true","true","true","true","false","false","11997","10125","false","false","0.000009258873","0.000009258873","0.000120372042","0.000194454348","0.000416734199","0.000730000000","0.000000000000","0.000262474300","0.000000000000","218","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743443746750_21618","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743443746500","1743443746750","250","1","0.002811880522","0.006827675856","0.065034440682","0.008435641567","0.013655351712","0.065034440682","99.71881195","P990","3.5356115436","0.000014182363","78706","535228","0.000141864337","4","NORMAL","0.000006686190","1.00000000","1.00000000","0.15000000","1.00000000","360","true","true","false","true","false","false","11998","10126","false","false","0.000033430393","0.000046802237","0.000187195807","0.000454557616","0.000106973324","0.000000000000","0.135000000000","0.000403984492","-0.000000000000","360","5.33333333","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743443783500_21619","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743443783250","1743443783500","250","1","0.009383120098","","","0.009383120098","","","99.06168799","P990","2.5907264039","0.000014186857","78729","535322","0.000258270391","4","NORMAL","0.000006682214","1.00000000","1.00000000","0.30000000","1.00000000","11","true","true","false","true","false","false","11999","10127","false","false","0.000000000000","0.000113589667","0.000066819014","0.000066819014","0.000741991043","0.044000000000","0.111000000000","0.000438254833","-0.000000000000","374","13.87500000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743443825250_21620","USDCHF","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743443825000","1743443825250","250","3","0.003874550275","0.009430602797","","0.007749100551","0.009430602797","","99.61254497","P990","3.3258306825","0.000016562036","28056","112012","0.000363822476","4","LOW","0.000011298158","1.00000000","1.00000000","0.10416667","1.00000000","267","true","true","false","true","false","false","12000","10128","false","false","0.000011298222","0.000000000000","0.000011298095","0.000084739778","0.000203387533","0.000020000000","0.000215000000","0.000345328280","0.000000000000","247","7.20000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743443846500_21621","USDCAD","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743443846250","1743443846500","250","3","0.002317703690","0.006066955801","","0.004635407381","0.006066955801","","99.76822963","P995","3.0174399758","0.000016693655","59074","291667","0.000174516610","4","NORMAL","0.000006948232","1.00000000","1.00000000","0.04761905","0.91304348","152","true","true","false","true","false","false","12001","10129","false","false","0.000048638470","0.000048638470","0.000201517637","0.000138954024","0.000048638470","0.000300000000","0.000295000000","0.000268201947","0.000040000000","305","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743443850500_21623","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743443850250","1743443850500","250","7","0.004959933967","0.003321707358","0.004543211716","0.009965122073","0.009965122073","0.009965122073","99.50400660","P990","3.0610117341","0.000014190431","78803","535490","0.000188164727","4","NORMAL","0.000006682884","0.00000000","0.00000000","0.00000000","1.00000000","84","true","false","false","true","false","false","12002","10130","true","true","0.000013365946","0.000060148165","0.000300777010","0.000481286649","0.000608331486","0.109000000000","0.001000000000","0.000460295654","0.000000000000","375","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743443850250_21622","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743443850000","1743443850250","250","3","0.004289521206","0.007555833065","","0.008579042412","0.008579042412","","99.57104788","P990","3.1786197692","0.000014190353","78804","535490","0.000175045492","4","NORMAL","0.000006682884","1.00000000","1.00000000","0.50000000","1.00000000","333","true","true","false","true","false","false","12002","10130","false","false","0.000000000000","0.000066831071","0.000334200029","0.000461225330","0.000615014392","0.110000000000","0.000000000000","0.000460344165","0.000000000000","376","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743443858750_21624","EURUSD","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743443858500","1743443858750","250","1","0.003461728666","","","0.003461728666","","","99.65382713","P995","2.8881260493","0.000022435436","35381","109193","0.000348377571","4","NORMAL","0.000009256088","1.00000000","1.00000000","0.05555556","1.00000000","426","true","true","false","true","false","false","12003","10131","false","false","0.000166623468","0.000046281512","0.000185104631","0.000277721207","0.000074045964","0.000250000000","0.000510000000","0.000496621272","0.000000000000","355","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743443860250_21625","EURUSD","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743443860000","1743443860250","250","3","0.001584292609","0.002107358192","0.016245580754","0.004752877826","0.004752877826","0.016245580754","99.84157074","P995","3.7133589869","0.000022435576","35384","109196","0.000235897924","4","NORMAL","0.000009257373","1.00000000","1.00000000","0.16666667","1.00000000","116","true","true","false","true","false","false","12003","10131","true","true","0.000027772249","0.000120340842","0.000379487326","0.000027773020","0.000249922479","0.000340000000","0.000420000000","0.000465907828","0.000000000000","354","27.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743443879250_21626","GBPUSD","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743443879000","1743443879250","250","7","0.000928869724","0.002089803500","0.008883765089","0.002786609172","0.004179607001","0.008883765089","99.90711303","P995","4.4030832986","0.000016276901","37523","132418","0.000164080333","4","NORMAL","0.000007748514","0.00000000","0.00000000","0.00000000","1.00000000","38","true","false","false","true","false","false","12004","10132","false","false","0.000054241071","0.000000000000","0.000046490005","0.000015496908","0.000294400200","0.000220000000","0.000380000000","0.000352706191","0.000000000000","333","38.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1743443879500_21627","GBPUSD","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743443879250","1743443879500","500","7","0.007521579230","0.002244603760","0.003594195036","0.007521579230","0.006733811279","0.007188390072","99.77553962","P990","3.2780737699","0.000033090566","30448","103358","0.000288511951","4","NORMAL","0.000007748514","0.00000000","2.00000000","0.00000000","1.00000000","288","true","false","true","true","false","false","12004","10132","true","true","0.000054241071","0.000015496908","0.000100725612","0.000000000000","0.000294400200","0.000220000000","0.000380000000","0.000352706191","0.000000000000","333","38.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743443881250_21628","GBPUSD","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743443881000","1743443881250","250","1","0.002680762696","0.007401029372","0.103278043752","0.008042288088","0.014802058744","0.103278043752","99.73192373","P990","3.0934325208","0.000016281441","37528","132424","0.000278494976","4","NORMAL","0.000007748154","0.00000000","0.00000000","0.00000000","1.00000000","24","true","false","false","true","false","false","12004","10132","true","true","0.000023245272","0.000007748364","0.000023244732","0.000030993817","0.000309885345","0.000400000000","0.000250000000","0.000336858144","0.000000000000","331","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743443919750_21629","GBPUSD","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743443919500","1743443919750","250","1","0.009235505387","","","0.009235505387","","","99.07644946","P990","2.1418645877","0.000016280745","37614","132531","0.000515004763","4","NORMAL","0.000007748874","0.00000000","0.00000000","0.00000000","1.00000000","224","true","false","false","true","false","false","12005","10133","false","false","0.000007749325","0.000046494688","0.000023248155","0.000015498470","0.000503577347","0.000760000000","0.000050000000","0.000322325167","0.000000000000","334","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743443956000_21630","USDCHF","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743443955750","1743443956000","250","3","0.004587441989","0.009356324091","","0.009174883978","0.009356324091","","99.54125580","P990","3.1601141306","0.000016540133","28246","112262","0.000395297984","4","LOW","0.000011301925","0.00000000","0.00000000","0.00000000","0.95833333","227","true","false","false","true","false","false","12006","10134","false","false","0.000033905584","0.000079111242","0.000079117501","0.000163893199","0.000469145232","0.000440000000","0.000080000000","0.000308396113","-0.000010000000","242","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743444031500_21631","USDCAD","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743444031250","1743444031500","250","1","0.004372958202","","","0.004372958202","","","99.56270418","P995","2.3965270272","0.000016674710","59316","292021","0.000239322919","4","NORMAL","0.000006950116","1.00000000","1.00000000","0.04000000","1.00000000","236","true","true","false","true","false","false","12007","10135","false","false","0.000013900038","0.000000000000","0.000020850419","0.000132042560","0.000128567979","0.000100000000","0.000475000000","0.000294813014","-0.000010000000","314","18.50000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743444043500_21632","USDCAD","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743444043250","1743444043500","250","1","0.008834224745","","","0.008834224745","","","99.11657753","P990","1.8756974378","0.000016674597","59326","292045","0.000339381223","4","NORMAL","0.000006950550","0.00000000","0.00000000","0.00000000","1.00000000","219","true","false","false","true","false","false","12008","10136","false","false","0.000013900521","0.000013900521","0.000062550823","0.000013900521","0.000194589712","0.000050000000","0.000525000000","0.000286269119","0.000000000000","311","5.60000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743444093500_21633","USDCAD","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743444093250","1743444093500","250","1","0.002803316059","0.009378465693","0.018040590097","0.008409948178","0.018756931385","0.018756931385","99.71966839","P990","2.8141507091","0.000016668944","59405","292153","0.000191724052","4","NORMAL","0.000006949150","0.00000000","0.00000000","0.00000000","1.00000000","11","true","false","false","true","false","false","12009","10137","false","false","0.000000000000","0.000006949125","0.000097283362","0.000170239674","0.000038221053","0.000285000000","0.000225000000","0.000268171010","-0.000010000000","272","5.50000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743444113000_21634","USDCHF","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743444112750","1743444113000","250","1","0.007668588997","","","0.007668588997","","","99.23314110","P990","2.7380548064","0.000016517393","28428","112536","0.000509676377","4","LOW","0.000011305311","1.00000000","1.00000000","0.29166667","1.00000000","281","true","true","false","true","false","false","12010","10138","false","false","0.000028262879","0.000050872607","0.000005652672","0.000180901341","0.000005652640","0.000055000000","0.000245000000","0.000301427079","-0.000010000000","189","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743444113250_21635","USDCHF","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743444113000","1743444113250","250","3","0.004585158659","0.004359293721","","0.008718587442","0.008718587442","","99.54148413","P990","3.1657215133","0.000016517393","28428","112536","0.000394718648","4","LOW","0.000011305311","0.00000000","0.00000000","0.00000000","1.00000000","192","true","false","false","true","false","false","12010","10138","true","true","0.000000000000","0.000022609728","0.000056526556","0.000209164220","0.000022610239","0.000030000000","0.000270000000","0.000300099140","-0.000000000000","188","0.80000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743444131000_21636","GBPUSD","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743444130750","1743444131000","250","7","0.001263604432","0.002070493066","0.006460662791","0.003790813295","0.004140986133","0.006460662791","99.87363956","P995","3.9326819181","0.000016250198","37889","132952","0.000190958067","4","NORMAL","0.000007745933","1.00000000","1.00000000","0.15000000","1.00000000","344","true","true","false","true","false","false","12011","10139","false","false","0.000038728917","0.000030984214","0.000185919683","0.000092955521","0.000139436522","0.000160000000","0.000300000000","0.000341539694","0.000000000000","271","6.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743444188000_21637","USDCAD","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743444187750","1743444188000","250","1","0.005548504948","","","0.005548504948","","","99.44514951","P990","2.1904503524","0.000016657043","59527","292330","0.000269276483","4","NORMAL","0.000006949608","1.00000000","1.00000000","0.08333333","0.96000000","103","true","true","false","true","false","false","12012","10140","false","false","0.000010424720","0.000003474919","0.000034749853","0.000191102611","0.000114665949","0.000675000000","0.000125000000","0.000282579574","0.000010000000","217","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743444206500_21638","USDCAD","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743444206250","1743444206500","250","1","0.004915509338","","","0.004915509338","","","99.50844907","P995","2.2949001645","0.000016656138","59534","292339","0.000253528152","4","NORMAL","0.000006949608","1.00000000","1.00000000","0.04166667","0.96000000","310","true","true","false","true","false","false","12013","10141","false","false","0.000003474798","0.000013899120","0.000114661964","0.000378681948","0.000013899120","0.000625000000","0.000175000000","0.000278033326","0.000000000000","225","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743444255750_21639","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743444255500","1743444255750","250","3","0.000544245074","0.001300848489","0.010036932940","0.001632735223","0.002601696978","0.010036932940","99.94557549","P995","5.4133606643","0.000014202660","79216","536522","0.000062408097","4","NORMAL","0.000006686146","1.00000000","1.00000000","0.11111111","0.94736842","197","true","true","false","true","false","false","12014","10142","false","false","0.000043458131","0.000103627809","0.000170478762","0.000133711291","0.000123698864","0.036000000000","0.032000000000","0.000322930275","-0.001000000000","189","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1743444256000_21640","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743444255750","1743444256000","500","7","0.008027614846","0.001162371069","0.002945343894","0.008027614846","0.003487113207","0.005890687789","99.88376289","P995","4.2492458896","0.000027140909","69995","476611","0.000096737181","4","NORMAL","0.000006686012","0.20000000","1.00000000","0.05555556","0.94736842","447","true","false","false","true","false","false","12014","10142","true","true","0.000070200657","0.000170478762","0.000170478762","0.000133711291","0.000123698864","0.036000000000","0.032000000000","0.000322930275","-0.001000000000","189","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743444255750_21641","AUDUSD","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743444255500","1743444255750","250","3","0.003169581462","0.005803339056","","0.006339162924","0.006339162924","","99.68304185","P990","2.8359681525","0.000019804330","38502","169422","0.000267658776","4","LOW","0.000016046084","0.00000000","0.00000000","0.00000000","1.00000000","201","true","false","false","true","false","false","12015","10142","false","true","0.000016046213","0.000064183308","0.000080228491","0.000048137867","0.000417117882","0.000260000000","-0.000000000000","0.000275080086","0.000000000000","134","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743444273000_21642","GBPUSD","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1743444272750","1743444273000","250","3","0.001937518774","0.004979859449","0.189074951540","0.005812556323","0.009959718898","0.189074951540","99.80624812","P990","3.4569962666","0.000016247024","38015","133159","0.000236195165","4","NORMAL","0.000007746593","0.00000000","0.00000000","0.00000000","1.00000000","109","true","false","false","true","false","false","12016","10143","false","false","0.000000000000","0.000046479561","0.000023240050","0.000038733117","0.000286589548","0.000510000000","0.000020000000","0.000239346615","0.000000000000","196","0.00000000","COMPLETE_120S"
