time,event,symbol,direction,session,entry_selection_mode,scan_interval,strategy_name,label,fail_reason,execution_block_reason,fib_zone,h4_trend_state,h1_counter_trend_state,neckline_break_label,h4_impulse_pass,h4_pullback_zone_pass,h1_counter_trend_pass,neckline_pass,structure_sl_pass,rr_pass,spread_guard_pass,spread_guard_blocked,setup_pass,entry_pass,final_entry_pass,h4_impulse_high,h4_impulse_low,h4_fib_retracement_pct,h4_atr,h1_atr,m15_atr,spread_atr,spread_points,neckline_price,neckline_break_close_price,right_side_level,entry_price,sl,tp,volume,risk_r,rr,bars_since_right_side,distance_neckline_to_entry,distance_neckline_to_entry_atr,distance_right_side_to_entry,distance_right_side_to_entry_atr,sl_points,sl_atr,tp_points,tp_atr,quality_score
2025.02.24 01:04:59,final_entry_candidate,XAUUSD,SHORT,server_00_07,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,2949.71,2916.75,58.25,15.72,8.12,2.98,0.0604,18.0,2937.76,2935.95,2942.83,2939.54,2943.01,2932.60,0.14,3.47,2.00,13,1.78,0.60,3.29,1.10,347.0,1.16,694.0,2.33,51.88
2025.02.24 01:04:59,order_sent,XAUUSD,SHORT,server_00_07,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,2949.71,2916.75,58.25,15.72,8.12,2.98,0.0604,18.0,2937.76,2935.95,2942.83,2939.54,2943.01,2932.60,0.14,3.47,2.00,13,1.78,0.60,3.29,1.10,347.0,1.16,694.0,2.33,51.88
2025.02.24 18:19:59,final_entry_candidate,USDJPY,SHORT,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,150.727,148.838,48.81,0.579,0.250,0.165,0.0969,16.0,149.600,149.465,149.866,149.533,149.882,148.835,0.21,0.349,2.00,10,0.067,0.41,0.333,2.02,349.0,2.11,698.0,4.23,64.42
2025.02.24 18:19:59,order_sent,USDJPY,SHORT,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,150.727,148.838,48.81,0.579,0.250,0.165,0.0969,16.0,149.600,149.465,149.866,149.533,149.882,148.835,0.21,0.349,2.00,10,0.067,0.41,0.333,2.02,349.0,2.11,698.0,4.23,64.42
2025.02.24 18:34:59,final_entry_candidate,AUDJPY,SHORT,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,96.482,94.636,39.60,0.421,0.235,0.163,0.1721,28.0,95.276,95.144,95.438,95.173,95.466,94.587,0.25,0.293,2.00,11,0.103,0.63,0.265,1.63,293.0,1.80,586.0,3.60,54.16
2025.02.24 18:34:59,order_blocked,AUDJPY,SHORT,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,max_positions,max_positions,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,96.482,94.636,39.60,0.421,0.235,0.163,0.1721,28.0,95.276,95.144,95.438,95.173,95.466,94.587,0.25,0.293,2.00,11,0.103,0.63,0.265,1.63,293.0,1.80,586.0,3.60,54.16
2025.02.24 18:49:59,final_entry_candidate,AUDJPY,SHORT,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,96.482,94.636,39.60,0.421,0.235,0.165,0.1699,28.0,95.276,95.215,95.438,95.137,95.466,94.479,0.22,0.329,2.00,12,0.139,0.84,0.301,1.83,329.0,2.00,658.0,3.99,49.64
2025.02.24 18:49:59,order_blocked,AUDJPY,SHORT,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,max_positions,max_positions,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,96.482,94.636,39.60,0.421,0.235,0.165,0.1699,28.0,95.276,95.215,95.438,95.137,95.466,94.479,0.22,0.329,2.00,12,0.139,0.84,0.301,1.83,329.0,2.00,658.0,3.99,49.64
2025.02.24 19:04:59,final_entry_candidate,USDJPY,SHORT,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,150.727,148.838,48.81,0.579,0.264,0.178,0.1068,19.0,149.600,149.563,149.866,149.631,149.885,149.123,0.29,0.254,2.00,13,0.031,0.17,0.235,1.32,254.0,1.43,508.0,2.86,61.19
2025.02.24 19:04:59,final_entry_candidate,AUDJPY,SHORT,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,96.482,94.636,39.60,0.421,0.237,0.163,0.1714,28.0,95.276,95.100,95.438,95.151,95.466,94.521,0.23,0.315,2.00,13,0.125,0.77,0.287,1.76,315.0,1.93,630.0,3.86,48.58
2025.02.24 19:04:59,order_blocked,USDJPY,SHORT,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,max_positions,max_positions,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,150.727,148.838,48.81,0.579,0.264,0.178,0.1068,19.0,149.600,149.563,149.866,149.631,149.885,149.123,0.29,0.254,2.00,13,0.031,0.17,0.235,1.32,254.0,1.43,508.0,2.86,61.19
2025.02.24 19:19:59,final_entry_candidate,AUDJPY,SHORT,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,96.482,94.636,39.60,0.421,0.237,0.161,0.1742,28.0,95.276,95.125,95.438,95.161,95.466,94.551,0.24,0.305,2.00,14,0.115,0.72,0.277,1.72,305.0,1.90,610.0,3.80,47.17
2025.02.24 19:19:59,order_blocked,AUDJPY,SHORT,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,max_positions,max_positions,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,96.482,94.636,39.60,0.421,0.237,0.161,0.1742,28.0,95.276,95.125,95.438,95.161,95.466,94.551,0.24,0.305,2.00,14,0.115,0.72,0.277,1.72,305.0,1.90,610.0,3.80,47.17
2025.02.25 13:04:59,final_entry_candidate,GBPJPY,LONG,server_08_15,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,189.653,188.207,56.43,0.823,0.360,0.262,0.1449,38.0,189.051,189.075,188.796,189.106,188.758,189.802,0.21,0.348,2.00,4,0.055,0.21,0.310,1.18,348.0,1.33,696.0,2.65,73.62
2025.02.25 13:04:59,order_sent,GBPJPY,LONG,server_08_15,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,189.653,188.207,56.43,0.823,0.360,0.262,0.1449,38.0,189.051,189.075,188.796,189.106,188.758,189.802,0.21,0.348,2.00,4,0.055,0.21,0.310,1.18,348.0,1.33,696.0,2.65,73.62
2025.02.26 19:50:00,final_entry_candidate,EURUSD,LONG,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,1.05241,1.04555,59.18,0.00258,0.00134,0.00112,0.1603,18.0,1.04920,1.04979,1.04786,1.04942,1.04768,1.05290,0.28,0.00174,2.00,10,0.00022,0.20,0.00156,1.39,174.0,1.55,348.0,3.10,62.14
2025.02.26 19:50:00,order_sent,EURUSD,LONG,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,1.05241,1.04555,59.18,0.00258,0.00134,0.00112,0.1603,18.0,1.04920,1.04979,1.04786,1.04942,1.04768,1.05290,0.28,0.00174,2.00,10,0.00022,0.20,0.00156,1.39,174.0,1.55,348.0,3.10,62.14
2025.02.26 20:19:59,final_entry_candidate,EURUSD,LONG,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_initial,true,true,true,true,true,true,true,false,true,true,true,1.05241,1.04555,47.38,0.00259,0.00161,0.00123,0.1469,18.0,1.04920,1.04931,1.04786,1.04984,1.04768,1.05416,0.22,0.00216,2.00,12,0.00064,0.52,0.00198,1.62,216.0,1.76,432.0,3.53,88.16
2025.02.26 20:19:59,order_blocked,EURUSD,LONG,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_initial,max_positions,max_positions,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_initial,true,true,true,true,true,true,true,false,true,true,true,1.05241,1.04555,47.38,0.00259,0.00161,0.00123,0.1469,18.0,1.04920,1.04931,1.04786,1.04984,1.04768,1.05416,0.22,0.00216,2.00,12,0.00064,0.52,0.00198,1.62,216.0,1.76,432.0,3.53,88.16
