period,variant,scenario,symbol,direction,month,session,regime,is_xauusd,reversal_signal_type,wave_audit_label,sl_mode,reward_r,current_result_R,current_profit,shadow_outcome,shadow_result_R,shadow_profit,tp_hit,sl_hit,same_bar_ambiguous,time_to_tp_minutes,time_to_sl_minutes,mae_R,mfe_R,avg_sl_points,avg_sl_atr,avg_tp_points,avg_tp_atr,hypothetical_lot_size,invalid_stops,sl_too_tight,sl_too_wide,not_enough_money,delta_result_R_vs_current
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_00_07,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,LOWER_TF_REVERSAL_SL,1.3,1.5357,72.24,tp,1.3,61.15,1,0,0,120.0,,0.3761,1.4647,9.359999999999673,9359999999.999672,12.167999999999575,12167999999.999575,0.0503,0,0,0,0,-0.2357
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_00_07,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,LOWER_TF_REVERSAL_SL,1.5,1.5357,72.24,tp,1.5,70.56,1,0,0,130.0,,0.3761,1.8953,9.359999999999673,9359999999.999672,14.039999999999509,14039999999.999508,0.0503,0,0,0,0,-0.0357
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,EURUSD,SHORT,2026-03,server_08_15,REGIME_TREND_DOWN,FX,candle_reversal,chasing_entry,CURRENT_SL,1.2,1.5,82.35,tp,1.2,65.88,1,0,0,25.0,,0.377,1.6885,0.0012199999999999989,1219999.9999999988,0.0014639999999999985,1463999.9999999984,0.45,0,0,0,0,-0.3
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,EURUSD,SHORT,2026-03,server_08_15,REGIME_TREND_DOWN,FX,candle_reversal,chasing_entry,CURRENT_SL,1.3,1.5,82.35,tp,1.3,71.37,1,0,0,25.0,,0.377,1.6885,0.0012199999999999989,1219999.9999999988,0.0015859999999999987,1585999.9999999986,0.45,0,0,0,0,-0.2
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,EURUSD,SHORT,2026-03,server_08_15,REGIME_TREND_DOWN,FX,candle_reversal,chasing_entry,CURRENT_SL,1.5,1.5,82.35,tp,1.5,82.35,1,0,0,25.0,,0.377,1.6885,0.0012199999999999989,1219999.9999999988,0.0018299999999999983,1829999.9999999981,0.45,0,0,0,0,0.0
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,EURUSD,SHORT,2026-03,server_08_15,REGIME_TREND_DOWN,FX,candle_reversal,chasing_entry,MID_TF_STRUCTURE_SL,1.2,1.5,82.35,tp,1.2,65.88,1,0,0,25.0,,0.377,1.6885,0.0012199999999999989,1219999.9999999988,0.0014639999999999985,1463999.9999999984,0.45,0,0,0,0,-0.3
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,EURUSD,SHORT,2026-03,server_08_15,REGIME_TREND_DOWN,FX,candle_reversal,chasing_entry,MID_TF_STRUCTURE_SL,1.3,1.5,82.35,tp,1.3,71.37,1,0,0,25.0,,0.377,1.6885,0.0012199999999999989,1219999.9999999988,0.0015859999999999987,1585999.9999999986,0.45,0,0,0,0,-0.2
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,EURUSD,SHORT,2026-03,server_08_15,REGIME_TREND_DOWN,FX,candle_reversal,chasing_entry,MID_TF_STRUCTURE_SL,1.5,1.5,82.35,tp,1.5,82.35,1,0,0,25.0,,0.377,1.6885,0.0012199999999999989,1219999.9999999988,0.0018299999999999983,1829999.9999999981,0.45,0,0,0,0,0.0
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,EURUSD,SHORT,2026-03,server_08_15,REGIME_TREND_DOWN,FX,candle_reversal,chasing_entry,LOWER_TF_REVERSAL_SL,1.2,1.5,82.35,sl_too_tight,0.0,0.0,0,0,0,,,0.0,0.0,0.0006099999999999994,609999.9999999994,0.0007319999999999993,731999.9999999992,0.9,0,1,0,0,-1.5
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,EURUSD,SHORT,2026-03,server_08_15,REGIME_TREND_DOWN,FX,candle_reversal,chasing_entry,LOWER_TF_REVERSAL_SL,1.3,1.5,82.35,sl_too_tight,0.0,0.0,0,0,0,,,0.0,0.0,0.0006099999999999994,609999.9999999994,0.0007929999999999993,792999.9999999993,0.9,0,1,0,0,-1.5
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,EURUSD,SHORT,2026-03,server_08_15,REGIME_TREND_DOWN,FX,candle_reversal,chasing_entry,LOWER_TF_REVERSAL_SL,1.5,1.5,82.35,sl_too_tight,0.0,0.0,0,0,0,,,0.0,0.0,0.0006099999999999994,609999.9999999994,0.0009149999999999991,914999.9999999991,0.9,0,1,0,0,-1.5
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,LONG,2026-03,server_08_15,REGIME_TREND_UP,XAUUSD,candle_reversal,chasing_entry,CURRENT_SL,1.2,1.5007,63.39,tp,1.2,50.69,1,0,0,170.0,,0.6626,1.2351,14.079999999999927,14079999999.999926,16.895999999999912,16895999999.99991,0.03,0,0,0,0,-0.3007
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,LONG,2026-03,server_08_15,REGIME_TREND_UP,XAUUSD,candle_reversal,chasing_entry,CURRENT_SL,1.3,1.5007,63.39,tp,1.3,54.91,1,0,0,200.0,,0.6626,1.5007,14.079999999999927,14079999999.999926,18.303999999999906,18303999999.999905,0.03,0,0,0,0,-0.2007
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,LONG,2026-03,server_08_15,REGIME_TREND_UP,XAUUSD,candle_reversal,chasing_entry,CURRENT_SL,1.5,1.5007,63.39,tp,1.5,63.36,1,0,0,200.0,,0.6626,1.5007,14.079999999999927,14079999999.999926,21.11999999999989,21119999999.99989,0.03,0,0,0,0,-0.0007
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,LONG,2026-03,server_08_15,REGIME_TREND_UP,XAUUSD,candle_reversal,chasing_entry,MID_TF_STRUCTURE_SL,1.2,1.5007,63.39,tp,1.2,50.69,1,0,0,170.0,,0.6626,1.2351,14.079999999999927,14079999999.999926,16.895999999999912,16895999999.99991,0.03,0,0,0,0,-0.3007
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,LONG,2026-03,server_08_15,REGIME_TREND_UP,XAUUSD,candle_reversal,chasing_entry,MID_TF_STRUCTURE_SL,1.3,1.5007,63.39,tp,1.3,54.91,1,0,0,200.0,,0.6626,1.5007,14.079999999999927,14079999999.999926,18.303999999999906,18303999999.999905,0.03,0,0,0,0,-0.2007
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,LONG,2026-03,server_08_15,REGIME_TREND_UP,XAUUSD,candle_reversal,chasing_entry,MID_TF_STRUCTURE_SL,1.5,1.5007,63.39,tp,1.5,63.36,1,0,0,200.0,,0.6626,1.5007,14.079999999999927,14079999999.999926,21.11999999999989,21119999999.99989,0.03,0,0,0,0,-0.0007
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,LONG,2026-03,server_08_15,REGIME_TREND_UP,XAUUSD,candle_reversal,chasing_entry,LOWER_TF_REVERSAL_SL,1.2,1.5007,63.39,tp,1.2,50.69,1,0,0,170.0,,0.6626,1.2351,14.079999999999927,14079999999.999926,16.895999999999912,16895999999.99991,0.03,0,0,0,0,-0.3007
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,LONG,2026-03,server_08_15,REGIME_TREND_UP,XAUUSD,candle_reversal,chasing_entry,LOWER_TF_REVERSAL_SL,1.3,1.5007,63.39,tp,1.3,54.91,1,0,0,200.0,,0.6626,1.5007,14.079999999999927,14079999999.999926,18.303999999999906,18303999999.999905,0.03,0,0,0,0,-0.2007
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,LONG,2026-03,server_08_15,REGIME_TREND_UP,XAUUSD,candle_reversal,chasing_entry,LOWER_TF_REVERSAL_SL,1.5,1.5007,63.39,tp,1.5,63.36,1,0,0,200.0,,0.6626,1.5007,14.079999999999927,14079999999.999926,21.11999999999989,21119999999.99989,0.03,0,0,0,0,-0.0007
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,LONG,2026-03,server_00_07,REGIME_TREND_UP,XAUUSD,candle_reversal,chasing_entry,CURRENT_SL,1.2,-1.0059,-55.95,sl,-1.0,-55.62,0,1,0,,315.0,1.0609,0.8398,18.539999999999964,18539999999.99996,22.247999999999955,22247999999.999954,0.03,0,0,0,0,0.0059
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,LONG,2026-03,server_00_07,REGIME_TREND_UP,XAUUSD,candle_reversal,chasing_entry,CURRENT_SL,1.3,-1.0059,-55.95,sl,-1.0,-55.62,0,1,0,,315.0,1.0609,0.8398,18.539999999999964,18539999999.99996,24.101999999999954,24101999999.999954,0.03,0,0,0,0,0.0059
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,LONG,2026-03,server_00_07,REGIME_TREND_UP,XAUUSD,candle_reversal,chasing_entry,CURRENT_SL,1.5,-1.0059,-55.95,sl,-1.0,-55.62,0,1,0,,315.0,1.0609,0.8398,18.539999999999964,18539999999.99996,27.809999999999945,27809999999.999943,0.03,0,0,0,0,0.0059
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,LONG,2026-03,server_00_07,REGIME_TREND_UP,XAUUSD,candle_reversal,chasing_entry,MID_TF_STRUCTURE_SL,1.2,-1.0059,-55.95,sl,-1.0,-55.62,0,1,0,,315.0,1.0609,0.8398,18.539999999999964,18539999999.99996,22.247999999999955,22247999999.999954,0.03,0,0,0,0,0.0059
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,LONG,2026-03,server_00_07,REGIME_TREND_UP,XAUUSD,candle_reversal,chasing_entry,MID_TF_STRUCTURE_SL,1.3,-1.0059,-55.95,sl,-1.0,-55.62,0,1,0,,315.0,1.0609,0.8398,18.539999999999964,18539999999.99996,24.101999999999954,24101999999.999954,0.03,0,0,0,0,0.0059
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,LONG,2026-03,server_00_07,REGIME_TREND_UP,XAUUSD,candle_reversal,chasing_entry,MID_TF_STRUCTURE_SL,1.5,-1.0059,-55.95,sl,-1.0,-55.62,0,1,0,,315.0,1.0609,0.8398,18.539999999999964,18539999999.99996,27.809999999999945,27809999999.999943,0.03,0,0,0,0,0.0059
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,LONG,2026-03,server_00_07,REGIME_TREND_UP,XAUUSD,candle_reversal,chasing_entry,LOWER_TF_REVERSAL_SL,1.2,-1.0059,-55.95,tp,1.2,66.75,1,0,0,30.0,,0.2598,1.3803,11.280000000000655,11280000000.000654,13.536000000000785,13536000000.000784,0.0493,0,0,0,0,2.2059
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,LONG,2026-03,server_00_07,REGIME_TREND_UP,XAUUSD,candle_reversal,chasing_entry,LOWER_TF_REVERSAL_SL,1.3,-1.0059,-55.95,tp,1.3,72.31,1,0,0,30.0,,0.2598,1.3803,11.280000000000655,11280000000.000654,14.664000000000852,14664000000.00085,0.0493,0,0,0,0,2.3059
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,LONG,2026-03,server_00_07,REGIME_TREND_UP,XAUUSD,candle_reversal,chasing_entry,LOWER_TF_REVERSAL_SL,1.5,-1.0059,-55.95,sl,-1.0,-55.62,0,1,0,,190.0,1.2367,1.3803,11.280000000000655,11280000000.000654,16.920000000000982,16920000000.00098,0.0493,0,0,0,0,0.0059
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_00_07,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,CURRENT_SL,1.2,1.5066,81.84,tp,1.2,65.19,1,0,0,170.0,,0.1996,1.2371,13.579999999999927,13579999999.999926,16.29599999999991,16295999999.99991,0.04,0,0,0,0,-0.3066
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_00_07,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,CURRENT_SL,1.3,1.5066,81.84,tp,1.3,70.62,1,0,0,205.0,,0.1996,1.5,13.579999999999927,13579999999.999926,17.653999999999908,17653999999.999905,0.04,0,0,0,0,-0.2066
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_00_07,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,CURRENT_SL,1.5,1.5066,81.84,tp,1.5,81.48,1,0,0,205.0,,0.1996,1.5,13.579999999999927,13579999999.999926,20.36999999999989,20369999999.99989,0.04,0,0,0,0,-0.0066
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_00_07,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,MID_TF_STRUCTURE_SL,1.2,1.5066,81.84,tp,1.2,65.19,1,0,0,170.0,,0.1996,1.2371,13.579999999999927,13579999999.999926,16.29599999999991,16295999999.99991,0.04,0,0,0,0,-0.3066
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_00_07,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,MID_TF_STRUCTURE_SL,1.3,1.5066,81.84,tp,1.3,70.62,1,0,0,205.0,,0.1996,1.5,13.579999999999927,13579999999.999926,17.653999999999908,17653999999.999905,0.04,0,0,0,0,-0.2066
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_00_07,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,MID_TF_STRUCTURE_SL,1.5,1.5066,81.84,tp,1.5,81.48,1,0,0,205.0,,0.1996,1.5,13.579999999999927,13579999999.999926,20.36999999999989,20369999999.99989,0.04,0,0,0,0,-0.0066
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_00_07,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,LOWER_TF_REVERSAL_SL,1.2,1.5066,81.84,tp,1.2,65.19,1,0,0,170.0,,0.1996,1.2371,13.579999999999927,13579999999.999926,16.29599999999991,16295999999.99991,0.04,0,0,0,0,-0.3066
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_00_07,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,LOWER_TF_REVERSAL_SL,1.3,1.5066,81.84,tp,1.3,70.62,1,0,0,205.0,,0.1996,1.5,13.579999999999927,13579999999.999926,17.653999999999908,17653999999.999905,0.04,0,0,0,0,-0.2066
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_00_07,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,LOWER_TF_REVERSAL_SL,1.5,1.5066,81.84,tp,1.5,81.48,1,0,0,205.0,,0.1996,1.5,13.579999999999927,13579999999.999926,20.36999999999989,20369999999.99989,0.04,0,0,0,0,-0.0066
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_08_15,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,CURRENT_SL,1.2,-1.0,-38.28,sl,-1.0,-38.28,0,1,0,,165.0,1.3814,0.6505,19.140000000000327,19140000000.000328,22.96800000000039,22968000000.00039,0.02,0,0,0,0,0.0
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_08_15,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,CURRENT_SL,1.3,-1.0,-38.28,sl,-1.0,-38.28,0,1,0,,165.0,1.3814,0.6505,19.140000000000327,19140000000.000328,24.882000000000428,24882000000.000427,0.02,0,0,0,0,0.0
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_08_15,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,CURRENT_SL,1.5,-1.0,-38.28,sl,-1.0,-38.28,0,1,0,,165.0,1.3814,0.6505,19.140000000000327,19140000000.000328,28.71000000000049,28710000000.00049,0.02,0,0,0,0,0.0
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_08_15,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,MID_TF_STRUCTURE_SL,1.2,-1.0,-38.28,sl,-1.0,-38.28,0,1,0,,165.0,1.3814,0.6505,19.140000000000327,19140000000.000328,22.96800000000039,22968000000.00039,0.02,0,0,0,0,0.0
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_08_15,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,MID_TF_STRUCTURE_SL,1.3,-1.0,-38.28,sl,-1.0,-38.28,0,1,0,,165.0,1.3814,0.6505,19.140000000000327,19140000000.000328,24.882000000000428,24882000000.000427,0.02,0,0,0,0,0.0
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_08_15,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,MID_TF_STRUCTURE_SL,1.5,-1.0,-38.28,sl,-1.0,-38.28,0,1,0,,165.0,1.3814,0.6505,19.140000000000327,19140000000.000328,28.71000000000049,28710000000.00049,0.02,0,0,0,0,0.0
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_08_15,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,LOWER_TF_REVERSAL_SL,1.2,-1.0,-38.28,sl_too_tight,0.0,0.0,0,0,0,,,0.0,0.0,5.260000000000218,5260000000.000218,6.312000000000261,6312000000.000261,0.0728,0,1,0,0,1.0
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_08_15,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,LOWER_TF_REVERSAL_SL,1.3,-1.0,-38.28,sl_too_tight,0.0,0.0,0,0,0,,,0.0,0.0,5.260000000000218,5260000000.000218,6.838000000000284,6838000000.000284,0.0728,0,1,0,0,1.0
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_08_15,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,LOWER_TF_REVERSAL_SL,1.5,-1.0,-38.28,sl_too_tight,0.0,0.0,0,0,0,,,0.0,0.0,5.260000000000218,5260000000.000218,7.890000000000327,7890000000.000327,0.0728,0,1,0,0,1.0
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_00_07,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,CURRENT_SL,1.2,-1.0516,-39.92,sl,-1.0,-37.96,0,1,0,,225.0,1.215,0.7893,18.979999999999563,18979999999.99956,22.775999999999474,22775999999.999474,0.02,0,0,0,0,0.0516
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_00_07,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,CURRENT_SL,1.3,-1.0516,-39.92,sl,-1.0,-37.96,0,1,0,,225.0,1.215,0.7893,18.979999999999563,18979999999.99956,24.673999999999435,24673999999.99943,0.02,0,0,0,0,0.0516
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_00_07,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,CURRENT_SL,1.5,-1.0516,-39.92,sl,-1.0,-37.96,0,1,0,,225.0,1.215,0.7893,18.979999999999563,18979999999.99956,28.469999999999345,28469999999.999344,0.02,0,0,0,0,0.0516
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_00_07,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,MID_TF_STRUCTURE_SL,1.2,-1.0516,-39.92,sl,-1.0,-37.96,0,1,0,,225.0,1.215,0.7893,18.979999999999563,18979999999.99956,22.775999999999474,22775999999.999474,0.02,0,0,0,0,0.0516
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_00_07,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,MID_TF_STRUCTURE_SL,1.3,-1.0516,-39.92,sl,-1.0,-37.96,0,1,0,,225.0,1.215,0.7893,18.979999999999563,18979999999.99956,24.673999999999435,24673999999.99943,0.02,0,0,0,0,0.0516
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_00_07,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,MID_TF_STRUCTURE_SL,1.5,-1.0516,-39.92,sl,-1.0,-37.96,0,1,0,,225.0,1.215,0.7893,18.979999999999563,18979999999.99956,28.469999999999345,28469999999.999344,0.02,0,0,0,0,0.0516
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_00_07,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,LOWER_TF_REVERSAL_SL,1.2,-1.0516,-39.92,sl_too_tight,0.0,0.0,0,0,0,,,0.0,0.0,11.220000000000255,11220000000.000254,13.464000000000306,13464000000.000305,0.0338,0,1,0,0,1.0516
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_00_07,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,LOWER_TF_REVERSAL_SL,1.3,-1.0516,-39.92,sl_too_tight,0.0,0.0,0,0,0,,,0.0,0.0,11.220000000000255,11220000000.000254,14.58600000000033,14586000000.00033,0.0338,0,1,0,0,1.0516
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_00_07,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,LOWER_TF_REVERSAL_SL,1.5,-1.0516,-39.92,sl_too_tight,0.0,0.0,0,0,0,,,0.0,0.0,11.220000000000255,11220000000.000254,16.830000000000382,16830000000.000381,0.0338,0,1,0,0,1.0516
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_16_23,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,CURRENT_SL,1.2,1.5314,78.47,tp,1.2,61.49,1,0,0,15.0,,0.4262,1.4057,7.319999999999709,7319999999.999708,8.78399999999965,8783999999.999651,0.07,0,0,0,0,-0.3314
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_16_23,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,CURRENT_SL,1.3,1.5314,78.47,tp,1.3,66.61,1,0,0,15.0,,0.4262,1.4057,7.319999999999709,7319999999.999708,9.515999999999622,9515999999.99962,0.07,0,0,0,0,-0.2314
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_16_23,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,CURRENT_SL,1.5,1.5314,78.47,tp,1.5,76.86,1,0,0,20.0,,0.4262,1.9344,7.319999999999709,7319999999.999708,10.979999999999563,10979999999.999563,0.07,0,0,0,0,-0.0314
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_16_23,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,MID_TF_STRUCTURE_SL,1.2,1.5314,78.47,tp,1.2,61.49,1,0,0,15.0,,0.4262,1.4057,7.319999999999709,7319999999.999708,8.78399999999965,8783999999.999651,0.07,0,0,0,0,-0.3314
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_16_23,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,MID_TF_STRUCTURE_SL,1.3,1.5314,78.47,tp,1.3,66.61,1,0,0,15.0,,0.4262,1.4057,7.319999999999709,7319999999.999708,9.515999999999622,9515999999.99962,0.07,0,0,0,0,-0.2314
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_16_23,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,MID_TF_STRUCTURE_SL,1.5,1.5314,78.47,tp,1.5,76.86,1,0,0,20.0,,0.4262,1.9344,7.319999999999709,7319999999.999708,10.979999999999563,10979999999.999563,0.07,0,0,0,0,-0.0314
2026-Q1,v4_candle_reversal_only,ThirdWave_v4_candle_reversal_only_BOTH_all_5m,XAUUSD,SHORT,2026-03,server_16_23,REGIME_TREND_DOWN,XAUUSD,candle_reversal,chasing_entry,LOWER_TF_REVERSAL_SL,1.2,1.5314,78.47,actual_close,0.7518,38.53,0,0,0,,,0.2093,0.9497,14.909999999999854,14909999999.999853,17.891999999999825,17891999999.999825,0.0344,0,0,0,0,-0.7796
