open_time,close_time,symbol,direction,volume,open_price,close_price,open_deal,close_deal,commission,swap,profit,net_profit,close_balance,close_comment,holding_minutes,open_bar_m5,close_bar_m5,period,run,scenario,branch,entry_selection_mode,trade_index,month,hour,session,fx_bucket,elapsed_seconds,diag_time,diag_event,diag_symbol,diag_direction,diag_session,diag_order_retcode,diag_order_comment,diag_strategy_name,diag_label,diag_fail_reason,diag_execution_block_reason,diag_fib_zone,diag_h4_trend_state,diag_h1_counter_trend_state,diag_neckline_break_label,diag_entry_price,diag_sl,diag_tp,diag_volume,diag_risk_r,diag_rr,diag_sl_points,diag_sl_atr,diag_tp_points,diag_tp_atr,diag_neckline_price,diag_neckline_break_close_price,diag_right_side_level,diag_bars_since_right_side,diag_distance_neckline_to_entry_atr,diag_distance_right_side_to_entry_atr,diag_spread_atr,diag_spread_points,diag_quality_score,signal_time,signal_event,signal_symbol,signal_direction,signal_session,signal_entry_selection_mode,signal_scan_interval,signal_strategy_name,signal_label,signal_fail_reason,signal_execution_block_reason,signal_fib_zone,signal_h4_trend_state,signal_h1_counter_trend_state,signal_neckline_break_label,signal_h4_impulse_pass,signal_h4_pullback_zone_pass,signal_h1_counter_trend_pass,signal_neckline_pass,signal_structure_sl_pass,signal_rr_pass,signal_spread_guard_pass,signal_spread_guard_blocked,signal_setup_pass,signal_entry_pass,signal_final_entry_pass,signal_h4_impulse_high,signal_h4_impulse_low,signal_h4_fib_retracement_pct,signal_h4_atr,signal_h1_atr,signal_m15_atr,signal_spread_atr,signal_spread_points,signal_neckline_price,signal_neckline_break_close_price,signal_right_side_level,signal_entry_price,signal_sl,signal_tp,signal_volume,signal_risk_r,signal_rr,signal_bars_since_right_side,signal_distance_neckline_to_entry,signal_distance_neckline_to_entry_atr,signal_distance_right_side_to_entry,signal_distance_right_side_to_entry_atr,signal_sl_points,signal_sl_atr,signal_tp_points,signal_tp_atr,signal_quality_score,label,fib_zone,neckline_break_label,retest_quality,breakout_quality_label,breakout_quality_reason,breakout_close_distance_from_neckline_atr,breakout_body_ratio,breakout_body_atr,breakout_range_atr,breakout_directional_wick_ratio,breakout_close_position_directional,neckline_touch_count,false_break_return_inside_neckline_diag,entry_price_diag,sl,tp,risk_r,rr,sl_atr,tp_atr,neckline_price,neckline_break_close_price,right_side_level,bars_since_right_side,distance_neckline_to_entry_atr,distance_right_side_to_entry_atr,spread_atr,quality_score,result_R,final_result_R,max_favorable_r,max_adverse_r,reached_0_5R,reached_1R,reached_1_5R,reached_2R,reached_3R,time_to_0_5R,time_to_1R,time_to_1_5R,time_to_2R,time_to_3R,time_to_SL,did_price_reverse_after_1R,did_price_reverse_after_1_5R,would_1R_take_profit_help,would_1_5R_take_profit_help,would_2R_take_profit_work,false_break_return_inside_neckline,false_break_return_bars,immediate_retest_within_4_bars,breakout_body_points,breakout_wick_ratio,breakout_close_strength,close_position_in_bar,breakout_volume_proxy,m15_atr_proxy,neckline_source_type,neckline_age_bars,neckline_range_points,neckline_range_atr,right_shoulder_or_right_bottom_distance_points,right_shoulder_or_right_bottom_distance_atr,entry_close_distance_from_neckline_points,entry_close_distance_from_neckline_atr,bars_since_pattern_completed,bars_since_neckline_defined,bars_since_counter_trend_nwave_completed,failure_type,winning_type,setup_failure_layer,diag_retest_confirmation_mode,diag_retest_detected,diag_retest_held,diag_retest_trigger_pass,diag_retest_failed,diag_original_neckline_break_time,diag_retest_detected_time,diag_retest_trigger_time,diag_retest_bars_after_breakout,diag_entry_delay_bars,diag_retest_depth_atr,diag_retest_zone_atr,diag_retest_reclaim_price,diag_retest_distance_from_neckline_atr,diag_false_break_return_inside_neckline,diag_retest_quality,diag_retest_failure_reason,signal_retest_confirmation_mode,signal_retest_detected,signal_retest_held,signal_retest_trigger_pass,signal_retest_failed,signal_original_neckline_break_time,signal_retest_detected_time,signal_retest_trigger_time,signal_retest_bars_after_breakout,signal_entry_delay_bars,signal_retest_depth_atr,signal_retest_zone_atr,signal_retest_reclaim_price,signal_retest_distance_from_neckline_atr,signal_false_break_return_inside_neckline,signal_retest_quality,signal_retest_failure_reason,diag_breakout_quality_router_mode,diag_breakout_quality_label,diag_breakout_quality_reason,diag_breakout_quality_pass,diag_breakout_strong,diag_breakout_weak,diag_breakout_dirty,diag_breakout_close_distance_from_neckline_atr,diag_breakout_close_distance_from_neckline_points,diag_breakout_body_ratio,diag_breakout_body_atr,diag_breakout_range_atr,diag_breakout_directional_wick_ratio,diag_breakout_close_position_directional,diag_neckline_touch_count,signal_breakout_quality_router_mode,signal_breakout_quality_label,signal_breakout_quality_reason,signal_breakout_quality_pass,signal_breakout_strong,signal_breakout_weak,signal_breakout_dirty,signal_breakout_close_distance_from_neckline_atr,signal_breakout_close_distance_from_neckline_points,signal_breakout_body_ratio,signal_breakout_body_atr,signal_breakout_range_atr,signal_breakout_directional_wick_ratio,signal_breakout_close_position_directional,signal_neckline_touch_count
2026-03-26 14:05:00,2026-03-26 19:21:27,XAUUSD,LONG,0.01,4446.16,4411.23,30,31,0.0,0.0,-34.93,-34.93,9598.84,sl 4413.62,316.45,2026-03-26 14:05:00,2026-03-26 19:20:00,2026-Q1,E,Nested_NWave_RetestConfirmation_BOTH_best_H4_H1_M15_2R,retest_confirmation,BEST_ONLY,15,2026-03,14,server_08_15,XAUUSD,134.0,2026.03.26 14:04:59,order_sent,XAUUSD,LONG,server_08_15,10009,order_sent,Nested_NWave_RetestConfirmation,retest_then_go_after_return_inside,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,retest_confirmed,4446.16,4413.62,4511.24,0.01,32.54,2.00,3254.0,1.80,6508.0,3.61,4440.09,4441.79,4414.52,6,0.34,1.75,0.0144,26.0,124.10,2026.03.26 14:04:59,final_entry_candidate,XAUUSD,LONG,server_08_15,best_only,300,Nested_NWave_RetestConfirmation,retest_then_go_after_return_inside,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,retest_confirmed,true,true,true,true,true,true,true,false,true,true,true,4602.53,4305.69,58.83,76.43,34.40,18.04,0.0144,26.0,4440.09,4441.79,4414.52,4446.16,4413.62,4511.24,0.01,32.54,2.00,6,6.07,0.34,31.64,1.75,3254.0,1.80,6508.0,3.61,124.10,retest_then_go_after_return_inside,valid_h4_pullback_zone,retest_confirmed,deep_retest_but_reclaim,not_recorded,,0.0,0.259,0.119,0.0,0.0,0.0,23,true,4446.16,4413.62,4511.24,32.54,2.0,1.8,3.61,4440.09,4441.79,4414.52,6,0.34,1.75,0.0144,124.1,-1.073,-1.073,1.019,1.812,1,1,0,0,0,195.0,210.0,,,,315.0,1,0,1,0,0,1,8,1,216.0,0.741,0.677,0.677,2814,18.07777778,double_bottom,6,2557.0,1.414,2557.0,1.414,607.0,0.336,6,6,6,false_breakout,,M15_neckline_quality_problem,true,true,true,true,false,2026.03.26 13:15:00,2026.03.26 13:45:00,2026.03.26 13:45:00,2,2,0.82,0.50,4440.09,0.82,true,deep_retest_but_reclaim,,true,true,true,true,false,2026.03.26 13:15:00,2026.03.26 13:45:00,2026.03.26 13:45:00,2,2,0.82,0.50,4440.09,0.82,true,deep_retest_but_reclaim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16 18:35:00,2026-01-19 01:43:29,GBPUSD,SHORT,0.23,1.33833,1.34047,2,3,0.0,-0.29,-49.22,-49.51,9950.49,sl 1.34046,3308.48,2026-01-16 18:35:00,2026-01-19 01:40:00,2026-Q1,F,Nested_NWave_RetestConfirmation_BOTH_all_H4_H1_M15_2R,retest_confirmation,ALL_SCORE_PASSING,1,2026-01,18,server_16_23,FX,123.8,2026.01.16 18:34:59,order_sent,GBPUSD,SHORT,server_16_23,10009,order_sent,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,1.33833,1.34046,1.33407,0.23,0.00213,2.00,213.0,2.06,426.0,4.12,1.33945,1.33814,1.34031,6,1.08,1.91,0.1450,15.0,121.50,2026.01.16 18:34:59,final_entry_candidate,GBPUSD,SHORT,server_16_23,all_score_passing,300,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,true,true,true,true,true,true,true,false,true,true,true,1.34444,1.33620,49.51,0.00248,0.00130,0.00103,0.1450,15.0,1.33945,1.33814,1.34031,1.33833,1.34046,1.33407,0.23,0.00213,2.00,6,0.00112,1.08,0.00198,1.91,213.0,2.06,426.0,4.12,121.50,retest_confirmation_entry,valid_h4_pullback_zone,retest_confirmed,shallow_retest_then_go,not_recorded,,0.0,0.157,0.077,0.0,0.0,0.0,24,false,1.33833,1.34046,1.33407,0.00213,2.0,2.06,4.12,1.33945,1.33814,1.34031,6,1.08,1.91,0.145,121.5,-1.005,-1.005,1.958,1.08,1,1,1,0,0,3205.0,3205.0,3205.0,,,3305.0,1,1,1,1,0,0,,0,8.0,0.843,0.333,0.333,742,0.00103398,double_top,6,86.0,0.832,86.0,0.832,112.0,1.083,6,6,6,target_too_far,,SL_TP_design_problem,true,true,true,true,false,2026.01.16 17:15:00,2026.01.16 18:00:00,2026.01.16 18:15:00,3,4,0.48,0.50,1.33945,0.48,false,shallow_retest_then_go,,true,true,true,true,false,2026.01.16 17:15:00,2026.01.16 18:00:00,2026.01.16 18:15:00,3,4,0.48,0.50,1.33945,0.48,false,shallow_retest_then_go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21 16:05:00,2026-01-21 21:31:09,GBPUSD,LONG,0.22,1.34319,1.34101,4,5,0.0,0.0,-47.96,-47.96,9902.53,sl 1.34101,326.15,2026-01-21 16:05:00,2026-01-21 21:30:00,2026-Q1,F,Nested_NWave_RetestConfirmation_BOTH_all_H4_H1_M15_2R,retest_confirmation,ALL_SCORE_PASSING,2,2026-01,16,server_16_23,FX,123.8,2026.01.21 16:04:59,order_sent,GBPUSD,LONG,server_16_23,10009,order_sent,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,retest_confirmed,1.34319,1.34101,1.34755,0.22,0.00218,2.00,218.0,2.16,436.0,4.31,1.34267,1.34276,1.34116,3,0.51,2.01,0.1483,15.0,119.90,2026.01.21 16:04:59,final_entry_candidate,GBPUSD,LONG,server_16_23,all_score_passing,300,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,retest_confirmed,true,true,true,true,true,true,true,false,true,true,true,1.34909,1.34053,58.18,0.00318,0.00159,0.00101,0.1483,15.0,1.34267,1.34276,1.34116,1.34319,1.34101,1.34755,0.22,0.00218,2.00,3,0.00052,0.51,0.00203,2.01,218.0,2.16,436.0,4.31,119.90,retest_confirmation_entry,valid_h4_pullback_zone,retest_confirmed,shallow_retest_then_go,not_recorded,,0.0,0.823,1.06,0.0,0.0,0.0,7,false,1.34319,1.34101,1.34755,0.00218,2.0,2.16,4.31,1.34267,1.34276,1.34116,3,0.51,2.01,0.1483,119.9,-1.0,-1.0,1.22,1.032,1,1,0,0,0,25.0,35.0,,,,325.0,1,0,1,0,0,1,2,1,107.0,0.177,0.062,0.062,1088,0.00100926,double_bottom,3,151.0,1.496,151.0,1.496,52.0,0.515,3,3,3,false_breakout,,M15_neckline_quality_problem,true,true,true,true,false,2026.01.21 15:30:00,2026.01.21 15:45:00,2026.01.21 15:45:00,1,1,0.10,0.50,1.34289,0.10,false,shallow_retest_then_go,,true,true,true,true,false,2026.01.21 15:30:00,2026.01.21 15:45:00,2026.01.21 15:45:00,1,1,0.10,0.50,1.34289,0.10,false,shallow_retest_then_go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-28 20:05:00,2026-01-28 20:38:13,GBPUSD,LONG,0.25,1.37888,1.37696,6,7,0.0,0.0,-48.0,-48.0,9854.53,sl 1.37696,33.22,2026-01-28 20:05:00,2026-01-28 20:35:00,2026-Q1,F,Nested_NWave_RetestConfirmation_BOTH_all_H4_H1_M15_2R,retest_confirmation,ALL_SCORE_PASSING,3,2026-01,20,server_16_23,FX,123.8,2026.01.28 20:04:59,order_sent,GBPUSD,LONG,server_16_23,10009,order_sent,Nested_NWave_RetestConfirmation,retest_then_go_after_return_inside,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,retest_confirmed,1.37888,1.37696,1.38272,0.25,0.00192,2.00,192.0,1.02,384.0,2.05,1.37869,1.37890,1.37714,3,0.10,0.93,0.0959,18.0,121.18,2026.01.28 20:04:59,final_entry_candidate,GBPUSD,LONG,server_16_23,all_score_passing,300,Nested_NWave_RetestConfirmation,retest_then_go_after_return_inside,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,retest_confirmed,true,true,true,true,true,true,true,false,true,true,true,1.38687,1.36631,38.91,0.00446,0.00260,0.00188,0.0959,18.0,1.37869,1.37890,1.37714,1.37888,1.37696,1.38272,0.25,0.00192,2.00,3,0.00019,0.10,0.00174,0.93,192.0,1.02,384.0,2.05,121.18,retest_then_go_after_return_inside,valid_h4_pullback_zone,retest_confirmed,deep_retest_but_reclaim,not_recorded,,0.0,0.348,0.085,0.0,0.0,0.0,47,true,1.37888,1.37696,1.38272,0.00192,2.0,1.02,2.05,1.37869,1.3789,1.37714,3,0.1,0.93,0.0959,121.18,-1.0,-1.0,0.146,1.177,0,0,0,0,0,,,,,,30.0,0,0,0,0,0,1,0,1,16.0,0.652,0.457,0.457,669,0.00188235,double_bottom,3,155.0,0.823,155.0,0.823,19.0,0.101,3,3,3,false_breakout,,M15_neckline_quality_problem,true,true,true,true,false,2026.01.28 17:45:00,2026.01.28 18:00:00,2026.01.28 19:45:00,1,8,0.50,0.50,1.37869,0.50,true,deep_retest_but_reclaim,,true,true,true,true,false,2026.01.28 17:45:00,2026.01.28 18:00:00,2026.01.28 19:45:00,1,8,0.50,0.50,1.37869,0.50,true,deep_retest_but_reclaim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-29 01:05:00,2026-01-29 09:03:55,EURUSD,LONG,0.27,1.19569,1.19934,8,10,0.0,0.0,98.55,98.55,9953.08,tp 1.19931,478.92,2026-01-29 01:05:00,2026-01-29 09:00:00,2026-Q1,F,Nested_NWave_RetestConfirmation_BOTH_all_H4_H1_M15_2R,retest_confirmation,ALL_SCORE_PASSING,4,2026-01,01,server_00_07,FX,123.8,2026.01.29 01:04:59,order_sent,EURUSD,LONG,server_00_07,10009,order_sent,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,retest_confirmed,1.19569,1.19388,1.19931,0.27,0.00181,2.00,181.0,1.79,362.0,3.58,1.19521,1.19539,1.19408,6,0.47,1.59,0.1976,20.0,120.02,2026.01.29 01:04:59,final_entry_candidate,EURUSD,LONG,server_00_07,all_score_passing,300,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,retest_confirmed,true,true,true,true,true,true,true,false,true,true,true,1.20814,1.18494,55.91,0.00500,0.00250,0.00101,0.1976,20.0,1.19521,1.19539,1.19408,1.19569,1.19388,1.19931,0.27,0.00181,2.00,6,0.00048,0.47,0.00161,1.59,181.0,1.79,362.0,3.58,120.02,retest_confirmation_entry,valid_h4_pullback_zone,retest_confirmed,shallow_retest_then_go,not_recorded,,0.0,0.381,0.079,0.0,0.0,0.0,20,false,1.19569,1.19388,1.19931,0.00181,2.0,1.79,3.58,1.19521,1.19539,1.19408,6,0.47,1.59,0.1976,120.02,2.017,2.017,2.149,0.304,1,1,1,1,0,15.0,30.0,85.0,475.0,,,0,0,0,0,1,0,,1,8.0,0.619,0.857,0.857,194,0.00101117,double_bottom,6,113.0,1.118,113.0,1.118,48.0,0.475,6,6,6,,retest_then_go,n/a_win,true,true,true,true,false,2026.01.29 00:00:00,2026.01.29 00:15:00,2026.01.29 00:45:00,1,3,0.12,0.50,1.19521,0.12,false,shallow_retest_then_go,,true,true,true,true,false,2026.01.29 00:00:00,2026.01.29 00:15:00,2026.01.29 00:45:00,1,3,0.12,0.50,1.19521,0.12,false,shallow_retest_then_go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-29 05:20:00,2026-01-29 09:41:02,USDJPY,SHORT,0.21,153.057,153.405,9,11,0.0,0.0,-47.64,-47.64,9905.44,sl 153.404,261.03,2026-01-29 05:20:00,2026-01-29 09:40:00,2026-Q1,F,Nested_NWave_RetestConfirmation_BOTH_all_H4_H1_M15_2R,retest_confirmation,ALL_SCORE_PASSING,5,2026-01,05,server_00_07,FX,123.8,2026.01.29 05:19:59,order_sent,USDJPY,SHORT,server_00_07,10009,order_sent,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,153.057,153.404,152.363,0.21,0.347,2.00,347.0,1.99,694.0,3.98,153.127,153.038,153.384,5,0.40,1.88,0.1147,20.0,131.67,2026.01.29 05:19:59,final_entry_candidate,USDJPY,SHORT,server_00_07,all_score_passing,300,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,true,true,true,true,true,true,true,false,true,true,true,154.870,152.085,41.90,0.781,0.380,0.174,0.1147,20.0,153.127,153.038,153.384,153.057,153.404,152.363,0.21,0.347,2.00,5,0.070,0.40,0.327,1.88,347.0,1.99,694.0,3.98,131.67,retest_confirmation_entry,valid_h4_pullback_zone,retest_confirmed,shallow_retest_then_go,not_recorded,,0.0,0.122,0.034,0.0,0.0,0.0,23,false,153.057,153.404,152.363,0.347,2.0,1.99,3.98,153.127,153.038,153.384,5,0.4,1.88,0.1147,131.67,-1.003,-1.003,0.473,1.029,0,0,0,0,0,,,,,,260.0,0,0,0,0,0,0,,0,6.0,0.878,0.816,0.816,489,0.17437186,double_top,5,257.0,1.474,257.0,1.474,70.0,0.401,5,5,5,no_follow_through,,M15_neckline_quality_problem,true,true,true,true,false,2026.01.29 04:15:00,2026.01.29 04:30:00,2026.01.29 05:00:00,1,3,0.01,0.50,153.127,0.01,false,shallow_retest_then_go,,true,true,true,true,false,2026.01.29 04:15:00,2026.01.29 04:30:00,2026.01.29 05:00:00,1,3,0.01,0.50,153.127,0.01,false,shallow_retest_then_go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 19:05:00,2026-02-13 03:05:06,USDJPY,SHORT,0.21,152.724,153.08,12,14,0.0,-2.43,-48.84,-51.27,9854.17,sl 153.076,480.1,2026-02-12 19:05:00,2026-02-13 03:05:00,2026-Q1,F,Nested_NWave_RetestConfirmation_BOTH_all_H4_H1_M15_2R,retest_confirmation,ALL_SCORE_PASSING,6,2026-02,19,server_16_23,FX,123.8,2026.02.12 19:04:59,order_sent,USDJPY,SHORT,server_16_23,10009,order_sent,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,152.724,153.076,152.020,0.21,0.352,2.00,352.0,1.50,704.0,2.99,152.828,152.797,153.055,6,0.44,1.41,0.0892,21.0,119.34,2026.02.12 19:04:59,final_entry_candidate,USDJPY,SHORT,server_16_23,all_score_passing,300,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,true,true,true,true,true,true,true,false,true,true,true,154.639,152.261,41.84,0.819,0.397,0.235,0.0892,21.0,152.828,152.797,153.055,152.724,153.076,152.020,0.21,0.352,2.00,6,0.104,0.44,0.331,1.41,352.0,1.50,704.0,2.99,119.34,retest_confirmation_entry,valid_h4_pullback_zone,retest_confirmed,shallow_retest_then_go,not_recorded,,0.0,0.564,0.337,0.0,0.0,0.0,26,false,152.724,153.076,152.02,0.352,2.0,1.5,2.99,152.828,152.797,153.055,6,0.44,1.41,0.0892,119.34,-1.011,-1.011,0.531,1.46,1,0,0,0,0,15.0,,,,,480.0,0,0,0,0,0,1,8,0,79.0,0.436,0.029,0.029,1252,0.23466667,double_top,6,227.0,0.967,227.0,0.967,104.0,0.443,6,6,6,false_breakout,,M15_neckline_quality_problem,true,true,true,true,false,2026.02.12 17:30:00,2026.02.12 17:45:00,2026.02.12 18:45:00,1,5,0.01,0.50,152.828,0.01,false,shallow_retest_then_go,,true,true,true,true,false,2026.02.12 17:30:00,2026.02.12 17:45:00,2026.02.12 18:45:00,1,5,0.01,0.50,152.828,0.01,false,shallow_retest_then_go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13 16:50:00,2026-02-13 17:10:40,GBPJPY,SHORT,0.26,208.53,208.815,15,16,0.0,0.0,-48.41,-48.41,9805.76,sl 208.811,20.67,2026-02-13 16:50:00,2026-02-13 17:10:00,2026-Q1,F,Nested_NWave_RetestConfirmation_BOTH_all_H4_H1_M15_2R,retest_confirmation,ALL_SCORE_PASSING,7,2026-02,16,server_16_23,FX,123.8,2026.02.13 16:49:59,order_sent,GBPJPY,SHORT,server_16_23,10009,order_sent,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,208.530,208.811,207.968,0.26,0.281,2.00,281.0,1.34,562.0,2.67,208.452,208.442,208.773,3,0.37,1.15,0.1806,38.0,125.57,2026.02.13 16:49:59,final_entry_candidate,GBPJPY,SHORT,server_16_23,all_score_passing,300,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,true,true,true,true,true,true,true,false,true,true,true,209.537,207.548,56.11,1.002,0.379,0.210,0.1806,38.0,208.452,208.442,208.773,208.530,208.811,207.968,0.26,0.281,2.00,3,0.078,0.37,0.243,1.15,281.0,1.34,562.0,2.67,125.57,retest_confirmation_entry,valid_h4_pullback_zone,retest_confirmed,shallow_retest_then_go,not_recorded,,0.0,0.405,0.467,0.0,0.0,0.0,27,false,208.53,208.811,207.968,0.281,2.0,1.34,2.67,208.452,208.442,208.773,3,0.37,1.15,0.1806,125.57,-1.014,-1.014,0.694,1.541,1,0,0,0,0,0.0,,,,,20.0,0,0,0,0,0,1,0,1,98.0,0.595,0.591,0.591,1773,0.20970149,double_top,3,321.0,1.531,321.0,1.531,78.0,0.372,3,3,3,false_breakout,,M15_neckline_quality_problem,true,true,true,true,false,2026.02.13 16:15:00,2026.02.13 16:30:00,2026.02.13 16:30:00,1,1,0.65,0.50,208.452,0.65,false,shallow_retest_then_go,,true,true,true,true,false,2026.02.13 16:15:00,2026.02.13 16:30:00,2026.02.13 16:30:00,1,1,0.65,0.50,208.452,0.65,false,shallow_retest_then_go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13 17:35:00,2026-02-16 09:17:13,EURJPY,SHORT,0.24,181.585,181.896,17,18,0.0,-1.51,-48.76,-50.269999999999996,9755.49,sl 181.890,3822.22,2026-02-13 17:35:00,2026-02-16 09:15:00,2026-Q1,F,Nested_NWave_RetestConfirmation_BOTH_all_H4_H1_M15_2R,retest_confirmation,ALL_SCORE_PASSING,8,2026-02,17,server_16_23,FX,123.8,2026.02.13 17:34:59,order_sent,EURJPY,SHORT,server_16_23,10009,order_sent,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,181.585,181.890,180.975,0.24,0.305,2.00,305.0,1.76,610.0,3.52,181.674,181.635,181.860,10,0.51,1.59,0.1732,30.0,118.66,2026.02.13 17:34:59,final_entry_candidate,EURJPY,SHORT,server_16_23,all_score_passing,300,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,true,true,true,true,true,true,true,false,true,true,true,182.522,180.794,54.98,0.782,0.316,0.173,0.1732,30.0,181.674,181.635,181.860,181.585,181.890,180.975,0.24,0.305,2.00,10,0.089,0.51,0.275,1.59,305.0,1.76,610.0,3.52,118.66,retest_confirmation_entry,valid_h4_pullback_zone,retest_confirmed,shallow_retest_then_go,not_recorded,,0.0,0.153,0.087,0.0,0.0,0.0,22,false,181.585,181.89,180.975,0.305,2.0,1.76,3.52,181.674,181.635,181.86,10,0.51,1.59,0.1732,118.66,-1.02,-1.02,1.61,1.108,1,1,1,0,0,5.0,245.0,3270.0,,,3820.0,1,1,1,1,0,0,,0,15.0,0.847,0.663,0.663,548,0.17329545,double_top,10,186.0,1.073,186.0,1.073,89.0,0.514,10,10,10,target_too_far,,SL_TP_design_problem,true,true,true,true,false,2026.02.13 16:00:00,2026.02.13 16:15:00,2026.02.13 17:15:00,1,5,0.02,0.50,181.674,0.02,false,shallow_retest_then_go,,true,true,true,true,false,2026.02.13 16:00:00,2026.02.13 16:15:00,2026.02.13 17:15:00,1,5,0.02,0.50,181.674,0.02,false,shallow_retest_then_go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 19:20:00,2026-02-17 13:56:10,EURUSD,SHORT,0.24,1.18705,1.18294,13,19,0.0,2.19,98.64,100.83,9856.32,tp 1.18295,6876.17,2026-02-12 19:20:00,2026-02-17 13:55:00,2026-Q1,F,Nested_NWave_RetestConfirmation_BOTH_all_H4_H1_M15_2R,retest_confirmation,ALL_SCORE_PASSING,9,2026-02,19,server_16_23,FX,123.8,2026.02.12 19:20:00,order_sent,EURUSD,SHORT,server_16_23,10009,order_sent,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,1.18705,1.18910,1.18295,0.24,0.00205,2.00,205.0,2.07,410.0,4.14,1.18770,1.18686,1.18891,5,0.66,1.88,0.1921,19.0,129.34,2026.02.12 19:20:00,final_entry_candidate,EURUSD,SHORT,server_16_23,all_score_passing,300,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,true,true,true,true,true,true,true,false,true,true,true,1.19278,1.18322,54.18,0.00299,0.00137,0.00099,0.1921,19.0,1.18770,1.18686,1.18891,1.18705,1.18910,1.18295,0.24,0.00205,2.00,5,0.00065,0.66,0.00186,1.88,205.0,2.07,410.0,4.14,129.34,retest_confirmation_entry,valid_h4_pullback_zone,retest_confirmed,shallow_retest_then_go,not_recorded,,0.0,0.559,0.525,0.0,0.0,0.0,42,false,1.18705,1.1891,1.18295,0.00205,2.0,2.07,4.14,1.1877,1.18686,1.18891,5,0.66,1.88,0.1921,129.34,2.005,2.005,2.293,0.678,1,1,1,1,0,55.0,825.0,6340.0,6630.0,,,0,0,0,0,1,0,,0,52.0,0.441,0.43,0.43,736,0.00099034,double_top,5,121.0,1.222,121.0,1.222,65.0,0.656,5,5,5,,h1_counter_trend_exhausted,n/a_win,true,true,true,true,false,2026.02.12 18:00:00,2026.02.12 18:30:00,2026.02.12 19:00:00,2,4,0.04,0.50,1.18770,0.04,false,shallow_retest_then_go,,true,true,true,true,false,2026.02.12 18:00:00,2026.02.12 18:30:00,2026.02.12 19:00:00,2,4,0.04,0.50,1.18770,0.04,false,shallow_retest_then_go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
