open_time,close_time,symbol,direction,volume,open_price,close_price,open_deal,close_deal,commission,swap,profit,net_profit,close_balance,close_comment,holding_minutes,open_bar_m5,close_bar_m5,period,context,run,variant,scenario,signal_mode,trade_index,time,event,entry_price,sl,tp,mid_tf_structure_sl,lower_tf_reversal_sl,mid_tf_structure_sl_atr,lower_tf_reversal_sl_atr,lower_tf_reversal_sl_status,result_R,regime,session,scan_interval,entry_selection_mode,v4_signal_mode,v4_signal_mode_pass,v4_signal_mode_blocked,higher_tf,higher_structure_state,mid_tf,pullback_depth_pct,pullback_depth_atr,distance_from_pullback_extreme_to_entry_atr,distance_from_pullback_extreme_to_entry_pct_of_impulse,lower_tf,minor_reversal_level,reclaim_or_breakdown_price,bars_since_reclaim_or_breakdown,entry_distance_from_reclaim_atr,entry_distance_from_reclaim_points,lower_reversal_quality,lower_reversal_quality_score,sl_atr,risk_r,rr,spread_atr,structure_stage_fail_reason,execution_block_reason,v2_filter_pass,v2_filter_fail_reason,v3_filter_pass,v3_filter_fail_reason,v3_momentum_exhaustion_score,v3_momentum_exhausted,v3_recent_move_atr,v3_consecutive_directional_bars,v3_close_to_recent_extreme_atr,reversal_signal_type,v4_block_reason,bars_since_pullback_extreme,bars_since_reversal_signal,distance_from_reversal_signal_to_entry_atr,impulse_consumed_pct,pre_entry_momentum_score,reversal_strength_score,wave_audit_label,wave_audit_reason,strategy_name,month,hour,is_xauusd
2026.01.29 04:20:00,2026.01.29 17:04:02,XAUUSD,LONG,0.01,5517.76,5443.08,46,47,0.0,0.0,-74.68,-74.68,10222.08,sl 5443.12,764.03,2026.01.29 04:20:00,2026.01.29 17:00:00,2026-Q1,2026YTD sample,F,v4_without_weak_signals,ThirdWave_v4_without_weak_signals_BOTH_all_5m,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,23,2026.01.29 04:19:59,order_sent,5517.76,5443.12,5629.72,5443.12,5443.12,3.26,3.26,valid,-1.0005,REGIME_TREND_UP,server_00_07,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,true,false,PERIOD_H1,HH_HL,PERIOD_M15,46.40,3.23,3.16,21.91,PERIOD_M5,5547.95,5547.95,1,1.32,3019.0,late,70.00,3.26,74.64,1.50,0.0092,,,true,,true,,0.00,false,0.00,1,1.47,candle_reversal,,14,1,1.32,21.91,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-01,04,XAUUSD
2026.01.30 05:10:00,2026.01.30 09:56:11,GBPUSD,SHORT,0.19,1.37543,1.37809,48,49,0.0,0.0,-50.54,-50.54,10171.54,sl 1.37809,286.18,2026.01.30 05:10:00,2026.01.30 09:55:00,2026-Q1,2026YTD sample,F,v4_without_weak_signals,ThirdWave_v4_without_weak_signals_BOTH_all_5m,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,24,2026.01.30 05:09:59,order_sent,1.37543,1.37809,1.37144,1.37809,1.37772,2.54,2.19,valid,-1.0,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,true,false,PERIOD_H1,LL_LH,PERIOD_M15,52.00,2.62,2.37,34.21,PERIOD_M5,1.37473,1.37473,1,0.67,70.0,unclear,70.00,2.54,0.00266,1.50,0.1720,,,true,,true,,0.00,false,0.33,1,1.23,candle_reversal,,19,1,0.67,34.21,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-01,05,FX
2026.01.30 10:10:00,2026.01.30 10:33:59,XAUUSD,SHORT,0.01,5147.27,5077.12,50,51,0.0,0.0,70.15,70.15,10241.69,tp 5085.95,23.98,2026.01.30 10:10:00,2026.01.30 10:30:00,2026-Q1,2026YTD sample,F,v4_without_weak_signals,ThirdWave_v4_without_weak_signals_BOTH_all_5m,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,25,2026.01.30 10:09:59,order_sent,5147.27,5188.15,5085.95,5188.15,5188.15,1.82,1.82,valid,1.716,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,true,false,PERIOD_H1,LL_LH,PERIOD_M15,57.50,2.21,1.75,30.36,PERIOD_M5,5143.32,5143.32,1,0.18,395.0,early,95.00,1.82,40.88,1.50,0.0094,,,true,,true,,0.00,false,0.00,1,1.32,early_lower_high,,23,1,0.18,30.36,18.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-01,10,XAUUSD
2026.01.30 11:00:00,2026.01.30 11:42:37,XAUUSD,SHORT,0.01,5117.31,5010.35,52,53,0.0,0.0,106.96,106.96,10348.65,tp 5010.44,42.62,2026.01.30 11:00:00,2026.01.30 11:40:00,2026-Q1,2026YTD sample,F,v4_without_weak_signals,ThirdWave_v4_without_weak_signals_BOTH_all_5m,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,26,2026.01.30 10:59:59,order_sent,5117.31,5188.56,5010.44,5188.56,5187.01,2.40,2.35,valid,1.5012,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,true,false,PERIOD_H1,LL_LH,PERIOD_M15,57.50,1.78,2.33,53.56,PERIOD_M5,5057.54,5057.54,1,2.01,5977.0,late,70.00,2.40,71.25,1.50,0.0067,,,true,,true,,0.00,false,0.00,1,2.01,candle_reversal,,21,1,2.01,53.56,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-01,11,XAUUSD
2026.01.30 13:10:00,2026.01.30 15:49:54,XAUUSD,SHORT,0.01,5112.28,4996.46,54,55,0.0,0.0,115.82,115.82,10464.47,tp 4996.50,159.9,2026.01.30 13:10:00,2026.01.30 15:45:00,2026-Q1,2026YTD sample,F,v4_without_weak_signals,ThirdWave_v4_without_weak_signals_BOTH_all_5m,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,27,2026.01.30 13:09:59,order_sent,5112.28,5189.47,4996.50,5189.47,5125.35,2.77,0.47,sl_too_tight,1.5005,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,true,false,PERIOD_H1,LL_LH,PERIOD_M15,57.50,1.24,2.66,57.45,PERIOD_M5,5076.80,5076.80,1,1.27,3548.0,late,95.00,2.77,77.19,1.50,0.0075,,,true,,true,,0.00,false,0.00,1,2.16,early_lower_high,,2,1,1.27,57.45,18.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-01,13,XAUUSD
2026.01.30 16:45:00,2026.01.30 17:05:04,XAUUSD,SHORT,0.01,5081.1,4981.02,56,57,0.0,0.0,100.08,100.08,10564.55,tp 4981.02,20.07,2026.01.30 16:45:00,2026.01.30 17:05:00,2026-Q1,2026YTD sample,F,v4_without_weak_signals,ThirdWave_v4_without_weak_signals_BOTH_all_5m,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,28,2026.01.30 16:44:59,order_sent,5081.10,5147.82,4981.02,5147.82,5115.37,2.28,1.17,valid,1.5,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,true,false,PERIOD_H1,LL_LH,PERIOD_M15,67.99,4.94,2.21,21.65,PERIOD_M5,5048.42,5048.42,1,1.12,3268.0,late,95.00,2.28,66.72,1.50,0.0068,,,true,,true,,0.00,false,0.00,1,2.17,early_lower_high,,24,1,1.12,21.65,18.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-01,16,XAUUSD
2026.01.30 17:25:00,2026.01.30 19:12:19,XAUUSD,SHORT,0.01,5040.26,4926.87,58,59,0.0,0.0,113.39,113.39,10677.94,tp 4926.94,107.32,2026.01.30 17:25:00,2026.01.30 19:10:00,2026-Q1,2026YTD sample,F,v4_without_weak_signals,ThirdWave_v4_without_weak_signals_BOTH_all_5m,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,29,2026.01.30 17:25:00,order_sent,5040.26,5115.81,4926.94,5115.81,5115.81,2.15,2.15,valid,1.5009,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,true,false,PERIOD_H1,LL_LH,PERIOD_M15,84.02,3.41,2.08,35.97,PERIOD_M5,4980.73,4980.73,1,1.70,5953.0,late,95.00,2.15,75.55,1.50,0.0060,,,true,,true,,0.00,false,0.00,1,1.70,early_lower_high,,11,1,1.70,35.97,18.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-01,17,XAUUSD
2026.01.30 21:55:00,2026.02.02 01:18:21,XAUUSD,SHORT,0.01,4931.78,4712.18,60,61,0.0,0.26,219.86,219.85999999999999,10897.8,tp 4712.77,3083.35,2026.01.30 21:55:00,2026.02.02 01:15:00,2026-Q1,2026YTD sample,F,v4_without_weak_signals,ThirdWave_v4_without_weak_signals_BOTH_all_5m,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,30,2026.01.30 21:54:59,order_sent,4931.78,5077.79,4712.77,5077.79,4938.21,3.50,0.15,sl_too_tight,1.504,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,true,false,PERIOD_H1,LL_LH,PERIOD_M15,64.67,1.74,3.41,70.04,PERIOD_M5,4881.19,4881.19,1,1.21,5059.0,late,70.00,3.50,146.01,1.50,0.0048,,,true,,true,,0.00,false,0.00,1,2.13,candle_reversal,,1,1,1.21,70.04,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-01,21,XAUUSD
2026.02.02 02:05:00,2026.02.02 03:10:34,XAUUSD,SHORT,0.01,4785.4,4619.37,62,63,0.0,0.0,166.03,166.03,11063.83,tp 4620.28,65.57,2026.02.02 02:05:00,2026.02.02 03:10:00,2026-Q1,2026YTD sample,F,v4_without_weak_signals,ThirdWave_v4_without_weak_signals_BOTH_all_5m,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,31,2026.02.02 02:04:59,order_sent,4785.40,4895.48,4620.28,4895.48,4895.48,2.61,2.61,valid,1.5083,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,true,false,PERIOD_H1,LL_LH,PERIOD_M15,44.29,3.48,2.54,23.59,PERIOD_M5,4722.66,4722.66,1,1.49,6274.0,late,70.00,2.61,110.08,1.50,0.0062,,,true,,true,,0.00,false,0.80,1,1.71,candle_reversal,,14,1,1.49,23.59,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-02,02,XAUUSD
2026.02.02 06:30:00,2026.02.02 07:53:03,XAUUSD,SHORT,0.01,4670.85,4512.83,64,65,0.0,0.0,158.02,158.02,11221.85,tp 4512.87,83.05,2026.02.02 06:30:00,2026.02.02 07:50:00,2026-Q1,2026YTD sample,F,v4_without_weak_signals,ThirdWave_v4_without_weak_signals_BOTH_all_5m,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,32,2026.02.02 06:29:59,order_sent,4670.85,4776.17,4512.87,4776.17,4732.55,3.03,1.78,valid,1.5004,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,true,false,PERIOD_H1,LL_LH,PERIOD_M15,32.72,2.83,2.94,18.43,PERIOD_M5,4603.35,4603.35,1,1.94,6750.0,late,70.00,3.03,105.32,1.50,0.0089,,,true,,true,,0.00,false,0.00,1,1.94,candle_reversal,,21,1,1.94,18.43,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-02,06,XAUUSD
2026.02.02 10:00:00,2026.02.02 11:49:00,XAUUSD,SHORT,0.01,4587.19,4716.65,66,67,0.0,0.0,-129.46,-129.46,11092.39,sl 4716.64,109.0,2026.02.02 10:00:00,2026.02.02 11:45:00,2026-Q1,2026YTD sample,F,v4_without_weak_signals,ThirdWave_v4_without_weak_signals_BOTH_all_5m,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,33,2026.02.02 09:59:59,order_sent,4587.19,4716.64,4393.02,4716.64,4622.26,3.60,0.98,sl_too_tight,-1.0001,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,true,false,PERIOD_H1,LL_LH,PERIOD_M15,21.97,1.87,3.51,22.77,PERIOD_M5,4529.11,4529.11,1,1.62,5808.0,late,95.00,3.60,129.45,1.50,0.0056,,,true,,true,,0.00,false,0.00,1,1.76,early_lower_high,,2,1,1.62,22.77,18.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-02,10,XAUUSD
2026.02.02 16:50:00,2026.02.02 18:01:06,XAUUSD,SHORT,0.01,4731.45,4606.39,68,69,0.0,0.0,125.06,125.06,11217.45,tp 4606.61,71.1,2026.02.02 16:50:00,2026.02.02 18:00:00,2026-Q1,2026YTD sample,F,v4_without_weak_signals,ThirdWave_v4_without_weak_signals_BOTH_all_5m,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,34,2026.02.02 16:49:59,order_sent,4731.45,4814.68,4606.61,4814.68,4795.96,2.64,2.04,valid,1.5026,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,true,false,PERIOD_H1,LL_LH,PERIOD_M15,55.14,9.06,2.57,10.90,PERIOD_M5,4692.59,4692.59,1,1.23,3886.0,late,70.00,2.64,83.23,1.50,0.0063,,,true,,true,,0.00,false,0.00,1,1.63,candle_reversal,,24,1,1.23,10.90,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-02,16,XAUUSD
2026.02.02 19:45:00,2026.02.02 20:19:23,XAUUSD,SHORT,0.01,4674.69,4619.39,70,71,0.0,0.0,55.3,55.3,11272.75,tp 4619.46,34.38,2026.02.02 19:45:00,2026.02.02 20:15:00,2026-Q1,2026YTD sample,F,v4_without_weak_signals,ThirdWave_v4_without_weak_signals_BOTH_all_5m,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,35,2026.02.02 19:44:59,order_sent,4674.69,4711.51,4619.46,4711.51,4716.76,1.52,1.73,valid,1.5019,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,true,false,PERIOD_H1,LL_LH,PERIOD_M15,74.68,5.42,1.40,8.30,PERIOD_M5,4656.64,4656.64,1,0.74,1805.0,unclear,75.00,1.52,36.82,1.50,0.0087,,,true,,true,,0.00,false,0.21,1,0.74,early_lower_high,,6,1,0.74,8.30,18.00,75.00,late_entry,entry_far_from_reclaim_or_pullback,DowFractal_ThirdWave_V4_EarlyReversal,2026-02,19,XAUUSD
2026.02.05 16:20:00,2026.02.05 16:51:46,XAUUSD,SHORT,0.01,4815.83,4869.4,73,74,0.0,0.0,-53.57,-53.57,11219.18,sl 4869.28,31.77,2026.02.05 16:20:00,2026.02.05 16:50:00,2026-Q1,2026YTD sample,F,v4_without_weak_signals,ThirdWave_v4_without_weak_signals_BOTH_all_5m,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,36,2026.02.05 16:19:59,order_sent,4815.83,4869.28,4735.66,4869.28,4869.28,2.39,2.39,valid,-1.0022,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,true,false,PERIOD_H1,LL_LH,PERIOD_M15,50.79,2.53,2.33,33.73,PERIOD_M5,4816.21,4816.21,1,0.02,38.0,early,135.00,2.39,53.45,1.50,0.0090,,,true,,true,,20.00,false,0.96,1,0.18,early_lower_high,,20,1,0.02,33.73,64.00,135.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-02,16,XAUUSD
2026.02.05 17:20:00,2026.02.05 17:46:02,XAUUSD,SHORT,0.02,4844.52,4806.56,75,76,0.0,0.0,75.92,75.92,11295.1,tp 4806.87,26.03,2026.02.05 17:20:00,2026.02.05 17:45:00,2026-Q1,2026YTD sample,F,v4_without_weak_signals,ThirdWave_v4_without_weak_signals_BOTH_all_5m,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,37,2026.02.05 17:19:59,order_sent,4844.52,4869.62,4806.87,4869.62,4871.79,0.97,1.05,valid,1.5124,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,true,false,PERIOD_H1,LL_LH,PERIOD_M15,50.79,2.08,0.89,15.09,PERIOD_M5,4822.00,4822.00,1,0.87,2252.0,unclear,70.00,0.97,25.10,1.50,0.0077,,,true,,true,,0.00,false,0.70,1,1.26,candle_reversal,,5,1,0.87,15.09,18.00,70.00,late_entry,entry_far_from_reclaim_or_pullback,DowFractal_ThirdWave_V4_EarlyReversal,2026-02,17,XAUUSD
2026.02.05 15:20:00,2026.02.05 18:03:54,GBPUSD,SHORT,0.14,1.35784,1.35212,72,78,0.0,0.0,80.08,80.08,11375.18,tp 1.35213,163.9,2026.02.05 15:20:00,2026.02.05 18:00:00,2026-Q1,2026YTD sample,F,v4_without_weak_signals,ThirdWave_v4_without_weak_signals_BOTH_all_5m,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,38,2026.02.05 15:19:59,order_sent,1.35784,1.36165,1.35213,1.36165,1.36165,2.81,2.81,valid,1.5013,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,true,false,PERIOD_H1,LL_LH,PERIOD_M15,77.21,2.92,2.67,47.69,PERIOD_M5,1.35658,1.35658,1,0.93,126.0,late,70.00,2.81,0.00381,1.50,0.1402,,,true,,true,,0.00,false,0.73,1,1.41,candle_reversal,,16,1,0.93,47.69,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-02,15,FX
2026.02.05 17:50:00,2026.02.05 18:43:23,XAUUSD,SHORT,0.01,4815.38,4872.49,77,79,0.0,0.0,-57.11,-57.11,11318.07,sl 4871.77,53.38,2026.02.05 17:50:00,2026.02.05 18:40:00,2026-Q1,2026YTD sample,F,v4_without_weak_signals,ThirdWave_v4_without_weak_signals_BOTH_all_5m,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,39,2026.02.05 17:49:59,order_sent,4815.38,4871.77,4730.80,4871.77,4871.77,2.16,2.16,valid,-1.0128,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,true,false,PERIOD_H1,LL_LH,PERIOD_M15,52.20,2.16,2.09,35.43,PERIOD_M5,4810.39,4810.39,1,0.19,499.0,early,110.00,2.16,56.39,1.50,0.0080,,,true,,true,,20.00,false,0.31,1,0.21,early_lower_high,,11,1,0.19,35.43,36.00,110.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-02,17,XAUUSD
2026.02.05 19:35:00,2026.02.05 22:54:32,XAUUSD,SHORT,0.01,4865.57,4801.14,80,81,0.0,0.0,64.43,64.43,11382.5,tp 4801.19,199.53,2026.02.05 19:35:00,2026.02.05 22:50:00,2026-Q1,2026YTD sample,F,v4_without_weak_signals,ThirdWave_v4_without_weak_signals_BOTH_all_5m,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,40,2026.02.05 19:34:59,order_sent,4865.57,4908.49,4801.19,4908.49,4908.49,2.55,2.55,valid,1.5012,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,true,false,PERIOD_H1,LL_LH,PERIOD_M15,76.16,3.45,2.44,26.78,PERIOD_M5,4859.20,4859.20,1,0.38,637.0,acceptable,70.00,2.55,42.92,1.50,0.0119,,,true,,true,,0.00,false,0.50,1,0.38,candle_reversal,,8,1,0.38,26.78,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-02,19,XAUUSD
2026.02.06 05:30:00,2026.02.06 07:25:26,XAUUSD,SHORT,0.01,4811.62,4848.96,82,83,0.0,0.0,-37.34,-37.34,11345.16,sl 4848.60,115.43,2026.02.06 05:30:00,2026.02.06 07:25:00,2026-Q1,2026YTD sample,F,v4_without_weak_signals,ThirdWave_v4_without_weak_signals_BOTH_all_5m,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,41,2026.02.06 05:29:59,order_sent,4811.62,4848.60,4756.15,4848.60,4848.60,1.97,1.97,valid,-1.0097,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,true,false,PERIOD_H1,LL_LH,PERIOD_M15,76.03,4.46,1.86,13.84,PERIOD_M5,4813.95,4813.95,1,0.12,233.0,early,110.00,1.97,36.98,1.50,0.0112,,,true,,true,,35.00,false,1.37,1,0.52,candle_reversal,,9,1,0.12,13.84,64.00,110.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-02,05,XAUUSD
2026.02.09 06:15:00,2026.02.09 12:30:23,XAUUSD,LONG,0.02,5012.81,4984.64,84,85,0.0,0.0,-56.34,-56.34,11288.82,sl 4985.08,375.38,2026.02.09 06:15:00,2026.02.09 12:30:00,2026-Q1,2026YTD sample,F,v4_without_weak_signals,ThirdWave_v4_without_weak_signals_BOTH_all_5m,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,42,2026.02.09 06:14:59,order_sent,5012.81,4985.08,5054.41,4985.08,4995.88,3.77,2.30,valid,-1.0159,REGIME_TREND_UP,server_00_07,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,true,false,PERIOD_H1,HH_HL,PERIOD_M15,55.06,2.64,3.61,24.11,PERIOD_M5,5022.88,5022.88,1,1.37,1007.0,late,60.00,3.77,27.73,1.50,0.0421,,,true,,true,,0.00,false,0.53,2,2.52,micro_break,,17,1,1.37,24.11,36.00,60.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-02,06,XAUUSD
2026.02.10 06:05:00,2026.02.10 08:07:40,XAUUSD,LONG,0.03,5022.53,5044.8,86,87,0.0,0.0,66.81,66.81,11355.63,tp 5044.45,122.67,2026.02.10 06:05:00,2026.02.10 08:05:00,2026-Q1,2026YTD sample,F,v4_without_weak_signals,ThirdWave_v4_without_weak_signals_BOTH_all_5m,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,43,2026.02.10 06:04:59,order_sent,5022.53,5007.92,5044.45,5007.92,5015.62,1.69,0.80,sl_too_tight,1.5243,REGIME_TREND_UP,server_00_07,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,true,false,PERIOD_H1,HH_HL,PERIOD_M15,78.82,4.82,1.60,13.96,PERIOD_M5,5030.07,5030.07,1,0.87,754.0,unclear,75.00,1.69,14.61,1.50,0.0301,,,true,,true,,0.00,false,0.63,1,1.08,micro_break,,1,1,0.87,13.96,36.00,75.00,late_entry,entry_far_from_reclaim_or_pullback,DowFractal_ThirdWave_V4_EarlyReversal,2026-02,06,XAUUSD
2026.02.10 14:25:00,2026.02.10 14:43:30,XAUUSD,LONG,0.05,5046.24,5036.11,88,89,0.0,0.0,-50.65,-50.65,11304.98,sl 5036.52,18.5,2026.02.10 14:25:00,2026.02.10 14:40:00,2026-Q1,2026YTD sample,F,v4_without_weak_signals,ThirdWave_v4_without_weak_signals_BOTH_all_5m,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,44,2026.02.10 14:24:59,order_sent,5046.24,5036.52,5060.82,5036.52,5040.50,1.70,1.00,sl_too_tight,-1.0422,REGIME_TREND_UP,server_08_15,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,true,false,PERIOD_H1,HH_HL,PERIOD_M15,50.39,2.20,1.60,17.57,PERIOD_M5,5057.18,5057.18,1,1.91,1094.0,late,70.00,1.70,9.72,1.50,0.0350,,,true,,true,,0.00,false,0.00,1,1.96,candle_reversal,,24,1,1.91,17.57,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-02,14,XAUUSD
2026.02.10 23:20:00,2026.02.11 01:18:00,XAUUSD,LONG,0.06,5028.32,5041.12,90,91,0.0,-5.01,71.79,71.78999999999999,11376.77,tp 5041.00,118.0,2026.02.10 23:20:00,2026.02.11 01:15:00,2026-Q1,2026YTD sample,F,v4_without_weak_signals,ThirdWave_v4_without_weak_signals_BOTH_all_5m,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,45,2026.02.10 23:19:59,order_sent,5028.32,5019.87,5041.00,5019.87,5019.87,1.43,1.43,valid,1.5148,REGIME_TREND_UP,server_16_23,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,true,false,PERIOD_H1,HH_HL,PERIOD_M15,78.98,5.55,1.34,10.76,PERIOD_M5,5036.93,5036.93,1,1.46,861.0,late,70.00,1.43,8.45,1.50,0.0356,,,true,,true,,0.00,false,0.00,1,2.90,candle_reversal,,24,1,1.46,10.76,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-02,23,XAUUSD
2026.02.11 02:05:00,2026.02.11 09:12:15,XAUUSD,LONG,0.02,5039.53,5069.02,92,93,0.0,0.0,58.98,58.98,11435.75,tp 5068.98,427.25,2026.02.11 02:05:00,2026.02.11 09:10:00,2026-Q1,2026YTD sample,F,v4_without_weak_signals,ThirdWave_v4_without_weak_signals_BOTH_all_5m,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,46,2026.02.11 02:04:59,order_sent,5039.53,5019.90,5068.98,5019.90,5019.90,3.15,3.15,valid,1.5023,REGIME_TREND_UP,server_00_07,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,true,false,PERIOD_H1,HH_HL,PERIOD_M15,78.97,5.83,3.07,25.96,PERIOD_M5,5047.28,5047.28,1,1.24,775.0,late,70.00,3.15,19.63,1.50,0.0321,,,true,,true,,0.00,false,0.00,1,2.43,candle_reversal,,15,1,1.24,25.96,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-02,02,XAUUSD
2026.02.11 16:20:00,2026.02.11 18:51:41,GBPJPY,SHORT,0.14,209.931,209.01,95,97,0.0,0.0,84.18,84.18,11519.93,tp 209.010,151.68,2026.02.11 16:20:00,2026.02.11 18:50:00,2026-Q1,2026YTD sample,F,v4_without_weak_signals,ThirdWave_v4_without_weak_signals_BOTH_all_5m,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,47,2026.02.11 16:19:59,order_sent,209.931,210.545,209.010,210.545,210.545,1.54,1.54,valid,1.5,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,true,false,PERIOD_H1,LL_LH,PERIOD_M15,80.83,5.06,1.45,30.33,PERIOD_M5,209.666,209.666,1,0.67,265.0,unclear,95.00,1.54,0.614,1.50,0.0954,,,true,,true,,0.00,false,0.00,1,3.19,early_lower_high,,9,1,0.67,30.33,18.00,95.00,late_entry,entry_far_from_reclaim_or_pullback,DowFractal_ThirdWave_V4_EarlyReversal,2026-02,16,FX
