combination_id,enabled_conditions,condition_count,trades,trade_band,win_rate,PF,avg_R,net,maxDD,avg_MFE_R,avg_MAE_R,reached_0_5R_pct,reached_1R_pct,reached_2R_pct,LONG trades,SHORT trades,LONG net,SHORT net,LONG avg_R,SHORT avg_R,LONG PF,SHORT PF,symbols_count,symbol_distribution,max_symbol_share_pct,months_count,month_distribution,max_month_share_pct,sessions_count,session_distribution,cond_h4_ma_bias,cond_h4_fib_382_618,cond_h1_counter_nwave,cond_h1_counter_wave_atr,cond_true_bos_level,cond_m15_close_bos,cond_room_to_2r,cond_round_or_major_obstacle_clear,LONG net_delta,LONG avg_R_delta,LONG PF_delta,SHORT net_delta
93,cond_h4_ma_bias;cond_h4_fib_382_618;cond_h1_counter_nwave;cond_h1_counter_wave_atr,4,111,100-300_main,25.23,0.678,-0.084,-520.26,616.09,1.332,1.315,66.67,51.35,28.83,62,49,-294.59,-225.67,-0.339,0.24,0.539,0.768,6,AUDJPY:11;EURJPY:9;EURUSD:23;GBPJPY:6;GBPUSD:11;USDJPY:51,45.95,12,2025-01:20;2025-02:7;2025-03:6;2025-04:21;2025-05:15;2025-06:13;2025-07:6;2025-08:3;2025-09:4;2025-10:1;2025-11:6;2025-12:9,18.92,3,server_00_07:25;server_08_15:43;server_16_23:43,true,true,true,true,false,false,false,false,5392.42,-0.276,-0.251,3314.94
163,cond_h4_ma_bias;cond_h4_fib_382_618;cond_h1_counter_nwave;cond_h1_counter_wave_atr;cond_true_bos_level,5,111,100-300_main,25.23,0.678,-0.084,-520.26,616.09,1.332,1.315,66.67,51.35,28.83,62,49,-294.59,-225.67,-0.339,0.24,0.539,0.768,6,AUDJPY:11;EURJPY:9;EURUSD:23;GBPJPY:6;GBPUSD:11;USDJPY:51,45.95,12,2025-01:20;2025-02:7;2025-03:6;2025-04:21;2025-05:15;2025-06:13;2025-07:6;2025-08:3;2025-09:4;2025-10:1;2025-11:6;2025-12:9,18.92,3,server_00_07:25;server_08_15:43;server_16_23:43,true,true,true,true,true,false,false,false,5392.42,-0.276,-0.251,3314.94
37,cond_h4_ma_bias;cond_h4_fib_382_618;cond_h1_counter_nwave,3,114,100-300_main,24.56,0.668,-0.108,-544.0,639.83,1.306,1.322,65.79,50.0,28.07,65,49,-318.33,-225.67,-0.37,0.24,0.52,0.768,6,AUDJPY:11;EURJPY:9;EURUSD:23;GBPJPY:6;GBPUSD:11;USDJPY:54,47.37,12,2025-01:20;2025-02:7;2025-03:6;2025-04:21;2025-05:15;2025-06:16;2025-07:6;2025-08:3;2025-09:4;2025-10:1;2025-11:6;2025-12:9,18.42,3,server_00_07:25;server_08_15:46;server_16_23:43,true,true,true,false,false,false,false,false,5368.68,-0.307,-0.27,3314.94
94,cond_h4_ma_bias;cond_h4_fib_382_618;cond_h1_counter_nwave;cond_true_bos_level,4,114,100-300_main,24.56,0.668,-0.108,-544.0,639.83,1.306,1.322,65.79,50.0,28.07,65,49,-318.33,-225.67,-0.37,0.24,0.52,0.768,6,AUDJPY:11;EURJPY:9;EURUSD:23;GBPJPY:6;GBPUSD:11;USDJPY:54,47.37,12,2025-01:20;2025-02:7;2025-03:6;2025-04:21;2025-05:15;2025-06:16;2025-07:6;2025-08:3;2025-09:4;2025-10:1;2025-11:6;2025-12:9,18.42,3,server_00_07:25;server_08_15:46;server_16_23:43,true,true,true,false,true,false,false,false,5368.68,-0.307,-0.27,3314.94
13,cond_h4_ma_bias;cond_m15_close_bos,2,33,20-50_reference,21.21,0.997,0.269,-0.85,141.33,1.292,0.966,60.61,42.42,24.24,24,9,-139.17,138.32,0.458,-0.238,0.463,4.644,6,AUDJPY:2;EURJPY:7;EURUSD:8;GBPJPY:2;GBPUSD:7;USDJPY:7,24.24,11,2025-01:1;2025-03:7;2025-04:2;2025-05:5;2025-06:3;2025-07:1;2025-08:3;2025-09:4;2025-10:1;2025-11:5;2025-12:1,21.21,3,server_00_07:7;server_08_15:13;server_16_23:13,true,false,false,false,false,true,false,false,5547.84,0.521,-0.327,3678.93
52,cond_h4_ma_bias;cond_true_bos_level;cond_m15_close_bos,3,33,20-50_reference,21.21,0.997,0.269,-0.85,141.33,1.292,0.966,60.61,42.42,24.24,24,9,-139.17,138.32,0.458,-0.238,0.463,4.644,6,AUDJPY:2;EURJPY:7;EURUSD:8;GBPJPY:2;GBPUSD:7;USDJPY:7,24.24,11,2025-01:1;2025-03:7;2025-04:2;2025-05:5;2025-06:3;2025-07:1;2025-08:3;2025-09:4;2025-10:1;2025-11:5;2025-12:1,21.21,3,server_00_07:7;server_08_15:13;server_16_23:13,true,false,false,false,true,true,false,false,5547.84,0.521,-0.327,3678.93
166,cond_h4_ma_bias;cond_h4_fib_382_618;cond_h1_counter_nwave;cond_h1_counter_wave_atr;cond_round_or_major_obstacle_clear,5,57,50-100_small,28.07,0.564,-0.231,-387.87,514.35,1.423,1.466,70.18,54.39,29.82,33,24,-226.7,-161.17,-0.332,-0.093,0.421,0.676,6,AUDJPY:4;EURJPY:3;EURUSD:14;GBPJPY:3;GBPUSD:8;USDJPY:25,43.86,11,2025-01:9;2025-02:5;2025-03:4;2025-04:15;2025-05:4;2025-06:5;2025-07:3;2025-08:2;2025-09:2;2025-11:4;2025-12:4,26.32,3,server_00_07:14;server_08_15:19;server_16_23:24,true,true,true,true,false,false,false,true,5460.31,-0.269,-0.369,3379.44
221,cond_h4_ma_bias;cond_h4_fib_382_618;cond_h1_counter_nwave;cond_h1_counter_wave_atr;cond_true_bos_level;cond_round_or_major_obstacle_clear,6,57,50-100_small,28.07,0.564,-0.231,-387.87,514.35,1.423,1.466,70.18,54.39,29.82,33,24,-226.7,-161.17,-0.332,-0.093,0.421,0.676,6,AUDJPY:4;EURJPY:3;EURUSD:14;GBPJPY:3;GBPUSD:8;USDJPY:25,43.86,11,2025-01:9;2025-02:5;2025-03:4;2025-04:15;2025-05:4;2025-06:5;2025-07:3;2025-08:2;2025-09:2;2025-11:4;2025-12:4,26.32,3,server_00_07:14;server_08_15:19;server_16_23:24,true,true,true,true,true,false,false,true,5460.31,-0.269,-0.369,3379.44
224,cond_h4_ma_bias;cond_h4_fib_382_618;cond_h1_counter_nwave;cond_h1_counter_wave_atr;cond_room_to_2r;cond_round_or_major_obstacle_clear,6,57,50-100_small,28.07,0.564,-0.231,-387.87,514.35,1.423,1.466,70.18,54.39,29.82,33,24,-226.7,-161.17,-0.332,-0.093,0.421,0.676,6,AUDJPY:4;EURJPY:3;EURUSD:14;GBPJPY:3;GBPUSD:8;USDJPY:25,43.86,11,2025-01:9;2025-02:5;2025-03:4;2025-04:15;2025-05:4;2025-06:5;2025-07:3;2025-08:2;2025-09:2;2025-11:4;2025-12:4,26.32,3,server_00_07:14;server_08_15:19;server_16_23:24,true,true,true,true,false,false,true,true,5460.31,-0.269,-0.369,3379.44
249,cond_h4_ma_bias;cond_h4_fib_382_618;cond_h1_counter_nwave;cond_h1_counter_wave_atr;cond_true_bos_level;cond_room_to_2r;cond_round_or_major_obstacle_clear,7,57,50-100_small,28.07,0.564,-0.231,-387.87,514.35,1.423,1.466,70.18,54.39,29.82,33,24,-226.7,-161.17,-0.332,-0.093,0.421,0.676,6,AUDJPY:4;EURJPY:3;EURUSD:14;GBPJPY:3;GBPUSD:8;USDJPY:25,43.86,11,2025-01:9;2025-02:5;2025-03:4;2025-04:15;2025-05:4;2025-06:5;2025-07:3;2025-08:2;2025-09:2;2025-11:4;2025-12:4,26.32,3,server_00_07:14;server_08_15:19;server_16_23:24,true,true,true,true,true,false,true,true,5460.31,-0.269,-0.369,3379.44
97,cond_h4_ma_bias;cond_h4_fib_382_618;cond_h1_counter_nwave;cond_round_or_major_obstacle_clear,4,59,50-100_small,27.12,0.554,-0.258,-403.97,517.46,1.388,1.478,69.49,52.54,28.81,35,24,-242.8,-161.17,-0.37,-0.093,0.405,0.676,6,AUDJPY:4;EURJPY:3;EURUSD:14;GBPJPY:3;GBPUSD:8;USDJPY:27,45.76,11,2025-01:9;2025-02:5;2025-03:4;2025-04:15;2025-05:4;2025-06:7;2025-07:3;2025-08:2;2025-09:2;2025-11:4;2025-12:4,25.42,3,server_00_07:14;server_08_15:21;server_16_23:24,true,true,true,false,false,false,false,true,5444.21,-0.307,-0.385,3379.44
169,cond_h4_ma_bias;cond_h4_fib_382_618;cond_h1_counter_nwave;cond_true_bos_level;cond_round_or_major_obstacle_clear,5,59,50-100_small,27.12,0.554,-0.258,-403.97,517.46,1.388,1.478,69.49,52.54,28.81,35,24,-242.8,-161.17,-0.37,-0.093,0.405,0.676,6,AUDJPY:4;EURJPY:3;EURUSD:14;GBPJPY:3;GBPUSD:8;USDJPY:27,45.76,11,2025-01:9;2025-02:5;2025-03:4;2025-04:15;2025-05:4;2025-06:7;2025-07:3;2025-08:2;2025-09:2;2025-11:4;2025-12:4,25.42,3,server_00_07:14;server_08_15:21;server_16_23:24,true,true,true,false,true,false,false,true,5444.21,-0.307,-0.385,3379.44
172,cond_h4_ma_bias;cond_h4_fib_382_618;cond_h1_counter_nwave;cond_room_to_2r;cond_round_or_major_obstacle_clear,5,59,50-100_small,27.12,0.554,-0.258,-403.97,517.46,1.388,1.478,69.49,52.54,28.81,35,24,-242.8,-161.17,-0.37,-0.093,0.405,0.676,6,AUDJPY:4;EURJPY:3;EURUSD:14;GBPJPY:3;GBPUSD:8;USDJPY:27,45.76,11,2025-01:9;2025-02:5;2025-03:4;2025-04:15;2025-05:4;2025-06:7;2025-07:3;2025-08:2;2025-09:2;2025-11:4;2025-12:4,25.42,3,server_00_07:14;server_08_15:21;server_16_23:24,true,true,true,false,false,false,true,true,5444.21,-0.307,-0.385,3379.44
227,cond_h4_ma_bias;cond_h4_fib_382_618;cond_h1_counter_nwave;cond_true_bos_level;cond_room_to_2r;cond_round_or_major_obstacle_clear,6,59,50-100_small,27.12,0.554,-0.258,-403.97,517.46,1.388,1.478,69.49,52.54,28.81,35,24,-242.8,-161.17,-0.37,-0.093,0.405,0.676,6,AUDJPY:4;EURJPY:3;EURUSD:14;GBPJPY:3;GBPUSD:8;USDJPY:27,45.76,11,2025-01:9;2025-02:5;2025-03:4;2025-04:15;2025-05:4;2025-06:7;2025-07:3;2025-08:2;2025-09:2;2025-11:4;2025-12:4,25.42,3,server_00_07:14;server_08_15:21;server_16_23:24,true,true,true,false,true,false,true,true,5444.21,-0.307,-0.385,3379.44
28,cond_h1_counter_wave_atr;cond_m15_close_bos,2,53,50-100_small,24.53,0.659,0.095,-224.12,278.75,1.081,0.99,62.26,37.74,18.87,29,24,-277.63,53.51,0.259,-0.103,0.37,1.247,6,AUDJPY:2;EURJPY:7;EURUSD:13;GBPJPY:4;GBPUSD:8;USDJPY:19,35.85,12,2025-01:4;2025-02:4;2025-03:5;2025-04:4;2025-05:5;2025-06:3;2025-07:3;2025-08:4;2025-09:7;2025-10:5;2025-11:8;2025-12:1,15.09,3,server_00_07:12;server_08_15:17;server_16_23:24,false,false,false,true,false,true,false,false,5409.38,0.322,-0.42,3594.12
83,cond_h1_counter_wave_atr;cond_true_bos_level;cond_m15_close_bos,3,53,50-100_small,24.53,0.659,0.095,-224.12,278.75,1.081,0.99,62.26,37.74,18.87,29,24,-277.63,53.51,0.259,-0.103,0.37,1.247,6,AUDJPY:2;EURJPY:7;EURUSD:13;GBPJPY:4;GBPUSD:8;USDJPY:19,35.85,12,2025-01:4;2025-02:4;2025-03:5;2025-04:4;2025-05:5;2025-06:3;2025-07:3;2025-08:4;2025-09:7;2025-10:5;2025-11:8;2025-12:1,15.09,3,server_00_07:12;server_08_15:17;server_16_23:24,false,false,false,true,true,true,false,false,5409.38,0.322,-0.42,3594.12
