period,from_date,to_date,context,scenario,series_name,run,prefix,time,event,symbol,direction,entry_price,sl,tp,result_R,profit,regime,session,scan_interval,entry_selection_mode,higher_tf,higher_swing_low_1,higher_swing_high_1,higher_swing_low_2,higher_swing_high_2,higher_structure_state,higher_trend_age_bars,higher_ema_slope,higher_atr,mid_tf,impulse_start_price,impulse_end_price,pullback_extreme_price,pullback_depth_pct,pullback_depth_atr,pullback_bars,pullback_broke_origin,pullback_structure_low_or_high,distance_from_pullback_extreme_to_entry_atr,distance_from_pullback_extreme_to_entry_pct_of_impulse,lower_tf,minor_reversal_level,reclaim_or_breakdown_price,bars_since_reclaim_or_breakdown,entry_distance_from_reclaim_atr,entry_distance_from_reclaim_points,lower_reversal_quality,lower_reversal_quality_score,sl_atr,risk_r,rr,spread_atr,structure_stage_fail_reason,execution_block_reason,wave_audit_label,wave_audit_reason,strategy_name,close_time,close_comment
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.09 14:40:00,execution_block_candidate,EURJPY,LONG,185.915,185.707,186.227,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,185.184,186.223,184.850,185.128,HH_HL,13,0.053,0.357,PERIOD_M15,185.184,186.223,185.737,46.78,3.87,8,false,185.737,2.60,17.13,PERIOD_M5,185.824,185.886,1,0.42,29.0,acceptable,75.00,3.03,0.208,1.50,0.4375,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.09 14:44:59,execution_block_candidate,EURJPY,LONG,185.909,185.707,186.212,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,185.184,186.223,184.850,185.128,HH_HL,13,0.053,0.357,PERIOD_M15,185.184,186.223,185.737,46.78,3.87,8,false,185.737,2.51,16.55,PERIOD_M5,185.824,185.886,1,0.34,23.0,acceptable,75.00,2.95,0.202,1.50,0.4375,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.09 20:04:59,execution_block_candidate,USDJPY,SHORT,155.916,156.154,155.559,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,155.513,156.738,156.284,156.771,LL_LH,7,-0.099,0.292,PERIOD_M15,156.738,155.513,156.134,50.69,4.41,5,false,156.134,3.99,17.80,PERIOD_M5,155.967,155.955,1,0.71,39.0,unclear,100.00,4.36,0.238,1.50,0.3665,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.09 20:09:59,execution_block_candidate,USDJPY,SHORT,155.915,156.155,155.555,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,155.513,156.738,156.284,156.771,LL_LH,7,-0.099,0.292,PERIOD_M15,156.738,155.513,156.134,50.69,4.41,5,false,156.134,3.96,17.88,PERIOD_M5,155.967,155.916,1,0.02,1.0,early,100.00,4.34,0.240,1.50,0.3798,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.09 20:14:59,execution_block_candidate,USDJPY,SHORT,155.934,156.155,155.603,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,155.513,156.738,156.284,156.771,LL_LH,7,-0.099,0.292,PERIOD_M15,156.738,155.513,156.134,50.69,4.41,5,false,156.134,3.67,16.33,PERIOD_M5,155.967,155.915,1,0.35,19.0,acceptable,75.00,4.06,0.221,1.50,0.3858,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.09 21:04:59,execution_block_candidate,EURUSD,LONG,1.19147,1.19008,1.19356,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,1.18920,1.19258,1.18152,1.18328,HH_HL,4,0.00110,0.00165,PERIOD_M15,1.18920,1.19258,1.19027,68.34,2.95,3,false,1.19027,3.67,35.50,PERIOD_M5,1.19044,1.19150,1,0.09,3.0,early,100.00,4.25,0.00139,1.50,0.5808,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.10 04:09:59,final_entry_candidate,XAUUSD,LONG,5045.13,5007.60,5101.43,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4987.80,5086.62,4982.35,5080.55,HH_HL,5,19.33,31.84,PERIOD_M15,4987.80,5086.62,5008.73,78.82,3.44,5,false,5008.73,3.46,36.83,PERIOD_M5,5036.00,5036.76,1,0.80,837.0,unclear,100.00,3.57,37.53,1.50,0.0200,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.10 04:09:59,order_blocked,XAUUSD,LONG,5045.13,5007.60,5101.43,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4987.80,5086.62,4982.35,5080.55,HH_HL,5,19.33,31.84,PERIOD_M15,4987.80,5086.62,5008.73,78.82,3.44,5,false,5008.73,3.46,36.83,PERIOD_M5,5036.00,5036.76,1,0.80,837.0,unclear,100.00,3.57,37.53,1.50,0.0200,,existing_position,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.10 04:14:59,final_entry_candidate,XAUUSD,LONG,5042.30,5007.60,5094.35,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4987.80,5086.62,4982.35,5080.55,HH_HL,5,19.33,31.84,PERIOD_M15,4987.80,5086.62,5008.73,78.82,3.44,5,false,5008.73,3.12,33.97,PERIOD_M5,5036.00,5044.92,1,0.24,262.0,early,100.00,3.22,34.70,1.50,0.0195,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.10 04:14:59,order_blocked,XAUUSD,LONG,5042.30,5007.60,5094.35,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4987.80,5086.62,4982.35,5080.55,HH_HL,5,19.33,31.84,PERIOD_M15,4987.80,5086.62,5008.73,78.82,3.44,5,false,5008.73,3.12,33.97,PERIOD_M5,5036.00,5044.92,1,0.24,262.0,early,100.00,3.22,34.70,1.50,0.0195,,existing_position,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.10 04:29:59,final_entry_candidate,XAUUSD,LONG,5047.54,5007.59,5107.47,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4987.80,5086.62,4982.35,5080.55,HH_HL,5,19.33,31.84,PERIOD_M15,4987.80,5086.62,5008.73,78.82,3.40,6,false,5008.73,4.11,39.27,PERIOD_M5,5036.00,5054.45,1,0.73,691.0,unclear,100.00,4.23,39.95,1.50,0.0212,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.10 04:29:59,order_blocked,XAUUSD,LONG,5047.54,5007.59,5107.47,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4987.80,5086.62,4982.35,5080.55,HH_HL,5,19.33,31.84,PERIOD_M15,4987.80,5086.62,5008.73,78.82,3.40,6,false,5008.73,4.11,39.27,PERIOD_M5,5036.00,5054.45,1,0.73,691.0,unclear,100.00,4.23,39.95,1.50,0.0212,,existing_position,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.10 06:54:59,final_entry_candidate,XAUUSD,LONG,5031.76,5015.75,5055.78,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4987.80,5086.62,4982.35,5080.55,HH_HL,7,23.45,32.03,PERIOD_M15,4987.80,5086.62,5016.43,71.03,5.17,4,false,5016.43,2.32,15.51,PERIOD_M5,5029.93,5032.83,1,0.16,107.0,early,100.00,2.42,16.01,1.50,0.0317,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.10 06:54:59,order_blocked,XAUUSD,LONG,5031.76,5015.75,5055.78,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4987.80,5086.62,4982.35,5080.55,HH_HL,7,23.45,32.03,PERIOD_M15,4987.80,5086.62,5016.43,71.03,5.17,4,false,5016.43,2.32,15.51,PERIOD_M5,5029.93,5032.83,1,0.16,107.0,early,100.00,2.42,16.01,1.50,0.0317,,existing_position,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.10 14:04:59,final_entry_candidate,XAUUSD,LONG,5052.37,5036.53,5076.13,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,5011.37,5063.28,4987.80,5056.30,HH_HL,7,20.04,29.02,PERIOD_M15,5011.37,5063.28,5037.12,50.39,2.21,7,false,5037.12,2.91,29.38,PERIOD_M5,5054.27,5056.06,1,0.70,369.0,unclear,100.00,3.02,15.84,1.50,0.0477,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.10 14:04:59,order_blocked,XAUUSD,LONG,5052.37,5036.53,5076.13,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,5011.37,5063.28,4987.80,5056.30,HH_HL,7,20.04,29.02,PERIOD_M15,5011.37,5063.28,5037.12,50.39,2.21,7,false,5037.12,2.91,29.38,PERIOD_M5,5054.27,5056.06,1,0.70,369.0,unclear,100.00,3.02,15.84,1.50,0.0477,,existing_position,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.10 22:09:59,execution_block_candidate,EURJPY,SHORT,183.647,183.815,183.395,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,183.435,185.314,184.663,185.983,LL_LH,12,-0.179,0.285,PERIOD_M15,185.314,183.435,183.785,18.63,4.13,6,false,183.785,4.02,7.34,PERIOD_M5,183.677,183.653,1,0.17,6.0,early,75.00,4.89,0.168,1.50,0.8732,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.10 22:15:00,execution_block_candidate,EURJPY,SHORT,183.633,183.815,183.360,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,183.435,185.314,184.663,185.983,LL_LH,12,-0.179,0.285,PERIOD_M15,185.314,183.435,183.785,18.63,4.13,6,false,183.785,4.33,8.09,PERIOD_M5,183.677,183.647,1,0.40,14.0,acceptable,100.00,5.18,0.182,1.50,0.8537,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.10 22:19:59,execution_block_candidate,AUDJPY,SHORT,109.211,109.335,109.025,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,109.008,109.861,109.666,110.053,LL_LH,8,-0.080,0.212,PERIOD_M15,109.861,109.008,109.307,35.05,4.52,3,false,109.307,2.97,11.25,PERIOD_M5,109.251,109.192,1,0.59,19.0,acceptable,100.00,3.83,0.124,1.50,0.8653,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.10 22:34:59,execution_block_candidate,AUDJPY,SHORT,109.230,109.335,109.073,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,109.008,109.861,109.666,110.053,LL_LH,8,-0.080,0.212,PERIOD_M15,109.861,109.008,109.307,35.05,4.83,4,false,109.307,2.50,9.03,PERIOD_M5,109.251,109.209,1,0.68,21.0,unclear,100.00,3.40,0.105,1.50,0.9074,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.10 22:49:59,execution_block_candidate,AUDJPY,SHORT,109.205,109.335,109.010,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,109.008,109.861,109.666,110.053,LL_LH,8,-0.080,0.212,PERIOD_M15,109.861,109.008,109.307,35.05,4.78,5,false,109.307,3.15,11.96,PERIOD_M5,109.251,109.190,1,0.46,15.0,acceptable,75.00,4.02,0.130,1.50,0.8653,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.11 02:09:59,execution_block_candidate,EURJPY,SHORT,183.573,183.717,183.357,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,183.435,183.785,184.663,185.314,LL_LH,8,-0.205,0.253,PERIOD_M15,183.785,183.435,183.687,72.00,3.33,3,false,183.687,2.80,32.57,PERIOD_M5,183.629,183.574,1,0.02,1.0,early,100.00,3.54,0.144,1.50,0.7381,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.11 02:09:59,execution_block_candidate,GBPJPY,SHORT,210.523,210.689,210.274,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,210.530,210.871,211.879,212.496,LL_LH,8,-0.329,0.354,PERIOD_M15,210.871,210.530,210.651,35.48,1.25,3,false,210.651,2.75,37.54,PERIOD_M5,210.584,210.510,1,0.28,13.0,acceptable,100.00,3.56,0.166,1.50,0.8160,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.11 02:14:59,execution_block_candidate,EURJPY,SHORT,183.589,183.717,183.397,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,183.435,183.785,184.663,185.314,LL_LH,8,-0.205,0.253,PERIOD_M15,183.785,183.435,183.687,72.00,3.33,3,false,183.687,2.41,28.00,PERIOD_M5,183.629,183.573,1,0.39,16.0,acceptable,100.00,3.15,0.128,1.50,0.7381,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.11 02:24:59,execution_block_candidate,USDJPY,SHORT,154.294,154.435,154.083,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,154.041,154.578,155.040,155.299,LL_LH,8,-0.272,0.267,PERIOD_M15,154.578,154.041,154.415,69.65,4.92,10,false,154.415,2.74,22.53,PERIOD_M5,154.384,154.336,1,0.95,42.0,late,75.00,3.19,0.141,1.50,0.4531,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.11 02:24:59,execution_block_candidate,AUDJPY,SHORT,109.170,109.266,109.026,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,109.008,109.307,109.666,109.861,LL_LH,8,-0.105,0.213,PERIOD_M15,109.307,109.008,109.238,76.92,2.78,10,false,109.238,2.17,22.74,PERIOD_M5,109.231,109.190,1,0.64,20.0,unclear,75.00,3.07,0.096,1.50,0.8950,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.11 02:29:59,execution_block_candidate,USDJPY,SHORT,154.270,154.435,154.023,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,154.041,154.578,155.040,155.299,LL_LH,8,-0.272,0.267,PERIOD_M15,154.578,154.041,154.415,69.65,4.92,10,false,154.415,3.12,27.00,PERIOD_M5,154.384,154.294,1,0.52,24.0,acceptable,75.00,3.55,0.165,1.50,0.4301,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.11 02:29:59,execution_block_candidate,AUDJPY,SHORT,109.168,109.266,109.021,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,109.008,109.307,109.666,109.861,LL_LH,8,-0.105,0.213,PERIOD_M15,109.307,109.008,109.238,76.92,2.78,10,false,109.238,2.14,23.41,PERIOD_M5,109.231,109.170,1,0.06,2.0,early,75.00,2.99,0.098,1.50,0.8540,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.11 02:39:59,execution_block_candidate,AUDJPY,SHORT,109.158,109.266,108.996,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,109.008,109.307,109.666,109.861,LL_LH,8,-0.105,0.213,PERIOD_M15,109.307,109.008,109.238,76.92,2.74,11,false,109.238,2.20,26.76,PERIOD_M5,109.231,109.118,1,1.10,40.0,late,100.00,2.98,0.108,1.50,0.7717,,spread_guard,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.11 03:54:59,final_entry_candidate,XAUUSD,LONG,5049.77,5030.19,5079.14,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,5004.90,5078.60,4999.13,5063.28,HH_HL,10,7.71,27.54,PERIOD_M15,5004.90,5078.60,5030.75,64.93,4.28,3,false,5030.75,2.68,25.81,PERIOD_M5,5047.70,5048.85,1,0.13,92.0,early,100.00,2.76,19.58,1.50,0.0282,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.11 03:54:59,order_blocked,XAUUSD,LONG,5049.77,5030.19,5079.14,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,5004.90,5078.60,4999.13,5063.28,HH_HL,10,7.71,27.54,PERIOD_M15,5004.90,5078.60,5030.75,64.93,4.28,3,false,5030.75,2.68,25.81,PERIOD_M5,5047.70,5048.85,1,0.13,92.0,early,100.00,2.76,19.58,1.50,0.0282,,existing_position,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.11 03:59:59,final_entry_candidate,XAUUSD,LONG,5052.77,5030.19,5086.64,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,5004.90,5078.60,4999.13,5063.28,HH_HL,10,7.71,27.54,PERIOD_M15,5004.90,5078.60,5030.75,64.93,4.28,3,false,5030.75,3.10,29.88,PERIOD_M5,5047.70,5049.57,1,0.45,320.0,acceptable,100.00,3.17,22.58,1.50,0.0281,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2026.02.11 03:59:59,order_blocked,XAUUSD,LONG,5052.77,5030.19,5086.64,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,5004.90,5078.60,4999.13,5063.28,HH_HL,10,7.71,27.54,PERIOD_M15,5004.90,5078.60,5030.75,64.93,4.28,3,false,5030.75,3.10,29.88,PERIOD_M5,5047.70,5049.57,1,0.45,320.0,acceptable,100.00,3.17,22.58,1.50,0.0281,,existing_position,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,,
