time,symbol,direction,event,order_retcode,order_comment,entry_price,sl,tp,volume,risk_r,rr,skip_reason,strategy_name
2025.06.17 09:09:59,XAUUSD,SHORT,order_attempt,0,,3388.16,3396.53,3375.61,0.05,8.37,1.50,,DowFractal_ThirdWave
2025.06.17 09:09:59,XAUUSD,SHORT,order_sent,10009,order_sent,3388.16,3396.53,3375.61,0.05,8.37,1.50,,DowFractal_ThirdWave
2025.06.17 09:14:59,XAUUSD,SHORT,order_blocked,0,max_positions,3390.12,3396.53,3380.51,0.07,6.41,1.50,max_positions,DowFractal_ThirdWave
2025.06.17 09:39:59,XAUUSD,SHORT,order_blocked,0,max_positions,3387.10,3395.69,3374.22,0.05,8.59,1.50,max_positions,DowFractal_ThirdWave
2025.06.17 09:49:59,XAUUSD,SHORT,order_blocked,0,max_positions,3386.76,3395.68,3373.38,0.05,8.92,1.50,max_positions,DowFractal_ThirdWave
2025.06.17 10:44:59,XAUUSD,SHORT,order_blocked,0,max_positions,3389.25,3395.67,3379.62,0.07,6.42,1.50,max_positions,DowFractal_ThirdWave
2025.06.17 11:49:59,XAUUSD,SHORT,order_blocked,0,max_positions,3382.70,3392.08,3368.63,0.04,9.38,1.50,max_positions,DowFractal_ThirdWave
2025.06.17 21:54:59,XAUUSD,SHORT,order_attempt,0,,3383.92,3388.53,3377.01,0.09,4.61,1.50,,DowFractal_ThirdWave
2025.06.17 21:54:59,XAUUSD,SHORT,order_sent,10009,order_sent,3383.92,3388.53,3377.01,0.09,4.61,1.50,,DowFractal_ThirdWave
2025.06.17 21:59:59,XAUUSD,SHORT,order_blocked,0,max_positions,3382.79,3388.53,3374.18,0.07,5.74,1.50,max_positions,DowFractal_ThirdWave
2025.06.17 22:05:00,XAUUSD,SHORT,order_blocked,0,max_positions,3384.31,3392.77,3371.62,0.05,8.46,1.50,max_positions,DowFractal_ThirdWave
2025.06.18 13:39:59,XAUUSD,LONG,order_attempt,0,,3380.82,3375.31,3389.09,0.08,5.51,1.50,,DowFractal_ThirdWave
2025.06.18 13:39:59,XAUUSD,LONG,order_sent,10009,order_sent,3380.82,3375.31,3389.09,0.08,5.51,1.50,,DowFractal_ThirdWave
2025.06.18 19:04:59,XAUUSD,LONG,order_attempt,0,,3393.01,3380.95,3411.10,0.03,12.06,1.50,,DowFractal_ThirdWave
2025.06.18 19:04:59,XAUUSD,LONG,order_sent,10009,order_sent,3393.01,3380.95,3411.10,0.03,12.06,1.50,,DowFractal_ThirdWave
2025.06.18 19:09:58,XAUUSD,LONG,order_blocked,0,max_positions,3391.26,3380.95,3406.73,0.04,10.31,1.50,max_positions,DowFractal_ThirdWave
2025.06.19 02:29:59,XAUUSD,SHORT,order_attempt,0,,3371.81,3380.16,3359.29,0.05,8.35,1.50,,DowFractal_ThirdWave
2025.06.19 02:29:59,XAUUSD,SHORT,order_sent,10009,order_sent,3371.81,3380.16,3359.29,0.05,8.35,1.50,,DowFractal_ThirdWave
2025.06.19 06:24:59,XAUUSD,SHORT,order_attempt,0,,3372.25,3379.66,3361.14,0.06,7.41,1.50,,DowFractal_ThirdWave
2025.06.19 06:24:59,XAUUSD,SHORT,order_sent,10009,order_sent,3372.25,3379.66,3361.14,0.06,7.41,1.50,,DowFractal_ThirdWave
2025.06.19 06:30:00,XAUUSD,SHORT,order_blocked,0,max_positions,3371.28,3379.66,3358.71,0.05,8.38,1.50,max_positions,DowFractal_ThirdWave
2025.06.19 06:34:59,XAUUSD,SHORT,order_blocked,0,max_positions,3373.30,3379.67,3363.75,0.06,6.37,1.50,max_positions,DowFractal_ThirdWave
2025.06.19 14:59:59,XAUUSD,SHORT,order_attempt,0,,3371.94,3379.30,3360.90,0.06,7.36,1.50,,DowFractal_ThirdWave
2025.06.19 14:59:59,XAUUSD,SHORT,order_sent,10009,order_sent,3371.94,3379.30,3360.90,0.06,7.36,1.50,,DowFractal_ThirdWave
2025.06.20 14:09:59,XAUUSD,SHORT,order_attempt,0,,3354.04,3359.36,3346.06,0.08,5.32,1.50,,DowFractal_ThirdWave
2025.06.20 14:09:59,XAUUSD,SHORT,order_sent,10009,order_sent,3354.04,3359.36,3346.06,0.08,5.32,1.50,,DowFractal_ThirdWave
2025.06.20 14:14:59,XAUUSD,SHORT,order_blocked,0,max_positions,3354.28,3359.36,3346.66,0.08,5.08,1.50,max_positions,DowFractal_ThirdWave
2025.06.20 14:34:59,XAUUSD,SHORT,order_blocked,0,max_positions,3352.77,3359.36,3342.89,0.06,6.59,1.50,max_positions,DowFractal_ThirdWave
2025.06.20 21:59:59,XAUUSD,LONG,order_attempt,0,,3366.71,3365.04,3369.22,0.27,1.67,1.50,,DowFractal_ThirdWave
2025.06.20 21:59:59,XAUUSD,LONG,order_sent,10009,order_sent,3366.71,3365.04,3369.22,0.27,1.67,1.50,,DowFractal_ThirdWave
2025.06.20 22:09:59,XAUUSD,LONG,order_attempt,0,,3370.11,3365.04,3377.72,0.09,5.07,1.50,,DowFractal_ThirdWave
2025.06.20 22:09:59,XAUUSD,LONG,order_sent,10009,order_sent,3370.11,3365.04,3377.72,0.09,5.07,1.50,,DowFractal_ThirdWave
2025.06.20 22:15:00,XAUUSD,LONG,order_blocked,0,max_positions,3370.35,3365.04,3378.32,0.08,5.31,1.50,max_positions,DowFractal_ThirdWave
2025.06.20 22:19:59,XAUUSD,LONG,order_blocked,0,max_positions,3369.68,3364.36,3377.66,0.08,5.32,1.50,max_positions,DowFractal_ThirdWave
2025.06.20 22:29:59,XAUUSD,LONG,order_blocked,0,max_positions,3369.55,3364.36,3377.34,0.08,5.19,1.50,max_positions,DowFractal_ThirdWave
2025.06.24 07:14:59,XAUUSD,SHORT,order_attempt,0,,3349.17,3353.09,3343.29,0.11,3.92,1.50,,DowFractal_ThirdWave
2025.06.24 07:14:59,XAUUSD,SHORT,order_sent,10009,order_sent,3349.17,3353.09,3343.29,0.11,3.92,1.50,,DowFractal_ThirdWave
2025.06.24 07:20:00,XAUUSD,SHORT,order_blocked,0,max_positions,3349.87,3358.07,3337.57,0.05,8.20,1.50,max_positions,DowFractal_ThirdWave
2025.06.24 12:14:59,XAUUSD,SHORT,order_attempt,0,,3324.86,3332.71,3313.09,0.05,7.85,1.50,,DowFractal_ThirdWave
2025.06.24 12:14:59,XAUUSD,SHORT,order_sent,10009,order_sent,3324.86,3332.71,3313.09,0.05,7.85,1.50,,DowFractal_ThirdWave
2025.06.24 12:24:59,XAUUSD,SHORT,order_blocked,0,max_positions,3320.63,3332.71,3302.51,0.03,12.08,1.50,max_positions,DowFractal_ThirdWave
2025.06.24 12:29:59,XAUUSD,SHORT,order_blocked,0,max_positions,3320.73,3332.71,3302.76,0.03,11.98,1.50,max_positions,DowFractal_ThirdWave
2025.06.24 12:59:59,XAUUSD,SHORT,order_blocked,0,max_positions,3318.29,3329.04,3302.17,0.04,10.75,1.50,max_positions,DowFractal_ThirdWave
2025.06.24 13:04:59,XAUUSD,SHORT,order_blocked,0,max_positions,3320.71,3329.03,3308.23,0.05,8.32,1.50,max_positions,DowFractal_ThirdWave
2025.06.24 14:39:59,XAUUSD,SHORT,order_blocked,0,max_positions,3321.75,3328.96,3310.94,0.06,7.21,1.50,max_positions,DowFractal_ThirdWave
2025.06.24 14:44:59,XAUUSD,SHORT,order_blocked,0,max_positions,3323.06,3328.96,3314.21,0.07,5.90,1.50,max_positions,DowFractal_ThirdWave
2025.06.24 14:54:59,XAUUSD,SHORT,order_blocked,0,max_positions,3319.85,3328.95,3306.20,0.05,9.10,1.50,max_positions,DowFractal_ThirdWave
2025.06.24 21:19:59,XAUUSD,SHORT,order_attempt,0,,3317.61,3321.42,3311.90,0.12,3.81,1.50,,DowFractal_ThirdWave
2025.06.24 21:19:59,XAUUSD,SHORT,order_sent,10009,order_sent,3317.61,3321.42,3311.90,0.12,3.81,1.50,,DowFractal_ThirdWave
2025.06.24 21:29:59,XAUUSD,SHORT,order_blocked,0,max_positions,3316.90,3321.42,3310.12,0.10,4.52,1.50,max_positions,DowFractal_ThirdWave
2025.06.26 14:05:00,XAUUSD,LONG,order_attempt,0,,3342.38,3337.73,3349.36,0.09,4.65,1.50,,DowFractal_ThirdWave
2025.06.26 14:05:00,XAUUSD,LONG,order_sent,10009,order_sent,3342.38,3337.73,3349.36,0.09,4.65,1.50,,DowFractal_ThirdWave
2025.06.26 15:29:59,XAUUSD,LONG,order_attempt,0,,3343.07,3337.63,3351.23,0.08,5.44,1.50,,DowFractal_ThirdWave
2025.06.26 15:29:59,XAUUSD,LONG,order_sent,10009,order_sent,3343.07,3337.63,3351.23,0.08,5.44,1.50,,DowFractal_ThirdWave
2025.06.26 16:54:59,USDJPY,SHORT,order_attempt,0,,144.190,144.504,143.719,0.20,0.314,1.50,,DowFractal_ThirdWave
2025.06.26 16:54:59,USDJPY,SHORT,order_sent,10009,order_sent,144.190,144.504,143.719,0.20,0.314,1.50,,DowFractal_ThirdWave
2025.06.26 16:59:59,USDJPY,SHORT,order_blocked,0,max_positions,144.230,144.504,143.819,0.23,0.274,1.50,max_positions,DowFractal_ThirdWave
2025.06.26 17:49:59,USDJPY,SHORT,order_blocked,0,max_positions,144.178,144.504,143.689,0.20,0.326,1.50,max_positions,DowFractal_ThirdWave
2025.06.26 23:57:59,XAUUSD,SHORT,order_attempt,0,,3328.25,3332.51,3321.86,0.10,4.26,1.50,,DowFractal_ThirdWave
2025.06.26 23:57:59,XAUUSD,SHORT,order_failed,10018,retcode_10018,3328.25,3332.51,3321.86,0.10,4.26,1.50,order_failed,DowFractal_ThirdWave
2025.06.27 00:04:39,XAUUSD,SHORT,order_attempt,0,,3328.25,3332.51,3321.86,0.10,4.26,1.50,,DowFractal_ThirdWave
2025.06.27 00:04:39,XAUUSD,SHORT,order_failed,10018,retcode_10018,3328.25,3332.51,3321.86,0.10,4.26,1.50,order_failed,DowFractal_ThirdWave
2025.06.27 00:09:57,XAUUSD,SHORT,order_attempt,0,,3328.25,3332.51,3321.86,0.10,4.26,1.50,,DowFractal_ThirdWave
2025.06.27 00:09:57,XAUUSD,SHORT,order_failed,10018,retcode_10018,3328.25,3332.51,3321.86,0.10,4.26,1.50,order_failed,DowFractal_ThirdWave
2025.06.27 00:14:59,XAUUSD,SHORT,order_attempt,0,,3328.25,3332.51,3321.86,0.10,4.26,1.50,,DowFractal_ThirdWave
2025.06.27 00:14:59,XAUUSD,SHORT,order_failed,10018,retcode_10018,3328.25,3332.51,3321.86,0.10,4.26,1.50,order_failed,DowFractal_ThirdWave
2025.06.27 00:19:58,XAUUSD,SHORT,order_attempt,0,,3328.25,3332.51,3321.86,0.10,4.26,1.50,,DowFractal_ThirdWave
2025.06.27 00:19:58,XAUUSD,SHORT,order_failed,10018,retcode_10018,3328.25,3332.51,3321.86,0.10,4.26,1.50,order_failed,DowFractal_ThirdWave
2025.06.27 00:24:58,XAUUSD,SHORT,order_attempt,0,,3328.25,3332.51,3321.86,0.10,4.26,1.50,,DowFractal_ThirdWave
2025.06.27 00:24:58,XAUUSD,SHORT,order_failed,10018,retcode_10018,3328.25,3332.51,3321.86,0.10,4.26,1.50,order_failed,DowFractal_ThirdWave
2025.06.27 00:29:57,XAUUSD,SHORT,order_attempt,0,,3328.25,3332.51,3321.86,0.10,4.26,1.50,,DowFractal_ThirdWave
2025.06.27 00:29:57,XAUUSD,SHORT,order_failed,10018,retcode_10018,3328.25,3332.51,3321.86,0.10,4.26,1.50,order_failed,DowFractal_ThirdWave
2025.06.27 00:34:57,XAUUSD,SHORT,order_attempt,0,,3328.25,3332.51,3321.86,0.10,4.26,1.50,,DowFractal_ThirdWave
2025.06.27 00:34:57,XAUUSD,SHORT,order_failed,10018,retcode_10018,3328.25,3332.51,3321.86,0.10,4.26,1.50,order_failed,DowFractal_ThirdWave
2025.06.27 00:39:59,XAUUSD,SHORT,order_attempt,0,,3328.25,3332.51,3321.86,0.10,4.26,1.50,,DowFractal_ThirdWave
2025.06.27 00:39:59,XAUUSD,SHORT,order_failed,10018,retcode_10018,3328.25,3332.51,3321.86,0.10,4.26,1.50,order_failed,DowFractal_ThirdWave
2025.06.27 00:44:59,XAUUSD,SHORT,order_attempt,0,,3328.25,3332.51,3321.86,0.10,4.26,1.50,,DowFractal_ThirdWave
2025.06.27 00:44:59,XAUUSD,SHORT,order_failed,10018,retcode_10018,3328.25,3332.51,3321.86,0.10,4.26,1.50,order_failed,DowFractal_ThirdWave
2025.06.27 00:49:59,XAUUSD,SHORT,order_attempt,0,,3328.25,3332.51,3321.86,0.10,4.26,1.50,,DowFractal_ThirdWave
2025.06.27 00:49:59,XAUUSD,SHORT,order_failed,10018,retcode_10018,3328.25,3332.51,3321.86,0.10,4.26,1.50,order_failed,DowFractal_ThirdWave
2025.06.27 00:54:55,XAUUSD,SHORT,order_attempt,0,,3328.25,3332.51,3321.86,0.10,4.26,1.50,,DowFractal_ThirdWave
2025.06.27 00:54:55,XAUUSD,SHORT,order_failed,10018,retcode_10018,3328.25,3332.51,3321.86,0.10,4.26,1.50,order_failed,DowFractal_ThirdWave
2025.06.27 00:59:59,XAUUSD,SHORT,order_attempt,0,,3328.25,3332.51,3321.86,0.10,4.26,1.50,,DowFractal_ThirdWave
2025.06.27 00:59:59,XAUUSD,SHORT,order_failed,10018,retcode_10018,3328.25,3332.51,3321.86,0.10,4.26,1.50,order_failed,DowFractal_ThirdWave
2025.06.27 03:09:59,USDJPY,LONG,order_attempt,0,,144.602,144.365,144.958,0.27,0.237,1.50,,DowFractal_ThirdWave
2025.06.27 03:09:59,USDJPY,LONG,order_sent,10009,order_sent,144.602,144.365,144.958,0.27,0.237,1.50,,DowFractal_ThirdWave
2025.06.27 05:35:00,XAUUSD,SHORT,order_attempt,0,,3313.36,3322.22,3300.07,0.05,8.86,1.50,,DowFractal_ThirdWave
2025.06.27 05:35:00,XAUUSD,SHORT,order_sent,10009,order_sent,3313.36,3322.22,3300.07,0.05,8.86,1.50,,DowFractal_ThirdWave
2025.06.27 20:39:59,XAUUSD,SHORT,order_attempt,0,,3274.34,3278.88,3267.53,0.10,4.54,1.50,,DowFractal_ThirdWave
2025.06.27 20:39:59,XAUUSD,SHORT,order_sent,10009,order_sent,3274.34,3278.88,3267.53,0.10,4.54,1.50,,DowFractal_ThirdWave
2025.06.27 21:14:59,XAUUSD,SHORT,order_attempt,0,,3274.51,3278.87,3267.97,0.10,4.36,1.50,,DowFractal_ThirdWave
2025.06.27 21:14:59,XAUUSD,SHORT,order_sent,10009,order_sent,3274.51,3278.87,3267.97,0.10,4.36,1.50,,DowFractal_ThirdWave
2025.06.27 21:44:59,USDJPY,LONG,order_blocked,0,max_positions,144.774,144.517,145.160,0.25,0.257,1.50,max_positions,DowFractal_ThirdWave
2025.06.30 04:09:59,XAUUSD,SHORT,order_attempt,0,,3264.59,3269.95,3256.55,0.08,5.36,1.50,,DowFractal_ThirdWave
2025.06.30 04:09:59,XAUUSD,SHORT,order_sent,10009,order_sent,3264.59,3269.95,3256.55,0.08,5.36,1.50,,DowFractal_ThirdWave
2025.06.30 15:09:59,XAUUSD,LONG,order_attempt,0,,3281.63,3277.29,3288.14,0.10,4.34,1.50,,DowFractal_ThirdWave
2025.06.30 15:09:59,XAUUSD,LONG,order_sent,10009,order_sent,3281.63,3277.29,3288.14,0.10,4.34,1.50,,DowFractal_ThirdWave
2025.06.30 16:59:59,XAUUSD,LONG,order_attempt,0,,3284.96,3274.32,3300.92,0.04,10.64,1.50,,DowFractal_ThirdWave
2025.06.30 16:59:59,XAUUSD,LONG,order_sent,10009,order_sent,3284.96,3274.32,3300.92,0.04,10.64,1.50,,DowFractal_ThirdWave
2025.06.30 17:09:59,USDJPY,SHORT,order_blocked,0,max_positions,144.392,144.505,144.223,0.57,0.113,1.50,max_positions,DowFractal_ThirdWave
2025.06.30 19:14:59,XAUUSD,LONG,order_blocked,0,max_positions,3293.55,3283.44,3308.72,0.04,10.11,1.50,max_positions,DowFractal_ThirdWave
2025.06.30 19:19:59,XAUUSD,LONG,order_blocked,0,max_positions,3292.83,3283.45,3306.90,0.04,9.38,1.50,max_positions,DowFractal_ThirdWave
2025.06.30 19:29:59,XAUUSD,LONG,order_blocked,0,max_positions,3292.50,3283.45,3306.08,0.04,9.05,1.50,max_positions,DowFractal_ThirdWave
2025.06.30 21:34:57,XAUUSD,LONG,order_blocked,0,max_positions,3298.93,3291.81,3309.61,0.06,7.12,1.50,max_positions,DowFractal_ThirdWave
2025.07.01 19:44:59,XAUUSD,LONG,order_attempt,0,,3343.16,3336.79,3352.72,0.07,6.37,1.50,,DowFractal_ThirdWave
2025.07.01 19:44:59,XAUUSD,LONG,order_sent,10009,order_sent,3343.16,3336.79,3352.72,0.07,6.37,1.50,,DowFractal_ThirdWave
2025.07.01 22:14:59,XAUUSD,LONG,order_blocked,0,max_positions,3339.42,3336.78,3343.38,0.17,2.64,1.50,max_positions,DowFractal_ThirdWave
2025.07.01 22:19:59,XAUUSD,LONG,order_blocked,0,max_positions,3340.04,3336.79,3344.92,0.13,3.25,1.50,max_positions,DowFractal_ThirdWave
2025.07.01 22:24:59,XAUUSD,LONG,order_blocked,0,max_positions,3339.00,3336.79,3342.32,0.20,2.21,1.50,max_positions,DowFractal_ThirdWave
2025.07.01 23:44:59,XAUUSD,LONG,order_blocked,0,max_positions,3340.47,3336.78,3346.01,0.12,3.69,1.50,max_positions,DowFractal_ThirdWave
2025.07.01 23:49:59,XAUUSD,LONG,order_blocked,0,max_positions,3339.77,3336.78,3344.26,0.15,2.99,1.50,max_positions,DowFractal_ThirdWave
2025.07.02 03:19:59,XAUUSD,LONG,order_attempt,0,,3341.00,3336.94,3347.09,0.11,4.06,1.50,,DowFractal_ThirdWave
2025.07.02 03:19:59,XAUUSD,LONG,order_sent,10009,order_sent,3341.00,3336.94,3347.09,0.11,4.06,1.50,,DowFractal_ThirdWave
2025.07.02 05:49:59,XAUUSD,LONG,order_attempt,0,,3335.55,3328.39,3346.29,0.06,7.16,1.50,,DowFractal_ThirdWave
2025.07.02 05:49:59,XAUUSD,LONG,order_sent,10009,order_sent,3335.55,3328.39,3346.29,0.06,7.16,1.50,,DowFractal_ThirdWave
2025.07.02 05:54:57,XAUUSD,LONG,order_blocked,0,max_positions,3337.35,3328.39,3350.79,0.05,8.96,1.50,max_positions,DowFractal_ThirdWave
2025.07.02 05:59:59,XAUUSD,LONG,order_blocked,0,max_positions,3336.86,3328.39,3349.57,0.05,8.47,1.50,max_positions,DowFractal_ThirdWave
2025.07.03 07:54:59,XAUUSD,LONG,order_attempt,0,,3350.71,3345.30,3358.83,0.08,5.41,1.50,,DowFractal_ThirdWave
2025.07.03 07:54:59,XAUUSD,LONG,order_sent,10009,order_sent,3350.71,3345.30,3358.83,0.08,5.41,1.50,,DowFractal_ThirdWave
2025.07.03 08:04:59,XAUUSD,LONG,order_blocked,0,max_positions,3350.66,3345.30,3358.70,0.08,5.36,1.50,max_positions,DowFractal_ThirdWave
2025.07.03 18:05:00,USDJPY,LONG,order_attempt,0,,145.141,144.588,145.971,0.11,0.553,1.50,,DowFractal_ThirdWave
2025.07.03 18:05:00,USDJPY,LONG,order_sent,10009,order_sent,145.141,144.588,145.971,0.11,0.553,1.50,,DowFractal_ThirdWave
2025.07.03 19:29:59,USDJPY,LONG,order_blocked,0,max_positions,145.132,144.797,145.635,0.19,0.335,1.50,max_positions,DowFractal_ThirdWave
2025.07.03 21:09:59,XAUUSD,SHORT,order_blocked,0,max_positions,3329.10,3335.03,3320.21,0.07,5.93,1.50,max_positions,DowFractal_ThirdWave
2025.07.03 21:19:59,XAUUSD,SHORT,order_blocked,0,max_positions,3328.86,3335.03,3319.61,0.07,6.17,1.50,max_positions,DowFractal_ThirdWave
2025.07.04 03:15:00,XAUUSD,SHORT,order_blocked,0,max_positions,3326.38,3329.67,3321.45,0.13,3.29,1.50,max_positions,DowFractal_ThirdWave
2025.07.04 03:19:59,XAUUSD,SHORT,order_blocked,0,max_positions,3327.16,3329.67,3323.40,0.17,2.51,1.50,max_positions,DowFractal_ThirdWave
2025.07.04 13:54:59,XAUUSD,LONG,order_attempt,0,,3336.52,3332.78,3342.13,0.11,3.74,1.50,,DowFractal_ThirdWave
2025.07.04 13:54:59,XAUUSD,LONG,order_sent,10009,order_sent,3336.52,3332.78,3342.13,0.11,3.74,1.50,,DowFractal_ThirdWave
2025.07.04 14:04:59,XAUUSD,LONG,order_blocked,0,max_positions,3336.34,3332.79,3341.67,0.12,3.55,1.50,max_positions,DowFractal_ThirdWave
2025.07.04 14:44:59,XAUUSD,LONG,order_blocked,0,max_positions,3336.75,3331.33,3344.88,0.08,5.42,1.50,max_positions,DowFractal_ThirdWave
2025.07.04 16:14:59,XAUUSD,LONG,order_attempt,0,,3333.90,3331.33,3337.76,0.17,2.57,1.50,,DowFractal_ThirdWave
2025.07.04 16:14:59,XAUUSD,LONG,order_sent,10009,order_sent,3333.90,3331.33,3337.76,0.17,2.57,1.50,,DowFractal_ThirdWave
2025.07.04 16:49:59,XAUUSD,LONG,order_attempt,0,,3337.63,3331.24,3347.22,0.07,6.39,1.50,,DowFractal_ThirdWave
2025.07.04 16:49:59,XAUUSD,LONG,order_sent,10009,order_sent,3337.63,3331.24,3347.22,0.07,6.39,1.50,,DowFractal_ThirdWave
2025.07.07 12:34:59,XAUUSD,SHORT,order_attempt,0,,3306.79,3313.00,3297.48,0.07,6.21,1.50,,DowFractal_ThirdWave
2025.07.07 12:34:59,XAUUSD,SHORT,order_sent,10009,order_sent,3306.79,3313.00,3297.48,0.07,6.21,1.50,,DowFractal_ThirdWave
2025.07.07 12:39:59,XAUUSD,SHORT,order_blocked,0,max_positions,3308.64,3313.00,3302.10,0.10,4.36,1.50,max_positions,DowFractal_ThirdWave
2025.07.08 21:29:59,XAUUSD,SHORT,order_attempt,0,,3301.69,3310.67,3288.22,0.05,8.98,1.50,,DowFractal_ThirdWave
2025.07.08 21:29:59,XAUUSD,SHORT,order_sent,10009,order_sent,3301.69,3310.67,3288.22,0.05,8.98,1.50,,DowFractal_ThirdWave
2025.07.08 21:34:59,XAUUSD,SHORT,order_blocked,0,max_positions,3302.31,3310.67,3289.77,0.05,8.36,1.50,max_positions,DowFractal_ThirdWave
2025.07.08 23:04:59,XAUUSD,SHORT,order_blocked,0,max_positions,3302.52,3307.00,3295.80,0.10,4.48,1.50,max_positions,DowFractal_ThirdWave
2025.07.08 23:09:59,XAUUSD,SHORT,order_blocked,0,max_positions,3303.33,3307.00,3297.83,0.12,3.67,1.50,max_positions,DowFractal_ThirdWave
2025.07.08 23:39:58,XAUUSD,SHORT,order_blocked,0,max_positions,3301.05,3305.96,3293.69,0.09,4.91,1.50,max_positions,DowFractal_ThirdWave
2025.07.08 23:44:59,XAUUSD,SHORT,order_blocked,0,max_positions,3301.60,3305.96,3295.06,0.10,4.36,1.50,max_positions,DowFractal_ThirdWave
2025.07.08 23:54:59,XAUUSD,SHORT,order_blocked,0,max_positions,3300.53,3305.97,3292.37,0.08,5.44,1.50,max_positions,DowFractal_ThirdWave
2025.07.09 01:59:59,XAUUSD,SHORT,order_blocked,0,max_positions,3301.54,3305.97,3294.90,0.10,4.43,1.50,max_positions,DowFractal_ThirdWave
2025.07.09 02:39:59,XAUUSD,SHORT,order_blocked,0,max_positions,3300.23,3304.21,3294.26,0.11,3.98,1.50,max_positions,DowFractal_ThirdWave
2025.07.09 02:49:58,XAUUSD,SHORT,order_blocked,0,max_positions,3300.75,3304.20,3295.58,0.13,3.45,1.50,max_positions,DowFractal_ThirdWave
2025.07.09 04:19:59,XAUUSD,SHORT,order_blocked,0,max_positions,3304.07,3308.16,3297.94,0.10,4.09,1.50,max_positions,DowFractal_ThirdWave
2025.07.09 04:54:59,XAUUSD,SHORT,order_blocked,0,max_positions,3302.55,3307.33,3295.38,0.09,4.78,1.50,max_positions,DowFractal_ThirdWave
2025.07.09 09:04:59,XAUUSD,SHORT,order_attempt,0,,3289.82,3298.04,3277.49,0.05,8.22,1.50,,DowFractal_ThirdWave
2025.07.09 09:04:59,XAUUSD,SHORT,order_sent,10009,order_sent,3289.82,3298.04,3277.49,0.05,8.22,1.50,,DowFractal_ThirdWave
2025.07.09 09:19:59,XAUUSD,SHORT,order_blocked,0,max_positions,3288.90,3298.02,3275.22,0.04,9.12,1.50,max_positions,DowFractal_ThirdWave
2025.07.09 11:44:59,XAUUSD,SHORT,order_blocked,0,max_positions,3286.98,3296.21,3273.14,0.04,9.23,1.50,max_positions,DowFractal_ThirdWave
2025.07.10 10:14:59,XAUUSD,LONG,order_attempt,0,,3326.80,3320.44,3336.34,0.07,6.36,1.50,,DowFractal_ThirdWave
2025.07.10 10:14:59,XAUUSD,LONG,order_sent,10009,order_sent,3326.80,3320.44,3336.34,0.07,6.36,1.50,,DowFractal_ThirdWave
2025.07.10 11:39:59,XAUUSD,LONG,order_attempt,0,,3324.68,3319.72,3332.12,0.09,4.96,1.50,,DowFractal_ThirdWave
2025.07.10 11:39:59,XAUUSD,LONG,order_sent,10009,order_sent,3324.68,3319.72,3332.12,0.09,4.96,1.50,,DowFractal_ThirdWave
2025.07.10 11:45:00,XAUUSD,LONG,order_blocked,0,max_positions,3325.74,3319.72,3334.77,0.07,6.02,1.50,max_positions,DowFractal_ThirdWave
2025.07.10 14:14:59,XAUUSD,LONG,order_blocked,0,max_positions,3328.78,3322.07,3338.85,0.06,6.71,1.50,max_positions,DowFractal_ThirdWave
2025.07.10 14:19:59,XAUUSD,LONG,order_blocked,0,max_positions,3329.42,3322.08,3340.43,0.06,7.34,1.50,max_positions,DowFractal_ThirdWave
2025.07.10 14:24:59,XAUUSD,LONG,order_blocked,0,max_positions,3328.24,3322.08,3337.48,0.07,6.16,1.50,max_positions,DowFractal_ThirdWave
2025.07.10 15:54:59,XAUUSD,LONG,order_attempt,0,,3324.79,3322.06,3328.89,0.16,2.73,1.50,,DowFractal_ThirdWave
2025.07.10 15:54:59,XAUUSD,LONG,order_sent,10009,order_sent,3324.79,3322.06,3328.89,0.16,2.73,1.50,,DowFractal_ThirdWave
2025.07.11 21:04:59,XAUUSD,LONG,order_attempt,0,,3355.49,3349.07,3365.12,0.07,6.42,1.50,,DowFractal_ThirdWave
2025.07.11 21:04:59,XAUUSD,LONG,order_sent,10009,order_sent,3355.49,3349.07,3365.12,0.07,6.42,1.50,,DowFractal_ThirdWave
2025.07.11 21:09:59,XAUUSD,LONG,order_blocked,0,max_positions,3355.86,3349.07,3366.05,0.06,6.79,1.50,max_positions,DowFractal_ThirdWave
2025.07.11 21:14:59,XAUUSD,LONG,order_blocked,0,max_positions,3355.19,3349.07,3364.37,0.07,6.12,1.50,max_positions,DowFractal_ThirdWave
2025.07.11 21:24:59,XAUUSD,LONG,order_blocked,0,max_positions,3357.25,3349.07,3369.52,0.05,8.18,1.50,max_positions,DowFractal_ThirdWave
2025.07.14 07:44:59,XAUUSD,LONG,order_attempt,0,,3359.92,3353.66,3369.31,0.07,6.26,1.50,,DowFractal_ThirdWave
2025.07.14 07:44:59,XAUUSD,LONG,order_sent,10009,order_sent,3359.92,3353.66,3369.31,0.07,6.26,1.50,,DowFractal_ThirdWave
2025.07.14 09:24:59,XAUUSD,LONG,order_blocked,0,max_positions,3359.24,3353.53,3367.81,0.07,5.71,1.50,max_positions,DowFractal_ThirdWave
2025.07.14 09:34:59,XAUUSD,LONG,order_blocked,0,max_positions,3359.43,3353.53,3368.28,0.07,5.90,1.50,max_positions,DowFractal_ThirdWave
2025.07.14 22:34:59,XAUUSD,SHORT,order_attempt,0,,3347.83,3351.22,3342.75,0.13,3.39,1.50,,DowFractal_ThirdWave
2025.07.14 22:34:59,XAUUSD,SHORT,order_sent,10009,order_sent,3347.83,3351.22,3342.75,0.13,3.39,1.50,,DowFractal_ThirdWave
