time,event,symbol,direction,session,order_retcode,order_comment,strategy_name,label,fail_reason,execution_block_reason,fib_zone,h4_trend_state,h1_counter_trend_state,neckline_break_label,entry_price,sl,tp,volume,risk_r,rr,sl_points,sl_atr,tp_points,tp_atr,neckline_price,neckline_break_close_price,right_side_level,bars_since_right_side,distance_neckline_to_entry_atr,distance_right_side_to_entry_atr,spread_atr,spread_points,quality_score
2026.03.04 14:34:59,order_sent,GBPUSD,SHORT,server_08_15,10009,order_sent,Nested_NWave_NecklineBreak,clean_nested_nwave_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,clean_nested_nwave_entry,1.33681,1.34042,1.32959,0.13,0.00361,2.00,361.0,2.12,722.0,4.25,1.33705,1.33644,1.34023,5,0.14,2.01,0.1117,19.0,122.22
2026.03.04 15:04:59,order_blocked,GBPUSD,SHORT,server_08_15,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,1.33668,1.33901,1.33202,0.20,0.00233,2.00,233.0,1.44,466.0,2.87,1.33710,1.33511,1.33883,3,0.26,1.33,0.1110,18.0,70.81
2026.03.04 15:34:59,order_blocked,GBPUSD,SHORT,server_08_15,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_initial,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_initial,1.33686,1.33901,1.33256,0.22,0.00215,2.00,215.0,1.18,430.0,2.36,1.33710,1.33668,1.33883,5,0.13,1.08,0.0988,18.0,102.33
2026.03.04 17:19:59,order_blocked,GBPUSD,SHORT,server_16_23,0,existing_position,Nested_NWave_NecklineBreak,clean_nested_nwave_entry,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,clean_nested_nwave_entry,1.33650,1.33858,1.33234,0.22,0.00208,2.00,208.0,1.25,416.0,2.51,1.33592,1.33585,1.33839,4,0.35,1.14,0.1146,19.0,119.01
2026.03.04 19:34:59,order_blocked,GBPUSD,SHORT,server_16_23,0,existing_position,Nested_NWave_NecklineBreak,clean_nested_nwave_entry,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,clean_nested_nwave_entry,1.33499,1.33827,1.32843,0.14,0.00328,2.00,328.0,2.05,656.0,4.09,1.33532,1.33488,1.33808,8,0.21,1.93,0.1185,19.0,114.74
2026.03.11 17:34:59,order_attempt,EURUSD,LONG,server_16_23,0,,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,1.15891,1.15760,1.16153,0.36,0.00131,2.00,131.0,1.11,262.0,2.22,1.15912,1.15923,1.15773,3,0.18,1.00,0.1100,13.0,76.05
2026.03.11 17:34:59,order_sent,EURUSD,LONG,server_16_23,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,1.15891,1.15760,1.16153,0.36,0.00131,2.00,131.0,1.11,262.0,2.22,1.15912,1.15923,1.15773,3,0.18,1.00,0.1100,13.0,76.05
2026.03.18 20:49:59,order_attempt,GBPUSD,LONG,server_16_23,0,,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_initial,1.33384,1.33156,1.33840,0.20,0.00228,2.00,228.0,2.12,456.0,4.24,1.33365,1.33374,1.33174,8,0.18,1.95,0.1672,18.0,95.09
2026.03.18 20:49:59,order_sent,GBPUSD,LONG,server_16_23,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_initial,1.33384,1.33156,1.33840,0.20,0.00228,2.00,228.0,2.12,456.0,4.24,1.33365,1.33374,1.33174,8,0.18,1.95,0.1672,18.0,95.09
2026.03.20 09:04:59,order_attempt,XAUUSD,SHORT,server_08_15,0,,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,4694.91,4724.23,4636.27,0.01,29.32,2.00,2932.0,2.14,5864.0,4.28,4710.51,4688.41,4723.55,3,1.14,2.09,0.0204,28.0,61.93
2026.03.20 09:04:59,order_sent,XAUUSD,SHORT,server_08_15,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,4694.91,4724.23,4636.27,0.01,29.32,2.00,2932.0,2.14,5864.0,4.28,4710.51,4688.41,4723.55,3,1.14,2.09,0.0204,28.0,61.93
2026.03.20 10:49:59,order_blocked,XAUUSD,SHORT,server_08_15,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,4697.82,4724.25,4644.96,0.01,26.43,2.00,2643.0,1.88,5286.0,3.75,4710.51,4693.99,4723.55,10,0.90,1.83,0.0170,24.0,54.79
2026.03.20 11:04:59,order_blocked,XAUUSD,SHORT,server_08_15,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,4704.57,4724.28,4665.15,0.02,19.71,2.00,1971.0,1.34,3942.0,2.69,4710.51,4706.33,4723.55,11,0.40,1.29,0.0164,24.0,58.73
2026.03.20 11:49:59,order_attempt,XAUUSD,SHORT,server_08_15,0,,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,4695.80,4724.39,4638.62,0.01,28.59,2.00,2859.0,1.70,5718.0,3.39,4710.51,4707.33,4723.55,14,0.87,1.65,0.0142,24.0,47.13
2026.03.20 11:49:59,order_sent,XAUUSD,SHORT,server_08_15,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,4695.80,4724.39,4638.62,0.01,28.59,2.00,2859.0,1.70,5718.0,3.39,4710.51,4707.33,4723.55,14,0.87,1.65,0.0142,24.0,47.13
2026.03.24 11:19:59,order_attempt,GBPUSD,LONG,server_08_15,0,,Nested_NWave_NecklineBreak,chasing_after_break,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,chasing_after_break,1.34117,1.33831,1.34689,0.16,0.00286,2.00,286.0,2.15,572.0,4.30,1.33940,1.34174,1.33849,13,1.33,2.01,0.1352,18.0,6.06
2026.03.24 11:19:59,order_sent,GBPUSD,LONG,server_08_15,10009,order_sent,Nested_NWave_NecklineBreak,chasing_after_break,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,chasing_after_break,1.34117,1.33831,1.34689,0.16,0.00286,2.00,286.0,2.15,572.0,4.30,1.33940,1.34174,1.33849,13,1.33,2.01,0.1352,18.0,6.06
2026.03.24 11:34:59,order_blocked,GBPUSD,LONG,server_08_15,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,1.34031,1.33831,1.34431,0.23,0.00200,2.00,200.0,1.40,400.0,2.79,1.33940,1.34042,1.33849,14,0.64,1.27,0.1256,18.0,47.39
2026.03.24 11:49:59,order_blocked,GBPUSD,LONG,server_08_15,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,1.34049,1.33830,1.34487,0.21,0.00219,2.00,219.0,1.55,438.0,3.10,1.33940,1.34059,1.33849,15,0.77,1.41,0.1343,19.0,43.77
2026.03.24 12:49:59,order_attempt,GBPUSD,LONG,server_08_15,0,,Nested_NWave_NecklineBreak,chasing_after_break,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,chasing_after_break,1.33950,1.33831,1.34188,0.39,0.00119,2.00,119.0,0.78,238.0,1.55,1.33940,1.33944,1.33849,19,0.07,0.66,0.1175,18.0,10.31
2026.03.24 12:49:59,order_sent,GBPUSD,LONG,server_08_15,10009,order_sent,Nested_NWave_NecklineBreak,chasing_after_break,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,chasing_after_break,1.33950,1.33831,1.34188,0.39,0.00119,2.00,119.0,0.78,238.0,1.55,1.33940,1.33944,1.33849,19,0.07,0.66,0.1175,18.0,10.31
2026.03.26 14:04:59,order_attempt,XAUUSD,LONG,server_08_15,0,,Nested_NWave_NecklineBreak,clean_nested_nwave_entry,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,clean_nested_nwave_entry,4446.16,4413.62,4511.24,0.01,32.54,2.00,3254.0,1.80,6508.0,3.61,4440.09,4442.97,4414.52,6,0.34,1.75,0.0144,26.0,118.67
2026.03.26 14:04:59,order_sent,XAUUSD,LONG,server_08_15,10009,order_sent,Nested_NWave_NecklineBreak,clean_nested_nwave_entry,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,clean_nested_nwave_entry,4446.16,4413.62,4511.24,0.01,32.54,2.00,3254.0,1.80,6508.0,3.61,4440.09,4442.97,4414.52,6,0.34,1.75,0.0144,26.0,118.67
2026.03.26 14:19:59,order_blocked,XAUUSD,LONG,server_08_15,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,4447.83,4413.65,4516.19,0.01,34.18,2.00,3418.0,1.96,6836.0,3.91,4440.09,4441.90,4414.52,7,0.44,1.91,0.0154,27.0,65.39
2026.03.26 14:34:59,order_blocked,XAUUSD,LONG,server_08_15,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,4448.55,4413.63,4518.39,0.01,34.92,2.00,3492.0,1.96,6984.0,3.92,4440.09,4443.42,4414.52,8,0.48,1.91,0.0135,24.0,63.00
2026.03.26 14:49:59,order_blocked,XAUUSD,LONG,server_08_15,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,4426.48,4413.65,4452.14,0.03,12.83,2.00,1283.0,0.74,2566.0,1.47,4440.09,4440.76,4414.52,9,0.78,0.69,0.0155,27.0,57.34
2026.03.26 15:19:59,order_blocked,XAUUSD,LONG,server_08_15,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_initial,existing_position,existing_position,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_initial,4436.79,4413.63,4483.11,0.02,23.16,2.00,2316.0,1.30,4632.0,2.60,4440.09,4442.05,4414.52,11,0.19,1.25,0.0157,28.0,90.48
2026.03.26 16:49:59,order_blocked,XAUUSD,LONG,server_16_23,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,4452.47,4419.27,4518.87,0.01,33.20,2.00,3320.0,1.74,6640.0,3.48,4445.37,4453.66,4420.22,3,0.37,1.69,0.0126,24.0,70.57
2026.03.26 17:04:59,order_blocked,XAUUSD,LONG,server_16_23,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,4450.28,4419.27,4512.30,0.01,31.01,2.00,3101.0,1.63,6202.0,3.25,4445.37,4452.84,4420.22,4,0.26,1.58,0.0136,26.0,71.95
2026.03.26 17:19:59,order_blocked,XAUUSD,LONG,server_16_23,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,4455.51,4419.27,4527.99,0.01,36.24,2.00,3624.0,1.92,7248.0,3.83,4445.37,4446.50,4420.22,5,0.54,1.87,0.0143,27.0,68.61
2026.03.26 17:49:59,order_blocked,XAUUSD,LONG,server_16_23,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,4461.93,4419.22,4547.35,0.01,42.71,2.00,4271.0,2.13,8542.0,4.26,4445.37,4460.47,4420.22,7,0.83,2.08,0.0115,23.0,61.14
