timeframe_set,scenario,period,year,symbol,direction,fx_bucket,fx_direction_bucket,time,close_time,month,session,entry_price,sl,tp,result_R,net_profit,scan_driver_symbol,execution_minutes,max_favorable_r,max_adverse_r,reached_0_5R,reached_1R,reached_2R,h4_bias_state,h4_ma_state,h4_dow_state,h4_fib_zone,h4_fib_retracement_pct,h1_pullback_type,h1_prev_extreme_break_state,h1_counter_nwave_state,h1_counter_wave_atr,bos_level_type,true_bos_level,m15_trigger_type,room_to_1r,room_to_2r,nearest_obstacle_type,nearest_obstacle_price,sl_atr,spread_atr,spread_points,distance_bos_to_entry_atr,distance_neckline_to_entry_atr,label,cond_h4_bias_ma,cond_h4_dow_bias,cond_h4_fib_382_618,cond_h1_prev_extreme_break,cond_h1_counter_nwave,cond_h1_counter_wave_atr,cond_true_bos_level,cond_m15_prev_extreme_bos,cond_m15_close_bos,cond_room_to_1r,cond_room_to_2r,cond_sl_atr_ok,audit_h4_bias_ok,audit_h1_pullback_ok,audit_h1_clean_pullback_type,audit_m15_reversal_ok,audit_dow_structure_ok,audit_room_to_target_ok,audit_fractal_entry_quality,audit_failure_type
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,GBPJPY,SHORT,FX,FX SHORT,2025.04.11 10:20:00,2025.04.11 12:51:55,2025-04,server_08_15,186.777,187.088,186.155,-1.006,-51.3,USDJPY,5,2.006,0.884,true,true,true,none,ma_bias_fail,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_up,prev_extreme_break,counter_nwave_fail,1.7,weak_higher_low,186.014,m15_prev_extreme_bos,2.3,1.15,h4_impulse_low,186.061,1.37,0.1668,38.0,0.0,3.35,fixed_room2r_lower_tf,false,true,true,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,USDJPY,SHORT,FX,FX SHORT,2025.04.11 20:45:00,2025.04.11 20:48:58,2025-04,server_16_23,143.874,143.997,143.628,-1.0,-52.11,USDJPY,5,0.211,0.927,false,false,false,none,ma_bias_pass,dow_bias_fail,valid_h4_pullback_zone,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,7.36,last_higher_low,143.295,m15_prev_extreme_bos,13.51,6.76,h1_counter_low,142.212,1.13,0.1924,21.0,0.0,5.3,fixed_room2r_lower_tf,true,false,true,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,EURJPY,LONG,FX,FX LONG,2025.04.11 03:45:00,2025.04.15 17:17:57,2025-04,server_00_07,162.079,161.467,163.303,-1.0,-50.77,USDJPY,5,1.941,1.088,true,true,false,none,ma_bias_pass,dow_bias_pass,too_deep_pullback,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,1.88,last_lower_high,161.962,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,2.14,0.1086,31.0,0.0,0.41,fixed_room2r_lower_tf,true,true,false,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2025.04.15 22:40:00,2025.04.15 23:00:30,2025-04,server_16_23,3227.37,3230.85,3220.41,-1.006,-49.0,USDJPY,5,0.164,1.776,false,false,false,none,ma_bias_fail,dow_bias_pass,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,4.25,last_higher_low,3219.5,m15_prev_extreme_bos,3.0,1.5,h1_counter_low,3216.92,2.06,0.1066,18.0,0.0,4.66,fixed_room2r_lower_tf,false,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2025.04.16 07:35:00,2025.04.16 07:41:59,2025-04,server_00_07,3270.87,3275.54,3261.53,-1.002,-46.8,USDJPY,5,0.34,2.266,false,false,false,none,ma_bias_fail,dow_bias_pass,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,2.91,last_higher_low,3266.2,m15_prev_extreme_bos,3.19,1.6,h1_counter_low,3255.97,1.69,0.0651,18.0,0.0,1.69,fixed_room2r_lower_tf,false,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,EURUSD,LONG,FX,FX LONG,2025.04.21 01:05:00,2025.04.21 02:40:24,2025-04,server_00_07,1.14073,1.13863,1.14493,2.0,96.6,USDJPY,5,2.21,0.09,true,true,true,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,0.78,weak_lower_high,1.13952,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,1.88,0.1611,18.0,0.0,1.08,fixed_room2r_lower_tf,true,false,false,true,false,false,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2025.04.22 09:35:00,2025.04.22 10:05:31,2025-04,server_08_15,3479.97,3473.29,3493.33,-1.025,-47.95,USDJPY,5,1.65,2.843,true,true,false,none,ma_bias_pass,dow_bias_pass,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,2.38,last_lower_high,3487.15,m15_true_bos_close,2.2,1.1,h1_counter_high,3494.69,1.14,0.0307,18.0,0.0,1.22,fixed_room2r_lower_tf,true,true,false,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,USDJPY,LONG,FX,FX LONG,2025.04.23 10:50:00,2025.04.23 11:30:03,2025-04,server_08_15,141.835,141.713,142.079,-1.016,-51.63,USDJPY,5,0.893,1.074,true,false,false,none,ma_bias_pass,dow_bias_fail,valid_h4_pullback_zone,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,2.68,last_lower_high,142.141,m15_prev_extreme_bos,3.32,1.66,h1_counter_high,142.24,1.08,0.1677,19.0,0.0,2.7,fixed_room2r_lower_tf,true,false,true,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,USDJPY,LONG,FX,FX LONG,2025.05.02 15:40:00,2025.05.02 15:42:32,2025-05,server_08_15,144.511,144.339,144.855,-1.0,-48.86,USDJPY,5,1.105,1.041,true,true,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,6.62,last_lower_high,144.807,m15_prev_extreme_bos,4.38,2.19,h1_counter_high,145.264,1.58,0.1656,18.0,0.0,2.72,fixed_room2r_lower_tf,true,false,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2025.05.02 16:40:00,2025.05.02 19:58:31,2025-05,server_16_23,3254.52,3269.55,3224.46,2.002,90.27,USDJPY,5,2.104,0.669,true,true,true,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,1.96,last_higher_low,3257.36,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,2.16,0.0259,18.0,0.0,0.41,fixed_room2r_lower_tf,true,false,false,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,USDJPY,SHORT,FX,FX SHORT,2025.05.06 19:35:00,2025.05.06 22:12:42,2025-05,server_16_23,142.743,142.902,142.425,2.0,100.47,USDJPY,5,2.164,0.283,true,true,true,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,2.9,last_higher_low,142.743,m15_true_bos_close,2.49,1.25,h1_counter_low,142.347,1.56,0.1666,17.0,0.0,0.0,fixed_room2r_lower_tf,true,true,true,true,true,true,true,true,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,EURUSD,LONG,FX,FX LONG,2025.05.07 21:45:00,2025.05.07 21:45:30,2025-05,server_16_23,1.13393,1.13323,1.13533,-1.0,-50.4,USDJPY,5,0.271,2.843,false,false,false,none,ma_bias_pass,dow_bias_fail,valid_h4_pullback_zone,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,3.18,last_lower_high,1.13534,m15_true_bos_close,4.41,2.21,h1_counter_high,1.13702,0.73,0.1885,18.0,0.0,1.48,fixed_room2r_lower_tf,true,false,true,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,USDJPY,SHORT,FX,FX SHORT,2025.05.12 01:10:00,2025.05.12 04:24:27,2025-05,server_00_07,145.972,146.239,145.438,-1.019,-50.22,USDJPY,5,1.037,1.131,true,true,false,none,ma_bias_fail,dow_bias_pass,too_shallow_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,8.36,last_higher_low,145.286,m15_prev_extreme_bos,3.12,1.56,h1_counter_low,145.139,2.02,0.1361,18.0,0.0,5.19,fixed_room2r_lower_tf,false,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2025.05.20 09:10:00,2025.05.20 09:42:16,2025-05,server_08_15,3216.48,3219.96,3209.52,2.026,98.7,USDJPY,5,2.172,0.759,true,true,true,none,ma_bias_pass,dow_bias_pass,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,3.05,last_higher_low,3211.23,m15_true_bos_close,3.36,1.68,h1_counter_low,3204.79,1.09,0.0563,18.0,0.0,1.64,fixed_room2r_lower_tf,true,true,false,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2025.05.21 03:20:00,2025.05.21 03:40:01,2025-05,server_00_07,3293.51,3288.4,3303.73,2.059,94.68,USDJPY,5,2.078,0.217,true,true,true,none,ma_bias_pass,dow_bias_pass,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,1.42,weak_lower_high,3304.16,m15_prev_extreme_bos,2.08,1.04,h1_counter_high,3304.16,2.11,0.0744,18.0,0.0,4.4,fixed_room2r_lower_tf,true,true,false,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2025.05.27 23:15:00,2025.05.27 23:20:20,2025-05,server_16_23,3303.57,3304.49,3301.73,-1.0,-50.6,USDJPY,5,0.293,1.63,false,false,false,none,ma_bias_pass,dow_bias_pass,too_shallow_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,3.46,last_higher_low,3299.08,m15_prev_extreme_bos,9.51,4.76,h1_counter_low,3294.82,0.71,0.1383,18.0,0.0,3.45,fixed_room2r_lower_tf,true,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,USDJPY,LONG,FX,FX LONG,2025.05.28 10:05:00,2025.05.28 10:08:45,2025-05,server_08_15,144.379,144.197,144.743,-1.016,-52.6,USDJPY,5,0.038,1.181,false,false,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,1.5,weak_lower_high,144.761,m15_prev_extreme_bos,2.1,1.05,h1_counter_high,144.761,1.8,0.1782,18.0,0.0,3.78,fixed_room2r_lower_tf,true,false,false,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2025.05.30 03:10:00,2025.05.30 03:11:27,2025-05,server_00_07,3316.53,3315.05,3319.49,-1.0,-50.32,USDJPY,5,0.0,2.074,false,false,false,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,1.98,last_lower_high,3317.96,m15_true_bos_close,2.97,1.48,h1_counter_high,3320.92,0.87,0.1063,18.0,0.0,0.84,fixed_room2r_lower_tf,true,true,true,true,true,true,true,true,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2025.06.03 09:10:00,2025.06.03 09:38:54,2025-06,server_08_15,3362.8,3359.03,3370.34,-1.027,-50.31,USDJPY,5,0.851,2.875,true,false,false,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,3.7,last_lower_high,3365.16,m15_true_bos_close,4.03,2.02,h1_counter_high,3378.01,1.4,0.0669,18.0,0.0,0.88,fixed_room2r_lower_tf,true,true,true,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2025.06.03 15:05:00,2025.06.03 15:06:38,2025-06,server_08_15,3356.36,3353.2,3362.68,-1.0,-47.4,USDJPY,5,0.0,1.921,false,false,false,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,3.42,last_lower_high,3358.63,m15_true_bos_close,2.68,1.34,h1_counter_high,3364.83,1.78,0.1017,18.0,0.0,1.28,fixed_room2r_lower_tf,true,true,true,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2025.06.11 09:00:00,2025.06.11 10:50:03,2025-06,server_08_15,3339.63,3343.29,3332.31,-1.044,-49.66,USDJPY,5,1.954,2.432,true,true,false,none,ma_bias_fail,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,4.55,last_higher_low,3336.92,m15_true_bos_close,3.41,1.71,h1_counter_low,3327.14,1.75,0.086,18.0,0.0,1.29,fixed_room2r_lower_tf,false,true,true,true,true,true,true,true,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2025.06.11 14:45:00,2025.06.11 15:04:54,2025-06,server_08_15,3334.62,3331.14,3341.58,-1.009,-49.14,USDJPY,5,0.575,2.103,true,false,false,none,ma_bias_pass,dow_bias_pass,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,4.02,last_lower_high,3346.7,m15_prev_extreme_bos,4.0,2.0,h1_counter_high,3348.53,1.34,0.0695,18.0,0.0,4.66,fixed_room2r_lower_tf,true,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2025.06.16 11:25:00,2025.06.16 16:16:44,2025-06,server_08_15,3414.18,3409.33,3423.88,-1.26,-61.1,USDJPY,5,1.734,1.678,true,true,false,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,5.99,last_lower_high,3430.38,m15_prev_extreme_bos,5.22,2.61,h4_impulse_high,3439.52,1.46,0.0541,18.0,0.0,4.87,fixed_room2r_lower_tf,true,true,true,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,USDJPY,LONG,FX,FX LONG,2025.06.16 18:05:00,2025.06.16 18:34:44,2025-06,server_16_23,144.026,143.952,144.174,2.0,98.55,USDJPY,5,2.149,0.527,true,true,true,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,1.89,last_lower_high,143.997,m15_true_bos_close,3.34,1.67,h1_counter_high,144.273,0.68,0.1561,17.0,0.0,0.27,fixed_room2r_lower_tf,true,false,false,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2025.06.25 13:15:00,2025.06.25 13:20:56,2025-06,server_08_15,3327.76,3326.29,3330.7,-1.034,-50.16,USDJPY,5,1.184,2.32,true,true,false,none,ma_bias_fail,dow_bias_pass,too_shallow_pullback,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,1.77,weak_lower_high,3337.08,m15_prev_extreme_bos,5.05,2.52,h4_impulse_high,3335.18,0.74,0.0904,18.0,0.0,4.68,fixed_room2r_lower_tf,false,true,false,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2025.06.26 15:35:00,2025.06.26 15:36:56,2025-06,server_08_15,3334.23,3331.33,3340.03,-1.007,-49.64,USDJPY,5,0.638,1.321,true,false,false,none,ma_bias_pass,dow_bias_pass,too_deep_pullback,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,2.4,weak_lower_high,3344.1,m15_prev_extreme_bos,3.08,1.54,h4_impulse_high,3343.16,1.03,0.0676,19.0,0.0,3.51,fixed_room2r_lower_tf,true,true,false,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2025.07.01 22:25:00,2025.07.02 01:33:29,2025-07,server_16_23,3339.0,3336.79,3343.42,2.009,80.35,USDJPY,5,2.167,1.072,true,true,true,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,2.16,last_lower_high,3340.82,m15_prev_extreme_bos,2.01,1.01,h1_counter_high,3343.45,1.75,0.1421,18.0,0.0,1.44,fixed_room2r_lower_tf,true,true,true,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2025.07.04 13:55:00,2025.07.04 15:40:15,2025-07,server_08_15,3336.52,3332.78,3344.0,-1.024,-49.79,USDJPY,5,0.353,1.364,false,false,false,none,ma_bias_fail,dow_bias_pass,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,3.62,last_lower_high,3344.18,m15_prev_extreme_bos,2.28,1.14,h1_counter_high,3345.03,1.92,0.0977,19.0,0.0,3.94,fixed_room2r_lower_tf,false,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,USDJPY,SHORT,FX,FX SHORT,2025.07.10 18:05:00,2025.07.10 18:35:27,2025-07,server_16_23,146.451,146.556,146.241,-1.01,-48.46,USDJPY,5,0.743,1.048,true,false,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,3.29,last_higher_low,146.195,m15_prev_extreme_bos,3.57,1.79,h1_counter_low,146.076,1.28,0.1956,16.0,0.0,3.13,fixed_room2r_lower_tf,true,false,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,USDJPY,SHORT,FX,FX SHORT,2025.07.16 19:05:00,2025.07.17 15:30:01,2025-07,server_16_23,148.174,148.941,146.64,-1.01,-50.06,USDJPY,5,0.904,1.177,true,false,false,none,ma_bias_fail,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_up,prev_extreme_break,counter_nwave_fail,0.8,weak_higher_low,148.466,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,1.97,0.0411,16.0,0.0,0.75,fixed_room2r_lower_tf,false,true,true,true,false,false,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2025.07.16 19:05:00,2025.07.17 15:30:34,2025-07,server_16_23,3342.93,3319.11,3390.57,-1.022,-53.41,USDJPY,5,0.608,1.274,true,false,false,none,ma_bias_fail,dow_bias_pass,too_deep_pullback,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,1.83,last_lower_high,3339.46,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,2.06,0.0155,18.0,0.0,0.3,fixed_room2r_lower_tf,false,true,false,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2025.07.23 02:20:00,2025.07.23 02:36:29,2025-07,server_00_07,3428.71,3427.52,3431.09,-1.025,-48.8,USDJPY,5,1.538,1.025,true,true,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,2.15,weak_lower_high,3432.98,m15_prev_extreme_bos,3.59,1.79,h1_counter_high,3432.98,0.95,0.1605,20.0,0.0,3.43,fixed_room2r_lower_tf,true,false,false,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,EURJPY,SHORT,FX,FX SHORT,2025.08.01 16:15:00,2025.08.01 19:32:11,2025-08,server_16_23,171.425,171.717,170.841,2.0,94.1,USDJPY,5,2.185,0.445,true,true,true,none,ma_bias_fail,dow_bias_pass,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,1.37,last_higher_low,171.537,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,1.61,0.1652,30.0,0.0,0.62,fixed_room2r_lower_tf,false,true,false,true,true,true,true,true,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2025.08.04 03:05:00,2025.08.04 03:31:48,2025-08,server_00_07,3357.68,3354.38,3364.28,-1.042,-48.16,USDJPY,5,0.739,1.242,true,false,false,none,ma_bias_pass,dow_bias_pass,too_shallow_pullback,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,1.78,weak_lower_high,3369.04,m15_prev_extreme_bos,3.44,1.72,h1_counter_high,3369.04,2.0,0.115,19.0,0.0,6.88,fixed_room2r_lower_tf,true,true,false,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2025.08.05 09:00:00,2025.08.05 09:05:55,2025-08,server_08_15,3374.18,3371.06,3380.42,-1.0,-46.8,USDJPY,5,0.0,1.365,false,false,false,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,3.39,weak_lower_high,3382.42,m15_prev_extreme_bos,2.64,1.32,h1_counter_high,3382.42,1.99,0.1151,18.0,0.0,5.27,fixed_room2r_lower_tf,true,true,true,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2025.08.08 05:20:00,2025.08.08 10:47:57,2025-08,server_00_07,3387.89,3380.91,3401.85,2.0,83.76,USDJPY,5,2.334,0.617,true,true,true,none,ma_bias_pass,dow_bias_pass,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,4.27,last_lower_high,3402.48,m15_prev_extreme_bos,2.8,1.4,h1_counter_high,3407.43,2.11,0.0574,19.0,0.0,4.41,fixed_room2r_lower_tf,true,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2025,2025,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2025.08.18 18:55:00,2025.08.18 19:06:00,2025-08,server_16_23,3334.8,3332.07,3340.26,-1.015,-47.09,USDJPY,5,0.44,1.059,false,false,false,none,ma_bias_fail,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,4.5,last_lower_high,3338.66,m15_prev_extreme_bos,5.09,2.54,h1_counter_high,3348.69,1.46,0.1019,19.0,0.0,2.07,fixed_room2r_lower_tf,false,true,true,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
