period,run_id,scenario,source,symbol,direction,time,close_time,entry_price,sl,tp,result_R,net_profit,fx_bucket,session,month,scan_driver_symbol,max_favorable_r,max_adverse_r,reached_1R,reached_2R,h4_bias_state,h4_ma_state,h4_dow_state,h4_fib_zone,h4_fib_retracement_pct,h1_pullback_type,h1_prev_extreme_break_state,h1_counter_nwave_state,h1_counter_wave_atr,bos_level_type,true_bos_level,m15_trigger_type,room_to_1r,room_to_2r,nearest_obstacle_type,nearest_obstacle_price,sl_atr,distance_bos_to_entry_atr,distance_neckline_to_entry_atr,label,cond_h4_bias_ma,cond_h4_dow_bias,cond_h4_fib_382_618,cond_h1_prev_extreme_break,cond_h1_counter_nwave,cond_h1_counter_wave_atr,cond_true_bos_level,cond_m15_prev_extreme_bos,cond_m15_close_bos,cond_room_to_1r,cond_room_to_2r,cond_sl_atr_ok,audit_h4_bias_ok,audit_h1_pullback_ok,audit_h1_clean_pullback_type,audit_m15_reversal_ok,audit_dow_structure_ok,audit_room_to_target_ok,audit_fractal_entry_quality,audit_failure_type
2026-Q1,E,Nested_Fixed_H4Fib_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,USDJPY,LONG,2026.01.26 08:20:00,2026.01.26 08:30:12,154.294,154.17,154.542,-1.032,-51.48,FX,server_08_15,2026-01,USDJPY,0.944,2.242,false,false,none,ma_bias_fail,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,6.23,last_lower_high,155.337,m15_prev_extreme_bos,32.55,16.27,h1_counter_high,158.33,0.68,0.0,5.74,fixed_h4fib_room2r,false,true,true,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
2026-Q1,E,Nested_Fixed_H4Fib_Room2R_BOTH_all_H4_H1_M15_2R,fixed_condition,USDJPY,LONG,2026.03.16 19:05:00,2026.03.16 20:13:22,159.293,159.144,159.591,-1.013,-48.39,FX,server_16_23,2026-03,USDJPY,0.389,1.121,false,false,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,2.36,last_lower_high,159.376,m15_prev_extreme_bos,2.28,1.14,h1_counter_high,159.633,1.19,0.0,0.66,fixed_h4fib_room2r,true,true,true,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
2026-Q1,G,Nested_NWave_StructuralBOS_V2_BOTH_all_H4_H1_M15_2R,comparison,GBPUSD,LONG,2026.01.05 13:50:00,2026.01.05 15:08:29,1.34611,1.34437,1.34959,-1.011,-49.28,FX,server_08_15,2026-01,USDJPY,0.718,1.782,false,false,,,,,0.0,,,,3.38,,1.3466,,1.69,0.84,,0.0,1.82,0.51,0.51,insufficient_room_to_target,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,G,Nested_NWave_StructuralBOS_V2_BOTH_all_H4_H1_M15_2R,comparison,USDJPY,SHORT,2026.01.20 03:05:00,2026.01.20 03:29:57,157.953,158.147,157.565,-1.0,-49.07,FX,server_00_07,2026-01,USDJPY,0.577,1.119,false,false,,,,,0.0,,,,2.05,,157.997,,2.76,1.38,,0.0,2.15,0.49,0.49,clean_structural_bos_v2,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,G,Nested_NWave_StructuralBOS_V2_BOTH_all_H4_H1_M15_2R,comparison,GBPUSD,LONG,2026.01.21 16:50:00,2026.01.21 17:22:04,1.3452,1.34309,1.34942,-1.0,-48.53,FX,server_16_23,2026-01,USDJPY,0.308,1.114,false,false,,,,,0.0,,,,1.48,,1.34483,,1.84,0.92,,0.0,1.67,0.29,0.29,insufficient_room_to_target,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,G,Nested_NWave_StructuralBOS_V2_BOTH_all_H4_H1_M15_2R,comparison,EURUSD,LONG,2026.03.23 15:05:00,2026.03.27 10:58:03,1.15607,1.15184,1.16453,-1.005,-51.2,FX,server_08_15,2026-03,USDJPY,1.858,1.071,true,false,,,,,0.0,,,,1.23,,1.15456,,1.3,0.65,,0.0,1.52,0.54,0.54,insufficient_room_to_target,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,H,Nested_NWave_ContextQualityRouterV2_BOTH_all_H4_H1_M15_2R,comparison,GBPUSD,LONG,2026.01.21 16:20:00,2026.01.21 17:03:23,1.34256,1.34098,1.34572,2.0,97.96,FX,server_16_23,2026-01,USDJPY,2.082,0.234,true,true,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.46,0.0,0.1,weak_breakout_clean_context,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,
2026-Q1,H,Nested_NWave_ContextQualityRouterV2_BOTH_all_H4_H1_M15_2R,comparison,USDJPY,SHORT,2026.01.29 03:50:00,2026.01.29 09:41:04,153.187,153.433,152.695,-1.004,-49.9,FX,server_00_07,2026-01,USDJPY,1.195,0.923,true,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.51,0.0,0.77,strong_breakout_clean_context,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,H,Nested_NWave_ContextQualityRouterV2_BOTH_all_H4_H1_M15_2R,comparison,XAUUSD,SHORT,2026.02.03 13:50:00,2026.02.03 14:00:55,4906.75,4924.98,4870.29,-1.013,-36.92,XAUUSD,server_08_15,2026-02,USDJPY,0.784,1.593,false,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,0.92,0.0,0.37,weak_breakout_clean_context,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,H,Nested_NWave_ContextQualityRouterV2_BOTH_all_H4_H1_M15_2R,comparison,USDJPY,SHORT,2026.02.12 19:05:00,2026.02.13 03:05:06,152.724,153.076,152.02,-1.011,-51.27,FX,server_16_23,2026-02,USDJPY,0.531,1.747,false,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.5,0.0,0.44,strong_breakout_clean_context,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,H,Nested_NWave_ContextQualityRouterV2_BOTH_all_H4_H1_M15_2R,comparison,XAUUSD,SHORT,2026.02.18 13:50:00,2026.02.18 14:10:33,4913.6,4924.86,4891.08,-1.003,-45.16,XAUUSD,server_08_15,2026-02,USDJPY,0.639,1.407,false,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.65,0.0,0.39,strong_breakout_clean_context,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,H,Nested_NWave_ContextQualityRouterV2_BOTH_all_H4_H1_M15_2R,comparison,USDJPY,LONG,2026.02.26 10:35:00,2026.02.26 16:46:26,156.038,155.891,156.332,-1.02,-49.07,FX,server_08_15,2026-02,USDJPY,1.395,1.483,true,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.18,0.0,0.2,weak_breakout_clean_context,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,H,Nested_NWave_ContextQualityRouterV2_BOTH_all_H4_H1_M15_2R,comparison,XAUUSD,LONG,2026.03.02 21:20:00,2026.03.03 08:14:13,5325.62,5288.46,5399.94,-1.01,-38.31,XAUUSD,server_16_23,2026-03,USDJPY,1.459,1.245,true,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.62,0.0,0.22,strong_breakout_clean_context,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,H,Nested_NWave_ContextQualityRouterV2_BOTH_all_H4_H1_M15_2R,comparison,GBPUSD,SHORT,2026.03.04 15:05:00,2026.03.05 07:56:51,1.33668,1.33901,1.33202,2.021,98.13,FX,server_08_15,2026-03,USDJPY,2.648,0.837,true,true,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.44,0.0,0.26,strong_breakout_clean_context,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,
2026-Q1,H,Nested_NWave_ContextQualityRouterV2_BOTH_all_H4_H1_M15_2R,comparison,XAUUSD,SHORT,2026.03.20 11:50:00,2026.03.20 13:56:26,4695.8,4724.39,4638.62,2.004,57.29,XAUUSD,server_08_15,2026-03,USDJPY,2.053,0.435,true,true,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.7,0.0,0.87,weak_breakout_clean_context,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,
2026-Q1,H,Nested_NWave_ContextQualityRouterV2_BOTH_all_H4_H1_M15_2R,comparison,XAUUSD,LONG,2026.03.26 14:05:00,2026.03.26 19:21:27,4446.16,4413.62,4511.24,-1.073,-34.93,XAUUSD,server_08_15,2026-03,USDJPY,1.019,2.438,true,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.8,0.0,0.34,weak_breakout_clean_context,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,I,Nested_NWave_NecklineBreak_BOTH_all_H4_H1_M15_2R,comparison,USDJPY,LONG,2026.01.14 20:05:00,2026.01.16 04:40:12,158.363,158.097,158.895,-1.004,-43.42,FX,server_16_23,2026-01,USDJPY,1.914,1.5,true,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,2.2,0.0,0.71,neckline_break_late,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,I,Nested_NWave_NecklineBreak_BOTH_all_H4_H1_M15_2R,comparison,GBPUSD,SHORT,2026.01.16 15:35:00,2026.01.16 17:39:05,1.34001,1.3413,1.33743,2.039,99.94,FX,server_08_15,2026-01,USDJPY,2.69,0.566,true,true,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.67,0.0,0.52,neckline_break_late,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,
2026-Q1,I,Nested_NWave_NecklineBreak_BOTH_all_H4_H1_M15_2R,comparison,GBPUSD,SHORT,2026.01.16 18:05:00,2026.01.19 01:43:29,1.33826,1.34046,1.33386,-1.005,-48.89,FX,server_16_23,2026-01,USDJPY,1.864,1.077,true,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,2.17,0.0,1.17,neckline_break_late,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,I,Nested_NWave_NecklineBreak_BOTH_all_H4_H1_M15_2R,comparison,GBPUSD,LONG,2026.01.21 16:05:00,2026.01.21 21:31:09,1.34319,1.34101,1.34755,-1.0,-47.96,FX,server_16_23,2026-01,USDJPY,1.22,1.055,true,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,2.16,0.0,0.51,neckline_break_late,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,I,Nested_NWave_NecklineBreak_BOTH_all_H4_H1_M15_2R,comparison,GBPUSD,LONG,2026.01.28 13:05:00,2026.01.28 13:08:17,1.37814,1.37737,1.37968,-1.0,-49.28,FX,server_08_15,2026-01,USDJPY,1.416,1.519,true,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,0.62,0.0,0.83,neckline_break_late,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,I,Nested_NWave_NecklineBreak_BOTH_all_H4_H1_M15_2R,comparison,GBPUSD,LONG,2026.01.28 20:05:00,2026.01.28 20:38:13,1.37888,1.37696,1.38272,-1.0,-48.0,FX,server_16_23,2026-01,USDJPY,0.146,1.354,false,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.02,0.0,0.1,clean_nested_nwave_entry,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,I,Nested_NWave_NecklineBreak_BOTH_all_H4_H1_M15_2R,comparison,EURUSD,LONG,2026.01.29 01:05:00,2026.01.29 09:03:55,1.19569,1.19388,1.19931,2.017,98.55,FX,server_00_07,2026-01,USDJPY,2.149,0.304,true,true,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.79,0.0,0.47,neckline_break_late,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,
2026-Q1,I,Nested_NWave_NecklineBreak_BOTH_all_H4_H1_M15_2R,comparison,USDJPY,SHORT,2026.01.29 03:05:00,2026.01.29 09:41:04,153.257,153.433,152.905,-1.006,-50.76,FX,server_00_07,2026-01,USDJPY,2.068,0.892,true,true,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.23,0.0,0.39,neckline_break_late,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,I,Nested_NWave_NecklineBreak_BOTH_all_H4_H1_M15_2R,comparison,XAUUSD,LONG,2026.01.30 01:50:00,2026.01.30 03:07:19,5443.19,5372.9,5583.77,-1.007,-70.76,XAUUSD,server_00_07,2026-01,USDJPY,0.11,2.009,false,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.9,0.0,0.46,neckline_break_initial,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,I,Nested_NWave_NecklineBreak_BOTH_all_H4_H1_M15_2R,comparison,XAUUSD,SHORT,2026.02.03 13:50:00,2026.02.03 14:00:55,4906.75,4924.98,4870.29,-1.013,-36.92,XAUUSD,server_08_15,2026-02,USDJPY,0.784,1.593,false,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,0.92,0.0,0.37,neckline_break_late,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,I,Nested_NWave_NecklineBreak_BOTH_all_H4_H1_M15_2R,comparison,USDJPY,SHORT,2026.02.12 18:50:00,2026.02.13 03:05:06,152.728,153.076,152.032,-1.011,-50.72,FX,server_16_23,2026-02,USDJPY,0.549,1.756,false,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.45,0.0,0.42,neckline_break_late,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,I,Nested_NWave_NecklineBreak_BOTH_all_H4_H1_M15_2R,comparison,GBPJPY,SHORT,2026.02.13 16:50:00,2026.02.13 17:10:40,208.53,208.811,207.968,-1.014,-48.41,FX,server_16_23,2026-02,USDJPY,0.694,1.541,false,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.34,0.0,0.37,neckline_break_late,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,I,Nested_NWave_NecklineBreak_BOTH_all_H4_H1_M15_2R,comparison,EURJPY,SHORT,2026.02.13 16:50:00,2026.02.16 09:17:13,181.551,181.89,180.873,-1.018,-50.97,FX,server_16_23,2026-02,USDJPY,1.348,1.097,true,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,2.15,0.0,0.78,neckline_break_late,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,I,Nested_NWave_NecklineBreak_BOTH_all_H4_H1_M15_2R,comparison,EURUSD,SHORT,2026.02.12 19:20:00,2026.02.17 13:56:10,1.18705,1.1891,1.18295,2.005,96.69,FX,server_16_23,2026-02,USDJPY,2.293,0.678,true,true,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,2.07,0.0,0.66,neckline_break_late,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,
2026-Q1,I,Nested_NWave_NecklineBreak_BOTH_all_H4_H1_M15_2R,comparison,XAUUSD,SHORT,2026.02.18 12:50:00,2026.02.18 14:07:13,4912.91,4923.44,4891.85,-1.01,-42.56,XAUUSD,server_08_15,2026-02,USDJPY,0.617,1.57,false,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.42,0.0,0.02,neckline_break_initial,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,I,Nested_NWave_NecklineBreak_BOTH_all_H4_H1_M15_2R,comparison,EURUSD,LONG,2026.02.23 17:35:00,2026.02.23 17:52:41,1.18005,1.17924,1.18167,-1.0,-47.79,FX,server_16_23,2026-02,USDJPY,0.556,1.605,false,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.11,0.0,0.25,neckline_break_late,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,I,Nested_NWave_NecklineBreak_BOTH_all_H4_H1_M15_2R,comparison,USDJPY,LONG,2026.02.26 09:35:00,2026.02.26 16:46:26,156.113,155.891,156.557,-1.014,-47.63,FX,server_08_15,2026-02,USDJPY,0.586,1.32,false,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.77,0.0,0.4,neckline_break_late,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,I,Nested_NWave_NecklineBreak_BOTH_all_H4_H1_M15_2R,comparison,XAUUSD,SHORT,2026.02.27 12:35:00,2026.02.27 13:55:08,5171.58,5183.0,5148.74,-1.011,-46.2,XAUUSD,server_08_15,2026-02,USDJPY,0.208,1.654,false,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.66,0.0,0.39,neckline_break_initial,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,I,Nested_NWave_NecklineBreak_BOTH_all_H4_H1_M15_2R,comparison,XAUUSD,LONG,2026.03.02 21:20:00,2026.03.03 08:14:13,5325.62,5288.46,5399.94,-1.01,-38.31,XAUUSD,server_16_23,2026-03,USDJPY,1.459,1.245,true,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.62,0.0,0.22,neckline_break_initial,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,I,Nested_NWave_NecklineBreak_BOTH_all_H4_H1_M15_2R,comparison,GBPUSD,SHORT,2026.03.04 14:35:00,2026.03.06 18:43:56,1.33681,1.34042,1.32959,-1.003,-47.7,FX,server_08_15,2026-03,USDJPY,1.978,1.127,true,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,2.12,0.0,0.14,clean_nested_nwave_entry,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,I,Nested_NWave_NecklineBreak_BOTH_all_H4_H1_M15_2R,comparison,EURUSD,LONG,2026.03.11 17:35:00,2026.03.11 18:14:56,1.15891,1.1576,1.16153,-1.008,-47.52,FX,server_16_23,2026-03,USDJPY,0.557,1.191,false,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.11,0.0,0.18,neckline_break_late,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,I,Nested_NWave_NecklineBreak_BOTH_all_H4_H1_M15_2R,comparison,GBPUSD,LONG,2026.03.18 20:50:00,2026.03.18 21:39:53,1.33384,1.33156,1.3384,-1.004,-45.8,FX,server_16_23,2026-03,USDJPY,0.496,2.193,false,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,2.12,0.0,0.18,neckline_break_initial,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,I,Nested_NWave_NecklineBreak_BOTH_all_H4_H1_M15_2R,comparison,XAUUSD,SHORT,2026.03.20 09:05:00,2026.03.20 11:19:23,4694.91,4724.23,4636.27,-1.043,-30.59,XAUUSD,server_08_15,2026-03,USDJPY,1.146,1.358,true,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,2.14,0.0,1.14,neckline_break_late,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,I,Nested_NWave_NecklineBreak_BOTH_all_H4_H1_M15_2R,comparison,XAUUSD,SHORT,2026.03.20 11:50:00,2026.03.20 13:56:26,4695.8,4724.39,4638.62,2.004,57.29,XAUUSD,server_08_15,2026-03,USDJPY,2.053,0.435,true,true,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.7,0.0,0.87,neckline_break_late,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,
2026-Q1,I,Nested_NWave_NecklineBreak_BOTH_all_H4_H1_M15_2R,comparison,GBPUSD,LONG,2026.03.24 11:20:00,2026.03.24 12:30:01,1.34117,1.33831,1.34689,-1.035,-47.36,FX,server_08_15,2026-03,USDJPY,0.346,1.133,false,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,2.15,0.0,1.33,chasing_after_break,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,chasing,bad_h4_bias
2026-Q1,I,Nested_NWave_NecklineBreak_BOTH_all_H4_H1_M15_2R,comparison,GBPUSD,LONG,2026.03.24 12:50:00,2026.03.24 16:07:17,1.3395,1.33831,1.34188,-1.0,-46.41,FX,server_08_15,2026-03,USDJPY,1.622,2.546,true,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,0.78,0.0,0.07,chasing_after_break,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,I,Nested_NWave_NecklineBreak_BOTH_all_H4_H1_M15_2R,comparison,XAUUSD,LONG,2026.03.26 14:05:00,2026.03.26 19:21:27,4446.16,4413.62,4511.24,-1.073,-34.93,XAUUSD,server_08_15,2026-03,USDJPY,1.019,2.438,true,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.8,0.0,0.34,clean_nested_nwave_entry,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,J,Nested_NWave_RetestConfirmation_BOTH_all_H4_H1_M15_2R,comparison,GBPUSD,SHORT,2026.01.16 18:35:00,2026.01.19 01:43:29,1.33833,1.34046,1.33407,-1.005,-49.51,FX,server_16_23,2026-01,USDJPY,1.958,1.08,true,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,2.06,0.0,1.08,retest_confirmation_entry,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,J,Nested_NWave_RetestConfirmation_BOTH_all_H4_H1_M15_2R,comparison,GBPUSD,LONG,2026.01.21 16:05:00,2026.01.21 21:31:09,1.34319,1.34101,1.34755,-1.0,-47.96,FX,server_16_23,2026-01,USDJPY,1.22,1.055,true,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,2.16,0.0,0.51,retest_confirmation_entry,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,J,Nested_NWave_RetestConfirmation_BOTH_all_H4_H1_M15_2R,comparison,GBPUSD,LONG,2026.01.28 20:05:00,2026.01.28 20:38:13,1.37888,1.37696,1.38272,-1.0,-48.0,FX,server_16_23,2026-01,USDJPY,0.146,1.354,false,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.02,0.0,0.1,retest_then_go_after_return_inside,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,J,Nested_NWave_RetestConfirmation_BOTH_all_H4_H1_M15_2R,comparison,EURUSD,LONG,2026.01.29 01:05:00,2026.01.29 09:03:55,1.19569,1.19388,1.19931,2.017,98.55,FX,server_00_07,2026-01,USDJPY,2.149,0.304,true,true,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.79,0.0,0.47,retest_confirmation_entry,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,
2026-Q1,J,Nested_NWave_RetestConfirmation_BOTH_all_H4_H1_M15_2R,comparison,USDJPY,SHORT,2026.01.29 05:20:00,2026.01.29 09:41:02,153.057,153.404,152.363,-1.003,-47.64,FX,server_00_07,2026-01,USDJPY,0.473,1.029,false,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.99,0.0,0.4,retest_confirmation_entry,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,J,Nested_NWave_RetestConfirmation_BOTH_all_H4_H1_M15_2R,comparison,USDJPY,SHORT,2026.02.12 19:05:00,2026.02.13 03:05:06,152.724,153.076,152.02,-1.011,-51.27,FX,server_16_23,2026-02,USDJPY,0.531,1.747,false,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.5,0.0,0.44,retest_confirmation_entry,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,J,Nested_NWave_RetestConfirmation_BOTH_all_H4_H1_M15_2R,comparison,GBPJPY,SHORT,2026.02.13 16:50:00,2026.02.13 17:10:40,208.53,208.811,207.968,-1.014,-48.41,FX,server_16_23,2026-02,USDJPY,0.694,1.541,false,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.34,0.0,0.37,retest_confirmation_entry,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,J,Nested_NWave_RetestConfirmation_BOTH_all_H4_H1_M15_2R,comparison,EURJPY,SHORT,2026.02.13 17:35:00,2026.02.16 09:17:13,181.585,181.89,180.975,-1.02,-50.27,FX,server_16_23,2026-02,USDJPY,1.61,1.108,true,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.76,0.0,0.51,retest_confirmation_entry,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,J,Nested_NWave_RetestConfirmation_BOTH_all_H4_H1_M15_2R,comparison,EURUSD,SHORT,2026.02.12 19:20:00,2026.02.17 13:56:10,1.18705,1.1891,1.18295,2.005,100.89,FX,server_16_23,2026-02,USDJPY,2.293,0.678,true,true,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,2.07,0.0,0.66,retest_confirmation_entry,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,
2026-Q1,J,Nested_NWave_RetestConfirmation_BOTH_all_H4_H1_M15_2R,comparison,XAUUSD,SHORT,2026.02.18 13:35:00,2026.02.18 14:10:33,4912.95,4924.86,4889.13,-1.003,-47.76,XAUUSD,server_08_15,2026-02,USDJPY,0.549,1.385,false,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.75,0.0,0.49,retest_confirmation_entry,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
