period,scenario,run,entry_selection_mode,candidate_index,time,month,hour,session,symbol,direction,fx_bucket,event,router_decision,breakout_quality_label,breakout_quality_reason,fail_reason,execution_block_reason,label,fib_zone,neckline_break_label,h4_trend_state,h1_counter_trend_state,h4_fib_retracement_pct,entry_price,sl,tp,volume,risk_r,rr,sl_atr,tp_atr,neckline_price,right_side_level,distance_neckline_to_entry_atr,breakout_close_distance_from_neckline_atr,breakout_body_ratio,breakout_body_atr,breakout_range_atr,breakout_directional_wick_ratio,breakout_close_position_directional,neckline_touch_count,hypothetical_exit_time,hypothetical_exit_price,hypothetical_outcome,hypothetical_result_R,hypothetical_net_profit,same_bar_ambiguous,bars_to_exit,max_favorable_r,max_adverse_r,reached_0_5R,reached_1R,reached_1_5R,reached_2R,reached_3R,time_to_0_5R,time_to_1R,time_to_1_5R,time_to_2R,time_to_3R,false_break_return_inside_neckline,false_break_return_bars,cohort,h4_fib_bucket,sl_atr_bucket,neckline_touch_bucket,close_strength_bucket,close_distance_bucket,body_atr_bucket,body_ratio_bucket,directional_wick_bucket,mfe_bucket,mae_bucket,context_quality_v0,context_quality_reasons_v0,context_quality_score_v0
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,32,2026.01.29 03:19:59,2026-01,03,server_00_07,USDJPY,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,47.54,153.298,153.433,153.028,0.56,0.135,2.0,0.88,1.75,153.313,153.413,0.1,0.43,0.66,1.04,1.58,0.09,0.25,9,2026.01.29 04:30:00,153.028,tp_hit,2.0,98.81,0,14,2.03,0.637,1,1,1,1,0,5.0,15.0,65.0,70.0,,1,8,2026_q1_removed_winner_dirty_weak,42-50_mid,<1.0_tight,9-12_tested,<0.35_weak_close,0.40-0.80_extended,1.00+_overextended,0.60+_body,<0.20_clean_wick,2R+,0.5-1R,poor_context_v0,h4_mid_pullback|neckline_over_tested|sl_atr_ok|break_distance_usable|directional_close_weak|body_overextended|wick_ok,4
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,33,2026.01.29 03:19:59,2026-01,03,server_00_07,EURUSD,LONG,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bullish_nwave,bearish_counter_nwave,55.91,1.1963,1.19496,1.19898,0.37,0.00134,2.0,1.74,3.49,1.19551,1.19514,1.03,0.96,0.8,1.34,1.68,0.0,0.2,5,2026.01.29 06:05:00,1.19898,tp_hit,2.0,99.16,0,33,2.0,0.791,1,1,1,1,0,70.0,110.0,150.0,165.0,,0,,2026_q1_removed_winner_dirty_weak,50-58_mid,1.5-2.0,5-8_moderate,<0.35_weak_close,0.80+_far,1.00+_overextended,0.60+_body,<0.20_clean_wick,2R+,0.5-1R,poor_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_ok|break_too_far|directional_close_weak|body_overextended|wick_ok,4
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,34,2026.01.29 03:34:59,2026-01,03,server_00_07,USDJPY,SHORT,FX,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,weak_breakout_waiting_retest,,weak_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,47.54,153.221,153.433,152.797,0.36,0.212,2.0,1.32,2.64,153.313,153.413,0.57,0.3,0.13,0.12,0.93,0.32,0.56,10,2026.01.29 10:35:00,153.433,sl_hit,-1.0,-49.74,0,84,1.547,1.019,1,1,1,0,0,45.0,105.0,140.0,,,1,5,2026_q1_avoided_loser_dirty_weak,42-50_mid,1.0-1.5,9-12_tested,0.35-0.60_mixed_close,0.20-0.40_normal,<0.25_small_body,<0.30_wicky,0.20-0.45_mixed_wick,1.5-2R,1-1.5R,mixed_context_v0,h4_mid_pullback|neckline_over_tested|sl_atr_ok|break_distance_usable|directional_close_mixed|body_too_small|wick_ok,4
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,35,2026.01.29 03:34:59,2026-01,03,server_00_07,EURUSD,LONG,FX,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,weak_breakout_waiting_retest,,weak_breakout,valid_h4_pullback_zone,neckline_break_late,bullish_nwave,bearish_counter_nwave,55.91,1.19645,1.19496,1.19943,0.33,0.00149,2.0,1.89,3.79,1.19551,1.19514,1.2,0.64,0.29,0.31,1.04,0.21,0.5,5,2026.01.29 09:00:00,1.19943,tp_hit,2.0,98.34,0,65,2.101,0.812,1,1,1,1,0,65.0,105.0,145.0,325.0,,0,,2026_q1_removed_winner_dirty_weak,50-58_mid,1.5-2.0,5-8_moderate,0.35-0.60_mixed_close,0.40-0.80_extended,0.25-0.60_normal,<0.30_wicky,0.20-0.45_mixed_wick,2R+,0.5-1R,clean_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_ok|break_distance_usable|directional_close_mixed|body_atr_usable|wick_ok,6
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,37,2026.01.29 03:49:59,2026-01,03,server_00_07,EURUSD,LONG,FX,blocked_candidate,dirty_skipped,dirty_breakout,large_directional_wick,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bullish_nwave,bearish_counter_nwave,55.91,1.19631,1.19496,1.19901,0.37,0.00135,2.0,1.73,3.47,1.19551,1.19514,1.03,0.78,0.21,0.15,0.73,0.53,0.47,6,2026.01.29 07:00:00,1.19901,tp_hit,2.0,99.9,0,38,2.111,0.793,1,1,1,1,0,40.0,80.0,120.0,190.0,,0,,2026_q1_removed_winner_dirty_weak,50-58_mid,1.5-2.0,5-8_moderate,0.35-0.60_mixed_close,0.40-0.80_extended,<0.25_small_body,<0.30_wicky,0.45+_large_wick,2R+,0.5-1R,mixed_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_ok|break_distance_usable|directional_close_mixed|body_too_small|large_directional_wick,4
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,38,2026.01.29 04:49:59,2026-01,04,server_00_07,USDJPY,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,41.9,153.108,153.406,152.512,0.25,0.298,2.0,1.55,3.1,153.127,153.384,0.1,0.17,0.54,0.3,0.55,0.13,0.33,10,2026.01.29 09:40:00,153.406,sl_hit,-1.0,-48.56,0,58,0.721,1.027,1,0,0,0,0,50.0,,,,,1,2,2026_q1_avoided_loser_dirty_weak,38-42_shallow_edge,1.5-2.0,9-12_tested,<0.35_weak_close,<0.20_shallow_break,0.25-0.60_normal,0.30-0.60_mixed,<0.20_clean_wick,0.5-1R,1-1.5R,poor_context_v0,h4_edge_pullback|neckline_over_tested|sl_atr_ok|break_too_shallow|directional_close_weak|body_atr_usable|wick_ok,3
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,39,2026.01.29 05:04:59,2026-01,05,server_00_07,USDJPY,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close|large_directional_wick,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,41.9,153.13,153.405,152.58,0.27,0.275,2.0,1.55,3.09,153.127,153.384,0.02,0.12,0.14,0.06,0.43,0.55,0.31,11,2026.01.29 09:40:00,153.405,sl_hit,-1.0,-48.4,0,55,0.862,1.033,1,0,0,0,0,20.0,,,,,0,,2026_q1_avoided_loser_dirty_weak,38-42_shallow_edge,1.5-2.0,9-12_tested,<0.35_weak_close,<0.20_shallow_break,<0.25_small_body,<0.30_wicky,0.45+_large_wick,0.5-1R,1-1.5R,poor_context_v0,h4_edge_pullback|neckline_over_tested|sl_atr_ok|break_too_shallow|directional_close_weak|body_too_small|large_directional_wick,1
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,40,2026.01.29 05:19:59,2026-01,05,server_00_07,USDJPY,SHORT,FX,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,weak_breakout_waiting_retest,,weak_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,41.9,153.057,153.404,152.363,0.22,0.347,2.0,1.99,3.98,153.127,153.384,0.4,0.37,0.33,0.25,0.76,0.17,0.83,12,2026.01.29 09:40:00,153.404,sl_hit,-1.0,-49.76,0,52,0.473,1.029,0,0,0,0,0,,,,,,0,,2026_q1_avoided_loser_dirty_weak,38-42_shallow_edge,1.5-2.0,9-12_tested,0.60+_strong_close,0.20-0.40_normal,0.25-0.60_normal,0.30-0.60_mixed,<0.20_clean_wick,<0.5R,1-1.5R,mixed_context_v0,h4_edge_pullback|neckline_over_tested|sl_atr_ok|break_distance_usable|directional_close_strong|body_atr_usable|wick_ok,5
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,41,2026.01.29 05:34:59,2026-01,05,server_00_07,USDJPY,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,large_directional_wick|sl_too_wide_for_router,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,41.9,153.047,153.405,152.331,0.21,0.358,2.0,2.15,4.31,153.127,153.384,0.48,0.58,0.26,0.2,0.75,0.46,0.54,12,2026.01.29 09:40:00,153.405,sl_hit,-1.0,-49.01,0,49,0.43,1.025,0,0,0,0,0,,,,,,0,,2026_q1_avoided_loser_dirty_weak,38-42_shallow_edge,2.0+_wide,9-12_tested,0.35-0.60_mixed_close,0.40-0.80_extended,<0.25_small_body,<0.30_wicky,0.45+_large_wick,<0.5R,1-1.5R,poor_context_v0,h4_edge_pullback|neckline_over_tested|sl_atr_wide_or_unknown|break_distance_usable|directional_close_mixed|body_too_small|large_directional_wick,1
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,42,2026.01.29 05:49:59,2026-01,05,server_00_07,USDJPY,SHORT,FX,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,weak_breakout_waiting_retest,,weak_breakout,valid_h4_pullback_zone,neckline_break_initial,bearish_nwave,bullish_counter_nwave,41.9,152.977,153.194,152.543,0.35,0.217,2.0,1.33,2.66,153.023,153.173,0.28,0.34,0.42,0.38,0.9,0.18,0.82,9,2026.01.29 06:20:00,153.194,sl_hit,-1.0,-49.58,0,6,0.387,1.111,0,0,0,0,0,,,,,,1,4,2026_q1_avoided_loser_dirty_weak,38-42_shallow_edge,1.0-1.5,9-12_tested,0.60+_strong_close,0.20-0.40_normal,0.25-0.60_normal,0.30-0.60_mixed,<0.20_clean_wick,<0.5R,1-1.5R,mixed_context_v0,h4_edge_pullback|neckline_over_tested|sl_atr_ok|break_distance_usable|directional_close_strong|body_atr_usable|wick_ok,5
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,43,2026.01.29 06:04:59,2026-01,06,server_00_07,USDJPY,SHORT,FX,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,weak_breakout_waiting_retest,,weak_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,41.9,152.928,153.193,152.398,0.28,0.265,2.0,1.72,3.44,153.023,153.173,0.62,0.68,0.48,0.31,0.63,0.25,0.75,10,2026.01.29 06:20:00,153.193,sl_hit,-1.0,-48.44,0,3,0.075,1.094,0,0,0,0,0,,,,,,1,1,2026_q1_avoided_loser_dirty_weak,38-42_shallow_edge,1.5-2.0,9-12_tested,0.60+_strong_close,0.40-0.80_extended,0.25-0.60_normal,0.30-0.60_mixed,0.20-0.45_mixed_wick,<0.5R,1-1.5R,mixed_context_v0,h4_edge_pullback|neckline_over_tested|sl_atr_ok|break_distance_usable|directional_close_strong|body_atr_usable|wick_ok,5
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,44,2026.01.30 01:49:59,2026-01,01,server_00_07,XAUUSD,LONG,XAUUSD,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,weak_breakout_waiting_retest,,weak_breakout,valid_h4_pullback_zone,neckline_break_initial,bullish_nwave,bearish_counter_nwave,60.83,5443.19,5372.9,5583.77,0.01,70.29,2.0,1.9,3.8,5426.14,5374.75,0.46,0.33,0.67,0.59,0.87,0.02,0.98,3,2026.01.30 03:05:00,5372.9,sl_hit,-1.0,-70.29,0,15,0.11,1.095,0,0,0,0,0,,,,,,0,,2026_q1_avoided_loser_dirty_weak,58-62_deep_edge,1.5-2.0,1-4_fresh,0.60+_strong_close,0.20-0.40_normal,0.25-0.60_normal,0.60+_body,<0.20_clean_wick,<0.5R,1-1.5R,clean_context_v0,h4_edge_pullback|neckline_not_stale|sl_atr_ok|break_distance_usable|directional_close_strong|body_atr_usable|wick_ok,6
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,45,2026.01.30 02:49:59,2026-01,02,server_00_07,EURJPY,LONG,FX,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,weak_breakout_waiting_retest,,weak_breakout,valid_h4_pullback_zone,neckline_break_late,bullish_nwave,bearish_counter_nwave,39.55,183.216,182.991,183.666,0.33,0.225,2.0,1.53,3.07,183.22,183.021,0.03,0.18,0.06,0.08,1.27,0.37,0.57,10,2026.01.30 06:10:00,183.666,tp_hit,2.0,92.73,0,40,2.084,0.822,1,1,1,1,0,15.0,170.0,190.0,200.0,,1,1,2026_q1_removed_winner_dirty_weak,38-42_shallow_edge,1.5-2.0,9-12_tested,0.35-0.60_mixed_close,<0.20_shallow_break,<0.25_small_body,<0.30_wicky,0.20-0.45_mixed_wick,2R+,0.5-1R,poor_context_v0,h4_edge_pullback|neckline_over_tested|sl_atr_ok|break_too_shallow|directional_close_mixed|body_too_small|wick_ok,2
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,46,2026.02.03 12:19:59,2026-02,12,server_08_15,EURJPY,LONG,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close|large_directional_wick|sl_too_wide_for_router,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bullish_nwave,bearish_counter_nwave,43.07,183.781,183.516,184.311,0.28,0.265,2.0,2.14,4.29,183.752,183.546,0.23,0.36,0.0,0.0,0.8,0.59,0.41,7,2026.02.04 02:50:00,184.311,tp_hit,2.0,92.67,0,174,2.102,0.23,1,1,1,1,0,135.0,390.0,850.0,870.0,,1,0,2026_q1_removed_winner_dirty_weak,42-50_mid,2.0+_wide,5-8_moderate,0.35-0.60_mixed_close,0.20-0.40_normal,<0.25_small_body,<0.30_wicky,0.45+_large_wick,2R+,<0.5R,poor_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_wide_or_unknown|break_distance_usable|directional_close_mixed|body_too_small|large_directional_wick,3
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,47,2026.02.03 13:49:59,2026-02,13,server_08_15,XAUUSD,SHORT,XAUUSD,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,weak_breakout_waiting_retest,,weak_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,42.93,4906.75,4924.98,4870.29,0.02,18.23,2.0,0.92,1.85,4914.14,4923.99,0.37,0.24,0.4,0.42,1.06,0.13,0.47,13,2026.02.03 14:00:00,4924.98,sl_hit,-1.0,-36.46,0,2,0.433,1.593,0,0,0,0,0,,,,,,1,1,2026_q1_avoided_loser_dirty_weak,42-50_mid,<1.0_tight,13+_stale,0.35-0.60_mixed_close,0.20-0.40_normal,0.25-0.60_normal,0.30-0.60_mixed,<0.20_clean_wick,<0.5R,1.5-2R,clean_context_v0,h4_mid_pullback|neckline_over_tested|sl_atr_ok|break_distance_usable|directional_close_mixed|body_atr_usable|wick_ok,5
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,48,2026.02.03 14:50:00,2026-02,14,server_08_15,EURJPY,LONG,FX,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,weak_breakout_waiting_retest,,weak_breakout,valid_h4_pullback_zone,neckline_break_initial,bullish_nwave,bearish_counter_nwave,43.07,183.929,183.742,184.303,0.4,0.187,2.0,2.0,3.99,183.881,183.772,0.51,0.53,0.68,0.81,1.18,0.1,0.9,5,2026.02.03 17:00:00,183.742,sl_hit,-1.0,-46.71,0,26,0.096,1.118,0,0,0,0,0,,,,,,1,1,2026_q1_avoided_loser_dirty_weak,42-50_mid,2.0+_wide,5-8_moderate,0.60+_strong_close,0.40-0.80_extended,0.60-1.00_large,0.60+_body,<0.20_clean_wick,<0.5R,1-1.5R,clean_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_wide_or_unknown|break_distance_usable|directional_close_strong|body_atr_usable|wick_ok,6
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,49,2026.02.03 15:19:59,2026-02,15,server_08_15,EURJPY,LONG,FX,blocked_candidate,dirty_skipped,dirty_breakout,sl_too_wide_for_router,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_initial,bullish_nwave,bearish_counter_nwave,43.07,183.923,183.742,184.285,0.42,0.181,2.0,2.02,4.04,183.881,183.772,0.47,0.32,0.58,0.47,0.81,0.21,0.79,7,2026.02.03 17:00:00,183.742,sl_hit,-1.0,-47.47,0,20,0.133,1.122,0,0,0,0,0,,,,,,1,0,2026_q1_avoided_loser_dirty_weak,42-50_mid,2.0+_wide,5-8_moderate,0.60+_strong_close,0.20-0.40_normal,0.25-0.60_normal,0.30-0.60_mixed,0.20-0.45_mixed_wick,<0.5R,1-1.5R,clean_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_wide_or_unknown|break_distance_usable|directional_close_strong|body_atr_usable|wick_ok,6
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,50,2026.02.11 02:34:59,2026-02,02,server_00_07,GBPUSD,LONG,FX,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,weak_breakout_waiting_retest,,weak_breakout,valid_h4_pullback_zone,neckline_break_initial,bullish_nwave,bearish_counter_nwave,53.14,1.3637,1.36288,1.36534,0.6,0.00082,2.0,1.94,3.88,1.36344,1.36306,0.61,0.45,0.7,1.02,1.44,0.28,0.72,6,2026.02.11 04:20:00,1.36534,tp_hit,2.0,98.4,0,21,2.11,0.256,1,1,1,1,0,10.0,25.0,100.0,105.0,,0,,2026_q1_removed_winner_dirty_weak,50-58_mid,1.5-2.0,5-8_moderate,0.60+_strong_close,0.40-0.80_extended,1.00+_overextended,0.60+_body,0.20-0.45_mixed_wick,2R+,<0.5R,clean_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_ok|break_distance_usable|directional_close_strong|body_overextended|wick_ok,6
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,51,2026.02.12 18:49:59,2026-02,18,server_16_23,USDJPY,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,41.84,152.728,153.076,152.032,0.21,0.348,2.0,1.45,2.89,152.828,153.055,0.42,0.41,0.77,1.25,1.62,0.02,0.21,4,2026.02.13 03:05:00,153.076,sl_hit,-1.0,-47.74,0,99,0.549,1.244,1,0,0,0,0,30.0,,,,,0,,2026_q1_avoided_loser_dirty_weak,38-42_shallow_edge,1.0-1.5,1-4_fresh,<0.35_weak_close,0.40-0.80_extended,1.00+_overextended,0.60+_body,<0.20_clean_wick,0.5-1R,1-1.5R,poor_context_v0,h4_edge_pullback|neckline_not_stale|sl_atr_ok|break_distance_usable|directional_close_weak|body_overextended|wick_ok,4
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,53,2026.02.12 19:20:00,2026-02,19,server_16_23,EURUSD,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close|large_directional_wick|sl_too_wide_for_router,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,54.18,1.18705,1.1891,1.18295,0.24,0.00205,2.0,2.07,4.14,1.1877,1.18891,0.66,1.17,0.38,0.43,1.15,0.55,0.45,14,2026.02.17 09:50:00,1.18295,tp_hit,2.0,98.4,0,750,2.01,0.678,1,1,1,1,0,55.0,825.0,6340.0,6630.0,,0,,2026_q1_removed_winner_dirty_weak,50-58_mid,2.0+_wide,13+_stale,0.35-0.60_mixed_close,0.80+_far,0.25-0.60_normal,0.30-0.60_mixed,0.45+_large_wick,2R+,0.5-1R,poor_context_v0,h4_mid_pullback|neckline_over_tested|sl_atr_wide_or_unknown|break_too_far|directional_close_mixed|body_atr_usable|large_directional_wick,2
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,54,2026.02.12 19:34:59,2026-02,19,server_16_23,EURUSD,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,sl_too_wide_for_router,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,54.18,1.18689,1.1891,1.18247,0.22,0.00221,2.0,2.16,4.33,1.1877,1.18891,0.79,0.88,0.25,0.26,1.08,0.01,0.75,14,2026.02.17 13:55:00,1.18247,tp_hit,2.0,97.24,0,796,2.054,0.701,1,1,1,1,0,45.0,815.0,6465.0,6860.0,,0,,2026_q1_removed_winner_dirty_weak,50-58_mid,2.0+_wide,13+_stale,0.60+_strong_close,0.80+_far,0.25-0.60_normal,<0.30_wicky,<0.20_clean_wick,2R+,0.5-1R,poor_context_v0,h4_mid_pullback|neckline_over_tested|sl_atr_wide_or_unknown|break_too_far|directional_close_strong|body_atr_usable|wick_ok,4
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,55,2026.02.13 06:19:59,2026-02,06,server_00_07,AUDJPY,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close|large_directional_wick,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,42.48,108.412,108.617,108.002,0.36,0.205,2.0,1.48,2.96,108.461,108.589,0.35,0.77,0.29,0.16,0.56,0.69,0.03,6,2026.02.13 07:00:00,108.617,sl_hit,-1.0,-46.08,0,8,0.337,1.029,0,0,0,0,0,,,,,,1,6,2026_q1_avoided_loser_dirty_weak,42-50_mid,1.0-1.5,5-8_moderate,<0.35_weak_close,0.40-0.80_extended,<0.25_small_body,<0.30_wicky,0.45+_large_wick,<0.5R,1-1.5R,poor_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_ok|break_distance_usable|directional_close_weak|body_too_small|large_directional_wick,4
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,56,2026.02.13 06:34:59,2026-02,06,server_00_07,AUDJPY,SHORT,FX,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,weak_breakout_waiting_retest,,weak_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,42.48,108.379,108.617,107.903,0.31,0.238,2.0,1.72,3.44,108.461,108.589,0.59,0.67,0.12,0.09,0.77,0.11,0.76,6,2026.02.13 07:00:00,108.617,sl_hit,-1.0,-46.07,0,5,0.021,1.025,0,0,0,0,0,,,,,,1,3,2026_q1_avoided_loser_dirty_weak,42-50_mid,1.5-2.0,5-8_moderate,0.60+_strong_close,0.40-0.80_extended,<0.25_small_body,<0.30_wicky,<0.20_clean_wick,<0.5R,1-1.5R,clean_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_ok|break_distance_usable|directional_close_strong|body_too_small|wick_ok,6
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,57,2026.02.13 06:49:59,2026-02,06,server_00_07,AUDJPY,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,42.48,108.449,108.617,108.113,0.45,0.168,2.0,1.49,2.98,108.461,108.589,0.11,0.22,0.71,0.62,0.88,0.06,0.23,7,2026.02.13 07:00:00,108.617,sl_hit,-1.0,-47.2,0,2,0.065,1.036,0,0,0,0,0,,,,,,1,0,2026_q1_avoided_loser_dirty_weak,42-50_mid,1.0-1.5,5-8_moderate,<0.35_weak_close,0.20-0.40_normal,0.60-1.00_large,0.60+_body,<0.20_clean_wick,<0.5R,1-1.5R,clean_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_ok|break_distance_usable|directional_close_weak|body_atr_usable|wick_ok,6
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,58,2026.02.13 16:34:59,2026-02,16,server_16_23,GBPJPY,SHORT,FX,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,weak_breakout_waiting_retest,,weak_breakout,valid_h4_pullback_zone,neckline_break_initial,bearish_nwave,bullish_counter_nwave,56.11,208.508,208.71,208.104,0.37,0.202,2.0,1.09,2.18,208.475,208.672,0.18,0.18,0.54,0.88,1.62,0.27,0.73,5,2026.02.13 16:40:00,208.104,tp_hit,2.0,93.33,0,1,2.347,0.342,1,1,1,1,0,0.0,5.0,5.0,5.0,,0,,2026_q1_removed_winner_dirty_weak,50-58_mid,1.0-1.5,5-8_moderate,0.60+_strong_close,<0.20_shallow_break,0.60-1.00_large,0.30-0.60_mixed,0.20-0.45_mixed_wick,2R+,<0.5R,clean_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_ok|break_too_shallow|directional_close_strong|body_atr_usable|wick_ok,6
