run_id,period_id,variant,direction,stage,count
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,SHORT,expired,1
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,SHORT,fresh_first_flip_signal,378
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,SHORT,parent_flips_detected,531
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,SHORT,parent_invalidated,54
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,SHORT,parent_wave1_confirmed,531
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,SHORT,parent_wave2_pending,529
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,SHORT,parent_wave2_started_child_trend,954
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,SHORT,portfolio_selected,26
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,SHORT,signal_reserved,26
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,SHORT,trades_taken,26
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,SHORT,valid_candidate,26
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,LONG,candidate_invalid,371
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,LONG,child_anchor_created,481
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,LONG,child_anchor_updated,546
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,LONG,child_countertrend_confirmed,1027
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,LONG,child_flip_detected,389
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,LONG,fresh_first_flip_signal,389
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,LONG,parent_flips_detected,540
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,LONG,parent_invalidated,59
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,LONG,parent_wave1_confirmed,540
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,LONG,parent_wave2_pending,539
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,LONG,parent_wave2_started_child_trend,962
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,LONG,portfolio_selected,18
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,LONG,position_cap_reject,1
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,LONG,signal_reserved,18
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,LONG,trades_taken,17
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,LONG,valid_candidate,18
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,SHORT,candidate_invalid,352
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,SHORT,child_anchor_created,477
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,SHORT,child_anchor_updated,496
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,SHORT,child_countertrend_confirmed,973
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,SHORT,child_flip_detected,379
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,SHORT,expired,1
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,SHORT,fresh_first_flip_signal,378
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,SHORT,parent_flips_detected,531
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,SHORT,parent_invalidated,54
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,SHORT,parent_wave1_confirmed,531
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,SHORT,parent_wave2_pending,529
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,SHORT,parent_wave2_started_child_trend,954
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,SHORT,portfolio_selected,26
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,SHORT,signal_reserved,26
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,SHORT,trades_taken,26
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,SHORT,valid_candidate,26
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,LONG,candidate_invalid,386
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,LONG,child_anchor_created,481
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,LONG,child_anchor_updated,546
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,LONG,child_countertrend_confirmed,1027
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,LONG,child_flip_detected,389
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,LONG,fresh_first_flip_signal,389
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,LONG,parent_flips_detected,540
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,LONG,parent_invalidated,59
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,LONG,parent_wave1_confirmed,540
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,LONG,parent_wave2_pending,539
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,LONG,parent_wave2_started_child_trend,962
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,LONG,portfolio_selected,3
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,LONG,signal_reserved,3
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,LONG,trades_taken,3
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,LONG,valid_candidate,3
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,SHORT,candidate_invalid,371
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,SHORT,child_anchor_created,477
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,SHORT,child_anchor_updated,496
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,SHORT,child_countertrend_confirmed,973
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,SHORT,child_flip_detected,379
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,SHORT,expired,1
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,SHORT,fresh_first_flip_signal,378
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,SHORT,parent_flips_detected,531
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,SHORT,parent_invalidated,54
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,SHORT,parent_wave1_confirmed,531
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,SHORT,parent_wave2_pending,529
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,SHORT,parent_wave2_started_child_trend,954
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,SHORT,portfolio_selected,7
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,SHORT,signal_reserved,7
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,SHORT,trades_taken,7
q1_j_parent_stop_extreme_mode2,q1_quick,j_parent_stop_extreme_mode2,SHORT,valid_candidate,7
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,LONG,candidate_invalid,371
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,LONG,child_anchor_created,481
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,LONG,child_anchor_updated,546
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,LONG,child_countertrend_confirmed,1027
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,LONG,child_flip_detected,389
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,LONG,fresh_first_flip_signal,389
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,LONG,parent_flips_detected,540
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,LONG,parent_invalidated,59
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,LONG,parent_wave1_confirmed,540
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,LONG,parent_wave2_pending,539
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,LONG,parent_wave2_started_child_trend,962
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,LONG,portfolio_selected,18
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,LONG,position_cap_reject,1
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,LONG,signal_reserved,18
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,LONG,trades_taken,17
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,LONG,valid_candidate,18
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,SHORT,candidate_invalid,352
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,SHORT,child_anchor_created,477
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,SHORT,child_anchor_updated,496
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,SHORT,child_countertrend_confirmed,973
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,SHORT,child_flip_detected,379
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,SHORT,expired,1
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,SHORT,fresh_first_flip_signal,378
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,SHORT,parent_flips_detected,531
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,SHORT,parent_invalidated,54
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,SHORT,parent_wave1_confirmed,531
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,SHORT,parent_wave2_pending,529
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,SHORT,parent_wave2_started_child_trend,954
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,SHORT,portfolio_selected,26
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,SHORT,signal_reserved,26
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,SHORT,trades_taken,26
q1_k_one_symbol_mode2,q1_quick,k_one_symbol_mode2,SHORT,valid_candidate,26
