run_id,period_id,variant,symbol,stage,count
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,GBPUSD,parent_invalidated,107
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,GBPUSD,parent_wave1_confirmed,772
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,GBPUSD,parent_wave2_pending,771
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,GBPUSD,parent_wave2_started_child_trend,1328
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,USDJPY,child_anchor_created,622
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,USDJPY,child_anchor_updated,633
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,USDJPY,child_countertrend_confirmed,1255
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,USDJPY,child_flip_detected,502
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,USDJPY,expired,479
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,USDJPY,fresh_first_flip_signal,502
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,USDJPY,parent_flips_detected,696
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,USDJPY,parent_invalidated,75
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,USDJPY,parent_wave1_confirmed,696
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,USDJPY,parent_wave2_pending,693
full2025_d_wave2_start_child_countertrend,full2025_validation,d_wave2_start_child_countertrend,USDJPY,parent_wave2_started_child_trend,1244
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,AUDJPY,child_anchor_created,642
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,AUDJPY,child_anchor_updated,719
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,AUDJPY,child_countertrend_confirmed,1361
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,AUDJPY,child_flip_detected,506
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,AUDJPY,expired,485
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,AUDJPY,fresh_first_flip_signal,506
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,AUDJPY,parent_flips_detected,725
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,AUDJPY,parent_invalidated,83
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,AUDJPY,parent_wave1_confirmed,725
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,AUDJPY,parent_wave2_pending,725
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,AUDJPY,parent_wave2_started_child_trend,1284
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,EURJPY,child_anchor_created,667
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,EURJPY,child_anchor_updated,714
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,EURJPY,child_countertrend_confirmed,1381
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,EURJPY,child_flip_detected,537
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,EURJPY,expired,517
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,EURJPY,fresh_first_flip_signal,537
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,EURJPY,parent_flips_detected,740
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,EURJPY,parent_invalidated,73
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,EURJPY,parent_wave1_confirmed,740
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,EURJPY,parent_wave2_pending,738
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,EURJPY,parent_wave2_started_child_trend,1334
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,EURUSD,child_anchor_created,684
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,EURUSD,child_anchor_updated,708
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,EURUSD,child_countertrend_confirmed,1391
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,EURUSD,child_flip_detected,534
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,EURUSD,expired,505
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,EURUSD,fresh_first_flip_signal,534
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,EURUSD,parent_flips_detected,763
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,EURUSD,parent_invalidated,85
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,EURUSD,parent_wave1_confirmed,763
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,EURUSD,parent_wave2_pending,762
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,EURUSD,parent_wave2_started_child_trend,1366
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,GBPJPY,child_anchor_created,685
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,GBPJPY,child_anchor_updated,752
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,GBPJPY,child_countertrend_confirmed,1437
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,GBPJPY,child_flip_detected,559
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,GBPJPY,expired,530
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,GBPJPY,fresh_first_flip_signal,558
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,GBPJPY,parent_flips_detected,757
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,GBPJPY,parent_invalidated,72
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,GBPJPY,parent_wave1_confirmed,757
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,GBPJPY,parent_wave2_pending,756
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,GBPJPY,parent_wave2_started_child_trend,1370
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,GBPUSD,child_anchor_created,664
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,GBPUSD,child_anchor_updated,633
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,GBPUSD,child_countertrend_confirmed,1297
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,GBPUSD,child_flip_detected,505
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,GBPUSD,expired,482
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,GBPUSD,fresh_first_flip_signal,505
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,GBPUSD,parent_flips_detected,772
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,GBPUSD,parent_invalidated,107
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,GBPUSD,parent_wave1_confirmed,772
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,GBPUSD,parent_wave2_pending,771
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,GBPUSD,parent_wave2_started_child_trend,1328
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,USDJPY,child_anchor_created,622
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,USDJPY,child_anchor_updated,633
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,USDJPY,child_countertrend_confirmed,1255
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,USDJPY,child_flip_detected,502
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,USDJPY,expired,479
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,USDJPY,fresh_first_flip_signal,502
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,USDJPY,parent_flips_detected,696
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,USDJPY,parent_invalidated,75
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,USDJPY,parent_wave1_confirmed,696
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,USDJPY,parent_wave2_pending,693
full2025_e_latest_child_anchor_diagnostic,full2025_validation,e_latest_child_anchor_diagnostic,USDJPY,parent_wave2_started_child_trend,1244
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,AUDJPY,candidate_invalid,507
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,AUDJPY,child_anchor_created,639
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,AUDJPY,child_anchor_updated,752
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,AUDJPY,child_countertrend_confirmed,1391
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,AUDJPY,child_flip_detected,520
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,AUDJPY,expired,3
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,AUDJPY,fresh_first_flip_signal,517
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,AUDJPY,parent_flips_detected,740
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,AUDJPY,parent_invalidated,11
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,AUDJPY,parent_wave1_confirmed,740
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,AUDJPY,parent_wave2_pending,738
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,AUDJPY,parent_wave2_started_first_close,1376
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,AUDJPY,portfolio_selected,10
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,AUDJPY,signal_reserved,10
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,AUDJPY,trades_taken,10
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,AUDJPY,valid_candidate,10
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURJPY,candidate_invalid,529
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURJPY,child_anchor_created,664
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURJPY,child_anchor_updated,717
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURJPY,child_countertrend_confirmed,1381
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURJPY,child_flip_detected,543
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURJPY,expired,1
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURJPY,fresh_first_flip_signal,542
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURJPY,parent_flips_detected,751
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURJPY,parent_invalidated,14
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURJPY,parent_wave1_confirmed,751
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURJPY,parent_wave2_pending,746
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURJPY,parent_wave2_started_first_close,1408
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURJPY,portfolio_selected,13
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURJPY,signal_reserved,13
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURJPY,trades_taken,13
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURJPY,valid_candidate,13
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURUSD,candidate_invalid,518
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURUSD,child_anchor_created,672
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURUSD,child_anchor_updated,717
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURUSD,child_countertrend_confirmed,1388
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURUSD,child_flip_detected,538
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURUSD,fresh_first_flip_signal,538
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURUSD,parent_flips_detected,779
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURUSD,parent_invalidated,13
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURUSD,parent_wave1_confirmed,779
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURUSD,parent_wave2_pending,775
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURUSD,parent_wave2_started_first_close,1447
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURUSD,portfolio_selected,20
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURUSD,signal_reserved,20
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURUSD,trades_taken,20
full2025_f_base_first_child_flip_mode0,full2025_validation,f_base_first_child_flip_mode0,EURUSD,valid_candidate,20
