episode_id,event_id,market_cluster_id,symbol,shock_direction,statistical_msc,confirmed_msc,confirmed_quote_msc,processing_msc,t0_msc,entry_quote_msc,entry_processing_msc,entry_bid,entry_ask,entry_spread,atr14_m5,spread_atr_t0,tick_activity_ratio,atr_source_msc,feature_source_msc,tick_size,broker_stop_distance,existing_sl_distance,existing_tp_distance,existing_sl_atr,existing_tp_atr,existing_risk_source,existing_continuation_result,existing_continuation_touch_msc,existing_reversal_result,existing_reversal_touch_msc,status,quote_count,duplicate_same_msc,future_reads,backdates,fallback_quotes,h30_quote_msc,h30_cont_mfe,h30_cont_mae,h30_rev_mfe,h30_rev_mae,h60_quote_msc,h60_cont_mfe,h60_cont_mae,h60_rev_mfe,h60_rev_mae,h120_quote_msc,h120_cont_mfe,h120_cont_mae,h120_rev_mfe,h120_rev_mae,h300_quote_msc,h300_cont_mfe,h300_cont_mae,h300_rev_mfe,h300_rev_mae,h600_quote_msc,h600_cont_mfe,h600_cont_mae,h600_rev_mfe,h600_rev_mae,h900_quote_msc,h900_cont_mfe,h900_cont_mae,h900_rev_mfe,h900_rev_mae,h1800_quote_msc,h1800_cont_mfe,h1800_cont_mae,h1800_rev_mfe,h1800_rev_mae,h3600_quote_msc,h3600_cont_mfe,h3600_cont_mae,h3600_rev_mfe,h3600_rev_mae,d0.10_cont_hit_ms,d0.10_rev_hit_ms,d0.20_cont_hit_ms,d0.20_rev_hit_ms,d0.30_cont_hit_ms,d0.30_rev_hit_ms,d0.40_cont_hit_ms,d0.40_rev_hit_ms,d0.50_cont_hit_ms,d0.50_rev_hit_ms,d0.75_cont_hit_ms,d0.75_rev_hit_ms,d1.00_cont_hit_ms,d1.00_rev_hit_ms,d1.50_cont_hit_ms,d1.50_rev_hit_ms,tp0.20_cont_pre_mae,tp0.20_rev_pre_mae,tp0.30_cont_pre_mae,tp0.30_rev_pre_mae,tp0.40_cont_pre_mae,tp0.40_rev_pre_mae,tp0.50_cont_pre_mae,tp0.50_rev_pre_mae,schema_version
"ts15j_post_shock_excursion_r2_202503_USDJPY_mh_166","ts15j_post_shock_excursion_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741249949750_3928","1663","USDJPY","LONG","1741249949500","1741249949750","1741249949654","1741249953653","1741249953653","1741249954152","1741249961173","148.8670000000","148.8860000000","0.0190000000","0.0696642628","0.244027559088","0.000000000000","1741249953653","1741249953653","0.0010000000","0.0000000000","0.0760000000","0.0920000000","1.090946734745","1.320619731534","ENTRY_SPREAD","SL_FIRST","1741250574764","SL_FIRST","1741250001698","COMPLETE_3600S","7900","0","0","0","0","1741249985572","0.0190000000","0.0140000000","0.0000000000","0.0580000000","1741250013730","0.0460000000","0.0140000000","0.0000000000","0.0850000000","1741250074994","0.0620000000","0.0140000000","0.0000000000","0.0980000000","1741250253956","0.0700000000","0.0140000000","0.0000000000","0.1050000000","1741250554093","0.0700000000","0.0360000000","0.0000000000","0.1050000000","1741250854721","0.0700000000","0.1460000000","0.1080000000","0.1050000000","1741251753805","0.0700000000","0.3340000000","0.2980000000","0.1050000000","1741253554449","0.0700000000","0.4520000000","0.4150000000","0.1050000000","12950","603730","22010","603730","35198","609201","37450","617773","47127","620374","62622","653127","195644","736092","","799693","0.0140000000","0.1050000000","0.0140000000","0.1050000000","0.0140000000","0.1050000000","0.0140000000","0.1050000000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_45","ts15j_post_shock_excursion_r2_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741250791250_3931","1665","AUDUSD","LONG","1741250791000","1741250791250","1741250791025","1741250791950","1741250791950","1741250792300","1741250792378","0.6336800000","0.6339000000","0.0002200000","0.0002802065","0.785135133877","0.000000000000","1741250791950","1741250791950","0.0000100000","0.0000000000","0.0008800000","0.0010600000","3.140540535507","3.782923826861","ENTRY_SPREAD","TIMEOUT","","SL_FIRST","1741251721605","COMPLETE_3600S","4466","0","0","0","0","1741250822039","0.0000000000","0.0002400000","0.0000000000","0.0002700000","1741250852390","0.0000000000","0.0002400000","0.0000000000","0.0003000000","1741250912743","0.0000000000","0.0002400000","0.0000000000","0.0003300000","1741251094606","0.0000000000","0.0002400000","0.0000000000","0.0004200000","1741251394798","0.0000700000","0.0002400000","0.0000000000","0.0005000000","1741251692064","0.0003500000","0.0002400000","0.0000000000","0.0007800000","1741252592139","0.0009100000","0.0002400000","0.0000000000","0.0013600000","1741254392107","0.0009100000","0.0006100000","0.0001700000","0.0013600000","370382","2224954","381782","2425465","809492","2425669","809492","2432854","813252","2432854","822133","","829270","","929305","","0.0002400000","0.0013600000","0.0002400000","0.0013600000","0.0002400000","0.0013600000","0.0002400000","0.0013600000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_USDJPY_mh_167","ts15j_post_shock_excursion_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741251276250_3933","1667","USDJPY","SHORT","1741251276000","1741251276250","1741251276106","1741251278722","1741251278722","1741251278865","1741251278939","148.8220000000","148.8410000000","0.0190000000","0.0765313160","0.248264383847","1.000000000000","1741251278722","1741251278722","0.0010000000","0.0000000000","0.0760000000","0.0920000000","0.993057535387","1.202122279679","ENTRY_SPREAD","TP_FIRST","1741251622294","SL_FIRST","1741251601168","COMPLETE_3600S","9425","0","0","0","0","1741251308829","0.0000000000","0.0220000000","0.0000000000","0.0290000000","1741251339107","0.0000000000","0.0220000000","0.0000000000","0.0310000000","1741251400359","0.0000000000","0.0330000000","0.0000000000","0.0310000000","1741251579652","0.0290000000","0.0330000000","0.0000000000","0.0650000000","1741251878731","0.3100000000","0.0330000000","0.0000000000","0.3490000000","1741252179371","0.3170000000","0.0330000000","0.0000000000","0.3570000000","1741253079006","0.3700000000","0.0330000000","0.0000000000","0.4070000000","1741254878729","0.5460000000","0.0330000000","0.0000000000","0.5830000000","140233","","164143","","170667","","312059","","322303","","335400","","342372","","344386","","0.0330000000","","0.0330000000","","0.0330000000","","0.0330000000","","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_GBPUSD_mh_19","ts15j_post_shock_excursion_r2_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741251406250_3935","1669","GBPUSD","SHORT","1741251406000","1741251406250","1741251405903","1741251407789","1741251407789","1741251407836","1741251408031","1.2897700000","1.2899700000","0.0002000000","0.0004274257","0.467917590948","1.000000000000","1741251407789","1741251407789","0.0000100000","0.0000000000","0.0008000000","0.0009600000","1.871670363794","2.246004436553","ENTRY_SPREAD","SL_FIRST","1741251650839","TP_FIRST","1741251781949","COMPLETE_3600S","4880","0","0","0","0","1741251438193","0.0000000000","0.0003600000","0.0000000000","0.0001900000","1741251468462","0.0000000000","0.0003600000","0.0000000000","0.0001900000","1741251527973","0.0000000000","0.0003600000","0.0000000000","0.0001900000","1741251707837","0.0000000000","0.0010800000","0.0006800000","0.0003300000","1741252009108","0.0000000000","0.0014300000","0.0010300000","0.0003300000","1741252308135","0.0000000000","0.0021300000","0.0017300000","0.0003300000","1741253208346","0.0005300000","0.0021300000","0.0017300000","0.0009300000","1741255008978","0.0006300000","0.0027200000","0.0023200000","0.0010300000","1516167","205271","1567007","205271","1567007","206401","1600865","212234","1603198","213598","1606416","215954","1622041","243272","","288455","0.0021300000","0.0003300000","0.0021300000","0.0003300000","0.0021300000","0.0003300000","0.0021300000","0.0003300000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_USDCHF_mh_19","ts15j_post_shock_excursion_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741251878250_3952","1680","USDCHF","SHORT","1741251878000","1741251878250","1741251878112","1741251881159","1741251881159","1741251881191","1741251881393","0.8898500000","0.8901200000","0.0002700000","0.0003955833","0.631978189503","0.000000000000","1741251881159","1741251881159","0.0000100000","0.0000000000","0.0010800000","0.0013000000","2.730145778653","3.286286585415","ENTRY_SPREAD","TP_FIRST","1741254085790","SL_FIRST","1741253935071","COMPLETE_3600S","4444","0","0","0","0","1741251912759","0.0000000000","0.0003700000","0.0000000000","0.0003000000","1741251942635","0.0000000000","0.0003900000","0.0000000000","0.0003000000","1741252002085","0.0000000000","0.0004100000","0.0000000000","0.0003000000","1741252181443","0.0001500000","0.0004100000","0.0000000000","0.0006800000","1741252481211","0.0002500000","0.0004100000","0.0000000000","0.0007700000","1741252781742","0.0002500000","0.0005800000","0.0000500000","0.0007700000","1741253682690","0.0003700000","0.0005900000","0.0000800000","0.0009000000","1741255481323","0.0020500000","0.0005900000","0.0000800000","0.0025900000","158548","824709","230083","1133291","234942","","337633","","348053","","1527636","","1922831","","2074869","","0.0004100000","0.0007700000","0.0004100000","","0.0004100000","","0.0004100000","","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_EURUSD_mh_14","ts15j_post_shock_excursion_r2_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741252197500_3957","1685","EURUSD","LONG","1741252197250","1741252197500","1741252197241","1741252197734","1741252197734","1741252197734","1741252197967","1.0809900000","1.0811700000","0.0001800000","0.0004340062","0.414740588308","1.000000000000","1741252197734","1741252197734","0.0000100000","0.0000000000","0.0007200000","0.0008700000","1.658962353234","2.004579510159","ENTRY_SPREAD","SL_FIRST","1741252485039","SL_FIRST","1741252218743","COMPLETE_3600S","6071","0","0","0","0","1741252227944","0.0004600000","0.0001900000","0.0000000000","0.0008200000","1741252257839","0.0005400000","0.0001900000","0.0000000000","0.0009000000","1741252317877","0.0005400000","0.0001900000","0.0000000000","0.0009000000","1741252498082","0.0005400000","0.0008500000","0.0004900000","0.0009000000","1741252797739","0.0005400000","0.0012600000","0.0009000000","0.0009000000","1741253097743","0.0005400000","0.0020100000","0.0016500000","0.0009000000","1741254000108","0.0005400000","0.0020500000","0.0016900000","0.0009000000","1741255798102","0.0009800000","0.0020500000","0.0016900000","0.0013400000","1772","269287","1772","273254","2088","279590","2088","279852","2567","281603","20531","286582","21246","288213","2011386","380654","0.0001900000","0.0009000000","0.0001900000","0.0009000000","0.0001900000","0.0009000000","0.0001900000","0.0009000000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_46","ts15j_post_shock_excursion_r2_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741252199000_3964","1685","AUDUSD","LONG","1741252198750","1741252199000","1741252198577","1741252199506","1741252199506","1741252199580","1741252199822","0.6346000000","0.6348200000","0.0002200000","0.0002854187","0.770797525626","1.000000000000","1741252199506","1741252199506","0.0000100000","0.0000000000","0.0008800000","0.0010600000","3.083190102505","3.713842623472","ENTRY_SPREAD","SL_FIRST","1741252658455","TP_FIRST","1741253225154","COMPLETE_3600S","5566","0","0","0","0","1741252229814","0.0000000000","0.0002200000","0.0000000000","0.0004400000","1741252260330","0.0000000000","0.0002200000","0.0000000000","0.0004400000","1741252319882","0.0000000000","0.0002200000","0.0000000000","0.0004400000","1741252499883","0.0000000000","0.0005500000","0.0001000000","0.0004400000","1741252800291","0.0000000000","0.0009600000","0.0005100000","0.0004400000","1741253099707","0.0000000000","0.0014100000","0.0009600000","0.0004400000","1741253999721","0.0000000000","0.0015300000","0.0010900000","0.0004400000","1741255799604","0.0000000000","0.0020400000","0.0016100000","0.0004400000","","272293","","279828","","283409","","370648","","377142","","383128","","417033","","458653","","0.0004400000","","0.0004400000","","0.0004400000","","0.0004400000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_USDJPY_mh_168","ts15j_post_shock_excursion_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741252311250_3975","1689","USDJPY","SHORT","1741252311000","1741252311250","1741252311057","1741252311875","1741252311875","1741252312093","1741252312340","148.4930000000","148.5120000000","0.0190000000","0.0930060682","0.161279799138","1.000000000000","1741252311875","1741252311875","0.0010000000","0.0000000000","0.0760000000","0.0920000000","0.817150982296","0.989182768043","ENTRY_SPREAD","SL_FIRST","1741252560639","SL_FIRST","1741252414606","COMPLETE_3600S","10020","0","0","0","0","1741252342006","0.0000000000","0.0440000000","0.0070000000","0.0320000000","1741252372136","0.0010000000","0.0440000000","0.0070000000","0.0380000000","1741252432033","0.0410000000","0.0440000000","0.0070000000","0.0780000000","1741252612615","0.0410000000","0.1070000000","0.0680000000","0.0780000000","1741252912049","0.0410000000","0.1110000000","0.0730000000","0.0780000000","1741253211981","0.0410000000","0.1220000000","0.0830000000","0.0780000000","1741254111960","0.1990000000","0.1220000000","0.0830000000","0.2340000000","1741255912024","0.2890000000","0.1220000000","0.0830000000","0.3250000000","96257","209543","98353","224872","101174","229470","102513","248546","1635706","252497","1640881","304377","1656031","","1662790","","0.0440000000","0.0780000000","0.0440000000","0.0780000000","0.0440000000","0.0780000000","0.1220000000","0.0780000000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_USDJPY_mh_169","ts15j_post_shock_excursion_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741253283000_3997","1704","USDJPY","SHORT","1741253282750","1741253283000","1741253282802","1741253284413","1741253284413","1741253284607","1741253284631","148.5200000000","148.5380000000","0.0180000000","0.0957003931","0.198536279613","1.000000000000","1741253284413","1741253284413","0.0010000000","0.0000000000","0.0720000000","0.0870000000","0.752348006953","0.909087175068","ENTRY_SPREAD","TP_FIRST","1741253950577","SL_FIRST","1741253874644","COMPLETE_3600S","10333","0","0","0","0","1741253314420","0.0000000000","0.0260000000","0.0000000000","0.0320000000","1741253344708","0.0000000000","0.0520000000","0.0150000000","0.0320000000","1741253404514","0.0000000000","0.0680000000","0.0310000000","0.0320000000","1741253584598","0.0260000000","0.0710000000","0.0360000000","0.0630000000","1741253884839","0.0600000000","0.0710000000","0.0360000000","0.0950000000","1741254184482","0.2290000000","0.0710000000","0.0360000000","0.2650000000","1741255084425","0.2440000000","0.0710000000","0.0360000000","0.2800000000","1741256885083","0.3860000000","0.0710000000","0.0360000000","0.4220000000","133003","58496","134431","73455","585999","83463","591540","","595312","","663192","","667905","","690001","","0.0680000000","0.0320000000","0.0710000000","0.0320000000","0.0710000000","","0.0710000000","","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_EURUSD_mh_15","ts15j_post_shock_excursion_r2_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741253401500_3998","1705","EURUSD","LONG","1741253401250","1741253401500","1741253401245","1741253402110","1741253402110","1741253402110","1741253402343","1.0801900000","1.0803700000","0.0001800000","0.0006182921","0.291124554744","1.000000000000","1741253402110","1741253402110","0.0000100000","0.0000000000","0.0007200000","0.0008700000","1.164498218977","1.407102014597","ENTRY_SPREAD","TP_FIRST","1741254103031","SL_FIRST","1741254065121","COMPLETE_3600S","6842","0","0","0","0","1741253432827","0.0001700000","0.0001900000","0.0000000000","0.0005300000","1741253462190","0.0001700000","0.0001900000","0.0000000000","0.0005300000","1741253522589","0.0001700000","0.0001900000","0.0000000000","0.0005300000","1741253703727","0.0001700000","0.0005000000","0.0001400000","0.0005300000","1741254002891","0.0003300000","0.0005000000","0.0001400000","0.0006900000","1741254302487","0.0016600000","0.0005000000","0.0001400000","0.0020200000","1741255202152","0.0017800000","0.0007900000","0.0004300000","0.0021400000","1741257002174","0.0017800000","0.0011400000","0.0007800000","0.0021400000","12251","175710","14508","228858","591216","1660164","592513","1663433","594435","1670464","669608","1855571","691838","1906067","703488","","0.0001900000","0.0005300000","0.0005000000","0.0021400000","0.0005000000","0.0021400000","0.0005000000","0.0021400000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_USDCAD_mh_50","ts15j_post_shock_excursion_r2_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741253401500_4001","1705","USDCAD","SHORT","1741253401250","1741253401500","1741253401379","1741253402110","1741253402110","1741253402344","1741253402877","1.4334800000","1.4337600000","0.0002800000","0.0004924312","0.568607316451","1.000000000000","1741253402110","1741253402110","0.0000100000","0.0000000000","0.0011200000","0.0013500000","2.274429265805","2.741499561460","ENTRY_SPREAD","SL_FIRST","1741255050155","TP_FIRST","1741255328460","COMPLETE_3600S","7164","0","0","0","0","1741253432162","0.0000000000","0.0002800000","0.0000000000","0.0004900000","1741253462368","0.0000000000","0.0002800000","0.0000000000","0.0005300000","1741253522646","0.0000000000","0.0002900000","0.0000000000","0.0005300000","1741253707700","0.0000300000","0.0005100000","0.0000000000","0.0005800000","1741254002172","0.0001800000","0.0005100000","0.0000000000","0.0007200000","1741254302253","0.0005000000","0.0005100000","0.0000000000","0.0010600000","1741255202152","0.0005000000","0.0012400000","0.0006800000","0.0010600000","1741257002132","0.0005000000","0.0029100000","0.0023800000","0.0010600000","401521","907258","408695","913913","598177","1242057","600063","1285183","666739","1332661","700958","1335096","708376","1419733","","1806824","0.0005100000","0.0010600000","0.0005100000","0.0010600000","0.0005100000","0.0010600000","0.0005100000","0.0010600000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_47","ts15j_post_shock_excursion_r2_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741253401750_4003","1705","AUDUSD","LONG","1741253401500","1741253401750","1741253401292","1741253402877","1741253402877","1741253402979","1741253403108","0.6336400000","0.6338500000","0.0002100000","0.0003467179","0.605679647636","1.000000000000","1741253402877","1741253402877","0.0000100000","0.0000000000","0.0008400000","0.0010100000","2.422718590543","2.913030686248","ENTRY_SPREAD","SL_FIRST","1741255251569","SL_FIRST","1741254110983","COMPLETE_3600S","5975","0","0","0","0","1741253432883","0.0000000000","0.0001800000","0.0000000000","0.0003900000","1741253463793","0.0000000000","0.0001800000","0.0000000000","0.0004100000","1741253522916","0.0000000000","0.0001800000","0.0000000000","0.0004100000","1741253704579","0.0000000000","0.0003200000","0.0000000000","0.0004100000","1741254004014","0.0001100000","0.0003200000","0.0000000000","0.0005400000","1741254303012","0.0004800000","0.0003200000","0.0000000000","0.0009100000","1741255203105","0.0004900000","0.0008100000","0.0003800000","0.0009100000","1741257002923","0.0004900000","0.0010700000","0.0006500000","0.0009100000","571904","1559367","590323","1559640","593677","1594081","660238","1600689","664386","1639834","697895","1653633","703315","1657181","","1864197","0.0003200000","0.0009100000","0.0003200000","0.0009100000","0.0003200000","0.0009100000","0.0003200000","0.0009100000","tickshock-post-shock-excursion-v1"
