variant,train_trades,train_tpd,train_pf,train_net,test_trades,test_tpd,test_pf,test_net,all_trades,all_tpd,all_pf,all_net,score
L20-24_d1.2_mx2.0_r32_atr0.0_none,906,5.091973537849071,1.1465768082859737,12876.64571428591,630,7.297003820631409,1.1555110528956325,9547.314285714125,1536,5.498738331116608,1.1502520498713873,22423.960000000036,1.618489900767976
L18-24_d0.6_mx3.0_r32_atr0.0002_bull,846,4.758842946151292,1.064763897510761,5494.187142857336,563,6.520973255580133,1.3501899234620707,16172.914285714232,1409,5.044090044624545,1.1653757945593224,21667.101428571565,1.61846708408928
L18-24_d0.6_mx3.0_r32_atr0.0_bull,846,4.758842946151292,1.064763897510761,5494.187142857336,563,6.520973255580133,1.3501899234620707,16172.914285714232,1409,5.044090044624545,1.1653757945593224,21667.101428571565,1.61846708408928
L0-6_d0.6_mx2.0_r38_atr0.0002_bull,936,5.28005641085909,1.0034698604638346,308.94428571459866,638,7.389664186607681,1.2913201126940879,14526.96000000001,1574,5.634774826287462,1.1068080546537606,14835.904285714609,1.6183307869132961
L20-24_d1.2_mx3.0_r38_atr0.0002_none,1115,6.26661202505708,1.1072696505671413,12598.34571428582,758,8.779569676251759,1.0046506041270855,388.5142857140745,1873,6.7051672488160206,1.0646156865113803,12986.859999999893,1.6183002771496087
L18-24_d0.8_mx0.0_r28_atr0.0_none,1107,6.213767833476261,1.027740962503633,3729.0457142857085,751,8.698491856022521,1.1003073320538967,8326.864285714259,1858,6.646346461974141,1.0554454497507602,12055.909999999962,1.6181728865285407
L0-6_d0.6_mx2.0_r38_atr0.0_bull,939,5.296979668586203,1.0012469442814602,111.29428571459721,638,7.389664186607681,1.2913201126940879,14526.96000000001,1577,5.645514549590424,1.1052206575411867,14638.254285714604,1.6181725734908823
L19-24_d0.6_mx0.0_r35_atr0.0004_none,1325,7.438161511022748,1.0519542004668425,7721.67857142862,841,9.74092097325558,0.9850284088385857,-1425.5928571431077,2166,7.748108954055968,1.0258200760649594,6296.08571428552,1.6181079284698916
L0-4_d1.2_mx3.0_r32_atr0.0004_none,921,5.195440122223528,1.0440470803567359,4558.087142857405,632,7.320168912125477,1.2595978191662907,13873.072857142772,1553,5.559596763166727,1.1174536778594324,18431.160000000178,1.6180135245983207
L18-24_d1.2_mx2.0_r38_atr0.0_none,1227,6.888018244547103,1.0397098997510599,5338.928571428867,807,9.347114417856424,1.0063555396521513,593.5642857140883,2034,7.275925028878042,1.026037804398148,5932.492857142938,1.6179710120071664
L19-24_d1.2_mx0.0_r38_atr0.0_none,1282,7.196491570022415,1.086623638371605,12681.241428571559,839,9.717755881761512,0.9474417019473306,-5258.710000000221,2121,7.587137161381675,1.030117859730277,7422.531428571343,1.6179464410576827
L18-24_d0.6_mx0.0_r32_atr0.0_bull,859,4.831969374401844,1.0517416059314373,4537.015714285852,565,6.544138347074201,1.351549639471744,16285.704285714215,1424,5.097788661139355,1.1553800979766664,20822.720000000063,1.6174227335763023
L18-24_d0.6_mx0.0_r32_atr0.0002_bull,859,4.831969374401844,1.0517416059314373,4537.015714285852,565,6.544138347074201,1.351549639471744,16285.704285714215,1424,5.097788661139355,1.1553800979766664,20822.720000000063,1.6174227335763023
L19-24_d0.8_mx3.0_r38_atr0.0002_none,1384,7.768613081780619,1.097865531409089,14217.844285714604,899,10.412708626583552,0.9339791351705494,-6809.460000000321,2283,8.16663561500913,1.0298219623552791,7408.3842857142945,1.617110025773929
L20-24_d1.0_mx0.0_r35_atr0.0004_none,1119,6.289338615561757,1.0728001594254781,8938.154285714289,736,8.524753669817011,1.0431812114006727,3526.3342857139837,1855,6.6407289089982475,1.06096887248364,12464.488571428266,1.6170965691126633
L20-24_d1.2_mx3.0_r38_atr0.0_none,1115,6.26661202505708,1.1072696505671413,12598.34571428582,764,8.849064950733963,0.9998163085474578,-15.421428571631623,1879,6.726646695421945,1.062477756427226,12582.92428571419,1.617039865544145
L20-24_d1.2_mx0.0_r38_atr0.0004_none,1133,6.36777706223289,1.0629007457727981,8016.300000000019,746,8.640579127287351,1.0403210673406311,3371.0671428568967,1879,6.726646695421945,1.0539559724957883,11387.367142856912,1.6170180087727224
L20-24_d0.6_mx3.0_r30_atr0.0004_none,970,5.451352300667369,1.1137378163898703,11361.242857143017,688,7.968791473959381,1.1209795825099695,8643.451428571341,1658,5.935487078770401,1.1167575787715898,20004.694285714362,1.616462657540099
L20-24_d0.6_mx3.0_r30_atr0.0002_none,977,5.490691956445381,1.1074015542464006,10794.840000000158,701,8.119364568670822,1.1183443453082096,8488.088571428507,1678,6.007085234123482,1.1119585078562437,19282.92857142866,1.6164069344736631
L20-24_d0.8_mx2.0_r30_atr0.0004_none,877,4.929274004683841,1.1457695395057497,12324.637142857322,624,7.227508546149205,1.1742436687633877,10458.219999999936,1501,5.373441559248717,1.1575910973480767,22782.85714285726,1.616338724874277
L19-24_d0.6_mx2.0_r32_atr0.0004_none,1061,5.956839581262062,1.167028446156915,17052.36428571435,717,8.304685300623365,0.9901856835818262,-761.9728571430114,1778,6.360806429574054,1.090637381118096,16290.391428571333,1.6162898662530025
L20-24_d0.6_mx3.0_r40_atr0.0002_none,1336,7.5082543027748505,1.0717650633267135,9875.991428571564,884,10.238970440378042,0.959794265975165,-3801.221428571618,2220,7.947395244191973,1.026166324625037,6074.769999999953,1.6162790301806647
L20-24_d0.6_mx3.0_r30_atr0.0_none,977,5.490691956445381,1.1074015542464006,10794.840000000158,705,8.165694751658958,1.116592076431807,8377.32857142849,1682,6.021404865194098,1.1112327846558392,19172.168571428647,1.6162212809696657
L19-24_d1.2_mx2.0_r35_atr0.0004_none,1058,5.940112289457267,1.1222505324849286,12943.34428571451,695,8.049869294188618,1.0461123569189796,3510.1628571426972,1753,6.271368768865757,1.0904051158749681,16453.5071428572,1.6160661539047099
L18-24_d0.6_mx0.0_r30_atr0.0_bull,828,4.657590968573605,1.041750984105533,3578.7114285716307,546,6.324069977880555,1.4059159476202272,17860.734285714214,1374,4.918793272756654,1.165279014279021,21439.44571428584,1.6159407882637111
L18-24_d0.6_mx0.0_r30_atr0.0002_bull,828,4.657590968573605,1.041750984105533,3578.7114285716307,546,6.324069977880555,1.4059159476202272,17860.734285714214,1374,4.918793272756654,1.165279014279021,21439.44571428584,1.6159407882637111
L20-24_d1.2_mx3.0_r40_atr0.0002_none,1145,6.434969265294176,1.0893006840318846,10967.377142857244,770,8.918560225216167,0.9927534631085757,-620.9157142859121,1915,6.85552337505749,1.04962367116898,10346.46142857133,1.6159136986940819
L0-6_d0.6_mx2.0_r38_atr0.0004_bull,921,5.195440122223528,1.0078170454471038,692.0085714288853,638,7.389664186607681,1.2913201126940879,14526.96000000001,1559,5.581076209772651,1.1099703508966037,15218.968571428899,1.6157983275863497
L20-24_d0.8_mx2.0_r30_atr0.0002_none,881,4.951756440281031,1.1437174869806344,12179.600000000162,630,7.297003820631409,1.1703372022413996,10257.877142857069,1511,5.409240636925257,1.1547755681270595,22437.477142857235,1.6157965735385649
L18-24_d1.2_mx3.0_r35_atr0.0004_none,1272,7.140635050581838,1.015979593528325,2408.994285714425,817,9.462939875326764,1.0190891574964551,1840.4728571425585,2089,7.4726683310355115,1.0171925582803125,4249.467142856982,1.6157125745147356
L19-24_d1.0_mx2.0_r40_atr0.0002_none,1267,7.111734783371339,1.1097490455641472,13869.900000000383,834,9.659843153026342,0.9193613651793989,-7840.984285714552,2101,7.51550079491256,1.0269612147891636,6028.915714285837,1.6155808867180739
L19-24_d0.8_mx3.0_r38_atr0.0_none,1384,7.768613081780619,1.097865531409089,14217.844285714604,905,10.482203901065756,0.9303412385732918,-7213.395714286029,2289,8.188098520699036,1.0281492285025857,7004.448571428587,1.6155022151943503
L0-4_d1.0_mx3.0_r32_atr0.0002_none,939,5.296979668586203,1.0213195638228796,2254.054285714603,645,7.470742006836919,1.2615745961314933,14169.782857142745,1584,5.670573903964002,1.1027143772687502,16423.83714285734,1.6152881776539267
L19-24_d1.2_mx2.0_r35_atr0.0002_none,1064,5.973799126637554,1.1200606917306288,12752.30142857168,700,8.107782022923788,1.0407153331527499,3116.608571428409,1764,6.310721339577407,1.086828388672314,15868.91000000008,1.6152801138258681
L0-4_d1.0_mx3.0_r32_atr0.0_none,940,5.30262075449524,1.0202438051143736,2142.5742857145924,645,7.470742006836919,1.2615745961314933,14169.782857142745,1585,5.674153811731657,1.1019461071843293,16312.357142857334,1.6150704369770428
L19-24_d0.6_mx2.0_r32_atr0.0002_none,1072,6.018597578805778,1.1580926566825773,16286.222857142948,726,8.408928212346671,0.9859312300279497,-1097.2142857144536,1798,6.4323565581406905,1.0839142529931332,15189.008571428487,1.615043400637112
L20-24_d0.8_mx2.0_r30_atr0.0_none,881,4.951756440281031,1.1437174869806344,12179.600000000162,631,7.308586366378443,1.1682575754310773,10150.677142857076,1512,5.412820544692911,1.1539222720981137,22330.277142857238,1.615041241259869
L19-24_d0.8_mx3.0_r30_atr0.0002_none,1055,5.921883526935371,1.0831706246492223,9387.991428571597,733,8.49000603257591,1.0749608731146303,5983.169999999989,1788,6.3959458955919075,1.0797699930170395,15371.161428571579,1.6147943644524938
L20-24_d1.2_mx3.0_r40_atr0.0_none,1145,6.434969265294176,1.0893006840318846,10967.377142857244,776,8.98805549969837,0.9880965159250285,-1024.8514285716192,1921,6.877002821663415,1.0475922067515948,9942.525714285624,1.6147366521606004
L19-24_d0.8_mx3.0_r30_atr0.0_none,1055,5.921883526935371,1.0831706246492223,9387.991428571597,737,8.536336215564045,1.0734554419777542,5872.4099999999735,1792,6.410254499385178,1.0791426388294814,15260.401428571566,1.6147143368688064
L18-24_d0.8_mx3.0_r28_atr0.0004_none,1049,5.888204568488345,1.069506407833486,8326.845714285733,715,8.281520209129297,1.0999609832270025,7926.462857142804,1764,6.310094272832284,1.0816358424161594,16253.308571428533,1.6146906633223443
L0-4_d0.8_mx3.0_r30_atr0.0_none,910,5.1333881772241154,1.0278990892260167,2864.525714285979,626,7.250673637643273,1.2814315076997145,14393.61142857135,1536,5.498738331116608,1.112197838120516,17258.13714285732,1.6146564551094968
L20-24_d0.6_mx0.0_r40_atr0.0004_none,1331,7.4801545486476995,1.0335502330208142,4921.437142857178,862,9.984154433943294,0.9972150561934068,-260.53571428593114,2193,7.850737734465314,1.0194010112144336,4660.9014285712565,1.614648053467864
L19-24_d0.6_mx2.0_r32_atr0.0_none,1072,6.018597578805778,1.1580926566825773,16286.222857142948,727,8.420510758093705,0.9845778818703304,-1204.4142857144489,1799,6.435934064569023,1.0832726906192387,15081.808571428497,1.6145845165642996
L18-24_d0.6_mx2.0_r35_atr0.0004_bull,863,4.84774722059684,1.0715454399242659,6030.797142857277,577,6.683128896038609,1.3043268272261754,14379.11999999995,1440,5.15045764458961,1.1551587232289033,20409.91714285723,1.6145316274310832
L20-24_d0.6_mx2.0_r35_atr0.0004_bull,804,4.535433070866142,1.040104185187687,3185.167142857281,551,6.381982706615725,1.414189963307832,17450.489999999925,1355,4.8507750251712265,1.169765456003501,20635.657142857213,1.614509517505437
L20-24_d0.6_mx3.0_r40_atr0.0_none,1336,7.5082543027748505,1.0717650633267135,9875.991428571564,890,10.308465714860246,0.955714932046435,-4205.157142857326,2226,7.968874690797898,1.0243831199653293,5670.834285714247,1.6144946223736678
L19-24_d1.2_mx2.0_r35_atr0.0_none,1064,5.973799126637554,1.1200606917306288,12752.30142857168,702,8.130947114417856,1.0379460522362427,2912.3799999998446,1766,6.317876352434071,1.0856152593972597,15664.681428571515,1.6143544401643464
L19-24_d1.0_mx2.0_r40_atr0.0_none,1267,7.111734783371339,1.1097490455641472,13869.900000000383,837,9.694590790267444,0.9165408562983002,-8140.212857143113,2104,7.526232114467409,1.025588827824526,5729.687142857275,1.6143192312167618
L19-24_d0.6_mx3.0_r38_atr0.0004_none,1428,8.015592110392141,1.1163122854888547,17132.271428571774,914,10.586446812789061,0.9078322420984396,-9751.808571428792,2342,8.377687520959869,1.0291602126367527,7380.462857142992,1.6142826271829036
L18-24_d1.2_mx2.0_r40_atr0.0004_none,1254,7.03876512892475,1.0239429459811362,3373.0971428573894,812,9.405027146591594,1.007009125197886,667.604285714111,2066,7.390302066772655,1.0171122988246555,4040.7014285714995,1.6142556846775888
L0-4_d0.8_mx3.0_r30_atr0.0002_none,909,5.1277470913150776,1.027709655672413,2845.075714285964,626,7.250673637643273,1.2814315076997145,14393.61142857135,1535,5.495158423348954,1.1120713906405024,17238.687142857303,1.6142524349817555
L19-24_d1.0_mx3.0_r38_atr0.0002_none,1327,7.449098528408537,1.1024473004096262,14454.658571428905,859,9.949406796702192,0.9223614179689965,-7890.495714286004,2186,7.819651973022321,1.027043652308716,6564.162857142912,1.614091781894261
L19-24_d0.8_mx3.0_r30_atr0.0004_none,1045,5.865751929523661,1.089850497874432,10063.215714285889,720,8.339432937864467,1.077176266293665,6138.532857142822,1765,6.313671423780602,1.0845873452327732,16201.748571428703,1.6138962513423223
L0-4_d0.8_mx3.0_r30_atr0.0004_none,906,5.110823833587966,1.0284041956255627,2914.225714285967,626,7.250673637643273,1.2814315076997145,14393.61142857135,1532,5.4844187000459925,1.1125766415004403,17307.837142857312,1.6136592874734137
L20-24_d1.2_mx3.0_r40_atr0.0004_none,1138,6.395628841838229,1.0901000004989236,11041.725714285823,750,8.686909310275487,0.9980864624249443,-162.57000000019616,1888,6.758865865330831,1.0524277700304574,10879.155714285627,1.6135743158978253
L0-4_d0.6_mx3.0_r30_atr0.0_none,915,5.161593606769303,1.0279192488016533,2869.5257142860064,629,7.285421274884375,1.2737131278351375,14070.811428571351,1544,5.527377593257841,1.1098690458935137,16940.337142857352,1.6134880529349722
L18-24_d0.8_mx0.0_r28_atr0.0004_none,1092,6.129570437358697,1.0320013157888954,4264.098571428607,734,8.501588578322943,1.1008753169218772,8347.11428571425,1826,6.531877631627977,1.0583867456962996,12611.212857142844,1.6133463889739104
L0-4_d0.8_mx0.0_r40_atr0.0002_none,1155,6.5154542249383,0.9486628113587493,-6454.519999999616,801,9.27761914337422,1.123521172978467,9046.988571428607,1956,7.002299593531306,1.013029420173544,2592.4685714289863,1.6133339053008835
L20-24_d0.6_mx2.0_r35_atr0.0_bull,811,4.574920672229404,1.033198913792213,2656.1385714287135,551,6.381982706615725,1.414189963307832,17450.489999999925,1362,4.875834379544805,1.1646216778364122,20106.628571428646,1.6132509190994444
L20-24_d0.6_mx2.0_r35_atr0.0002_bull,811,4.574920672229404,1.033198913792213,2656.1385714287135,551,6.381982706615725,1.414189963307832,17450.489999999925,1362,4.875834379544805,1.1646216778364122,20106.628571428646,1.6132509190994444
L0-4_d1.0_mx3.0_r32_atr0.0004_none,935,5.274415324950053,1.0207407172257024,2191.5142857146043,644,7.459159461089885,1.2604636716131785,14109.60285714275,1579,5.6526743651257325,1.101988105319484,16301.117142857358,1.6131585915110358
L0-4_d0.6_mx3.0_r30_atr0.0002_none,914,5.155952520860265,1.0277300086821142,2850.0757142859875,629,7.285421274884375,1.2737131278351375,14070.811428571351,1543,5.5237976854901865,1.1097429000603696,16920.88714285734,1.6130841608385276
L19-24_d0.8_mx3.0_r32_atr0.0002_none,1146,6.432681063381929,1.058983750078915,7369.001428571589,764,8.849064950733963,1.0209699421608949,1789.1799999998766,1910,6.832358311286657,1.0435577226164152,9158.181428571455,1.6129701011601405
L19-24_d0.8_mx3.0_r32_atr0.0_none,1146,6.432681063381929,1.058983750078915,7369.001428571589,768,8.895395133722099,1.0196423298867974,1678.4199999998618,1914,6.846666915079927,1.04300475839485,9047.421428571446,1.612967188171624
L0-4_d0.8_mx0.0_r40_atr0.0_none,1159,6.53801856857445,0.9462855686782076,-6771.475714285328,801,9.27761914337422,1.123521172978467,9046.988571428607,1960,7.016619224601922,1.0114171373887213,2275.5128571432706,1.6128563441148138
L0-4_d0.6_mx3.0_r30_atr0.0004_none,911,5.1390292631331524,1.0284238539832673,2919.2257142859908,629,7.285421274884375,1.2737131278351375,14070.811428571351,1540,5.513057962187225,1.1102457952115752,16990.03714285734,1.61249029906024
L19-24_d1.0_mx3.0_r38_atr0.0_none,1327,7.449098528408537,1.1024473004096262,14454.658571428905,865,10.018902071184396,0.9187166312328617,-8294.431428571708,2192,7.841114878712226,1.0253364443522268,6160.227142857208,1.6124746649453159
L18-24_d1.0_mx2.0_r35_atr0.0004_none,1230,6.905801621958827,1.0552786145435398,7354.404285714438,792,9.173376231650915,0.975432634223752,-2276.215714285876,2022,7.2337179980870285,1.0225002769863158,5078.188571428562,1.61242304112458
L19-24_d1.0_mx3.0_r30_atr0.0002_none,1040,5.837686130817806,1.0924081915458426,10254.977142857313,720,8.339432937864467,1.074499844195996,5886.197142857152,1760,6.295785669039014,1.0849605756867118,16141.17428571446,1.6123719383330806
L19-24_d1.0_mx3.0_r30_atr0.0_none,1040,5.837686130817806,1.0924081915458426,10254.977142857313,724,8.385763120852603,1.0729797933209835,5775.437142857139,1764,6.310094272832284,1.0843207875720227,16030.414285714443,1.612284307055619
L18-24_d1.2_mx2.0_r38_atr0.0004_none,1219,6.843108590140928,1.0243361233344968,3316.2242857145584,794,9.196541323144983,1.0116636936243077,1078.9785714283917,2013,7.200804858963372,1.0192119004602604,4395.202857142949,1.6117355737318615
L18-24_d0.6_mx2.0_r35_atr0.0_bull,873,4.903920421299005,1.0590938390459914,5042.868571428719,577,6.683128896038609,1.3043268272261754,14379.11999999995,1450,5.186224711565927,1.146486452688832,19421.988571428665,1.6115549917157903
L18-24_d0.6_mx2.0_r35_atr0.0002_bull,873,4.903920421299005,1.0590938390459914,5042.868571428719,577,6.683128896038609,1.3043268272261754,14379.11999999995,1450,5.186224711565927,1.146486452688832,19421.988571428665,1.6115549917157903
L20-24_d1.2_mx0.0_r40_atr0.0002_none,1165,6.547498243696824,1.0383585707095755,5093.8557142856835,780,9.034385682686507,1.019790524817123,1712.1014285711908,1945,6.962920608087112,1.0310339351984386,6805.957142856882,1.6115007421084213
L20-24_d0.6_mx0.0_r40_atr0.0002_none,1350,7.586933614330874,1.0312584192309466,4613.08000000002,889,10.296883169113212,0.9923117545619458,-726.2614285716536,2239,8.0154134917774,1.0160584022167982,3886.818571428375,1.611461241270872
L19-24_d0.8_mx3.0_r32_atr0.0004_none,1133,6.359709986746706,1.065406748558116,8103.350000000146,750,8.686909310275487,1.0244915643891004,2079.531428571292,1883,6.735775235682081,1.0487686549495416,10182.881428571423,1.6114404495511185
