"scenario_mode","entry_time","exit_time","strategy","symbol","direction","base_currency","quote_currency","server_time","server_hour","utc_hour","session_label","session_window_name","allowed_session","session_volatility_rank","dow_regime_h4","dow_regime_h1","h4_structure","h1_structure","fractal_alignment","wave_stage","setup_type","wave_tf","fib_zone","divergence_type","m15_confirmation_type","failure_type","wave_size_atr","retracement_ratio","extension_ratio","wave_rule_validity","wave3_break_confirmed","pivot_confirmation_delay_bars","entry_delay_from_pivot","pivot_time","pivot_confirmed_time","room_to_1r","room_to_2r","entry","exit","stop_loss","take_profit","risk_price","result_r","profit","commission","swap","net_profit","volume","reward_r","holding_bars","atr","spread_points","spread_atr","atr_session_percentile","average_m15_range_atr","average_h1_range_atr","average_true_range","realized_volatility","breakout_followthrough_rate","average_spread_atr","score","exit_reason","position_id"
"baseline_all_sessions","2025.03.04 03:30:00","2025.03.04 11:30:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPUSD","LONG","GBP","USD","2025.03.04 03:30:00","3","1","tokyo","tokyo_utc_00_08","true","3","range","trend_up","expanding_transition","HH_HL","fractal_aligned","possible_wave4_pullback","wave4_continuation","H1","wave4_382","none","ma_reclaim","other","6.3649","0.3134","2.1176","valid_wave4","true","3","4","2025.03.03 22:00:00","2025.03.04 01:00:00","0.6000","0.6000","1.27057000","1.27185000","1.26757000","1.27476000","0.00300000","0.4267","8.96","0.00","0.00","8.96","0.070","1.400","32","0.00223571","20.00","0.089457","0.6000","0.9892","0.7170","0.00059113","0.534388","0.8846","0.279441","1.3800","DEAL_REASON_EXPERT","586"
"baseline_all_sessions","2025.03.04 12:30:00","2025.03.04 12:40:20","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURUSD","SHORT","EUR","USD","2025.03.04 12:30:00","12","10","london","london_utc_07_16","true","2","trend_down","range","LH_LL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_other","none","ma_reclaim","wave3_unconfirmed_too_early","5.0712","0.8513","0.0504","valid_wave2","false","3","4","2025.03.03 16:00:00","2025.03.04 04:00:00","12.4017","12.4017","1.05043000","1.05160000","1.05160000","1.04880000","0.00117000","-1.0000","-21.06","0.00","0.00","-21.06","0.180","1.400","0","0.00332857","18.00","0.054077","0.8000","1.1705","1.3215","0.00083661","0.761667","0.8788","0.158790","1.1500","DEAL_REASON_SL","592"
"baseline_all_sessions","2025.03.04 13:30:00","2025.03.04 17:18:32","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","AUDJPY","SHORT","AUD","JPY","2025.03.04 13:30:00","13","11","london","london_utc_07_16","true","3","trend_down","trend_down","LH_LL","LH_LL","fractal_aligned","possible_wave4_pullback","wave4_continuation","H1","wave4_382","none","micro_bos","other","5.3924","0.3221","2.6003","valid_wave4","true","3","3","2025.03.04 09:00:00","2025.03.04 12:00:00","0.6485","0.6485","92.51800000","91.92700000","92.93900000","91.92800000","0.42100000","1.4038","27.76","0.00","0.00","27.76","0.070","1.400","15","0.36792857","28.00","0.076102","0.6000","1.0102","0.9297","0.13421212","0.748975","1.0000","0.170732","1.3824","DEAL_REASON_TP","594"
"baseline_all_sessions","2025.03.04 17:30:00","2025.03.04 17:50:10","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURUSD","SHORT","EUR","USD","2025.03.04 17:30:00","17","15","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","1","trend_down","range","LH_LL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_other","none","micro_bos","wave3_unconfirmed_too_early","5.0712","0.8513","0.2085","valid_wave2","false","3","5","2025.03.03 16:00:00","2025.03.04 04:00:00","13.2479","13.2479","1.05142000","1.05259000","1.05259000","1.04979000","0.00117000","-1.0000","-21.06","0.00","0.00","-21.06","0.180","1.400","1","0.00332857","18.00","0.054077","1.0000","1.2331","1.6212","0.00110000","0.706710","0.8421","0.153098","1.1500","DEAL_REASON_SL","596"
"baseline_all_sessions","2025.03.04 17:45:00","2025.03.04 18:08:16","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURJPY","LONG","EUR","JPY","2025.03.04 17:45:00","17","15","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","1","trend_up","range","HH_HL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","ma_reclaim","wave3_unconfirmed_too_early","2.5787","0.8818","0.0689","valid_wave2","false","3","3","2025.03.04 13:00:00","2025.03.04 16:00:00","6.8530","6.8530","156.30800000","155.99400000","155.99500000","156.74700000","0.31300000","-1.0032","-21.07","0.00","0.00","-21.07","0.100","1.400","1","0.49521429","35.00","0.070676","1.0000","1.2399","1.2711","0.26002857","0.804329","1.0000","0.125641","1.1500","DEAL_REASON_SL","597"
"baseline_all_sessions","2025.03.04 18:15:00","2025.03.04 18:46:10","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURJPY","LONG","EUR","JPY","2025.03.04 18:15:00","18","16","new_york","new_york_utc_13_22","true","4","trend_up","range","HH_HL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","ma_reclaim","other","2.5787","0.8818","0.0634","valid_wave2","false","3","4","2025.03.04 13:00:00","2025.03.04 16:00:00","6.9805","6.9805","156.30300000","156.73800000","155.99500000","156.73500000","0.30800000","1.4123","29.19","0.00","0.00","29.19","0.100","1.400","2","0.49521429","30.00","0.060580","0.4000","0.9386","0.8236","0.21424490","0.789641","0.7692","0.102439","1.1500","DEAL_REASON_TP","600"
"baseline_all_sessions","2025.03.05 09:00:00","2025.03.05 10:20:15","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPJPY","LONG","GBP","JPY","2025.03.05 09:00:00","9","7","london","london_utc_07_16","true","2","trend_up","trend_up","HH_HL","HH_HL","fractal_aligned","possible_wave4_pullback","wave4_continuation","H1","wave4_shallow","none","ma_reclaim","other","5.7982","0.2366","2.9120","valid_wave4","true","3","3","2025.03.05 05:00:00","2025.03.05 08:00:00","0.9668","0.9668","191.57700000","192.29800000","191.06500000","192.29400000","0.51200000","1.4082","28.91","0.00","0.00","28.91","0.060","1.400","5","0.66192857","38.00","0.057408","0.8000","1.0921","1.1655","0.30500000","0.844704","0.9091","0.202589","1.0983","DEAL_REASON_TP","603"
"baseline_all_sessions","2025.03.05 14:00:00","2025.03.05 15:04:39","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","AUDJPY","SHORT","AUD","JPY","2025.03.05 14:00:00","14","12","london","london_utc_07_16","true","3","trend_down","range","LH_LL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","ma_reclaim","wave3_unconfirmed_too_early","2.2416","0.8019","0.2272","valid_wave2","false","3","4","2025.03.05 09:00:00","2025.03.05 12:00:00","8.0744","8.0744","93.79900000","94.04600000","94.04100000","93.46000000","0.24200000","-1.0207","-21.45","0.00","0.00","-21.45","0.130","1.400","4","0.36714286","28.00","0.076265","0.6000","1.0215","0.9123","0.14435294","0.735435","0.9643","0.257218","1.1500","DEAL_REASON_SL","606"
"baseline_all_sessions","2025.03.05 07:45:00","2025.03.05 15:33:52","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","USDJPY","SHORT","USD","JPY","2025.03.05 07:45:00","7","5","tokyo","tokyo_utc_00_08","true","3","range","range","expanding_transition","expanding_transition","fractal_aligned","possible_abc_completion","abc_completion_reentry","H1","abc_50_786","bullish_rsi","candle_reversal","other","6.7322","0.5855","0.6176","valid_abc","false","3","3","2025.03.05 03:00:00","2025.03.05 06:00:00","3.4380","3.4380","149.75100000","149.07200000","150.23500000","149.07300000","0.48400000","1.4029","27.33","0.00","0.00","27.33","0.060","1.400","31","0.40135714","19.00","0.047339","0.6000","0.9931","1.0508","0.17527848","0.625081","0.8158","0.137967","1.4500","DEAL_REASON_TP","602"
"baseline_all_sessions","2025.03.05 11:30:00","2025.03.05 15:35:16","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPJPY","LONG","GBP","JPY","2025.03.05 11:30:00","11","9","london","london_utc_07_16","true","2","trend_up","trend_up","HH_HL","HH_HL","fractal_aligned","possible_wave4_pullback","wave4_continuation","H1","wave4_shallow","none","ma_reclaim","target_blocked","5.7982","0.2366","2.9120","valid_wave4","true","3","5","2025.03.05 05:00:00","2025.03.05 08:00:00","0.2667","0.2667","191.86000000","191.06500000","191.06500000","192.97300000","0.79500000","-1.0000","-21.33","0.00","0.00","-21.33","0.040","1.400","16","0.66192857","38.00","0.057408","0.8000","1.1439","1.1689","0.31236207","0.840066","0.8947","0.121433","1.0633","DEAL_REASON_SL","605"
"baseline_all_sessions","2025.03.05 15:30:00","2025.03.05 17:00:05","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","AUDJPY","SHORT","AUD","JPY","2025.03.05 15:30:00","15","13","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","1","trend_down","range","LH_LL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","ma_reclaim","wave3_unconfirmed_too_early","2.2416","0.8019","0.1652","valid_wave2","false","3","5","2025.03.05 09:00:00","2025.03.05 12:00:00","6.8710","6.8710","93.76200000","94.04500000","94.04100000","93.37100000","0.27900000","-1.0143","-20.88","0.00","0.00","-20.88","0.110","1.400","6","0.36714286","28.00","0.076265","1.0000","1.3145","1.3916","0.18126923","0.850335","0.8462","0.211549","1.1500","DEAL_REASON_SL","608"
"baseline_all_sessions","2025.03.05 17:30:00","2025.03.05 18:58:26","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","AUDJPY","SHORT","AUD","JPY","2025.03.05 17:30:00","17","15","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","1","trend_down","range","LH_LL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","ma_reclaim","wave3_unconfirmed_too_early","2.2416","0.8019","0.3183","valid_wave2","false","3","7","2025.03.05 09:00:00","2025.03.05 12:00:00","4.0833","4.0833","93.60900000","94.04500000","94.04100000","93.00400000","0.43200000","-1.0093","-20.47","0.00","0.00","-20.47","0.070","1.400","5","0.36714286","28.00","0.076265","1.0000","1.3300","1.3812","0.19200000","0.835362","0.8824","0.141160","1.1500","DEAL_REASON_SL","613"
"baseline_all_sessions","2025.03.05 17:15:00","2025.03.06 01:15:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPJPY","LONG","GBP","JPY","2025.03.05 17:15:00","17","15","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","1","trend_up","trend_up","HH_HL","HH_HL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_other","none","ma_reclaim","other","3.7552","0.8677","0.6579","valid_wave2","false","3","5","2025.03.04 16:00:00","2025.03.05 04:00:00","0.2611","0.2611","191.42800000","191.77800000","188.06200000","196.14000000","3.36600000","0.1040","2.35","0.00","0.11","2.46","0.010","1.400","32","1.14507143","38.00","0.033186","1.0000","1.2041","1.3334","0.34054545","0.742818","0.9375","0.115152","1.0131","DEAL_REASON_EXPERT","612"
"baseline_all_sessions","2025.03.06 01:15:00","2025.03.06 02:20:04","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","USDJPY","SHORT","USD","JPY","2025.03.06 01:15:00","1","23","other","other","true","5","trend_down","trend_down","LH_LL","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_50_618","none","candle_reversal","wave3_unconfirmed_too_early","3.2486","0.5573","0.2366","valid_wave2","false","3","3","2025.03.05 21:00:00","2025.03.06 00:00:00","1.5897","1.5897","148.76900000","149.19900000","149.19800000","148.16800000","0.42900000","-1.0023","-20.17","0.00","0.00","-20.17","0.070","1.400","4","0.41371429","22.00","0.053177","0.2000","0.7670","0.7936","0.13547619","0.455129","1.0000","0.221583","1.4295","DEAL_REASON_SL","615"
"baseline_all_sessions","2025.03.06 03:45:00","2025.03.06 04:57:24","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","USDJPY","SHORT","USD","JPY","2025.03.06 03:45:00","3","1","tokyo","tokyo_utc_00_08","true","3","trend_down","trend_down","LH_LL","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_50_618","none","ma_reclaim","wave3_unconfirmed_too_early","3.2486","0.5573","0.0067","valid_wave2","false","3","5","2025.03.05 21:00:00","2025.03.06 00:00:00","3.9159","3.9159","148.97200000","149.19800000","149.19800000","148.65600000","0.22600000","-1.0000","-21.21","0.00","0.00","-21.21","0.140","1.400","4","0.41371429","18.00","0.043508","0.6000","1.0557","1.0004","0.18950794","0.684915","0.7931","0.125249","1.5000","DEAL_REASON_SL","618"
"baseline_all_sessions","2025.03.06 17:45:00","2025.03.06 18:49:07","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","USDJPY","LONG","USD","JPY","2025.03.06 17:45:00","17","15","london_newyork_overlap","london_newyork_overlap_utc_13_16","true","1","range","trend_up","compression_range","HH_HL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_other","none","micro_bos","wave3_unconfirmed_too_early","2.5207","0.8563","0.4670","valid_wave2","false","3","5","2025.03.05 16:00:00","2025.03.06 04:00:00","6.5241","6.5241","148.28300000","147.98900000","147.99300000","148.68900000","0.29000000","-1.0138","-21.85","0.00","0.00","-21.85","0.110","1.400","4","0.82835714","15.00","0.018108","1.0000","1.3375","1.4489","0.29511429","0.960946","0.9583","0.056941","1.1500","DEAL_REASON_SL","620"
"baseline_all_sessions","2025.03.06 18:45:00","2025.03.06 19:15:02","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURUSD","SHORT","EUR","USD","2025.03.06 18:45:00","18","16","new_york","new_york_utc_13_22","true","5","trend_down","range","LH_LL","expanding_transition","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_other","none","ma_reclaim","other","5.0712","0.8513","1.9105","valid_wave2","false","3","17","2025.03.03 16:00:00","2025.03.04 04:00:00","28.0342","28.0342","1.08236000","1.08072000","1.08353000","1.08073000","0.00117000","1.4017","29.52","0.00","0.00","29.52","0.180","1.400","2","0.00332857","18.00","0.054077","0.2000","0.8086","0.8908","0.00112882","0.486575","0.6667","0.090258","1.1500","DEAL_REASON_TP","621"
"baseline_all_sessions","2025.03.07 01:15:01","2025.03.07 04:12:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","AUDJPY","LONG","AUD","JPY","2025.03.07 01:15:01","1","23","other","other","true","4","range","range","expanding_transition","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","micro_bos","wave3_unconfirmed_too_early","3.2272","0.8873","0.2445","valid_wave2","false","3","3","2025.03.06 21:00:00","2025.03.07 00:00:00","2.0590","2.0590","93.79800000","93.35400000","93.35700000","94.41600000","0.44100000","-1.0068","-21.03","0.00","0.00","-21.03","0.070","1.400","11","0.34085714","28.00","0.082146","0.4000","0.8960","0.8599","0.12295238","0.601105","0.6000","0.243933","1.1029","DEAL_REASON_SL","626"
"baseline_all_sessions","2025.03.07 01:15:00","2025.03.07 05:01:26","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPJPY","LONG","GBP","JPY","2025.03.07 01:15:00","1","23","other","other","true","4","trend_up","range","HH_HL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","micro_bos","wave3_unconfirmed_too_early","2.8232","0.8299","0.2549","valid_wave2","false","3","3","2025.03.06 21:00:00","2025.03.07 00:00:00","2.3839","2.3839","190.79000000","190.05800000","190.05800000","191.81500000","0.73200000","-1.0000","-19.85","0.00","0.00","-19.85","0.040","1.400","15","0.57664286","42.00","0.072835","0.4000","0.8403","0.7129","0.18219048","0.648660","0.5000","0.218994","1.1192","DEAL_REASON_SL","625"
"baseline_all_sessions","2025.03.07 01:00:00","2025.03.07 05:01:54","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","USDJPY","LONG","USD","JPY","2025.03.07 01:00:00","1","23","other","other","true","5","range","range","compression_range","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","candle_reversal","wave3_unconfirmed_too_early","2.7871","0.7623","0.3538","valid_wave2","false","3","3","2025.03.06 21:00:00","2025.03.07 00:00:00","4.8319","4.8319","147.96200000","147.50300000","147.50400000","148.60300000","0.45800000","-1.0022","-21.78","0.00","0.00","-21.78","0.070","1.400","16","0.38642857","21.00","0.054344","0.2000","0.8101","0.7655","0.11650000","0.582507","0.8750","0.167617","1.1500","DEAL_REASON_SL","624"
"baseline_all_sessions","2025.03.07 07:00:00","2025.03.07 08:50:13","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","USDJPY","LONG","USD","JPY","2025.03.07 07:00:00","7","5","tokyo","tokyo_utc_00_08","true","3","range","range","compression_range","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_other","none","ma_reclaim","wave3_unconfirmed_too_early","2.5207","0.8563","0.2356","valid_wave2","false","3","8","2025.03.05 16:00:00","2025.03.06 04:00:00","7.8621","7.8621","147.68500000","147.39200000","147.39500000","148.09100000","0.29000000","-1.0103","-21.87","0.00","0.00","-21.87","0.110","1.400","7","0.82835714","21.00","0.025351","0.6000","1.0304","0.9509","0.15957895","0.711191","0.7805","0.146560","1.1500","DEAL_REASON_SL","631"
"baseline_all_sessions","2025.03.07 04:00:00","2025.03.07 10:30:23","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPUSD","LONG","GBP","USD","2025.03.07 04:00:00","4","2","tokyo","tokyo_utc_00_08","true","2","trend_up","range","HH_HL","compression_range","fractal_aligned","possible_wave4_pullback","wave4_continuation","H4","wave4_shallow","none","ma_reclaim","other","8.9293","0.1538","4.6857","valid_wave4","true","3","3","2025.03.06 12:00:00","2025.03.07 00:00:00","1.4542","1.4542","1.28848000","1.29217000","1.28586000","1.29215000","0.00262000","1.4084","29.52","0.00","0.00","29.52","0.080","1.400","26","0.00422429","20.00","0.047345","0.8000","1.1198","0.7358","0.00069375","0.744840","0.9259","0.380435","1.1227","DEAL_REASON_TP","627"
"baseline_all_sessions","2025.03.07 07:00:00","2025.03.07 15:00:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPJPY","LONG","GBP","JPY","2025.03.07 07:00:00","7","5","tokyo","tokyo_utc_00_08","true","3","range","range","expanding_transition","compression_range","fractal_aligned","possible_abc_completion","abc_completion_reentry","H4","abc_50_786","bearish_rsi","ma_reclaim","other","3.7527","0.5991","0.6874","valid_abc","false","3","3","2025.03.06 12:00:00","2025.03.07 00:00:00","3.6562","3.6562","190.31200000","190.73500000","189.70400000","191.16300000","0.60800000","0.6957","14.35","0.00","0.00","14.35","0.050","1.400","32","1.08535714","38.00","0.035012","0.6000","0.9970","0.8553","0.20835526","0.658550","0.8974","0.219472","1.4500","DEAL_REASON_EXPERT","632"
"baseline_all_sessions","2025.03.07 09:15:01","2025.03.07 17:15:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURJPY","LONG","EUR","JPY","2025.03.07 09:15:01","9","7","london","london_utc_07_16","true","2","trend_up","range","HH_HL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","candle_reversal","other","1.5002","0.7789","0.5321","valid_wave2","false","3","3","2025.03.07 05:00:00","2025.03.07 08:00:00","2.4385","2.4385","159.79500000","160.13200000","159.19300000","160.63800000","0.60200000","0.5598","11.43","0.00","0.00","11.43","0.050","1.400","32","0.46728571","30.00","0.064201","0.8000","1.1497","1.1884","0.26665306","0.679081","0.9130","0.174927","1.1219","DEAL_REASON_EXPERT","634"
"baseline_all_sessions","2025.03.07 20:00:00","2025.03.07 21:30:52","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPJPY","LONG","GBP","JPY","2025.03.07 20:00:00","20","18","new_york","new_york_utc_13_22","true","5","range","range","expanding_transition","expanding_transition","fractal_aligned","possible_abc_completion","abc_completion_reentry","H4","abc_50_786","bearish_rsi","ma_reclaim","other","3.7527","0.5991","0.6874","valid_abc","false","3","7","2025.03.06 12:00:00","2025.03.07 00:00:00","3.0910","3.0910","190.39600000","191.36800000","189.70400000","191.36500000","0.69200000","1.4046","26.38","0.00","0.00","26.38","0.040","1.400","6","1.08535714","39.00","0.035933","0.2000","0.7557","0.9397","0.27991071","0.440654","0.8095","0.082303","1.4500","DEAL_REASON_TP","638"
