episode_id,event_id,market_cluster_id,symbol,shock_direction,candidate_msc,confirmed_msc,confirmed_quote_msc,processed_msc,t0_msc,t0_sequence,quote_age_ms,result,c0_r,c2_r,risk_distance,realized_rr,primary_eligible,server_day,fold,selected_policy,policy_action,policy_r,counterfactual_taken_c0_r,counterfactual_taken_c2_r,avoided_loss_r,rejected_profit_r,spread_atr5,tick_activity_ratio,pre_return_5m_dir_atr,m5_ema20_slope_dir_atr,m15_alignment_dir,pre_extension_15m_dir_atr,day_range_position_dir,detection_efficiency,severity,confirmation_retention,spread_efficiency_interaction,flow_efficiency_interaction
ts15h_detection_time_continuation_r1_202503_USDCAD_mh_239,ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741989990250_13427,5651,USDCAD,LONG,1741989990000,1741989990250,1741989989918,1741989992603,1741989992603,1150829,2685,TIMEOUT,0.06034483,-0.01831897,0.00116,1.20689655,True,2025-03-14,2,NO_TRADE,NO_TRADE,0.0,0.06034483,-0.01831897,0.01831897,0.0,0.606471289087,1.0,-0.094107613824,-0.119850093947,-1.0,0.294072069641,-0.80823601721,1.0,2.184552078209,-1.0,0.606471289087,-0.094107613824
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_547,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741996573750_13434,5658,USDJPY,LONG,1741996573500,1741996573750,1741996573546,1741996576591,1741996576591,1710153,3045,TIMEOUT,0.46153846,0.30288462,0.104,1.20192308,True,2025-03-14,2,NO_TRADE,NO_TRADE,0.0,0.46153846,0.30288462,0.0,0.30288462,0.745659724357,1.0,1.568992336668,-0.003402937923,-1.0,0.101279918162,0.425078864353,1.0,3.263517041963,0.931034482758,0.745659724357,1.568992336668
ts15h_detection_time_continuation_r1_202503_USDCAD_mh_241,ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741996477500_13433,5657,USDCAD,SHORT,1741996477250,1741996477500,1741996477478,1741996490155,1741996490155,1156141,12677,SL_FIRST,-1.29824561,-1.43037281,0.00228,1.20175439,True,2025-03-14,2,NO_TRADE,NO_TRADE,0.0,-1.29824561,-1.43037281,1.43037281,0.0,1.120350946529,1.0,-1.858143033268,0.576972203182,1.0,-0.830669887509,0.877887788779,1.0,2.289236695851,-1.000000000009,1.120350946529,-1.858143033268
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_548,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742173202750_13438,5661,USDJPY,SHORT,1742173202500,1742173202750,1742173202486,1742173202920,1742173202920,1710881,434,SL_FIRST,-1.08,-1.16125,0.1,1.2,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-1.08,-1.16125,1.16125,0.0,0.798039997104,1.0,-0.467816550026,-0.393007338494,1.0,0.3196662016,1.0,1.0,5.63782811255,1.0,0.798039997104,-0.467816550026
ts15h_detection_time_continuation_r1_202503_USDCAD_mh_243,ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742173204250_13441,5661,USDCAD,SHORT,1742173204000,1742173204250,1742173203859,1742173204917,1742173204917,1157109,1058,TIMEOUT,-0.17592593,-0.2349537,0.00216,1.2037037,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-0.17592593,-0.2349537,0.2349537,0.0,1.244069034977,1.0,0.038083745969,0.17944045735,1.0,0.666314018746,0.549504950495,1.0,2.556470817968,1.0,1.244069034977,0.038083745969
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_549,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742174521500_13443,5662,USDJPY,SHORT,1742174521250,1742174521500,1742174521127,1742174522052,1742174522052,1711595,925,TIMEOUT,-0.22115385,-0.29326923,0.104,1.20192308,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-0.22115385,-0.29326923,0.29326923,0.0,0.552739536053,1.0,0.973302226529,-0.081708670796,1.0,1.202858880589,1.0,1.0,4.256035248406,1.0,0.552739536053,0.973302226529
ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_239,ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742175737250_13445,5664,AUDUSD,LONG,1742175737000,1742175737250,1742175736908,1742175737658,1742175737658,972580,750,TIMEOUT,-0.50961538,-0.58774038,0.00104,1.20192308,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-0.50961538,-0.58774038,0.58774038,0.0,1.107323229351,1.0,0.91474527642,0.152075714389,1.0,-0.406439534669,0.69387755102,1.0,3.284446446312,1.0,1.107323229351,0.91474527642
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_550,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742176796250_13446,5665,USDJPY,SHORT,1742176796000,1742176796250,1742176796100,1742176796889,1742176796889,1713378,789,TP_FIRST,1.21052632,1.12335526,0.076,1.21052632,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,1.21052632,1.12335526,0.0,1.12335526,0.389630742366,1.0,0.216461523537,0.67228091576,1.0,0.550786892864,0.981981981982,1.0,3.264595356692,1.200000000009,0.389630742366,0.216461523537
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_552,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742180638750_13455,5670,USDJPY,SHORT,1742180638500,1742180638750,1742180638434,1742180640458,1742180640458,1717791,2024,SL_FIRST,-1.2625,-1.35,0.08,1.2,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-1.2625,-1.35,1.35,0.0,0.317868478869,1.0,1.986677992932,-0.10880747407,1.0,1.935816226999,0.79274611399,1.0,4.653888659537,1.0,0.317868478869,1.986677992932
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_553,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742182033250_13458,5673,USDJPY,SHORT,1742182033000,1742182033250,1742182033052,1742182042728,1742182042728,1720005,9676,SL_FIRST,-1.01388889,-1.10590278,0.072,1.20833333,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-1.01388889,-1.10590278,1.10590278,0.0,0.252036713459,1.0,-0.749109120558,-0.262014626205,1.0,-2.45589285607,-0.544041450777,1.0,4.543724237776,-0.333333333321,0.252036713459,-0.749109120558
ts15h_detection_time_continuation_r1_202503_USDCAD_mh_244,ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742182457000_13460,5674,USDCAD,LONG,1742182456750,1742182457000,1742182456794,1742182458177,1742182458177,1162883,1383,TIMEOUT,-0.01724138,-0.09590517,0.00116,1.20689655,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-0.01724138,-0.09590517,0.09590517,0.0,0.891428518297,1.0,-0.074285709858,0.145140954522,-1.0,-0.995298999134,-0.156822810591,1.0,2.659784343909,1.499999999978,0.891428518297,-0.074285709858
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_554,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742183128750_13461,5675,USDJPY,LONG,1742183128500,1742183128750,1742183128596,1742183141914,1742183141914,1721579,13318,SL_FIRST,-1.0125,-1.0984375,0.08,1.2,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-1.0125,-1.0984375,1.0984375,0.0,0.237997736733,1.0,0.153998535533,0.597615258885,1.0,0.043063014021,1.0,1.0,4.427522040754,1.072289156627,0.237997736733,0.153998535533
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_555,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742184130250_13468,5678,USDJPY,LONG,1742184130000,1742184130250,1742184130134,1742184130572,1742184130572,1723241,438,SL_FIRST,-1.09210526,-1.18256579,0.076,1.21052632,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-1.09210526,-1.18256579,1.18256579,0.0,0.273419037026,1.333333333333,1.018485912923,0.501227749409,1.0,-0.226937030418,0.88875739645,1.0,2.520853721917,1.317073170731,0.273419037026,1.018485912923
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_556,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742185501000_13475,5683,USDJPY,SHORT,1742185500750,1742185501000,1742185500584,1742185501388,1742185501388,1725166,804,TP_FIRST,1.2,1.09375,0.06,1.2,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,1.2,1.09375,0.0,1.09375,0.217738876105,1.0,-0.115673777931,-0.019308482144,-1.0,0.859390122487,-0.149425287356,1.0,4.947079261661,1.0,0.217738876105,-0.115673777931
ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_241,ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742187601000_13492,5695,AUDUSD,SHORT,1742187600750,1742187601000,1742187600933,1742187601147,1742187601147,980169,214,TIMEOUT,-0.11904762,-0.20684524,0.00084,1.20238095,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-0.11904762,-0.20684524,0.20684524,0.0,0.854143944348,1.0,0.776494494862,-0.443700500902,-1.0,0.788076362466,-0.375328083989,1.0,2.534217713708,2.000000000015,0.854143944348,0.776494494862
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_558,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742187676000_13493,5696,USDJPY,LONG,1742187675750,1742187676000,1742187675807,1742187676391,1742187676391,1728285,584,TIMEOUT,0.609375,0.51367188,0.064,1.203125,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,0.609375,0.51367188,0.0,0.51367188,0.218969383534,1.0,-0.855349154428,-0.292480676772,1.0,-0.356144732207,-0.480459770115,1.0,3.839001019588,-0.199999999995,0.218969383534,-0.855349154428
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_559,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742189312000_13497,5699,USDJPY,LONG,1742189311750,1742189312000,1742189311570,1742189312707,1742189312707,1730403,1137,TIMEOUT,-0.5625,-0.65820313,0.064,1.203125,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-0.5625,-0.65820313,0.65820313,0.0,0.232356345832,1.0,-0.560388834065,-0.158766702656,1.0,-0.255626914303,-0.31724137931,1.0,4.170668004426,-1.0,0.232356345832,-0.560388834065
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_563,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742193852000_13512,5713,USDJPY,LONG,1742193851750,1742193852000,1742193851898,1742193855387,1742193855387,1734965,3489,TIMEOUT,-0.2875,-0.3703125,0.08,1.2,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-0.2875,-0.3703125,0.3703125,0.0,0.298860803557,1.0,1.819534892247,0.086241098396,1.0,0.625630265689,0.358620689655,1.0,4.38714450155,-0.499999999986,0.298860803557,1.819534892247
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_564,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742195041250_13521,5717,USDJPY,LONG,1742195041000,1742195041250,1742195041011,1742195045471,1742195045471,1736174,4460,TP_FIRST,1.20833333,1.11805556,0.072,1.20833333,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,1.20833333,1.11805556,0.0,1.11805556,0.28569394525,1.0,0.689026573837,0.436421130064,1.0,0.018808892254,0.519540229885,1.0,3.108228348724,1.033333333334,0.28569394525,0.689026573837
ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_242,ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742195232500_13528,5722,AUDUSD,SHORT,1742195232250,1742195232500,1742195232442,1742195233508,1742195233508,984475,1066,TIMEOUT,-0.04347826,-0.1263587,0.00092,1.20652174,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-0.04347826,-0.1263587,0.1263587,0.0,1.038363366431,1.0,-0.766411056175,-0.065995146208,-1.0,-1.436054583843,-0.097112860892,1.0,2.629330284696,1.428571428576,1.038363366431,-0.766411056175
ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_243,ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742196379000_13533,5725,AUDUSD,SHORT,1742196378750,1742196379000,1742196378653,1742196380352,1742196380352,985249,1699,TIMEOUT,-0.25,-0.33072917,0.00096,1.20833333,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-0.25,-0.33072917,0.33072917,0.0,0.951092724832,1.0,-0.454870433615,0.215159585357,-1.0,-0.259048160724,0.322834645669,1.0,3.664040064643,1.0,0.951092724832,-0.454870433615
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_565,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742197552750_13535,5727,USDJPY,LONG,1742197552500,1742197552750,1742197552525,1742197556248,1742197556248,1739058,3723,TP_FIRST,1.20833333,1.12152778,0.072,1.20833333,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,1.20833333,1.12152778,0.0,1.12152778,0.286173485163,1.0,0.58824549728,0.429990091221,1.0,0.503827062254,0.835294117647,1.0,2.716712603515,0.809523809526,0.286173485163,0.58824549728
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_566,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742199007500_13539,5730,USDJPY,LONG,1742199007250,1742199007500,1742199007390,1742199010013,1742199010013,1740586,2623,SL_FIRST,-1.08333333,-1.17708333,0.072,1.20833333,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-1.08333333,-1.17708333,1.17708333,0.0,0.262193083779,1.5,-0.794290812624,0.786467118363,1.0,0.182677921386,0.910074937552,1.0,3.323131343664,1.126984126984,0.262193083779,-0.794290812624
ts15h_detection_time_continuation_r1_202503_USDCAD_mh_247,ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742199721250_13544,5734,USDCAD,LONG,1742199721000,1742199721250,1742199721126,1742199721831,1742199721831,1175833,705,TIMEOUT,-0.125,-0.2,0.0012,1.2,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-0.125,-0.2,0.2,0.0,1.104801095046,1.0,0.749686457352,0.021118469614,-1.0,0.148921991795,0.519348268839,1.0,1.267616828488,0.333333333323,1.104801095046,0.749686457352
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_568,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742202015500_13556,5743,USDJPY,SHORT,1742202015250,1742202015500,1742202015439,1742202017735,1742202017735,1744401,2296,SL_FIRST,-1.02941176,-1.12683824,0.068,1.20588235,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-1.02941176,-1.12683824,1.12683824,0.0,0.258900119789,1.5,-0.841425389314,-0.085154601378,-1.0,-0.41436009506,-0.760132340777,0.688888888891,2.372632117977,0.967741935485,0.178353415855,-0.579648601529
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_569,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742203340500_13560,5746,USDJPY,SHORT,1742203340250,1742203340500,1742203340240,1742203341213,1742203341213,1746011,973,TIMEOUT,-0.0625,-0.13802083,0.096,1.20833333,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-0.0625,-0.13802083,0.13802083,0.0,0.329571606691,2.0,1.462474004691,-0.289885393853,-1.0,1.097174204126,-0.385951065509,0.874999999996,3.386907199137,1.0,0.288375155853,1.279664754099
ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_245,ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w1000_1742203829000_13571,5749,AUDUSD,SHORT,1742203828750,1742203829000,1742203828885,1742203830067,1742203830067,989082,1182,TIMEOUT,-0.23809524,-0.32886905,0.00084,1.20238095,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-0.23809524,-0.32886905,0.32886905,0.0,0.961473789874,3.0,-0.062704812383,-0.072761115336,-1.0,0.125789817616,0.102362204724,0.875000000002,1.268525128612,0.928571428573,0.841289566141,-0.054866710835
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_570,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742204369000_13576,5753,USDJPY,SHORT,1742204368750,1742204369000,1742204368924,1742204371333,1742204371333,1747785,2409,SL_FIRST,-1.0125,-1.0984375,0.08,1.2,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-1.0125,-1.0984375,1.0984375,0.0,0.266528465724,1.0,0.190377475517,0.374050193587,-1.0,0.246834885105,-0.134964483031,1.0,2.666194806402,1.666666666724,0.266528465724,0.190377475517
ts15h_detection_time_continuation_r1_202503_USDCAD_mh_249,ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742204405750_13577,5754,USDCAD,SHORT,1742204405500,1742204405750,1742204405690,1742204410024,1742204410024,1178598,4334,TIMEOUT,-0.03571429,-0.11383929,0.00112,1.20535714,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-0.03571429,-0.11383929,0.11383929,0.0,0.976949555365,2.0,1.774791692248,-0.071136184507,-1.0,0.801998494401,-0.079429735234,1.0,1.404274862113,0.750000000008,0.976949555365,1.774791692248
ts15h_detection_time_continuation_r1_202503_USDCHF_mh_185,ts15h_detection_time_continuation_r1_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742205061750_13582,5759,USDCHF,LONG,1742205061500,1742205061750,1742205061496,1742205063182,1742205063182,684533,1686,TIMEOUT,-0.19565217,-0.2798913,0.00092,1.20652174,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-0.19565217,-0.2798913,0.2798913,0.0,1.045469208599,1.0,0.149352744085,-0.204338209508,-1.0,0.885146725358,-0.331444759207,1.0,2.735358651933,-1.0,1.045469208599,0.149352744085
ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_246,ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742205271250_13584,5761,AUDUSD,LONG,1742205271000,1742205271250,1742205271072,1742205276926,1742205276926,989866,5854,TIMEOUT,0.60227273,0.51846591,0.00088,1.20454545,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,0.60227273,0.51846591,0.0,0.51846591,0.998050632364,1.0,-0.294878595926,0.095525484614,1.0,-0.261285145782,0.03937007874,1.0,2.349128744943,1.111111111112,0.998050632364,-0.294878595926
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_571,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742205805000_13588,5764,USDJPY,LONG,1742205804750,1742205805000,1742205804860,1742205808614,1742205808614,1749776,3754,SL_FIRST,-1.04411765,-1.14338235,0.068,1.20588235,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-1.04411765,-1.14338235,1.14338235,0.0,0.239200226586,1.0,0.352155889141,0.03489239701,1.0,1.039193821094,0.676400947119,1.0,2.608729177531,-1.0,0.239200226586,0.352155889141
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_572,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742206823000_13605,5773,USDJPY,LONG,1742206822750,1742206823000,1742206822885,1742206824233,1742206824233,1751238,1348,TIMEOUT,0.328125,0.23046875,0.064,1.203125,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,0.328125,0.23046875,0.0,0.23046875,0.263069975209,1.0,-0.512294162249,-0.060763162135,1.0,-0.902414349991,0.365430149961,1.0,3.832117735292,-2.999999999943,0.263069975209,-0.512294162249
ts15h_detection_time_continuation_r1_202503_EURUSD_mh_126,ts15h_detection_time_continuation_r1_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742207634000_13619,5783,EURUSD,SHORT,1742207633750,1742207634000,1742207633795,1742207635402,1742207635402,789491,1607,SL_FIRST,-1.01388889,-1.10416667,0.00072,1.20833333,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-1.01388889,-1.10416667,1.10416667,0.0,0.475961266726,1.0,1.16346087422,0.139188261086,1.0,0.712587267823,0.991935483871,1.0,1.811375036913,-0.0,0.475961266726,1.16346087422
ts15h_detection_time_continuation_r1_202503_USDCAD_mh_252,ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742207789500_13620,5784,USDCAD,SHORT,1742207789250,1742207789500,1742207789294,1742207789782,1742207789782,1181875,488,TIMEOUT,-0.21428571,-0.29352679,0.00112,1.20535714,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-0.21428571,-0.29352679,0.29352679,0.0,0.692151113486,1.0,0.320440330317,0.25224776266,1.0,0.050182601624,0.486761710794,1.0,1.407599594545,2.999999999956,0.692151113486,0.320440330317
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_573,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742207956000_13624,5787,USDJPY,SHORT,1742207955750,1742207956000,1742207955633,1742207958183,1742207958183,1752985,2550,SL_FIRST,-1.01315789,-1.10197368,0.076,1.21052632,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-1.01315789,-1.10197368,1.10197368,0.0,0.248018175194,1.0,0.652679408405,-0.003708203388,-1.0,0.225519917199,-0.194948697711,1.0,2.611532299564,-1.0,0.248018175194,0.652679408405
ts15h_detection_time_continuation_r1_202503_EURUSD_mh_127,ts15h_detection_time_continuation_r1_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742209033000_13636,5795,EURUSD,LONG,1742209032750,1742209033000,1742209032880,1742209033621,1742209033621,790653,741,SL_FIRST,-1.05555556,-1.14583333,0.00072,1.20833333,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-1.05555556,-1.14583333,1.14583333,0.0,0.416935424011,1.0,0.347446186675,-0.175416849308,-1.0,0.416538529708,-0.314960629921,1.0,2.191636677519,1.333333333333,0.416935424011,0.347446186675
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_574,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742209047750_13638,5796,USDJPY,SHORT,1742209047500,1742209047750,1742209047576,1742209050404,1742209050404,1754536,2828,TP_FIRST,1.21052632,1.12171053,0.076,1.21052632,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,1.21052632,1.12171053,0.0,1.12171053,0.246273637841,1.0,0.174983900571,0.126968246872,-1.0,0.008071945084,-0.185477505919,1.0,3.499772337885,0.947368421054,0.246273637841,0.174983900571
ts15h_detection_time_continuation_r1_202503_USDCAD_mh_253,ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742209192500_13641,5798,USDCAD,LONG,1742209192250,1742209192500,1742209192411,1742209193531,1742209193531,1183349,1120,TIMEOUT,-0.35576923,-0.43629808,0.00104,1.20192308,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-0.35576923,-0.43629808,0.43629808,0.0,0.662880612948,1.0,-0.713871429328,-0.358688719957,-1.0,-0.095633007082,-0.588594704684,1.0,2.270659199539,1.333333333326,0.662880612948,-0.713871429328
ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_249,ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742209202250_13648,5799,AUDUSD,SHORT,1742209202000,1742209202250,1742209202157,1742209202494,1742209202494,993231,337,TIMEOUT,-0.69318182,-0.77840909,0.00088,1.20454545,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-0.69318182,-0.77840909,0.77840909,0.0,0.812101732938,1.0,-0.147654860534,-0.543058215084,-1.0,-0.436042949254,-0.795918367347,1.0,2.161216166053,1.500000000006,0.812101732938,-0.147654860534
ts15h_detection_time_continuation_r1_202503_USDJPY_mh_575,ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742210176250_13678,5819,USDJPY,LONG,1742210176000,1742210176250,1742210175791,1742210177217,1742210177217,1756965,1426,TP_FIRST,1.203125,1.10546875,0.064,1.203125,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,1.203125,1.10546875,0.0,1.10546875,0.171246105919,1.0,0.296826583593,-0.245048306047,1.0,-0.11805994149,0.176006314128,1.0,2.897078107438,-1.0,0.171246105919,0.296826583593
ts15h_detection_time_continuation_r1_202503_USDCAD_mh_254,ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742210295750_13679,5820,USDCAD,LONG,1742210295500,1742210295750,1742210295641,1742210296469,1742210296469,1184941,828,TIMEOUT,-0.11538462,-0.19711538,0.00104,1.20192308,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-0.11538462,-0.19711538,0.19711538,0.0,0.633538619863,1.0,-0.121834349973,-0.285355475382,-1.0,0.0,-0.344195519348,1.0,1.592494557918,2.111111111117,0.633538619863,-0.121834349973
ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_250,ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742211199250_13695,5831,AUDUSD,LONG,1742211199000,1742211199250,1742211198911,1742211199850,1742211199850,995193,939,TIMEOUT,0.14772727,0.0625,0.00088,1.20454545,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,0.14772727,0.0625,0.0,0.0625,0.791406502731,1.0,-0.593554877048,0.222449481313,1.0,-0.545630576972,0.62358276644,1.0,2.16249207041,-1.0,0.791406502731,-0.593554877048
ts15h_detection_time_continuation_r1_202503_USDCAD_mh_255,ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742211697750_13696,5832,USDCAD,SHORT,1742211697500,1742211697750,1742211697624,1742211701245,1742211701245,1186546,3621,TIMEOUT,-0.33928571,-0.41741071,0.00112,1.20535714,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-0.33928571,-0.41741071,0.41741071,0.0,0.601320259451,1.0,0.311795690086,0.077656929679,1.0,-0.174012174625,0.52749490835,1.0,1.59219266352,2.0,0.601320259451,0.311795690086
ts15h_detection_time_continuation_r1_202503_EURUSD_mh_128,ts15h_detection_time_continuation_r1_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742212266000_13702,5836,EURUSD,SHORT,1742212265750,1742212266000,1742212265642,1742212267439,1742212267439,794073,1797,SL_FIRST,-1.0,-1.09027778,0.00072,1.20833333,True,2025-03-17,2,NO_TRADE,NO_TRADE,0.0,-1.0,-1.09027778,1.09027778,0.0,0.36516005988,1.0,0.223153369927,-0.120227334555,1.0,0.350032505988,0.055118110236,1.0,2.574522513352,1.0,0.36516005988,0.223153369927
