decision_seconds,horizon_seconds,fold,feature_set,action,model_family,feature_id,coefficient
120,600,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F05,0.0
120,600,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F06,0.0
120,600,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F07,0.018283285216384428
120,600,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F08,0.0
120,600,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F09,0.0
120,600,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F10,0.0
120,600,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F11,0.0
120,600,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F12,0.0
120,600,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F13,0.0
120,600,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F14,0.0
120,600,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F15,0.022766238356034224
120,600,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F16,0.0
120,600,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F17,0.0
120,600,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F18,0.0
120,600,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F19,0.0
120,600,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F20,-0.013709914171725426
120,600,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F21,0.0
120,600,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F22,0.0
120,600,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F23,0.0608507486403004
120,600,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F24,0.0
120,600,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F25,0.0
120,600,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F26,-0.2827783810179901
120,600,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F27,0.0
120,600,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F28,0.0
120,600,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F29,0.0
120,600,3,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_LOGISTIC,F36,0.013856253734591161
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F01,0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F02,0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F03,0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F04,0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F05,0.12159344252689346
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F06,0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F07,-0.017593907710372936
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F08,-0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F09,0.15035326775464633
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F10,0.06264521969918702
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F11,0.11607875297643706
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F12,-0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F13,-0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F14,0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F15,-0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F16,-0.006156437569426962
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F17,-0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F18,0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F19,-0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F20,0.6947482963171608
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F21,0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F22,-0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F23,-0.04741448335754698
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F24,-0.023215823946583697
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F25,0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F26,0.007396785681984774
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F27,0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F28,-0.2507404588528222
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F29,0.20677116850803698
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F30,-0.03855443272509794
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F31,0.11450273580373801
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F32,0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F33,-0.27347218771635273
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F34,0.031100464547610864
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F35,-0.20512922417470095
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F36,-0.023695071370735926
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F01,0.038660884429142395
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F02,0.04313390096101157
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F03,0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F04,0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F05,0.04362280830194579
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F06,-0.050808103280474866
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F07,0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F08,0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F09,0.09751948712101516
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F10,0.02638239295645109
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F11,0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F12,0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F13,0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F14,0.09775241027753478
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F15,0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F16,0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F17,0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F18,0.007002920229789128
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F19,0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F20,0.17017105032736768
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F21,0.10852237962490646
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F22,0.006016698373888948
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F23,-0.02626701797800091
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F24,-0.09181892272047035
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F25,0.20003565538809567
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F26,-0.06170841721144635
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F27,0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F28,0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F29,0.09330622835272143
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F30,0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F31,0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F32,0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F33,0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F34,0.0
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F35,-0.14486001274736712
120,600,3,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_LOGISTIC,F36,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F01,-0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F02,-0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F03,-0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F04,-0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F05,-0.12516640610294302
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F06,-0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F07,0.021072892687089208
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F08,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F09,-0.1465022375617552
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F10,-0.0636006003585369
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F11,-0.11813726018731037
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F12,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F13,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F14,-0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F15,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F16,0.014032367290425802
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F17,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F18,-0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F19,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F20,-0.6892911534894168
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F21,-0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F22,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F23,0.051231758813466935
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F24,0.0137931522592858
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F25,-0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F26,-0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F27,-0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F28,0.24674923647870603
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F29,-0.2034447225278943
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F30,0.04422977236572496
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F31,-0.11625162140675441
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F32,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F33,0.2899491190734903
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F34,-0.033817848234505475
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F35,0.20658018123025063
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F36,0.026970488657847215
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F01,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F02,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F03,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F04,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F05,-0.0473279988493315
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F06,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F07,0.03279434265827272
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F08,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F09,-0.029355570736589738
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F10,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F11,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F12,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F13,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F14,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F15,0.0858817059430843
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F16,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F17,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F18,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F19,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F20,-0.07387843771117891
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F21,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F22,-0.03322214202416355
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F23,0.09952929301004991
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F24,0.01682154493102992
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F25,-0.008652414948428827
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F26,-0.3263991932473274
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F27,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F28,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F29,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F30,0.07740132622261886
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F31,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F32,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F33,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F34,0.0
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F35,0.07296855813708905
120,600,3,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_LOGISTIC,F36,0.053303816814470044
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F01,0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F02,0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F03,0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F04,0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F05,0.06283065943168747
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F06,0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F07,-0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F08,-0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F09,0.16756719904855813
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F10,0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F11,0.11548937817764907
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F12,-0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F13,-0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F14,0.0021317966328375346
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F15,-0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F16,-0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F17,-0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F18,0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F19,-0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F20,0.5971355404882688
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F21,0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F22,-0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F23,0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F24,-0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F25,0.025780401597941687
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F26,0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F27,-0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F28,-0.32747573419354936
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F29,0.17042023115863733
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F36,-0.013373344516535865
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F01,0.015001016102512905
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F02,0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F03,0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F04,0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F05,0.033065961391388635
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F06,-0.031378134702041205
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F07,0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F08,0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F09,0.10917764840304128
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F10,0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F11,0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F12,0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F13,0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F14,0.06604546774805808
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F15,0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F16,0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F17,0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F18,0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F19,0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F20,0.194710153105807
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F21,0.025840252021515332
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F22,0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F23,0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F24,0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F25,0.19751407349177727
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F26,-0.06791567333550379
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F27,0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F28,0.0
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F29,0.06344524941797271
120,600,4,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_LOGISTIC,F36,0.0
120,600,4,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F01,-0.0
120,600,4,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F02,-0.0
120,600,4,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F03,-0.0
120,600,4,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F04,-0.0
120,600,4,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F05,-0.06306529607617416
120,600,4,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F06,-0.0
120,600,4,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F07,0.0
120,600,4,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F08,0.0
120,600,4,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F09,-0.16304714439916582
120,600,4,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F10,-0.0
120,600,4,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F11,-0.11620925780299453
120,600,4,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F12,0.0
120,600,4,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F13,0.0
120,600,4,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F14,-0.0
120,600,4,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F15,0.0
120,600,4,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F16,0.0
120,600,4,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F17,0.0
120,600,4,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F18,-0.0
120,600,4,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F19,0.0
120,600,4,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F20,-0.5854322663119318
