decision_seconds,horizon_seconds,feature_set,action,model_family,feature_id,folds,mean_importance,positive_folds,importance_std_across_folds
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F27,5,0.32491522425883185,1,0.7480240104433845
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F28,5,0.024475935735206632,1,0.054729856116838324
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F29,5,-0.2195912820906218,3,0.4224997346591567
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F30,5,-0.20208594595888685,2,0.4831988157523413
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F31,5,0.35538390842725415,4,0.7201063211983078
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F32,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F33,5,-0.18271213737185632,0,0.25880650099908126
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F34,5,-0.15684511089835299,2,0.3791418033479128
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F35,5,-0.12959782993165506,2,0.29783470454722816
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F36,5,0.4395212045569451,4,0.5773100291763935
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F01,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F02,5,-0.0007513974963356891,0,0.00168017587992975
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F03,5,0.011872016808005507,1,0.026546636612720383
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F04,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F05,5,0.0008346904077001227,1,0.0018664244917844886
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F06,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F07,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F08,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F09,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F10,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F11,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F12,5,0.004119489948297191,1,0.009211459557019614
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F13,5,0.010804826302636645,1,0.024160326097773258
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F14,5,0.03488321198341377,4,0.03676285719162665
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F15,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F16,5,-0.025319498393625156,0,0.05661611956434257
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F17,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F18,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F19,5,-0.060919299924766676,0,0.08518416562379016
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F20,5,0.30455069727502704,2,0.8511304776105195
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F21,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F22,5,0.14907621445497282,2,0.28060486743217644
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F23,5,-0.00590814603132704,0,0.013211016147042865
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F24,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F25,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F26,5,0.058094154241123644,3,0.3276827278936165
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F27,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F28,5,-0.03040386130207674,1,0.0738944052091018
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F29,5,-0.026285743064458345,0,0.05877670833122249
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F30,5,-0.0334476755378077,0,0.07479127619189484
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F31,5,-0.033747661535148764,0,0.07546206527424754
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F32,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F33,5,-0.004497368905296403,1,0.010167593570295645
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F34,5,-0.034013209405688485,1,0.07233624032349027
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F35,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F36,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F01,5,0.04317014970823081,2,0.09329260538280375
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F02,5,0.1684941947244757,1,0.37676447321801404
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F03,5,0.3888239432309755,4,0.2700886681250502
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F04,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F05,5,0.13536465991187968,2,0.4887196943539249
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F06,5,0.11515860923200616,3,0.29852061518763157
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F07,5,-0.03213725776308962,0,0.07186109296870123
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F08,5,-0.016223525687059967,0,0.0244343465675633
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F09,5,0.04033603443207051,4,0.2188131797162721
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F10,5,0.16690399590290522,1,0.41984724390634104
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F11,5,0.013161668401272548,2,0.0585365471805103
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F12,5,0.015915519401649193,1,0.03558818327930437
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F13,5,-0.07491280937285567,1,0.4195468097138807
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F14,5,0.03402019108095248,4,0.04458816610054293
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F15,5,0.26411442352706316,3,0.3978031496531553
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F16,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F17,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F18,5,-0.027133893284761255,0,0.060673229878951226
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F19,5,-0.005656761936822368,3,0.11805170995363662
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F20,5,0.5317481322996372,4,0.6613405806085145
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F21,5,0.09414276319089818,1,0.3789225605051328
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F22,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F23,5,-0.07858462918404889,1,0.19623874447325645
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F24,5,0.12750983520402528,2,0.24603567940211726
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F25,5,-0.02146664126551047,0,0.0445982266840208
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F26,5,0.13758532508557586,3,0.20770881475389538
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F27,5,0.3040234394687429,1,0.6921961786140385
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F28,5,0.02478521038652938,1,0.055421415260913535
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F29,5,-0.21400901103155845,3,0.4155193131405253
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F30,5,-0.19861746619479725,2,0.4843133219769076
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F31,5,0.3587845304807501,4,0.7265127899794963
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F32,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F33,5,-0.18609928568318626,0,0.2598415284890679
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F34,5,-0.1480187205178936,3,0.360841158122984
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F35,5,-0.12799218142387886,2,0.2952697404372636
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F36,5,0.4353905669854827,4,0.5791613857666219
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F01,5,-0.0019427822918013742,0,0.004344193269950705
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F02,5,2.724426234171536e-05,1,6.092002259291314e-05
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F03,5,0.012495869331341326,1,0.027941613262834043
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F04,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F05,5,0.0009034739463444907,1,0.002020229159926279
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F06,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F07,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F08,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F09,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F10,5,-0.017435327721055317,0,0.038986577994266185
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F11,5,-0.0010052126767496597,0,0.0022477238770567615
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F12,5,0.004446583331463927,1,0.00994286259677082
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F13,5,0.012386580670686934,1,0.027697236388440922
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F14,5,0.04709832939814902,4,0.04005541662439146
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F15,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F16,5,-0.042483734885437725,0,0.09499651914191799
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F17,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F18,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F19,5,-0.00831342983118913,0,0.018589394228713495
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F20,5,0.2934073036432707,2,0.8051478224793904
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F21,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F22,5,0.1289820550126181,2,0.2508359758038377
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F23,5,-0.005906633500084032,0,0.013207634024365405
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F24,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F25,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F26,5,0.08781944343364667,3,0.290785284059072
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F27,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F28,5,-0.0278059893284059,1,0.06636686124010753
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F29,5,-0.02519231416178182,0,0.05633172697627478
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F30,5,-0.03407008077633193,0,0.076183016614787
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F31,5,-0.035138564340634795,0,0.07857221849740949
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F32,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F33,5,-0.006746200158953997,1,0.015811882878175223
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F34,5,-0.029284278401204844,1,0.060741732842882847
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F35,5,0.0,0,0.0
60,600,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F36,5,0.0,0,0.0
60,900,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F01,5,-0.007935292467549005,0,0.017743853378781618
60,900,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F02,5,1.4404136438038904,4,2.4215628777148854
60,900,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F03,5,0.7995133831049608,4,0.7945717951376248
60,900,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F04,5,0.009618557474318596,1,0.02150774835806507
60,900,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F05,5,0.08522512327477803,3,0.1900801742048007
60,900,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F06,5,-0.016766246391693093,2,0.09336435581228093
60,900,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F07,5,-0.10338862986761961,2,0.2657298814022249
60,900,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F08,5,-0.20746533852577995,1,0.2696307872097969
60,900,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F09,5,-0.15509680667338585,1,0.3484832452440053
60,900,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F10,5,2.297130241741734,5,1.996793475797574
60,900,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F11,5,0.08847043802097734,3,0.2363234650877671
60,900,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F12,5,0.6912728207929979,2,1.2797980407162182
60,900,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F13,5,-0.14444818525963757,1,1.676845922999786
60,900,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F14,5,0.12417680462877696,2,0.736007640705439
60,900,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F15,5,0.07481776803484053,2,0.13661809903736183
60,900,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F16,5,-0.01475401287931106,2,0.13459430963518174
60,900,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F17,5,0.03325951772874376,2,0.05441356331467653
60,900,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F18,5,0.010951281466207993,1,0.024487809799174635
60,900,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F19,5,-0.4736237835088316,2,1.3365236490364816
60,900,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F20,5,0.24480001822986472,2,0.4330288044776173
60,900,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F21,5,-0.09938111528147976,0,0.14037224076352173
60,900,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F22,5,0.04027303574826888,2,0.0674340402978676
60,900,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F23,5,-0.32103260923082133,1,0.5665488979722271
60,900,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F24,5,0.022976186852901516,2,0.06354300651814059
60,900,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F25,5,0.0570530863436872,2,0.15004217732862263
60,900,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F26,5,0.37148931954735454,3,0.6534097814056682
60,900,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F27,5,0.010075289297117252,1,0.024447113959833826
60,900,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F28,5,-0.05345918236659367,2,0.1489363615278187
60,900,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F29,5,0.6432835156351243,2,1.8683397882465556
60,900,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F36,5,0.9925558711434073,3,1.6245306483744244
60,900,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F01,5,-0.05444641692713823,0,0.12046544112862247
60,900,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F02,5,-0.0733774499109053,0,0.16171567867381753
60,900,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F03,5,-0.1494826979460304,0,0.16560375499110389
60,900,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F04,5,0.0,0,0.0
60,900,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F05,5,0.0,0,0.0
60,900,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F06,5,0.0,0,0.0
60,900,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F07,5,0.0,0,0.0
60,900,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F08,5,0.0,0,0.0
60,900,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F09,5,0.0,0,0.0
60,900,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F10,5,0.013984208362542461,2,1.8694101512217944
60,900,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F11,5,0.0,0,0.0
60,900,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F12,5,-0.0723277450273843,1,0.4172727744380771
60,900,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F13,5,-0.011345914977183468,0,0.02537023715591521
60,900,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F14,5,-0.2671687568395999,1,0.6089762571703192
60,900,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F15,5,0.025065264214399245,3,0.06617746864882482
60,900,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F16,5,0.0,0,0.0
60,900,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F17,5,-0.017118617937804715,0,0.038278393389778606
60,900,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F18,5,0.0,0,0.0
60,900,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F19,5,0.0,0,0.0
60,900,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F20,5,-0.03905591371027933,1,0.11682550099252696
60,900,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F21,5,-0.16108436116273533,2,0.4538729475578736
60,900,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F22,5,0.11257615145675808,1,0.2605557987265473
60,900,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F23,5,-0.03758278588121548,0,0.08403766401421717
60,900,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F24,5,-0.02202382410470586,1,0.04271422026111239
60,900,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F25,5,0.0,0,0.0
60,900,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F26,5,0.0,0,0.0
60,900,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F27,5,0.02816981929301967,1,0.11929971151580983
60,900,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F28,5,0.03180715372202982,2,0.06785197533587241
60,900,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F29,5,0.18007573608019584,3,0.3942366764032235
60,900,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F36,5,0.0,0,0.0
60,900,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F01,5,-0.009092154154790439,0,0.02033067475201857
60,900,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F02,5,1.4445877331992663,4,2.4476413442142815
60,900,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F03,5,0.8027375969496127,4,0.7995968659074036
60,900,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F04,5,0.009207334606603486,1,0.02058822607195168
60,900,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F05,5,0.09120784637038473,3,0.19145666241446135
60,900,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F06,5,-0.01665318723968312,2,0.08731193859871689
60,900,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F07,5,-0.11007561655465944,2,0.2803025343276816
60,900,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F08,5,-0.20174037461089517,1,0.260336050128235
60,900,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F09,5,-0.1434451230427714,1,0.32284856484251456
60,900,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F10,5,2.2691567927303398,5,1.984550148749786
60,900,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F11,5,0.08676408389187387,3,0.2340393561494271
60,900,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F12,5,0.6475618956724845,2,1.1880587529585602
60,900,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F13,5,-0.16353329858190976,1,1.6707431344100867
60,900,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F14,5,0.12635863065348735,2,0.7336327674875767
60,900,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F15,5,0.07880499742486294,2,0.13972831181725356
60,900,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F16,5,-0.018190145336381858,2,0.1506892397080509
60,900,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F17,5,0.03381736305941274,2,0.05323021697650161
60,900,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F18,5,0.009777489381876591,1,0.021863130907158457
60,900,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F19,5,-0.4629892711407709,2,1.3494812536689396
60,900,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F20,5,0.2327186365575502,2,0.4136297901548786
60,900,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F21,5,-0.09869336614756699,1,0.13965423603560578
60,900,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F22,5,0.040652006064773615,2,0.0692330462964458
60,900,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F23,5,-0.34027180447467,1,0.593853795049369
60,900,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F24,5,0.023425237360929194,1,0.06193716055498893
