fold,episode_id,market_cluster_id,anchor_msc,server_day,role,train_cutoff_msc,purge_ms,embargo_ms
4,ts15f_context_r3_202503_USDJPY_mh_314,3552,1741621298250,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_89,3551,1741621298500,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_315,3557,1741622299250,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_EURUSD_mh_67,3561,1741623010750,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_107,3561,1741623010750,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_316,3566,1741623804750,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_108,3575,1741624704000,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_317,3578,1741624918750,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_125,3580,1741625254000,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_318,3584,1741625964250,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_109,3591,1741626651750,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_319,3598,1741627007250,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_126,3605,1741627957750,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_320,3606,1741627997250,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_91,3607,1741628147000,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_110,3608,1741628169250,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_321,3614,1741629080750,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_127,3617,1741629603500,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_92,3618,1741629607250,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_111,3619,1741630261500,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_322,3621,1741630658000,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_93,3622,1741630673000,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_95,3630,1741632901250,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_325,3636,1741635023250,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_112,3639,1741636580250,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_96,3640,1741636833500,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_326,3641,1741636946750,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_97,3643,1741637985000,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_327,3644,1741638507500,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_328,3649,1741639957000,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_128,3650,1741640428000,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_329,3652,1741641030250,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_113,3653,1741641086750,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_EURUSD_mh_69,3653,1741641087000,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_330,3669,1741644749250,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_331,3670,1741645802000,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_129,3671,1741645971750,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_332,3675,1741646858000,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_130,3679,1741647161000,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_333,3684,1741648280750,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_334,3686,1741649340000,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_131,3687,1741649431250,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_115,3689,1741649763500,2025-03-10,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_132,3693,1741654801500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_133,3701,1741660140000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_134,3709,1741662053750,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_116,3719,1741662841500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_341,3722,1741663830000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_342,3723,1741664866000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_117,3724,1741664940250,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_136,3725,1741664998750,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_344,3752,1741666854000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_118,3756,1741667297500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_346,3771,1741668934500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_347,3778,1741669988500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_348,3785,1741671202750,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_140,3790,1741671727000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_141,3801,1741672919000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_120,3806,1741673891000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_351,3827,1741674364750,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_353,3834,1741677336000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_145,3845,1741680494500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_146,3850,1741681638500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_147,3855,1741683361000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_356,3859,1741684086250,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_EURUSD_mh_71,3865,1741684832750,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_101,3865,1741684833000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_125,3897,1741685420250,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_EURUSD_mh_72,3905,1741685824500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_149,3910,1741686121500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_126,3914,1741686474000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_150,3920,1741687429000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_EURUSD_mh_73,3923,1741687624500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_127,3925,1741688005750,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_359,3926,1741688020500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_102,3933,1741688988750,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_128,3935,1741689058000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_360,3946,1741689864000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_152,3949,1741689918000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_103,3961,1741690507750,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_EURUSD_mh_75,3962,1741690557000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_153,3971,1741691117500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_361,3972,1741691201000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_130,3974,1741691302750,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_154,3991,1741692135750,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_131,3998,1741692491750,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_105,4001,1741692651750,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_132,4020,1741693505500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_106,4024,1741693702750,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_363,4029,1741693808750,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_133,4036,1741694791500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_364,4037,1741695304250,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_107,4040,1741696097750,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_134,4042,1741697107750,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_366,4045,1741697872250,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_367,4048,1741698972250,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_368,4053,1741700101250,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_135,4054,1741700126750,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_156,4059,1741701617000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_369,4059,1741701617000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_EURUSD_mh_79,4059,1741701617000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_136,4062,1741702444000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_370,4064,1741703441750,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_137,4066,1741703917500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_138,4072,1741705768750,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_372,4075,1741706730500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_158,4113,1741708992250,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_374,4119,1741709158500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_375,4134,1741710248000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_159,4138,1741710718750,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_376,4149,1741711346000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_114,4150,1741711515500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_140,4157,1741711805500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_EURUSD_mh_80,4160,1741711949500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_377,4168,1741712401000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_160,4168,1741712401250,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_115,4220,1741712570250,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_141,4261,1741712874250,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_EURUSD_mh_81,4265,1741712966500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_378,4271,1741713422000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_116,4276,1741713557250,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_379,4285,1741714392750,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_117,4287,1741714568750,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_162,4288,1741714574000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_380,4296,1741715561250,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_163,4297,1741715626250,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_118,4298,1741716001500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_381,4308,1741716601250,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_143,4311,1741716902500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_164,4311,1741716902500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_119,4321,1741717052500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_382,4334,1741717577250,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_144,4339,1741717889500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_120,4341,1741718266250,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_383,4344,1741718831500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_165,4345,1741719410750,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_384,4349,1741720023250,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_145,4350,1741720202500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_385,4356,1741722001250,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_386,4361,1741723238500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_147,4364,1741723817750,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_122,4373,1741725100500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_388,4375,1741725587250,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_149,4380,1741726632750,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_168,4381,1741726708250,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_389,4381,1741726708500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_123,4381,1741726709250,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_150,4394,1741727891000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_390,4395,1741727897000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_169,4401,1741728700000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_124,4401,1741728700250,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_391,4402,1741728859000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_151,4406,1741729301500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_EURUSD_mh_84,4411,1741729346000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_392,4443,1741730208500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_152,4445,1741730872250,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_170,4445,1741730872500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_EURUSD_mh_85,4445,1741730873000,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_393,4459,1741731286250,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_125,4466,1741731859500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_394,4467,1741732390500,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_126,4470,1741733081250,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_153,4475,1741735190750,2025-03-11,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_396,4477,1741739673250,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_398,4480,1741743475750,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_399,4481,1741745999750,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_400,4482,1741747528750,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_401,4486,1741748500000,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_403,4491,1741751890750,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_154,4502,1741754322250,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_155,4510,1741756501000,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_173,4510,1741756501250,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_407,4514,1741757014500,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_409,4519,1741759442750,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_410,4521,1741760657750,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_412,4526,1741763961250,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_174,4528,1741766513250,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_175,4532,1741767552750,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_415,4535,1741768268000,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_416,4539,1741770294250,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_417,4547,1741771872500,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_177,4549,1741773187750,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_418,4551,1741773441750,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_158,4559,1741773820000,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_419,4572,1741774660500,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_178,4578,1741775436250,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_420,4583,1741776155750,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_421,4595,1741777144500,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_128,4606,1741777823000,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_180,4610,1741777858750,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_161,4613,1741777958250,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_EURUSD_mh_86,4615,1741777988750,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_422,4619,1741778223000,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_162,4627,1741779162000,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_423,4628,1741779242000,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_EURUSD_mh_87,4635,1741780155750,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_163,4636,1741780158250,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_424,4644,1741780264250,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_129,4655,1741780615750,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_425,4663,1741781408250,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_426,4668,1741782583000,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_131,4670,1741784281500,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_428,4681,1741786728000,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_166,4683,1741787236750,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_167,4685,1741789200750,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_429,4686,1741789789250,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_168,4691,1741791543500,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_430,4693,1741791609250,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_169,4700,1741792997750,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_431,4701,1741793020500,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_182,4703,1741793374500,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_133,4708,1741793398250,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_EURUSD_mh_88,4709,1741793401250,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_170,4783,1741793973500,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_432,4793,1741794146500,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_134,4804,1741794766750,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_183,4805,1741794781250,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_171,4809,1741794951250,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_135,4821,1741795777500,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_184,4826,1741796034500,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_172,4829,1741796159500,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_434,4834,1741796501500,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_185,4840,1741797001500,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_EURUSD_mh_89,4842,1741797126000,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_173,4843,1741797134500,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_435,4850,1741797494000,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCHF_mh_137,4869,1741798174750,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_AUDUSD_mh_186,4872,1741798284000,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_EURUSD_mh_90,4873,1741798348250,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDCAD_mh_174,4873,1741798348500,2025-03-12,TRAIN,1743005593750,900000,900000
4,ts15f_context_r3_202503_USDJPY_mh_436,4884,1741798501250,2025-03-12,TRAIN,1743005593750,900000,900000
