episode_id,market_cluster_id,server_day,symbol,fold,chosen_action,chosen_actual,chosen_actual_125x,decision_seconds,horizon_seconds,feature_set,model_family
ts15f_context_r3_202503_USDCAD_mh_616,9808,2025-03-31,USDCAD,4,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCAD_mh_617,9810,2025-03-31,USDCAD,4,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCAD_mh_620,9869,2025-03-31,USDCAD,4,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCAD_mh_623,9945,2025-03-31,USDCAD,4,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCAD_mh_624,9961,2025-03-31,USDCAD,4,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCAD_mh_630,10009,2025-03-31,USDCAD,4,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCAD_mh_636,10098,2025-03-31,USDCAD,4,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCAD_mh_637,10156,2025-03-31,USDCAD,4,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCAD_mh_639,10188,2025-03-31,USDCAD,4,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCAD_mh_66,2439,2025-03-06,USDCAD,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCAD_mh_77,2710,2025-03-07,USDCAD,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCAD_mh_79,2770,2025-03-07,USDCAD,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCAD_mh_80,2882,2025-03-07,USDCAD,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCAD_mh_82,2961,2025-03-07,USDCAD,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCAD_mh_83,2986,2025-03-07,USDCAD,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCAD_mh_84,3001,2025-03-07,USDCAD,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCAD_mh_85,3018,2025-03-07,USDCAD,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_101,3865,2025-03-11,USDCHF,1,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_114,4150,2025-03-11,USDCHF,1,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_115,4220,2025-03-11,USDCHF,1,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_116,4276,2025-03-11,USDCHF,1,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_120,4341,2025-03-11,USDCHF,1,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_133,4708,2025-03-12,USDCHF,1,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_134,4804,2025-03-12,USDCHF,1,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_137,4869,2025-03-12,USDCHF,1,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_141,4934,2025-03-12,USDCHF,1,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_143,4961,2025-03-12,USDCHF,1,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_158,5156,2025-03-13,USDCHF,1,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_159,5171,2025-03-13,USDCHF,1,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_160,5201,2025-03-13,USDCHF,1,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_164,5239,2025-03-13,USDCHF,1,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_166,5258,2025-03-13,USDCHF,1,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_167,5265,2025-03-13,USDCHF,1,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_170,5307,2025-03-13,USDCHF,1,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_172,5325,2025-03-13,USDCHF,2,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_175,5533,2025-03-14,USDCHF,2,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_178,5570,2025-03-14,USDCHF,2,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_180,5629,2025-03-14,USDCHF,2,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_185,5759,2025-03-17,USDCHF,2,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_188,5860,2025-03-17,USDCHF,2,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_196,6055,2025-03-18,USDCHF,2,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_200,6140,2025-03-18,USDCHF,2,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_215,6628,2025-03-19,USDCHF,2,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_219,6670,2025-03-19,USDCHF,2,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_221,6858,2025-03-19,USDCHF,2,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_222,6880,2025-03-19,USDCHF,2,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_226,7099,2025-03-20,USDCHF,3,CONTINUATION,4.620689655172242,4.396551724137832,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_230,7180,2025-03-20,USDCHF,3,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_242,7469,2025-03-21,USDCHF,3,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_250,7717,2025-03-24,USDCHF,3,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_253,7772,2025-03-24,USDCHF,3,CONTINUATION,0.8846153846150726,0.6490384615377082,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_264,8305,2025-03-26,USDCHF,3,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_265,8347,2025-03-26,USDCHF,3,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_270,8405,2025-03-26,USDCHF,3,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_279,8968,2025-03-27,USDCHF,4,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_281,8989,2025-03-27,USDCHF,4,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_283,9090,2025-03-27,USDCHF,4,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_294,9337,2025-03-28,USDCHF,4,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_302,9596,2025-03-31,USDCHF,4,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_305,10004,2025-03-31,USDCHF,4,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_312,10193,2025-03-31,USDCHF,4,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_313,10201,2025-03-31,USDCHF,4,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_36,2209,2025-03-06,USDCHF,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_37,2239,2025-03-06,USDCHF,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_39,2342,2025-03-06,USDCHF,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_50,2629,2025-03-07,USDCHF,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_51,2679,2025-03-07,USDCHF,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_52,2701,2025-03-07,USDCHF,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_53,2720,2025-03-07,USDCHF,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_56,2750,2025-03-07,USDCHF,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_57,2756,2025-03-07,USDCHF,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_59,2769,2025-03-07,USDCHF,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_60,2876,2025-03-07,USDCHF,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_61,2908,2025-03-07,USDCHF,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_63,2984,2025-03-07,USDCHF,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_65,3019,2025-03-07,USDCHF,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_66,3074,2025-03-07,USDCHF,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_70,3142,2025-03-07,USDCHF,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_78,3465,2025-03-10,USDCHF,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_83,3504,2025-03-10,USDCHF,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_84,3510,2025-03-10,USDCHF,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_85,3514,2025-03-10,USDCHF,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDCHF_mh_95,3630,2025-03-10,USDCHF,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_1004,10026,2025-03-31,USDJPY,4,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_1009,10148,2025-03-31,USDJPY,4,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_1010,10180,2025-03-31,USDJPY,4,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_1012,10203,2025-03-31,USDJPY,4,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_1013,10209,2025-03-31,USDJPY,4,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_190,2197,2025-03-06,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_191,2221,2025-03-06,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_193,2302,2025-03-06,USDJPY,0,REVERSAL,-9.099999999996163,-9.356249999997077,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_194,2316,2025-03-06,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_195,2326,2025-03-06,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_198,2379,2025-03-06,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_199,2386,2025-03-06,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_201,2394,2025-03-06,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_206,2427,2025-03-06,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_219,2487,2025-03-07,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_225,2524,2025-03-07,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_236,2606,2025-03-07,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_237,2618,2025-03-07,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_238,2648,2025-03-07,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_248,2742,2025-03-07,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_249,2748,2025-03-07,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_250,2757,2025-03-07,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_251,2764,2025-03-07,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_252,2771,2025-03-07,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_253,2882,2025-03-07,USDJPY,0,REVERSAL,12.250000000006661,11.96875000000605,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_254,2914,2025-03-07,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_257,2996,2025-03-07,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_258,3007,2025-03-07,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_259,3021,2025-03-07,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_260,3076,2025-03-07,USDJPY,0,REVERSAL,1.7500000000022204,1.4531250000019706,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_262,3102,2025-03-07,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_263,3117,2025-03-07,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_264,3141,2025-03-07,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_265,3157,2025-03-07,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_276,3241,2025-03-10,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_277,3268,2025-03-10,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_281,3288,2025-03-10,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_285,3311,2025-03-10,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_303,3433,2025-03-10,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_304,3461,2025-03-10,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_305,3482,2025-03-10,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_308,3505,2025-03-10,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_309,3512,2025-03-10,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_311,3539,2025-03-10,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_315,3557,2025-03-10,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_316,3566,2025-03-10,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_317,3578,2025-03-10,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_318,3584,2025-03-10,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_328,3649,2025-03-10,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_332,3675,2025-03-10,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_341,3722,2025-03-11,USDJPY,0,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_356,3859,2025-03-11,USDJPY,1,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_359,3926,2025-03-11,USDJPY,1,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_360,3946,2025-03-11,USDJPY,1,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_363,4029,2025-03-11,USDJPY,1,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_368,4053,2025-03-11,USDJPY,1,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_377,4168,2025-03-11,USDJPY,1,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_378,4271,2025-03-11,USDJPY,1,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_379,4285,2025-03-11,USDJPY,1,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_381,4308,2025-03-11,USDJPY,1,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_382,4334,2025-03-11,USDJPY,1,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_384,4349,2025-03-11,USDJPY,1,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
ts15f_context_r3_202503_USDJPY_mh_386,4361,2025-03-11,USDJPY,1,NO_TRADE,0.0,0.0,120,600,CONTEXT_ONLY,SHALLOW_GRADIENT_BOOSTING
