decision_seconds,horizon_seconds,fold,feature_set,action,model_family,feature_id,importance_mean,importance_std
60,900,1,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F07,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F08,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F09,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F10,-3.5576265758103247,1.6322319732531656
60,900,1,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F11,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F12,-0.9341945407240596,0.5144692728717559
60,900,1,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F13,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F14,0.012707873982077919,0.053049082535619
60,900,1,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F15,0.058014584189921926,0.2563646510826608
60,900,1,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F16,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F17,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F18,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F19,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F20,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F21,-0.2847748404754924,0.07744016337508433
60,900,1,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F22,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F23,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F24,-0.11428636705594641,0.07958534236985826
60,900,1,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F25,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F26,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F27,0.07006008032177154,0.08292860389512263
60,900,1,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F28,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F29,-0.07756660492361316,0.7986165445523956
60,900,1,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F30,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F31,-0.8783306915165099,0.4338217772461277
60,900,1,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F32,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F33,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F34,0.14685340509859893,0.09795932794763444
60,900,1,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F35,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F36,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F01,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F02,0.7626781646706675,0.6618819961802336
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F03,0.7543242495418051,0.46698496477874624
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F04,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F05,-0.22495858795964097,0.1502114713478804
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F06,-0.10931615021483054,0.6276264924025721
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F07,-0.0551568568501016,0.08768121374601463
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F08,-0.19415826420986093,0.09747478895922744
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F09,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F10,1.825486642382991,0.5512798547507353
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F11,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F12,0.6749269642312091,1.4623522154931217
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F13,-2.9011400807349665,2.1394720613525213
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F14,-0.32982125419027614,0.2914765636101971
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F15,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F16,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F17,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F18,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F19,-2.694596663248736,1.3981042872849778
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F20,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F21,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F22,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F23,-2.6359399717320735,2.61447742891801
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F24,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F25,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F26,-0.11051376146630314,0.20138465673092515
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F27,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F28,-0.09637400740364892,0.044857755237670716
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F29,-0.6924046995626748,1.8093897741234437
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F30,-0.06720724248324217,0.19641079816180324
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F31,2.741333046303344,1.4947266998205329
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F32,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F33,-0.6343683202619346,0.29817294640638053
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F34,0.16570762608635428,0.03794128371999784
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F35,0.005564651212748591,0.019160227371480525
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,ELASTIC_NET_REGRESSION,F36,2.6407516846742403,1.8666390093531202
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F01,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F02,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F03,-0.34407375537844587,0.07593131919250445
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F04,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F05,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F06,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F07,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F08,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F09,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F10,-2.3674005659197257,1.1748052634363877
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F11,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F12,-0.9723764736842782,0.5331291997774559
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F13,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F14,0.00988260726496056,0.05340448108852792
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F15,0.041273161108366686,0.25676265265745113
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F16,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F17,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F18,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F19,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F20,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F21,-0.9410315333674646,0.5650520344646414
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F22,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F23,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F24,-0.11751947621984489,0.09261450333835505
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F25,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F26,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F27,0.07111544461345669,0.08430269905592294
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F28,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F29,-0.17169803785103,0.7305044594817697
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F30,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F31,-0.6457436604480122,0.3193571243290333
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F32,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F33,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F34,0.13775446389084087,0.09093429116901397
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F35,0.0,0.0
60,900,1,CONTEXT_PLUS_SHOCK,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F36,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F01,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F02,0.8264613213167245,0.16499372051852682
60,900,2,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F03,1.0290898865001583,0.15563612419842524
60,900,2,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F04,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F05,0.17436909914796317,0.023916072666937942
60,900,2,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F06,0.0024711243999639976,0.10446168129547294
60,900,2,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F07,0.01764714682555398,0.05920750169519923
60,900,2,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F08,0.0009958403053526392,0.0010327406785803764
60,900,2,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F09,0.003668968891170484,0.022516430489262888
60,900,2,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F10,0.8538575299009127,0.1699270081259397
60,900,2,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F11,0.032209038309715034,0.023697121932690683
60,900,2,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F12,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F13,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F14,0.29744655180274887,0.03820621453774399
60,900,2,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F15,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F16,-0.23240202388365105,0.10988936473040238
60,900,2,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F17,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F18,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F19,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F20,0.4140372289424216,0.27369544383752514
60,900,2,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F21,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F22,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F23,0.24195797996235177,0.05007400619458382
60,900,2,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F24,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F25,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F26,-0.12744426703820722,0.3047561073430862
60,900,2,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F27,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F28,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F29,-0.19254072811494302,0.22753725745806944
60,900,2,CONTEXT_ONLY,CONTINUATION,ELASTIC_NET_REGRESSION,F36,0.28653187220641624,0.5296840799354186
60,900,2,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F01,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F02,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F03,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F04,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F05,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F06,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F07,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F08,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F09,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F10,-0.2178848646317976,0.4932010638188614
60,900,2,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F11,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F12,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F13,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F14,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F15,-0.03882666971600912,0.01907847224453217
60,900,2,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F16,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F17,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F18,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F19,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F20,-0.19924895988204483,0.12175704003837047
60,900,2,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F21,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F22,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F23,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F24,-0.05549765453857821,0.15625042327604455
60,900,2,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F25,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F26,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F27,-0.019723689945961336,0.016251803319387383
60,900,2,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F28,0.0,0.0
60,900,2,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F29,0.1781558841216603,0.13587792514963262
60,900,2,CONTEXT_ONLY,CONTINUATION,SHALLOW_GRADIENT_BOOSTING,F36,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F01,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F02,0.827278200425963,0.16014685612463522
60,900,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F03,1.0113845003039756,0.15280863182819923
60,900,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F04,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F05,0.18570301922731738,0.02547628055845052
60,900,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F06,0.0024472628255113684,0.09306547151148915
60,900,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F07,0.018231267559009723,0.06159886070663271
60,900,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F08,0.004122497426169029,0.004386158003252952
60,900,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F09,0.0037928869054972836,0.021081296122559802
60,900,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F10,0.8645479264442919,0.18496523620723582
60,900,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F11,0.026912649326613785,0.02129108279912373
60,900,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F12,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F13,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F14,0.2921160018188947,0.03739768054529915
60,900,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F15,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F16,-0.26758005880407626,0.12854619353927738
60,900,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F17,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F18,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F19,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F20,0.38126262679103107,0.2522397078791675
60,900,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F21,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F22,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F23,0.2571541979886571,0.05028571156251631
60,900,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F24,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F25,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F26,-0.1408584437208281,0.28096659550749203
60,900,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F27,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F28,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F29,-0.1608120827606084,0.23575113121686977
60,900,2,CONTEXT_ONLY,REVERSAL,ELASTIC_NET_REGRESSION,F36,0.258769449836425,0.5233830457768252
60,900,2,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F01,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F02,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F03,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F04,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F05,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F06,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F07,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F08,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F09,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F10,-0.1700866749201424,0.4974247084794831
60,900,2,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F11,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F12,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F13,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F14,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F15,-0.03885891885802432,0.01804839567024177
60,900,2,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F16,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F17,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F18,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F19,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F20,-0.16587748309186642,0.10874316082962299
60,900,2,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F21,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F22,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F23,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F24,-0.08059475411987194,0.17120756843534074
60,900,2,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F25,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F26,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F27,-0.012443325448792564,0.009265466067800068
60,900,2,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F28,0.0,0.0
60,900,2,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F29,0.1893522223301692,0.13496124937457415
60,900,2,CONTEXT_ONLY,REVERSAL,SHALLOW_GRADIENT_BOOSTING,F36,0.0,0.0
60,900,2,CONTEXT_PLUS_SHOCK,CONTINUATION,ELASTIC_NET_REGRESSION,F01,0.0,0.0
