decision_seconds,feature_a,feature_b,correlation,absolute_correlation
120,F17,F32,,
120,F17,F33,0.018142968732138682,0.018142968732138682
120,F17,F34,0.09707530682376943,0.09707530682376943
120,F17,F35,0.034668082289080526,0.034668082289080526
120,F17,F36,-0.047748630431791284,0.047748630431791284
120,F18,F19,0.014133160398361462,0.014133160398361462
120,F18,F20,0.010441079018787224,0.010441079018787224
120,F18,F21,0.15925309842321542,0.15925309842321542
120,F18,F22,-0.05459271156995927,0.05459271156995927
120,F18,F23,-0.08809575175502272,0.08809575175502272
120,F18,F24,-0.1931005537922224,0.1931005537922224
120,F18,F25,0.9323492457608106,0.9323492457608106
120,F18,F26,-0.5732519239226452,0.5732519239226452
120,F18,F27,-0.5046554591274319,0.5046554591274319
120,F18,F28,0.48140240203966883,0.48140240203966883
120,F18,F29,0.03329171044430477,0.03329171044430477
120,F18,F30,0.08095936848503286,0.08095936848503286
120,F18,F31,0.13232073402417666,0.13232073402417666
120,F18,F32,,
120,F18,F33,0.007159634443690476,0.007159634443690476
120,F18,F34,0.09037964267870806,0.09037964267870806
120,F18,F35,0.036864685051265444,0.036864685051265444
120,F18,F36,-0.05162267328751354,0.05162267328751354
120,F19,F20,0.6753213259153927,0.6753213259153927
120,F19,F21,0.5372544314060894,0.5372544314060894
120,F19,F22,0.6852914032346132,0.6852914032346132
120,F19,F23,0.1711550058058698,0.1711550058058698
120,F19,F24,0.24191967559328123,0.24191967559328123
120,F19,F25,-0.014329012866835708,0.014329012866835708
120,F19,F26,-0.1768939139512177,0.1768939139512177
120,F19,F27,-0.06737000872971688,0.06737000872971688
120,F19,F28,0.32814851476995294,0.32814851476995294
120,F19,F29,-0.06348369726237418,0.06348369726237418
120,F19,F30,0.08270573040610568,0.08270573040610568
120,F19,F31,0.1829765309767702,0.1829765309767702
120,F19,F32,,
120,F19,F33,0.4610177483641342,0.4610177483641342
120,F19,F34,0.028730431144640845,0.028730431144640845
120,F19,F35,0.013270961697555919,0.013270961697555919
120,F19,F36,0.03295488596738317,0.03295488596738317
120,F20,F21,0.790618856957059,0.790618856957059
120,F20,F22,0.21832976908844073,0.21832976908844073
120,F20,F23,0.22227245825662398,0.22227245825662398
120,F20,F24,0.39814484396638866,0.39814484396638866
120,F20,F25,-0.035705281268557695,0.035705281268557695
120,F20,F26,-0.29850372302862627,0.29850372302862627
120,F20,F27,-0.16225620132355065,0.16225620132355065
120,F20,F28,0.4451745389078125,0.4451745389078125
120,F20,F29,-0.044787811425887926,0.044787811425887926
120,F20,F30,0.1415641471847642,0.1415641471847642
120,F20,F31,0.2475550377180371,0.2475550377180371
120,F20,F32,,
120,F20,F33,0.552512720929595,0.552512720929595
120,F20,F34,0.09235284512298135,0.09235284512298135
120,F20,F35,-0.045429094689094444,0.045429094689094444
120,F20,F36,0.10307438530495694,0.10307438530495694
120,F21,F22,0.028824494914891734,0.028824494914891734
120,F21,F23,0.08159917589350413,0.08159917589350413
120,F21,F24,0.4062892091964912,0.4062892091964912
120,F21,F25,0.0744730338247206,0.0744730338247206
120,F21,F26,-0.455873308869078,0.455873308869078
120,F21,F27,-0.3909072682521425,0.3909072682521425
120,F21,F28,0.5271477328273878,0.5271477328273878
120,F21,F29,-0.04255364931325271,0.04255364931325271
120,F21,F30,0.041126459736490414,0.041126459736490414
120,F21,F31,0.2165514982702623,0.2165514982702623
120,F21,F32,,
120,F21,F33,0.38182995316384477,0.38182995316384477
120,F21,F34,0.10310838215925036,0.10310838215925036
120,F21,F35,-0.0015396356864958492,0.0015396356864958492
120,F21,F36,0.05266275540146925,0.05266275540146925
120,F22,F23,0.18435842282103598,0.18435842282103598
120,F22,F24,0.07796929876505769,0.07796929876505769
120,F22,F25,-0.04002383536525951,0.04002383536525951
120,F22,F26,0.060379479633313644,0.060379479633313644
120,F22,F27,0.17336370334073342,0.17336370334073342
120,F22,F28,0.10954777197390758,0.10954777197390758
120,F22,F29,-0.030613853988495247,0.030613853988495247
120,F22,F30,0.045483354704485855,0.045483354704485855
120,F22,F31,0.11201198502648389,0.11201198502648389
120,F22,F32,,
120,F22,F33,0.21412900507257793,0.21412900507257793
120,F22,F34,-0.010955621592555703,0.010955621592555703
120,F22,F35,0.01326368087328579,0.01326368087328579
120,F22,F36,-0.00026018705433953785,0.00026018705433953785
120,F23,F24,0.11518134396335476,0.11518134396335476
120,F23,F25,-0.06964791441375452,0.06964791441375452
120,F23,F26,0.006772917367843861,0.006772917367843861
120,F23,F27,0.16077391497885643,0.16077391497885643
120,F23,F28,0.08650842990712396,0.08650842990712396
120,F23,F29,-0.004223399404885505,0.004223399404885505
120,F23,F30,0.24519433809578023,0.24519433809578023
120,F23,F31,0.6551555271353902,0.6551555271353902
120,F23,F32,,
120,F23,F33,0.24786512036351538,0.24786512036351538
120,F23,F34,0.09019180318540491,0.09019180318540491
120,F23,F35,-0.03371397216125144,0.03371397216125144
120,F23,F36,0.06466465659446351,0.06466465659446351
120,F24,F25,-0.1674687826763538,0.1674687826763538
120,F24,F26,-0.0281069499091465,0.0281069499091465
120,F24,F27,-0.11931779912630254,0.11931779912630254
120,F24,F28,0.12562014451071649,0.12562014451071649
120,F24,F29,-0.026200054539636253,0.026200054539636253
120,F24,F30,0.05847778178625297,0.05847778178625297
120,F24,F31,0.09919296083979783,0.09919296083979783
120,F24,F32,,
120,F24,F33,0.20344993012295182,0.20344993012295182
120,F24,F34,0.043367423634758526,0.043367423634758526
120,F24,F35,-0.03566411843579562,0.03566411843579562
120,F24,F36,0.0742181475591425,0.0742181475591425
120,F25,F26,-0.524742625812572,0.524742625812572
120,F25,F27,-0.4506609441051612,0.4506609441051612
120,F25,F28,0.3798527881571505,0.3798527881571505
120,F25,F29,0.03590144093012667,0.03590144093012667
120,F25,F30,0.09371089910193611,0.09371089910193611
120,F25,F31,0.11506767921094363,0.11506767921094363
120,F25,F32,,
120,F25,F33,0.010704800512018633,0.010704800512018633
120,F25,F34,0.07006427084777611,0.07006427084777611
120,F25,F35,0.03803239844671257,0.03803239844671257
120,F25,F36,-0.04543857957064404,0.04543857957064404
120,F26,F27,0.8608801904844421,0.8608801904844421
120,F26,F28,-0.630369441945595,0.630369441945595
120,F26,F29,-0.01486330653674174,0.01486330653674174
120,F26,F30,-0.03463496844860997,0.03463496844860997
120,F26,F31,-0.24668129776777808,0.24668129776777808
120,F26,F32,,
120,F26,F33,-0.15170437782334276,0.15170437782334276
120,F26,F34,-0.1225088712949834,0.1225088712949834
120,F26,F35,-0.05190071186707633,0.05190071186707633
120,F26,F36,-0.01996220899673588,0.01996220899673588
120,F27,F28,-0.47025501899557165,0.47025501899557165
120,F27,F29,-0.031303044904206295,0.031303044904206295
120,F27,F30,0.03850378610784894,0.03850378610784894
120,F27,F31,-0.1673897934547965,0.1673897934547965
120,F27,F32,,
120,F27,F33,-0.01119267510159639,0.01119267510159639
120,F27,F34,-0.08150256243439999,0.08150256243439999
120,F27,F35,-0.04345081309043533,0.04345081309043533
120,F27,F36,-0.0005262580240218487,0.0005262580240218487
120,F28,F29,-0.03661908678112772,0.03661908678112772
120,F28,F30,0.07305300842420015,0.07305300842420015
120,F28,F31,0.2881557352565901,0.2881557352565901
120,F28,F32,,
120,F28,F33,0.3736375214151507,0.3736375214151507
120,F28,F34,0.14438698227789462,0.14438698227789462
120,F28,F35,0.05121930891776774,0.05121930891776774
120,F28,F36,0.039825631604133695,0.039825631604133695
120,F29,F30,-0.005264382941736871,0.005264382941736871
120,F29,F31,0.025491326252712634,0.025491326252712634
120,F29,F32,,
120,F29,F33,-0.05921943918643002,0.05921943918643002
120,F29,F34,0.030121534676940124,0.030121534676940124
120,F29,F35,-0.06004953317214467,0.06004953317214467
120,F29,F36,-0.030079472982591702,0.030079472982591702
120,F30,F31,0.20000304403881047,0.20000304403881047
120,F30,F32,,
120,F30,F33,0.13316604279798364,0.13316604279798364
120,F30,F34,0.22898914996618683,0.22898914996618683
120,F30,F35,-0.0134874007239213,0.0134874007239213
120,F30,F36,0.005875978739210133,0.005875978739210133
120,F31,F32,,
120,F31,F33,0.22176112147478755,0.22176112147478755
120,F31,F34,0.16263751909615498,0.16263751909615498
120,F31,F35,-0.019212278462545706,0.019212278462545706
120,F31,F36,0.05612219192719683,0.05612219192719683
120,F32,F33,,
120,F32,F34,,
120,F32,F35,,
120,F32,F36,,
120,F33,F34,0.025422162678519496,0.025422162678519496
120,F33,F35,-0.021707200948078,0.021707200948078
120,F33,F36,0.006744359042612479,0.006744359042612479
120,F34,F35,0.05320830544299154,0.05320830544299154
120,F34,F36,0.08401333955482637,0.08401333955482637
120,F35,F36,0.04643857315942689,0.04643857315942689
