family,target,variant,geometry,policy,trades,win_rate,expectancy_r,total_r,expectancy_pips,total_pips,pf,maxdd_r,long,short,tp,sl,timeout,gross_expectancy_r,max_day_profit_share,top5_removed_total_r,mean_hold_seconds,timeout_rate,clusters,days,predicted_ev,longest_loss_streak,min_month_trades,worst_month_ev,positive_months,robust_gate,all_converged,cost_04_total_r,neighbor_low_total_r,neighbor_high_total_r
ELASTICNET,NET_R,SCALE_FREE,1,PERCENTILE_200,1031,0.4733268671193,-0.11616490881885,-119.76602099223,-0.49776915615905,-513.19999999998,0.79488558740904,123.24038359355,452,579,480,534,17,-0.075286867289097,0.11865005342967,-124.7067340034,201.63788651794,0.016488845780795,1031,62,0.18606371707892,10,311,-0.18991402191377,0,False,True,-161.91128180941,-119.52948049061,-109.91100192149
ELASTICNET,NET_R,SCALE_FREE,1,PERCENTILE_300,1456,0.48214285714286,-0.097695101066839,-142.24406715332,-0.41387362637362,-602.59999999999,0.82412115552318,148.93754425742,636,820,690,742,24,-0.055646249715812,0.1305618179534,-147.18478016448,202.83692651099,0.016483516483516,1456,62,0.1354842997754,8,456,-0.15738224338379,0,False,True,-203.46719472041,-147.07319548256,-130.35812969556
ELASTICNET,NET_R,SCALE_FREE,2,ABS_0,1534,0.47913950456323,-0.076209025484595,-116.90464509337,-0.44054758800521,-675.8,0.8506856430806,121.69330304714,779,755,651,700,183,-0.047080048037381,0.14402655252099,-121.86423246586,383.35545501956,0.11929595827901,1534,63,0.1481870169585,8,461,-0.12766327978503,0,False,True,-161.5884964974,-120.77294300959,-92.012994971736
ELASTICNET,NET_R,SCALE_FREE,2,ABS_0.05,1115,0.4932735426009,-0.054277002876863,-60.518858207702,-0.32609865470853,-363.60000000001,0.8911130111601,67.167597512807,560,555,483,498,134,-0.025193730933837,0.11162796850396,-65.478445580193,388.2555838565,0.12017937219731,1115,61,0.19424385340635,7,297,-0.097882942686782,1,False,True,-92.946706424177,-93.714553499111,-47.508997893491
ELASTICNET,NET_R,SCALE_FREE,2,ABS_0.1,761,0.50328515111695,-0.043564411700564,-33.152517304129,-0.1132720105125,-86.200000000009,0.91169802182446,52.851363583654,364,397,333,335,93,-0.014424843653318,0.1266700201227,-38.111720488111,382.22197240473,0.12220762155059,761,59,0.25039838848647,10,169,-0.11956181390861,2,False,True,-55.327728588083,-49.647816699825,-31.223458708631
ELASTICNET,NET_R,SCALE_FREE,2,ALL,2897,0.47428374180186,-0.089123859448276,-258.19182082166,-0.56009665170866,-1622.6,0.82768111380299,264.48762473354,1446,1451,1215,1341,341,-0.057390832911906,0.18538900593669,-263.15140819415,380.78223230929,0.11770797376596,2897,63,0.037753478035314,11,862,-0.10734196939236,0,False,True,-350.12239869752,-258.19182082166,-239.07870449166
ELASTICNET,NET_R,SCALE_FREE,2,FREQUENCY_100,455,0.49450549450549,-0.042034684452652,-19.125781425957,-0.085714285714318,-39.000000000015,0.91517868510664,31.453767005482,204,251,203,201,51,-0.015815636661352,0.10466303544514,-24.084984609939,389.1509956044,0.11208791208791,455,59,0.3061444096553,10,118,-0.11365764064285,1,False,True,-31.055448170998,-18.943771319837,-4.6605430354216
ELASTICNET,NET_R,SCALE_FREE,2,FREQUENCY_150,684,0.50438596491228,-0.03355673973213,-22.952809976777,-0.11783625730995,-80.600000000005,0.93121842001083,31.146896397952,324,360,303,301,80,-0.0071605887144693,0.10712275615924,-27.912397349268,386.4461125731,0.11695906432749,684,61,0.25182388567229,6,199,-0.10220008707998,1,False,True,-41.007777272857,-41.166465391963,-19.278124236767
ELASTICNET,NET_R,SCALE_FREE,2,FREQUENCY_200,956,0.49163179916318,-0.053157870171554,-50.818923884005,-0.32751046025104,-313.1,0.89330557249019,55.133998278763,478,478,416,429,111,-0.025850280784273,0.093254975713175,-55.778511256496,384.48524372385,0.11610878661088,956,61,0.20796124199024,11,291,-0.1144273236022,1,False,True,-76.924979338246,-67.609784510974,-24.394221125083
ELASTICNET,NET_R,SCALE_FREE,2,FREQUENCY_300,1409,0.48545067423705,-0.063155190810704,-88.985663852282,-0.37863733144073,-533.49999999999,0.87408917510463,91.832895660043,717,692,604,632,173,-0.034392783470637,0.13413582267413,-93.945251224773,386.91269198013,0.12278211497516,1409,63,0.16024379699258,7,451,-0.09820798416359,0,False,True,-129.51189579444,-99.211270509961,-88.879763011565
ELASTICNET,NET_R,SCALE_FREE,2,PERCENTILE_100,457,0.49671772428884,-0.038453269971015,-17.573144376754,-0.032822757111619,-15.00000000001,0.92231816743427,31.01780084718,202,255,206,203,48,-0.012928398357849,0.11327855657645,-22.532347560736,385.11750109409,0.10503282275711,457,60,0.29533306218955,9,116,-0.12634188564465,1,False,True,-29.238010703971,-15.269649321902,-8.0889294123168
ELASTICNET,NET_R,SCALE_FREE,2,PERCENTILE_150,662,0.50302114803625,-0.032536785799505,-21.539352199272,-0.11737160120848,-77.700000000015,0.93322906821095,30.391351716207,315,347,294,290,78,-0.0065574144398263,0.097792889690063,-26.498939571763,388.1106102719,0.1178247734139,662,61,0.25061942726739,10,194,-0.10548680048212,1,False,True,-38.737696039379,-37.467564654224,-22.912262706057
ELASTICNET,NET_R,SCALE_FREE,2,PERCENTILE_200,912,0.48574561403509,-0.063853251075044,-58.23416498044,-0.41425438596491,-377.8,0.87321577483386,63.346862668108,449,463,391,414,107,-0.036811350183166,0.12172264436799,-63.193752352931,387.06383881579,0.11732456140351,912,61,0.21185420025385,10,272,-0.14163296573287,1,False,True,-82.896378593834,-57.491872383479,-18.566054864291
ELASTICNET,NET_R,SCALE_FREE,2,PERCENTILE_300,1360,0.48455882352941,-0.065936037212812,-89.673010609424,-0.39036764705882,-530.9,0.86896095585838,94.461668563195,692,668,580,613,167,-0.037468046474509,0.11255543173841,-94.632597981915,386.48107867647,0.12279411764706,1360,63,0.16400934822263,7,445,-0.1164310490998,0,False,True,-128.38947801352,-91.475633911625,-85.193506239976
ELASTICNET,NET_R,SCALE_FREE,3,ABS_0,1678,0.49165673420739,-0.040077525391102,-67.250087606269,-0.34386174016688,-577.00000000003,0.90853610772556,77.95015078522,874,804,598,611,469,-0.018497703994799,0.12096592432661,-72.215804706021,542.12624851013,0.27949940405244,1678,63,0.1178192512316,13,551,-0.098567532969423,1,False,True,-103.46102790927,-80.072997719518,-56.372369594784
ELASTICNET,NET_R,SCALE_FREE,3,ABS_0.05,1134,0.48412698412698,-0.049905984355567,-56.593386259213,-0.45052910052915,-510.90000000006,0.88816201111024,72.436620886765,588,546,403,422,309,-0.028849116878722,0.1059148016389,-61.559045086453,540.79835449735,0.27248677248677,1134,63,0.16255543012073,12,316,-0.079059517246348,0,False,True,-80.471873977954,-69.43295334143,-34.351118555337
ELASTICNET,NET_R,SCALE_FREE,3,ABS_0.1,682,0.48973607038123,-0.041609376676509,-28.377594893379,-0.33929618768332,-231.40000000003,0.90506248504716,46.601407024383,348,334,242,247,193,-0.020344866048597,0.096174558383286,-33.343253720619,539.26702346041,0.28299120234604,682,62,0.22139604000586,12,155,-0.088463798263046,1,False,True,-42.879991141615,-33.845468029429,-21.61888572107
ELASTICNET,NET_R,SCALE_FREE,3,ALL,2902,0.48449345279118,-0.056447129103218,-163.80956865754,-0.52050310130947,-1510.5000000001,0.87299385225397,170.01545241917,1477,1425,1005,1074,823,-0.032560264381793,0.099048521286023,-168.77528575729,601.3084931082,0.28359751895245,2902,63,0.042012345836811,11,865,-0.093917028944427,0,False,True,-233.12925007912,-163.80956865754,-159.3281636652
ELASTICNET,NET_R,SCALE_FREE,3,FREQUENCY_100,427,0.47540983606557,-0.063728303967221,-27.211985794003,-0.55456674473078,-236.80000000004,0.86168297734388,41.456249562478,214,213,153,165,109,-0.044166434061871,0.11415956065718,-32.176565337654,528.33153395785,0.25526932084309,427,61,0.2614560049867,6,125,-0.11706768075487,1,False,True,-35.564904243587,-39.984651951534,-12.781909775682
ELASTICNET,NET_R,SCALE_FREE,3,FREQUENCY_150,696,0.48275862068966,-0.047815650499845,-33.279692747892,-0.49899425287363,-347.30000000005,0.89270934249895,50.116897261419,350,346,252,257,187,-0.027904743421003,0.09155558299393,-38.245351575132,533.00973275862,0.26867816091954,696,63,0.21205185732514,11,188,-0.097483823730147,1,False,True,-47.137684074766,-27.181951215335,-37.976217283322
ELASTICNET,NET_R,SCALE_FREE,3,FREQUENCY_200,929,0.49300322927879,-0.02961840675271,-27.515499873267,-0.31496232508079,-292.60000000006,0.931668211276,49.297200294572,484,445,337,333,259,-0.0095052708234284,0.10843292478752,-32.481158700507,538.58692034446,0.27879440258342,929,63,0.17996924992979,13,280,-0.053143572236077,1,False,True,-46.200603151569,-51.474311846336,-30.051167460944
ELASTICNET,NET_R,SCALE_FREE,3,FREQUENCY_300,1384,0.49277456647399,-0.036853822341979,-51.005690121299,-0.34349710982663,-475.40000000005,0.91591514051917,58.43172363081,717,667,497,507,380,-0.015553793441838,0.09297406488881,-55.97140722105,540.88177962428,0.27456647398844,1384,63,0.13992616255327,12,433,-0.07082825889021,1,False,True,-80.484930119093,-57.610729261503,-52.912904007197
ELASTICNET,NET_R,SCALE_FREE,3,PERCENTILE_100,445,0.48089887640449,-0.055946534670223,-24.896207928249,-0.45033707865175,-200.40000000003,0.87828086460281,41.189746864453,228,217,164,171,110,-0.036661741175207,0.10721561102557,-29.861866755489,526.69707191011,0.24719101123596,445,60,0.25511329348163,8,118,-0.12148481095986,1,False,True,-33.477941033531,-41.239732745651,-16.964346423018
ELASTICNET,NET_R,SCALE_FREE,3,PERCENTILE_150,688,0.48401162790698,-0.046533657069209,-32.015156063616,-0.47456395348844,-326.50000000005,0.89537046944291,48.912907157242,345,343,249,253,186,-0.026646349397727,0.089821656927553,-36.980814890856,532.44797965116,0.2703488372093,688,63,0.21273695031405,11,186,-0.10349669988313,1,False,True,-45.697623741595,-24.886318469071,-36.560766318581
ELASTICNET,NET_R,SCALE_FREE,3,PERCENTILE_200,920,0.49782608695652,-0.021773708739923,-20.031812040729,-0.21391304347831,-196.80000000005,0.94922272346715,43.598919562638,480,440,335,327,258,-0.0015862022012728,0.10508824229104,-24.997470867969,539.09165978261,0.2804347826087,920,63,0.1818214448654,13,275,-0.048065975119913,1,False,True,-38.604318056286,-46.363789690536,-28.218972998647
ELASTICNET,NET_R,SCALE_FREE,3,PERCENTILE_300,1347,0.48997772828508,-0.040271982152623,-54.246359959583,-0.38797327394213,-522.60000000005,0.90847650908437,63.516617307526,697,650,483,494,370,-0.019083089892695,0.099380897954471,-59.212077059334,540.55804083148,0.2746844840386,1347,63,0.14266029596515,12,420,-0.079059517246348,1,False,True,-82.787797833706,-53.603618574846,-57.858308440377
ELASTICNET,NET_R,SCALE_FREE,4,ABS_0,1791,0.47794528196538,-0.047888580315848,-85.768447345683,-0.63634840871027,-1139.7000000001,0.85351873247099,89.128955126952,787,1004,317,351,1123,-0.033046932444919,0.12485800538551,-90.743620211335,848.24868788386,0.62702400893356,1791,63,0.096275075327101,8,544,-0.078285661384021,0,False,True,-112.34983868252,-89.880211361716,-75.214297340009
ELASTICNET,NET_R,SCALE_FREE,4,ABS_0.05,1039,0.48123195380173,-0.042245554519707,-43.893131145976,-0.46929740134748,-487.60000000003,0.87219177737189,55.054675060313,445,594,193,210,636,-0.027183943368271,0.11333234934217,-48.868304011628,913.74087487969,0.6121270452358,1039,63,0.14853401589262,8,241,-0.062476805906948,1,False,True,-59.542145132318,-55.837883509129,-27.559009800731
ELASTICNET,NET_R,SCALE_FREE,4,ABS_0.1,564,0.51063829787234,-0.018072554099343,-10.192920512029,-0.017553191489397,-9.9000000000199,0.94204223409074,23.536769013233,229,335,107,104,353,-0.0025978783545691,0.12430577414819,-15.1622479914,1054.7728404255,0.6258865248227,564,62,0.21163117957359,8,86,-0.030426823839214,1,False,True,-18.920637632082,-17.541373591123,-9.9216512602954
ELASTICNET,NET_R,SCALE_FREE,4,ALL,2909,0.48642145067033,-0.050145413018368,-145.87300647043,-0.63592299759371,-1849.9000000001,0.84925931473649,148.79736902094,1290,1619,518,589,1802,-0.034148424371829,0.14048792934568,-150.84817933608,983.11235716741,0.61945685802681,2909,63,0.043674886446485,11,867,-0.064855420197847,0,False,True,-192.40824644321,-145.87300647043,-134.46177430302
ELASTICNET,NET_R,SCALE_FREE,4,FREQUENCY_100,405,0.50123456790123,-0.013776762195602,-5.5795886892187,0.30098765432095,121.89999999999,0.95604302003319,18.262539884937,143,262,82,78,245,0.00067261739992592,0.12258611924725,-10.55476155487,1161.6367012346,0.60493827160494,405,62,0.23140296138517,7,116,-0.043210893881079,1,False,True,-11.431587425407,-13.649076397901,2.0212776664935
ELASTICNET,NET_R,SCALE_FREE,4,FREQUENCY_150,674,0.486646884273,-0.029733721534629,-20.04052831434,-0.2238872403561,-150.90000000001,0.90696125351559,38.098137956824,276,398,121,130,423,-0.015235060745234,0.13038249208449,-25.015701179992,1005.5472982196,0.62759643916914,674,63,0.18327489432821,9,208,-0.050535949899916,0,False,True,-29.812625686392,-23.30440513951,-15.251641828371
ELASTICNET,NET_R,SCALE_FREE,4,FREQUENCY_200,886,0.48871331828442,-0.027304248257404,-24.19156395606,-0.37889390519191,-335.70000000003,0.91442200178828,37.886826654732,367,519,166,171,549,-0.012818736338468,0.13745676048201,-29.166736821712,942.82321331828,0.6196388261851,886,63,0.15985157267045,9,270,-0.064846654054951,1,False,True,-37.025727516237,-28.322180539405,-21.543184780669
ELASTICNET,NET_R,SCALE_FREE,4,FREQUENCY_300,1252,0.48162939297125,-0.038846229548933,-48.635479395264,-0.47627795527161,-596.30000000006,0.88067839226434,61.223487332547,542,710,235,248,769,-0.024055784246448,0.11357368555001,-53.610652260916,884.98121246006,0.61421725239617,1252,63,0.12928190210101,9,350,-0.055102788766604,0,False,True,-67.153116913976,-71.954223603716,-41.472280601884
ELASTICNET,NET_R,SCALE_FREE,4,PERCENTILE_100,428,0.49532710280374,-0.026281866191937,-11.248638730149,0.070560747663519,30.199999999986,0.91804924870105,24.679343625016,159,269,84,85,259,-0.012054777819474,0.12838657717334,-16.223811595801,1140.8625443925,0.60514018691589,428,63,0.22401028809908,7,114,-0.049382798252097,0,False,True,-17.337832553563,-19.298356684721,-0.18140709469485
ELASTICNET,NET_R,SCALE_FREE,4,PERCENTILE_150,658,0.48936170212766,-0.024113241669451,-15.866513018499,-0.15060790273557,-99.100000000005,0.92363572139298,31.979195124751,272,386,119,125,414,-0.0097532627587401,0.1296552500347,-20.841685884151,1012.9690972644,0.62917933130699,658,63,0.18389679265146,9,211,-0.045435560963271,1,False,True,-25.315379141747,-26.769868443517,-15.336290816012
ELASTICNET,NET_R,SCALE_FREE,4,PERCENTILE_200,858,0.48368298368298,-0.031744861911754,-27.237091520285,-0.42039627039631,-360.70000000003,0.90095671046199,40.762189693352,353,505,160,166,532,-0.017310706079752,0.11395142885515,-32.212264385937,948.52917132867,0.62004662004662,858,63,0.16185380617376,9,269,-0.061280453551914,1,False,True,-39.621597224143,-22.499061421847,-16.898329649855
ELASTICNET,NET_R,SCALE_FREE,4,PERCENTILE_300,1246,0.47993579454254,-0.041675300931652,-51.927424960839,-0.53138041733553,-662.10000000007,0.87239707021696,59.88345333476,542,704,232,245,769,-0.026967645687998,0.094672687136853,-56.90259782649,888.00257704655,0.61717495987159,1246,63,0.129331198389,10,365,-0.062660110446443,0,False,True,-70.253163394432,-62.036516705019,-31.466566521173
ELASTICNET,NET_R,SCALE_FREE,5,ABS_0,1794,0.48327759197324,-0.026848946172169,-48.16700943287,-0.43154960981051,-774.20000000006,0.89040593929177,57.484505343973,864,930,152,169,1473,-0.015857087690664,0.1330479502778,-53.143250162477,1026.2822837235,0.82107023411371,1794,63,0.069711470593304,9,559,-0.042994428483905,0,False,True,-67.88640354869,-44.158351560801,-51.043714096707
ELASTICNET,NET_R,SCALE_FREE,5,ABS_0.05,839,0.49940405244338,-0.012425649261416,-10.425119730328,-0.081048867699617,-67.999999999979,0.94773322737916,24.526538955862,399,440,75,68,696,-0.001270829878584,0.10406369699992,-15.401360459934,1038.098352801,0.8295589988081,839,62,0.12269512149081,7,194,-0.034353570390225,2,False,True,-19.784013192523,-29.541362792402,-11.815907369613
ELASTICNET,NET_R,SCALE_FREE,5,ABS_0.1,372,0.48655913978495,-0.036321833927501,-13.51172222103,-0.5430107526881,-201.99999999997,0.85996374285882,24.779789510677,161,211,35,34,303,-0.024855556285962,0.10886385272128,-18.481810570246,1285.9066075269,0.81451612903226,372,50,0.18688167671728,8,48,-0.062477055887461,1,False,True,-17.777177503683,-11.973077164694,-12.856421481171
ELASTICNET,NET_R,SCALE_FREE,5,ALL,2917,0.48371614672609,-0.037623663274804,-109.7482257726,-0.5978059650326,-1743.8000000001,0.85239887057688,113.5055944095,1356,1561,249,293,2375,-0.025611468108304,0.10291711503442,-114.72446650221,1126.2778224203,0.81419266369558,2917,63,0.03163327883317,10,872,-0.046090682757204,0,False,True,-144.78779907329,-109.7482257726,-106.51334677714
ELASTICNET,NET_R,SCALE_FREE,5,FREQUENCY_100,526,0.49429657794677,-0.010420646822989,-5.4812602288924,0.14410646387838,75.800000000029,0.95703523732846,18.141545202619,244,282,53,46,427,-0.00013033781993916,0.089779296039872,-10.457500958499,1156.8807243346,0.81178707224335,526,61,0.14889045741818,7,142,-0.06511028170673,2,False,True,-10.893962764497,-21.266937405836,-4.4440387430483
ELASTICNET,NET_R,SCALE_FREE,5,FREQUENCY_150,769,0.47594278283485,-0.037822044800579,-29.085152451645,-0.65305591677502,-502.19999999999,0.85155873395991,38.244490110092,372,397,69,74,626,-0.027472559154519,0.083284336547038,-34.061393181251,1276.5530520156,0.81404421326398,769,62,0.1237823563057,8,227,-0.059398020437964,0,False,True,-37.043906913466,-25.553473579559,-9.3186599767191
ELASTICNET,NET_R,SCALE_FREE,5,FREQUENCY_200,981,0.48012232415902,-0.027713800781482,-27.187238566634,-0.44648318042812,-437.99999999999,0.89008982768724,41.790710795641,471,510,92,95,794,-0.017256596922628,0.097082089396406,-32.16347929624,1180.0383893986,0.80937818552497,981,62,0.10784840880298,10,297,-0.036945444901954,0,False,True,-37.44575555217,-33.821344802639,-32.330061858696
ELASTICNET,NET_R,SCALE_FREE,5,FREQUENCY_300,1397,0.48103078024338,-0.027445972374944,-38.342023407797,-0.54609878310667,-762.90000000002,0.88806141335585,45.868106389512,676,721,119,127,1151,-0.016692723675292,0.13704429005217,-43.318264137403,1079.604115247,0.82390837508948,1397,62,0.086338385265341,9,438,-0.04547620823505,1,False,True,-53.36431184121,-43.481027477638,-45.829766809668
ELASTICNET,NET_R,SCALE_FREE,5,PERCENTILE_100,553,0.49186256781193,-0.01628710671359,-9.0067700126153,-0.062567811934844,-34.599999999969,0.93370357953999,17.18253586265,258,295,55,50,448,-0.0059767626295877,0.12504264231567,-13.983010742221,1138.7117197107,0.81012658227848,553,61,0.1457455525915,7,140,-0.057490545942006,1,False,True,-14.708390291069,-24.090923360392,-8.1900276886844
