family,month,geometry,variant,scope,direction,feature,importance,kind
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_sma10_slope3_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_sma10_gap_pct64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_ema20_value,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_ema20_price_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_ema20_close_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_ema20_slope1_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_ema20_slope3_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_ema20_accel_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_ema20_gap_pct64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_ema20_gap_z64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_ema20_sma_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_sma20_value,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_sma20_price_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_sma20_slope1_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_sma20_slope3_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_sma20_gap_pct64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_ema50_value,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_ema50_price_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_ema50_close_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_ema50_slope1_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_ema50_slope3_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_ema50_accel_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_ema50_gap_pct64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_ema50_gap_z64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_ema50_sma_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_sma50_value,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_sma50_price_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_sma50_slope1_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_sma50_slope3_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_sma50_gap_pct64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_rsi7_value,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_rsi7_centered,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_rsi7_slope1,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_rsi7_slope3,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_rsi7_pct64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_rsi14_value,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_rsi14_centered,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_rsi14_slope1,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_rsi14_slope3,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_rsi14_pct64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_rsi21_value,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_rsi21_centered,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_rsi21_slope1,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_rsi21_slope3,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_rsi21_pct64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_macd_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_macd_signal_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_macd_hist_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_macd_hist_slope1_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_macd_hist_pct64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_stoch14_k,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_stoch14_d,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_stoch14_k_minus_d,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_williams14_r,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_cci20,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_adx14,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_plus_di14,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_minus_di14,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_di_balance,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_adx14_slope3,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_roc1_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_roc1_pct,0.0031470898469396,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_roc3_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_roc3_pct,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_roc5_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_roc5_pct,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_roc10_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_roc10_pct,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_roc20_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_roc20_pct,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_range5_width_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_range5_position,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_range5_high_distance_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_range5_low_distance_atr,0.0080447346517611,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_range5_signed_efficiency,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_realized_vol5,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_realized_vol5_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_range20_width_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_range20_position,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_range20_high_distance_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_range20_low_distance_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_range20_signed_efficiency,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_realized_vol20,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_realized_vol20_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_range60_width_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_range60_position,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_range60_high_distance_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_range60_low_distance_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_range60_signed_efficiency,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_realized_vol60,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_realized_vol60_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_bb20_width_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_bb20_price_z,0.0080655626910032,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_bb20_position,0.0076708761704642,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_consecutive_signed_bars,0.021306954732424,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_ema5_20_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_ema10_20_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_ema20_50_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_ema_alignment,0.039036941751487,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_ema_alignment_x_rsi14,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_ema20_gap_x_rsi14,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_rsi14_x_adx14,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_macd_hist_x_atr_expansion,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_ema20_slope_x_adx,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_body_x_tick_activity,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_shock_x_ema20_price_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_shock_x_ema20_50_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_shock_x_rsi14_centered,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_shock_x_macd_hist_atr,0.037343235390533,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_shock_x_di_balance,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_shock_x_roc5_atr,0.0011492592150227,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m5_shock_x_range20_signed_efficiency,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_atr7,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_atr14,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_atr28,0.027975775639363,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_atr14_price,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_atr7_atr28,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_atr14_pct64,0.0035351366622721,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_atr14_z64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_atr14_change3,0.033600425895086,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_spread_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_tick_volume,0.019945462384819,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_tick_volume_rel20,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_tick_volume_pct64,0.05145344213333,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_body_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_upper_wick_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_lower_wick_atr,0.016273003078704,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_bar_range_atr,0.038406053052608,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_bar_close_location,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema5_value,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema5_price_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema5_close_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema5_slope1_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema5_slope3_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema5_accel_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema5_gap_pct64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema5_gap_z64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema5_sma_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_sma5_value,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_sma5_price_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_sma5_slope1_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_sma5_slope3_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_sma5_gap_pct64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema10_value,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema10_price_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema10_close_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema10_slope1_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema10_slope3_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema10_accel_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema10_gap_pct64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema10_gap_z64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema10_sma_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_sma10_value,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_sma10_price_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_sma10_slope1_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_sma10_slope3_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_sma10_gap_pct64,0.050603785102829,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema20_value,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema20_price_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema20_close_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema20_slope1_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema20_slope3_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema20_accel_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema20_gap_pct64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema20_gap_z64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema20_sma_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_sma20_value,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_sma20_price_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_sma20_slope1_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_sma20_slope3_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_sma20_gap_pct64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema50_value,0.019444597023454,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema50_price_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema50_close_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema50_slope1_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema50_slope3_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema50_accel_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema50_gap_pct64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema50_gap_z64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_ema50_sma_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_sma50_value,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_sma50_price_gap_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_sma50_slope1_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_sma50_slope3_atr,0.075648487267032,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_sma50_gap_pct64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_rsi7_value,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_rsi7_centered,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_rsi7_slope1,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_rsi7_slope3,0.04809785494223,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_rsi7_pct64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_rsi14_value,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_rsi14_centered,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_rsi14_slope1,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_rsi14_slope3,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_rsi14_pct64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_rsi21_value,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_rsi21_centered,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_rsi21_slope1,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_rsi21_slope3,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_rsi21_pct64,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_macd_atr,0,ABS_STANDARDIZED_COEFFICIENT
ELASTICNET,202502,5,FULL486,SELECTED_FORWARD,1,m15_macd_signal_atr,0,ABS_STANDARDIZED_COEFFICIENT
