family,target,variant,geometry,month,all_converged,clusters,cost_04_total_r,days,entry_rejections,expectancy_pips,expectancy_r,gross_expectancy_r,long,longest_loss_streak,max_day_profit_share,maxdd_r,mean_hold_seconds,neighbor_high,neighbor_high_total_r,neighbor_low,neighbor_low_total_r,overlap_skips,pf,policy,predicted_ev,short,sl,target_count,threshold,threshold_signals,timeout,timeout_rate,top5_removed_total_r,total_pips,total_r,tp,trades,train_count_per_month,train_cutoff_quantile,win_rate
LIGHTGBM,NET_R,SCALE_FREE,4,202504,True,297,-17.736652092414,22,4,-0.79730639730637,-0.048242301960745,-0.036765236606963,64,8,0.33326949516756,26.878271005961,758.61376767677,0.033260027450578,-11.161905496237,0.015789157397383,-7.1602084657138,0,0.85269725284057,FREQUENCY_300,0.070571806208655,233,59,300,0.025103243305092,301,190,0.63973063973064,-19.302055268105,-236.79999999999,-14.327963682341,48,297,288.1875,0.68734038672018,0.46464646464646
LIGHTGBM,NET_R,SCALE_FREE,5,202502,True,613,-42.918528323966,20,20,-0.74339314845024,-0.056787248024575,-0.043560583612011,225,8,0.4627020967141,42.405973913031,1118.2125367047,0.0098141667468016,-34.959828577844,-0.0091026504086997,-38.067192976715,0,0.78553058374176,ABS_0,0.072254042758198,388,58,0,0,633,502,0.8189233278956,-39.769731828701,-455.69999999999,-34.810583039064,53,613,429.32608695652,0.28353658536585,0.45676998368679
LIGHTGBM,NET_R,SCALE_FREE,5,202502,True,332,-25.703844104451,20,13,-0.94638554216866,-0.063664678830823,-0.049908140479563,106,6,0.32364033639431,27.419607214916,1353.459996988,0.060354832492976,-18.192829471432,0.039842114463543,-21.673562312464,0,0.7744597575455,ABS_0.05,0.11321057486975,226,34,0,0.05,345,268,0.80722891566265,-26.094942644681,-314.2,-21.136673371833,30,332,267.61956521739,0.55335365853659,0.4578313253012
LIGHTGBM,NET_R,SCALE_FREE,5,202502,True,156,-15.050279816836,20,9,-1.4192307692306,-0.08199285072651,-0.067509548780994,45,6,0.31774866950302,19.501845870238,1923.4436474359,0.11515548532322,-8.3322614396508,0.084760316035405,-12.321566985787,0,0.73400313672545,ABS_0.1,0.15835180462876,111,20,0,0.1,165,121,0.77564102564103,-17.732118879192,-221.39999999997,-12.790884713336,15,156,149.41304347826,0.75457317073171,0.46153846153846
LIGHTGBM,NET_R,SCALE_FREE,5,202502,True,933,-71.073286037566,20,26,-0.89131832797432,-0.06280018290531,-0.04942321035771,353,10,0.62099851039453,65.789840872159,1014.7661178992,-0.062243277068424,-55.697637091864,-0.22674374176188,-58.592570650655,0,0.76774191711131,ALL,0.035056765449317,580,94,0,-0.22674374176188,959,756,0.81028938906752,-63.554481235458,-831.60000000004,-58.592570650655,83,933,600.48913043478,0,0.45337620578778
LIGHTGBM,NET_R,SCALE_FREE,5,202502,True,101,-10.466556622719,19,8,-1.4514851485147,-0.088434005426887,-0.073238737361505,21,7,0.3293532721426,13.784386054704,814.28355445545,0.16002708086422,-4.3553159417983,0.1099786638072,-9.0611770498009,0,0.72260797206198,PERCENTILE_100,0.18344918726344,80,15,100,0.12810611892159,109,76,0.75247524752475,-13.865283519026,-146.59999999999,-8.9318345481156,10,101,99.29347826087,0.83841463414634,0.47524752475248
LIGHTGBM,NET_R,SCALE_FREE,5,202502,True,100,-10.417051672224,19,8,-1.4629999999999,-0.089021315778186,-0.07387211483413,21,7,0.3293532721426,13.754683084407,813.4257,0.16057779742356,-3.885361090448,0.11091054811422,-9.0611770498009,0,0.72327517314837,FREQUENCY_100,0.18397504073814,79,15,100,0.13107682270191,108,75,0.75,-13.835580548729,-146.29999999999,-8.9021315778186,10,100,96.45652173913,0.84298780487805,0.48
LIGHTGBM,NET_R,SCALE_FREE,5,202502,True,154,-15.10422094071,20,9,-1.4415584415583,-0.083516266971679,-0.0689531771855,43,6,0.3305139753161,19.755302091437,1936.7306883117,0.1161611961094,-7.5348608406743,0.085044236160784,-12.341038610053,0,0.73151368401359,PERCENTILE_150,0.15910186019105,111,20,150,0.10083173581655,163,119,0.77272727272727,-17.802739279495,-221.99999999998,-12.861505113639,15,154,147.52173913043,0.75762195121951,0.46103896103896
LIGHTGBM,NET_R,SCALE_FREE,5,202502,True,167,-14.845346263497,20,9,-1.3041916167663,-0.074512659863708,-0.060131030724437,48,5,0.2770057850705,18.317349448992,1846.3767185629,0.112226667302,-6.987492839275,0.084185725113372,-13.309023901749,0,0.75624351997636,FREQUENCY_150,0.15443779180522,119,22,150,0.097018183585486,176,128,0.76646706586826,-17.385640254132,-217.79999999997,-12.443614197239,17,167,151.30434782609,0.75,0.46706586826347
LIGHTGBM,NET_R,SCALE_FREE,5,202502,True,224,-14.678493927375,20,12,-0.73571428571413,-0.051420125990254,-0.037311261233299,68,6,0.24809415940686,18.909294618709,1590.4366160714,0.091070292512071,-10.655508607232,0.065222724233703,-11.284633333897,0,0.82238995470867,PERCENTILE_200,0.13733921750596,156,28,200,0.079211436304541,236,172,0.76785714285714,-16.467781711519,-164.79999999996,-11.518108221817,24,224,195.75,0.67682926829268,0.49107142857143
LIGHTGBM,NET_R,SCALE_FREE,5,202502,True,240,-16.41949026837,20,12,-0.77791666666656,-0.054474566365844,-0.040534589946813,73,6,0.2297018273206,21.410705203773,1543.3902791667,0.084832905766158,-12.321566985787,0.060878747385878,-17.159301805195,0,0.8084663815361,FREQUENCY_200,0.1332299360631,167,28,200,0.074119882178211,252,187,0.77916666666667,-18.027971471797,-186.69999999997,-13.073895927803,25,240,208.98913043478,0.65548780487805,0.475
LIGHTGBM,NET_R,SCALE_FREE,5,202502,True,371,-29.701684591994,20,14,-0.93423180592988,-0.066475567707495,-0.052892686379968,120,6,0.54458925987307,31.160399478949,1303.7365283019,0.052640537594009,-19.176404925064,0.033569023241556,-20.35677170444,0,0.76124649197338,PERCENTILE_300,0.10621586911048,251,36,300,0.042522674909827,385,303,0.8167115902965,-29.620704892328,-346.59999999999,-24.662435619481,32,371,289.36956521739,0.51676829268293,0.45283018867925
LIGHTGBM,NET_R,SCALE_FREE,5,202502,True,388,-25.407132820167,20,15,-0.70412371134016,-0.051889683912198,-0.038297066741492,124,6,0.38655847443873,26.417415707854,1284.9330025773,0.048879903574128,-20.009866106896,0.030510362774853,-21.021682819452,0,0.80830454048129,FREQUENCY_300,0.10334310193169,264,36,300,0.039248068948057,403,317,0.81701030927835,-25.09146663078,-273.19999999998,-20.133197357933,35,388,298.82608695652,0.5,0.46134020618557
LIGHTGBM,NET_R,SCALE_FREE,5,202503,True,548,-16.368644627623,21,5,-0.063503649635044,-0.017323554421972,-0.0047773193774799,181,12,0.28896649359503,22.602795737959,1144.7578229927,0.0065281650242218,-12.008919433347,-0.0072016940404617,-19.651113935746,0,0.92946884512509,ABS_0,0.044319924220173,367,50,0,0,553,441,0.80474452554745,-14.460668192504,-34.800000000004,-9.4933078232409,57,548,433.48255813953,0.4594427244582,0.47992700729927
LIGHTGBM,NET_R,SCALE_FREE,5,202503,True,185,-10.035194017506,21,1,-0.52810810810817,-0.040918327370559,-0.0275923627546,38,10,0.27211076287593,11.377260578626,834.96742702703,0.063476772612457,-0.40315775083457,0.039277374726989,1.4959289309492,0,0.83802483342229,ABS_0.05,0.088306807268215,147,15,0,0.05,186,152,0.82162162162162,-12.527416281301,-97.700000000011,-7.5698905635534,18,185,184.62209302326,0.7671826625387,0.45405405405405
LIGHTGBM,NET_R,SCALE_FREE,5,202503,True,50,2.0334913211088,17,0,1.1419999999999,0.055130615665518,0.06959140490886,6,4,0.26420031168522,2.2783806107458,834.08674,0.15596571611247,-1.9252316549814,0.079552009414439,-0.9685656787636,0,1.2615182038738,ABS_0.1,0.13989081850114,44,3,0,0.1,50,40,0.8,-2.1902034514678,57.099999999993,2.7565307832759,7,50,60.697674418605,0.92383900928793,0.48
LIGHTGBM,NET_R,SCALE_FREE,5,202503,True,1112,-55.557750063187,21,14,-0.46753597122303,-0.036868752760349,-0.023775500068192,428,10,0.18863262019463,47.676774382001,1140.6120170863,-0.063936851396172,-44.334442936864,-0.17727365989835,-40.998053069508,0,0.85260188534019,ALL,0.0053118730218952,684,103,0,-0.17727365989835,1126,904,0.81294964028777,-45.968801429451,-519.90000000001,-40.998053069508,105,1112,793.11627906977,0,0.47392086330935
LIGHTGBM,NET_R,SCALE_FREE,5,202503,True,79,-1.5275455929731,20,0,-0.096202531645683,-0.005457130170254,0.0084217598237088,10,7,0.22596236037781,3.2201898655613,838.46484810127,0.10215484328951,3.0855630413404,0.065882797582815,-2.3989774951083,0,0.97486241353004,PERCENTILE_100,0.12108633068469,69,5,100,0.081212600888635,79,66,0.83544303797468,-5.3778475181937,-7.600000000009,-0.43111328345007,8,79,98.633720930233,0.87739938080495,0.45569620253165
LIGHTGBM,NET_R,SCALE_FREE,5,202503,True,83,-1.9082732101879,20,0,-0.062650602409771,-0.009059930330903,0.0048713828344337,10,8,0.26380893054337,3.6825177338959,833.09284337349,0.10039788002058,2.7565307832759,0.065534120819729,-2.5353411314719,0,0.95925933729926,FREQUENCY_100,0.11914502871177,73,6,100,0.080267915800908,83,68,0.81927710843373,-5.6987084522086,-5.200000000011,-0.75197421746495,9,83,100.65697674419,0.8749226006192,0.44578313253012
LIGHTGBM,NET_R,SCALE_FREE,5,202503,True,130,-2.3040731612036,20,0,-0.083076923076969,-0.0042200945868368,0.0092834505278923,22,7,0.25438903024815,6.3197828512652,827.27187692308,0.07771308701229,-1.5279252427218,0.049621285960559,-6.5855155635534,0,0.98167412086216,PERCENTILE_150,0.10171806226869,108,12,150,0.063329022293941,130,102,0.78461538461538,-5.5030018443147,-10.800000000006,-0.54861229628878,16,130,146.68604651163,0.81609907120743,0.47692307692308
LIGHTGBM,NET_R,SCALE_FREE,5,202503,True,136,-2.7903896584001,20,0,-0.13823529411773,-0.007072751756298,0.0063720675050515,23,7,0.26193779114319,6.3197828512652,830.50386764706,0.076973104763531,-2.9633489715352,0.048358447843806,-6.8343115136699,0,0.96873304876866,FREQUENCY_150,0.10000339632461,113,12,150,0.061674670408319,136,108,0.79411764705882,-5.9162837868824,-18.800000000011,-0.96189423885653,16,136,148.70930232558,0.81238390092879,0.47794117647059
LIGHTGBM,NET_R,SCALE_FREE,5,202503,True,201,-9.1350787346286,21,2,-0.24328358208963,-0.032127299695686,-0.018806446482771,44,7,0.23735320845906,10.474133350902,1686.7247164179,0.05908979573197,-3.7635435664029,0.037025315291721,1.7895908787571,0,0.87562575056414,PERCENTILE_200,0.085108252060741,157,17,200,0.046511557966279,203,162,0.80597014925373,-11.41767114488,-48.900000000016,-6.4575872388328,22,201,194.73837209302,0.75479876160991,0.46268656716418
LIGHTGBM,NET_R,SCALE_FREE,5,202503,True,207,-7.3184073851246,21,2,-0.16666666666677,-0.022007328375439,-0.0086600317019662,48,6,0.22688841916332,8.5781606467606,1660.841763285,0.057961343816163,-4.3447668079929,0.035617178792618,-0.18994591571768,0,0.91322320450389,FREQUENCY_200,0.083974629463312,159,17,200,0.045401621496528,209,166,0.80193236714976,-9.5156008797633,-34.500000000021,-4.5555169737158,24,207,198.78488372093,0.74984520123839,0.47342995169082
LIGHTGBM,NET_R,SCALE_FREE,5,202503,True,331,-6.146967585972,21,3,0.14924471299092,-0.0058074139268112,0.0069560711976526,91,8,0.32880772346345,11.223558098581,1341.321694864,0.032844929961615,-3.2594231529537,0.017611839145757,-4.3630879271374,0,0.97661956949964,PERCENTILE_300,0.065697315831668,240,31,300,0.024848781088855,334,261,0.78851963746224,-6.8863068970241,49.399999999993,-1.9222540097745,39,331,292.36046511628,0.6328173374613,0.49244712990937
LIGHTGBM,NET_R,SCALE_FREE,5,202503,True,343,-9.8817421035763,21,3,-0.034110787172035,-0.01607935173118,-0.0033489597201545,95,9,0.38672810593945,13.246181638787,1324.4575451895,0.031846073333927,-3.4269254791974,0.016594410718459,-4.3518960262774,0,0.93638528293528,FREQUENCY_300,0.064244631895799,248,33,300,0.023793923976102,346,271,0.79008746355685,-10.479270531044,-11.700000000008,-5.5152176437946,39,343,298.93604651163,0.62476780185759,0.4868804664723
LIGHTGBM,NET_R,SCALE_FREE,5,202504,True,488,-38.210708720305,22,3,-2.0213114754099,-0.069940371711732,-0.061580110799887,116,9,0.55433939965277,37.535768949509,833.74289344262,0.0052106467944074,-29.064736540496,-0.0055616633097065,-35.455213925082,0,0.74658196511225,ABS_0,0.047227968088853,372,57,0,0,491,396,0.81147540983607,-39.104608006108,-986.40000000001,-34.130901395325,35,488,440.77734375,0.52426121853338,0.45081967213115
LIGHTGBM,NET_R,SCALE_FREE,5,202504,True,174,-17.10253001546,21,0,-2.7586206896552,-0.090488570630292,-0.082686738872885,24,7,0.42169053132663,16.310431850418,830.38652298851,0.065805974871706,-7.0214955632403,0.036330991535268,-17.519216002368,0,0.68460199917004,ABS_0.05,0.091881219309184,150,21,0,0.05,174,141,0.81034482758621,-20.712467314326,-480,-15.745011289671,12,174,152.25,0.83546151039767,0.41379310344828
LIGHTGBM,NET_R,SCALE_FREE,5,202504,True,54,-0.42834778953334,20,0,0.059259259259426,-0.00060756743679948,0.0067172315992407,1,5,0.28897265180041,5.1377079697169,874.49337037037,0.22596508201648,-2.0124040916928,0.07044387645096,-1.7102955718452,0,0.99682345267039,ABS_0.1,0.14274969532305,53,3,0,0.1,54,49,0.90740740740741,-4.2577409462025,3.200000000009,-0.032808641587172,2,54,48.2578125,0.94782925939438,0.44444444444444
LIGHTGBM,NET_R,SCALE_FREE,5,202504,True,872,-61.099782534713,22,31,-1.6182339449542,-0.060895208273649,-0.051721858594646,283,8,0.32377633364355,55.9385504296,1224.5476181193,-0.068780902128024,-49.767329504672,-0.18500980767802,-53.100621614622,0,0.77456130087441,ALL,0.015087766934467,589,94,0,-0.18500980767802,903,705,0.80848623853211,-58.074328225405,-1411.1,-53.100621614622,73,872,910.78125,0,0.45642201834862
LIGHTGBM,NET_R,SCALE_FREE,5,202504,True,104,-5.7437619311518,21,0,-0.85288461538448,-0.047551194191816,-0.039873908276404,8,12,0.28123013056194,6.7159278271331,824.28521153846,0.097227840666173,-0.6724841946172,0.051216871887348,-14.589750073997,0,0.81379514192063,PERCENTILE_100,0.11391467195699,96,9,100,0.068461252152842,104,87,0.83653846153846,-9.9127802206037,-88.699999999986,-4.9453241959489,8,104,99.234375,0.89237504560379,0.42307692307692
LIGHTGBM,NET_R,SCALE_FREE,5,202504,True,93,-1.8271292321236,21,0,0.065591397849581,-0.012053788280525,-0.004461025678,8,11,0.20650157689878,7.3996809990259,836.67733333333,0.10818311437421,0.40312182341193,0.056289641906115,-14.367352356862,0,0.94747030695456,FREQUENCY_100,0.11895949327327,85,6,100,0.074415805302235,93,79,0.8494623655914,-6.0884583347436,6.100000000011,-1.1210023100888,8,93,86.66015625,0.90623859905144,0.43010752688172
LIGHTGBM,NET_R,SCALE_FREE,5,202504,True,172,-17.080539661289,21,0,-2.7848837209302,-0.091498042781668,-0.083690622416308,24,7,0.39224173011967,16.303083919194,829.56584302326,0.067290596477346,-6.5994577861439,0.037510602833543,-19.647627312294,0,0.68303553548175,PERCENTILE_150,0.092366644488963,148,21,150,0.050377391238553,172,139,0.80813953488372,-20.705119383102,-478.99999999999,-15.737663358447,12,172,149.19140625,0.83874498358263,0.41279069767442
LIGHTGBM,NET_R,SCALE_FREE,5,202504,True,166,-15.787798817338,21,0,-2.7240963855422,-0.087331977323453,-0.079556732855711,22,7,0.46075172454532,15.062528796441,827.00481325301,0.069044537104764,-4.6935082153198,0.038719389713629,-20.043304203143,0,0.69701898397912,FREQUENCY_150,0.093853954570169,144,21,150,0.051778372670031,166,133,0.80120481927711,-19.464564260348,-452.2,-14.497108235693,12,166,144.7734375,0.84348777818314,0.41566265060241
LIGHTGBM,NET_R,SCALE_FREE,5,202504,True,244,-19.431215719051,21,1,-2.1700819672131,-0.071800065583477,-0.063964001170844,39,7,0.27608372830999,20.698556371216,835.04264344262,0.049919608000863,-15.745011289671,0.028100097960009,-19.542164537893,0,0.74388446181876,PERCENTILE_200,0.077943582846811,205,30,200,0.03631601468215,245,198,0.81147540983607,-22.490016023628,-529.5,-17.519216002368,16,244,199.1484375,0.78511492156147,0.44672131147541
LIGHTGBM,NET_R,SCALE_FREE,5,202504,True,248,-18.193126181821,21,1,-2.0153225806452,-0.065500733301567,-0.057642086837726,40,7,0.30257525039106,19.73197993908,836.09514112903,0.049233807355615,-16.273348114873,0.027528811465476,-19.096542237147,0,0.76252434021504,FREQUENCY_200,0.077266794022766,208,30,200,0.035283919568801,249,202,0.81451612903226,-21.214981880048,-499.8,-16.244181858789,16,248,202.88671875,0.78110178766873,0.45564516129032
LIGHTGBM,NET_R,SCALE_FREE,5,202504,True,350,-26.512271722304,22,3,-2.0382857142857,-0.067572856897343,-0.059396366016674,73,7,0.3328898526262,29.037481258807,837.63437142857,0.026932438286614,-19.027273328167,0.012111956582967,-23.017243811119,0,0.74951180885196,PERCENTILE_300,0.062575209514769,277,42,300,0.018874709230574,353,286,0.81714285714286,-28.622119407381,-713.40000000001,-23.65049991407,22,350,299.0625,0.67785479751915,0.45714285714286
LIGHTGBM,NET_R,SCALE_FREE,5,202504,True,337,-25.252205733266,22,2,-1.9916913946588,-0.066779648310518,-0.058626935394727,69,7,0.30690116627891,26.792459653935,839.21888130564,0.028460148248987,-19.676328933738,0.013562310105848,-23.558006025789,0,0.75196649967681,FREQUENCY_300,0.06422595330329,268,40,300,0.020387594007698,339,275,0.8160237388724,-27.476360973955,-671.20000000001,-22.504741480645,22,337,290.2265625,0.68734038672018,0.4540059347181
LOGISTIC,NET_R,FULL486,1,202502,True,780,-190.11441224262,20,12,-0.79846153846157,-0.19235962685313,-0.14098282775419,304,9,0.76699873649178,150.04050894544,200.37886923077,0.045843896869026,-138.63257798242,-0.061740974672761,-142.49419970959,0,0.68231063616541,ABS_0,0.56177374776736,476,427,0,0,792,16,0.020512820512821,-154.92140197187,-622.80000000002,-150.04050894544,337,780,424.59782608696,0.30030487804878,0.44230769230769
LOGISTIC,NET_R,FULL486,1,202502,True,751,-179.07797038191,20,11,-0.79520639147806,-0.18715049905584,-0.13584830785614,291,9,0.76699873649178,140.55002479094,201.54388948069,0.089973874081049,-126.88464158764,0.0077650524171582,-150.86381721612,0,0.68926216707444,ABS_0.05,0.58252986692754,460,409,0,0.05,762,16,0.021304926764314,-145.43059324742,-597.20000000003,-140.55002479094,326,751,390.55434782609,0.35670731707317,0.44474034620506
LOGISTIC,NET_R,FULL486,1,202502,True,705,-157.32411428218,20,9,-0.74312056737592,-0.1719306235117,-0.12070647499193,274,9,0.6377409667261,121.21108957575,202.15577163121,0.14140137502457,-112.96113624656,0.059944268029501,-137.86811722394,0,0.71053066188047,ABS_0.1,0.61561756159024,431,378,0,0.1,714,16,0.022695035460993,-126.09165803223,-523.90000000003,-121.21108957575,311,705,353.67391304348,0.41768292682927,0.45248226950355
LOGISTIC,NET_R,FULL486,1,202502,True,919,-209.74880210775,20,40,-0.73351468988033,-0.17610640726865,-0.12397690364747,369,8,0.57140709702729,161.84178827989,199.61677040261,-0.47487897022301,-159.5787511138,-16.366668028597,-161.84178827989,0,0.70487110337944,ALL,0.45346936909726,550,497,0,-16.366668028597,959,17,0.018498367791077,-166.72330640399,-674.10000000003,-161.84178827989,405,919,587.25,0,0.45048966267682
LOGISTIC,NET_R,FULL486,1,202502,True,311,-87.104260485326,20,5,-0.93344051446948,-0.2281909110484,-0.1763038141054,109,7,0.46798113021321,70.967373336053,196.3437266881,0.67941308716695,-58.170524856,0.48482407371655,-73.73343720454,0,0.63810505936556,PERCENTILE_100,0.97851452029548,202,175,100,0.57714814838993,316,5,0.016077170418006,-75.832882195171,-290.30000000001,-70.967373336053,131,311,99.29347826087,0.83841463414634,0.42765273311897
LOGISTIC,NET_R,FULL486,1,202502,True,305,-86.470969327062,20,5,-0.95606557377052,-0.23153399094041,-0.179556607038,107,7,0.51908755199023,70.617867236826,198.77166557377,0.69345322958606,-52.162193324621,0.49090635998661,-71.57005801127,0,0.63386762323866,FREQUENCY_100,0.98627236094848,198,172,100,0.58765359001125,310,5,0.016393442622951,-75.483376095944,-291.60000000001,-70.617867236825,128,305,96.45652173913,0.84298780487805,0.42622950819672
LOGISTIC,NET_R,FULL486,1,202502,True,408,-100.35940669877,20,7,-0.8227941176471,-0.19442797816328,-0.14287701833937,144,6,0.74348566140188,80.277834602812,205.37557352941,0.50955783233452,-69.888604365314,0.3686465937919,-86.670290115099,0,0.68056709817114,PERCENTILE_150,0.86804160279392,264,223,150,0.44747082904289,415,9,0.022058823529412,-84.193523203466,-335.70000000002,-79.326615090617,176,408,147.52173913043,0.75762195121951,0.44362745098039
LOGISTIC,NET_R,FULL486,1,202502,True,421,-100.91296053188,20,9,-0.79548693586701,-0.18810749334812,-0.13651674315259,149,7,0.69149654742505,80.144474211755,206.38712589074,0.49828708699637,-70.26725049988,0.35736185510693,-87.418981365141,0,0.68922061116001,FREQUENCY_150,0.85482380003842,272,229,150,0.43152353951148,430,9,0.021377672209026,-84.063154265401,-334.90000000001,-79.19325469956,183,421,152.25,0.75,0.44655581947743
LOGISTIC,NET_R,FULL486,1,202502,True,491,-117.26730612745,20,9,-0.80142566191449,-0.18757572032178,-0.13631782327603,182,7,0.82849428532649,93.050898190188,207.09477189409,0.39241434134297,-82.327090985483,0.28313618792049,-101.56344607479,0,0.68921934005408,PERCENTILE_200,0.78798592885985,309,267,200,0.34013676739411,500,11,0.022403258655804,-96.972401963075,-393.50000000001,-92.099678677992,213,491,196.69565217391,0.67682926829268,0.44602851323829
LOGISTIC,NET_R,FULL486,1,202502,True,489,-114.76950392965,20,9,-0.78997955010228,-0.18350908469173,-0.13231570735964,181,7,0.82849428532649,90.687161926453,207.52592433538,0.40540815052183,-80.160517808252,0.29461251630372,-99.645838159669,0,0.6947608771194,FREQUENCY_200,0.78980546638346,308,265,200,0.34650366917228,498,11,0.022494887525562,-94.60866569934,-386.30000000001,-89.735942414257,213,489,190.07608695652,0.6875,0.4478527607362
LOGISTIC,NET_R,FULL486,1,202502,True,637,-141.44856557324,20,9,-0.72888540031401,-0.17094804642032,-0.11984182977432,238,8,0.738141097062,109.84512508194,201.56871742543,0.22775362438257,-98.465854990155,0.14051672916236,-112.96113624656,0,0.71240905856189,PERCENTILE_300,0.66641114460818,399,342,300,0.18123949177015,646,13,0.020408163265306,-113.7709023591,-464.30000000003,-108.89390556974,282,637,292.20652173913,0.51676829268293,0.45211930926217
LOGISTIC,NET_R,FULL486,1,202502,True,646,-145.4301304898,20,9,-0.74845201238394,-0.17404036012911,-0.12295667925234,241,8,0.738141097062,113.3812921556,200.90283591331,0.20973899751582,-105.35530847889,0.12500865762953,-117.35039623277,0,0.70798183529791,FREQUENCY_300,0.65957562464224,405,348,300,0.1716971444137,655,13,0.020123839009288,-117.30706943276,-483.50000000003,-112.43007264341,285,646,302.60869565217,0.5,0.45046439628483
LOGISTIC,NET_R,FULL486,1,202503,True,750,-162.01420582907,21,15,-0.7664,-0.16714535738886,-0.1182717736723,333,8,0.35904906548303,131.25359967521,208.30832933333,0.028674478207053,-123.62199781594,-0.026339507401382,-136.57335771393,0,0.71977013682939,ABS_0,0.27516288360043,417,405,0,0,765,8,0.010666666666667,-130.25328828554,-574.8,-125.35901804165,337,750,483.55813953488,0.38637770897833,0.45333333333333
LOGISTIC,NET_R,FULL486,1,202503,True,664,-139.29599007248,21,14,-0.73268072289157,-0.16127032712401,-0.11275753666899,285,7,0.36991218040704,110.92340092635,206.99992771084,0.076116763328915,-88.047553924966,0.021039539126251,-123.9990222912,0,0.72829022775461,ABS_0.05,0.3076536249975,379,357,0,0.05,678,7,0.010542168674699,-111.97776745423,-486.5,-107.08349721034,300,664,414.76744186047,0.471826625387,0.45632530120482
LOGISTIC,NET_R,FULL486,1,202503,True,561,-123.3975819794,21,13,-0.73707664884136,-0.17187647686356,-0.12379291454816,240,9,0.3573364139597,100.6403535098,204.55310516934,0.13301605305158,-92.088825029043,0.065906204107762,-89.310721985474,0,0.71228865261851,ABS_0.1,0.35067063087158,321,306,0,0.1,574,6,0.010695187165775,-101.31697376435,-413.5,-96.42270352046,249,561,344.96511627907,0.55913312693498,0.44919786096257
LOGISTIC,NET_R,FULL486,1,202503,True,1099,-266.19200363202,21,27,-0.8166515013649,-0.19086228475445,-0.13951164536693,491,9,0.67180502528758,212.79331331387,210.45322747953,-0.28245797243971,-189.15518723329,-2.8873872423114,-209.75765094514,0,0.68582652290952,ALL,0.14498422028825,608,600,0,-2.8873872423114,1126,20,0.018198362147407,-214.65192118902,-897.50000000002,-209.75765094514,479,1099,778.95348837209,0,0.44494995450409
LOGISTIC,NET_R,FULL486,1,202503,True,168,-22.788407039054,21,7,-0.48809523809535,-0.090388553480778,-0.045131826967185,71,6,0.34898292211524,22.708863349353,200.67188095238,0.50997788969243,-16.092850376327,0.32002810832498,-27.806501264067,0,0.83742295270037,PERCENTILE_100,0.60723327802696,97,84,100,0.40929612634409,175,2,0.011904761904762,-20.069676954155,-82.000000000019,-15.185276984771,82,168,93.06976744186,0.87739938080495,0.48809523809524
LOGISTIC,NET_R,FULL486,1,202503,True,171,-24.060890875356,21,7,-0.53157894736853,-0.095493891291568,-0.050280818399766,72,6,0.33769383785389,24.794218246029,200.20238011696,0.50258574851069,-16.246147079624,0.31746022604288,-25.960575338141,0,0.82899111030341,FREQUENCY_100,0.60373302863454,99,86,100,0.40722193312415,178,2,0.011695906432749,-21.213855380243,-90.900000000019,-16.329455410858,83,171,95.093023255814,0.8749226006192,0.48538011695906
LOGISTIC,NET_R,FULL486,1,202503,True,276,-41.032880544783,21,9,-0.48333333333336,-0.10184737661689,-0.055024896187471,121,9,0.40001927249108,38.163967099676,192.3190615942,0.38967131615942,-20.214565347822,0.25909637585223,-42.404227005141,0,0.81851564736704,PERCENTILE_150,0.50749397909319,155,141,150,0.30643290458603,285,2,0.0072463768115942,-33.000295955063,-133.40000000001,-28.109875946262,133,276,141.12209302326,0.81609907120743,0.48188405797101
LOGISTIC,NET_R,FULL486,1,202503,True,282,-45.853381325686,21,9,-0.53865248226952,-0.11557749506894,-0.068554347138996,122,7,0.42830325929428,42.646944762855,190.57860638298,0.38575143243282,-19.356809040791,0.25556577306499,-42.638676765906,0,0.79670493967243,FREQUENCY_150,0.50314239039971,160,146,150,0.30080731691133,291,2,0.0070921985815603,-37.483273618242,-151.90000000001,-32.592853609441,134,282,143.6511627907,0.81238390092879,0.47517730496454
LOGISTIC,NET_R,FULL486,1,202503,True,346,-64.919510185164,21,10,-0.61271676300577,-0.1401708402148,-0.092713038275948,145,6,0.58602272256224,58.157167486033,195.02229190751,0.29205916977552,-33.398166648892,0.2031938090963,-58.246634995648,0,0.75822203241572,PERCENTILE_200,0.46073259752199,201,183,200,0.24654838869548,356,4,0.011560693641618,-53.391733905497,-212,-48.499110714321,159,346,190.18604651163,0.75479876160991,0.46242774566474
LOGISTIC,NET_R,FULL486,1,202503,True,356,-63.815111326983,21,10,-0.55674157303371,-0.13207384317509,-0.08489175565641,147,6,0.45990661539807,54.929628332672,195.03194382022,0.28863626788435,-35.716870861347,0.19903628615811,-58.827227987562,0,0.77053438438697,FREQUENCY_200,0.45464157355223,209,187,200,0.23946450880468,366,4,0.01123595505618,-51.911628207386,-198.2,-47.018288170332,165,356,193.72674418605,0.74984520123839,0.46629213483146
LOGISTIC,NET_R,FULL486,1,202503,True,483,-111.41713075337,21,13,-0.78467908902692,-0.18347290489226,-0.13626852044008,200,10,0.50693236179251,91.985690292446,202.52745962733,0.18541650549933,-63.141431684233,0.11383911118247,-92.842357812482,0,0.69591433731928,PERCENTILE_300,0.38737750963746,283,266,300,0.1520629214906,496,6,0.012422360248447,-93.51145452625,-379,-88.617413062962,211,483,286.29069767442,0.6328173374613,0.44306418219462
