task,policy,metric,expected,actual,status
EXTRA_TREES__NET_R__FULL486__g2__m202503,FREQUENCY_150,total_r,-31.590400052547,-31.590400052553,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,FREQUENCY_150,expectancy_r,-0.0726216093162,-0.072621609316214,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,FREQUENCY_150,pf,0.85345232803942,0.85345232803939,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,FREQUENCY_150,maxdd_r,46.514771185022,46.514771185027,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,PERCENTILE_200,trades,558,558,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,PERCENTILE_200,tp,235,235,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,PERCENTILE_200,sl,244,244,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,PERCENTILE_200,timeout,79,79,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,PERCENTILE_200,total_r,-32.352742727007,-32.352742727014,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,PERCENTILE_200,expectancy_r,-0.057979825675641,-0.057979825675651,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,PERCENTILE_200,pf,0.88125020316877,0.88125020316874,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,PERCENTILE_200,maxdd_r,47.56011833138,47.560118331385,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,FREQUENCY_200,trades,569,569,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,FREQUENCY_200,tp,240,240,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,FREQUENCY_200,sl,249,249,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,FREQUENCY_200,timeout,80,80,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,FREQUENCY_200,total_r,-32.655074366906,-32.655074366913,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,FREQUENCY_200,expectancy_r,-0.057390288869782,-0.057390288869795,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,FREQUENCY_200,pf,0.88248356838546,0.88248356838543,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,FREQUENCY_200,maxdd_r,50.729346482981,50.729346482984,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,PERCENTILE_300,trades,745,745,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,PERCENTILE_300,tp,309,309,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,PERCENTILE_300,sl,326,326,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,PERCENTILE_300,timeout,110,110,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,PERCENTILE_300,total_r,-51.11304123606,-51.113041236067,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,PERCENTILE_300,expectancy_r,-0.068608109041691,-0.0686081090417,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,PERCENTILE_300,pf,0.86093961808438,0.86093961808437,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,PERCENTILE_300,maxdd_r,59.134860899729,59.134860899734,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,FREQUENCY_300,trades,754,754,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,FREQUENCY_300,tp,312,312,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,FREQUENCY_300,sl,330,330,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,FREQUENCY_300,timeout,112,112,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,FREQUENCY_300,total_r,-52.825998518576,-52.825998518583,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,FREQUENCY_300,expectancy_r,-0.070061005992806,-0.070061005992815,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,FREQUENCY_300,pf,0.85812367748731,0.85812367748729,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202503,FREQUENCY_300,maxdd_r,58.662375616896,58.662375616902,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ABS_0,trades,52,52,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ABS_0,tp,24,24,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ABS_0,sl,22,22,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ABS_0,timeout,6,6,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ABS_0,total_r,0.70870327334131,0.7087032733438,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ABS_0,expectancy_r,0.013628909102718,0.013628909102765,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ABS_0,pf,1.0288845286857,1.0288845286858,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ABS_0,maxdd_r,7.9703396654471,7.9703396654457,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ABS_0.05,trades,21,21,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ABS_0.05,tp,10,10,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ABS_0.05,sl,9,9,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ABS_0.05,timeout,2,2,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ABS_0.05,total_r,0.54790764514773,0.54790764514815,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ABS_0.05,expectancy_r,0.02609084024513,0.02609084024515,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ABS_0.05,pf,1.0547440456855,1.0547440456856,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ABS_0.05,maxdd_r,4.7899181797044,4.789918179704,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ABS_0.1,trades,8,8,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ABS_0.1,tp,6,6,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ABS_0.1,sl,2,2,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ABS_0.1,timeout,0,0,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ABS_0.1,total_r,3.7854036172722,3.7854036172722,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ABS_0.1,expectancy_r,0.47317545215903,0.47317545215903,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ABS_0.1,pf,2.79465297613,2.7946529761302,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ABS_0.1,maxdd_r,1.0657894736846,1.0657894736843,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ALL,trades,862,862,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ALL,tp,359,359,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ALL,sl,417,417,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ALL,timeout,86,86,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ALL,total_r,-90.702166042834,-90.702166042825,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ALL,expectancy_r,-0.10522293044412,-0.10522293044411,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ALL,pf,0.80170774450592,0.80170774450594,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,ALL,maxdd_r,99.939864752881,99.939864752877,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_100,trades,107,107,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_100,tp,54,54,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_100,sl,41,41,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_100,timeout,12,12,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_100,total_r,9.9909922965985,9.9909922966023,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_100,expectancy_r,0.093373759781295,0.09337375978133,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_100,pf,1.2200120200292,1.2200120200293,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_100,maxdd_r,7.1525087716163,7.1525087716153,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_100,trades,86,86,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_100,tp,43,43,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_100,sl,33,33,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_100,timeout,10,10,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_100,total_r,7.7035890409637,7.7035890409663,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_100,expectancy_r,0.089576616755392,0.089576616755422,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_100,pf,1.2115824212597,1.2115824212598,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_100,maxdd_r,8.2268448886191,8.2268448886177,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_150,trades,195,195,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_150,tp,83,83,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_150,sl,93,93,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_150,timeout,19,19,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_150,total_r,-16.548217569276,-16.548217569271,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_150,expectancy_r,-0.084862654201413,-0.084862654201388,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_150,pf,0.83603100209856,0.8360310020986,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_150,maxdd_r,29.515398202267,29.515398202264,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_150,trades,181,181,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_150,tp,80,80,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_150,sl,83,83,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_150,timeout,18,18,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_150,total_r,-8.6958324157728,-8.6958324157679,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_150,expectancy_r,-0.048043273015319,-0.048043273015292,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_150,pf,0.90350855266952,0.90350855266957,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_150,maxdd_r,23.068558617445,23.068558617443,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_200,trades,298,298,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_200,tp,126,126,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_200,sl,142,142,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_200,timeout,30,30,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_200,total_r,-26.883829100537,-26.88382910053,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_200,expectancy_r,-0.09021419161254,-0.090214191612518,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_200,pf,0.8266826514578,0.82668265145784,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_200,maxdd_r,41.537566657807,41.537566657803,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_200,trades,310,310,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_200,tp,131,131,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_200,sl,149,149,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_200,timeout,30,30,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_200,total_r,-29.236704903071,-29.236704903064,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_200,expectancy_r,-0.094311951300231,-0.094311951300206,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_200,pf,0.81992214209572,0.81992214209576,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_200,maxdd_r,41.964598882064,41.964598882059,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_300,trades,475,475,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_300,tp,203,203,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_300,sl,223,223,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_300,timeout,49,49,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_300,total_r,-36.685974596033,-36.685974596025,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_300,expectancy_r,-0.07723363072849,-0.077233630728475,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_300,pf,0.85001774310107,0.8500177431011,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,PERCENTILE_300,maxdd_r,49.903233570197,49.903233570194,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_300,trades,459,459,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_300,tp,196,196,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_300,sl,214,214,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_300,timeout,49,49,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_300,total_r,-33.856069916512,-33.856069916505,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_300,expectancy_r,-0.073760500907434,-0.073760500907419,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_300,pf,0.85590490777411,0.85590490777414,PASS
EXTRA_TREES__NET_R__FULL486__g2__m202504,FREQUENCY_300,maxdd_r,46.959065865555,46.959065865551,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ABS_0,trades,164,164,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ABS_0,tp,62,62,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ABS_0,sl,61,61,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ABS_0,timeout,41,41,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ABS_0,total_r,-9.0631956433742,-9.0631956433757,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ABS_0,expectancy_r,-0.055263388069355,-0.055263388069364,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ABS_0,pf,0.87969870963269,0.87969870963268,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ABS_0,maxdd_r,18.335302258002,18.335302258002,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ABS_0.05,trades,26,26,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ABS_0.05,tp,12,12,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ABS_0.05,sl,7,7,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ABS_0.05,timeout,7,7,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ABS_0.05,total_r,3.2538711193452,3.2538711193474,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ABS_0.05,expectancy_r,0.12514888920559,0.12514888920567,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ABS_0.05,pf,1.3658148527748,1.3658148527751,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ABS_0.05,maxdd_r,3.722020638325,3.7220206383243,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ABS_0.1,trades,4,4,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ABS_0.1,tp,2,2,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ABS_0.1,sl,2,2,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ABS_0.1,timeout,0,0,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ABS_0.1,total_r,-0.08827957240402,-0.088279572404073,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ABS_0.1,expectancy_r,-0.022069893101005,-0.022069893101018,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ABS_0.1,pf,0.95703813534533,0.95703813534531,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ABS_0.1,maxdd_r,2.0548356807512,2.0548356807514,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ALL,trades,930,930,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ALL,tp,305,305,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ALL,sl,364,364,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ALL,timeout,261,261,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ALL,total_r,-97.745845657269,-97.745845657279,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ALL,expectancy_r,-0.10510305984653,-0.10510305984654,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ALL,pf,0.77817268832735,0.77817268832733,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,ALL,maxdd_r,113.21737285282,113.21737285283,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_100,trades,109,109,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_100,tp,39,39,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_100,sl,45,45,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_100,timeout,25,25,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_100,total_r,-13.229248291763,-13.229248291762,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_100,expectancy_r,-0.12136925038315,-0.12136925038314,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_100,pf,0.75833229473507,0.7583322947351,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_100,maxdd_r,15.848364527935,15.848364527934,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_100,trades,106,106,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_100,tp,38,38,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_100,sl,44,44,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_100,timeout,24,24,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_100,total_r,-13.098566378314,-13.098566378313,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_100,expectancy_r,-0.12357138092749,-0.12357138092748,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_100,pf,0.755778931784,0.75577893178401,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_100,maxdd_r,15.717682614485,15.717682614485,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_150,trades,239,239,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_150,tp,79,79,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_150,sl,94,94,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_150,timeout,66,66,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_150,total_r,-24.994684339148,-24.994684339152,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_150,expectancy_r,-0.10458026920146,-0.10458026920147,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_150,pf,0.78227388830508,0.78227388830506,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_150,maxdd_r,26.721227249306,26.721227249311,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_150,trades,246,246,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_150,tp,79,79,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_150,sl,98,98,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_150,timeout,69,69,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_150,total_r,-28.135295057341,-28.135295057345,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_150,expectancy_r,-0.11437111811927,-0.11437111811929,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_150,pf,0.76367021414491,0.76367021414488,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_150,maxdd_r,30.138761044423,30.138761044426,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_200,trades,350,350,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_200,tp,115,115,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_200,sl,134,134,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_200,timeout,101,101,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_200,total_r,-28.940344754874,-28.940344754877,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_200,expectancy_r,-0.082686699299641,-0.08268669929965,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_200,pf,0.82165541808085,0.82165541808083,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_200,maxdd_r,32.719536856484,32.719536856488,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_200,trades,338,338,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_200,tp,109,109,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_200,sl,133,133,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_200,timeout,96,96,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_200,total_r,-34.112350977516,-34.112350977519,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_200,expectancy_r,-0.1009241153181,-0.1009241153181,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_200,pf,0.78797592616375,0.78797592616373,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_200,maxdd_r,37.122696218081,37.122696218084,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_300,trades,603,603,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_300,tp,206,206,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_300,sl,228,228,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_300,timeout,169,169,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_300,total_r,-43.225469414012,-43.225469414019,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_300,expectancy_r,-0.071684028878959,-0.071684028878971,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_300,pf,0.84367114493146,0.84367114493144,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,PERCENTILE_300,maxdd_r,61.169398368676,61.169398368682,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_300,trades,629,629,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_300,tp,213,213,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_300,sl,240,240,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_300,timeout,176,176,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_300,total_r,-48.125801351425,-48.125801351433,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_300,expectancy_r,-0.0765116078719,-0.076511607871912,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_300,pf,0.83417642371878,0.83417642371875,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202502,FREQUENCY_300,maxdd_r,66.324341517661,66.324341517669,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202503,ABS_0,trades,210,210,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202503,ABS_0,tp,67,67,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202503,ABS_0,sl,68,68,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202503,ABS_0,timeout,75,75,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202503,ABS_0,total_r,-6.627899061933,-6.6278990619341,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202503,ABS_0,expectancy_r,-0.031561424104443,-0.031561424104448,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202503,ABS_0,pf,0.92041229258673,0.92041229258672,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202503,ABS_0,maxdd_r,13.759316371983,13.759316371985,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202503,ABS_0.05,trades,33,33,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202503,ABS_0.05,tp,16,16,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202503,ABS_0.05,sl,8,8,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202503,ABS_0.05,timeout,9,9,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202503,ABS_0.05,total_r,5.1256011648206,5.1256011648194,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202503,ABS_0.05,expectancy_r,0.15532124741881,0.15532124741877,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202503,ABS_0.05,pf,1.4840519549991,1.484051954999,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202503,ABS_0.05,maxdd_r,2.4073624787783,2.4073624787785,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202503,ABS_0.1,trades,4,4,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202503,ABS_0.1,tp,3,3,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202503,ABS_0.1,sl,0,0,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202503,ABS_0.1,timeout,1,1,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202503,ABS_0.1,total_r,2.0218241386601,2.0218241386594,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202503,ABS_0.1,expectancy_r,0.50545603466501,0.50545603466485,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202503,ABS_0.1,pf,3.2374853801175,3.2374853801162,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202503,ABS_0.1,maxdd_r,0.90361445783117,0.90361445783142,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202503,ALL,trades,1107,1107,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202503,ALL,tp,388,388,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202503,ALL,sl,386,386,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202503,ALL,timeout,333,333,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202503,ALL,total_r,-50.226811783808,-50.226811783803,PASS
EXTRA_TREES__NET_R__FULL486__g3__m202503,ALL,expectancy_r,-0.045372007031443,-0.045372007031439,PASS
