family,month,geometry,variant,scope,direction,feature,mean_abs_shap,mean_signed_shap,unit,rows,baseline_mean
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_macd_hist_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_macd_hist_slope1_atr,0.00064715893055484,4.9289877706664e-05,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_macd_hist_pct64,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_stoch14_k,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_stoch14_d,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_stoch14_k_minus_d,0.00072854609361259,-2.1938391687415e-05,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_williams14_r,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_cci20,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_adx14,0.0013282393005668,-0.0002815193616711,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_plus_di14,0.0051493328455933,0.00039869728108165,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_minus_di14,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_di_balance,0.00060495403101438,-0.00018149427348068,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_adx14_slope3,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_roc1_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_roc1_pct,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_roc3_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_roc3_pct,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_roc5_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_roc5_pct,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_roc10_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_roc10_pct,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_roc20_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_roc20_pct,0.0059822101152589,4.842445358776e-05,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_range5_width_atr,0.0010538128174639,-0.00023321668233895,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_range5_position,0.001401323450807,-0.00036125570217249,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_range5_high_distance_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_range5_low_distance_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_range5_signed_efficiency,0.00024398329425124,-1.0465463010541e-05,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_realized_vol5,0.0041080978317077,-0.00017502720763125,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_realized_vol5_atr,0.0014728903551894,-0.00042449624450826,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_range20_width_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_range20_position,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_range20_high_distance_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_range20_low_distance_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_range20_signed_efficiency,0.0026229433759472,-8.9265147511958e-05,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_realized_vol20,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_realized_vol20_atr,0.014956041871239,-0.0017601489561379,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_range60_width_atr,0.00092943641967404,-0.00011457084175508,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_range60_position,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_range60_high_distance_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_range60_low_distance_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_range60_signed_efficiency,0.00099557155761491,0.00011403507511972,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_realized_vol60,0.0013887690214568,1.9072428638754e-05,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_realized_vol60_atr,0.0072044074999041,-0.0024209131002836,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_bb20_width_atr,0.0004825058621899,0.00012659544068196,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_bb20_price_z,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_bb20_position,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_consecutive_signed_bars,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema5_20_gap_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema10_20_gap_atr,0.0012535991027865,-0.00013790104670071,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema20_50_gap_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema_alignment,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema_alignment_x_rsi14,0.00044058530643553,-1.1404281695527e-05,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema20_gap_x_rsi14,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_rsi14_x_adx14,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_macd_hist_x_atr_expansion,0.00061750980348303,-4.9515516937636e-05,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_ema20_slope_x_adx,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_body_x_tick_activity,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_shock_x_ema20_price_gap_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_shock_x_ema20_50_gap_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_shock_x_rsi14_centered,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_shock_x_macd_hist_atr,0.00051686869883325,6.1887584658605e-05,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_shock_x_di_balance,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_shock_x_roc5_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m1_shock_x_range20_signed_efficiency,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_atr7,0.0010351231874123,-5.069616414922e-07,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_atr14,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_atr28,0.0026700941991915,0.0010551019630277,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_atr14_price,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_atr7_atr28,0.00052907698256174,0.00014556494662752,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_atr14_pct64,0.001391485933992,0.00018076681945247,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_atr14_z64,0.00322060050127,-0.00027896401478993,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_atr14_change3,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_spread_atr,0.0011894098712655,0.00014350639375131,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_tick_volume,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_tick_volume_rel20,0.00082730540838481,6.5235177666374e-05,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_tick_volume_pct64,0.0011743557653793,2.9764642142917e-05,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_body_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_upper_wick_atr,0.0044444219492161,0.00054473034262747,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_lower_wick_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_bar_range_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_bar_close_location,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema5_value,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema5_price_gap_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema5_close_gap_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema5_slope1_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema5_slope3_atr,0.00059136169839108,-9.0785829667946e-05,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema5_accel_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema5_gap_pct64,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema5_gap_z64,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema5_sma_gap_atr,0.0055834924720287,0.00055557094139428,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_sma5_value,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_sma5_price_gap_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_sma5_slope1_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_sma5_slope3_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_sma5_gap_pct64,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema10_value,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema10_price_gap_atr,0.0021956834823243,-0.0002671666416097,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema10_close_gap_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema10_slope1_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema10_slope3_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema10_accel_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema10_gap_pct64,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema10_gap_z64,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema10_sma_gap_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_sma10_value,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_sma10_price_gap_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_sma10_slope1_atr,0.0004315559160228,2.1001787410535e-05,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_sma10_slope3_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_sma10_gap_pct64,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema20_value,0.0031667257830407,-0.0028069325508012,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema20_price_gap_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema20_close_gap_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema20_slope1_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema20_slope3_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema20_accel_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema20_gap_pct64,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema20_gap_z64,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema20_sma_gap_atr,0.0021427700638661,0.000733245027586,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_sma20_value,0.011793987331587,-0.0088594737907649,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_sma20_price_gap_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_sma20_slope1_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_sma20_slope3_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_sma20_gap_pct64,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema50_value,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema50_price_gap_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema50_close_gap_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema50_slope1_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema50_slope3_atr,0.0048677838959617,0.00016943092218651,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema50_accel_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema50_gap_pct64,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema50_gap_z64,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_ema50_sma_gap_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_sma50_value,0.00059559540889541,-0.00059559540889541,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_sma50_price_gap_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_sma50_slope1_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_sma50_slope3_atr,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_sma50_gap_pct64,0,0,NET_R,512,-0.019476003993534
LIGHTGBM,202503,5,FULL486,NATIVE_TREE_SHAP_MODEL_ATTRIBUTION_NOT_CAUSAL,-1,m5_rsi7_value,0,0,NET_R,512,-0.019476003993534
