path,sha256,bytes,role,delivery
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/RANDOM_FOREST__NET_R__SCALE_FREE__g1__m202504.npz,9c0523c113651b7698af12ff82453f3b1eb541aa354592d3ed779b2555d39434,15727,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/RANDOM_FOREST__NET_R__SCALE_FREE__g2__m202502.npz,f69fe16eaeb67b0bf29218478cd2579caa0370919ede3e22992e42af02aacceb,16664,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/RANDOM_FOREST__NET_R__SCALE_FREE__g2__m202503.npz,f8b555ad01f7181531e62e6830b40bfd789e08ddfd4380dd1644eb6027771244,19470,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/RANDOM_FOREST__NET_R__SCALE_FREE__g2__m202504.npz,e4dce1266ab4e150e7879cd15965cec5c0a164b4e0120d68c15fe73ab940eb71,15752,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/RANDOM_FOREST__NET_R__SCALE_FREE__g3__m202502.npz,bde644fe85436d9af3103dc1ee488653dcc595fa2b3266c746d17cdbaf087fa7,16720,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/RANDOM_FOREST__NET_R__SCALE_FREE__g3__m202503.npz,fc0e1e1b1868a0928d47e6c206355a8c5aef3ba3ed94d8dffd1b5973cf3613b3,19509,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/RANDOM_FOREST__NET_R__SCALE_FREE__g3__m202504.npz,febb0227b01b362eabe4a6524a8e961751f294867b299ab6777c8f3a27c384e1,15787,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/RANDOM_FOREST__NET_R__SCALE_FREE__g4__m202502.npz,c728037bd5ec8d3b73c2237395e496bc282c1f42021fa2766670138492ac7149,16756,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/RANDOM_FOREST__NET_R__SCALE_FREE__g4__m202503.npz,ce0386e34768063ad649eb04f6061d0dfb7bf5533ee038579c825f4b4667e056,19543,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/RANDOM_FOREST__NET_R__SCALE_FREE__g4__m202504.npz,f76fce82f1ec19b85e0a27fb5058a9222dd01e616b64d5e6cbf633fac12fb76b,15840,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/RANDOM_FOREST__NET_R__SCALE_FREE__g5__m202502.npz,47db13b61b9f7c912f9f4e3ce32563135e7d3b050815b8cda12b5240113abf26,16785,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/RANDOM_FOREST__NET_R__SCALE_FREE__g5__m202503.npz,9b4155b19bf40b748284064e6c741538987260cabe6dbcb2f6d966ebaff8bd2f,19566,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/RANDOM_FOREST__NET_R__SCALE_FREE__g5__m202504.npz,7f673d3c50bef79792240cae0d5f270c5fff6e9ba6265e7270104c307598133f,15859,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/SHALLOW_TREE__NET_R__FULL486__g1__m202502.npz,fda4f8b8bd17b3c3b80326d6af58832ef65408536fcf9c6c82cd76ec970cd03b,3589,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/SHALLOW_TREE__NET_R__FULL486__g1__m202503.npz,0adaa28a0c04d31491c25ccf69ce397ca19c726145850a0bcbf6e4fd12c9b068,3786,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/SHALLOW_TREE__NET_R__FULL486__g1__m202504.npz,207993017ba17797a2d7f72a047de931de2bbc782674a5611e0d1f906aa59c2f,3448,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/SHALLOW_TREE__NET_R__FULL486__g2__m202502.npz,775c1dd427c9788c3e61eb3f043d4793ffd0709b5c190cfe6946c2ac392a7327,3473,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/SHALLOW_TREE__NET_R__FULL486__g2__m202503.npz,9708c11ea1f73c8d50e0cc4cb5f04aa8403bd03962143a1aebc396edbbc40e64,3791,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/SHALLOW_TREE__NET_R__FULL486__g2__m202504.npz,0113a9e409fa1650ca7956991b8925d99e75a97d09a76ed04033f19854c7df02,3263,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/SHALLOW_TREE__NET_R__FULL486__g3__m202502.npz,cbed15f537580de56ba3e39a35c87e181a6032698edb2bd9824a6b0747112ad9,3422,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/SHALLOW_TREE__NET_R__FULL486__g3__m202503.npz,fdb0a35c3d5c8374407d33c1b991b1fe5bf783e08b9b1785efa823f5ae1b1389,2962,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/SHALLOW_TREE__NET_R__FULL486__g3__m202504.npz,91eb5c79932f8438639d3f858370cb12da3439ab51c6562391f847a386549da3,3096,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/SHALLOW_TREE__NET_R__FULL486__g4__m202502.npz,6e810f48cd8c74fd943ece0e0bcc3744c6e34860fc3594ed8a78f282b1d9a171,3362,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/SHALLOW_TREE__NET_R__FULL486__g4__m202503.npz,6a778bde50b844389aa8de2bbda227cd9d59f1cd0425fedae08a74a038bc66c6,3009,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/SHALLOW_TREE__NET_R__FULL486__g4__m202504.npz,5bd852f7e56fb03770664e05e411dcd468e79a47a888efe011c76a7c6be18114,3132,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/SHALLOW_TREE__NET_R__FULL486__g5__m202502.npz,b97fbae6538989a41c8b8ed030caee9c77c9b9952b451d030543604e1c099005,3448,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/SHALLOW_TREE__NET_R__FULL486__g5__m202503.npz,f2aad94868da5c2da9522f482d25e4fca3cdf62d4675eac8c05690070d8b30f0,3470,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/SHALLOW_TREE__NET_R__FULL486__g5__m202504.npz,84e283548682b17f88953a1edece677cec42113be9554ee09a39750594d0a2be,3151,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502.npz,e2747d58094d65d761b04a5b2b38eab57a7ee11036eaf7a25b87d038199548a3,3587,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503.npz,a94f4b64bd1ff80a5e676c2ae8d7d9eb85d70e66599cccb9ebba6db7e61c3071,3794,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202504.npz,bace8b28e9b9fb4ed994e1932d8660882d87335feecac27cba72dd12258ce747,3211,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/SHALLOW_TREE__NET_R__SCALE_FREE__g2__m202502.npz,4ffc1cc6dcde501d8c53afd486b9d3de2b71cfc080961445c94e396cb0905f40,3507,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/SHALLOW_TREE__NET_R__SCALE_FREE__g2__m202503.npz,5770f393491c1413f092fda14b56eee0c0433265c8616032cd5f4e10d656103f,3951,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/SHALLOW_TREE__NET_R__SCALE_FREE__g2__m202504.npz,bb192934dbaed56f9beeeeaa4af9cbf9d22722ca8fa496fc19913415d2787872,3228,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/SHALLOW_TREE__NET_R__SCALE_FREE__g3__m202502.npz,af831ff71de46c8136c13051a95f1b2d9093a8962dd0c89b89ae4a2c86c9ceb5,3444,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/SHALLOW_TREE__NET_R__SCALE_FREE__g3__m202503.npz,3c5237d82f8767863697f1af3e6ce2c3c812dd94d15bde2b1409fb81688bb57f,3624,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/SHALLOW_TREE__NET_R__SCALE_FREE__g3__m202504.npz,d31050b756871f187b5c264567d3d57026dd7923159d35d6036ae36b082a248c,3125,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/SHALLOW_TREE__NET_R__SCALE_FREE__g4__m202502.npz,aca8f10e2cefd65bf6ab7ce549c0942fb1c25d65107d7b0e0b9036b2c57427f2,3512,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/SHALLOW_TREE__NET_R__SCALE_FREE__g4__m202503.npz,1b308106a5cc46557c6648a914d91b9b14f9caffde976c8f4ea293176630dd0e,3647,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/SHALLOW_TREE__NET_R__SCALE_FREE__g4__m202504.npz,5136e269303b6ce8129d3d3bb8828d2de780608ea91011eab4d13b224a6af06b,3130,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/SHALLOW_TREE__NET_R__SCALE_FREE__g5__m202502.npz,e5fdaf86afa35edcccde8e105a55c7082c014dec4801a83db84357a784af78c7,3431,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/SHALLOW_TREE__NET_R__SCALE_FREE__g5__m202503.npz,e8d9aad5bd4b2ff6f27bfa5c25fddb9e47b5b08c789c0a907877ba6fdefa09a9,4045,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/predictions/SHALLOW_TREE__NET_R__SCALE_FREE__g5__m202504.npz,ce7297789ee66478d87836d659d884f3146b09a71f2a32723fe85565b42446db,3191,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/qa_checks.csv,9229f6664de1d42f8c071d70b7fde87e2a77ac3386a9fd5bb920d225a2bd8928,43339,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/readout_summary.json,2c4bc7d589c9f5354e0fefdb079123478fd79cc7e1c9751b1560434f74df3a56,2300,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/reused_unit_tests.log,a0a2b6c151b500894e32e36932d550e39fe756ade1e8e107399df2a9d1c76955,5726,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/score_distributions.csv,96fce31c92d484229538e3dc21083fc859ebd6be44139b08a7080754afd796c6,100574,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/selected_development_monthly.csv,3b1bab5541e976f0566d20848057441d7648dec6a4bb96a9d5e174d6003408d2,1851,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/selected_development_trades.csv,0e66920798abd01a1e6997e8187cd378acfc72f8097ad81fd0716128b7cfdbf5,404346,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/selected_split_audit.csv,640ae864dc730a8041ab7190a7df356762213b478f4c118a326183048e879432,199,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/selection.json,997cb2f821c53aed03b7d2db7e70c6e32c32a778eab3d95699eb6023a815dfe8,1183,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/six_symbol_common_usdjpy_comparison.csv,7c4a2f5ecd49bc0973cd2fe79e9a7298a6a4dda4ea8b96c4b08d79efec4a2d5a,1165,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/start_record.json,86769e1e14d2719e7142dd686d90dee659240cb175242df4820a54e13541f7fc,444,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/stratified_results.csv,5c4423bf54c1a9055bfc5d1866245b25d96da3f1f362c48fcc2f29963efcf93d,9675,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/ELASTICNET__NET_R__FULL486__g1__m202502.json,a993505f3dc59a7a4994211bf595404cecf96f61e27ccd075523fdf4886b4063,34206,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/ELASTICNET__NET_R__FULL486__g1__m202503.json,dd444e12a61d1cb31aac3792f1062efaddf1064e293d3b5a08806f753ec10d04,46741,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/ELASTICNET__NET_R__FULL486__g1__m202504.json,a63aec5fc9a869de89d354917366659726435e82cd899eaaf40dfa221d784af5,56564,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/ELASTICNET__NET_R__FULL486__g2__m202502.json,cbbfc02cca5cf40bdaff37955750b4672c1aefc111e4134f981c965299634e8b,34273,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/ELASTICNET__NET_R__FULL486__g2__m202503.json,fc88005ff114fccbdf62eae16d00bf967ac0301ed90453a0679528e97443a308,46642,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/ELASTICNET__NET_R__FULL486__g2__m202504.json,65b8b51db32af03f097f769946049e24f94b3c686c72d6b99aa587852463a774,56585,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/ELASTICNET__NET_R__FULL486__g3__m202502.json,b33c791112184ec3f6ca5018067a5bb26752b3ac0daa9dbc371bd6ddf035565d,34268,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/ELASTICNET__NET_R__FULL486__g3__m202503.json,f329a16b0e5fa40078fc8242844f057f4156fb08387cf5b2e73448ab3d7fb638,46604,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/ELASTICNET__NET_R__FULL486__g3__m202504.json,eef94f3ff99857ae9c7953b35082542d5e4cc99ef9058e8ad891c80b1b6669a3,56570,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/ELASTICNET__NET_R__FULL486__g4__m202502.json,e005e25546e06a234c45a4a35eef0bb304c441793114ca29b546a5e3271775d8,34263,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/ELASTICNET__NET_R__FULL486__g4__m202503.json,a726bdf1ddcee4f920819e72e3840953743921971d76a6aa53d6291b74d6f70c,46694,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/ELASTICNET__NET_R__FULL486__g4__m202504.json,791389ddc520b86340fbe6f6e1e477d3ac7a7b7ea61d0dda029031cd18ce1774,56519,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/ELASTICNET__NET_R__FULL486__g5__m202502.json,24c6d50d40ba87cdaf17c78901b9143a8483d2c8224ed45b043b808d7eb0fe32,34294,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/ELASTICNET__NET_R__FULL486__g5__m202503.json,f6a1caec7997d190999adddd634cc51f349f43d2f47626fe3f2b9f4b850318b4,46654,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/ELASTICNET__NET_R__FULL486__g5__m202504.json,2978a4013cdb41f02706865a6edda41c934e098c8caed682fa92d460a96fe735,56550,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/ELASTICNET__NET_R__SCALE_FREE__g1__m202502.json,e4b2f1736df35c2b532ba2243601f47e53ca0121179810798af563f5afb41836,34224,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/ELASTICNET__NET_R__SCALE_FREE__g1__m202503.json,e86fa6fdc5ecaa0105f9a7a24074daa5c2b69ce0f16afd5ee23fbab74fef8d07,46709,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/ELASTICNET__NET_R__SCALE_FREE__g1__m202504.json,c9e18a0d6e62fd63e74bee0774277b83f2ab5a67f4ed34883ee7bb537bd5cbc7,56605,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/ELASTICNET__NET_R__SCALE_FREE__g2__m202502.json,eca48f7e195183055793d1a4f00fb07ca980dd98438cf685ac9b5a0495094f04,34247,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/ELASTICNET__NET_R__SCALE_FREE__g2__m202503.json,b8f2996dd7e740b5da3375b93cda3b26917fb04539e938567f6d2c4c9fe81baa,46657,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/ELASTICNET__NET_R__SCALE_FREE__g2__m202504.json,83a9dea999f3c85f00a5129d7398267f810f273fe8700f6b7c3fb25d07c39fb8,56589,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/ELASTICNET__NET_R__SCALE_FREE__g3__m202502.json,114ab44b92e0295b0ddf52a8540b416728e6c8a5b2077f0be0a92ca84567e188,34280,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/ELASTICNET__NET_R__SCALE_FREE__g3__m202503.json,620048b05101dd7985b20a2eede30e865b55c0234bdde28598569e3abc3c403b,46586,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/ELASTICNET__NET_R__SCALE_FREE__g3__m202504.json,692b1b14d4436cb3a763b1246b08b93e42b776285dc0475092c8e14857627ba0,56555,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/ELASTICNET__NET_R__SCALE_FREE__g4__m202502.json,6412842f9218d443bdfa4e60bc6f529bf4133b62b2dee9d704cfbc37f51ebf0a,34276,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/ELASTICNET__NET_R__SCALE_FREE__g4__m202503.json,9c3c9de71351221931fda814eaac2e113eccd68f19ecd41a6d94c52686413cd8,46639,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/ELASTICNET__NET_R__SCALE_FREE__g4__m202504.json,d3738489b056d677c88aa5db9b2752f9b5c3b1178deffab66222ba34367d978c,56556,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/ELASTICNET__NET_R__SCALE_FREE__g5__m202502.json,216070db959badee92a05b1b05d213e24db7141b1db1d74ff8f6fbba83ad6549,34302,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/ELASTICNET__NET_R__SCALE_FREE__g5__m202503.json,1273e73973107eb71859675a05ca850f2198e4ac42f3b51f1193eef080dbb177,46670,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/ELASTICNET__NET_R__SCALE_FREE__g5__m202504.json,93cff65b8269711fe762952acd8e354c6f3ba3b80f940ecc867dac875ce253ec,56535,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/EXTRA_TREES__NET_R__FULL486__g1__m202502.json,43a30de155a781783afab4440d25c96561370a86e9c8d0d53e73ce29733a915a,33606,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/EXTRA_TREES__NET_R__FULL486__g1__m202503.json,c32a8cd9e00636591951f1fb5d9ac16b403ce1c247390db2b5d12f0d894425fc,46083,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/EXTRA_TREES__NET_R__FULL486__g1__m202504.json,284e522b28d4890e481fa9071fbf0b02d51d2656c677ecaf383c709b641cf78d,56402,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/EXTRA_TREES__NET_R__FULL486__g2__m202502.json,d6ab9847b9cb1a0bd3c1a123b4878eed2ec6048d825ffedfb5475aa878ac1ca7,34185,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/EXTRA_TREES__NET_R__FULL486__g2__m202503.json,db4ef259f8301594ee2b1fb2f7db406704c35b53c16649fcb6bc3b2aa16f654e,46648,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/EXTRA_TREES__NET_R__FULL486__g2__m202504.json,91571bcdec0e2b93b0c311b844437b171172905eb1f93056ae5adcda670e126c,56492,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/EXTRA_TREES__NET_R__FULL486__g3__m202502.json,d848fd3914475260593a1990db977ede26436b4022d12c6c09ea9851e510c8d2,34211,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/EXTRA_TREES__NET_R__FULL486__g3__m202503.json,ae79d96d4ed475225aaa710ca9a5c910b81c2c9ea8731466129fa381579a2e91,46632,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/EXTRA_TREES__NET_R__FULL486__g3__m202504.json,e7f041f60bfc9e39ade82ca8320ba8066f84ccee98ea229cf9c02ed15dfd14d6,56486,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/EXTRA_TREES__NET_R__FULL486__g4__m202502.json,c7d69e0fb83bdac335b062b92e3f6d51ec712368047abc47b52dc3f24020fbf5,34140,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/EXTRA_TREES__NET_R__FULL486__g4__m202503.json,5c6d4bf9aa3cf04e2e793e383d44b730bf51a2684f9fb5494be1e2037a714dda,46508,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/EXTRA_TREES__NET_R__FULL486__g4__m202504.json,88d3b455e1c8dd4c03ac8327833a3d3125bacae905682c553dbbd70319a8ed5a,56501,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/EXTRA_TREES__NET_R__FULL486__g5__m202502.json,919ffdbc4cf0f92f4cd0ee9baca7e0efca5999896671a16748faed9fbef76298,33826,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/EXTRA_TREES__NET_R__FULL486__g5__m202503.json,f9e15d14bb0320cd9057bcee2191edd9926d27434b183c267d8369d27c152785,46095,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/EXTRA_TREES__NET_R__FULL486__g5__m202504.json,0b5a67fccb3a2963b4ba1bcb703c4a07ab7bff2ca4e1c2380760d5a60cd1ccef,56454,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/EXTRA_TREES__NET_R__SCALE_FREE__g1__m202502.json,cb52c0bfcce87b7fea1d61131b8d9048b65fb016e8e0024a2cd50d396e9533fe,33375,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/EXTRA_TREES__NET_R__SCALE_FREE__g1__m202503.json,450fabb0006952349d1e262fa5b0db5adc896016be6cfa734225dd8a70e7bc12,46116,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/EXTRA_TREES__NET_R__SCALE_FREE__g1__m202504.json,26c6f60b6fe13ff3c06ab644eb5b43503324771bcb104fe45ac120ee89c5626a,56434,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/EXTRA_TREES__NET_R__SCALE_FREE__g2__m202502.json,c85a22f0835aaa6a62e8a0d1807333bd8922d908916afb782eb64101844b67ab,34099,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/EXTRA_TREES__NET_R__SCALE_FREE__g2__m202503.json,8838d6d740bb6dc4dee1225c2f7cfaf939ab5f671277975ab2e00cef0040bba9,46597,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/EXTRA_TREES__NET_R__SCALE_FREE__g2__m202504.json,fdf6be1192b204abd1d27c4a2a5072de2601748a0b21a778a909f85934913d38,56397,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/EXTRA_TREES__NET_R__SCALE_FREE__g3__m202502.json,9c4c2f9c72d9332f9698ea9c897f6a0d0f8c3f6011813818c909ea8112f6b548,34160,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/EXTRA_TREES__NET_R__SCALE_FREE__g3__m202503.json,64d170de9f3abc385d3090b6f66ee0a79c80df3bd107186cb76dee98a07533d9,46525,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/EXTRA_TREES__NET_R__SCALE_FREE__g3__m202504.json,91ce2f05ad45c10f275dde87c6930322f6983999bd58c2141bca7b1725c9649a,56504,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/EXTRA_TREES__NET_R__SCALE_FREE__g4__m202502.json,57bca46fc8d75ea78020a42752dc43f58379019ee3eb5a79df635d45530fc47e,34230,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/EXTRA_TREES__NET_R__SCALE_FREE__g4__m202503.json,41f64568913aff112a1af3b1bc2b6715eaf353e298c6c962e1611d1543ad2899,46587,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/EXTRA_TREES__NET_R__SCALE_FREE__g4__m202504.json,6785af1efe41f78cefe834eedc075bf108751a9a6ce2ee759044ca7f556fe866,56493,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/EXTRA_TREES__NET_R__SCALE_FREE__g5__m202502.json,a65d94a437fb3ec595f99c02333700215d6e42938732bdef8ece270c56f5a15c,34245,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/EXTRA_TREES__NET_R__SCALE_FREE__g5__m202503.json,9390d203461d1d82ff2cef20134faa3efd6b88ea7fa3a7e7748bea601edd3a14,46219,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/EXTRA_TREES__NET_R__SCALE_FREE__g5__m202504.json,f0e44686742f4c1e41ba205d6f39641c44ad2b7d82338fa2fb8a03473b3441ab,56366,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/LIGHTGBM__NET_R__FULL486__g1__m202502.json,f44a9b0bd551a45140278598b7c3240d1dd51c2932ecb630a3c3df3779bd212b,34137,evidence_or_document,COMMIT
reports/analysis/tick_shock/usdjpy_only_ml_20260912/tasks/LIGHTGBM__NET_R__FULL486__g1__m202503.json,08896febdb228a91025792eb0874e7ed7f489cd4d5ddd56c2b3870a6a7c2fd8c,46664,evidence_or_document,COMMIT
