family,variant,geometry,month,mean,n,p10,p50,p90,part,sd,side
RANDOM_FOREST,SCALE_FREE,3,202503,-0.067794707882434,1615,-0.19084409286237,-0.071475762392578,0.061470967322674,fit,0.097331898587848,short_score
RANDOM_FOREST,SCALE_FREE,3,202503,-0.12189590731736,1126,-0.22489669692144,-0.11123292931984,-0.031230903602742,val,0.079319707564885,long_score
RANDOM_FOREST,SCALE_FREE,3,202503,-0.069501965054833,1126,-0.16563039656988,-0.075912855728619,0.034859892097807,val,0.080250705732484,short_score
RANDOM_FOREST,SCALE_FREE,3,202504,-0.11740747093284,2741,-0.21738639848715,-0.11084548886051,-0.020780649406939,fit,0.081688703458653,long_score
RANDOM_FOREST,SCALE_FREE,3,202504,-0.067901120359678,2741,-0.17936112849667,-0.067908163290066,0.045527417733728,fit,0.092435138035261,short_score
RANDOM_FOREST,SCALE_FREE,3,202504,-0.10418304911439,903,-0.19328322323938,-0.09221867432352,-0.03028927874061,val,0.069026159585837,long_score
RANDOM_FOREST,SCALE_FREE,3,202504,-0.053021144407281,903,-0.15201943412358,-0.053435968880973,0.046638894446728,val,0.082170675155096,short_score
RANDOM_FOREST,SCALE_FREE,4,202502,-0.11199504308901,656,-0.22355873085984,-0.11083058421889,0.00073125050900949,fit,0.087312150160022,long_score
RANDOM_FOREST,SCALE_FREE,4,202502,-0.020705960577771,656,-0.13421366359053,-0.018124083516012,0.093551849858991,fit,0.084926528277549,short_score
RANDOM_FOREST,SCALE_FREE,4,202502,-0.10942882901399,959,-0.20959866554431,-0.10464596921924,-0.014471266679332,val,0.075140682981493,long_score
RANDOM_FOREST,SCALE_FREE,4,202502,-0.024776787452991,959,-0.11958191817484,-0.033753425104724,0.075149242909768,val,0.074962695875952,short_score
RANDOM_FOREST,SCALE_FREE,4,202503,-0.10407887784729,1615,-0.19932996047314,-0.10080906198855,-0.014530632539266,fit,0.073037079645213,long_score
RANDOM_FOREST,SCALE_FREE,4,202503,-0.022523009545258,1615,-0.10980780194973,-0.026091238874082,0.07123156237743,fit,0.07328567211707,short_score
RANDOM_FOREST,SCALE_FREE,4,202503,-0.098325357620284,1126,-0.17317589875692,-0.095540974588436,-0.023309271621932,val,0.058721644072657,long_score
RANDOM_FOREST,SCALE_FREE,4,202503,-0.02444313219491,1126,-0.095064600237387,-0.027714788169593,0.046714867552971,val,0.05784296951657,short_score
RANDOM_FOREST,SCALE_FREE,4,202504,-0.092749349485642,2741,-0.17923869174093,-0.089915552725324,-0.0094814055195422,fit,0.069381079779246,long_score
RANDOM_FOREST,SCALE_FREE,4,202504,-0.031506083497183,2741,-0.11338742135822,-0.031937820478748,0.04994611366093,fit,0.066974560334493,short_score
RANDOM_FOREST,SCALE_FREE,4,202504,-0.083528454113619,903,-0.15724179999194,-0.079343422240177,-0.017403299912028,val,0.059749355001948,long_score
RANDOM_FOREST,SCALE_FREE,4,202504,-0.025565491060318,903,-0.096820239309687,-0.026441050794383,0.042724715196309,val,0.057506247996172,short_score
RANDOM_FOREST,SCALE_FREE,5,202502,-0.091716881619592,656,-0.19164531555973,-0.091105108715763,0.0054102290000936,fit,0.076728431900361,long_score
RANDOM_FOREST,SCALE_FREE,5,202502,-0.0097503398742467,656,-0.10009046283916,-0.0095949585307193,0.085164325058107,fit,0.069905481630609,short_score
RANDOM_FOREST,SCALE_FREE,5,202502,-0.089712947985048,959,-0.18528460910846,-0.084232253948113,-0.0015934537115004,val,0.070571932352681,long_score
RANDOM_FOREST,SCALE_FREE,5,202502,-0.011548386269405,959,-0.088905451059678,-0.017406927744101,0.076058855450021,val,0.063170496207851,short_score
RANDOM_FOREST,SCALE_FREE,5,202503,-0.07981526134896,1615,-0.16242185287028,-0.072974302593734,-0.0049862614683987,fit,0.063328536565551,long_score
RANDOM_FOREST,SCALE_FREE,5,202503,-0.018820333535028,1615,-0.088759112236444,-0.022045744294287,0.054509238179266,fit,0.055437031729456,short_score
RANDOM_FOREST,SCALE_FREE,5,202503,-0.074110320244753,1126,-0.14188220554587,-0.069601414253704,-0.010156605806368,val,0.052068996664246,long_score
RANDOM_FOREST,SCALE_FREE,5,202503,-0.020101111813269,1126,-0.074583485839174,-0.022333112457028,0.038676632571879,val,0.043946297650759,short_score
RANDOM_FOREST,SCALE_FREE,5,202504,-0.072936670705826,2741,-0.14492483082654,-0.07164462480995,-0.0022654630223617,fit,0.057411027168996,long_score
RANDOM_FOREST,SCALE_FREE,5,202504,-0.022364743099354,2741,-0.096360720246807,-0.021481821995308,0.047993153682366,fit,0.056654745342286,short_score
RANDOM_FOREST,SCALE_FREE,5,202504,-0.064143118354027,903,-0.12739655249958,-0.061812468029328,-0.0051680931442716,val,0.048990943604079,long_score
RANDOM_FOREST,SCALE_FREE,5,202504,-0.015871287115562,903,-0.079618581612918,-0.016007949302611,0.046195711868632,val,0.050545745176601,short_score
SHALLOW_TREE,FULL486,1,202502,-0.2374957349299,656,-0.69535023347712,-0.17051888276637,0.27596975528009,fit,0.31822989783853,long_score
SHALLOW_TREE,FULL486,1,202502,-0.15827972205478,656,-0.78439891426571,-0.21046106600422,0.50173617819712,fit,0.39862223074454,short_score
SHALLOW_TREE,FULL486,1,202502,-0.23005353987369,959,-0.69535023347712,-0.17051888276637,0.27596975528009,val,0.32033871307843,long_score
SHALLOW_TREE,FULL486,1,202502,-0.16807182290324,959,-0.78439891426571,-0.21046106600422,0.28266102452076,val,0.38541488889523,short_score
SHALLOW_TREE,FULL486,1,202503,-0.22686889221663,1615,-0.46546069220773,-0.2141821208177,0.0051828504772871,fit,0.22872505480476,long_score
SHALLOW_TREE,FULL486,1,202503,-0.14288925366097,1615,-0.31308015428339,-0.091890236506617,0.30197796065311,fit,0.23077165409752,short_score
SHALLOW_TREE,FULL486,1,202503,-0.19072030428144,1126,-0.46546069220773,-0.2141821208177,0.1582865299278,val,0.2163643357979,long_score
SHALLOW_TREE,FULL486,1,202503,-0.14358666838452,1126,-0.31308015428339,-0.091890236506617,0.30197796065311,val,0.21549075532477,short_score
SHALLOW_TREE,FULL486,1,202504,-0.20380418528396,2741,-0.30874619513744,-0.28969119017048,0.024685360861725,fit,0.20657795386149,long_score
SHALLOW_TREE,FULL486,1,202504,-0.16268933381302,2741,-0.43984993646964,-0.18123805499457,0.02686504282758,fit,0.23994090653699,short_score
SHALLOW_TREE,FULL486,1,202504,-0.22607146770256,903,-0.30874619513744,-0.25439410557181,0.024685360861725,val,0.17397771209507,long_score
SHALLOW_TREE,FULL486,1,202504,-0.11473154398112,903,-0.43984993646964,-0.18123805499457,0.26529598004646,val,0.25961620667438,short_score
SHALLOW_TREE,FULL486,2,202502,-0.1980362460905,656,-0.56052849056939,-0.2748549720185,0.23437242903547,fit,0.30952930397246,long_score
SHALLOW_TREE,FULL486,2,202502,-0.10887741949561,656,-0.56652931033987,-0.096711388694144,0.26704103318262,fit,0.35025813535193,short_score
SHALLOW_TREE,FULL486,2,202502,-0.22048781945759,959,-0.56052849056939,-0.37657458646554,0.23437242903547,val,0.31206366538242,long_score
SHALLOW_TREE,FULL486,2,202502,-0.21265375895898,959,-0.77250249783711,-0.15754056673238,0.26704103318262,val,0.31815529504441,short_score
SHALLOW_TREE,FULL486,2,202503,-0.17835077327682,1615,-0.32146991319782,-0.12809771367124,0.29041324286572,fit,0.21159653300201,long_score
SHALLOW_TREE,FULL486,2,202503,-0.1002498117732,1615,-0.46444056830048,-0.095547962422075,0.22842282141322,fit,0.26890738832589,short_score
SHALLOW_TREE,FULL486,2,202503,0.011848400846977,1126,-0.32146991319782,-0.12809771367124,0.29834715033064,val,0.2570715778253,long_score
SHALLOW_TREE,FULL486,2,202503,-0.079379232850331,1126,-0.46444056830048,-0.095547962422075,0.22842282141322,val,0.26733163795279,short_score
SHALLOW_TREE,FULL486,2,202504,-0.15095748161769,2741,-0.30329241344581,-0.066051664304221,0.065140160255308,fit,0.20613489605541,long_score
SHALLOW_TREE,FULL486,2,202504,-0.11228856018328,2741,-0.32358847680995,-0.11486815912504,-0.0020150294091231,fit,0.2191771442807,short_score
SHALLOW_TREE,FULL486,2,202504,-0.086074942286824,903,-0.30329241344581,-0.010480467583484,0.32720081919214,val,0.21725185131771,long_score
SHALLOW_TREE,FULL486,2,202504,-0.098025001065934,903,-0.32358847680995,-0.11486815912504,-0.0020150294091231,val,0.1934014784877,short_score
SHALLOW_TREE,FULL486,3,202502,-0.13825629277422,656,-0.68113934624069,0.033925731875529,0.3930202860297,fit,0.30475605686275,long_score
SHALLOW_TREE,FULL486,3,202502,-0.081022700918589,656,-0.59023574837817,-0.037547033958135,0.12847615855943,fit,0.29543321625391,short_score
SHALLOW_TREE,FULL486,3,202502,-0.11880505919167,959,-0.39630314316631,0.033925731875529,0.3930202860297,val,0.31213679593959,long_score
SHALLOW_TREE,FULL486,3,202502,-0.096304561902872,959,-0.59023574837817,-0.037547033958135,0.12847615855943,val,0.30031892277399,short_score
SHALLOW_TREE,FULL486,3,202503,-0.13377158720518,1615,-0.19506369846247,-0.19506369846247,0.1914700484319,fit,0.17486918274074,long_score
SHALLOW_TREE,FULL486,3,202503,-0.071934083336136,1615,-0.44079890885637,-0.054803662799801,-0.054803662799801,fit,0.19716006736024,short_score
SHALLOW_TREE,FULL486,3,202503,0.041173513258523,1126,-0.19506369846247,0.19689037968786,0.19689037968786,val,0.22182727100845,long_score
SHALLOW_TREE,FULL486,3,202503,-0.29026584066517,1126,-0.44079890885637,-0.44079890885637,-0.054803662799801,val,0.20601561792883,short_score
SHALLOW_TREE,FULL486,3,202504,-0.11518652236923,2741,-0.31623387964218,-0.017482234748189,0.028504637922734,fit,0.17929354627385,long_score
SHALLOW_TREE,FULL486,3,202504,-0.070414177630943,2741,-0.30142342911585,-0.075979082454599,0.08139945932805,fit,0.18092804137486,short_score
SHALLOW_TREE,FULL486,3,202504,-0.044569735299833,903,-0.47464089320562,-0.017482234748189,0.21977775717954,val,0.19171271294828,long_score
SHALLOW_TREE,FULL486,3,202504,-0.055057955798131,903,-0.1992100621316,-0.075979082454599,0.08139945932805,val,0.16950296660168,short_score
SHALLOW_TREE,FULL486,4,202502,-0.11636916020511,656,-0.56090907971337,-0.07103012009375,0.21939092042651,fit,0.25761445750264,long_score
SHALLOW_TREE,FULL486,4,202502,-0.019244951680904,656,-0.12258526892642,-0.12258526892642,0.21828116687201,fit,0.19030294582752,short_score
SHALLOW_TREE,FULL486,4,202502,-0.12835354147999,959,-0.44354646886039,-0.07103012009375,0.21939092042651,val,0.25838690674862,long_score
SHALLOW_TREE,FULL486,4,202502,-0.036105619366813,959,-0.32371648885095,-0.12258526892642,0.21828116687201,val,0.18934936783706,short_score
SHALLOW_TREE,FULL486,4,202503,-0.1033776029368,1615,-0.3289635487208,-0.071390284711038,0.049451517831259,fit,0.18842314550568,long_score
SHALLOW_TREE,FULL486,4,202503,-0.022908000284682,1615,-0.3173232441042,-0.022552257933183,-0.022552257933183,fit,0.14135342227681,short_score
SHALLOW_TREE,FULL486,4,202503,0.10643878728851,1126,-0.071390284711038,0.24218365121225,0.24218365121225,val,0.19310018928884,long_score
SHALLOW_TREE,FULL486,4,202503,-0.206595581471,1126,-0.33312354660612,-0.33312354660612,-0.022552257933183,val,0.17728691091358,short_score
SHALLOW_TREE,FULL486,4,202504,-0.092348939745946,2741,-0.19031746271366,-0.10448653327016,0.044780124986385,fit,0.15526358783739,long_score
SHALLOW_TREE,FULL486,4,202504,-0.031088681943637,2741,-0.042367469860267,-0.042367469860267,0.010029016265412,fit,0.13152732253299,short_score
SHALLOW_TREE,FULL486,4,202504,-0.039154109086858,903,-0.19031746271366,0.044780124986385,0.044780124986385,val,0.15516244062365,long_score
SHALLOW_TREE,FULL486,4,202504,-0.039484702024436,903,-0.28479269736241,-0.042367469860267,0.010029016265412,val,0.12890770697436,short_score
SHALLOW_TREE,FULL486,5,202502,-0.096630797748503,656,-0.5030835944019,0.0078713904121832,0.16166948660645,fit,0.20925298100109,long_score
SHALLOW_TREE,FULL486,5,202502,-0.004317983179728,656,-0.29181139305747,-0.12289934786048,0.25538021900892,fit,0.20454238411559,short_score
SHALLOW_TREE,FULL486,5,202502,-0.093833526269024,959,-0.31612426338579,0.0078713904121832,0.16166948660645,val,0.21016473400262,long_score
SHALLOW_TREE,FULL486,5,202502,-0.017443033367737,959,-0.29181139305747,-0.12289934786048,0.25519547620528,val,0.20552156785378,short_score
SHALLOW_TREE,FULL486,5,202503,-0.078805147656024,1615,-0.20009722337958,-0.12389014157815,0.15065728743969,fit,0.1700223935357,long_score
SHALLOW_TREE,FULL486,5,202503,-0.019357384835825,1615,-0.21957856613098,0.010328644808688,0.010328644808688,fit,0.10070257685012,short_score
SHALLOW_TREE,FULL486,5,202503,-0.052590801104009,1126,-0.20009722337958,-0.11719892283692,0.20786920013081,val,0.16744902884637,long_score
SHALLOW_TREE,FULL486,5,202503,-0.15021005381444,1126,-0.23551881111948,-0.23551881111948,0.010328644808688,val,0.12101230913164,short_score
SHALLOW_TREE,FULL486,5,202504,-0.072461067358985,2741,-0.33182616335247,-0.038409255534846,-0.038409255534846,fit,0.11836574929263,long_score
SHALLOW_TREE,FULL486,5,202504,-0.025804784449178,2741,-0.16454930841763,-0.011311453104944,0.034805965537906,fit,0.10187003854944,short_score
SHALLOW_TREE,FULL486,5,202504,-0.067116003893047,903,-0.22825685171064,-0.038409255534846,-0.038409255534846,val,0.11011743590322,long_score
SHALLOW_TREE,FULL486,5,202504,-0.058748894615808,903,-0.16454930841763,0.034805965537906,0.034805965537906,val,0.11690296614097,short_score
SHALLOW_TREE,SCALE_FREE,1,202502,-0.2374957349299,656,-0.69535023347712,-0.17051888276637,0.27596975528009,fit,0.31822989783853,long_score
SHALLOW_TREE,SCALE_FREE,1,202502,-0.15827972205478,656,-0.78439891426571,-0.21046106600422,0.50173617819712,fit,0.39862223074454,short_score
SHALLOW_TREE,SCALE_FREE,1,202502,-0.23005353987369,959,-0.69535023347712,-0.17051888276637,0.27596975528009,val,0.32033871307843,long_score
SHALLOW_TREE,SCALE_FREE,1,202502,-0.16807182290324,959,-0.78439891426571,-0.21046106600422,0.28266102452076,val,0.38541488889523,short_score
SHALLOW_TREE,SCALE_FREE,1,202503,-0.22686889221663,1615,-0.46546069220773,-0.2141821208177,0.0051828504772871,fit,0.22872505480476,long_score
SHALLOW_TREE,SCALE_FREE,1,202503,-0.14288925366097,1615,-0.31308015428339,-0.091890236506617,0.30197796065311,fit,0.23077165409752,short_score
SHALLOW_TREE,SCALE_FREE,1,202503,-0.19072030428144,1126,-0.46546069220773,-0.2141821208177,0.1582865299278,val,0.2163643357979,long_score
SHALLOW_TREE,SCALE_FREE,1,202503,-0.14358666838452,1126,-0.31308015428339,-0.091890236506617,0.30197796065311,val,0.21549075532477,short_score
SHALLOW_TREE,SCALE_FREE,1,202504,-0.20380417626689,2741,-0.30874619513744,-0.28969119017048,0.024685360861725,fit,0.20657657231755,long_score
SHALLOW_TREE,SCALE_FREE,1,202504,-0.16193997608712,2741,-0.32836014080996,-0.15184317915354,-0.070318955053333,fit,0.20205775612016,short_score
SHALLOW_TREE,SCALE_FREE,1,202504,-0.22607158609688,903,-0.30874619513744,-0.25439410557181,0.024685360861725,val,0.17397708599254,long_score
SHALLOW_TREE,SCALE_FREE,1,202504,-0.10232491933062,903,-0.32836014080996,-0.070318955053333,-0.022421808846728,val,0.20465203428477,short_score
SHALLOW_TREE,SCALE_FREE,2,202502,-0.1980362460905,656,-0.56052849056939,-0.2748549720185,0.23437242903547,fit,0.30952930397246,long_score
SHALLOW_TREE,SCALE_FREE,2,202502,-0.10887741949561,656,-0.56652931033987,-0.096711388694144,0.30997900771885,fit,0.33861637181411,short_score
SHALLOW_TREE,SCALE_FREE,2,202502,-0.22048781945759,959,-0.56052849056939,-0.37657458646554,0.23437242903547,val,0.31206366538242,long_score
SHALLOW_TREE,SCALE_FREE,2,202502,-0.15349380726174,959,-0.77250249783711,-0.096711388694144,0.30997900771885,val,0.35976343786543,short_score
SHALLOW_TREE,SCALE_FREE,2,202503,-0.17582193472092,1615,-0.60446171390901,-0.20005079137451,0.10167160718775,fit,0.21203499319532,long_score
SHALLOW_TREE,SCALE_FREE,2,202503,-0.1002498117732,1615,-0.46444056830048,-0.095547962422075,0.22842282141322,fit,0.26890738832589,short_score
SHALLOW_TREE,SCALE_FREE,2,202503,-0.17213388442927,1126,-0.32019843048686,-0.20005079137451,0.10167160718775,val,0.20378953297702,long_score
SHALLOW_TREE,SCALE_FREE,2,202503,-0.079379232850331,1126,-0.46444056830048,-0.095547962422075,0.22842282141322,val,0.26733163795279,short_score
SHALLOW_TREE,SCALE_FREE,2,202504,-0.15095748161769,2741,-0.30329241344581,-0.045774768732354,0.065140160255308,fit,0.20735648109917,long_score
SHALLOW_TREE,SCALE_FREE,2,202504,-0.11074464905879,2741,-0.41111001960316,-0.13654245466173,-0.0020150294091231,fit,0.21236938771461,short_score
SHALLOW_TREE,SCALE_FREE,2,202504,-0.13736397240739,903,-0.30329241344581,0.018924448639786,0.043324064503638,val,0.21421387005956,long_score
SHALLOW_TREE,SCALE_FREE,2,202504,-0.088240436831795,903,-0.13654245466173,-0.13654245466173,-0.0020150294091231,val,0.18039193162457,short_score
SHALLOW_TREE,SCALE_FREE,3,202502,-0.13270776575939,656,-0.50013355439387,-0.23508532525726,0.22855771500655,fit,0.26101948745312,long_score
SHALLOW_TREE,SCALE_FREE,3,202502,-0.081022700918589,656,-0.59023574837817,-0.037547033958135,0.12847615855943,fit,0.29543321625391,short_score
SHALLOW_TREE,SCALE_FREE,3,202502,-0.1397687025769,959,-0.49153594720244,-0.23508532525726,0.22855771500655,val,0.25583033442923,long_score
SHALLOW_TREE,SCALE_FREE,3,202502,-0.096304561902872,959,-0.59023574837817,-0.037547033958135,0.12847615855943,val,0.30031892277399,short_score
SHALLOW_TREE,SCALE_FREE,3,202503,-0.13526043431533,1615,-0.34064475941558,-0.15667770687604,0.21479534042551,fit,0.21100686668059,long_score
SHALLOW_TREE,SCALE_FREE,3,202503,-0.06783601987625,1615,-0.43897022991306,-0.093047754476729,0.15820274262153,fit,0.2002860620833,short_score
SHALLOW_TREE,SCALE_FREE,3,202503,-0.11783008774574,1126,-0.34064475941558,-0.15667770687604,0.26491499627831,val,0.20317753621446,long_score
SHALLOW_TREE,SCALE_FREE,3,202503,-0.066978227754261,1126,-0.25951155243203,-0.093047754476729,0.15820274262153,val,0.17688769127127,short_score
SHALLOW_TREE,SCALE_FREE,3,202504,-0.11426491361366,2741,-0.25436137798228,-0.1506795044922,0.023248814071284,fit,0.14694456853601,long_score
SHALLOW_TREE,SCALE_FREE,3,202504,-0.070414177630943,2741,-0.30142342911585,-0.075979082454599,0.08139945932805,fit,0.18092804137486,short_score
SHALLOW_TREE,SCALE_FREE,3,202504,-0.11066789029652,903,-0.25436137798228,-0.1506795044922,0.023248814071284,val,0.1552621387351,long_score
SHALLOW_TREE,SCALE_FREE,3,202504,-0.055057955798131,903,-0.1992100621316,-0.075979082454599,0.08139945932805,val,0.16950296660168,short_score
SHALLOW_TREE,SCALE_FREE,4,202502,-0.11988541088616,656,-0.58911475078311,-0.12895870916237,0.3088413929031,fit,0.29527411926931,long_score
SHALLOW_TREE,SCALE_FREE,4,202502,-0.019244951680904,656,-0.12258526892642,-0.12258526892642,0.21828116687201,fit,0.19030294582752,short_score
SHALLOW_TREE,SCALE_FREE,4,202502,-0.11768861421829,959,-0.58911475078311,-0.12895870916237,0.3088413929031,val,0.29842360694827,long_score
SHALLOW_TREE,SCALE_FREE,4,202502,-0.036105619366813,959,-0.32371648885095,-0.12258526892642,0.21828116687201,val,0.18934936783706,short_score
SHALLOW_TREE,SCALE_FREE,4,202503,-0.1018180925597,1615,-0.33916219382482,-0.091753502574763,0.15831110540285,fit,0.19033137359697,long_score
SHALLOW_TREE,SCALE_FREE,4,202503,-0.022366546689715,1615,-0.080119339760969,-0.020637956713709,-0.020637956713709,fit,0.13468082341508,short_score
SHALLOW_TREE,SCALE_FREE,4,202503,-0.073738076976537,1126,-0.33916219382482,-0.091753502574763,0.21553744551005,val,0.19234856751484,long_score
SHALLOW_TREE,SCALE_FREE,4,202503,-0.025015007077806,1126,-0.080119339760969,-0.020637956713709,-0.020637956713709,val,0.12070196941649,short_score
SHALLOW_TREE,SCALE_FREE,4,202504,-0.092348939745946,2741,-0.19031746271366,-0.10448653327016,0.044780124986385,fit,0.15526358783739,long_score
SHALLOW_TREE,SCALE_FREE,4,202504,-0.031088681943637,2741,-0.042367469860267,-0.042367469860267,0.010029016265412,fit,0.13152732253299,short_score
SHALLOW_TREE,SCALE_FREE,4,202504,-0.039154109086858,903,-0.19031746271366,0.044780124986385,0.044780124986385,val,0.15516244062365,long_score
SHALLOW_TREE,SCALE_FREE,4,202504,-0.039484702024436,903,-0.28479269736241,-0.042367469860267,0.010029016265412,val,0.12890770697436,short_score
SHALLOW_TREE,SCALE_FREE,5,202502,-0.096419196212548,656,-0.32231125161259,-0.10294088955837,0.17839630103996,fit,0.17749168065715,long_score
SHALLOW_TREE,SCALE_FREE,5,202502,-0.0043179831797281,656,-0.29181139305747,-0.12289934786048,0.25538021900892,fit,0.20454238411559,short_score
SHALLOW_TREE,SCALE_FREE,5,202502,-0.071858840762879,959,-0.32231125161259,-0.10294088955837,0.17839630103996,val,0.17572270031252,long_score
SHALLOW_TREE,SCALE_FREE,5,202502,-0.017443033367737,959,-0.29181139305747,-0.12289934786048,0.25519547620528,val,0.20552156785378,short_score
SHALLOW_TREE,SCALE_FREE,5,202503,-0.078805147656024,1615,-0.20009722337958,-0.12389014157815,0.15065728743969,fit,0.1700223935357,long_score
SHALLOW_TREE,SCALE_FREE,5,202503,-0.021319246301311,1615,-0.20719276184075,0.01876409027708,0.076226370775119,fit,0.15379364114178,short_score
SHALLOW_TREE,SCALE_FREE,5,202503,-0.052590801104009,1126,-0.20009722337958,-0.11719892283692,0.20786920013081,val,0.16744902884637,long_score
SHALLOW_TREE,SCALE_FREE,5,202503,-0.024143363354641,1126,-0.20673892560306,0.01876409027708,0.076226370775119,val,0.13876023008135,short_score
SHALLOW_TREE,SCALE_FREE,5,202504,-0.072461067358985,2741,-0.33182616335247,-0.038409255534846,-0.038409255534846,fit,0.11836574929263,long_score
SHALLOW_TREE,SCALE_FREE,5,202504,-0.025837742179372,2741,-0.10164859156675,0.034805965537906,0.034805965537906,fit,0.10061169944635,short_score
SHALLOW_TREE,SCALE_FREE,5,202504,-0.067116003893047,903,-0.22825685171064,-0.038409255534846,-0.038409255534846,val,0.11011743590322,long_score
SHALLOW_TREE,SCALE_FREE,5,202504,-0.027248840447247,903,-0.10164859156675,0.034805965537906,0.034805965537906,val,0.10294990288626,short_score
