scenario_id,experiment_id,symbol,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,break_even_triggered,break_even_exits,full_sl_exits,tp_exits,time_exits,avg_mfe_r,avg_mae_r,avg_final_score,avg_target_room_score,avg_retest_score,avg_m15_best_score,avg_m5_best_score
newyork_first120,baseline_current,EURUSD,24,6,0.25,-341.20000000000005,34.86,-376.06,0.09269797372759665,-13.878200000000003,-0.5782583333333334,0.1267398253253127,343.68000000000006,3.4368000000000007,-0.9927839851024208,0,0,14,0,10,0.27552916666666666,0.7825541666666668,4.466666666666669,0.0,0.0,2.2,2.1500000000000004
newyork_first120,baseline_current,GBPJPY,10,0,0.0,-127.78,0,-127.78,0.0,-5.444000000000001,-0.5444000000000001,0.0,127.78,1.2778,-1.0,0,0,4,0,6,0.18252000000000002,0.6686300000000001,4.6,0.0,0.0,2.7,1.7399999999999998
newyork_first120,baseline_current,GBPUSD,24,6,0.25,-264.42999999999995,54.839999999999996,-319.27,0.1717668431108466,-11.006200000000003,-0.4585916666666668,0.18266745878508836,264.42999999999995,2.6442999999999994,-1.0,1,1,11,0,12,0.29685833333333334,0.6966166666666668,4.625000000000002,0.0,0.0,2.225,2.1999999999999997
newyork_first120,baseline_current,USDJPY,34,10,0.29411764705882354,-285.41999999999996,214.72,-500.13999999999993,0.42931979045867164,-11.8622,-0.3488882352941176,0.4412213596623455,291.0399999999999,2.910399999999999,-0.980689939527213,2,0,14,6,14,0.384470588235294,0.7341294117647059,4.652941176470588,0.0,0.0,2.1176470588235294,2.3470588235294123
newyork_first120,prefilter_h1_h4_notopp,AUDJPY,6,4,0.6666666666666666,30.099999999999998,77.84,-47.74,1.6304985337243403,1.3938000000000001,0.23230000000000003,1.6969,23.87,0.23870000000000002,1.2609970674486801,1,0,2,2,2,0.7361333333333334,0.4448666666666667,4.2,-0.3,0.19999999999999998,4.3,0.0
newyork_first120,prefilter_h1_h4_notopp,EURJPY,26,10,0.38461538461538464,-200.26000000000005,92.28000000000002,-292.5400000000001,0.31544404184043207,-8.3292,-0.32035384615384616,0.336445619961123,202.37000000000006,2.0237000000000007,-0.9895735533923011,1,0,4,2,20,0.42506153846153844,0.6161153846153845,4.330769230769232,-0.2999999999999999,0.20000000000000007,4.430769230769231,2.6384615384615384
newyork_first120,prefilter_h1_h4_notopp,EURUSD,44,12,0.2727272727272727,-171.57999999999998,242.76,-414.34,0.5858956412608003,-6.8111999999999995,-0.1548,0.6142449367948892,218.04,2.1804,-0.7869198312236286,1,0,10,6,28,0.3914068181818182,0.48635,4.304545454545456,-0.3000000000000002,0.2,4.0227272727272725,3.136363636363637
newyork_first120,prefilter_h1_h4_notopp,GBPJPY,28,10,0.35714285714285715,9.379999999999994,236.02000000000004,-226.64,1.0413872220261209,1.3301999999999998,0.04750714285714285,1.1418365606073533,62.64999999999999,0.6264999999999998,0.14972067039106138,4,0,6,4,18,0.5654678571428573,0.4424821428571429,4.27857142857143,-0.29999999999999993,0.2000000000000001,4.057142857142857,2.528571428571429
newyork_first120,prefilter_h1_h4_notopp,GBPUSD,58,30,0.5172413793103449,75.17999999999998,424.34,-349.16,1.2153167602245387,3.2438999999999987,0.055929310344827565,1.2156346594874863,61.84000000000002,0.6184000000000002,1.2157179818887445,1,1,10,4,43,0.4866810344827584,0.42824827586206904,4.3000000000000025,-0.2896551724137934,0.19999999999999984,4.389655172413792,2.6827586206896545
newyork_first120,prefilter_h1_h4_notopp,USDJPY,86,32,0.37209302325581395,-354.58000000000004,517.84,-872.4200000000002,0.5935673184933862,-13.515,-0.15715116279069768,0.6256543777525415,438.94000000000005,4.3894,-0.8078097234246139,5,0,26,8,52,0.4159093023255814,0.5427953488372093,4.311627906976742,-0.3000000000000005,0.19999999999999965,3.9999999999999987,3.030232558139533
newyork_first120,prefilter_h4_bias_h1_reversal,AUDJPY,8,2,0.25,-108.39,15.7,-124.08999999999999,0.12652107341445726,-4.3942000000000005,-0.5492750000000001,0.14262858034808398,116.24,1.1623999999999999,-0.9324673090158294,1,1,5,0,2,0.43032499999999996,0.69975,4.25,-0.3,0.19999999999999998,4.35,1.125
newyork_first120,prefilter_h4_bias_h1_reversal,EURJPY,20,8,0.4,66.56000000000002,184.05999999999997,-117.5,1.5664680851063828,2.953999999999999,0.14769999999999994,1.5784897383675387,40.91,0.4091,1.62698606697629,1,0,2,4,14,0.49479999999999996,0.42196999999999996,4.370000000000001,-0.29999999999999993,0.20000000000000004,3.5700000000000003,2.64
newyork_first120,prefilter_h4_bias_h1_reversal,EURUSD,42,8,0.19047619047619047,-581.4199999999998,30.82,-612.2399999999998,0.05033973605122176,-24.5736,-0.5850857142857142,0.06349182152166954,581.7699999999999,5.8176999999999985,-0.9993983876789796,0,0,24,0,18,0.22035476190476194,0.7175333333333334,4.2476190476190485,-0.28571428571428586,0.20000000000000004,3.9714285714285715,2.8238095238095244
newyork_first120,prefilter_h4_bias_h1_reversal,GBPJPY,8,2,0.25,2.259999999999991,65.24,-62.980000000000004,1.0358844077484914,0.42459999999999987,0.05307499999999998,1.162881694030996,31.490000000000002,0.3149,0.07176881549698287,1,0,2,2,4,0.5907250000000001,0.472075,3.775000000000001,-0.3,0.19999999999999998,3.8749999999999996,1.05
newyork_first120,prefilter_h4_bias_h1_reversal,GBPUSD,46,22,0.4782608695652174,18.599999999999966,342.46,-323.86,1.0574322238004075,0.7453999999999996,0.01620434782608695,1.0530979755239278,65.76000000000002,0.6576000000000002,0.28284671532846656,2,0,10,4,32,0.48482608695652163,0.46408913043478256,4.239130434782611,-0.30000000000000027,0.19999999999999998,4.156521739130435,2.8565217391304354
newyork_first120,prefilter_h4_bias_h1_reversal,USDJPY,62,19,0.3064516129032258,-355.4,487.3399999999999,-842.7400000000001,0.5782803711702302,-14.973,-0.24150000000000002,0.5798255657327587,378.06,3.7805999999999997,-0.9400624239538697,3,1,28,9,24,0.5788935483870968,0.7002145161290323,4.241935483870969,-0.2806451612903229,0.19999999999999982,3.4806451612903224,2.9258064516129028
newyork_first120,prefilter_soft,AUDJPY,2,0,0.0,-48.14,0,-48.14,0.0,-2.0,-1.0,0.0,48.14,0.4814,-1.0,0,0,2,0,0,0.18285,1.0,4.4,-0.3,0.2,4.5,0.0
newyork_first120,prefilter_soft,EURJPY,34,18,0.5294117647058824,161.66000000000005,387.0800000000001,-225.42,1.71715020849969,6.7292,0.19791764705882353,1.6988182025879082,38.910000000000004,0.38910000000000006,4.154716011308148,4,0,6,10,18,0.5602264705882355,0.42576176470588245,4.3911764705882375,-0.27352941176470585,0.2000000000000001,4.447058823529411,3.8176470588235296
newyork_first120,prefilter_soft,EURUSD,46,14,0.30434782608695654,-394.52000000000004,246.82000000000002,-641.3399999999999,0.38485046932984074,-16.463799999999996,-0.3579086956521738,0.3867911176001729,414.84000000000003,4.1484,-0.9510172596663774,1,0,20,4,22,0.3629869565217392,0.6560608695652174,4.360869565217394,-0.30000000000000027,0.19999999999999998,4.460869565217391,3.6
newyork_first120,prefilter_soft,GBPJPY,24,10,0.4166666666666667,98.8,236.94,-138.14,1.7152164470826698,4.958399999999999,0.20659999999999998,1.8442703899199728,40.42000000000001,0.40420000000000006,2.444334487877288,3,0,4,4,16,0.538525,0.40443333333333326,4.362500000000002,-0.24583333333333324,0.20000000000000007,4.408333333333333,3.183333333333334
newyork_first120,prefilter_soft,GBPUSD,48,14,0.2916666666666667,-211.14000000000004,139.96,-351.1,0.39863286812873827,-9.023000000000001,-0.1879791666666667,0.4020067864906422,216.90000000000003,2.1690000000000005,-0.9734439834024897,1,0,8,0,40,0.2990520833333333,0.44259374999999995,4.387500000000003,-0.28750000000000026,0.19999999999999996,4.475,3.4749999999999996
newyork_first120,prefilter_soft,USDJPY,336,136,0.40476190476190477,-514.84,2495.040000000002,-3009.88,0.8289499913617824,-18.085800000000006,-0.05382678571428573,0.8552925305924546,800.65,8.006499999999999,-0.6430275401236496,17,1,86,42,207,0.4763577380952378,0.5141431547619045,4.38184523809525,-0.28482142857142695,0.20000000000000123,4.164880952380956,3.640476190476198
one_symbol_first120,baseline_current,AUDJPY,8,2,0.25,-40.88000000000001,72.16,-113.04,0.6383581033262561,-1.7726000000000006,-0.22157500000000008,0.629039008873263,69.77000000000001,0.6977000000000001,-0.5859251827432994,1,0,4,2,2,0.4315125,0.67395,4.625,0.0,0.0,3.3,1.125
one_symbol_first120,baseline_current,EURJPY,18,8,0.4444444444444444,109.89000000000001,283.66,-173.76999999999998,1.6323876388329404,4.7272,0.2626222222222222,1.6469944158545933,102.55,1.0255,1.071574841540712,3,1,7,8,2,0.9489999999999998,0.5401611111111111,4.600000000000001,0.0,0.0,1.9666666666666666,2.4333333333333336
one_symbol_first120,baseline_current,EURUSD,34,10,0.29411764705882354,-337.9299999999999,169.56,-507.4899999999999,0.33411495793020557,-14.051000000000002,-0.413264705882353,0.3496172040621731,368.6299999999999,3.686299999999999,-0.9167186609879825,2,0,20,4,10,0.40302941176470597,0.752805882352941,4.500000000000001,0.0,0.0,2.8411764705882354,1.5176470588235296
one_symbol_first120,baseline_current,GBPJPY,26,10,0.38461538461538464,6.960000000000008,246.26,-239.3,1.0290848307563727,0.7802000000000002,0.030007692307692315,1.078024681480889,58.129999999999995,0.5812999999999999,0.11973163598830223,1,0,8,6,12,0.5723307692307692,0.5262269230769231,4.5538461538461545,0.0,0.0,3.4153846153846157,1.0153846153846153
one_symbol_first120,baseline_current,GBPUSD,44,14,0.3181818181818182,-248.16000000000003,343.31999999999994,-591.4799999999999,0.5804422803814161,-10.391100000000002,-0.23616136363636367,0.5830501129537713,284.82000000000005,2.8482000000000003,-0.8712871287128712,2,2,22,8,12,0.5346613636363634,0.7169545454545456,4.549999999999999,0.0,0.0,2.209090909090909,2.1681818181818184
one_symbol_first120,baseline_current,USDJPY,102,48,0.47058823529411764,239.43999999999994,1332.2200000000003,-1092.7799999999997,1.2191108914877657,10.099400000000001,0.09901372549019609,1.21561209719773,182.07999999999998,1.8207999999999998,1.3150263620386642,14,0,38,28,36,0.7014411764705882,0.6339558823529412,4.60588235294117,0.0,0.0,2.7117647058823526,1.7411764705882353
one_symbol_first120,prefilter_h1_h4_notopp,AUDJPY,22,4,0.18181818181818182,-244.62,73.32000000000001,-317.94000000000005,0.23060954897150404,-10.3636,-0.47107272727272725,0.2466890546178784,246.3,2.463,-0.9931790499390987,1,0,12,2,8,0.33263181818181825,0.7004681818181818,4.218181818181819,-0.27272727272727265,0.20000000000000007,4.263636363636365,1.1272727272727272
one_symbol_first120,prefilter_h1_h4_notopp,EURJPY,82,28,0.34146341463414637,-510.8600000000002,524.84,-1035.6999999999998,0.506749058607705,-22.441400000000005,-0.2736756097560976,0.5074016840367714,512.9700000000001,5.1297000000000015,-0.9958866990272337,4,0,32,12,38,0.47293292682926824,0.6689365853658537,4.2609756097560965,-0.2926829268292687,0.19999999999999968,4.107317073170731,2.7756097560975603
one_symbol_first120,prefilter_h1_h4_notopp,EURUSD,90,30,0.3333333333333333,-421.29999999999995,545.38,-966.6799999999997,0.5641784251251708,-18.135399999999994,-0.20150444444444437,0.5733328941672469,473.60999999999996,4.7360999999999995,-0.8895504740187073,3,0,34,12,44,0.4406833333333333,0.5640711111111111,4.3122222222222195,-0.2900000000000004,0.19999999999999965,4.008888888888888,2.786666666666665
one_symbol_first120,prefilter_h1_h4_notopp,GBPJPY,85,36,0.4235294117647059,131.44,890.0900000000001,-758.65,1.1732551242338367,5.924099999999998,0.06969529411764704,1.1735425339008627,127.44000000000001,1.2744000000000002,1.0313873195229126,12,1,28,20,36,0.6662235294117647,0.5390764705882354,4.30705882352941,-0.2929411764705887,0.19999999999999968,4.0823529411764685,2.1670588235294113
one_symbol_first120,prefilter_h1_h4_notopp,GBPUSD,127,51,0.4015748031496063,-353.43000000000006,1033.0200000000004,-1386.4500000000007,0.7450827653359298,-16.284699999999997,-0.1282259842519685,0.7377842400352959,413.94000000000005,4.139400000000001,-0.8538193941150892,6,2,51,19,55,0.5324354330708664,0.6234944881889763,4.30393700787401,-0.2881889763779528,0.19999999999999954,4.085039370078739,2.86299212598425
one_symbol_first120,prefilter_h1_h4_notopp,USDJPY,328,144,0.43902439024390244,217.14999999999986,3529.5600000000013,-3312.4099999999976,1.0655564981388186,12.065500000000007,0.036785060975609775,1.0842861264428116,352.84000000000003,3.5284000000000004,0.6154347579639492,40,4,126,77,121,0.6445865853658539,0.5875634146341463,4.291768292682935,-0.2899390243902422,0.2000000000000012,3.5067073170731744,3.0237804878048826
one_symbol_first120,prefilter_h4_bias_h1_reversal,AUDJPY,24,4,0.16666666666666666,-273.59,86.96000000000001,-360.5500000000001,0.24118707530162245,-11.629499999999998,-0.48456249999999995,0.24573396548257587,309.90999999999997,3.0991,-0.8828046852311962,3,2,13,2,7,0.3907125,0.7024583333333331,4.141666666666667,-0.2749999999999999,0.20000000000000007,3.958333333333334,2.1083333333333334
one_symbol_first120,prefilter_h4_bias_h1_reversal,EURJPY,60,22,0.36666666666666664,-147.8,551.0600000000001,-698.8600000000001,0.7885127207165955,-5.801399999999999,-0.09668999999999998,0.8067617080807409,191.83000000000004,1.9183000000000006,-0.7704738570609393,4,0,26,14,20,0.5451433333333334,0.6455966666666666,4.333333333333337,-0.2800000000000003,0.19999999999999982,4.076666666666666,2.9399999999999995
one_symbol_first120,prefilter_h4_bias_h1_reversal,EURUSD,60,16,0.26666666666666666,-512.0999999999999,298.35999999999996,-810.46,0.3681366137748932,-22.1346,-0.36890999999999996,0.37268383374049885,570.5799999999998,5.705799999999998,-0.8975077990816364,2,0,32,8,20,0.40438666666666656,0.6942966666666666,4.328333333333335,-0.27500000000000024,0.19999999999999982,3.979999999999999,2.9866666666666664
one_symbol_first120,prefilter_h4_bias_h1_reversal,GBPJPY,36,18,0.5,148.03999999999996,433.3399999999999,-285.29999999999995,1.5188923939712582,7.362199999999998,0.2045055555555555,1.623102053252535,49.56,0.49560000000000004,2.987086359967715,3,0,10,10,16,0.6990250000000002,0.49546944444444435,4.175000000000001,-0.2583333333333333,0.2000000000000001,3.9833333333333334,1.6833333333333336
one_symbol_first120,prefilter_h4_bias_h1_reversal,GBPUSD,96,46,0.4791666666666667,-91.74000000000001,904.5800000000003,-996.3199999999998,0.90792114983138,-4.386800000000001,-0.045695833333333345,0.8982539800348834,223.38,2.2338,-0.4106903035186678,8,0,40,16,40,0.5834593750000002,0.5838645833333334,4.256249999999998,-0.29375000000000046,0.19999999999999962,3.9937499999999986,3.0062499999999983
one_symbol_first120,prefilter_h4_bias_h1_reversal,USDJPY,266,113,0.424812030075188,64.21999999999986,3270.6499999999996,-3206.43,1.0200285052223188,3.7305000000000073,0.01402443609022559,1.0273139023040179,318.25000000000006,3.1825000000000006,0.20179104477611892,32,4,125,79,58,0.6950729323308271,0.6841879699248116,4.253759398496241,-0.28308270676691594,0.20000000000000082,3.2954887218045124,3.1233082706766946
one_symbol_first120,prefilter_soft,AUDJPY,8,0,0.0,-157.91,0,-157.91,0.0,-6.864299999999999,-0.8580374999999999,0.0,157.91,1.5791,-1.0,0,0,5,0,3,0.19693750000000002,0.8580374999999999,4.3625,-0.2625,0.19999999999999998,4.425,2.7375
one_symbol_first120,prefilter_soft,EURJPY,105,40,0.38095238095238093,-20.180000000000035,1059.3,-1079.4800000000002,0.9813058139104011,-2.087399999999999,-0.019879999999999988,0.9559863535345439,238.40000000000003,2.3840000000000003,-0.08464765100671154,9,0,36,26,43,0.5739333333333332,0.5927542857142859,4.392380952380945,-0.2828571428571433,0.1999999999999996,4.298095238095238,3.484761904761904
one_symbol_first120,prefilter_soft,EURUSD,98,37,0.37755102040816324,-409.3499999999999,711.1700000000001,-1120.52,0.6346785421054512,-16.9922,-0.17338979591836734,0.6475861010523344,499.4799999999999,4.9948,-0.8195523344278048,5,1,40,13,44,0.5001877551020407,0.5906051020408161,4.375510204081627,-0.3000000000000005,0.19999999999999962,4.4755102040816315,3.7632653061224466
one_symbol_first120,prefilter_soft,GBPJPY,69,31,0.4492753623188406,126.71000000000004,775.7099999999997,-649.0000000000001,1.1952388289676419,6.419799999999998,0.0930405797101449,1.2284658856353825,131.54,1.3154,0.9632811312148399,6,0,24,18,27,0.6429086956521738,0.5239826086956522,4.3246376811594205,-0.25507246376811626,0.19999999999999976,4.231884057971014,3.0260869565217385
one_symbol_first120,prefilter_soft,GBPUSD,123,46,0.37398373983739835,-159.55,1020.4800000000001,-1180.0300000000002,0.8647915730955992,-7.1107,-0.05781056910569105,0.8606130461970318,290.82,2.9082,-0.5486211402241937,8,1,41,20,61,0.5088552845528457,0.5737463414634146,4.292682926829262,-0.29024390243902454,0.19999999999999954,4.241463414634145,2.9520325203252007
one_symbol_first120,prefilter_soft,USDJPY,1055,418,0.3962085308056872,-1967.4,10760.360000000004,-12727.759999999995,0.8454244894624041,-83.66820000000004,-0.07930635071090052,0.846173532563762,2250.11,22.5011,-0.8743572536453773,100,15,492,234,314,0.6089997156398114,0.6497609478672983,4.356113744075841,-0.2846445497630386,0.19999999999999674,3.9896682464454902,3.6248341232227337
tokyo_first120,baseline_current,EURJPY,2,0,0.0,-45.12,0,-45.12,0.0,-2.0176,-1.0088,0.0,45.12,0.45119999999999993,-1.0,0,0,2,0,0,0.51935,1.0088,4.7,0.0,0.0,4.5,0.0
tokyo_first120,baseline_current,GBPJPY,6,2,0.3333333333333333,-40.3,19.26,-59.56,0.3233713901947616,-1.6029999999999998,-0.2671666666666666,0.3672035370282647,49.93,0.4993,-0.8071299819747646,0,0,2,0,4,0.4714666666666667,0.4932666666666667,4.533333333333333,0.0,0.0,4.3999999999999995,0.0
tokyo_first120,baseline_current,USDJPY,28,14,0.5,106.03999999999999,441.94,-335.90000000000003,1.3156891932122654,4.439,0.15853571428571428,1.3151848222780784,56.36,0.5636,1.8814762242725336,4,0,14,10,4,0.7951535714285712,0.6671678571428571,4.514285714285715,0.0,0.0,3.150000000000001,1.2642857142857142
tokyo_first120,prefilter_h1_h4_notopp,AUDJPY,4,0,0.0,-64.98,0,-64.98,0.0,-2.8072,-0.7018,0.0,64.98,0.6498,-1.0,0,0,2,0,2,0.24507500000000002,0.84495,3.7,-0.3,0.2,3.6500000000000004,2.25
tokyo_first120,prefilter_h1_h4_notopp,EURJPY,10,4,0.4,-41.390000000000015,92.24,-133.63,0.6902641622390182,-1.851,-0.1851,0.6760247838414954,57.080000000000005,0.5708000000000001,-0.7251226348983885,1,0,4,2,4,0.50307,0.6193,4.0600000000000005,-0.29999999999999993,0.19999999999999998,4.16,1.7399999999999998
tokyo_first120,prefilter_h1_h4_notopp,GBPJPY,12,4,0.3333333333333333,18.849999999999998,119.41999999999999,-100.57,1.1874316396539724,0.5255999999999997,0.04379999999999998,1.118075212292762,50.28999999999999,0.5029,0.37482600914694775,1,0,2,2,8,0.6988666666666666,0.5097583333333334,4.3,-0.29999999999999993,0.19999999999999998,4.3999999999999995,1.45
tokyo_first120,prefilter_h1_h4_notopp,USDJPY,80,38,0.475,229.73000000000008,1087.3999999999999,-857.67,1.2678536033672623,9.7135,0.12141874999999999,1.2710867751181218,141.41,1.4141,1.624566862315254,13,1,33,24,22,0.73973125,0.6293475000000002,4.381249999999999,-0.25875000000000037,0.19999999999999968,3.135,3.4749999999999988
tokyo_first120,prefilter_h4_bias_h1_reversal,AUDJPY,8,0,0.0,-128.5,0,-128.5,0.0,-5.5581,-0.6947625,0.0,128.5,1.2850000000000001,-1.0,1,1,4,0,3,0.2568375,0.7594125,3.6999999999999997,-0.3,0.19999999999999998,3.025,1.825
tokyo_first120,prefilter_h4_bias_h1_reversal,EURJPY,10,0,0.0,-200.38,0,-200.38,0.0,-8.612200000000001,-0.8612200000000001,0.0,200.38,2.0038,-1.0,0,0,8,0,2,0.17645,0.9144200000000001,4.34,-0.29999999999999993,0.19999999999999998,4.4399999999999995,2.6399999999999997
tokyo_first120,prefilter_h4_bias_h1_reversal,GBPJPY,4,2,0.5,13.17,25.75,-12.58,2.046899841017488,0.6037999999999999,0.15094999999999997,2.139675349188373,6.29,0.0629,2.0937996820349762,0,0,0,0,4,0.5735750000000001,0.24302500000000002,4.25,-0.3,0.2,4.35,2.25
tokyo_first120,prefilter_h4_bias_h1_reversal,USDJPY,82,34,0.4146341463414634,59.25999999999998,1090.25,-1030.99,1.057478734032338,2.549499999999999,0.031091463414634136,1.059108286752278,245.56,2.4556,0.2413259488516044,12,2,42,28,10,0.6923804878048779,0.7116195121951218,4.33292682926829,-0.2743902439024394,0.19999999999999968,3.365853658536585,3.692682926829267
tokyo_first120,prefilter_soft,AUDJPY,2,0,0.0,-49.62,0,-49.62,0.0,-2.0078,-1.0039,0.0,49.62,0.4961999999999999,-1.0,0,0,2,0,0,0.17915,1.0039,4.1,-0.3,0.2,4.2,0.0
tokyo_first120,prefilter_soft,EURJPY,12,2,0.16666666666666666,-154.28999999999996,13.02,-167.31,0.07781961628115473,-6.6866,-0.5572166666666667,0.07497994079074786,160.79999999999995,1.6079999999999997,-0.9595149253731343,0,0,6,0,6,0.25737499999999996,0.8031916666666667,4.35,-0.29999999999999993,0.19999999999999998,4.45,2.25
tokyo_first120,prefilter_soft,GBPJPY,14,12,0.8571428571428571,231.92999999999998,254.90999999999997,-22.98,11.092689295039163,9.5342,0.6810142857142857,10.492433293508563,11.490000000000009,0.1149000000000001,20.18537859007831,2,0,0,4,10,0.9095500000000001,0.22762142857142859,4.378571428571428,-0.23571428571428568,0.2,4.414285714285715,3.771428571428572
tokyo_first120,prefilter_soft,USDJPY,334,133,0.39820359281437123,-761.8900000000001,3444.7300000000005,-4206.620000000001,0.8188830937902639,-31.693999999999996,-0.09489221556886226,0.8184051694995853,1009.9000000000001,10.099,-0.7544212298247351,43,6,160,72,96,0.6280778443113769,0.6794946107784432,4.39550898203594,-0.2757485029940103,0.20000000000000123,4.019161676646709,3.6161676646706633
