run_id,rejected_before_selection_reason,session_label,symbol,rows
clean_first120__soft__no_be,previous_week_level_blocked,new_york,EURUSD,124
clean_first120__soft__no_be,previous_week_level_blocked,new_york,GBPJPY,93
clean_first120__soft__no_be,previous_week_level_blocked,new_york,GBPUSD,132
clean_first120__soft__no_be,previous_week_level_blocked,new_york,USDJPY,118
clean_first120__soft__no_be,previous_week_level_blocked,tokyo,AUDJPY,129
clean_first120__soft__no_be,previous_week_level_blocked,tokyo,EURJPY,105
clean_first120__soft__no_be,previous_week_level_blocked,tokyo,GBPJPY,131
clean_first120__soft__no_be,previous_week_level_blocked,tokyo,USDJPY,118
clean_first120__soft__no_be,session_invalidated,london,EURJPY,5
clean_first120__soft__no_be,session_invalidated,london,EURUSD,11
clean_first120__soft__no_be,session_invalidated,london,GBPJPY,2
clean_first120__soft__no_be,session_invalidated,london,GBPUSD,6
clean_first120__soft__no_be,session_invalidated,london,USDJPY,28
clean_first120__soft__no_be,session_invalidated,london_newyork_overlap,AUDJPY,5
clean_first120__soft__no_be,session_invalidated,london_newyork_overlap,EURJPY,3
clean_first120__soft__no_be,session_invalidated,london_newyork_overlap,EURUSD,8
clean_first120__soft__no_be,session_invalidated,london_newyork_overlap,GBPJPY,7
clean_first120__soft__no_be,session_invalidated,london_newyork_overlap,GBPUSD,10
clean_first120__soft__no_be,session_invalidated,london_newyork_overlap,USDJPY,29
clean_first120__soft__no_be,session_invalidated,new_york,EURJPY,1
clean_first120__soft__no_be,session_invalidated,new_york,EURUSD,8
clean_first120__soft__no_be,session_invalidated,new_york,GBPJPY,1
clean_first120__soft__no_be,session_invalidated,new_york,GBPUSD,1
clean_first120__soft__no_be,session_invalidated,new_york,USDJPY,7
clean_first120__soft__no_be,session_invalidated,tokyo,AUDJPY,3
clean_first120__soft__no_be,session_invalidated,tokyo,EURJPY,2
clean_first120__soft__no_be,session_invalidated,tokyo,GBPJPY,2
clean_first120__soft__no_be,session_invalidated,tokyo,USDJPY,38
clean_first120__soft__no_be,session_level_blocked,london,AUDJPY,393
clean_first120__soft__no_be,session_level_blocked,london,EURJPY,402
clean_first120__soft__no_be,session_level_blocked,london,EURUSD,404
clean_first120__soft__no_be,session_level_blocked,london,GBPJPY,386
clean_first120__soft__no_be,session_level_blocked,london,GBPUSD,441
clean_first120__soft__no_be,session_level_blocked,london,USDJPY,484
clean_first120__soft__no_be,session_level_blocked,london_newyork_overlap,AUDJPY,391
clean_first120__soft__no_be,session_level_blocked,london_newyork_overlap,EURJPY,412
clean_first120__soft__no_be,session_level_blocked,london_newyork_overlap,EURUSD,390
clean_first120__soft__no_be,session_level_blocked,london_newyork_overlap,GBPJPY,404
clean_first120__soft__no_be,session_level_blocked,london_newyork_overlap,GBPUSD,358
clean_first120__soft__no_be,session_level_blocked,london_newyork_overlap,USDJPY,467
clean_first120__soft__no_be,session_level_blocked,new_york,AUDJPY,434
clean_first120__soft__no_be,session_level_blocked,new_york,EURJPY,489
clean_first120__soft__no_be,session_level_blocked,new_york,EURUSD,510
clean_first120__soft__no_be,session_level_blocked,new_york,GBPJPY,448
clean_first120__soft__no_be,session_level_blocked,new_york,GBPUSD,480
clean_first120__soft__no_be,session_level_blocked,new_york,USDJPY,527
clean_first120__soft__no_be,session_level_blocked,tokyo,AUDJPY,485
clean_first120__soft__no_be,session_level_blocked,tokyo,EURJPY,545
clean_first120__soft__no_be,session_level_blocked,tokyo,GBPJPY,492
clean_first120__soft__no_be,session_level_blocked,tokyo,USDJPY,481
clean_first120__soft__no_be,spread_too_high,london,AUDJPY,108
clean_first120__soft__no_be,spread_too_high,london,EURJPY,125
clean_first120__soft__no_be,spread_too_high,london,EURUSD,102
clean_first120__soft__no_be,spread_too_high,london,GBPJPY,89
clean_first120__soft__no_be,spread_too_high,london,GBPUSD,114
clean_first120__soft__no_be,spread_too_high,london,USDJPY,39
clean_first120__soft__no_be,spread_too_high,london_newyork_overlap,AUDJPY,142
clean_first120__soft__no_be,spread_too_high,london_newyork_overlap,EURJPY,118
clean_first120__soft__no_be,spread_too_high,london_newyork_overlap,EURUSD,54
clean_first120__soft__no_be,spread_too_high,london_newyork_overlap,GBPJPY,81
clean_first120__soft__no_be,spread_too_high,london_newyork_overlap,GBPUSD,66
clean_first120__soft__no_be,spread_too_high,london_newyork_overlap,USDJPY,30
clean_first120__soft__no_be,spread_too_high,new_york,AUDJPY,130
clean_first120__soft__no_be,spread_too_high,new_york,EURJPY,116
clean_first120__soft__no_be,spread_too_high,new_york,EURUSD,57
clean_first120__soft__no_be,spread_too_high,new_york,GBPJPY,85
clean_first120__soft__no_be,spread_too_high,new_york,GBPUSD,67
clean_first120__soft__no_be,spread_too_high,new_york,USDJPY,48
clean_first120__soft__no_be,spread_too_high,tokyo,AUDJPY,153
clean_first120__soft__no_be,spread_too_high,tokyo,EURJPY,169
clean_first120__soft__no_be,spread_too_high,tokyo,GBPJPY,112
clean_first120__soft__no_be,spread_too_high,tokyo,USDJPY,61
clean_first120__soft__no_be,symbol_already_open,london,USDJPY,1
clean_first120__soft__no_be,symbol_already_open,london_newyork_overlap,EURUSD,1
clean_first120__soft__no_be,symbol_already_open,london_newyork_overlap,USDJPY,1
clean_first120__soft__no_be,symbol_already_open,new_york,GBPJPY,1
clean_first120__soft__no_be,symbol_already_open,new_york,GBPUSD,1
clean_first120__soft__no_be,symbol_already_open,new_york,USDJPY,8
london_first120__h1_h4_notopp__be_1_1r,session_invalidated,london,AUDJPY,6
london_first120__h1_h4_notopp__be_1_1r,session_invalidated,london,EURJPY,19
london_first120__h1_h4_notopp__be_1_1r,session_invalidated,london,EURUSD,14
london_first120__h1_h4_notopp__be_1_1r,session_invalidated,london,GBPJPY,22
london_first120__h1_h4_notopp__be_1_1r,session_invalidated,london,GBPUSD,25
london_first120__h1_h4_notopp__be_1_1r,session_invalidated,london,USDJPY,56
london_first120__h1_h4_notopp__be_1_1r,spread_too_high,london,AUDJPY,249
london_first120__h1_h4_notopp__be_1_1r,spread_too_high,london,EURJPY,235
london_first120__h1_h4_notopp__be_1_1r,spread_too_high,london,EURUSD,215
london_first120__h1_h4_notopp__be_1_1r,spread_too_high,london,GBPJPY,209
london_first120__h1_h4_notopp__be_1_1r,spread_too_high,london,GBPUSD,329
london_first120__h1_h4_notopp__be_1_1r,spread_too_high,london,USDJPY,83
london_first120__h1_h4_notopp__no_be,session_invalidated,london,AUDJPY,6
london_first120__h1_h4_notopp__no_be,session_invalidated,london,EURJPY,19
london_first120__h1_h4_notopp__no_be,session_invalidated,london,EURUSD,14
london_first120__h1_h4_notopp__no_be,session_invalidated,london,GBPJPY,22
london_first120__h1_h4_notopp__no_be,session_invalidated,london,GBPUSD,25
london_first120__h1_h4_notopp__no_be,session_invalidated,london,USDJPY,56
london_first120__h1_h4_notopp__no_be,spread_too_high,london,AUDJPY,249
london_first120__h1_h4_notopp__no_be,spread_too_high,london,EURJPY,235
london_first120__h1_h4_notopp__no_be,spread_too_high,london,EURUSD,215
london_first120__h1_h4_notopp__no_be,spread_too_high,london,GBPJPY,209
london_first120__h1_h4_notopp__no_be,spread_too_high,london,GBPUSD,329
london_first120__h1_h4_notopp__no_be,spread_too_high,london,USDJPY,83
london_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,london,AUDJPY,9
london_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,london,EURJPY,15
london_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,london,EURUSD,26
london_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,london,GBPJPY,23
london_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,london,GBPUSD,14
london_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,london,USDJPY,65
london_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,london,AUDJPY,313
london_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,london,EURJPY,234
london_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,london,EURUSD,236
london_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,london,GBPJPY,184
london_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,london,GBPUSD,226
london_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,london,USDJPY,90
london_first120__h4_bias_h1_rev__no_be,session_invalidated,london,AUDJPY,9
london_first120__h4_bias_h1_rev__no_be,session_invalidated,london,EURJPY,15
london_first120__h4_bias_h1_rev__no_be,session_invalidated,london,EURUSD,26
london_first120__h4_bias_h1_rev__no_be,session_invalidated,london,GBPJPY,23
london_first120__h4_bias_h1_rev__no_be,session_invalidated,london,GBPUSD,14
london_first120__h4_bias_h1_rev__no_be,session_invalidated,london,USDJPY,65
london_first120__h4_bias_h1_rev__no_be,spread_too_high,london,AUDJPY,313
london_first120__h4_bias_h1_rev__no_be,spread_too_high,london,EURJPY,234
london_first120__h4_bias_h1_rev__no_be,spread_too_high,london,EURUSD,236
london_first120__h4_bias_h1_rev__no_be,spread_too_high,london,GBPJPY,184
london_first120__h4_bias_h1_rev__no_be,spread_too_high,london,GBPUSD,226
london_first120__h4_bias_h1_rev__no_be,spread_too_high,london,USDJPY,90
london_first120__london_focused_diagnostic__be_1_1r,session_invalidated,london,AUDJPY,6
london_first120__london_focused_diagnostic__be_1_1r,session_invalidated,london,EURJPY,19
london_first120__london_focused_diagnostic__be_1_1r,session_invalidated,london,EURUSD,14
london_first120__london_focused_diagnostic__be_1_1r,session_invalidated,london,GBPJPY,22
london_first120__london_focused_diagnostic__be_1_1r,session_invalidated,london,GBPUSD,25
london_first120__london_focused_diagnostic__be_1_1r,session_invalidated,london,USDJPY,56
london_first120__london_focused_diagnostic__be_1_1r,spread_too_high,london,AUDJPY,249
london_first120__london_focused_diagnostic__be_1_1r,spread_too_high,london,EURJPY,235
london_first120__london_focused_diagnostic__be_1_1r,spread_too_high,london,EURUSD,215
london_first120__london_focused_diagnostic__be_1_1r,spread_too_high,london,GBPJPY,209
london_first120__london_focused_diagnostic__be_1_1r,spread_too_high,london,GBPUSD,329
london_first120__london_focused_diagnostic__be_1_1r,spread_too_high,london,USDJPY,83
london_first120__soft__be_1_1r,session_invalidated,london,AUDJPY,1
london_first120__soft__be_1_1r,session_invalidated,london,EURJPY,12
london_first120__soft__be_1_1r,session_invalidated,london,EURUSD,11
london_first120__soft__be_1_1r,session_invalidated,london,GBPJPY,11
london_first120__soft__be_1_1r,session_invalidated,london,GBPUSD,6
london_first120__soft__be_1_1r,session_invalidated,london,USDJPY,190
london_first120__soft__be_1_1r,spread_too_high,london,AUDJPY,520
london_first120__soft__be_1_1r,spread_too_high,london,EURJPY,521
london_first120__soft__be_1_1r,spread_too_high,london,EURUSD,549
london_first120__soft__be_1_1r,spread_too_high,london,GBPJPY,541
london_first120__soft__be_1_1r,spread_too_high,london,GBPUSD,558
london_first120__soft__be_1_1r,spread_too_high,london,USDJPY,300
london_first120__soft__no_be,session_invalidated,london,AUDJPY,1
london_first120__soft__no_be,session_invalidated,london,EURJPY,12
london_first120__soft__no_be,session_invalidated,london,EURUSD,11
london_first120__soft__no_be,session_invalidated,london,GBPJPY,11
london_first120__soft__no_be,session_invalidated,london,GBPUSD,6
london_first120__soft__no_be,session_invalidated,london,USDJPY,190
london_first120__soft__no_be,spread_too_high,london,AUDJPY,520
london_first120__soft__no_be,spread_too_high,london,EURJPY,521
london_first120__soft__no_be,spread_too_high,london,EURUSD,549
london_first120__soft__no_be,spread_too_high,london,GBPJPY,541
london_first120__soft__no_be,spread_too_high,london,GBPUSD,558
london_first120__soft__no_be,spread_too_high,london,USDJPY,300
newyork_first120__h1_h4_notopp__be_1_1r,session_invalidated,new_york,EURJPY,1
newyork_first120__h1_h4_notopp__be_1_1r,session_invalidated,new_york,EURUSD,12
newyork_first120__h1_h4_notopp__be_1_1r,session_invalidated,new_york,GBPJPY,12
newyork_first120__h1_h4_notopp__be_1_1r,session_invalidated,new_york,GBPUSD,5
newyork_first120__h1_h4_notopp__be_1_1r,session_invalidated,new_york,USDJPY,22
newyork_first120__h1_h4_notopp__be_1_1r,spread_too_high,new_york,AUDJPY,168
newyork_first120__h1_h4_notopp__be_1_1r,spread_too_high,new_york,EURJPY,159
newyork_first120__h1_h4_notopp__be_1_1r,spread_too_high,new_york,EURUSD,144
newyork_first120__h1_h4_notopp__be_1_1r,spread_too_high,new_york,GBPJPY,133
newyork_first120__h1_h4_notopp__be_1_1r,spread_too_high,new_york,GBPUSD,124
newyork_first120__h1_h4_notopp__be_1_1r,spread_too_high,new_york,USDJPY,102
newyork_first120__h1_h4_notopp__no_be,session_invalidated,new_york,EURJPY,1
newyork_first120__h1_h4_notopp__no_be,session_invalidated,new_york,EURUSD,12
newyork_first120__h1_h4_notopp__no_be,session_invalidated,new_york,GBPJPY,12
newyork_first120__h1_h4_notopp__no_be,session_invalidated,new_york,GBPUSD,5
newyork_first120__h1_h4_notopp__no_be,session_invalidated,new_york,USDJPY,22
newyork_first120__h1_h4_notopp__no_be,spread_too_high,new_york,AUDJPY,168
newyork_first120__h1_h4_notopp__no_be,spread_too_high,new_york,EURJPY,159
newyork_first120__h1_h4_notopp__no_be,spread_too_high,new_york,EURUSD,144
newyork_first120__h1_h4_notopp__no_be,spread_too_high,new_york,GBPJPY,133
newyork_first120__h1_h4_notopp__no_be,spread_too_high,new_york,GBPUSD,124
newyork_first120__h1_h4_notopp__no_be,spread_too_high,new_york,USDJPY,102
newyork_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,new_york,AUDJPY,3
newyork_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,new_york,EURJPY,3
newyork_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,new_york,EURUSD,3
newyork_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,new_york,GBPJPY,5
newyork_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,new_york,GBPUSD,11
newyork_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,new_york,USDJPY,18
newyork_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,new_york,AUDJPY,239
newyork_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,new_york,EURJPY,229
newyork_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,new_york,EURUSD,173
newyork_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,new_york,GBPJPY,171
newyork_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,new_york,GBPUSD,138
newyork_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,new_york,USDJPY,85
newyork_first120__h4_bias_h1_rev__no_be,session_invalidated,new_york,AUDJPY,3
newyork_first120__h4_bias_h1_rev__no_be,session_invalidated,new_york,EURJPY,3
newyork_first120__h4_bias_h1_rev__no_be,session_invalidated,new_york,EURUSD,3
newyork_first120__h4_bias_h1_rev__no_be,session_invalidated,new_york,GBPJPY,5
newyork_first120__h4_bias_h1_rev__no_be,session_invalidated,new_york,GBPUSD,11
newyork_first120__h4_bias_h1_rev__no_be,session_invalidated,new_york,USDJPY,18
newyork_first120__h4_bias_h1_rev__no_be,spread_too_high,new_york,AUDJPY,239
newyork_first120__h4_bias_h1_rev__no_be,spread_too_high,new_york,EURJPY,229
newyork_first120__h4_bias_h1_rev__no_be,spread_too_high,new_york,EURUSD,173
newyork_first120__h4_bias_h1_rev__no_be,spread_too_high,new_york,GBPJPY,171
newyork_first120__h4_bias_h1_rev__no_be,spread_too_high,new_york,GBPUSD,138
newyork_first120__h4_bias_h1_rev__no_be,spread_too_high,new_york,USDJPY,85
newyork_first120__soft__be_1_1r,session_invalidated,new_york,EURJPY,4
newyork_first120__soft__be_1_1r,session_invalidated,new_york,EURUSD,8
newyork_first120__soft__be_1_1r,session_invalidated,new_york,GBPJPY,1
newyork_first120__soft__be_1_1r,session_invalidated,new_york,GBPUSD,3
newyork_first120__soft__be_1_1r,session_invalidated,new_york,USDJPY,13
newyork_first120__soft__be_1_1r,spread_too_high,new_york,AUDJPY,206
newyork_first120__soft__be_1_1r,spread_too_high,new_york,EURJPY,226
newyork_first120__soft__be_1_1r,spread_too_high,new_york,EURUSD,211
newyork_first120__soft__be_1_1r,spread_too_high,new_york,GBPJPY,238
newyork_first120__soft__be_1_1r,spread_too_high,new_york,GBPUSD,183
newyork_first120__soft__be_1_1r,spread_too_high,new_york,USDJPY,174
newyork_first120__soft__no_be,session_invalidated,new_york,EURJPY,4
newyork_first120__soft__no_be,session_invalidated,new_york,EURUSD,8
newyork_first120__soft__no_be,session_invalidated,new_york,GBPJPY,1
newyork_first120__soft__no_be,session_invalidated,new_york,GBPUSD,3
newyork_first120__soft__no_be,session_invalidated,new_york,USDJPY,13
newyork_first120__soft__no_be,spread_too_high,new_york,AUDJPY,206
newyork_first120__soft__no_be,spread_too_high,new_york,EURJPY,226
newyork_first120__soft__no_be,spread_too_high,new_york,EURUSD,211
newyork_first120__soft__no_be,spread_too_high,new_york,GBPJPY,238
newyork_first120__soft__no_be,spread_too_high,new_york,GBPUSD,183
newyork_first120__soft__no_be,spread_too_high,new_york,USDJPY,174
one_first120__h1_h4_notopp__be_1_1r,session_invalidated,london,AUDJPY,6
one_first120__h1_h4_notopp__be_1_1r,session_invalidated,london,EURJPY,19
one_first120__h1_h4_notopp__be_1_1r,session_invalidated,london,EURUSD,14
one_first120__h1_h4_notopp__be_1_1r,session_invalidated,london,GBPJPY,22
one_first120__h1_h4_notopp__be_1_1r,session_invalidated,london,GBPUSD,25
one_first120__h1_h4_notopp__be_1_1r,session_invalidated,london,USDJPY,56
one_first120__h1_h4_notopp__be_1_1r,session_invalidated,london_newyork_overlap,AUDJPY,7
one_first120__h1_h4_notopp__be_1_1r,session_invalidated,london_newyork_overlap,EURJPY,24
one_first120__h1_h4_notopp__be_1_1r,session_invalidated,london_newyork_overlap,EURUSD,43
one_first120__h1_h4_notopp__be_1_1r,session_invalidated,london_newyork_overlap,GBPJPY,25
one_first120__h1_h4_notopp__be_1_1r,session_invalidated,london_newyork_overlap,GBPUSD,48
one_first120__h1_h4_notopp__be_1_1r,session_invalidated,london_newyork_overlap,USDJPY,95
one_first120__h1_h4_notopp__be_1_1r,session_invalidated,new_york,EURJPY,1
one_first120__h1_h4_notopp__be_1_1r,session_invalidated,new_york,EURUSD,17
one_first120__h1_h4_notopp__be_1_1r,session_invalidated,new_york,GBPJPY,14
one_first120__h1_h4_notopp__be_1_1r,session_invalidated,new_york,GBPUSD,6
one_first120__h1_h4_notopp__be_1_1r,session_invalidated,new_york,USDJPY,27
one_first120__h1_h4_notopp__be_1_1r,session_invalidated,tokyo,AUDJPY,5
one_first120__h1_h4_notopp__be_1_1r,session_invalidated,tokyo,EURJPY,3
one_first120__h1_h4_notopp__be_1_1r,session_invalidated,tokyo,GBPJPY,3
one_first120__h1_h4_notopp__be_1_1r,session_invalidated,tokyo,USDJPY,67
one_first120__h1_h4_notopp__be_1_1r,spread_too_high,london,AUDJPY,249
one_first120__h1_h4_notopp__be_1_1r,spread_too_high,london,EURJPY,235
one_first120__h1_h4_notopp__be_1_1r,spread_too_high,london,EURUSD,215
one_first120__h1_h4_notopp__be_1_1r,spread_too_high,london,GBPJPY,209
one_first120__h1_h4_notopp__be_1_1r,spread_too_high,london,GBPUSD,329
one_first120__h1_h4_notopp__be_1_1r,spread_too_high,london,USDJPY,83
one_first120__h1_h4_notopp__be_1_1r,spread_too_high,london_newyork_overlap,AUDJPY,212
one_first120__h1_h4_notopp__be_1_1r,spread_too_high,london_newyork_overlap,EURJPY,156
one_first120__h1_h4_notopp__be_1_1r,spread_too_high,london_newyork_overlap,EURUSD,158
one_first120__h1_h4_notopp__be_1_1r,spread_too_high,london_newyork_overlap,GBPJPY,181
one_first120__h1_h4_notopp__be_1_1r,spread_too_high,london_newyork_overlap,GBPUSD,165
one_first120__h1_h4_notopp__be_1_1r,spread_too_high,london_newyork_overlap,USDJPY,65
one_first120__h1_h4_notopp__be_1_1r,spread_too_high,new_york,AUDJPY,182
one_first120__h1_h4_notopp__be_1_1r,spread_too_high,new_york,EURJPY,162
one_first120__h1_h4_notopp__be_1_1r,spread_too_high,new_york,EURUSD,144
one_first120__h1_h4_notopp__be_1_1r,spread_too_high,new_york,GBPJPY,149
one_first120__h1_h4_notopp__be_1_1r,spread_too_high,new_york,GBPUSD,132
one_first120__h1_h4_notopp__be_1_1r,spread_too_high,new_york,USDJPY,107
one_first120__h1_h4_notopp__be_1_1r,spread_too_high,tokyo,AUDJPY,225
one_first120__h1_h4_notopp__be_1_1r,spread_too_high,tokyo,EURJPY,183
one_first120__h1_h4_notopp__be_1_1r,spread_too_high,tokyo,GBPJPY,149
one_first120__h1_h4_notopp__be_1_1r,spread_too_high,tokyo,USDJPY,69
one_first120__h1_h4_notopp__be_1_1r,symbol_already_open,london_newyork_overlap,USDJPY,2
one_first120__h1_h4_notopp__be_1_1r,symbol_already_open,new_york,EURUSD,9
one_first120__h1_h4_notopp__be_1_1r,symbol_already_open,new_york,GBPJPY,2
one_first120__h1_h4_notopp__be_1_1r,symbol_already_open,new_york,GBPUSD,14
one_first120__h1_h4_notopp__be_1_1r,symbol_already_open,new_york,USDJPY,6
one_first120__h1_h4_notopp__no_be,session_invalidated,london,AUDJPY,6
one_first120__h1_h4_notopp__no_be,session_invalidated,london,EURJPY,19
one_first120__h1_h4_notopp__no_be,session_invalidated,london,EURUSD,14
one_first120__h1_h4_notopp__no_be,session_invalidated,london,GBPJPY,22
one_first120__h1_h4_notopp__no_be,session_invalidated,london,GBPUSD,25
one_first120__h1_h4_notopp__no_be,session_invalidated,london,USDJPY,56
one_first120__h1_h4_notopp__no_be,session_invalidated,london_newyork_overlap,AUDJPY,7
one_first120__h1_h4_notopp__no_be,session_invalidated,london_newyork_overlap,EURJPY,24
one_first120__h1_h4_notopp__no_be,session_invalidated,london_newyork_overlap,EURUSD,43
one_first120__h1_h4_notopp__no_be,session_invalidated,london_newyork_overlap,GBPJPY,25
one_first120__h1_h4_notopp__no_be,session_invalidated,london_newyork_overlap,GBPUSD,48
one_first120__h1_h4_notopp__no_be,session_invalidated,london_newyork_overlap,USDJPY,95
one_first120__h1_h4_notopp__no_be,session_invalidated,new_york,EURJPY,1
one_first120__h1_h4_notopp__no_be,session_invalidated,new_york,EURUSD,17
one_first120__h1_h4_notopp__no_be,session_invalidated,new_york,GBPJPY,14
one_first120__h1_h4_notopp__no_be,session_invalidated,new_york,GBPUSD,6
one_first120__h1_h4_notopp__no_be,session_invalidated,new_york,USDJPY,27
one_first120__h1_h4_notopp__no_be,session_invalidated,tokyo,AUDJPY,5
one_first120__h1_h4_notopp__no_be,session_invalidated,tokyo,EURJPY,3
one_first120__h1_h4_notopp__no_be,session_invalidated,tokyo,GBPJPY,3
one_first120__h1_h4_notopp__no_be,session_invalidated,tokyo,USDJPY,67
one_first120__h1_h4_notopp__no_be,spread_too_high,london,AUDJPY,249
one_first120__h1_h4_notopp__no_be,spread_too_high,london,EURJPY,235
one_first120__h1_h4_notopp__no_be,spread_too_high,london,EURUSD,215
one_first120__h1_h4_notopp__no_be,spread_too_high,london,GBPJPY,209
one_first120__h1_h4_notopp__no_be,spread_too_high,london,GBPUSD,329
one_first120__h1_h4_notopp__no_be,spread_too_high,london,USDJPY,83
one_first120__h1_h4_notopp__no_be,spread_too_high,london_newyork_overlap,AUDJPY,212
one_first120__h1_h4_notopp__no_be,spread_too_high,london_newyork_overlap,EURJPY,156
one_first120__h1_h4_notopp__no_be,spread_too_high,london_newyork_overlap,EURUSD,158
one_first120__h1_h4_notopp__no_be,spread_too_high,london_newyork_overlap,GBPJPY,181
one_first120__h1_h4_notopp__no_be,spread_too_high,london_newyork_overlap,GBPUSD,165
one_first120__h1_h4_notopp__no_be,spread_too_high,london_newyork_overlap,USDJPY,65
one_first120__h1_h4_notopp__no_be,spread_too_high,new_york,AUDJPY,182
one_first120__h1_h4_notopp__no_be,spread_too_high,new_york,EURJPY,162
one_first120__h1_h4_notopp__no_be,spread_too_high,new_york,EURUSD,144
one_first120__h1_h4_notopp__no_be,spread_too_high,new_york,GBPJPY,149
one_first120__h1_h4_notopp__no_be,spread_too_high,new_york,GBPUSD,132
one_first120__h1_h4_notopp__no_be,spread_too_high,new_york,USDJPY,107
one_first120__h1_h4_notopp__no_be,spread_too_high,tokyo,AUDJPY,225
one_first120__h1_h4_notopp__no_be,spread_too_high,tokyo,EURJPY,183
one_first120__h1_h4_notopp__no_be,spread_too_high,tokyo,GBPJPY,149
one_first120__h1_h4_notopp__no_be,spread_too_high,tokyo,USDJPY,69
one_first120__h1_h4_notopp__no_be,symbol_already_open,london_newyork_overlap,USDJPY,2
one_first120__h1_h4_notopp__no_be,symbol_already_open,new_york,EURUSD,9
one_first120__h1_h4_notopp__no_be,symbol_already_open,new_york,GBPJPY,3
one_first120__h1_h4_notopp__no_be,symbol_already_open,new_york,GBPUSD,14
one_first120__h1_h4_notopp__no_be,symbol_already_open,new_york,USDJPY,6
one_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,london,AUDJPY,9
one_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,london,EURJPY,15
one_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,london,EURUSD,26
one_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,london,GBPJPY,23
one_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,london,GBPUSD,14
one_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,london,USDJPY,65
one_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,london_newyork_overlap,AUDJPY,18
one_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,london_newyork_overlap,EURJPY,8
one_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,london_newyork_overlap,EURUSD,34
one_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,london_newyork_overlap,GBPJPY,27
one_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,london_newyork_overlap,GBPUSD,46
one_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,london_newyork_overlap,USDJPY,98
one_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,new_york,AUDJPY,3
one_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,new_york,EURJPY,3
one_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,new_york,EURUSD,13
one_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,new_york,GBPJPY,5
one_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,new_york,GBPUSD,12
one_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,new_york,USDJPY,19
one_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,tokyo,AUDJPY,1
one_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,tokyo,EURJPY,6
one_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,tokyo,GBPJPY,4
one_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,tokyo,USDJPY,80
one_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,london,AUDJPY,313
one_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,london,EURJPY,234
one_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,london,EURUSD,236
one_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,london,GBPJPY,184
one_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,london,GBPUSD,226
one_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,london,USDJPY,90
one_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,london_newyork_overlap,AUDJPY,294
one_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,london_newyork_overlap,EURJPY,214
one_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,london_newyork_overlap,EURUSD,146
one_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,london_newyork_overlap,GBPJPY,161
