scenario_id,experiment_id,target_room_bucket,nearest_obstacle_type,obstacle_distance_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,break_even_triggered,break_even_exits,full_sl_exits,tp_exits,time_exits,avg_mfe_r,avg_mae_r,avg_final_score,avg_target_room_score,avg_retest_score,avg_m15_best_score,avg_m5_best_score
london_first120,baseline_current,zero,previous_day_low,lt_0_8r,2,0,0.0,-48.4,0,-48.4,0.0,-2.0,-1.0,0.0,48.4,0.484,-1.0,0,0,2,0,0,0.1454,1.0,4.7,0.0,0.0,4.5,0.0
london_first120,baseline_current,zero,recent_rejection_zone,lt_0_8r,4,2,0.5,18.520000000000003,68.0,-49.480000000000004,1.37429264349232,0.9575999999999998,0.23939999999999995,1.4677608440797185,26.04,0.2604,0.7112135176651307,1,0,2,2,0,0.951975,0.6894250000000001,4.45,0.0,0.0,4.35,0.0
london_first120,baseline_current,zero,round_number,0_8_to_1_0r,4,2,0.5,27.520000000000003,42.1,-14.58,2.887517146776406,1.0030000000000001,0.25075000000000003,2.5492740191535375,7.29,0.0729,3.7750342935528125,0,0,0,0,4,0.5089,0.43127499999999996,4.45,0.0,0.0,2.25,2.1
london_first120,baseline_current,zero,round_number,lt_0_8r,8,6,0.75,116.35999999999999,163.88,-47.52,3.4486531986531985,4.8352,0.6044,3.411811652035116,23.760000000000005,0.23760000000000006,4.897306397306395,2,0,2,2,4,0.9484875,0.49205,4.65,0.0,0.0,3.375,1.125
london_first120,baseline_current,zero,session_high,lt_0_8r,2,2,1.0,75.5,75.5,0,inf,3.02,1.51,inf,0.0,0.0,inf,0,0,0,2,0,1.51,0.31,4.4,0.0,0.0,0.0,4.2
london_first120,london_focused_diagnostic,negative,current_day_high,lt_0_8r,13,7,0.5384615384615384,139.79,220.47,-80.68,2.732647496281606,5.721299999999999,0.44009999999999994,2.643815543743715,36.52,0.3652,3.8277656078860893,4,1,2,5,5,1.0504,0.6645923076923077,4.3307692307692305,-0.29999999999999993,0.2,3.784615384615385,2.6769230769230767
london_first120,london_focused_diagnostic,negative,current_day_low,lt_0_8r,13,4,0.3076923076923077,-64.93999999999997,111.08,-176.01999999999998,0.6310646517441201,-2.8474999999999993,-0.2190384615384615,0.6201003282012968,124.42999999999998,1.2442999999999997,-0.521899863376999,1,0,7,2,4,0.6086384615384616,0.931076923076923,4.246153846153846,-0.29999999999999993,0.2,3.6769230769230767,2.0076923076923077
london_first120,london_focused_diagnostic,negative,failed_breakout_level,lt_0_8r,14,5,0.35714285714285715,7.400000000000013,177.0,-169.6,1.0436320754716981,0.3348000000000002,0.023914285714285728,1.0461958771421476,99.89999999999999,0.9989999999999999,0.07407407407407421,5,1,7,5,1,0.9750214285714286,0.759857142857143,4.214285714285714,-0.29999999999999993,0.2,3.671428571428572,3.4285714285714293
london_first120,london_focused_diagnostic,negative,h4_confirmed_swing_high,lt_0_8r,1,1,1.0,1.12,1.12,0,inf,0.0462,0.0462,inf,0.0,0.0,inf,0,0,0,0,1,1.0546,0.3739,4.4,-0.3,0.2,4.5,4.2
london_first120,london_focused_diagnostic,negative,opening_range_low,lt_0_8r,1,0,0.0,-22.16,0,-22.16,0.0,-1.0036,-1.0036,0.0,22.16,0.22160000000000002,-1.0,0,0,1,0,0,0.2174,1.0036,4.4,-0.3,0.2,4.5,0.0
london_first120,london_focused_diagnostic,negative,pre_session_high,lt_0_8r,5,1,0.2,-33.67999999999999,45.28,-78.96,0.5734549138804459,-1.4927,-0.29853999999999997,0.5499849261380766,47.11,0.47109999999999996,-0.7149225217575885,2,0,4,1,0,0.8290200000000001,0.8357800000000001,4.4,-0.3,0.2,3.6,3.6
london_first120,london_focused_diagnostic,negative,previous_day_high,lt_0_8r,3,2,0.6666666666666666,37.1,62.05,-24.95,2.4869739478957915,1.7288,0.5762666666666666,2.7287999999999997,24.95,0.24949999999999997,1.4869739478957917,1,0,1,1,1,1.0110666666666666,0.5934,4.4,-0.3,0.20000000000000004,4.5,2.6333333333333333
london_first120,london_focused_diagnostic,negative,previous_day_low,lt_0_8r,2,0,0.0,-44.269999999999996,0,-44.269999999999996,0.0,-2.0087,-1.00435,0.0,44.269999999999996,0.4426999999999999,-1.0,0,0,2,0,0,0.28865,1.00435,4.4,-0.3,0.2,4.5,2.25
london_first120,london_focused_diagnostic,negative,previous_week_high,lt_0_8r,1,1,1.0,35.45,35.45,0,inf,1.4981,1.4981,inf,0.0,0.0,inf,1,0,0,1,0,1.4981,0.5547,4.4,-0.3,0.2,4.5,4.5
london_first120,london_focused_diagnostic,negative,recent_equal_lows,lt_0_8r,4,2,0.5,5.09,52.95,-47.86,1.1063518595904722,0.2959999999999998,0.07399999999999995,1.147579398713666,47.86,0.4786,0.1063518595904722,1,0,2,1,1,0.967225,0.7585250000000001,4.25,-0.3,0.2,4.35,2.175
london_first120,london_focused_diagnostic,negative,recent_rejection_zone,lt_0_8r,8,3,0.375,-15.559999999999992,106.34,-121.9,0.8723543888433142,-0.5256000000000003,-0.06570000000000004,0.8958197062496284,72.03,0.7203,-0.2160211023184783,2,0,5,3,0,0.8204999999999999,0.8979375,4.225,-0.3,0.19999999999999998,3.3375,3.1624999999999996
london_first120,london_focused_diagnostic,negative,round_number,lt_0_8r,6,2,0.3333333333333333,-56.25,17.57,-73.82000000000001,0.23801137903007313,-2.4753999999999996,-0.4125666666666666,0.22044466838823457,60.1,0.601,-0.9359400998336106,0,0,3,0,3,0.5866166666666667,0.7965833333333333,4.3500000000000005,-0.3,0.19999999999999998,4.45,3.6999999999999997
london_first120,london_focused_diagnostic,negative,session_low,lt_0_8r,3,2,0.6666666666666666,46.06999999999999,69.72999999999999,-23.66,2.947168216398985,1.9963000000000002,0.6654333333333334,2.9963,23.66,0.2366,1.9471682163989854,1,0,1,2,0,1.1159333333333334,0.6341,4.3,-0.3,0.20000000000000004,4.3999999999999995,4.3
london_first120,london_focused_diagnostic,negative,wick_cluster_zone,lt_0_8r,1,1,1.0,36.1,36.1,0,inf,1.5033,1.5033,inf,0.0,0.0,inf,1,0,0,1,0,1.5033,0.5423,4.4,-0.3,0.2,0.0,4.5
london_first120,london_focused_diagnostic,zero,failed_breakout_level,0_8_to_1_0r,1,0,0.0,-23.8,0,-23.8,0.0,-1.0243,-1.0243,0.0,23.8,0.23800000000000002,-1.0,0,0,1,0,0,0.1667,1.1806,3.6,0.0,0.2,3.4,0.0
london_first120,london_focused_diagnostic,zero,round_number,0_8_to_1_0r,1,0,0.0,-7.21,0,-7.21,0.0,-0.3237,-0.3237,0.0,7.21,0.0721,-1.0,0,0,0,0,1,0.3237,0.4855,4.7,0.0,0.2,4.5,4.5
london_first120,prefilter_h1_h4_notopp,negative,current_day_high,lt_0_8r,26,15,0.5769230769230769,284.99999999999994,446.9500000000001,-161.95,2.7598024081506645,11.7,0.44999999999999996,2.68159018066315,36.520000000000024,0.36520000000000025,7.803943044906894,4,1,4,10,11,0.8888884615384615,0.46603461538461544,4.330769230769231,-0.2999999999999999,0.20000000000000007,3.784615384615385,2.676923076923077
london_first120,prefilter_h1_h4_notopp,negative,current_day_low,lt_0_8r,26,8,0.3076923076923077,-129.87999999999997,222.16,-352.04,0.63106465174412,-5.694999999999999,-0.21903846153846152,0.6201003282012968,189.36999999999998,1.8937,-0.6858530918308073,1,0,14,4,8,0.4830846153846154,0.753823076923077,4.246153846153847,-0.2999999999999999,0.20000000000000007,3.676923076923077,2.0076923076923077
london_first120,prefilter_h1_h4_notopp,negative,failed_breakout_level,lt_0_8r,28,10,0.35714285714285715,-9.199999999999982,354.0,-363.20000000000005,0.9746696035242289,-0.3612999999999993,-0.012903571428571403,0.9767289075532828,123.89999999999999,1.239,-0.07425343018563343,5,1,15,10,2,0.7583035714285715,0.6755821428571427,4.214285714285714,-0.29999999999999993,0.2000000000000001,3.671428571428572,3.4285714285714297
london_first120,prefilter_h1_h4_notopp,negative,h4_confirmed_swing_high,lt_0_8r,2,2,1.0,2.24,2.24,0,inf,0.0924,0.0462,inf,0.0,0.0,inf,0,0,0,0,2,0.5504,0.18695,4.4,-0.3,0.2,4.5,4.2
london_first120,prefilter_h1_h4_notopp,negative,opening_range_low,lt_0_8r,2,0,0.0,-44.32,0,-44.32,0.0,-2.0072,-1.0036,0.0,44.32,0.44320000000000004,-1.0,0,0,2,0,0,0.1087,1.0036,4.4,-0.3,0.2,4.5,0.0
london_first120,prefilter_h1_h4_notopp,negative,pre_session_high,lt_0_8r,10,3,0.3,-24.58999999999999,125.86,-150.45,0.8365569956796278,-1.1631999999999996,-0.11631999999999995,0.81586195979104,80.78999999999999,0.8079,-0.3043693526426537,2,0,7,3,0,0.74746,0.71789,4.3999999999999995,-0.29999999999999993,0.19999999999999998,3.6,3.6
london_first120,prefilter_h1_h4_notopp,negative,previous_day_high,lt_0_8r,6,4,0.6666666666666666,74.2,124.1,-49.9,2.4869739478957915,3.4575999999999993,0.5762666666666666,2.7287999999999997,24.95,0.24949999999999997,2.9739478957915835,1,0,2,2,2,0.9603333333333334,0.4633666666666667,4.3999999999999995,-0.3,0.19999999999999998,4.5,2.6333333333333333
london_first120,prefilter_h1_h4_notopp,negative,previous_day_low,lt_0_8r,4,0,0.0,-88.53999999999999,0,-88.53999999999999,0.0,-4.0174,-1.00435,0.0,88.53999999999999,0.8853999999999999,-1.0,0,0,4,0,0,0.144325,1.00435,4.4,-0.3,0.2,4.5,2.25
london_first120,prefilter_h1_h4_notopp,negative,previous_week_high,lt_0_8r,2,2,1.0,70.9,70.9,0,inf,2.9962,1.4981,inf,0.0,0.0,inf,1,0,0,2,0,1.4981,0.27735,4.4,-0.3,0.2,4.5,4.5
london_first120,prefilter_h1_h4_notopp,negative,recent_equal_lows,lt_0_8r,8,4,0.5,8.41,105.9,-97.49000000000001,1.0862652579751768,0.5919999999999996,0.07399999999999995,1.147579398713666,49.63,0.4963,0.16945395929881119,1,0,4,2,2,0.7713249999999999,0.6299750000000001,4.25,-0.3,0.19999999999999998,4.35,2.175
london_first120,prefilter_h1_h4_notopp,negative,recent_rejection_zone,lt_0_8r,16,6,0.375,-31.119999999999987,212.68,-243.79999999999998,0.8723543888433143,-1.0512000000000004,-0.06570000000000002,0.8958197062496286,97.03999999999999,0.9703999999999999,-0.3206924979389941,2,0,10,6,0,0.6927187499999999,0.7642874999999999,4.225,-0.29999999999999993,0.20000000000000004,3.3375,3.1625
london_first120,prefilter_h1_h4_notopp,negative,round_number,lt_0_8r,12,4,0.3333333333333333,-112.50000000000001,35.14,-147.64,0.2380113790300732,-4.9508,-0.4125666666666667,0.22044466838823457,116.35000000000001,1.1635000000000002,-0.9669101847872799,0,0,6,0,6,0.35164166666666663,0.6629083333333332,4.35,-0.29999999999999993,0.19999999999999998,4.45,3.7000000000000006
london_first120,prefilter_h1_h4_notopp,negative,session_low,lt_0_8r,6,4,0.6666666666666666,92.13999999999999,139.45999999999998,-47.32,2.947168216398985,3.9926000000000004,0.6654333333333334,2.9963,23.66,0.2366,3.894336432797971,1,0,2,4,0,1.0573500000000002,0.48371666666666663,4.300000000000001,-0.3,0.19999999999999998,4.3999999999999995,4.3
london_first120,prefilter_h1_h4_notopp,negative,wick_cluster_zone,lt_0_8r,2,2,1.0,72.2,72.2,0,inf,3.0066,1.5033,inf,0.0,0.0,inf,1,0,0,2,0,1.5033,0.27115,4.4,-0.3,0.2,0.0,4.5
london_first120,prefilter_h1_h4_notopp,zero,failed_breakout_level,0_8_to_1_0r,2,0,0.0,-47.6,0,-47.6,0.0,-2.0486,-1.0243,0.0,47.6,0.47600000000000003,-1.0,0,0,2,0,0,0.08335,1.1024500000000002,3.6,0.0,0.2,3.4,0.0
london_first120,prefilter_h1_h4_notopp,zero,round_number,0_8_to_1_0r,2,0,0.0,-14.42,0,-14.42,0.0,-0.6474,-0.3237,0.0,14.42,0.1442,-1.0,0,0,0,0,2,0.16185,0.40459999999999996,4.7,0.0,0.2,4.5,4.5
london_first120,prefilter_h4_bias_h1_reversal,low,round_number,1_0_to_1_5r,2,0,0.0,-47.04,0,-47.04,0.0,-2.0176,-1.0088,0.0,47.04,0.4704,-1.0,0,0,2,0,0,0.44275,1.0088,4.85,0.15,0.2,4.5,4.5
london_first120,prefilter_h4_bias_h1_reversal,negative,current_day_high,lt_0_8r,12,10,0.8333333333333334,183.26,232.98,-49.72,4.685840707964601,7.6621999999999995,0.6385166666666666,4.7800690675875686,24.86,0.2486,7.371681415929204,2,0,2,4,6,0.8864166666666667,0.5016666666666666,4.116666666666666,-0.29999999999999993,0.19999999999999998,2.9499999999999997,2.7166666666666663
london_first120,prefilter_h4_bias_h1_reversal,negative,current_day_low,lt_0_8r,6,4,0.6666666666666666,37.28,86.74000000000001,-49.46,1.7537403962798221,1.6386000000000003,0.27310000000000006,1.8014281522058107,24.730000000000004,0.24730000000000005,1.507480792559644,0,0,2,2,2,0.7763166666666667,0.5246833333333333,4.3999999999999995,-0.3,0.19999999999999998,4.5,1.5
london_first120,prefilter_h4_bias_h1_reversal,negative,failed_breakout_level,lt_0_8r,8,6,0.75,167.8,218.51999999999998,-50.72,4.308359621451104,7.0048,0.8756,4.480818922679388,25.36,0.2536,6.616719242902208,2,0,2,6,0,1.2072625000000001,0.5313499999999999,4.325,-0.3,0.19999999999999998,4.425,4.35
london_first120,prefilter_h4_bias_h1_reversal,negative,h1_confirmed_swing_high,lt_0_8r,2,2,1.0,75.14,75.14,0,inf,3.0068,1.5034,inf,0.0,0.0,inf,0,0,0,2,0,1.5272000000000001,0.2517,4.1,-0.3,0.2,4.2,4.2
london_first120,prefilter_h4_bias_h1_reversal,negative,h1_confirmed_swing_low,lt_0_8r,6,4,0.6666666666666666,126.59,152.16,-25.57,5.950723504106374,4.9597999999999995,0.8266333333333332,5.637927809986908,25.57,0.25570000000000004,4.950723504106374,1,1,1,4,0,1.25385,0.6576666666666666,3.9333333333333336,-0.3,0.19999999999999998,2.6333333333333333,2.8000000000000003
london_first120,prefilter_h4_bias_h1_reversal,negative,h4_confirmed_swing_high,lt_0_8r,2,1,0.5,37.39,37.74,-0.35,107.82857142857144,1.5,0.75,107.38297872340426,0.3500000000000014,0.003500000000000014,106.828571428571,1,1,0,1,0,1.3979,0.4472,3.3,-0.3,0.2,0.0,3.4
london_first120,prefilter_h4_bias_h1_reversal,negative,pre_session_high,lt_0_8r,4,0,0.0,-96.46000000000001,0,-96.46000000000001,0.0,-4.0169999999999995,-1.0042499999999999,0.0,96.46000000000001,0.9646,-1.0,0,0,4,0,0,0.401575,1.0042499999999999,4.4,-0.3,0.2,2.25,4.35
london_first120,prefilter_h4_bias_h1_reversal,negative,pre_session_low,lt_0_8r,2,2,1.0,17.96,17.96,0,inf,0.7416,0.3708,inf,0.0,0.0,inf,1,0,0,0,2,0.7791,0.17455,4.4,-0.3,0.2,4.5,4.5
london_first120,prefilter_h4_bias_h1_reversal,negative,previous_day_high,lt_0_8r,4,4,1.0,147.26,147.26,0,inf,6.0654,1.51635,inf,0.0,0.0,inf,2,0,0,4,0,1.51635,0.23567500000000002,4.4,-0.3,0.2,4.5,2.25
london_first120,prefilter_h4_bias_h1_reversal,negative,previous_day_low,lt_0_8r,4,0,0.0,-94.86,0,-94.86,0.0,-4.0,-1.0,0.0,94.86,0.9486,-1.0,0,0,4,0,0,0.122275,1.0,4.25,-0.3,0.2,2.25,4.35
london_first120,prefilter_h4_bias_h1_reversal,negative,recent_equal_highs,lt_0_8r,4,0,0.0,-55.040000000000006,0,-55.040000000000006,0.0,-2.1764,-0.5441,0.0,55.040000000000006,0.5504,-1.0,0,0,2,0,2,0.23322500000000002,0.737125,4.25,-0.3,0.2,4.35,2.1
london_first120,prefilter_h4_bias_h1_reversal,negative,recent_equal_lows,lt_0_8r,10,2,0.2,-127.3,70.4,-197.70000000000002,0.35609509357612545,-5.086600000000001,-0.5086600000000001,0.37149705925962534,162.5,1.625,-0.7833846153846153,0,0,8,2,0,0.47322,0.89748,4.3999999999999995,-0.29999999999999993,0.19999999999999998,4.5,3.4799999999999995
london_first120,prefilter_h4_bias_h1_reversal,negative,recent_rejection_zone,lt_0_8r,10,8,0.8,246.02000000000004,296.18,-50.16,5.904704944178629,10.052200000000001,1.00522,5.9689569945625305,25.08,0.25079999999999997,9.809409888357258,3,0,2,8,0,1.22763,0.46288,3.96,-0.29999999999999993,0.19999999999999998,3.38,0.6799999999999999
london_first120,prefilter_h4_bias_h1_reversal,negative,round_number,lt_0_8r,16,6,0.375,-89.42000000000002,151.77999999999997,-241.20000000000002,0.6292703150912105,-3.9825999999999993,-0.24891249999999995,0.6095183935994979,134.39000000000001,1.3439,-0.6653768881613216,2,0,10,2,4,0.51815625,0.7574437500000001,4.362499999999999,-0.29999999999999993,0.20000000000000004,4.4625,2.7750000000000004
london_first120,prefilter_h4_bias_h1_reversal,negative,session_high,lt_0_8r,2,2,1.0,75.66,75.66,0,inf,3.0794,1.5397,inf,0.0,0.0,inf,1,0,0,2,0,1.5397,0.2434,4.4,-0.3,0.2,4.5,4.5
london_first120,prefilter_h4_bias_h1_reversal,negative,session_low,lt_0_8r,8,4,0.5,49.44,145.88,-96.44,1.5126503525508088,1.9971999999999999,0.24964999999999998,1.4896538197509073,24.42,0.24420000000000003,2.0245700245700244,1,0,4,4,0,0.8343625,0.7184124999999999,4.325,-0.3,0.19999999999999998,3.3,3.375
london_first120,prefilter_h4_bias_h1_reversal,negative,wick_cluster_zone,lt_0_8r,4,2,0.5,29.900000000000006,80.06,-50.16,1.596092503987241,1.0131999999999999,0.25329999999999997,1.5066,25.08,0.25079999999999997,1.192185007974482,0,0,2,2,0,0.9437,0.967025,4.25,-0.3,0.2,4.35,2.25
london_first120,prefilter_h4_bias_h1_reversal,zero,failed_breakout_level,0_8_to_1_0r,2,0,0.0,-51.52,0,-51.52,0.0,-2.0486,-1.0243,0.0,51.52,0.5152,-1.0,0,0,2,0,0,0.08335,1.1024500000000002,3.6,0.0,0.2,3.4,0.0
london_first120,prefilter_h4_bias_h1_reversal,zero,recent_equal_lows,0_8_to_1_0r,2,0,0.0,-51.38,0,-51.38,0.0,-2.0494,-1.0247,0.0,51.38,0.5138,-1.0,0,0,2,0,0,0.51235,1.0247,4.4,0.0,0.2,0.0,4.2
london_first120,prefilter_h4_bias_h1_reversal,zero,round_number,0_8_to_1_0r,4,0,0.0,-63.86,0,-63.86,0.0,-2.6474,-0.66185,0.0,63.86,0.6386000000000001,-1.0,0,0,2,0,2,0.15125,0.7023,4.7,0.0,0.2,4.5,4.35
london_first120,prefilter_soft,low,failed_breakout_level,1_0_to_1_5r,2,2,1.0,17.74,17.74,0,inf,0.7598,0.3799,inf,0.0,0.0,inf,0,0,0,0,2,0.53495,0.4345,4.85,0.15,0.2,4.5,4.5
london_first120,prefilter_soft,low,recent_equal_highs,1_0_to_1_5r,2,0,0.0,-49.03,0,-49.03,0.0,-2.0,-1.0,0.0,49.03,0.4903,-1.0,0,0,2,0,0,0.4034,1.0,3.75,0.15,0.2,3.4,0.0
london_first120,prefilter_soft,low,round_number,1_0_to_1_5r,4,2,0.5,22.020000000000003,69.54,-47.52,1.4633838383838385,0.9922,0.24805,1.491772402854877,23.76,0.2376,0.9267676767676768,0,0,2,2,0,0.9738249999999999,0.7301249999999999,4.85,0.15,0.2,4.5,4.5
london_first120,prefilter_soft,negative,current_day_high,lt_0_8r,30,13,0.43333333333333335,17.350000000000016,307.81,-290.46000000000004,1.0597328375679955,0.5094000000000007,0.016980000000000026,1.04095941849526,121.14999999999999,1.2114999999999998,0.14321089558398692,3,1,10,6,13,0.6199999999999999,0.6066300000000001,4.340000000000002,-0.3,0.2000000000000001,4.16,2.826666666666667
london_first120,prefilter_soft,negative,current_day_low,lt_0_8r,48,18,0.375,-69.04999999999995,517.1099999999999,-586.1600000000001,0.8821993994813699,-3.1388999999999996,-0.06539374999999999,0.8738541419678415,150.64,1.5064,-0.4583775889537969,4,2,22,13,11,0.6228520833333333,0.7330708333333334,4.375000000000003,-0.30000000000000027,0.19999999999999996,3.5500000000000003,2.4000000000000004
london_first120,prefilter_soft,negative,failed_breakout_level,lt_0_8r,40,18,0.45,9.84,487.36,-477.5199999999999,1.0206064667448487,0.2397999999999998,0.005994999999999995,1.011766668629414,139.65000000000003,1.3965000000000003,0.07046186895810955,6,2,20,12,6,0.7629700000000001,0.6696150000000001,4.270000000000002,-0.30000000000000016,0.2000000000000001,4.13,3.47
london_first120,prefilter_soft,negative,h1_confirmed_swing_high,lt_0_8r,10,4,0.4,-66.96000000000001,77.02,-143.98,0.5349354076955133,-2.8674,-0.28674,0.5256732614305565,81.31,0.8131000000000002,-0.8235149428114624,1,0,6,0,4,0.48963999999999996,0.72036,4.3999999999999995,-0.29999999999999993,0.19999999999999998,3.6,4.44
london_first120,prefilter_soft,negative,h1_confirmed_swing_low,lt_0_8r,8,4,0.5,29.649999999999995,103.88,-74.23,1.3994341910278862,1.5048000000000006,0.18810000000000007,1.481381957773513,50.64,0.5064,0.5855055292259083,2,1,3,2,2,0.8709625000000001,0.6823249999999998,4.125,-0.3,0.19999999999999998,4.225,3.025
london_first120,prefilter_soft,negative,h4_confirmed_swing_high,lt_0_8r,10,4,0.4,-70.86999999999999,74.58000000000001,-145.45,0.512753523547611,-2.8893999999999997,-0.28894,0.5232485232485231,108.16,1.0816,-0.6552329881656804,0,0,6,2,2,0.57283,0.72284,4.3999999999999995,-0.29999999999999993,0.19999999999999998,3.6,4.44
london_first120,prefilter_soft,negative,h4_confirmed_swing_low,lt_0_8r,6,2,0.3333333333333333,-27.040000000000006,69.32,-96.36,0.7193856371938563,-1.0259999999999998,-0.17099999999999996,0.7458256948917407,61.7,0.617,-0.43824959481361436,1,0,4,2,0,0.7314166666666667,0.8205666666666667,4.3999999999999995,-0.3,0.19999999999999998,4.3999999999999995,4.133333333333334
london_first120,prefilter_soft,negative,pre_session_high,lt_0_8r,46,15,0.32608695652173914,-238.23000000000005,464.41999999999996,-702.65,0.6609549562371023,-9.452399999999997,-0.20548695652173907,0.6776609240086753,308.54,3.0854000000000004,-0.772120308549945,3,0,27,11,8,0.6861347826086955,0.7286195652173914,4.386956521739134,-0.30000000000000027,0.19999999999999998,4.034782608695653,3.9956521739130433
london_first120,prefilter_soft,negative,pre_session_low,lt_0_8r,24,12,0.5,86.42000000000003,373.30000000000007,-286.87999999999994,1.3012409369771338,3.8164000000000002,0.15901666666666667,1.3172296847985105,121.63,1.2163,0.7105154978212614,4,0,12,10,2,0.7798958333333336,0.6536,4.350000000000001,-0.2999999999999999,0.20000000000000007,4.05,4.425000000000001
london_first120,prefilter_soft,negative,previous_day_high,lt_0_8r,14,8,0.5714285714285714,139.83999999999997,280.52,-140.68,1.9940290019903324,5.9542,0.4253,1.9787296995200208,47.24000000000001,0.4724000000000001,2.9602032176121917,3,0,6,6,2,0.9686642857142858,0.6103928571428572,4.3999999999999995,-0.29999999999999993,0.2,4.5,3.1285714285714286
london_first120,prefilter_soft,negative,previous_day_low,lt_0_8r,10,4,0.4,-103.19999999999999,37.059999999999995,-140.26,0.2642235847711393,-4.441599999999999,-0.44415999999999994,0.26074365034452907,103.19999999999999,1.032,-1.0,0,0,6,0,4,0.3932,0.68276,4.3999999999999995,-0.29999999999999993,0.19999999999999998,4.5,4.5
london_first120,prefilter_soft,negative,previous_week_high,lt_0_8r,6,6,1.0,215.64000000000001,215.64000000000001,0,inf,9.1104,1.5184,inf,0.0,0.0,inf,2,0,0,6,0,1.5184,0.42428333333333335,4.3999999999999995,-0.3,0.19999999999999998,4.5,4.5
london_first120,prefilter_soft,negative,previous_week_low,lt_0_8r,2,0,0.0,-49.24,0,-49.24,0.0,-2.0456,-1.0228,0.0,49.24,0.49240000000000006,-1.0,0,0,2,0,0,0.13015,1.0228,4.4,-0.3,0.2,4.5,4.2
london_first120,prefilter_soft,negative,recent_equal_highs,lt_0_8r,20,10,0.5,48.89999999999999,258.38000000000005,-209.48000000000002,1.2334351728088602,1.980600000000001,0.09903000000000005,1.2285008883453707,59.730000000000004,0.5973,0.8186840783525865,3,0,8,6,6,0.677505,0.65965,4.3100000000000005,-0.29999999999999993,0.20000000000000004,4.300000000000001,3.870000000000001
london_first120,prefilter_soft,negative,recent_equal_lows,lt_0_8r,28,4,0.14285714285714285,-400.7,143.16,-543.86,0.26322950759386604,-16.901600000000002,-0.6036285714285715,0.2635596765197993,435.56,4.3556,-0.9199651023969143,2,0,22,4,2,0.42366428571428566,0.8931571428571426,4.314285714285715,-0.29999999999999993,0.2000000000000001,4.114285714285715,3.728571428571429
london_first120,prefilter_soft,negative,recent_rejection_zone,lt_0_8r,24,10,0.4166666666666667,98.78,356.4,-257.61999999999995,1.3834329632792488,4.384199999999999,0.18267499999999995,1.4057040272431152,80.75,0.8075000000000001,1.2232817337461301,4,0,8,10,6,0.843858333333333,0.6066708333333334,4.3083333333333345,-0.2999999999999999,0.20000000000000007,4.033333333333333,3.233333333333334
london_first120,prefilter_soft,negative,round_number,lt_0_8r,38,16,0.42105263157894735,-89.00000000000001,414.59999999999997,-503.6,0.8232724384432087,-3.590600000000002,-0.09448947368421058,0.8343635826844298,169.59000000000003,1.6959000000000002,-0.5247950940503567,5,0,20,10,8,0.5735526315789474,0.7361684210526317,4.35263157894737,-0.30000000000000016,0.2000000000000001,4.21578947368421,2.7947368421052636
london_first120,prefilter_soft,negative,session_high,lt_0_8r,22,9,0.4090909090909091,-19.28000000000001,257.12,-276.4,0.9302460202604921,-0.8117999999999999,-0.036899999999999995,0.9300594468855001,116.57000000000001,1.1657000000000002,-0.16539418375225193,2,1,12,5,4,0.7582363636363635,0.6863181818181817,4.372727272727274,-0.2999999999999999,0.20000000000000007,4.009090909090909,3.2181818181818183
london_first120,prefilter_soft,negative,session_low,lt_0_8r,14,8,0.5714285714285714,183.42000000000004,294.58,-111.16,2.6500539762504496,7.506,0.5361428571428571,2.595934682769178,31.319999999999993,0.3131999999999999,5.856321839080462,2,0,4,8,2,0.9492857142857142,0.5535142857142857,4.3999999999999995,-0.29999999999999993,0.2,3.857142857142857,4.414285714285715
london_first120,prefilter_soft,negative,wick_cluster_zone,lt_0_8r,16,11,0.6875,242.91000000000003,340.56999999999994,-97.66,3.487302887569117,9.9454,0.6215875,3.48635,25.08,0.25079999999999997,9.685406698564595,5,1,4,8,3,1.0984500000000001,0.43984375000000003,4.1875,-0.29999999999999993,0.20000000000000004,3.7624999999999997,3.2250000000000005
london_first120,prefilter_soft,zero,failed_breakout_level,0_8_to_1_0r,2,0,0.0,-48.1,0,-48.1,0.0,-2.0486,-1.0243,0.0,48.1,0.481,-1.0,0,0,2,0,0,0.08335,1.1024500000000002,3.6,0.0,0.2,3.4,0.0
london_first120,prefilter_soft,zero,previous_day_high,0_8_to_1_0r,4,0,0.0,-79.88,0,-79.88,0.0,-3.3148,-0.8287,0.0,79.88,0.7988000000000001,-1.0,0,0,2,0,2,0.063225,0.8867,4.15,0.0,0.2,3.95,0.0
london_first120,prefilter_soft,zero,round_number,0_8_to_1_0r,4,0,0.0,-60.5,0,-60.5,0.0,-2.6768,-0.6692,0.0,60.5,0.605,-1.0,0,0,2,0,2,0.15955,0.70965,4.7,0.0,0.2,4.5,4.5
newyork_first120,baseline_current,zero,current_day_high,lt_0_8r,8,0,0.0,-117.56,0,-117.56,0.0,-4.882000000000001,-0.6102500000000001,0.0,117.56,1.1756,-1.0,0,0,4,0,4,0.1288875,0.748125,4.625,0.0,0.0,2.25,2.175
