run_id,month,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,break_even_triggered,break_even_exits,full_sl_exits,tp_exits,time_exits,avg_mfe_r,avg_mae_r,avg_final_score,avg_target_room_score,avg_retest_score,avg_m15_best_score,avg_m5_best_score
london_first120__london_focused_diagnostic__be_1_1r,2025-04,10,2,0.2,-79.02,68.81,-147.83,0.46546709057701413,-3.3404,-0.33404,0.4734386329959961,147.82999999999998,1.4783,-0.5345329094229859,2,1,6,2,1,0.74272,0.8190799999999999,4.369999999999999,-0.29999999999999993,0.19999999999999998,4.470000000000001,3.54
london_first120__london_focused_diagnostic__be_1_1r,2025-05,5,2,0.4,-2.4599999999999937,70.45,-72.91,0.966259772322041,-0.019199999999999884,-0.0038399999999999767,0.9936623205149365,48.05,0.4804999999999999,-0.05119667013527563,0,0,3,2,0,0.90116,0.79606,4.279999999999999,-0.3,0.2,3.54,3.4799999999999995
london_first120__london_focused_diagnostic__be_1_1r,2025-06,7,3,0.42857142857142855,45.3,118.50999999999999,-73.21,1.618767927878705,1.8329000000000004,0.2618428571428572,1.6105189527679702,73.21,0.7321,0.6187679278787052,2,1,3,3,0,0.9291142857142857,0.8235,4.2,-0.3,0.19999999999999998,2.5285714285714285,4.257142857142857
london_first120__london_focused_diagnostic__be_1_1r,2025-07,5,2,0.4,0.19000000000000483,71.06,-70.87,1.002680965147453,-0.01540000000000008,-0.003080000000000016,0.9948942377826404,48.22,0.48219999999999996,0.003940273745333987,2,0,3,2,0,0.9774,0.74092,4.340000000000001,-0.3,0.2,2.7,3.4799999999999995
london_first120__london_focused_diagnostic__be_1_1r,2025-08,7,3,0.42857142857142855,-23.450000000000006,74.02,-97.47,0.7594131527649532,-1.0252,-0.14645714285714284,0.7480214324337611,73.95,0.7395,-0.31710615280595006,2,0,4,2,1,0.7160285714285716,0.7685285714285713,4.314285714285715,-0.3,0.19999999999999998,4.414285714285714,3.0
london_first120__london_focused_diagnostic__be_1_1r,2025-09,4,1,0.25,6.079999999999998,36.32,-30.240000000000002,1.201058201058201,0.2098000000000001,0.052450000000000024,1.1621955933513723,30.240000000000002,0.3024,0.201058201058201,0,0,1,1,2,1.1072,1.15205,4.25,-0.3,0.2,4.35,2.1
london_first120__london_focused_diagnostic__be_1_1r,2025-10,7,1,0.14285714285714285,-78.5,35.89,-114.39,0.3137512020281493,-3.3821999999999997,-0.48317142857142853,0.31297989031078616,107.18,1.0718,-0.7324127635752938,0,0,4,1,2,0.47282857142857143,0.8716714285714284,4.328571428571428,-0.21428571428571427,0.19999999999999998,3.6999999999999997,1.7714285714285716
london_first120__london_focused_diagnostic__be_1_1r,2025-11,6,6,1.0,164.78,164.78,0,inf,7.1098,1.1849666666666667,inf,0.0,0.0,inf,5,0,0,2,4,1.3156833333333335,0.4587666666666666,4.3500000000000005,-0.3,0.19999999999999998,4.45,2.1999999999999997
london_first120__london_focused_diagnostic__be_1_1r,2025-12,6,5,0.8333333333333334,114.93,123.54,-8.61,14.34843205574913,4.777,0.7961666666666667,13.893387314439947,8.61,0.0861,13.34843205574913,1,0,0,3,3,1.05905,0.7276166666666667,4.3,-0.3,0.19999999999999998,3.65,2.9
london_first120__soft__be_1_1r,2025-01,22,9,0.4090909090909091,-30.780000000000012,307.52,-338.29999999999995,0.9090156665681348,-1.5398,-0.06999090909090909,0.8923179132137486,114.81,1.1481,-0.26809511366605704,4,0,12,8,2,0.9626818181818183,0.9677545454545453,4.3522727272727275,-0.27954545454545443,0.20000000000000007,3.7818181818181817,3.7681818181818176
london_first120__soft__be_1_1r,2025-02,19,5,0.2631578947368421,-153.04999999999998,163.39,-316.44000000000005,0.516338010365314,-6.1956,-0.32608421052631575,0.5278283732804939,197.7,1.9769999999999999,-0.7741527567020738,4,0,12,4,3,0.7108157894736841,0.8634894736842106,4.284210526315789,-0.2684210526315789,0.20000000000000007,3.8789473684210534,2.98421052631579
london_first120__soft__be_1_1r,2025-03,19,10,0.5263157894736842,178.74999999999994,327.18,-148.42999999999998,2.204271373711514,7.7483,0.4078052631578948,2.261178117421098,98.61000000000001,0.9861000000000002,1.81269648108711,9,1,6,9,3,1.2024736842105261,0.7652736842105262,4.3842105263157904,-0.29999999999999993,0.20000000000000007,4.010526315789474,3.9368421052631586
london_first120__soft__be_1_1r,2025-04,21,7,0.3333333333333333,-106.54,180.04000000000002,-286.58,0.628236443575965,-4.718100000000001,-0.2246714285714286,0.6202644731864754,191.85000000000002,1.9185,-0.5553296846494657,4,1,12,4,4,0.7591714285714286,0.8200857142857142,4.295238095238096,-0.28571428571428564,0.20000000000000004,4.3,3.4142857142857146
london_first120__soft__be_1_1r,2025-05,22,10,0.45454545454545453,40.09,265.49,-225.39999999999995,1.1778615794143747,1.7593999999999999,0.07997272727272726,1.1831506407253571,109.69999999999999,1.097,0.3654512306289882,7,1,10,7,4,0.8682590909090909,0.8484318181818182,4.3454545454545475,-0.2999999999999999,0.20000000000000007,3.986363636363637,3.9318181818181825
london_first120__soft__be_1_1r,2025-06,18,7,0.3888888888888889,-21.180000000000003,243.39,-264.57,0.9199455720603242,-0.9333999999999993,-0.051855555555555516,0.9166428520397231,115.91,1.1590999999999998,-0.1827279786040894,2,0,11,6,1,0.8367611111111111,0.8948999999999998,4.269444444444443,-0.2749999999999999,0.20000000000000007,3.388888888888889,3.855555555555556
london_first120__soft__be_1_1r,2025-07,17,8,0.47058823529411764,-10.409999999999975,191.54000000000002,-201.95000000000002,0.9484525872740778,-0.4148999999999994,-0.02440588235294114,0.9512203724604967,108.58999999999999,1.0858999999999999,-0.0958651809558889,4,0,8,4,5,0.9196882352941177,0.8318705882352943,4.347058823529412,-0.29999999999999993,0.20000000000000004,4.18235294117647,3.3705882352941177
london_first120__soft__be_1_1r,2025-08,16,3,0.1875,-244.63,44.88999999999999,-289.52,0.155049737496546,-10.3439,-0.64649375,0.1554828016949291,244.63,2.4463,-1.0,1,1,12,1,2,0.6361500000000001,0.88610625,4.38125,-0.29999999999999993,0.20000000000000004,4.48125,3.2125000000000004
london_first120__soft__be_1_1r,2025-09,13,3,0.23076923076923078,-131.55999999999997,56.98,-188.54000000000002,0.3022170361726954,-5.5602,-0.4277076923076923,0.31772501380452783,172.20999999999998,1.7220999999999997,-0.763950990070263,1,0,7,1,5,0.6590384615384615,0.949523076923077,4.411538461538461,-0.26538461538461533,0.2,4.476923076923077,2.7
london_first120__soft__be_1_1r,2025-10,21,9,0.42857142857142855,79.51,312.45000000000005,-232.94,1.341332531982485,3.4745,0.16545238095238096,1.3445044866392342,95.63,0.9563,0.831433650528077,5,0,9,8,4,0.8525666666666665,0.8261380952380952,4.383333333333335,-0.24999999999999992,0.20000000000000004,4.004761904761905,3.357142857142857
london_first120__soft__be_1_1r,2025-11,14,8,0.5714285714285714,93.02999999999999,188.01,-94.98,1.9794693619709411,4.079399999999999,0.2913857142857142,1.9995834456396557,28.260000000000005,0.2826,3.291932059447982,6,2,4,3,5,0.8943285714285716,0.6799357142857143,4.357142857142857,-0.29999999999999993,0.2,4.135714285714285,3.128571428571429
london_first120__soft__be_1_1r,2025-12,15,7,0.4666666666666667,78.79000000000003,178.4,-99.61,1.7909848408794298,3.4338999999999995,0.22892666666666664,1.8253575291431319,60.07000000000001,0.6007000000000001,1.3116364241718,5,2,3,4,6,0.9279799999999999,0.8322200000000001,4.34,-0.29999999999999993,0.20000000000000004,4.140000000000001,2.8466666666666662
london_first120__soft__no_be,2025-01,22,9,0.4090909090909091,-30.780000000000012,307.52,-338.29999999999995,0.9090156665681348,-1.5398,-0.06999090909090909,0.8923179132137486,114.81,1.1481,-0.26809511366605704,0,0,12,8,2,0.5799863636363637,0.6499772727272728,4.3522727272727275,-0.27954545454545443,0.20000000000000007,3.7818181818181817,3.7681818181818176
london_first120__soft__no_be,2025-02,19,5,0.2631578947368421,-153.04999999999998,163.39,-316.44000000000005,0.516338010365314,-6.1956,-0.32608421052631575,0.5278283732804939,197.7,1.9769999999999999,-0.7741527567020738,0,0,12,4,3,0.36452105263157897,0.6906052631578947,4.284210526315789,-0.2684210526315789,0.20000000000000007,3.8789473684210534,2.98421052631579
london_first120__soft__no_be,2025-03,19,12,0.631578947368421,263.62999999999994,402.7399999999999,-139.11,2.895118970598806,11.2453,0.5918578947368421,2.9871883228189224,100.66000000000003,1.0066000000000002,2.6190145042718047,0,0,5,11,3,0.8896947368421052,0.2978368421052632,4.3842105263157904,-0.29999999999999993,0.20000000000000007,4.010526315789474,3.9368421052631586
london_first120__soft__no_be,2025-04,21,8,0.38095238095238093,-98.63,187.87,-286.5,0.6557417102966842,-4.4607,-0.21241428571428572,0.6408858904793342,189.95,1.8994999999999997,-0.5192419057646749,0,0,12,4,5,0.3790809523809524,0.5914952380952381,4.295238095238096,-0.28571428571428564,0.20000000000000004,4.3,3.4142857142857146
london_first120__soft__no_be,2025-05,22,10,0.45454545454545453,2.7300000000000004,271.03000000000003,-268.29999999999995,1.0101751770406264,0.09840000000000027,0.0044727272727272845,1.0087332368890507,125.11,1.2510999999999999,0.02182079769802574,0,0,11,7,4,0.5166227272727273,0.51215,4.3454545454545475,-0.2999999999999999,0.20000000000000007,3.986363636363637,3.9318181818181825
london_first120__soft__no_be,2025-06,18,7,0.3888888888888889,-17.090000000000014,249.85999999999999,-266.95,0.9359805206967596,-0.9333999999999993,-0.051855555555555516,0.9166428520397231,114.32000000000001,1.1432000000000002,-0.1494926522043388,0,0,11,6,1,0.5702333333333334,0.6220888888888888,4.269444444444443,-0.2749999999999999,0.20000000000000007,3.388888888888889,3.855555555555556
london_first120__soft__no_be,2025-07,17,8,0.47058823529411764,-8.519999999999989,194.62,-203.14000000000001,0.9580584818351875,-0.4148999999999994,-0.02440588235294114,0.9512203724604967,109.78,1.0977999999999999,-0.07760976498451438,0,0,8,4,5,0.4759235294117647,0.5003294117647058,4.347058823529412,-0.29999999999999993,0.20000000000000004,4.18235294117647,3.3705882352941177
london_first120__soft__no_be,2025-08,16,4,0.25,-207.59,85.92,-293.50999999999993,0.2927327859357433,-8.6332,-0.539575,0.29369799805286706,248.62,2.4862,-0.8349690290403025,0,0,12,2,2,0.22436874999999998,0.76394375,4.38125,-0.29999999999999993,0.20000000000000004,4.48125,3.2125000000000004
london_first120__soft__no_be,2025-09,13,3,0.23076923076923078,-128.45,61.519999999999996,-189.97000000000003,0.3238406064115386,-5.5602,-0.4277076923076923,0.31772501380452783,173.64,1.7363999999999997,-0.7397489057820779,0,0,7,1,5,0.19917692307692306,0.6268846153846154,4.411538461538461,-0.26538461538461533,0.2,4.476923076923077,2.7
london_first120__soft__no_be,2025-10,21,9,0.42857142857142855,77.05,314.01000000000005,-236.95999999999998,1.3251603646185013,3.4745,0.16545238095238096,1.3445044866392342,99.64999999999999,0.9964999999999999,0.7732062217762168,0,0,9,8,4,0.6457142857142857,0.48026190476190483,4.383333333333335,-0.24999999999999992,0.20000000000000004,4.004761904761905,3.357142857142857
london_first120__soft__no_be,2025-11,14,10,0.7142857142857143,129.87,228.59999999999997,-98.72999999999999,2.315405651777575,5.7437,0.4102642857142857,2.407390164416457,26.0,0.26,4.995,0,0,4,4,6,0.7017714285714287,0.29150714285714285,4.357142857142857,-0.29999999999999993,0.2,4.135714285714285,3.128571428571429
london_first120__soft__no_be,2025-12,15,9,0.6,140.23999999999998,233.75000000000003,-93.50999999999999,2.4997326489145553,5.884,0.3922666666666667,2.5104995635878216,60.07000000000002,0.6007000000000002,2.33460962210754,0,0,3,5,7,0.6519600000000001,0.2596933333333334,4.34,-0.29999999999999993,0.20000000000000004,4.140000000000001,2.8466666666666662
newyork_first120__baseline__be_1_1r,2025-01,3,1,0.3333333333333333,-26.58,2.26,-28.84,0.0783633841886269,-0.9859000000000001,-0.3286333333333334,0.10883123926602187,26.58,0.2658,-1.0,0,0,1,0,2,0.243,0.6087333333333333,4.6000000000000005,0.0,0.0,3.0,1.4000000000000001
newyork_first120__baseline__be_1_1r,2025-02,6,2,0.3333333333333333,-37.36,38.3,-75.66,0.5062120010573619,-1.3972,-0.23286666666666667,0.5402283721083286,47.43,0.4743,-0.7876871178578958,2,1,3,1,1,0.6768166666666667,0.7961833333333334,4.533333333333333,0.0,0.0,1.45,2.9499999999999997
newyork_first120__baseline__be_1_1r,2025-03,5,0,0.0,-79.02000000000001,0,-79.02000000000001,0.0,-3.2311,-0.64622,0.0,79.02000000000001,0.7902000000000001,-1.0,0,0,2,0,3,0.40124000000000004,0.8834799999999999,4.6,0.0,0.0,4.4399999999999995,0.0
newyork_first120__baseline__be_1_1r,2025-04,5,0,0.0,-121.02000000000001,0,-121.02000000000001,0.0,-5.232600000000001,-1.0465200000000001,0.0,121.02000000000001,1.2102000000000002,-1.0,0,0,5,0,0,0.50062,1.0465200000000001,4.42,0.0,0.0,0.0,4.26
newyork_first120__baseline__be_1_1r,2025-05,3,1,0.3333333333333333,8.540000000000003,35.88,-27.34,1.3123628383321142,0.31899999999999995,0.10633333333333332,1.2701100762066044,27.34,0.2734,0.3123628383321142,0,0,1,1,1,0.7435333333333333,0.8339333333333334,4.533333333333334,0.0,0.0,1.5,2.9
newyork_first120__baseline__be_1_1r,2025-06,3,1,0.3333333333333333,-47.92,1.82,-49.739999999999995,0.036590269400884605,-1.8831,-0.6277,0.10123138602520046,47.92,0.4792,-1.0,0,0,2,0,1,0.3763666666666667,0.9988999999999999,4.433333333333334,0.0,0.0,1.4000000000000001,2.9
newyork_first120__baseline__be_1_1r,2025-07,6,2,0.3333333333333333,-45.330000000000005,21.79,-67.11999999999999,0.324642431466031,-1.8853,-0.31421666666666664,0.3402736466389054,45.330000000000005,0.45330000000000004,-1.0,0,0,2,0,4,0.3972166666666666,0.77135,4.6499999999999995,0.0,0.0,2.9499999999999997,1.5
newyork_first120__baseline__be_1_1r,2025-08,4,2,0.5,-21.529999999999998,18.76,-40.29,0.46562422437329365,-0.7875000000000001,-0.19687500000000002,0.5419913923461672,40.22,0.40219999999999995,-0.5353058180009945,0,0,1,0,3,0.5076,0.8234250000000001,4.7,0.0,0.0,3.375,1.125
newyork_first120__baseline__be_1_1r,2025-09,4,0,0.0,-42.129999999999995,0,-42.129999999999995,0.0,-1.8466,-0.46165,0.0,42.129999999999995,0.42129999999999995,-1.0,1,1,1,0,2,0.47957500000000003,0.778725,4.7,0.0,0.0,2.25,2.25
newyork_first120__baseline__be_1_1r,2025-10,6,2,0.3333333333333333,-25.700000000000003,36.099999999999994,-61.8,0.5841423948220064,-1.1475,-0.19125,0.5748110271231658,59.86,0.5986,-0.42933511526896095,1,0,2,1,3,0.65395,0.5921833333333334,4.666666666666667,0.0,0.0,2.25,2.25
newyork_first120__baseline__be_1_1r,2025-11,2,1,0.5,11.509999999999998,33.12,-21.61,1.5326237852845903,0.6177,0.30885,1.6910168922698288,21.61,0.21609999999999996,0.5326237852845904,1,0,0,1,1,0.8843000000000001,0.6288,4.7,0.0,0.0,2.25,2.25
newyork_first120__baseline__be_1_1r,2025-12,2,0,0.0,-35.18,0,-35.18,0.0,-1.6023,-0.80115,0.0,35.18,0.3518,-1.0,0,0,1,0,1,0.2759,1.0593,4.550000000000001,0.0,0.0,2.25,2.1
newyork_first120__baseline__no_be,2025-01,3,1,0.3333333333333333,-26.58,2.26,-28.84,0.0783633841886269,-0.9859000000000001,-0.3286333333333334,0.10883123926602187,26.58,0.2658,-1.0,0,0,1,0,2,0.04013333333333333,0.3687666666666667,4.6000000000000005,0.0,0.0,3.0,1.4000000000000001
newyork_first120__baseline__no_be,2025-02,6,2,0.3333333333333333,-68.87,38.3,-107.16999999999999,0.3573761313800504,-2.6311999999999998,-0.4385333333333333,0.3842121275948419,78.94,0.7894,-0.872434760577654,0,0,4,1,1,0.2736166666666667,0.71215,4.533333333333333,0.0,0.0,1.45,2.9499999999999997
newyork_first120__baseline__no_be,2025-03,5,0,0.0,-79.02000000000001,0,-79.02000000000001,0.0,-3.2311,-0.64622,0.0,79.02000000000001,0.7902000000000001,-1.0,0,0,2,0,3,0.0,0.64622,4.6,0.0,0.0,4.4399999999999995,0.0
newyork_first120__baseline__no_be,2025-04,5,0,0.0,-121.02000000000001,0,-121.02000000000001,0.0,-5.232600000000001,-1.0465200000000001,0.0,121.02000000000001,1.2102000000000002,-1.0,0,0,5,0,0,0.0,1.0465200000000001,4.42,0.0,0.0,0.0,4.26
newyork_first120__baseline__no_be,2025-05,3,1,0.3333333333333333,8.540000000000003,35.88,-27.34,1.3123628383321142,0.31899999999999995,0.10633333333333332,1.2701100762066044,27.34,0.2734,0.3123628383321142,0,0,1,1,1,0.5,0.39366666666666666,4.533333333333334,0.0,0.0,1.5,2.9
newyork_first120__baseline__no_be,2025-06,3,1,0.3333333333333333,-47.92,1.82,-49.739999999999995,0.036590269400884605,-1.8831,-0.6277,0.10123138602520046,47.92,0.4792,-1.0,0,0,2,0,1,0.0707,0.6984,4.433333333333334,0.0,0.0,1.4000000000000001,2.9
newyork_first120__baseline__no_be,2025-07,6,2,0.3333333333333333,-45.330000000000005,21.79,-67.11999999999999,0.324642431466031,-1.8853,-0.31421666666666664,0.3402736466389054,45.330000000000005,0.45330000000000004,-1.0,0,0,2,0,4,0.16206666666666666,0.47628333333333334,4.6499999999999995,0.0,0.0,2.9499999999999997,1.5
newyork_first120__baseline__no_be,2025-08,4,2,0.5,-21.529999999999998,18.76,-40.29,0.46562422437329365,-0.7875000000000001,-0.19687500000000002,0.5419913923461672,40.22,0.40219999999999995,-0.5353058180009945,0,0,1,0,3,0.232975,0.42985,4.7,0.0,0.0,3.375,1.125
newyork_first120__baseline__no_be,2025-09,4,0,0.0,-66.64,0,-66.64,0.0,-2.8958,-0.72395,0.0,66.64,0.6664,-1.0,0,0,2,0,2,0.0,0.72395,4.7,0.0,0.0,2.25,2.25
newyork_first120__baseline__no_be,2025-10,6,2,0.3333333333333333,-25.700000000000003,36.099999999999994,-61.8,0.5841423948220064,-1.1475,-0.19125,0.5748110271231658,59.86,0.5986,-0.42933511526896095,0,0,2,1,3,0.25855,0.44980000000000003,4.666666666666667,0.0,0.0,2.25,2.25
newyork_first120__baseline__no_be,2025-11,2,1,0.5,11.509999999999998,33.12,-21.61,1.5326237852845903,0.6177,0.30885,1.6910168922698288,21.61,0.21609999999999996,0.5326237852845904,0,0,0,1,1,0.7558,0.44695,4.7,0.0,0.0,2.25,2.25
newyork_first120__baseline__no_be,2025-12,2,0,0.0,-35.18,0,-35.18,0.0,-1.6023,-0.80115,0.0,35.18,0.3518,-1.0,0,0,1,0,1,0.0,0.80115,4.550000000000001,0.0,0.0,2.25,2.1
newyork_first120__h1_h4_notopp__be_1_1r,2025-01,11,4,0.36363636363636365,-154.45999999999998,12.49,-166.95,0.07481281820904463,-6.664899999999999,-0.6059,0.08208348827280365,156.57,1.5657,-0.9865235996678801,0,0,4,0,7,0.4440363636363637,0.8942090909090908,4.245454545454545,-0.29999999999999993,0.19999999999999998,4.345454545454545,1.5545454545454547
newyork_first120__h1_h4_notopp__be_1_1r,2025-02,11,9,0.8181818181818182,93.37,129.5,-36.129999999999995,3.5842789925269862,4.3610999999999995,0.3964636363636363,3.8515103962338175,24.61,0.2461,3.7939861844778546,3,0,1,2,8,0.8176818181818182,0.42502727272727275,4.29090909090909,-0.29999999999999993,0.19999999999999998,4.009090909090909,2.272727272727273
newyork_first120__h1_h4_notopp__be_1_1r,2025-03,15,7,0.4666666666666667,51.06,148.17,-97.11,1.5257954896509112,2.5192,0.16794666666666666,1.621318995708578,40.480000000000004,0.40480000000000005,1.2613636363636362,4,0,1,3,11,0.8119266666666667,0.50742,4.359999999999999,-0.29999999999999993,0.20000000000000004,4.16,3.58
newyork_first120__h1_h4_notopp__be_1_1r,2025-04,13,8,0.6153846153846154,132.36,172.79000000000002,-40.43,4.273806579272818,5.5625,0.42788461538461536,4.0640630164151155,23.97,0.23969999999999997,5.5219023779724665,2,0,1,4,8,0.9112692307692308,0.5243923076923077,4.3076923076923075,-0.29999999999999993,0.2,4.084615384615384,3.7384615384615385
newyork_first120__h1_h4_notopp__be_1_1r,2025-05,10,3,0.3,11.539999999999996,49.769999999999996,-38.23,1.3018571802249543,0.5048999999999999,0.05048999999999999,1.2946256637684541,15.540000000000001,0.1554,0.7425997425997423,0,0,0,0,10,0.5971599999999999,0.41509,4.3999999999999995,-0.29999999999999993,0.19999999999999998,4.5,2.61
newyork_first120__h1_h4_notopp__be_1_1r,2025-06,12,3,0.25,-95.40999999999998,56.24000000000001,-151.65,0.37085393999340593,-3.6567000000000003,-0.304725,0.4176116455373638,95.40999999999998,0.9540999999999997,-1.0,0,0,5,1,6,0.5467,0.7337000000000001,4.249999999999999,-0.29999999999999993,0.19999999999999998,3.975,2.458333333333333
newyork_first120__h1_h4_notopp__be_1_1r,2025-07,11,2,0.18181818181818182,-139.7,19.35,-159.04999999999998,0.12165985539138638,-5.8673,-0.5333909090909091,0.12722756076518013,139.7,1.3969999999999998,-1.0,0,0,4,0,7,0.5045545454545454,0.8781272727272725,4.345454545454545,-0.2727272727272727,0.19999999999999998,3.5999999999999996,2.7545454545454544
newyork_first120__h1_h4_notopp__be_1_1r,2025-08,11,5,0.45454545454545453,-20.590000000000003,74.99000000000001,-95.58000000000001,0.7845783636744089,-0.5294999999999996,-0.0481363636363636,0.8650026770007394,86.97,0.8697,-0.23674830401287805,2,0,3,1,7,0.5673909090909092,0.5866363636363636,4.345454545454545,-0.29999999999999993,0.19999999999999998,4.445454545454546,3.2181818181818183
newyork_first120__h1_h4_notopp__be_1_1r,2025-09,8,1,0.125,-50.68,35.86,-86.53999999999999,0.4143748555581234,-1.8502999999999998,-0.23128749999999998,0.4469617718265237,50.68,0.5067999999999999,-1.0,1,1,2,1,4,0.51825,0.66835,4.25,-0.3,0.19999999999999998,4.35,2.1375
newyork_first120__h1_h4_notopp__be_1_1r,2025-10,9,2,0.2222222222222222,-46.550000000000004,40.89,-87.44,0.4676349496797804,-2.0043,-0.2227,0.4741302408563783,63.980000000000004,0.6398,-0.7275711159737418,1,0,3,1,5,0.4779666666666667,0.6199111111111111,4.244444444444444,-0.3,0.19999999999999998,3.8777777777777778,2.8666666666666663
newyork_first120__h1_h4_notopp__be_1_1r,2025-11,7,3,0.42857142857142855,-29.160000000000007,48.959999999999994,-78.12,0.6267281105990782,-1.3533,-0.19332857142857143,0.5968001430103682,62.42,0.6242,-0.4671579621916054,0,0,3,0,4,0.5704285714285715,0.6628571428571428,4.314285714285715,-0.3,0.19999999999999998,4.414285714285714,2.4857142857142853
newyork_first120__h1_h4_notopp__be_1_1r,2025-12,6,2,0.3333333333333333,-52.41,6.529999999999999,-58.94,0.11079063454360366,-2.1521,-0.3586833333333333,0.08139832678845826,52.41,0.5241,-1.0,0,0,2,0,4,0.47123333333333334,0.6403500000000001,4.216666666666666,-0.3,0.19999999999999998,4.316666666666666,3.466666666666667
newyork_first120__h1_h4_notopp__no_be,2025-01,11,4,0.36363636363636365,-154.45999999999998,12.49,-166.95,0.07481281820904463,-6.664899999999999,-0.6059,0.08208348827280365,156.57,1.5657,-0.9865235996678801,0,0,4,0,7,0.05418181818181818,0.6600818181818181,4.245454545454545,-0.29999999999999993,0.19999999999999998,4.345454545454545,1.5545454545454547
newyork_first120__h1_h4_notopp__no_be,2025-02,11,9,0.8181818181818182,93.37,129.5,-36.129999999999995,3.5842789925269862,4.3610999999999995,0.3964636363636363,3.8515103962338175,24.61,0.2461,3.7939861844778546,0,0,1,2,8,0.5355,0.13903636363636362,4.29090909090909,-0.29999999999999993,0.19999999999999998,4.009090909090909,2.272727272727273
newyork_first120__h1_h4_notopp__no_be,2025-03,15,7,0.4666666666666667,51.06,148.17,-97.11,1.5257954896509112,2.5192,0.16794666666666666,1.621318995708578,40.480000000000004,0.40480000000000005,1.2613636363636362,0,0,1,3,11,0.43825333333333333,0.27030666666666664,4.359999999999999,-0.29999999999999993,0.20000000000000004,4.16,3.58
newyork_first120__h1_h4_notopp__no_be,2025-04,13,8,0.6153846153846154,132.36,172.79000000000002,-40.43,4.273806579272818,5.5625,0.42788461538461536,4.0640630164151155,23.97,0.23969999999999997,5.5219023779724665,0,0,1,4,8,0.5675307692307693,0.13964615384615386,4.3076923076923075,-0.29999999999999993,0.2,4.084615384615384,3.7384615384615385
newyork_first120__h1_h4_notopp__no_be,2025-05,10,3,0.3,11.539999999999996,49.769999999999996,-38.23,1.3018571802249543,0.5048999999999999,0.05048999999999999,1.2946256637684541,15.540000000000001,0.1554,0.7425997425997423,0,0,0,0,10,0.22186,0.17137,4.3999999999999995,-0.29999999999999993,0.19999999999999998,4.5,2.61
newyork_first120__h1_h4_notopp__no_be,2025-06,12,3,0.25,-95.40999999999998,56.24000000000001,-151.65,0.37085393999340593,-3.6567000000000003,-0.304725,0.4176116455373638,95.40999999999998,0.9540999999999997,-1.0,0,0,5,1,6,0.21850833333333333,0.5232333333333333,4.249999999999999,-0.29999999999999993,0.19999999999999998,3.975,2.458333333333333
newyork_first120__h1_h4_notopp__no_be,2025-07,11,2,0.18181818181818182,-139.7,19.35,-159.04999999999998,0.12165985539138638,-5.8673,-0.5333909090909091,0.12722756076518013,139.7,1.3969999999999998,-1.0,0,0,4,0,7,0.07775454545454545,0.6111454545454545,4.345454545454545,-0.2727272727272727,0.19999999999999998,3.5999999999999996,2.7545454545454544
newyork_first120__h1_h4_notopp__no_be,2025-08,11,5,0.45454545454545453,-20.590000000000003,74.99000000000001,-95.58000000000001,0.7845783636744089,-0.5294999999999996,-0.0481363636363636,0.8650026770007394,86.97,0.8697,-0.23674830401287805,0,0,3,1,7,0.3084363636363637,0.35657272727272726,4.345454545454545,-0.29999999999999993,0.19999999999999998,4.445454545454546,3.2181818181818183
newyork_first120__h1_h4_notopp__no_be,2025-09,8,1,0.125,-61.18,35.86,-97.03999999999999,0.3695383347073372,-2.2763999999999998,-0.28454999999999997,0.39646852961450774,61.18,0.6118,-1.0,0,0,2,1,5,0.186925,0.4714749999999999,4.25,-0.3,0.19999999999999998,4.35,2.1375
newyork_first120__h1_h4_notopp__no_be,2025-10,9,2,0.2222222222222222,-46.550000000000004,40.89,-87.44,0.4676349496797804,-2.0043,-0.2227,0.4741302408563783,63.980000000000004,0.6398,-0.7275711159737418,0,0,3,1,5,0.20078888888888888,0.4234888888888888,4.244444444444444,-0.3,0.19999999999999998,3.8777777777777778,2.8666666666666663
newyork_first120__h1_h4_notopp__no_be,2025-11,7,3,0.42857142857142855,-29.160000000000007,48.959999999999994,-78.12,0.6267281105990782,-1.3533,-0.19332857142857143,0.5968001430103682,62.42,0.6242,-0.4671579621916054,0,0,3,0,4,0.28615714285714283,0.47948571428571424,4.314285714285715,-0.3,0.19999999999999998,4.414285714285714,2.4857142857142853
newyork_first120__h1_h4_notopp__no_be,2025-12,6,2,0.3333333333333333,-52.41,6.529999999999999,-58.94,0.11079063454360366,-2.1521,-0.3586833333333333,0.08139832678845826,52.41,0.5241,-1.0,0,0,2,0,4,0.03178333333333334,0.3904666666666667,4.216666666666666,-0.3,0.19999999999999998,4.316666666666666,3.466666666666667
newyork_first120__h4_bias_h1_rev__be_1_1r,2025-01,6,3,0.5,-37.080000000000005,39.69,-76.77,0.5169988276670574,-1.3868,-0.23113333333333333,0.5377333333333333,76.77000000000001,0.7677,-0.48300117233294254,1,0,3,1,2,0.8204333333333333,0.7364166666666666,4.166666666666667,-0.19999999999999998,0.19999999999999998,3.466666666666667,2.85
