session,morphology,max_ema13_distance_pips,max_adx,min_upper_wick_share,max_upper_wick_share,min_lower_wick_share,max_lower_wick_share,min_close_location,max_close_location,max_ret1,train_trades,train_tpd,train_expectancy_r,train_win_rate,test_trades,test_tpd,test_expectancy_r,test_win_rate,score
london,bull_reclaim,18.0,30.0,0.0,0.2,0.35,1.0,0.6,1.0,0.0004,282,1.044323573660456,-0.06359338061465665,0.4787234042553192,99,1.2687224669603525,-0.25636363636363146,0.40404040404040403,0.1273931833981497
all,bull_reclaim,22.0,18.0,0.0,0.25,0.45,1.0,0.7,1.0,0.0004,281,1.0430747815327508,-0.08683274021352214,0.4697508896797153,127,1.4937515314873806,-0.24855643044618667,0.41732283464566927,0.1273879298985141
london_ny,bull_reclaim,12.0,30.0,0.0,0.1,0.55,1.0,0.6,1.0,0.0004,155,0.5913209346685742,-0.20855913978494767,0.41935483870967744,54,0.676056338028169,-0.044814814814810144,0.5,0.1273534342455446
london_ny,bull_reclaim,15.0,20.0,0.0,0.2,0.35,1.0,0.6,1.0,0.0004,249,0.924826865787132,-0.08642570281124422,0.46586345381526106,107,1.354251812788398,-0.234953271028031,0.4205607476635514,0.12730050808968182
london_ny,bull_reclaim,15.0,25.0,0.0,0.2,0.35,1.0,0.7,1.0,0.0,61,0.22968308754314404,0.04273224043716943,0.5081967213114754,37,0.4745490981963928,-0.008828828828820662,0.5135135135135135,0.12727128004001853
london_ny,bull_reclaim,15.0,25.0,0.0,0.2,0.45,1.0,0.7,1.0,0.0,61,0.22968308754314404,0.04273224043716943,0.5081967213114754,37,0.4745490981963928,-0.008828828828820662,0.5135135135135135,0.12727128004001853
london_ny,bull_reclaim,15.0,25.0,0.0,0.2,0.55,1.0,0.7,1.0,0.0,61,0.22968308754314404,0.04273224043716943,0.5081967213114754,37,0.4745490981963928,-0.008828828828820662,0.5135135135135135,0.12727128004001853
all,bull_reclaim,12.0,20.0,0.0,0.1,0.35,1.0,0.6,1.0,0.0004,237,0.9041487839771102,-0.1295077355836883,0.459915611814346,91,1.141065830721003,-0.21032967032966526,0.43956043956043955,0.12723168257709627
all,bull_reclaim,12.0,20.0,0.0,0.2,0.45,1.0,0.7,1.0,0.0002,245,0.9344828956255712,-0.16557823129251786,0.43673469387755104,108,1.2702768929184025,-0.20425925925925212,0.4351851851851852,0.12721951941234327
london,bear_dip,18.0,18.0,0.55,1.0,0.0,0.15,0.0,0.35,0.0004,53,0.1967669580013922,0.12490566037735126,0.5471698113207547,18,0.2491349480968858,-0.03222222222222223,0.5,0.12719301424178645
london,bear_dip,22.0,18.0,0.55,1.0,0.0,0.15,0.0,0.35,0.0004,53,0.1967669580013922,0.12490566037735126,0.5471698113207547,18,0.2491349480968858,-0.03222222222222223,0.5,0.12719301424178645
all,bull_reclaim,18.0,18.0,0.0,0.2,0.35,1.0,0.8,1.0,0.0004,269,1.027984554754986,-0.06644361833953241,0.483271375464684,118,1.3878951237441803,-0.2679661016949101,0.423728813559322,0.12706606974755322
all,bull_reclaim,18.0,18.0,0.0,0.25,0.35,1.0,0.8,1.0,0.0004,269,1.027984554754986,-0.06644361833953241,0.483271375464684,118,1.3878951237441803,-0.2679661016949101,0.423728813559322,0.12706606974755322
all,bull_reclaim,15.0,30.0,0.0,0.1,0.45,1.0,0.8,1.0,0.0004,260,0.953727408199916,-0.16656410256410265,0.4461538461538462,93,1.0949227373068433,-0.21741935483870378,0.45161290322580644,0.12706293408001892
london,bear_dip,12.0,18.0,0.55,1.0,0.0,0.15,0.0,0.45,0.0002,53,0.1967669580013922,0.12679245283018148,0.5283018867924528,20,0.2701561840439004,-0.031333333333333324,0.5,0.1270269765059374
all,bull_reclaim,15.0,30.0,0.0,0.1,0.45,1.0,0.6,1.0,0.0002,299,1.0967865194299034,-0.1909921962095878,0.42474916387959866,110,1.2950699043414275,-0.18248484848484328,0.45454545454545453,0.1270180787024477
all,bull_reclaim,12.0,20.0,0.0,0.1,0.35,1.0,0.7,1.0,0.0,55,0.21117465904091506,-0.26557575757575164,0.38181818181818183,31,0.39807383627608345,0.13483870967743206,0.5806451612903226,0.12695262486781847
all,bull_reclaim,12.0,20.0,0.0,0.1,0.45,1.0,0.7,1.0,0.0,55,0.21117465904091506,-0.26557575757575164,0.38181818181818183,31,0.39807383627608345,0.13483870967743206,0.5806451612903226,0.12695262486781847
london_ny,bull_reclaim,22.0,20.0,0.0,0.15,0.35,1.0,0.6,1.0,0.0002,141,0.523798467610866,-0.1605673758865218,0.425531914893617,58,0.7422020794454812,-0.04540229885057063,0.5344827586206896,0.1269400554688619
london_ny,bull_reclaim,10.0,30.0,0.0,0.2,0.35,1.0,0.7,1.0,0.0002,217,0.8276848504112202,-0.09582181259600533,0.47465437788018433,83,1.0511873350923484,-0.1950200803212778,0.4457831325301205,0.12692460356548924
london,bull_reclaim,18.0,30.0,0.0,0.25,0.35,1.0,0.7,1.0,0.0004,277,1.0258071982409442,-0.01833935018050269,0.4981949458483754,105,1.292142033072683,-0.28526984126983745,0.3904761904761905,0.1267566280843216
ny,bull_reclaim,12.0,25.0,0.0,0.15,0.35,1.0,0.7,1.0,0.0004,122,0.4804923076923077,-0.17076502732240198,0.4262295081967213,68,0.8503321610003908,-0.017745098039211947,0.5147058823529411,0.12674222560146597
london_ny,bull_reclaim,12.0,30.0,0.0,0.1,0.35,1.0,0.6,1.0,0.0004,209,0.7973295183595612,-0.15537480063796086,0.430622009569378,83,1.0385818561001041,-0.15060240963855032,0.4457831325301205,0.1267292729384534
london_ny,bull_reclaim,15.0,25.0,0.0,0.25,0.35,1.0,0.7,1.0,0.0,66,0.24850957012864766,0.08898989898990914,0.5303030303030303,38,0.487374749498998,-0.038421052631571015,0.5,0.12672557165465592
london_ny,bull_reclaim,15.0,25.0,0.0,0.25,0.45,1.0,0.7,1.0,0.0,66,0.24850957012864766,0.08898989898990914,0.5303030303030303,38,0.487374749498998,-0.038421052631571015,0.5,0.12672557165465592
london_ny,bull_reclaim,15.0,25.0,0.0,0.25,0.55,1.0,0.7,1.0,0.0,66,0.24850957012864766,0.08898989898990914,0.5303030303030303,38,0.487374749498998,-0.038421052631571015,0.5,0.12672557165465592
london,bear_dip,12.0,18.0,0.55,1.0,0.0,0.15,0.0,0.45,0.0004,58,0.21532987856756128,0.10505747126436228,0.5344827586206896,20,0.2701561840439004,-0.031333333333333324,0.5,0.1267016078974192
all,bull_reclaim,10.0,18.0,0.0,0.2,0.55,1.0,0.6,1.0,0.0004,217,0.8278493085360038,-0.1018740399385592,0.4608294930875576,81,0.9530579727907832,-0.19111111111110404,0.4444444444444444,0.12668097281831447
all,bear_dip,12.0,25.0,0.55,1.0,0.0,0.05,0.0,0.35,0.0004,117,0.4343723412483564,-0.1276923076923055,0.47863247863247865,40,0.5311203319502075,-0.01916666666667588,0.5,0.12664263064283
all,bull_reclaim,22.0,30.0,0.0,0.2,0.55,1.0,0.7,1.0,0.0002,387,1.4195865652821826,-0.11717484926787369,0.45478036175710596,154,1.7756425654576027,-0.08610389610388748,0.5,0.1266399819310947
all,bear_dip,12.0,30.0,0.55,1.0,0.0,0.05,0.0,0.45,0.0,87,0.3254998246229393,-0.07425287356321796,0.4942528735632184,18,0.2405010438413361,0.04148148148146824,0.5,0.12662894440044525
all,bear_dip,12.0,30.0,0.55,1.0,0.0,0.05,0.0,0.4,0.0,87,0.3254998246229393,-0.07425287356321796,0.4942528735632184,18,0.2405010438413361,0.04148148148146824,0.5,0.12662894440044525
all,bear_dip,12.0,30.0,0.55,1.0,0.0,0.05,0.0,0.35,0.0,87,0.3254998246229393,-0.07425287356321796,0.4942528735632184,18,0.2405010438413361,0.04148148148146824,0.5,0.12662894440044525
london_ny,bull_reclaim,15.0,30.0,0.0,0.1,0.35,1.0,0.7,1.0,0.0,42,0.15814245371823032,-0.15619047619046816,0.42857142857142855,23,0.2953451043338684,0.10724637681160568,0.5652173913043478,0.1266015756297812
london_ny,bull_reclaim,15.0,30.0,0.0,0.1,0.45,1.0,0.7,1.0,0.0,42,0.15814245371823032,-0.15619047619046816,0.42857142857142855,23,0.2953451043338684,0.10724637681160568,0.5652173913043478,0.1266015756297812
london_ny,bull_reclaim,15.0,30.0,0.0,0.1,0.55,1.0,0.7,1.0,0.0,42,0.15814245371823032,-0.15619047619046816,0.42857142857142855,23,0.2953451043338684,0.10724637681160568,0.5652173913043478,0.1266015756297812
london_ny,bull_reclaim,18.0,30.0,0.0,0.1,0.35,1.0,0.7,1.0,0.0,42,0.15814245371823032,-0.15619047619046816,0.42857142857142855,23,0.2953451043338684,0.10724637681160568,0.5652173913043478,0.1266015756297812
london_ny,bull_reclaim,18.0,30.0,0.0,0.1,0.45,1.0,0.7,1.0,0.0,42,0.15814245371823032,-0.15619047619046816,0.42857142857142855,23,0.2953451043338684,0.10724637681160568,0.5652173913043478,0.1266015756297812
london_ny,bull_reclaim,18.0,30.0,0.0,0.1,0.55,1.0,0.7,1.0,0.0,42,0.15814245371823032,-0.15619047619046816,0.42857142857142855,23,0.2953451043338684,0.10724637681160568,0.5652173913043478,0.1266015756297812
ny,bear_dip,18.0,20.0,0.55,1.0,0.0,0.1,0.0,0.35,0.0004,54,0.21251998524166768,-0.22790123456790376,0.4074074074074074,18,0.2304,0.11925925925924881,0.5555555555555556,0.1265163427273407
london_ny,bear_dip,18.0,18.0,0.55,1.0,0.0,0.1,0.0,0.4,0.0002,61,0.22646763090726274,-0.0709289617486448,0.45901639344262296,15,0.20270270270270271,0.052888888888881394,0.5333333333333333,0.1264389011962727
london_ny,bear_dip,22.0,18.0,0.55,1.0,0.0,0.1,0.0,0.4,0.0002,61,0.22646763090726274,-0.0709289617486448,0.45901639344262296,15,0.20270270270270271,0.052888888888881394,0.5333333333333333,0.1264389011962727
london,bear_dip,15.0,30.0,0.55,1.0,0.0,0.05,0.0,0.35,0.0002,48,0.17820403743522312,-0.0351388888888979,0.5,18,0.3271488072699735,0.038148148148140354,0.5555555555555556,0.12633525193148376
all,bear_dip,18.0,20.0,0.55,1.0,0.0,0.1,0.0,0.45,0.0004,169,0.6274267151365147,-0.04540433925049428,0.4970414201183432,60,0.7620055562905147,-0.12988888888889522,0.43333333333333335,0.12613987951645173
all,bull_reclaim,22.0,20.0,0.0,0.1,0.35,1.0,0.7,1.0,0.0004,223,0.8507391511683358,-0.1024215246636786,0.47085201793721976,89,1.0900739984689973,-0.20209737827714738,0.43820224719101125,0.12608253069217723
all,bull_reclaim,10.0,20.0,0.0,0.15,0.35,1.0,0.7,1.0,0.0002,202,0.7706247019551741,-0.13729372937293854,0.4504950495049505,80,0.940945846606224,-0.1569999999999947,0.475,0.12604094699169702
london_ny,bull_reclaim,15.0,20.0,0.0,0.15,0.35,1.0,0.6,1.0,0.0002,139,0.5163687021128396,-0.14705035971222713,0.4316546762589928,55,0.7038123167155426,-0.049212121212113887,0.5272727272727272,0.12602822047489362
london_ny,bull_reclaim,18.0,20.0,0.0,0.25,0.55,1.0,0.6,1.0,0.0002,179,0.664964012073369,-0.053072625698320906,0.49162011173184356,70,0.8951645131210869,-0.14495238095237364,0.44285714285714284,0.12601642571874794
london_ny,bull_reclaim,10.0,25.0,0.0,0.2,0.35,1.0,0.6,1.0,0.0002,236,0.9001549525209583,-0.1277401129943516,0.461864406779661,94,1.1905013192612137,-0.21156028368793606,0.43617021276595747,0.12599108186132896
london_ny,bull_reclaim,15.0,20.0,0.0,0.15,0.35,1.0,0.6,1.0,0.0004,194,0.7206872533085674,-0.09089347079037735,0.4587628865979381,81,1.0365235937083446,-0.15522633744855424,0.4691358024691358,0.1259586292285991
london_ny,bull_reclaim,15.0,20.0,0.0,0.2,0.45,1.0,0.6,1.0,0.0004,214,0.7948311216001858,-0.12345794392523216,0.4532710280373832,84,1.0638522427440633,-0.16944444444443676,0.4523809523809524,0.12592628217495858
london_ny,bull_reclaim,10.0,30.0,0.0,0.1,0.55,1.0,0.6,1.0,0.0004,148,0.5646161182641869,-0.21477477477477594,0.4189189189189189,47,0.6021620178833579,-0.03574468085105902,0.5106382978723404,0.12589293804808563
all,bull_reclaim,10.0,20.0,0.0,0.1,0.55,1.0,0.7,1.0,0.0,54,0.20733511978562572,-0.2501234567901174,0.3888888888888889,29,0.3723916532905297,0.12528735632185153,0.5862068965517241,0.1258867770435517
all,bull_reclaim,15.0,18.0,0.0,0.25,0.45,1.0,0.7,1.0,0.0004,276,1.0527235885414599,-0.09357487922705195,0.4673913043478261,124,1.4584660622396473,-0.24499999999999228,0.41935483870967744,0.12579535553466017
london_ny,bull_reclaim,10.0,25.0,0.0,0.25,0.35,1.0,0.7,1.0,0.0004,295,1.125193690651198,-0.09270056497174921,0.4610169491525424,133,1.6344086021505377,-0.2129323308270622,0.42105263157894735,0.12575771061875446
ny,bull_reclaim,22.0,20.0,0.0,0.15,0.55,1.0,0.6,1.0,0.0002,77,0.30326153846153847,-0.17826839826839436,0.4155844155844156,34,0.4350839776059718,0.05352941176471382,0.5588235294117647,0.1257484370531473
all,bear_dip,10.0,25.0,0.55,1.0,0.0,0.05,0.0,0.45,0.0004,137,0.5086240235130327,-0.0873965936739653,0.48905109489051096,46,0.5961123110151187,-0.06840579710145885,0.4782608695652174,0.1257415189732043
london_ny,bull_reclaim,18.0,30.0,0.0,0.2,0.45,1.0,0.6,1.0,0.0004,380,1.407244531882884,-0.10622807017543899,0.4631578947368421,145,1.8132082844861275,-0.0971034482758563,0.4896551724137931,0.1257323398424215
london_ny,bull_reclaim,18.0,20.0,0.0,0.15,0.35,1.0,0.6,1.0,0.0004,198,0.7355467843046204,-0.10016835016834952,0.45454545454545453,83,1.0621167688616369,-0.15791164658634127,0.46987951807228917,0.12573067039790226
ny,bull_reclaim,10.0,25.0,0.0,0.25,0.35,1.0,0.7,1.0,0.0002,138,0.543373938722776,-0.22135265700482706,0.41304347826086957,63,0.7978891820580475,-0.02253968253967492,0.5079365079365079,0.12570722390743033
london_ny,bull_reclaim,18.0,30.0,0.0,0.1,0.35,1.0,0.6,1.0,0.0,74,0.2766247420271796,-0.19225225225225398,0.4189189189189189,31,0.39717069264647004,0.07333333333334184,0.5483870967741935,0.12565915357835428
london_ny,bull_reclaim,18.0,30.0,0.0,0.1,0.45,1.0,0.6,1.0,0.0,74,0.2766247420271796,-0.19225225225225398,0.4189189189189189,31,0.39717069264647004,0.07333333333334184,0.5483870967741935,0.12565915357835428
london_ny,bull_reclaim,18.0,30.0,0.0,0.1,0.55,1.0,0.6,1.0,0.0,74,0.2766247420271796,-0.19225225225225398,0.4189189189189189,31,0.39717069264647004,0.07333333333334184,0.5483870967741935,0.12565915357835428
london_ny,bull_reclaim,15.0,25.0,0.0,0.15,0.35,1.0,0.7,1.0,0.0002,151,0.5649920099777838,-0.11399558498895883,0.45695364238410596,74,0.9253614693239547,-0.08612612612611885,0.5135135135135135,0.12564156171156815
london_ny,bull_reclaim,15.0,20.0,0.0,0.25,0.45,1.0,0.6,1.0,0.0002,205,0.7614036445235425,-0.11869918699186643,0.4585365853658537,85,1.0765171503957784,-0.15678431372548393,0.4470588235294118,0.1256206619511013
all,bull_reclaim,15.0,20.0,0.0,0.1,0.55,1.0,0.7,1.0,0.0004,150,0.5722460658082976,-0.1597777777777771,0.43333333333333335,56,0.7119586809694081,-0.06357142857142048,0.5,0.12555318141563154
all,bull_reclaim,10.0,25.0,0.0,0.15,0.45,1.0,0.6,1.0,0.0002,318,1.2131616595135908,-0.16377358490566268,0.44339622641509435,126,1.4819897084048028,-0.154761904761901,0.48412698412698413,0.125552603706747
london,bear_dip,18.0,18.0,0.55,1.0,0.0,0.15,0.0,0.35,0.0002,50,0.18562920566169075,0.12946666666666073,0.54,18,0.2491349480968858,-0.03222222222222223,0.5,0.1255191744656703
london,bear_dip,22.0,18.0,0.55,1.0,0.0,0.15,0.0,0.35,0.0002,50,0.18562920566169075,0.12946666666666073,0.54,18,0.2491349480968858,-0.03222222222222223,0.5,0.1255191744656703
london_ny,bull_reclaim,18.0,25.0,0.0,0.2,0.35,1.0,0.7,1.0,0.0002,210,0.7776877676194884,-0.13231746031745853,0.44761904761904764,102,1.27466805519396,-0.1622222222222147,0.47058823529411764,0.12551383737077354
ny,bull_reclaim,15.0,30.0,0.0,0.15,0.35,1.0,0.8,1.0,0.0004,144,0.5671384615384616,-0.1809722222222234,0.4236111111111111,74,0.9253614693239547,-0.05396396396396066,0.5135135135135135,0.12548137098637227
london_ny,bull_reclaim,12.0,30.0,0.0,0.1,0.35,1.0,0.7,1.0,0.0,37,0.1420629524457065,-0.14702702702701795,0.43243243243243246,23,0.2953451043338684,0.10724637681160568,0.5652173913043478,0.12541141540101666
london_ny,bull_reclaim,12.0,30.0,0.0,0.1,0.45,1.0,0.7,1.0,0.0,37,0.1420629524457065,-0.14702702702701795,0.43243243243243246,23,0.2953451043338684,0.10724637681160568,0.5652173913043478,0.12541141540101666
london_ny,bull_reclaim,12.0,30.0,0.0,0.1,0.55,1.0,0.7,1.0,0.0,37,0.1420629524457065,-0.14702702702701795,0.43243243243243246,23,0.2953451043338684,0.10724637681160568,0.5652173913043478,0.12541141540101666
all,bull_reclaim,22.0,30.0,0.0,0.1,0.55,1.0,0.8,1.0,0.0004,212,0.7776546559168546,-0.1870440251572323,0.4339622641509434,76,0.8947755702722591,-0.14035087719297756,0.4868421052631579,0.12534655514894752
all,bull_reclaim,15.0,25.0,0.0,0.1,0.55,1.0,0.6,1.0,0.0,128,0.4784860402632296,-0.18140624999999916,0.421875,61,0.7658906617839394,-0.016939890710374737,0.5245901639344263,0.12534577362642008
all,bull_reclaim,18.0,30.0,0.0,0.2,0.55,1.0,0.7,1.0,0.0002,381,1.3975774712468,-0.12472440944882009,0.45144356955380577,151,1.741052125870766,-0.09443708609270643,0.4966887417218543,0.1252839877690338
all,bull_reclaim,22.0,30.0,0.0,0.1,0.45,1.0,0.6,1.0,0.0002,304,1.1151274311260557,-0.19964912280701752,0.42105263157894735,116,1.365710080941869,-0.1746551724137882,0.45689655172413796,0.12519214837854184
london,bear_dip,18.0,25.0,0.55,1.0,0.0,0.1,0.0,0.35,0.0004,74,0.2747312243793023,-0.03720720720721299,0.4864864864864865,22,0.28197596795727636,-0.0027272727272809882,0.5454545454545454,0.1251473095769203
all,bull_reclaim,22.0,20.0,0.0,0.1,0.45,1.0,0.6,1.0,0.0004,221,0.8209890875319248,-0.16374057315233972,0.4434389140271493,86,1.053867755935665,-0.16666666666666127,0.46511627906976744,0.12513327648425365
london_ny,bull_reclaim,18.0,25.0,0.0,0.2,0.55,1.0,0.8,1.0,0.0002,134,0.4963345937186511,-0.11069651741293852,0.4701492537313433,61,0.7627979679562329,-0.062185792349715226,0.5245901639344263,0.12511048778378048
london_ny,bull_reclaim,18.0,25.0,0.0,0.25,0.55,1.0,0.8,1.0,0.0002,134,0.4963345937186511,-0.11069651741293852,0.4701492537313433,61,0.7627979679562329,-0.062185792349715226,0.5245901639344263,0.12511048778378048
ny,bull_reclaim,12.0,30.0,0.0,0.2,0.35,1.0,0.8,1.0,0.0004,171,0.6732007381587042,-0.17808966861598702,0.42105263157894735,81,1.0128956623681125,-0.09588477366254623,0.48148148148148145,0.12507484548749315
ny,bull_reclaim,12.0,30.0,0.0,0.25,0.35,1.0,0.8,1.0,0.0004,171,0.6732007381587042,-0.17808966861598702,0.42105263157894735,81,1.0128956623681125,-0.09588477366254623,0.48148148148148145,0.12507484548749315
london_ny,bull_reclaim,10.0,30.0,0.0,0.2,0.35,1.0,0.7,1.0,0.0004,301,1.1480789860542733,-0.09306755260243664,0.46179401993355484,118,1.4763456275250881,-0.20672316384180195,0.4322033898305085,0.12505530851957575
london_ny,bull_reclaim,22.0,25.0,0.0,0.25,0.35,1.0,0.7,1.0,0.0,68,0.2560401631628491,0.07264705882353892,0.5294117647058824,40,0.5130260521042084,-0.03816666666665913,0.5,0.12503303263257512
london_ny,bull_reclaim,22.0,25.0,0.0,0.25,0.45,1.0,0.7,1.0,0.0,68,0.2560401631628491,0.07264705882353892,0.5294117647058824,40,0.5130260521042084,-0.03816666666665913,0.5,0.12503303263257512
london_ny,bull_reclaim,22.0,25.0,0.0,0.25,0.55,1.0,0.7,1.0,0.0,68,0.2560401631628491,0.07264705882353892,0.5294117647058824,40,0.5130260521042084,-0.03816666666665913,0.5,0.12503303263257512
all,bull_reclaim,15.0,18.0,0.0,0.25,0.55,1.0,0.7,1.0,0.0002,186,0.709585121602289,-0.07351254480286518,0.46774193548387094,87,1.0236548596641746,-0.1564750957854303,0.4482758620689655,0.1250154052375312
all,bull_reclaim,22.0,25.0,0.0,0.1,0.55,1.0,0.7,1.0,0.0002,195,0.7296254433487936,-0.17517948717948642,0.4256410256410256,77,0.9233075193604797,-0.12268398268397461,0.4805194805194805,0.1250153983600722
all,bull_reclaim,15.0,20.0,0.0,0.2,0.45,1.0,0.7,1.0,0.0004,310,1.1824069291588861,-0.1180000000000002,0.45806451612903226,128,1.5055133545699584,-0.18473958333332535,0.453125,0.12500152747467796
all,bull_reclaim,10.0,30.0,0.0,0.2,0.55,1.0,0.7,1.0,0.0004,356,1.3211690119066029,-0.13140449438202478,0.45224719101123595,129,1.517833067777914,-0.12258397932815675,0.4806201550387597,0.12499688309904172
london_ny,bull_reclaim,15.0,20.0,0.0,0.25,0.35,1.0,0.6,1.0,0.0004,293,1.0882500870507217,-0.08998862343572007,0.4641638225255973,126,1.5947264337508238,-0.2308465608465576,0.4126984126984127,0.12494933791788188
london_ny,bull_reclaim,22.0,25.0,0.0,0.2,0.35,1.0,0.7,1.0,0.0,63,0.2372136805773455,0.026560846560856832,0.5079365079365079,39,0.5002004008016032,-0.010085470085462376,0.5128205128205128,0.12489532056805908
london_ny,bull_reclaim,22.0,25.0,0.0,0.2,0.45,1.0,0.7,1.0,0.0,63,0.2372136805773455,0.026560846560856832,0.5079365079365079,39,0.5002004008016032,-0.010085470085462376,0.5128205128205128,0.12489532056805908
london_ny,bull_reclaim,22.0,25.0,0.0,0.2,0.55,1.0,0.7,1.0,0.0,63,0.2372136805773455,0.026560846560856832,0.5079365079365079,39,0.5002004008016032,-0.010085470085462376,0.5128205128205128,0.12489532056805908
london,bull_reclaim,10.0,30.0,0.0,0.25,0.45,1.0,0.6,1.0,0.0004,231,0.8810838730183957,-0.07546897546897417,0.4805194805194805,74,0.9110028212362143,-0.22702702702702315,0.4189189189189189,0.12487868326558982
all,bull_reclaim,22.0,25.0,0.0,0.1,0.35,1.0,0.7,1.0,0.0002,225,0.8418755115563004,-0.19084444444444387,0.4222222222222222,94,1.1271546340244818,-0.16042553191488707,0.4574468085106383,0.12487051602284704
ny,bull_reclaim,12.0,25.0,0.0,0.25,0.45,1.0,0.7,1.0,0.0002,132,0.5197489848652639,-0.19010101010100702,0.42424242424242425,65,0.8128175068386089,-0.0290256410256334,0.5076923076923077,0.12484940847266833
london_ny,bull_reclaim,18.0,18.0,0.0,0.15,0.55,1.0,0.6,1.0,0.0004,113,0.4197817506384955,-0.04129793510324445,0.4778761061946903,41,0.5246600906424954,-0.05772357723575913,0.5121951219512195,0.12483447085581509
london_ny,bull_reclaim,22.0,18.0,0.0,0.15,0.55,1.0,0.6,1.0,0.0004,113,0.4197817506384955,-0.04129793510324445,0.4778761061946903,41,0.5246600906424954,-0.05772357723575913,0.5121951219512195,0.12483447085581509
london,bear_dip,12.0,25.0,0.45,1.0,0.0,0.05,0.0,0.45,0.0002,50,0.18562920566169075,0.02359999999999056,0.52,15,0.19704433497536947,0.00799999999999009,0.5333333333333333,0.12477917446566514
ny,bull_reclaim,18.0,30.0,0.0,0.2,0.35,1.0,0.8,1.0,0.0002,132,0.48883231107510705,-0.19161616161616307,0.4318181818181818,61,0.7623014839885447,-0.023060109289611216,0.5409836065573771,0.12475545045811055
ny,bull_reclaim,18.0,30.0,0.0,0.25,0.35,1.0,0.8,1.0,0.0002,132,0.48883231107510705,-0.19161616161616307,0.4318181818181818,61,0.7623014839885447,-0.023060109289611216,0.5409836065573771,0.12475545045811055
london,bull_reclaim,18.0,25.0,0.0,0.25,0.35,1.0,0.6,1.0,0.0004,270,0.999884272653628,-0.0039506172839502696,0.5074074074074074,113,1.3905909498782207,-0.306371681415925,0.3805309734513274,0.12474294215227241
london,bear_dip,15.0,20.0,0.55,1.0,0.0,0.15,0.0,0.45,0.0,45,0.1671050595698592,0.012888888888880354,0.4888888888888889,17,0.21762901720229366,0.02509803921567899,0.5294117647058824,0.12467852825383614
london,bear_dip,15.0,20.0,0.55,1.0,0.0,0.15,0.0,0.4,0.0,45,0.1671050595698592,0.012888888888880354,0.4888888888888889,17,0.21762901720229366,0.02509803921567899,0.5294117647058824,0.12467852825383614
london,bear_dip,15.0,20.0,0.55,1.0,0.0,0.15,0.0,0.35,0.0,45,0.1671050595698592,0.012888888888880354,0.4888888888888889,17,0.21762901720229366,0.02509803921567899,0.5294117647058824,0.12467852825383614
all,bull_reclaim,22.0,20.0,0.0,0.2,0.35,1.0,0.6,1.0,0.0,154,0.575320076273495,-0.1738961038961015,0.43506493506493504,74,0.9276573517889789,-0.06090090090089508,0.5,0.12463263582332268
all,bull_reclaim,22.0,20.0,0.0,0.2,0.45,1.0,0.6,1.0,0.0,154,0.575320076273495,-0.1738961038961015,0.43506493506493504,74,0.9276573517889789,-0.06090090090089508,0.5,0.12463263582332268
ny,bull_reclaim,18.0,20.0,0.0,0.15,0.35,1.0,0.6,1.0,0.0,36,0.1511083905382362,-0.18962962962962196,0.3888888888888889,23,0.29432151426286324,0.12521739130435114,0.5652173913043478,0.1246097618435601
ny,bull_reclaim,18.0,20.0,0.0,0.15,0.45,1.0,0.6,1.0,0.0,36,0.1511083905382362,-0.18962962962962196,0.3888888888888889,23,0.29432151426286324,0.12521739130435114,0.5652173913043478,0.1246097618435601
ny,bull_reclaim,18.0,20.0,0.0,0.15,0.55,1.0,0.6,1.0,0.0,36,0.1511083905382362,-0.18962962962962196,0.3888888888888889,23,0.29432151426286324,0.12521739130435114,0.5652173913043478,0.1246097618435601
all,bull_reclaim,15.0,25.0,0.0,0.1,0.55,1.0,0.8,1.0,0.0,38,0.14308126764982743,-0.22456140350876677,0.42105263157894735,23,0.2953451043338684,0.13101449275363677,0.6086956521739131,0.12458269136368735
all,bull_reclaim,18.0,25.0,0.0,0.1,0.55,1.0,0.8,1.0,0.0,38,0.14308126764982743,-0.22456140350876677,0.42105263157894735,23,0.2953451043338684,0.13101449275363677,0.6086956521739131,0.12458269136368735
all,bull_reclaim,22.0,25.0,0.0,0.1,0.55,1.0,0.8,1.0,0.0,38,0.14308126764982743,-0.22456140350876677,0.42105263157894735,23,0.2953451043338684,0.13101449275363677,0.6086956521739131,0.12458269136368735
all,bull_reclaim,15.0,25.0,0.0,0.15,0.45,1.0,0.7,1.0,0.0004,357,1.33577581166933,-0.11740429505135459,0.45938375350140054,148,1.7373440939104916,-0.12684684684683956,0.49324324324324326,0.12457640957417968
ny,bull_reclaim,10.0,25.0,0.0,0.25,0.45,1.0,0.7,1.0,0.0002,125,0.4921865386981666,-0.19231999999999752,0.432,58,0.7345646437994724,-0.01942528735631382,0.5172413793103449,0.12455606636032708
london,bear_dip,15.0,30.0,0.55,1.0,0.0,0.05,0.0,0.35,0.0004,54,0.200479542114626,-0.049012345679021914,0.5,20,0.32090924285475514,0.03166666666665968,0.55,0.1245434392871177
all,bull_reclaim,12.0,30.0,0.0,0.15,0.45,1.0,0.6,1.0,0.0002,385,1.4122502006037219,-0.15700432900433156,0.44155844155844154,146,1.7138664710198093,-0.07794520547944837,0.5136986301369864,0.12452153670425828
all,bull_reclaim,18.0,20.0,0.0,0.15,0.35,1.0,0.8,1.0,0.0002,176,0.672718585762064,-0.15151515151515352,0.4431818181818182,74,0.8703749081107572,-0.11828828828828407,0.5135135135135135,0.12452139938009654
