period_id,variant,post_anchor_pullback_bucket,post_anchor_retest_bucket,post_anchor_reconfirm_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
q1_quick,light_or_anchor_pullback,post_anchor_pullback_fail,no_post_anchor_retest,no_post_anchor_m5_reconfirm,12,3,0.25,-54.11,76.42,-130.53,0.585459281391251,-2.3426,-0.19521666666666668,0.5676423904617771,101.19,1.0119,-0.5347366340547485,2,0.16666666666666666,2,0.16666666666666666,8,0.6666666666666666,0.6545166666666667,0.6055750000000001,0.5833333333333334,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.0,USDJPY:7|GBPJPY:4|EURJPY:1,SHORT:7|LONG:5,new_york:6|london:3|london_newyork_overlap:2|tokyo:1
q1_quick,light_or_anchor_pullback,post_anchor_pullback_fail,post_anchor_retest,no_post_anchor_m5_reconfirm,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
q1_quick,light_or_anchor_pullback,post_anchor_pullback_pass,post_anchor_retest,no_post_anchor_m5_reconfirm,3,1,0.3333333333333333,-13.900000000000004,12.87,-26.770000000000003,0.48076204706761294,-0.5933,-0.19776666666666667,0.4713534705515459,26.770000000000003,0.2677,-0.5192379529323871,0,0.0,0,0.0,3,1.0,0.6426999999999999,0.42816666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,USDJPY:2|AUDJPY:1,SHORT:2|LONG:1,tokyo:2|london_newyork_overlap:1
q1_quick,light_or_anchor_pullback,post_anchor_pullback_pass,post_anchor_retest,post_anchor_m5_reconfirm,16,2,0.125,-110.76,32.32,-143.07999999999998,0.22588761532010068,-4.7082,-0.2942625,0.2182835511132511,110.76,1.1076000000000001,-1.0,0,0.0,1,0.0625,15,0.9375,0.4045375,0.51208125,0.3125,0.125,0.0625,0.0625,0.0,USDJPY:10|EURJPY:2|EURUSD:2|GBPJPY:2,SHORT:11|LONG:5,london:6|london_newyork_overlap:5|tokyo:5
q1_quick,light_or_anchor_pullback_exhaustion,post_anchor_pullback_fail,no_post_anchor_retest,no_post_anchor_m5_reconfirm,12,3,0.25,-54.38,76.42,-130.8,0.5842507645259939,-2.3426,-0.19521666666666668,0.5676423904617771,101.46000000000001,1.0146,-0.5359747683816282,2,0.16666666666666666,2,0.16666666666666666,8,0.6666666666666666,0.6545166666666667,0.6055750000000001,0.5833333333333334,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.0,USDJPY:7|GBPJPY:4|EURJPY:1,SHORT:7|LONG:5,new_york:6|london:3|london_newyork_overlap:2|tokyo:1
q1_quick,light_or_anchor_pullback_exhaustion,post_anchor_pullback_fail,post_anchor_retest,no_post_anchor_m5_reconfirm,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
q1_quick,light_or_anchor_pullback_exhaustion,post_anchor_pullback_pass,post_anchor_retest,no_post_anchor_m5_reconfirm,2,0,0.0,-26.770000000000003,0,-26.770000000000003,0.0,-1.1223,-0.56115,0.0,26.770000000000003,0.2677,-1.0,0,0.0,0,0.0,2,1.0,0.3328,0.56115,0.0,0.0,0.0,0.0,0.0,AUDJPY:1|USDJPY:1,SHORT:2,london_newyork_overlap:1|tokyo:1
q1_quick,light_or_anchor_pullback_exhaustion,post_anchor_pullback_pass,post_anchor_retest,post_anchor_m5_reconfirm,10,2,0.2,-15.700000000000001,64.12,-79.82000000000001,0.8033074417439238,-0.7174999999999999,-0.07175,0.7839506172839504,57.269999999999996,0.5727,-0.2741400384145277,0,0.0,2,0.2,8,0.8,0.6221099999999999,0.46718000000000004,0.6,0.3,0.2,0.2,0.0,USDJPY:4|EURJPY:3|GBPJPY:2|EURUSD:1,SHORT:8|LONG:2,london:6|london_newyork_overlap:3|tokyo:1
q1_quick,light_or_anchor_pullback_m5pattern,post_anchor_pullback_fail,no_post_anchor_retest,no_post_anchor_m5_reconfirm,12,3,0.25,-54.11,76.42,-130.53,0.585459281391251,-2.3426,-0.19521666666666668,0.5676423904617771,101.19,1.0119,-0.5347366340547485,2,0.16666666666666666,2,0.16666666666666666,8,0.6666666666666666,0.6545166666666667,0.6055750000000001,0.5833333333333334,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.0,USDJPY:7|GBPJPY:4|EURJPY:1,SHORT:7|LONG:5,new_york:6|london:3|london_newyork_overlap:2|tokyo:1
q1_quick,light_or_anchor_pullback_m5pattern,post_anchor_pullback_fail,post_anchor_retest,no_post_anchor_m5_reconfirm,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
q1_quick,light_or_anchor_pullback_m5pattern,post_anchor_pullback_pass,post_anchor_retest,no_post_anchor_m5_reconfirm,3,1,0.3333333333333333,-13.900000000000004,12.87,-26.770000000000003,0.48076204706761294,-0.5933,-0.19776666666666667,0.4713534705515459,26.770000000000003,0.2677,-0.5192379529323871,0,0.0,0,0.0,3,1.0,0.6426999999999999,0.42816666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,USDJPY:2|AUDJPY:1,SHORT:2|LONG:1,tokyo:2|london_newyork_overlap:1
q1_quick,light_or_anchor_pullback_m5pattern,post_anchor_pullback_pass,post_anchor_retest,post_anchor_m5_reconfirm,16,2,0.125,-110.76,32.32,-143.07999999999998,0.22588761532010068,-4.7082,-0.2942625,0.2182835511132511,110.76,1.1076000000000001,-1.0,0,0.0,1,0.0625,15,0.9375,0.4045375,0.51208125,0.3125,0.125,0.0625,0.0625,0.0,USDJPY:10|EURJPY:2|EURUSD:2|GBPJPY:2,SHORT:11|LONG:5,london:6|london_newyork_overlap:5|tokyo:5
q1_quick,one_anchor_pullback,post_anchor_pullback_pass,post_anchor_retest,no_post_anchor_m5_reconfirm,3,1,0.3333333333333333,-13.900000000000004,12.87,-26.770000000000003,0.48076204706761294,-0.5933,-0.19776666666666667,0.4713534705515459,26.770000000000003,0.2677,-0.5192379529323871,0,0.0,0,0.0,3,1.0,0.6426999999999999,0.42816666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,USDJPY:2|AUDJPY:1,SHORT:2|LONG:1,tokyo:2|london_newyork_overlap:1
q1_quick,one_anchor_pullback,post_anchor_pullback_pass,post_anchor_retest,post_anchor_m5_reconfirm,12,2,0.16666666666666666,-46.51,63.85,-110.35999999999999,0.5785610728524829,-1.9963000000000002,-0.16635833333333336,0.5664552838465882,56.35,0.5635,-0.825377107364685,0,0.0,2,0.16666666666666666,10,0.8333333333333334,0.49887499999999996,0.5449916666666667,0.3333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.0,USDJPY:8|EURUSD:2|EURJPY:1|GBPJPY:1,SHORT:9|LONG:3,london:6|tokyo:4|london_newyork_overlap:2
q1_quick,one_light_or_anchor_pullback,post_anchor_pullback_fail,no_post_anchor_retest,no_post_anchor_m5_reconfirm,5,3,0.6,53.25,76.32000000000001,-23.07,3.3081924577373214,2.1077999999999997,0.42155999999999993,3.1779293242405457,18.26,0.1826,2.916210295728368,0,0.0,2,0.4,3,0.6,0.76726,0.5135200000000001,0.6,0.4,0.4,0.2,0.0,USDJPY:3|GBPJPY:2,SHORT:3|LONG:2,new_york:3|london:1|london_newyork_overlap:1
q1_quick,one_light_or_anchor_pullback,post_anchor_pullback_fail,post_anchor_retest,no_post_anchor_m5_reconfirm,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
q1_quick,one_light_or_anchor_pullback,post_anchor_pullback_pass,post_anchor_retest,no_post_anchor_m5_reconfirm,2,1,0.5,3.7399999999999984,12.87,-9.13,1.4096385542168672,0.15400000000000003,0.07700000000000001,1.4106666666666667,9.13,0.0913,0.4096385542168673,0,0.0,0,0.0,2,1.0,0.80545,0.2686,0.5,0.5,0.5,0.0,0.0,AUDJPY:1|USDJPY:1,LONG:1|SHORT:1,tokyo:2
q1_quick,one_light_or_anchor_pullback,post_anchor_pullback_pass,post_anchor_retest,post_anchor_m5_reconfirm,10,1,0.1,-65.37,31.83,-97.19999999999999,0.32746913580246917,-2.7298,-0.27298,0.3236707794460136,65.37,0.6537000000000001,-1.0,0,0.0,1,0.1,9,0.9,0.4598000000000001,0.5426599999999999,0.3,0.2,0.1,0.1,0.0,USDJPY:6|EURUSD:2|EURJPY:1|GBPJPY:1,SHORT:7|LONG:3,london:4|tokyo:4|london_newyork_overlap:2
