period_id,variant,m15_wave1_quality_bucket,m15_wave1_quality_high,anchor_aligned_bucket,anchor_flip_entry_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
q1_quick,light_or_anchor_pullback_exhaustion,none,false,anchor_aligned,anchor_flip_entry_direction,14,4,0.2857142857142857,22.039999999999985,128.63,-106.59,1.2067736185383244,0.7751999999999997,0.05537142857142855,1.1744649247181151,57.269999999999996,0.5727,0.38484372271695455,0,0.0,4,0.2857142857142857,10,0.7142857142857143,0.6786928571428571,0.5169857142857143,0.5714285714285714,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.0,USDJPY:7|EURJPY:3|GBPJPY:2|AUDJPY:1|EURUSD:1,SHORT:12|LONG:2,london:7|london_newyork_overlap:5|tokyo:2
q1_quick,light_or_anchor_pullback_exhaustion,none,false,anchor_aligned,no_anchor_flip_entry,2,1,0.5,28.129999999999995,32.62,-4.49,7.265033407572382,1.1158,0.5579,7.147658402203857,4.490000000000002,0.044900000000000016,6.265033407572379,0,0.0,1,0.5,1,0.5,1.0699999999999998,0.36095,1.0,1.0,0.5,0.0,0.0,USDJPY:2,LONG:1|SHORT:1,new_york:2
q1_quick,light_or_anchor_pullback_exhaustion,none,false,anchor_not_aligned,no_anchor_flip_entry,9,1,0.1111111111111111,-115.23000000000002,11.08,-126.31,0.08772068719816324,-4.770499999999999,-0.5300555555555555,0.08902553134607673,115.23000000000002,1.1523,-1.0,2,0.2222222222222222,0,0.0,7,0.7777777777777778,0.4891222222222223,0.6582444444444444,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,GBPJPY:4|USDJPY:4|EURJPY:1,SHORT:5|LONG:4,new_york:4|london:2|london_newyork_overlap:2|tokyo:1
q1_quick,light_or_anchor_pullback_m5pattern,none,false,anchor_aligned,anchor_flip_entry_direction,21,5,0.23809523809523808,-60.15000000000001,109.69999999999999,-169.84999999999997,0.6458639976449809,-2.6865,-0.12792857142857145,0.6240133236298494,105.32000000000001,1.0532000000000001,-0.5711165970375998,0,0.0,3,0.14285714285714285,18,0.8571428571428571,0.5245571428571427,0.5200714285714286,0.38095238095238093,0.23809523809523808,0.19047619047619047,0.14285714285714285,0.0,USDJPY:14|EURJPY:2|EURUSD:2|GBPJPY:2|AUDJPY:1,SHORT:15|LONG:6,london:7|london_newyork_overlap:7|tokyo:7
q1_quick,light_or_anchor_pullback_m5pattern,none,false,anchor_aligned,no_anchor_flip_entry,2,1,0.5,28.129999999999995,32.62,-4.49,7.265033407572382,1.1158,0.5579,7.147658402203857,4.490000000000002,0.044900000000000016,6.265033407572379,0,0.0,1,0.5,1,0.5,1.0699999999999998,0.36095,1.0,1.0,0.5,0.0,0.0,USDJPY:2,LONG:1|SHORT:1,new_york:2
q1_quick,light_or_anchor_pullback_m5pattern,none,false,anchor_not_aligned,no_anchor_flip_entry,9,1,0.1111111111111111,-114.96000000000001,11.08,-126.04000000000002,0.08790860044430338,-4.770499999999999,-0.5300555555555555,0.08902553134607673,114.96000000000001,1.1496000000000002,-1.0,2,0.2222222222222222,0,0.0,7,0.7777777777777778,0.4891222222222223,0.6582444444444444,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,GBPJPY:4|USDJPY:4|EURJPY:1,SHORT:5|LONG:4,new_york:4|london:2|london_newyork_overlap:2|tokyo:1
q1_quick,one_anchor_pullback,none,false,anchor_aligned,anchor_flip_entry_direction,15,3,0.2,-60.410000000000004,76.72,-137.13,0.5594691168963757,-2.5896000000000003,-0.17264000000000002,0.5478181913426112,83.12,0.8311999999999999,-0.7267805582290664,0,0.0,2,0.13333333333333333,13,0.8666666666666667,0.52764,0.5216266666666667,0.3333333333333333,0.26666666666666666,0.2,0.13333333333333333,0.0,USDJPY:10|EURUSD:2|AUDJPY:1|EURJPY:1|GBPJPY:1,SHORT:11|LONG:4,london:6|tokyo:6|london_newyork_overlap:3
q1_quick,one_light_or_anchor_pullback,none,false,anchor_aligned,anchor_flip_entry_direction,14,4,0.2857142857142857,2.8799999999999955,109.21,-106.33,1.0270854885733094,0.03919999999999968,0.002799999999999977,1.0088864708015959,65.67,0.6567,0.04385564184559152,0,0.0,3,0.21428571428571427,11,0.7857142857142857,0.6302785714285715,0.5291071428571429,0.42857142857142855,0.35714285714285715,0.2857142857142857,0.21428571428571427,0.0,USDJPY:9|EURUSD:2|AUDJPY:1|EURJPY:1|GBPJPY:1,SHORT:10|LONG:4,tokyo:6|london:5|london_newyork_overlap:3
q1_quick,one_light_or_anchor_pullback,none,false,anchor_aligned,no_anchor_flip_entry,1,1,1.0,32.62,32.62,0,inf,1.2973,1.2973,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.2973,0.5243,1.0,1.0,1.0,0.0,0.0,USDJPY:1,LONG:1,new_york:1
q1_quick,one_light_or_anchor_pullback,none,false,anchor_not_aligned,no_anchor_flip_entry,3,1,0.3333333333333333,-12.09,10.98,-23.07,0.4759427828348505,-0.5016,-0.16720000000000002,0.48171109733415995,23.07,0.23070000000000002,-0.5240572171651495,0,0.0,0,0.0,3,1.0,0.4089666666666667,0.4741666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,GBPJPY:2|USDJPY:1,SHORT:2|LONG:1,new_york:2|london_newyork_overlap:1
