kind,side,context,horizon,expression,test_trades,test_tpd,test_expectancy,test_hit_rate,test_spread_mean_atr,test_spread_floor_atr,test_net_mean_after_spread,test_net_floor_after_spread,rule_a,rule_b
single,short,london,6,(macd_line_atr <= -0.869920056320943),1145,13.12007639054667,0.1863116832741097,0.4506550218340611,0.2012277094511039,0.21952431325504287,-0.014916026176994196,-0.03321262998093316,,
single,short,ny,12,(breakout_persist_up_3 >= 1.0),1559,17.665027343903684,0.2499678590783294,0.5426555484284797,0.24255038428047127,0.2840500662652327,0.007417474797858148,-0.0340822071869033,,
single,short,late,6,(ema20_slope_3 >= 0.5378789163353541),286,3.2818551278986376,0.2187153982357922,0.6013986013986014,0.22210443721163675,0.2534792046287784,-0.003389038975844555,-0.03476380639298618,,
single,short,london,12,(ema20_slope_3 <= -0.5141696760299509),1094,12.539680012735811,0.2132749512106753,0.4753199268738574,0.22140969472274286,0.24860004059315052,-0.008134743512067555,-0.03532508938247522,,
single,long,late,6,(macd_line_atr <= -0.869920056320943),467,5.618045112781955,0.1839724312108649,0.5802997858672377,0.2012277094511039,0.21952431325504287,-0.017255278240239008,-0.035551882044177974,,
single,short,all,12,(tick_volume_z >= 0.823240226993806),4876,54.820737039350405,0.20070666391101,0.4954881050041017,0.19742156828408178,0.23875004291511132,0.0032850956269282194,-0.03804337900410132,,
single,long,late,3,(ret_24 <= -0.0056613738716477),840,9.537175747062998,0.126922078660276,0.5654761904761905,0.13398342104413444,0.16497495218839892,-0.007061342383858443,-0.03805287352812292,,
single,long,late,6,(high_break_24 <= -5.285006808207483),395,4.53678963110668,0.2368239931057079,0.579746835443038,0.24831670022000105,0.27554916496453097,-0.01149270711429315,-0.03872517185882307,,
single,short,ny,6,(ret_3 >= 0.0012041529462039),2578,29.18375850005896,0.1746766120711213,0.5418929402637703,0.17030817963385275,0.21347224102788678,0.00436843243726856,-0.03879562895676547,,
single,short,asia,12,(ret_6 <= -0.0028396687970041),1241,14.072289156626503,0.1446539968677702,0.48348106365834,0.1466019530935886,0.18475642155296879,-0.0019479562258183925,-0.04010242468519859,,
single,short,asia,12,(ret_12 <= -0.003978727917854),1188,13.475010830609271,0.1337463885789828,0.4612794612794613,0.1393411559136197,0.1741620111731854,-0.005594767334636902,-0.04041562259420259,,
single,long,late,6,(ret_3 <= -0.00118144708034),1125,12.766460459434969,0.1738099788398262,0.5431111111111111,0.1725056196533685,0.21469461563690267,0.0013043591864577153,-0.04088463679707646,,
single,short,london,12,(ret_24 <= -0.0032161800981995),2399,27.26136363636364,0.1594900951301335,0.4726969570654439,0.16065767937578115,0.2004408826838759,-0.0011675842456476404,-0.040950787553742374,,
single,long,late,12,(rsi14 <= 36.51519587286333),894,10.15388255708483,0.2195389369943202,0.5950782997762863,0.22207760865451323,0.2609069341321797,-0.0025386716601930315,-0.04136799713785949,,
single,long,late,6,(close_vs_ema50 <= -1.7790121626506277),942,10.824130226619854,0.2062585810807837,0.5923566878980892,0.2190408019145532,0.24923003602248495,-0.012782220833769481,-0.04297145494170124,,
single,long,late,12,(close_vs_ema20 <= -1.1293213564467712),774,8.888038277511962,0.2190431784358434,0.5968992248062015,0.2280764453629128,0.2626912398338007,-0.009033266927069405,-0.04364806139795732,,
single,long,ny,12,(range_compression_12 >= 0.009998277259564),3360,38.0886404786271,0.0836972605348424,0.5220238095238096,0.10508591126688216,0.1275980713150645,-0.021388650732039757,-0.04390081078022211,,
single,short,ny,12,(bb_z >= 1.226781177201727),1789,20.28073213934265,0.2325746664815837,0.5410844046953606,0.23545322664405402,0.2766209914770428,-0.002878560162470317,-0.044046324995459074,,
single,short,ny,12,(tick_volume_rel10 <= 0.7119958488402262),683,7.73481184381267,0.1888529219505102,0.5197657393850659,0.1963520987642368,0.232917742333579,-0.007499176813726582,-0.0440648203830688,,
single,long,late,6,(close_vs_ema50 <= -2.7054238225311456),450,5.287853441592884,0.1910762826060465,0.5888888888888889,0.21131788557605577,0.235283415685567,-0.020241602970009265,-0.04420713307952048,,
single,long,late,3,(ema_gap_20_50 <= -1.3698491409549307),659,7.924178531167801,0.1751072226233165,0.5857359635811836,0.19419495798116002,0.21935260956669067,-0.019087735357843527,-0.04424538694337418,,
single,long,late,12,(roc_atr_3 <= -0.974005597344432),744,8.442885850506325,0.239345631258826,0.5551075268817204,0.2428475841885289,0.2836831029972204,-0.0035019529297029006,-0.04433747173839439,,
single,short,ny,12,(close_location >= 0.8709650864043269),1752,19.831623629289,0.2498450232572638,0.5188356164383562,0.2530260265586162,0.29421778910752566,-0.003181003301352431,-0.04437276585026187,,
single,short,ny,3,(close_vs_ema20 >= 1.787072065975945),759,8.610391145074251,0.2210277491760893,0.5981554677206851,0.2285534529739979,0.2655461579061237,-0.007525703797908595,-0.044518408730034376,,
single,short,london,12,(bb_z <= -1.2265986550525891),1987,22.572420321868098,0.2272793157682977,0.4740815299446401,0.2305584761868473,0.27212008364847456,-0.003279160418549587,-0.04484076788017685,,
single,long,late,6,(roc_atr_6 <= -2.0738043374141064),378,4.294776708221556,0.229982977580001,0.5873015873015873,0.24149748012713038,0.2752787447927959,-0.01151450254712938,-0.04529576721279491,,
single,long,late,6,(stoch_d <= 21.07899323871885),764,8.679420930140823,0.2227521966936701,0.581151832460733,0.23021305948437185,0.2682178948345636,-0.007460862790701739,-0.04546569814089349,,
single,short,ny,6,(macd_hist >= 0.1951514590809691),1766,20.03419072753772,0.2237343729677617,0.5543601359003397,0.2354601656488457,0.269459325698741,-0.011725792681084007,-0.04572495273097929,,
single,long,late,6,(ret_3 <= -0.0020285639190633),731,8.29536230741952,0.1418512122987528,0.5444596443228454,0.14908457990456403,0.1888239334173363,-0.007233367605811225,-0.0469727211185835,,
single,long,london,12,(atr_pct >= 0.0019542267425278),2826,34.04534426503807,0.1032456842335602,0.5251238499646143,0.12217689261040632,0.1504760016721483,-0.018931208376846115,-0.047230317438588104,,
single,short,ny,12,(ret_1 >= 0.0006927082690149),2603,29.462134014541167,0.1651815012877928,0.517479830964272,0.17044477865047056,0.2125861523099794,-0.00526327736267776,-0.047404651022186606,,
single,short,ny,6,(roc_atr_3 >= 1.510624513503615),795,9.005663939584645,0.2449701435916065,0.5635220125786163,0.2545442467278521,0.292392810719782,-0.009574103136245599,-0.04742266712817553,,
single,short,ny,6,(spread_atr <= 0.0956648150112752),1816,20.592487597448617,0.0383607342179084,0.4966960352422907,0.07384565582314272,0.0865227594307475,-0.03548492160523432,-0.0481620252128391,,
single,short,london,12,(ret_6 <= -0.001643524305227),2308,25.9832694863576,0.1668308997705147,0.49263431542461,0.1720623714499886,0.21504104869622354,-0.005231471679473881,-0.04821014892570882,,
single,short,ny,6,(roc_atr_6 >= 2.1092413317187098),772,8.758558203663581,0.2316723938532465,0.5505181347150259,0.24426467219776055,0.2813985528639832,-0.01259227834451404,-0.04972615901073668,,
single,short,late,12,(low_break_24 >= 5.73356252078119),304,3.4945318112876187,0.245917157581263,0.618421052631579,0.2558105099099185,0.2967634459781099,-0.009893352328655486,-0.05084628839684688,,
single,short,late,12,(high_break_24 >= -0.3645223794025753),342,3.8862102978891295,0.2385062936971676,0.6052631578947368,0.2426644312181028,0.2895803103106365,-0.00415813752093519,-0.051074016613468914,,
single,long,london,12,(atr_pct >= 0.0025187859570965),1230,17.529691211401424,0.0699761162290805,0.5260162601626016,0.10044463314128152,0.122169135526566,-0.030468516912201024,-0.0521930192974855,,
single,short,asia,12,(macd_line_atr <= -0.5864360086616169),1532,17.42008843967151,0.1900835646858077,0.4432114882506527,0.21238394814455147,0.2424671708228278,-0.022300383458743772,-0.05238360613702009,,
single,short,ny,12,(tick_volume_change_3 >= 0.5274433901856919),959,10.870704923839886,0.2077356367271677,0.5411887382690302,0.2211676515515689,0.2603078516278176,-0.013432014824401206,-0.05257221490064992,,
single,long,late,12,(range_compression_12 >= 0.009998277259564),1139,12.93960790501361,0.0744699943479793,0.5021949078138718,0.10508591126688216,0.1275980713150645,-0.030615916918902863,-0.053128076967085214,,
single,short,all,6,(high_break_24 >= -0.3645223794025753),2081,23.387497073284944,0.235542917833657,0.5737626141278231,0.2426644312181028,0.2895803103106365,-0.0071215133844458045,-0.05403739247697953,,
single,short,late,6,(ret_24 >= 0.0057720307236948),711,8.064589815288882,0.1172349432541027,0.5682137834036568,0.1369359641906783,0.1719170055835105,-0.019701020936575594,-0.054682062329407796,,
single,short,late,6,(high_break_24 >= -0.3645223794025753),342,3.8862102978891295,0.2348065038916444,0.5935672514619883,0.2426644312181028,0.2895803103106365,-0.007857927326458403,-0.05477380641899213,,
single,short,all,6,(spread_atr <= 0.0956648150112752),2769,31.39900779588944,0.0307833177766865,0.4929577464788732,0.07384565582314272,0.0865227594307475,-0.04306233804645622,-0.055739441654061,,
single,long,late,6,(rsi7 <= 29.575019344305517),853,9.6912698725788,0.216053861621169,0.5650644783118406,0.23268118567499765,0.2726225766499736,-0.016627324053828663,-0.05656871502880459,,
single,short,ny,12,(rsi7 >= 79.65681343740665),874,9.917339742326936,0.2119665403043105,0.5411899313501144,0.22538914089517736,0.2689062698044863,-0.013422600590866862,-0.056939729500175784,,
single,short,ny,6,(bb_z >= 1.648470938456276),959,10.871560716394413,0.2133842778073198,0.5474452554744526,0.22983707739061995,0.2705775230187981,-0.01645279958330015,-0.05719324521147831,,
single,long,late,6,(high_break_12 <= -3.812777632575684),363,4.169418521177315,0.210348659580211,0.5785123966942148,0.23802719757120586,0.2695529393962037,-0.027678537990994845,-0.05920427981599266,,
single,short,late,6,(close_vs_ema20 >= 1.787072065975945),295,3.384995418144149,0.206198050711739,0.6067796610169491,0.2285534529739979,0.2655461579061237,-0.022355402262258905,-0.059348107194384686,,
single,short,ny,6,(ema_gap_20_50 >= 1.5873453538050046),615,7.210845580751537,0.1747548581063315,0.5349593495934959,0.20358132114531266,0.23460018771868285,-0.028826463038981148,-0.05984532961235134,,
single,short,ny,3,(high_break_24 >= -0.3645223794025753),757,8.582293429909853,0.2296225374193907,0.5944517833553501,0.2426644312181028,0.2895803103106365,-0.013041893798712095,-0.05995777289124582,,
single,long,late,12,(range_compression_12 >= 0.0074818168704777),1969,22.35559410234172,0.091485781400663,0.5185373285931946,0.12441503825345546,0.15162575613954954,-0.03292925685279245,-0.060139974738886534,,
single,short,late,12,(high_break_24 >= -0.9288411221762012),772,8.77238114026435,0.2175365511013992,0.6126943005181347,0.23373606080300047,0.27833436603967565,-0.016199509701601278,-0.06079781493827646,,
single,long,late,12,(roc_atr_12 <= -1.892632787157632),818,9.292521300094668,0.2084458545813994,0.58679706601467,0.23241448962932254,0.2695529393962037,-0.023968635047923154,-0.061107084814804286,,
single,long,london,6,(spread_atr <= 0.1217566786947735),700,8.947672096222982,0.0465688384042433,0.5242857142857142,0.09040781342519408,0.1079710436231964,-0.04383897502095078,-0.0614022052189531,,
single,short,late,12,(tick_volume_rel10 >= 1.3437963539464366),265,3.00839607394852,0.1976550311416869,0.5169811320754717,0.2183710694574915,0.2592337555097144,-0.020716038315804597,-0.0615787243680275,,
single,short,ny,6,(stoch_k >= 82.3851136456741),1593,18.038216560509557,0.2215282810959534,0.5423728813559322,0.24261842509530457,0.2835955494397395,-0.021090143999351163,-0.06206726834378612,,
single,short,ny,6,(stoch_spread >= 15.295412263773596),838,9.489403530845752,0.2212199196927429,0.5178997613365155,0.24257910187711293,0.2833814888160221,-0.021359182184370024,-0.06216156912327919,,
single,long,late,6,(roc_atr_6 <= -1.3739739204718322),753,8.554792899408284,0.2155787130346086,0.5883134130146083,0.23762888812391558,0.278235092627111,-0.022050175089306984,-0.06265637959250239,,
single,short,ny,6,(stoch_d >= 80.45941960468532),1586,17.992200732658446,0.2198284934739288,0.5561160151324086,0.2426075350036609,0.2826808836469452,-0.02277904152973209,-0.06285239017301641,,
single,long,late,6,(low_break_24 <= 0.387331055640288),323,3.709830508474576,0.2054710560751558,0.56656346749226,0.22644433703744324,0.2685624278559977,-0.020973280962287427,-0.0630913717808419,,
single,short,ny,6,(ret_6 >= 0.0016806573019202),2581,29.245308258252347,0.1452103326360617,0.5315769081751259,0.1670095007797598,0.2089327173939092,-0.02179916814369809,-0.0637223847578475,,
single,short,all,3,(spread_atr <= 0.0956648150112752),2769,31.39900779588944,0.0223008737132188,0.514626218851571,0.07384565582314272,0.0865227594307475,-0.051544782109923915,-0.0642218857175287,,
single,short,ny,12,(rsi14 >= 64.03781923400763),1887,21.39001062699256,0.2019687081532776,0.5400105988341283,0.22833460097685868,0.2663594891903024,-0.026365892823581066,-0.06439078103702478,,
single,short,all,12,(stoch_spread >= 15.295412263773596),2297,25.822085171162023,0.2185713524439192,0.5193730953417501,0.24257910187711293,0.2833814888160221,-0.024007749433193726,-0.0648101363721029,,
single,long,late,12,(atr_pct >= 0.0019542267425278),2480,28.137409391742832,0.0853286402316911,0.5108870967741935,0.12217689261040632,0.1504760016721483,-0.036848252378715224,-0.06514736144045721,,
single,short,ny,12,(lower_wick_share >= 0.5831024318130066),1010,11.431715464727844,0.2223860156785083,0.5138613861386139,0.24218034091604537,0.28753777959212345,-0.019794325237537075,-0.06515176391361516,,
single,short,late,6,(macd_line_atr >= 0.6596822978898014),593,6.726162813595368,0.1867190495504536,0.596964586846543,0.2127397064032706,0.2526958762140454,-0.026020656852817015,-0.06597682666359178,,
single,short,late,6,(tick_volume_rel10 >= 1.3437963539464366),265,3.00839607394852,0.192835585775538,0.5320754716981132,0.2183710694574915,0.2592337555097144,-0.02553548368195349,-0.0663981697341764,,
single,short,london,6,(lower_wick_share >= 0.5831024318130066),1094,12.310385246542156,0.2205082780105647,0.5338208409506399,0.24218034091604537,0.28753777959212345,-0.021672062905480682,-0.06702950158155876,,
single,short,london,6,(ema_gap_10_20 <= -0.7119073789103236),1134,12.995066051249404,0.159701040837412,0.4506172839506173,0.21036720298060313,0.22745654491224399,-0.05066616214319114,-0.067755504074832,,
single,long,late,6,(bb_z <= -1.2265986550525891),792,9.09437422750289,0.2043194027790617,0.5669191919191919,0.2305584761868473,0.27212008364847456,-0.026239073407785612,-0.06780068086941288,,
single,short,ny,6,(macd_hist >= 0.2913699637763213),897,10.18434124418513,0.2012106400122271,0.568561872909699,0.2421703633343315,0.2691851456193432,-0.0409597233221044,-0.0679745056071161,,
single,short,ny,3,(tick_flow_signed_3 >= 0.8309919128084826),983,11.138810198300284,0.2143102323591341,0.572736520854527,0.24209800047577573,0.2828731295706276,-0.02778776811664163,-0.0685628972114935,,
single,short,ny,6,(stoch_d >= 88.17417392460084),665,7.56069637992973,0.2270756372802396,0.5338345864661654,0.25675824893117344,0.2960275054599466,-0.029682611650933832,-0.068951868179707,,
single,short,asia,12,(low_break_24 <= 0.387331055640288),703,7.991789689745008,0.1995659278651029,0.4509246088193456,0.22644433703744324,0.2685624278559977,-0.02687840917234033,-0.0689964999908948,,
single,short,ny,6,(tick_volume_rel10 >= 1.3437963539464366),1017,11.528161530286928,0.190216896779631,0.528023598820059,0.2183710694574915,0.2592337555097144,-0.028154172677860495,-0.0690168587300834,,
single,long,all,12,(range_compression_12 >= 0.009998277259564),6041,68.4802015271983,0.0582389929705225,0.5159741764608509,0.10508591126688216,0.1275980713150645,-0.04684691829635966,-0.06935907834454201,,
single,short,ny,6,(macd_line_atr >= 0.6596822978898014),1587,17.96956949085905,0.1826254502841863,0.5488342785129174,0.2127397064032706,0.2526958762140454,-0.030114256119084304,-0.07007042592985907,,
single,short,ny,3,(spread_atr <= 0.0956648150112752),1816,20.592487597448617,0.0164130275119109,0.512114537444934,0.07384565582314272,0.0865227594307475,-0.05743262831123182,-0.0701097319188366,,
single,long,late,6,(body_atr <= -0.8684459564205756),317,3.596879678512332,0.2165471421866277,0.580441640378549,0.2488208855606668,0.2872178750306298,-0.0322737433740391,-0.07067073284400208,,
