episode_id,anchor_event_id,market_cluster_id,symbol,shock_direction,checkpoint_seconds,target_msc,quote_msc,processing_msc,target_lag_ms,quote_age_ms,availability,bid,ask,mid,signed_log_return,absolute_log_return,shock_direction_move,long_spread_only_move,short_spread_only_move,mfe,mae,time_to_mfe_ms,time_to_mae_ms,spread,point_multiple,pip_multiple,entry_spread_multiple,initial_shock_multiple,pre_m1_vol_multiple,primary_inference,schema_version
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_890","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743042059000_19195","8699","USDJPY","LONG","300","1743042359000","1743042359679","1743042360325","679","646","AVAILABLE","150.3770000000","150.3970000000","150.3870000000","-0.000192817226","0.000192817226","-0.0290000000","-0.0500000000","0.0080000000","0.0140000000","0.0535000000","10610","244245","0.0200000000","-29.0000000000","-2.9000000000","-1.3181818182","-58.0000000014","-2.6561940839","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_890","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743042059000_19195","8699","USDJPY","LONG","600","1743042659000","1743042659141","1743042660369","141","1228","STALE","150.3740000000","150.3960000000","150.3850000000","-0.000206116337","0.000206116337","-0.0310000000","-0.0530000000","0.0090000000","0.0140000000","0.0600000000","10610","594107","0.0220000000","-31.0000000000","-3.1000000000","-1.4090909091","-62.0000000015","-2.8393987628","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_890","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743042059000_19195","8699","USDJPY","LONG","900","1743042959000","1743042959027","1743042960256","27","1229","STALE","150.3800000000","150.4000000000","150.3900000000","-0.000172868893","0.000172868893","-0.0260000000","-0.0470000000","0.0050000000","0.0140000000","0.0770000000","10610","627183","0.0200000000","-26.0000000000","-2.6000000000","-1.1818181818","-52.0000000013","-2.3813916337","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_520","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743042073500_19196","8700","USDCAD","SHORT","5","1743042078500","1743042079189","1743042081550","689","2361","STALE","1.4300100000","1.4302700000","1.4301400000","-0.000003496167","0.000003496167","-0.0000050000","-0.0002600000","-0.0002700000","0.0000150000","0.0000100000","494","4177","0.0002600000","-0.5000000000","-0.0500000000","-0.0185185185","-0.1428571429","-0.0516013709","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_520","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743042073500_19196","8700","USDCAD","SHORT","10","1743042083500","1743042083830","1743042089034","330","5204","STALE","1.4300100000","1.4302600000","1.4301350000","-0.000000000000","0.000000000000","-0.0000000000","-0.0002600000","-0.0002600000","0.0000150000","0.0000150000","494","8075","0.0002500000","-0.0000000000","-0.0000000000","-0.0000000000","-0.0000000000","-0.0000000000","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_520","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743042073500_19196","8700","USDCAD","SHORT","30","1743042103500","1743042103518","1743042113160","18","9642","STALE","1.4300000000","1.4302500000","1.4301250000","0.000006992371","0.000006992371","0.0000100000","-0.0002700000","-0.0002500000","0.0000150000","0.0000400000","494","19551","0.0002500000","1.0000000000","0.1000000000","0.0370370370","0.2857142857","0.1032032831","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_520","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743042073500_19196","8700","USDCAD","SHORT","60","1743042133500","1743042133956","1743042134767","456","811","AVAILABLE","1.4299000000","1.4301500000","1.4300250000","0.000076918774","0.000076918774","0.0001100000","-0.0003700000","-0.0001500000","0.0001150000","0.0000400000","59064","19551","0.0002500000","11.0000000000","1.1000000000","0.4074074074","3.1428571429","1.1352758055","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_520","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743042073500_19196","8700","USDCAD","SHORT","120","1743042193500","1743042193506","1743042193817","6","311","AVAILABLE","1.4299600000","1.4302000000","1.4300800000","0.000038458647","0.000038458647","0.0000550000","-0.0003100000","-0.0002000000","0.0002100000","0.0000400000","100919","19551","0.0002400000","5.5000000000","0.5500000000","0.2037037037","1.5714285714","0.5676269873","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_520","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743042073500_19196","8700","USDCAD","SHORT","180","1743042253500","1743042253899","1743042254063","399","164","AVAILABLE","1.4297900000","1.4300600000","1.4299250000","0.000146850066","0.000146850066","0.0002100000","-0.0004800000","-0.0000600000","0.0002100000","0.0000400000","178862","19551","0.0002700000","21.0000000000","2.1000000000","0.7777777778","6.0000000000","2.1674205022","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_520","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743042073500_19196","8700","USDCAD","SHORT","300","1743042373500","1743042378365","1743042388183","4865","9818","STALE","1.4296600000","1.4299200000","1.4297900000","0.000241265069","0.000241265069","0.0003450000","-0.0006100000","0.0000800000","0.0003600000","0.0000400000","274169","19551","0.0002600000","34.5000000000","3.4500000000","1.2777777778","9.8571428571","3.5609303468","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_520","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743042073500_19196","8700","USDCAD","SHORT","600","1743042673500","1743042675687","1743042679292","2187","3605","STALE","1.4297300000","1.4300000000","1.4298650000","0.000188811189","0.000188811189","0.0002700000","-0.0005400000","0.0000000000","0.0003800000","0.0000400000","322851","19551","0.0002700000","27.0000000000","2.7000000000","1.0000000000","7.7142857143","2.7867419680","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_520","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743042073500_19196","8700","USDCAD","SHORT","900","1743042973500","1743042974139","1743042979966","639","5827","STALE","1.4298800000","1.4301200000","1.4300000000","0.000094401138","0.000094401138","0.0001350000","-0.0003900000","-0.0001200000","0.0004250000","0.0000400000","674793","19551","0.0002400000","13.5000000000","1.3500000000","0.5000000000","3.8571428571","1.3933052130","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_521","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743043586500_19199","8703","USDCAD","LONG","5","1743043591500","1743043592665","1743043596585","1165","3920","STALE","1.4296200000","1.4299000000","1.4297600000","0.000003497097","0.000003497097","0.0000050000","-0.0002800000","-0.0002900000","0.0000150000","0.0000000000","4462","0","0.0002800000","0.5000000000","0.0500000000","0.0172413793","1.0000000000","0.0421309198","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_521","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743043586500_19199","8703","USDCAD","LONG","10","1743043596500","1743043599410","1743043606848","2910","7438","STALE","1.4296200000","1.4298900000","1.4297550000","-0.000000000000","0.000000000000","-0.0000000000","-0.0002800000","-0.0002800000","0.0000150000","0.0000050000","4462","8166","0.0002700000","-0.0000000000","-0.0000000000","-0.0000000000","-0.0000000000","-0.0000000000","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_521","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743043586500_19199","8703","USDCAD","LONG","30","1743043616500","1743043617828","1743043620798","1328","2970","STALE","1.4296200000","1.4299000000","1.4297600000","0.000003497097","0.000003497097","0.0000050000","-0.0002800000","-0.0002900000","0.0000150000","0.0001200000","4462","22345","0.0002800000","0.5000000000","0.0500000000","0.0172413793","1.0000000000","0.0421309198","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_521","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743043586500_19199","8703","USDCAD","LONG","60","1743043646500","1743043649292","1743043649492","2792","200","STALE","1.4295800000","1.4298600000","1.4297200000","-0.000024480018","0.000024480018","-0.0000350000","-0.0003200000","-0.0002500000","0.0000300000","0.0001200000","33995","22345","0.0002800000","-3.5000000000","-0.3500000000","-0.1206896552","-7.0000000003","-0.2949205644","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_521","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743043586500_19199","8703","USDCAD","LONG","120","1743043706500","1743043707077","1743043707324","577","247","AVAILABLE","1.4295300000","1.4297900000","1.4296600000","-0.000066447158","0.000066447158","-0.0000950000","-0.0003700000","-0.0001800000","0.0000300000","0.0001900000","33995","70326","0.0002600000","-9.5000000000","-0.9500000000","-0.3275862069","-19.0000000007","-0.8005154720","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_521","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743043586500_19199","8703","USDCAD","LONG","180","1743043766500","1743043766646","1743043772115","146","5469","STALE","1.4294700000","1.4297500000","1.4296100000","-0.000101421120","0.000101421120","-0.0001450000","-0.0004300000","-0.0001400000","0.0000300000","0.0001900000","33995","70326","0.0002800000","-14.5000000000","-1.4500000000","-0.5000000000","-29.0000000011","-1.2218607709","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_521","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743043586500_19199","8703","USDCAD","LONG","300","1743043886500","1743043889264","1743043889477","2764","213","STALE","1.4294600000","1.4297300000","1.4295950000","-0.000111913547","0.000111913547","-0.0001600000","-0.0004400000","-0.0001200000","0.0000300000","0.0002700000","33995","245526","0.0002700000","-16.0000000000","-1.6000000000","-0.5517241379","-32.0000000012","-1.3482672341","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_521","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743043586500_19199","8703","USDCAD","LONG","600","1743044186500","1743044186682","1743044189510","182","2828","STALE","1.4298100000","1.4301000000","1.4299550000","0.000139874323","0.000139874323","0.0002000000","-0.0000900000","-0.0004900000","0.0002300000","0.0003100000","599692","441861","0.0002900000","20.0000000000","2.0000000000","0.6896551724","40.0000000015","1.6851218821","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_521","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743043586500_19199","8703","USDCAD","LONG","900","1743044486500","1743044487077","1743044491141","577","4064","STALE","1.4291600000","1.4294200000","1.4292900000","-0.000325283445","0.000325283445","-0.0004650000","-0.0007400000","0.0001900000","0.0002300000","0.0005950000","599692","872717","0.0002600000","-46.5000000000","-4.6500000000","-1.6034482759","-93.0000000036","-3.9188196906","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_891","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743043633250_19200","8704","USDJPY","LONG","5","1743043638250","1743043638267","1743043649261","17","10994","STALE","150.3340000000","150.3540000000","150.3440000000","0.000069842273","0.000069842273","0.0105000000","-0.0100000000","-0.0310000000","0.0135000000","0.0000000000","4023","0","0.0200000000","10.5000000000","1.0500000000","0.5000000000","20.9999999993","0.8068984374","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_891","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743043633250_19200","8704","USDJPY","LONG","10","1743043643250","1743043643661","1743043649261","411","5600","STALE","150.3340000000","150.3550000000","150.3445000000","0.000073167974","0.000073167974","0.0110000000","-0.0100000000","-0.0320000000","0.0135000000","0.0000000000","4023","0","0.0210000000","11.0000000000","1.1000000000","0.5238095238","21.9999999992","0.8453207669","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_891","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743043633250_19200","8704","USDJPY","LONG","30","1743043663250","1743043663542","1743043665331","292","1789","STALE","150.3640000000","150.3840000000","150.3740000000","0.000269364750","0.000269364750","0.0405000000","0.0200000000","-0.0610000000","0.0415000000","0.0000000000","22320","0","0.0200000000","40.5000000000","4.0500000000","1.9285714286","80.9999999973","3.1120120620","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_891","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743043633250_19200","8704","USDJPY","LONG","60","1743043693250","1743043693647","1743043703367","397","9720","STALE","150.3450000000","150.3640000000","150.3545000000","0.000139679668","0.000139679668","0.0210000000","0.0010000000","-0.0410000000","0.0445000000","0.0000000000","48376","0","0.0190000000","21.0000000000","2.1000000000","1.0000000000","41.9999999986","1.6137405232","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_891","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743043633250_19200","8704","USDJPY","LONG","120","1743043753250","1743043753444","1743043756893","194","3449","STALE","150.3600000000","150.3770000000","150.3685000000","0.000232788609","0.000232788609","0.0350000000","0.0160000000","-0.0540000000","0.0445000000","0.0000000000","48376","0","0.0170000000","35.0000000000","3.5000000000","1.6666666667","69.9999999977","2.6894423263","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_891","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743043633250_19200","8704","USDJPY","LONG","180","1743043813250","1743043814537","1743043822078","1287","7541","STALE","150.3620000000","150.3810000000","150.3715000000","0.000252739397","0.000252739397","0.0380000000","0.0180000000","-0.0580000000","0.0500000000","0.0000000000","167628","0","0.0190000000","38.0000000000","3.8000000000","1.8095238095","75.9999999974","2.9199368254","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_891","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743043633250_19200","8704","USDJPY","LONG","300","1743043933250","1743043934360","1743043934363","1110","3","STALE","150.3810000000","150.3980000000","150.3895000000","0.000372435767","0.000372435767","0.0560000000","0.0370000000","-0.0750000000","0.0820000000","0.0000000000","273047","0","0.0170000000","56.0000000000","5.6000000000","2.6666666667","111.9999999962","4.3028072590","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_891","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743043633250_19200","8704","USDJPY","LONG","600","1743044233250","1743044234533","1743044234535","1283","2","STALE","150.4420000000","150.4580000000","150.4500000000","0.000774643595","0.000774643595","0.1165000000","0.0980000000","-0.1350000000","0.1210000000","0.0000000000","534175","0","0.0160000000","116.5000000000","11.6500000000","5.5476190476","232.9999999922","8.9495756679","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_891","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743043633250_19200","8704","USDJPY","LONG","900","1743044533250","1743044533369","1743044540702","119","7333","STALE","150.5140000000","150.5330000000","150.5235000000","0.001263058697","0.001263058697","0.1900000000","0.1700000000","-0.2100000000","0.1970000000","0.0000000000","885804","0","0.0190000000","190.0000000000","19.0000000000","9.0476190476","379.9999999874","14.5923098871","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_522","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743044578750_19208","8710","USDCAD","LONG","5","1743044583750","1743044584259","1743044596354","509","12095","STALE","1.4295700000","1.4298600000","1.4297150000","0.000013988900","0.000013988900","0.0000200000","-0.0002700000","-0.0003100000","0.0000200000","0.0000000000","5509","0","0.0002900000","2.0000000000","0.2000000000","0.0689655172","0.6666666667","0.0879198227","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_522","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743044578750_19208","8710","USDCAD","LONG","10","1743044588750","1743044589639","1743044596354","889","6715","STALE","1.4295500000","1.4298300000","1.4296900000","-0.000003497256","0.000003497256","-0.0000050000","-0.0002900000","-0.0002800000","0.0000200000","0.0000100000","5509","6251","0.0002800000","-0.5000000000","-0.0500000000","-0.0172413793","-0.1666666667","-0.0219801478","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_522","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743044578750_19208","8710","USDCAD","LONG","30","1743044608750","1743044609825","1743044618362","1075","8537","STALE","1.4295500000","1.4298400000","1.4296950000","0.000000000000","0.000000000000","0.0000000000","-0.0002900000","-0.0002900000","0.0000250000","0.0000700000","16108","17618","0.0002900000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_522","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743044578750_19208","8710","USDCAD","LONG","60","1743044638750","1743044639810","1743044641137","1060","1327","STALE","1.4294300000","1.4297100000","1.4295700000","-0.000087435058","0.000087435058","-0.0001250000","-0.0004100000","-0.0001600000","0.0000250000","0.0001450000","16108","58570","0.0002800000","-12.5000000000","-1.2500000000","-0.4310344828","-4.1666666667","-0.5495267584","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_522","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743044578750_19208","8710","USDCAD","LONG","120","1743044698750","1743044699277","1743044700324","527","1047","STALE","1.4294300000","1.4297000000","1.4295650000","-0.000090932619","0.000090932619","-0.0001300000","-0.0004100000","-0.0001500000","0.0000250000","0.0002150000","16108","87553","0.0002700000","-13.0000000000","-1.3000000000","-0.4482758621","-4.3333333333","-0.5715088282","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_522","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743044578750_19208","8710","USDCAD","LONG","180","1743044758750","1743044758787","1743044761189","37","2402","STALE","1.4291900000","1.4294700000","1.4293300000","-0.000255331802","0.000255331802","-0.0003650000","-0.0006500000","0.0000800000","0.0000250000","0.0003650000","16108","177848","0.0002800000","-36.5000000000","-3.6500000000","-1.2586206897","-12.1666666667","-1.6047528414","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_522","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743044578750_19208","8710","USDCAD","LONG","300","1743044878750","1743044879207","1743044879489","457","282","AVAILABLE","1.4291100000","1.4293600000","1.4292350000","-0.000321798718","0.000321798718","-0.0004600000","-0.0007300000","0.0001900000","0.0000250000","0.0006050000","16108","274527","0.0002500000","-46.0000000000","-4.6000000000","-1.5862068966","-15.3333333333","-2.0224954487","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_522","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743044578750_19208","8710","USDCAD","LONG","600","1743045178750","1743045180458","1743045180463","1708","5","STALE","1.4292800000","1.4295300000","1.4294050000","-0.000202861041","0.000202861041","-0.0002900000","-0.0005600000","0.0000200000","0.0000250000","0.0006100000","16108","408917","0.0002500000","-29.0000000000","-2.9000000000","-1.0000000000","-9.6666666667","-1.2749756582","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_522","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743044578750_19208","8710","USDCAD","LONG","900","1743045478750","1743045480786","1743045480866","2036","80","STALE","1.4294100000","1.4296900000","1.4295500000","-0.000101425376","0.000101425376","-0.0001450000","-0.0004300000","-0.0001400000","0.0000250000","0.0006100000","16108","408917","0.0002800000","-14.5000000000","-1.4500000000","-0.5000000000","-4.8333333333","-0.6374554988","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_892","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743044701250_19209","8711","USDJPY","SHORT","5","1743044706250","1743044706422","1743044720511","172","14089","STALE","150.5000000000","150.5180000000","150.5090000000","0.000056473433","0.000056473433","0.0085000000","-0.0280000000","-0.0110000000","0.0105000000","0.0000000000","3100","0","0.0180000000","8.5000000000","0.8500000000","0.4047619048","4.2500000000","0.3531402083","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_892","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743044701250_19209","8711","USDJPY","SHORT","10","1743044711250","1743044711360","1743044720511","110","9151","STALE","150.4980000000","150.5160000000","150.5070000000","0.000069761764","0.000069761764","0.0105000000","-0.0300000000","-0.0090000000","0.0105000000","0.0000000000","3100","0","0.0180000000","10.5000000000","1.0500000000","0.5000000000","5.2500000000","0.4362349204","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_892","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743044701250_19209","8711","USDJPY","SHORT","30","1743044731250","1743044731765","1743044732862","515","1097","STALE","150.4940000000","150.5120000000","150.5030000000","0.000096338954","0.000096338954","0.0145000000","-0.0340000000","-0.0050000000","0.0245000000","0.0000000000","13373","0","0.0180000000","14.5000000000","1.4500000000","0.6904761905","7.2500000001","0.6024276573","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_892","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743044701250_19209","8711","USDJPY","SHORT","60","1743044761250","1743044761877","1743044772950","627","11073","STALE","150.4700000000","150.4900000000","150.4800000000","0.000249171506","0.000249171506","0.0375000000","-0.0580000000","0.0170000000","0.0375000000","0.0000000000","60627","0","0.0200000000","37.5000000000","3.7500000000","1.7857142857","18.7500000002","1.5581216198","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_892","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743044701250_19209","8711","USDJPY","SHORT","120","1743044821250","1743044821445","1743044822875","195","1430","STALE","150.3880000000","150.4080000000","150.3980000000","0.000794242944","0.000794242944","0.1195000000","-0.1400000000","0.0990000000","0.1200000000","0.0000000000","119457","0","0.0200000000","119.5000000000","11.9500000000","5.6904761905","59.7500000006","4.9665674934","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_892","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743044701250_19209","8711","USDJPY","SHORT","180","1743044881250","1743044881284","1743044881409","34","125","AVAILABLE","150.4230000000","150.4410000000","150.4320000000","0.000568201657","0.000568201657","0.0855000000","-0.1050000000","0.0660000000","0.1200000000","0.0000000000","119457","0","0.0180000000","85.5000000000","8.5500000000","4.0714285714","42.7500000004","3.5530839798","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_892","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743044701250_19209","8711","USDJPY","SHORT","300","1743045001250","1743045003146","1743045007212","1896","4066","STALE","150.4700000000","150.4880000000","150.4790000000","0.000255816929","0.000255816929","0.0385000000","-0.0580000000","0.0190000000","0.1200000000","0.0000000000","119457","0","0.0180000000","38.5000000000","3.8500000000","1.8333333333","19.2500000002","1.5996768447","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_892","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743044701250_19209","8711","USDJPY","SHORT","600","1743045301250","1743045301306","1743045301636","56","330","AVAILABLE","150.5350000000","150.5520000000","150.5435000000","-0.000172722472","0.000172722472","-0.0260000000","0.0070000000","-0.0450000000","0.1200000000","0.0635000000","119457","402606","0.0170000000","-26.0000000000","-2.6000000000","-1.2380952381","-13.0000000001","-1.0800697964","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_892","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743044701250_19209","8711","USDJPY","SHORT","900","1743045601250","1743045601350","1743045601382","100","32","AVAILABLE","150.5750000000","150.5920000000","150.5835000000","-0.000438391112","0.000438391112","-0.0660000000","0.0470000000","-0.0850000000","0.1200000000","0.0685000000","119457","891043","0.0170000000","-66.0000000000","-6.6000000000","-3.1428571429","-33.0000000003","-2.7413514486","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_523","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743045602500_19216","8717","USDCAD","SHORT","5","1743045607500","1743045608354","1743045610375","854","2021","STALE","1.4290500000","1.4293300000","1.4291900000","-0.000000000000","0.000000000000","-0.0000000000","-0.0002800000","-0.0002800000","0.0000150000","0.0000000000","858","0","0.0002800000","-0.0000000000","-0.0000000000","-0.0000000000","-0.0000000000","-0.0000000000","EXCLUDED","tickshock-medium-horizon-response-v1"
