control_id,symbol,anchor_msc,pseudo_direction,decision_seconds,target_msc,quote_msc,processing_msc,status,reason,entry_bid,entry_ask,usd_pair_count,usd_factor,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,h300_quote_msc,h300_continuation,h300_reversal,h300_continuation_125x,h300_reversal_125x,h600_quote_msc,h600_continuation,h600_reversal,h600_continuation_125x,h600_reversal_125x,h900_quote_msc,h900_continuation,h900_reversal,h900_continuation_125x,h900_reversal_125x,feature_spec_sha256,schema_version
"ts15h_detection_time_continuation_r1_202503_USDCHF_ctrl_890","USDCHF","1743032700000","SHORT","60","1743032760000","1743032760552","1743032761358","EXCLUDED","FEATURE_UNAVAILABLE","0.8838900000","0.8841400000","5","-0.729248099601","-2.935041667698","-5.417806740021","-1.131521328897","-0.729988291296","-1.000000000000","1.000000000000","1.000000000000","-1.000000000000","-1.000000000000","-0.000011312089","-0.000180978074","-0.000305381503","0.000180978074","0.529411764706","0.650974025974","0.000053013866","0.000167492260","0.000408045557","0.000011312089","0.000079099525","0.000056891429","0.198836439764","","0.484375000000","0.000250000000","4.715747407794","","16.000000000000","806.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","1.000000000000","1743033000507","-0.0001700000","-0.0003200000","-0.0002312500","-0.0003812500","1743033300121","-0.0001000000","-0.0003500000","-0.0001562500","-0.0004062500","1743033600339","-0.0002000000","-0.0008200000","-0.0003275000","-0.0009475000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCHF_ctrl_890","USDCHF","1743032700000","SHORT","120","1743032820000","1743032830355","1743032833997","EXCLUDED","STALE_OR_INVALID_QUOTE","0.8838900000","0.8841300000","6","0.416144971178","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1743033000507","-0.0001700000","-0.0003100000","-0.0002300000","-0.0003700000","1743033300121","-0.0001000000","-0.0003400000","-0.0001550000","-0.0003950000","1743033600339","-0.0002000000","-0.0008100000","-0.0003262500","-0.0009362500","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_EURUSD_ctrl_1019","EURUSD","1743032700000","SHORT","60","1743032760000","1743032760357","1743032761358","EXCLUDED","STALE_OR_INVALID_QUOTE","1.0754000000","1.0756100000","1","0.000000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1743033000182","0.0001300000","-0.0005200000","0.0000812500","-0.0005687500","1743033300207","0.0001300000","-0.0005200000","0.0000812500","-0.0005687500","1743033600355","-0.0001800000","-0.0003000000","-0.0002400000","-0.0003600000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_EURUSD_ctrl_1019","EURUSD","1743032700000","SHORT","120","1743032820000","1743032820145","1743032820666","EXCLUDED","FEATURE_UNAVAILABLE","1.0753500000","1.0755300000","2","0.000000000000","-0.395764659229","0.691744872743","-0.081079726697","0.108647868289","1.000000000000","-1.000000000000","-1.000000000000","1.000000000000","1.000000000000","-0.000055789562","-0.000232435977","0.000106938694","0.000232435977","0.144654088050","0.175170068027","0.000084765340","0.000269081464","0.000720993439","0.000055789562","0.000081162893","0.000064562098","0.864122505693","","0.375000000000","0.000180000000","2.123509446500","","27.000000000000","521.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","","1743033000182","0.0000800000","-0.0004400000","0.0000350000","-0.0004850000","1743033300207","0.0000800000","-0.0004400000","0.0000350000","-0.0004850000","1743033600355","-0.0002300000","-0.0002200000","-0.0002862500","-0.0002762500","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCHF_ctrl_891","USDCHF","1743033600000","SHORT","60","1743033660000","1743033660570","1743033660618","EXCLUDED","FEATURE_UNAVAILABLE","0.8826800000","0.8850600000","3","-2.016042498970","-1.638390704078","-4.653198532677","-0.928879562166","-0.722363012612","-1.000000000000","-1.000000000000","1.000000000000","1.000000000000","-1.000000000000","0.000073546259","-0.000130107056","-0.000164045243","0.000130107056","0.276190476190","1.000000000000","0.000057776380","0.000157888727","0.000408128854","0.000073546259","0.000063853290","0.000054708009","1.344341725785","","0.328125000000","0.002380000000","41.193303920812","","2.000000000000","48.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","1.000000000000","1743033900257","-0.0020200000","-0.0020500000","-0.0025287500","-0.0025587500","1743034200852","-0.0016100000","-0.0018300000","-0.0020400000","-0.0022600000","1743034500289","-0.0017500000","-0.0017100000","-0.0021825000","-0.0021425000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCHF_ctrl_891","USDCHF","1743033600000","SHORT","120","1743033720000","1743033720344","1743033733293","EXCLUDED","STALE_OR_INVALID_QUOTE","0.8827600000","0.8851500000","5","-1.997907253328","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1743033900257","-0.0019400000","-0.0021400000","-0.0024500000","-0.0026500000","1743034200852","-0.0015300000","-0.0019200000","-0.0019612500","-0.0023512500","1743034500289","-0.0016700000","-0.0018000000","-0.0021037500","-0.0022337500","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_ctrl_657","USDJPY","1743033600000","LONG","60","1743033660000","1743033673766","1743033675754","EXCLUDED","STALE_OR_INVALID_QUOTE","150.4910000000","150.6160000000","6","-2.197125533046","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1743033900344","-0.0840000000","-0.0730000000","-0.1036250000","-0.0926250000","1743034200691","-0.0700000000","-0.0850000000","-0.0893750000","-0.1043750000","1743034500320","-0.0810000000","-0.0820000000","-0.1013750000","-0.1023750000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_ctrl_657","USDJPY","1743033600000","LONG","120","1743033720000","1743033733441","1743033748432","EXCLUDED","STALE_OR_INVALID_QUOTE","150.5080000000","150.5780000000","6","-2.203669130923","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1743033900344","-0.0460000000","-0.0560000000","-0.0587500000","-0.0687500000","1743034200691","-0.0320000000","-0.0680000000","-0.0445000000","-0.0805000000","1743034500320","-0.0430000000","-0.0650000000","-0.0565000000","-0.0785000000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_EURUSD_ctrl_1020","EURUSD","1743033600000","LONG","60","1743033660000","1743033660618","1743033663561","EXCLUDED","STALE_OR_INVALID_QUOTE","1.0752800000","1.0756300000","4","-2.197125533046","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1743033900363","-0.0000700000","-0.0006300000","-0.0001575000","-0.0007175000","1743034201736","-0.0002600000","-0.0004600000","-0.0003500000","-0.0005500000","1743034501077","-0.0002900000","-0.0004800000","-0.0003862500","-0.0005762500","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_EURUSD_ctrl_1020","EURUSD","1743033600000","LONG","120","1743033720000","1743033720019","1743033733293","EXCLUDED","STALE_OR_INVALID_QUOTE","1.0750500000","1.0756800000","2","0.000000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1743033900363","-0.0001200000","-0.0008600000","-0.0002425000","-0.0009825000","1743034201736","-0.0003100000","-0.0006900000","-0.0004350000","-0.0008150000","1743034501077","-0.0003400000","-0.0007100000","-0.0004712500","-0.0008412500","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_ctrl_959","GBPUSD","1743033600000","SHORT","60","1743033660000","1743033660280","1743033660618","EXCLUDED","FEATURE_UNAVAILABLE","1.2884200000","1.2892900000","2","0.000000000000","-0.839458472639","-0.837955095817","-0.297019529613","-0.107309410559","1.000000000000","-1.000000000000","-1.000000000000","1.000000000000","1.000000000000","0.000019397250","-0.000050431089","-0.000221102059","0.000050431089","0.428571428571","0.583333333330","0.000091006183","0.000253265274","0.000737285371","0.000019397250","0.000023976890","0.000049826500","0.389295852386","","0.156250000000","0.000870000000","9.559790029743","","4.000000000000","338.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","","1743033900133","-0.0009300000","-0.0006700000","-0.0011300000","-0.0008700000","1743034200442","-0.0007600000","-0.0005900000","-0.0009287500","-0.0007587500","1743034502543","-0.0007900000","-0.0005600000","-0.0009587500","-0.0007287500","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_ctrl_959","GBPUSD","1743033600000","SHORT","120","1743033720000","1743033720018","1743033720019","EXCLUDED","FEATURE_UNAVAILABLE","1.2884200000","1.2892900000","1","0.000000000000","-0.650288490881","-0.689317326593","-0.252487104663","-0.097498323080","-1.000000000000","-1.000000000000","-1.000000000000","1.000000000000","1.000000000000","0.000000000000","-0.000054310298","-0.000081464341","0.000054310298","0.216494845361","0.102941176470","0.000106291456","0.000253265270","0.000737285371","0.000000000000","0.000023914046","0.000034391384","0.000000000000","","0.000000000000","0.000870000000","8.185041736840","","6.000000000000","1.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","","1743033900133","-0.0009300000","-0.0006700000","-0.0011300000","-0.0008700000","1743034200442","-0.0007600000","-0.0005900000","-0.0009287500","-0.0007587500","1743034502543","-0.0007900000","-0.0005600000","-0.0009587500","-0.0007287500","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_ctrl_907","USDCAD","1743034500000","SHORT","60","1743034560000","1743034560441","1743034561419","EXCLUDED","SHOCK_PURGE","1.4265100000","1.4270700000","3","0.165445647037","-1.054096932116","-3.513208670455","-0.324865640373","-0.430658042274","-1.000000000000","-1.000000000000","1.000000000000","1.000000000000","-1.000000000000","0.000017521942","-0.000175202535","0.000143688987","0.000175202535","0.187214611872","0.426470588235","0.000152163045","0.000510576939","0.001024570266","0.000017521942","0.000084472893","0.000071190580","0.246127253872","","0.203125000000","0.000560000000","3.680262844160","","10.000000000000","978.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","-1.000000000000","","","","","","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_ctrl_907","USDCAD","1743034500000","SHORT","120","1743034620000","1743034620335","1743034622323","EXCLUDED","SHOCK_PURGE","1.4266400000","1.4270900000","1","0.000000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_ctrl_963","AUDUSD","1743034500000","LONG","60","1743034560000","1743034566487","1743034569114","EXCLUDED","SHOCK_PURGE","0.6298200000","0.6301500000","5","-0.084461772733","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_ctrl_963","AUDUSD","1743034500000","LONG","120","1743034620000","1743034620381","1743034622323","EXCLUDED","SHOCK_PURGE","0.6298900000","0.6301900000","2","0.000000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCHF_ctrl_892","USDCHF","1743034500000","LONG","60","1743034560000","1743034560292","1743034561419","EXCLUDED","STALE_OR_INVALID_QUOTE","0.8832300000","0.8843000000","1","0.000000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1743034801196","-0.0009100000","-0.0014900000","-0.0012100000","-0.0017900000","1743035102202","-0.0008600000","-0.0015400000","-0.0011600000","-0.0018400000","1743035400512","-0.0001200000","-0.0016600000","-0.0003425000","-0.0018825000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCHF_ctrl_892","USDCHF","1743034500000","LONG","120","1743034620000","1743034622713","1743034625627","EXCLUDED","STALE_OR_INVALID_QUOTE","0.8832400000","0.8843300000","6","0.392540235297","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1743034801196","-0.0009400000","-0.0014800000","-0.0012425000","-0.0017825000","1743035102202","-0.0008900000","-0.0015300000","-0.0011925000","-0.0018325000","1743035400512","-0.0001500000","-0.0016500000","-0.0003750000","-0.0018750000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_ctrl_960","GBPUSD","1743035400000","SHORT","60","1743035460000","1743035460084","1743035461533","EXCLUDED","SHOCK_PURGE","1.2872700000","1.2877800000","4","-0.251689983350","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1743035700751","-0.0003700000","-0.0006300000","-0.0004950000","-0.0007550000","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_ctrl_960","GBPUSD","1743035400000","SHORT","120","1743035520000","1743035520642","1743035526273","EXCLUDED","SHOCK_PURGE","1.2872100000","1.2877600000","3","0.053752604928","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1743035700751","-0.0004300000","-0.0006100000","-0.0005600000","-0.0007400000","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_ctrl_658","USDJPY","1743035400000","LONG","60","1743035460000","1743035460083","1743035461533","EXCLUDED","STALE_OR_INVALID_QUOTE","150.5150000000","150.5500000000","3","-0.282806287635","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1743035700213","-0.0120000000","-0.0530000000","-0.0201250000","-0.0611250000","1743036004131","-0.0040000000","-0.0650000000","-0.0126250000","-0.0736250000","1743036300042","-0.0110000000","-0.0540000000","-0.0191250000","-0.0621250000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_ctrl_658","USDJPY","1743035400000","LONG","120","1743035520000","1743035520782","1743035526273","EXCLUDED","STALE_OR_INVALID_QUOTE","150.5120000000","150.5500000000","4","-0.078966195056","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1743035700213","-0.0120000000","-0.0560000000","-0.0205000000","-0.0645000000","1743036004131","-0.0040000000","-0.0680000000","-0.0130000000","-0.0770000000","1743036300042","-0.0110000000","-0.0570000000","-0.0195000000","-0.0655000000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_EURUSD_ctrl_1021","EURUSD","1743035400000","SHORT","60","1743035460000","1743035460083","1743035461533","EXCLUDED","STALE_OR_INVALID_QUOTE","1.0739900000","1.0742500000","2","0.000000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1743035700306","0.0003100000","-0.0008100000","0.0002475000","-0.0008725000","1743036003511","-0.0001400000","-0.0004000000","-0.0002075000","-0.0004675000","1743036301293","-0.0003100000","-0.0001600000","-0.0003687500","-0.0002187500","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_EURUSD_ctrl_1021","EURUSD","1743035400000","SHORT","120","1743035520000","1743035526273","1743035526752","EXCLUDED","FEATURE_UNAVAILABLE","1.0738600000","1.0740600000","6","0.070892233085","-3.203435860978","-5.933308781858","-1.038446318873","-0.729152740232","-1.000000000000","-1.000000000000","-1.000000000000","1.000000000000","1.000000000000","-0.000055862541","-0.000018621194","-0.001395628189","0.000018621194","0.731707317073","0.134615384615","0.000158842657","0.000363471254","0.000802246397","0.000055862541","0.000121117603","0.000211527888","0.264090666101","","1.000000000000","0.000200000000","1.259107621177","","14.000000000000","479.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","1.000000000000","1743035700306","0.0001800000","-0.0006200000","0.0001250000","-0.0006750000","1743036003511","-0.0002700000","-0.0002100000","-0.0003300000","-0.0002700000","1743036301293","-0.0004400000","0.0000300000","-0.0004912500","-0.0000212500","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_ctrl_908","USDCAD","1743036300000","SHORT","60","1743036360000","1743036360110","1743036360543","EXCLUDED","SHOCK_PURGE","1.4293900000","1.4297200000","2","0.000000000000","1.904069529387","5.748019203453","0.726719738317","0.755757139090","1.000000000000","1.000000000000","1.000000000000","-1.000000000000","-1.000000000000","-0.000020985331","-0.000122408225","0.000566770473","0.000122408225","0.421875000000","0.901179941003","0.000181218452","0.000590183055","0.001113118142","0.000020985331","0.000047773111","0.000133524883","0.157164198852","","0.671875000000","0.000330000000","1.821006618196","","6.000000000000","433.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","","1743036600328","-0.0002700000","-0.0006200000","-0.0003812500","-0.0007312500","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_ctrl_908","USDCAD","1743036300000","SHORT","120","1743036420000","1743036420011","1743036420330","EXCLUDED","SHOCK_PURGE","1.4292000000","1.4297000000","1","0.000000000000","1.180455912414","4.891151215224","0.557023623934","0.677887384848","1.000000000000","1.000000000000","1.000000000000","-1.000000000000","-1.000000000000","-0.000073452128","-0.000234328414","0.000503817125","0.000234328414","0.358208955224","0.870206489676","0.000183988562","0.000590183056","0.001113118142","0.000073452128","0.000055365647","0.000134837781","0.544744412759","","0.671875000000","0.000500000000","2.717560230970","","16.000000000000","319.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","","1743036600328","-0.0004600000","-0.0006000000","-0.0005925000","-0.0007325000","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_ctrl_964","AUDUSD","1743036300000","LONG","60","1743036360000","1743036365866","1743036372897","EXCLUDED","STALE_OR_INVALID_QUOTE","0.6293600000","0.6297400000","6","-1.207017324187","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1743036600328","-0.0006600000","-0.0001000000","-0.0007550000","-0.0001950000","1743036900803","-0.0006200000","-0.0001000000","-0.0007100000","-0.0001900000","1743037200150","-0.0007100000","-0.0001400000","-0.0008162500","-0.0002462500","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_ctrl_964","AUDUSD","1743036300000","LONG","120","1743036420000","1743036420322","1743036420330","EXCLUDED","FEATURE_UNAVAILABLE","0.6293700000","0.6297100000","3","-2.237195451614","1.739154431446","1.441801992291","0.641363827432","0.195861926237","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-0.000007942212","0.000476648219","0.000651476173","0.000476648219","0.390476190476","0.493827160494","0.000104752408","0.000269143305","0.000565382517","0.000007942212","0.000192366489","0.000157477799","0.050433854776","","0.843750000000","0.000340000000","3.245748765263","","10.000000000000","8.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","1.000000000000","1743036600328","-0.0006300000","-0.0000900000","-0.0007200000","-0.0001800000","1743036900803","-0.0005900000","-0.0000900000","-0.0006750000","-0.0001750000","1743037200150","-0.0006800000","-0.0001300000","-0.0007812500","-0.0002312500","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_ctrl_965","AUDUSD","1743037200000","SHORT","60","1743037260000","1743037260185","1743037260476","EXCLUDED","SHOCK_PURGE","0.6285800000","0.6288000000","3","3.927120371538","-4.370719711177","-5.127055362860","-0.684651631232","-0.335483797271","-1.000000000000","-1.000000000000","-1.000000000000","1.000000000000","1.000000000000","-0.000715518026","-0.000723465351","-0.001366989023","0.000723465351","0.710743801653","0.020066889632","0.000121614288","0.000253998854","0.000558134990","0.000715518026","0.000326185579","0.000212601313","3.365539074436","","0.882812500000","0.000220000000","1.808997967406","","108.000000000000","291.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","1.000000000000","","","","","","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_ctrl_965","AUDUSD","1743037200000","SHORT","120","1743037320000","1743037320756","1743037321474","EXCLUDED","SHOCK_PURGE","0.6288500000","0.6291100000","5","1.107463875402","-1.601724940802","-2.352309704098","-0.689758566734","-0.344102130076","-1.000000000000","-1.000000000000","-1.000000000000","1.000000000000","1.000000000000","0.000453220858","-0.000365607469","-0.000905825953","0.000365607469","0.382550335570","0.214046822742","0.000136141839","0.000253998851","0.000558134990","0.000453220858","0.000381654348","0.000242670674","1.867637526881","","0.890625000000","0.000260000000","1.909772939649","","35.000000000000","718.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","1.000000000000","","","","","","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_ctrl_961","GBPUSD","1743037200000","SHORT","60","1743037260000","1743037260369","1743037260476","EXCLUDED","SHOCK_PURGE","1.2873100000","1.2875900000","4","4.365993955843","-3.052295864972","-5.275874831048","-0.707408317002","-0.537630080711","-1.000000000000","-1.000000000000","-1.000000000000","1.000000000000","1.000000000000","-0.000097085305","-0.000271815105","-0.000264049985","0.000271815105","0.772727272727","0.050000000000","0.000089703532","0.000275892488","0.000729761050","0.000097085305","0.000080969168","0.000047111606","2.060751343300","","0.265625000000","0.000280000000","3.121393246899","","107.000000000000","107.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","1.000000000000","1743037500007","-0.0004400000","-0.0000800000","-0.0005050000","-0.0001450000","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
