event_id,market_cluster_id,symbol,strategy,direction,signal_msc,processing_msc,eligible_msc,entry_quote_msc,entry_bid,entry_ask,entry_price,entry_side,local_scale,entry_status,censored,schema_version
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1743038680000_19148,8668,USDJPY,detection_time_continuation,SHORT,1743038680000,1743038680525,1743038680525,1743038680525,150.345,150.36,150.345,BID,0.004069976887,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1743038680000_19148,8668,USDJPY,post_burst_continuation,SHORT,1743038681629,1743038684225,1743038684225,1743038684230,150.353,150.368,150.353,BID,0.004069976887,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1743038680000_19148,8668,USDJPY,failed_shock_reversal,LONG,1743038681841,1743038684225,1743038684225,1743038684230,150.353,150.368,150.368,ASK,0.004069976887,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743038791000_19149,8669,USDJPY,detection_time_continuation,LONG,1743038791000,1743038792621,1743038792621,1743038793284,150.388,150.408,150.408,ASK,0.002137583908,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743038791000_19149,8669,USDJPY,post_burst_continuation,LONG,1743038791792,1743038792621,1743038792621,1743038793284,150.388,150.408,150.408,ASK,0.002137583908,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743038791000_19149,8669,USDJPY,failed_shock_reversal,SHORT,1743038793284,1743038796398,1743038796398,1743038798293,150.39,150.41,150.39,BID,0.002137583908,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743038990000_19150,8670,USDJPY,detection_time_continuation,SHORT,1743038990000,1743038993587,1743038993587,1743038994069,150.343,150.361,150.343,BID,0.002137008635,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743038990000_19150,8670,USDJPY,post_burst_continuation,SHORT,1743038991028,1743038993587,1743038993587,1743038994069,150.343,150.361,150.343,BID,0.002137008635,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743038990000_19150,8670,USDJPY,failed_shock_reversal,LONG,1743038995843,1743038995854,1743038995854,1743038996063,150.349,150.366,150.366,ASK,0.002137008635,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743038990250_19151,8670,USDJPY,detection_time_continuation,SHORT,1743038990250,1743038993587,1743038993587,1743038994069,150.343,150.361,150.343,BID,0.002136688861,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743038990250_19151,8670,USDJPY,post_burst_continuation,SHORT,1743038991028,1743038993587,1743038993587,1743038994069,150.343,150.361,150.343,BID,0.002136688861,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743038990250_19151,8670,USDJPY,failed_shock_reversal,LONG,1743038992441,1743038993587,1743038993587,1743038994069,150.343,150.361,150.361,ASK,0.002136688861,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743039001750_19152,8671,USDCAD,detection_time_continuation,SHORT,1743039001750,1743039004336,1743039004336,1743039004490,1.43048,1.4308,1.43048,BID,2.4431434e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743039001750_19152,8671,USDCAD,post_burst_continuation,SHORT,1743039002159,1743039004336,1743039004336,1743039004490,1.43048,1.4308,1.43048,BID,2.4431434e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743039001750_19152,8671,USDCAD,failed_shock_reversal,LONG,1743039003132,1743039004336,1743039004336,1743039004490,1.43048,1.4308,1.4308,ASK,2.4431434e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743039002000_19153,8671,USDCAD,detection_time_continuation,SHORT,1743039002000,1743039004336,1743039004336,1743039004490,1.43048,1.4308,1.43048,BID,2.4430324e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743039002000_19153,8671,USDCAD,post_burst_continuation,SHORT,1743039002360,1743039004336,1743039004336,1743039004490,1.43048,1.4308,1.43048,BID,2.4430324e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743039007750_19154,8672,USDJPY,detection_time_continuation,LONG,1743039007750,1743039014293,1743039014293,1743039015362,150.382,150.399,150.399,ASK,0.002137223858,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743039007750_19154,8672,USDJPY,post_burst_continuation,LONG,1743039008763,1743039014293,1743039014293,1743039015362,150.382,150.399,150.399,ASK,0.002137223858,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743039017500_19157,8673,USDJPY,detection_time_continuation,LONG,1743039017500,1743039018187,1743039018187,1743039018329,150.405,150.426,150.426,ASK,0.007198576245,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743039017500_19157,8673,USDJPY,post_burst_continuation,LONG,1743039018329,1743039020841,1743039020841,1743039021321,150.406,150.43,150.43,ASK,0.007198576245,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743039017500_19157,8673,USDJPY,failed_shock_reversal,SHORT,1743039026036,1743039026167,1743039026167,1743039026308,150.391,150.412,150.391,BID,0.007198576245,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743039017000_19155,8673,USDJPY,detection_time_continuation,LONG,1743039017000,1743039017752,1743039017752,1743039017903,150.407,150.426,150.426,ASK,0.002137551928,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743039017000_19155,8673,USDJPY,post_burst_continuation,LONG,1743039018329,1743039020841,1743039020841,1743039021321,150.406,150.43,150.43,ASK,0.002137551928,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743039017000_19155,8673,USDJPY,failed_shock_reversal,SHORT,1743039026036,1743039026167,1743039026167,1743039026308,150.391,150.412,150.391,BID,0.002137551928,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743039017250_19156,8673,USDJPY,detection_time_continuation,LONG,1743039017250,1743039018187,1743039018187,1743039018329,150.405,150.426,150.426,ASK,0.00213777222,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743039017250_19156,8673,USDJPY,post_burst_continuation,LONG,1743039018329,1743039020841,1743039020841,1743039021321,150.406,150.43,150.43,ASK,0.00213777222,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743039017250_19156,8673,USDJPY,failed_shock_reversal,SHORT,1743039019016,1743039020841,1743039020841,1743039021321,150.406,150.43,150.406,BID,0.00213777222,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743039027250_19158,8674,USDCAD,detection_time_continuation,SHORT,1743039027250,1743039027602,1743039027602,1743039028134,1.43035,1.43065,1.43035,BID,2.4426946e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743039027250_19158,8674,USDCAD,post_burst_continuation,SHORT,1743039028134,1743039028366,1743039028366,1743039028579,1.43035,1.43063,1.43035,BID,2.4426946e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743039027250_19158,8674,USDCAD,failed_shock_reversal,LONG,1743039028336,1743039028366,1743039028366,1743039028579,1.43035,1.43063,1.43063,ASK,2.4426946e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743039027250_19159,8674,AUDUSD,detection_time_continuation,LONG,1743039027250,1743039028119,1743039028119,1743039028573,0.62837,0.62861,0.62861,ASK,1.977579e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743039027250_19159,8674,AUDUSD,post_burst_continuation,LONG,1743039028057,1743039028119,1743039028119,1743039028573,0.62837,0.62861,0.62861,ASK,1.977579e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743039027250_19159,8674,AUDUSD,failed_shock_reversal,SHORT,1743039028783,1743039028983,1743039028983,1743039030837,0.62836,0.6286,0.62836,BID,1.977579e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743039064750_19160,8675,USDCAD,detection_time_continuation,SHORT,1743039064750,1743039066401,1743039066401,1743039066507,1.43004,1.43034,1.43004,BID,2.4424722e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743039064750_19160,8675,USDCAD,post_burst_continuation,SHORT,1743039065067,1743039066401,1743039066401,1743039066507,1.43004,1.43034,1.43004,BID,2.4424722e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743039064750_19160,8675,USDCAD,failed_shock_reversal,LONG,1743039065314,1743039066401,1743039066401,1743039066507,1.43004,1.43034,1.43034,ASK,2.4424722e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743039076000_19161,8676,USDCAD,detection_time_continuation,LONG,1743039076000,1743039076525,1743039076525,1743039076590,1.43018,1.43051,1.43051,ASK,2.4421979e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743039076000_19161,8676,USDCAD,post_burst_continuation,LONG,1743039076828,1743039076910,1743039076910,1743039077101,1.43018,1.43044,1.43044,ASK,2.4421979e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743039076000_19161,8676,USDCAD,failed_shock_reversal,SHORT,1743039077101,1743039078082,1743039078082,1743039078091,1.43014,1.43044,1.43014,BID,2.4421979e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743039093750_19162,8677,USDJPY,detection_time_continuation,SHORT,1743039093750,1743039094541,1743039094541,1743039099262,150.373,150.394,150.373,BID,0.00213756658,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743039093750_19162,8677,USDJPY,post_burst_continuation,SHORT,1743039099262,1743039099532,1743039099532,1743039100495,150.382,150.403,150.382,BID,0.00213756658,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743039093750_19162,8677,USDJPY,failed_shock_reversal,LONG,1743039100495,1743039100523,1743039100523,1743039100715,150.393,150.415,150.415,ASK,0.00213756658,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743039118250_19163,8678,USDCAD,detection_time_continuation,LONG,1743039118250,1743039120018,1743039120018,1743039120084,1.42997,1.43018,1.43018,ASK,2.4420215e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743039118250_19163,8678,USDCAD,post_burst_continuation,LONG,1743039120084,1743039120494,1743039120494,1743039120686,1.43005,1.43026,1.43026,ASK,2.4420215e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743039187500_19164,8679,USDJPY,detection_time_continuation,SHORT,1743039187500,1743039188435,1743039188435,1743039188657,150.352,150.367,150.352,BID,0.002137521282,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743039187500_19164,8679,USDJPY,post_burst_continuation,SHORT,1743039188221,1743039188435,1743039188435,1743039188657,150.352,150.367,150.352,BID,0.002137521282,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743039187500_19164,8679,USDJPY,failed_shock_reversal,LONG,1743039190665,1743039191770,1743039191770,1743039191884,150.355,150.371,150.371,ASK,0.002137521282,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743039187750_19165,8679,USDJPY,detection_time_continuation,SHORT,1743039187750,1743039188435,1743039188435,1743039188657,150.352,150.367,150.352,BID,0.002137222782,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743039187750_19165,8679,USDJPY,post_burst_continuation,SHORT,1743039188221,1743039188435,1743039188435,1743039188657,150.352,150.367,150.352,BID,0.002137222782,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743039187750_19165,8679,USDJPY,failed_shock_reversal,LONG,1743039188657,1743039189877,1743039189877,1743039190665,150.359,150.375,150.375,ASK,0.002137222782,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743039188250_19167,8679,USDJPY,detection_time_continuation,SHORT,1743039188250,1743039189877,1743039189877,1743039190665,150.359,150.375,150.359,BID,0.007200271034,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743039188250_19167,8679,USDJPY,post_burst_continuation,SHORT,1743039188657,1743039189877,1743039189877,1743039190665,150.359,150.375,150.359,BID,0.007200271034,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743039188250_19167,8679,USDJPY,failed_shock_reversal,LONG,1743039195210,1743039196251,1743039196251,1743039197254,150.367,150.383,150.383,ASK,0.007200271034,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1743039188000_19166,8679,USDJPY,detection_time_continuation,SHORT,1743039188000,1743039188435,1743039188435,1743039188657,150.352,150.367,150.352,BID,0.004071297182,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1743039188000_19166,8679,USDJPY,post_burst_continuation,SHORT,1743039188657,1743039189877,1743039189877,1743039190665,150.359,150.375,150.359,BID,0.004071297182,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1743039188000_19166,8679,USDJPY,failed_shock_reversal,LONG,1743039188858,1743039189877,1743039189877,1743039190665,150.359,150.375,150.375,ASK,0.004071297182,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743039330250_19168,8680,USDCAD,detection_time_continuation,LONG,1743039330250,1743039337028,1743039337028,1743039337034,1.43025,1.43054,1.43054,ASK,2.4416352e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743039330250_19168,8680,USDCAD,post_burst_continuation,LONG,1743039332082,1743039337028,1743039337028,1743039337034,1.43025,1.43054,1.43054,ASK,2.4416352e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743039405500_19169,8681,USDCAD,detection_time_continuation,LONG,1743039405500,1743039419689,1743039419689,1743039420069,1.43033,1.43062,1.43062,ASK,2.4425568e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743039405500_19169,8681,USDCAD,post_burst_continuation,LONG,1743039407892,1743039419689,1743039419689,1743039420069,1.43033,1.43062,1.43062,ASK,2.4425568e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743039405500_19169,8681,USDCAD,failed_shock_reversal,SHORT,1743039408811,1743039419689,1743039419689,1743039420069,1.43033,1.43062,1.43033,BID,2.4425568e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743039480000_19170,8682,USDJPY,detection_time_continuation,SHORT,1743039480000,1743039480293,1743039480293,1743039480472,150.37,150.391,150.37,BID,0.002137345515,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743039480000_19170,8682,USDJPY,post_burst_continuation,SHORT,1743039481462,1743039482443,1743039482443,1743039482560,150.37,150.393,150.37,BID,0.002137345515,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743039480250_19171,8682,USDJPY,detection_time_continuation,SHORT,1743039480250,1743039480791,1743039480791,1743039481014,150.369,150.391,150.369,BID,0.002136826902,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743039480250_19171,8682,USDJPY,post_burst_continuation,SHORT,1743039481462,1743039482443,1743039482443,1743039482560,150.37,150.393,150.37,BID,0.002136826902,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1743039480500_19172,8682,USDJPY,detection_time_continuation,SHORT,1743039480500,1743039481117,1743039481117,1743039481462,150.371,150.393,150.371,BID,0.004070651721,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1743039480500_19172,8682,USDJPY,post_burst_continuation,SHORT,1743039481462,1743039482443,1743039482443,1743039482560,150.37,150.393,150.37,BID,0.004070651721,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743039480750_19173,8682,USDJPY,detection_time_continuation,SHORT,1743039480750,1743039481117,1743039481117,1743039481462,150.371,150.393,150.371,BID,0.007197313545,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743039480750_19173,8682,USDJPY,post_burst_continuation,SHORT,1743039481462,1743039482443,1743039482443,1743039482560,150.37,150.393,150.37,BID,0.007197313545,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743039727500_19174,8683,USDCAD,detection_time_continuation,SHORT,1743039727500,1743039730738,1743039730738,1743039730919,1.42995,1.43022,1.42995,BID,2.4419949e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743039727500_19174,8683,USDCAD,post_burst_continuation,SHORT,1743039728001,1743039730738,1743039730738,1743039730919,1.42995,1.43022,1.42995,BID,2.4419949e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743039727500_19174,8683,USDCAD,failed_shock_reversal,LONG,1743039728702,1743039730738,1743039730738,1743039730919,1.42995,1.43022,1.43022,ASK,2.4419949e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743039771250_19175,8684,USDCAD,detection_time_continuation,SHORT,1743039771250,1743039773398,1743039773398,1743039775642,1.42985,1.43014,1.42985,BID,2.4414213e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743039771250_19175,8684,USDCAD,post_burst_continuation,SHORT,1743039773147,1743039773398,1743039773398,1743039775642,1.42985,1.43014,1.42985,BID,2.4414213e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743039771250_19175,8684,USDCAD,failed_shock_reversal,LONG,1743039773356,1743039773398,1743039773398,1743039775642,1.42985,1.43014,1.43014,ASK,2.4414213e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743039836000_19176,8685,USDJPY,detection_time_continuation,LONG,1743039836000,1743039838749,1743039838749,1743039839021,150.408,150.427,150.427,ASK,0.002138318374,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743039836000_19176,8685,USDJPY,post_burst_continuation,LONG,1743039836351,1743039838749,1743039838749,1743039839021,150.408,150.427,150.427,ASK,0.002138318374,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743039836000_19176,8685,USDJPY,pullback_continuation,LONG,1743039840701,1743039840922,1743039840922,1743039840943,150.408,150.432,150.432,ASK,0.002138318374,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743039985000_19177,8686,USDJPY,detection_time_continuation,SHORT,1743039985000,1743039989928,1743039989928,1743039989975,150.384,150.407,150.384,BID,0.002138220082,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743039985000_19177,8686,USDJPY,post_burst_continuation,SHORT,1743039985570,1743039989928,1743039989928,1743039989975,150.384,150.407,150.384,BID,0.002138220082,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743039985000_19177,8686,USDJPY,failed_shock_reversal,LONG,1743039987696,1743039989928,1743039989928,1743039989975,150.384,150.407,150.407,ASK,0.002138220082,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743040101000_19178,8687,USDCAD,detection_time_continuation,LONG,1743040101000,1743040113982,1743040113982,1743040117671,1.42985,1.4301,1.4301,ASK,2.4427909e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743040101000_19178,8687,USDCAD,post_burst_continuation,LONG,1743040104550,1743040113982,1743040113982,1743040117671,1.42985,1.4301,1.4301,ASK,2.4427909e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743040101000_19178,8687,USDCAD,failed_shock_reversal,SHORT,1743040105151,1743040113982,1743040113982,1743040117671,1.42985,1.4301,1.42985,BID,2.4427909e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743040175500_19179,8688,USDJPY,detection_time_continuation,SHORT,1743040175500,1743040184592,1743040184592,1743040184691,150.351,150.376,150.351,BID,0.002136545303,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743040175500_19179,8688,USDJPY,post_burst_continuation,SHORT,1743040176039,1743040184592,1743040184592,1743040184691,150.351,150.376,150.351,BID,0.002136545303,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743040175500_19179,8688,USDJPY,failed_shock_reversal,LONG,1743040176327,1743040184592,1743040184592,1743040184691,150.351,150.376,150.376,ASK,0.002136545303,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743040661750_19180,8689,USDJPY,detection_time_continuation,SHORT,1743040661750,1743040663122,1743040663122,1743040663122,150.359,150.376,150.359,BID,0.002135252354,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743040661750_19180,8689,USDJPY,post_burst_continuation,SHORT,1743040662663,1743040663122,1743040663122,1743040663122,150.359,150.376,150.359,BID,0.002135252354,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743040661750_19180,8689,USDJPY,failed_shock_reversal,LONG,1743040665311,1743040668462,1743040668462,1743040669561,150.365,150.388,150.388,ASK,0.002135252354,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743040676250_19181,8690,USDJPY,detection_time_continuation,SHORT,1743040676250,1743040679607,1743040679607,1743040679808,150.344,150.365,150.344,BID,0.002135319075,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743040676250_19181,8690,USDJPY,post_burst_continuation,SHORT,1743040676735,1743040679607,1743040679607,1743040679808,150.344,150.365,150.344,BID,0.002135319075,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743040802000_19182,8691,USDCAD,detection_time_continuation,SHORT,1743040802000,1743040802186,1743040802186,1743040802451,1.43011,1.4304,1.43011,BID,2.4439117e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743040802000_19182,8691,USDCAD,post_burst_continuation,SHORT,1743040802451,1743040805013,1743040805013,1743040805257,1.43008,1.43036,1.43008,BID,2.4439117e-05,ENTERED,False,tickshock-state-conditioned-response-v1
