event_id,market_cluster_id,symbol,strategy,direction,entry_quote_msc,mfe,mae,time_to_mfe_ms,time_to_mae_ms,barrier_05_result,barrier_05_msc,barrier_10_result,barrier_10_msc,barrier_20_result,barrier_20_msc,timeout_return,max_tolerable_cost,censored,schema_version
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983258250_18464,8286,USDCAD,post_burst_continuation,SHORT,1742983259509,0.0,0.0003,0,27399,REVERSAL_FIRST,1742983260168.0,REVERSAL_FIRST,1742983260168.0,REVERSAL_FIRST,1742983260168.0,-0.00014,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983258250_18464,8286,USDCAD,failed_shock_reversal,LONG,1742983260168,0.0,0.00051,0,114722,REVERSAL_FIRST,1742983260527.0,REVERSAL_FIRST,1742983260527.0,REVERSAL_FIRST,1742983260527.0,-0.00042,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742983264750_18467,8287,USDJPY,detection_time_continuation,LONG,1742983265746,0.0,0.032,0,35031,REVERSAL_FIRST,1742983266301.0,REVERSAL_FIRST,1742983266301.0,REVERSAL_FIRST,1742983266301.0,-0.004,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742983264750_18467,8287,USDJPY,post_burst_continuation,LONG,1742983266571,0.0,0.034,0,34206,REVERSAL_FIRST,1742983267571.0,REVERSAL_FIRST,1742983267571.0,REVERSAL_FIRST,1742983267571.0,-0.006,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742983264750_18467,8287,USDJPY,failed_shock_reversal,SHORT,1742983273067,0.0,0.036,0,107667,REVERSAL_FIRST,1742983273336.0,REVERSAL_FIRST,1742983273336.0,REVERSAL_FIRST,1742983273336.0,-0.033,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742983264500_18466,8287,USDJPY,detection_time_continuation,LONG,1742983265746,0.0,0.032,0,35031,REVERSAL_FIRST,1742983266301.0,REVERSAL_FIRST,1742983266301.0,REVERSAL_FIRST,1742983266301.0,-0.004,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742983264500_18466,8287,USDJPY,post_burst_continuation,LONG,1742983266571,0.0,0.034,0,34206,REVERSAL_FIRST,1742983267571.0,REVERSAL_FIRST,1742983267571.0,REVERSAL_FIRST,1742983267571.0,-0.006,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742983264500_18466,8287,USDJPY,failed_shock_reversal,SHORT,1742983273067,0.0,0.036,0,107667,REVERSAL_FIRST,1742983273336.0,REVERSAL_FIRST,1742983273336.0,REVERSAL_FIRST,1742983273336.0,-0.033,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983272000_18469,8288,GBPUSD,detection_time_continuation,SHORT,1742983272526,0.00014,0.00049,52240,104910,REVERSAL_FIRST,1742983272816.0,REVERSAL_FIRST,1742983272816.0,REVERSAL_FIRST,1742983272816.0,-0.00038,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983272000_18469,8288,GBPUSD,post_burst_continuation,SHORT,1742983273035,0.00012,0.00051,51731,104401,REVERSAL_FIRST,1742983273287.0,REVERSAL_FIRST,1742983273287.0,REVERSAL_FIRST,1742983273287.0,-0.0004,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983272000_18469,8288,GBPUSD,failed_shock_reversal,LONG,1742983273035,9e-05,0.00054,104401,51731,REVERSAL_FIRST,1742983273287.0,REVERSAL_FIRST,1742983273287.0,REVERSAL_FIRST,1742983273287.0,-4e-05,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983271750_18468,8288,GBPUSD,detection_time_continuation,SHORT,1742983272526,0.00014,0.00049,52240,104910,REVERSAL_FIRST,1742983272816.0,REVERSAL_FIRST,1742983272816.0,REVERSAL_FIRST,1742983272816.0,-0.00038,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983271750_18468,8288,GBPUSD,post_burst_continuation,SHORT,1742983272526,0.00014,0.00049,52240,104910,REVERSAL_FIRST,1742983272816.0,REVERSAL_FIRST,1742983272816.0,REVERSAL_FIRST,1742983272816.0,-0.00038,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983271750_18468,8288,GBPUSD,failed_shock_reversal,LONG,1742983273035,9e-05,0.00054,104401,51731,REVERSAL_FIRST,1742983273287.0,REVERSAL_FIRST,1742983273287.0,REVERSAL_FIRST,1742983273287.0,-4e-05,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742983280500_18470,8289,USDCHF,detection_time_continuation,SHORT,1742983280889,0.0,0.00041,0,99515,REVERSAL_FIRST,1742983281287.0,REVERSAL_FIRST,1742983281287.0,REVERSAL_FIRST,1742983281287.0,-0.00029,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742983280500_18470,8289,USDCHF,post_burst_continuation,SHORT,1742983281643,0.0,0.00041,0,98761,REVERSAL_FIRST,1742983282063.0,REVERSAL_FIRST,1742983282063.0,REVERSAL_FIRST,1742983282063.0,-0.00029,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742983280500_18470,8289,USDCHF,failed_shock_reversal,LONG,1742983281643,0.0,0.00027,0,5837,REVERSAL_FIRST,1742983282063.0,REVERSAL_FIRST,1742983282063.0,REVERSAL_FIRST,1742983282063.0,-0.00018,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w500_1742983280750_18471,8289,USDCHF,detection_time_continuation,SHORT,1742983281643,0.0,0.00041,0,98761,REVERSAL_FIRST,1742983282063.0,REVERSAL_FIRST,1742983282063.0,REVERSAL_FIRST,1742983282063.0,-0.00031,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w500_1742983280750_18471,8289,USDCHF,post_burst_continuation,SHORT,1742983281643,0.0,0.00041,0,98761,REVERSAL_FIRST,1742983282063.0,REVERSAL_FIRST,1742983282063.0,REVERSAL_FIRST,1742983282063.0,-0.00031,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w500_1742983280750_18471,8289,USDCHF,failed_shock_reversal,LONG,1742983282063,0.0,0.00028,0,5417,REVERSAL_FIRST,1742983282428.0,REVERSAL_FIRST,1742983282428.0,REVERSAL_FIRST,1742983282428.0,-0.00018,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983284000_18472,8290,GBPUSD,detection_time_continuation,SHORT,1742983284686,0.0,0.00077,0,92750,REVERSAL_FIRST,1742983285649.0,REVERSAL_FIRST,1742983285649.0,REVERSAL_FIRST,1742983285649.0,-0.00065,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983284000_18472,8290,GBPUSD,post_burst_continuation,SHORT,1742983287498,0.0,0.00073,0,89938,REVERSAL_FIRST,1742983289397.0,REVERSAL_FIRST,1742983289397.0,REVERSAL_FIRST,1742983289397.0,-0.00061,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983284000_18472,8290,GBPUSD,failed_shock_reversal,LONG,1742983290442,0.00022,0.00041,86994,34324,REVERSAL_FIRST,1742983290655.0,REVERSAL_FIRST,1742983290655.0,REVERSAL_FIRST,1742983290655.0,0.0001,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983284750_18475,8290,GBPUSD,detection_time_continuation,SHORT,1742983287498,0.0,0.00073,0,89938,REVERSAL_FIRST,1742983289397.0,REVERSAL_FIRST,1742983289397.0,REVERSAL_FIRST,1742983289397.0,-0.00059,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983284750_18475,8290,GBPUSD,post_burst_continuation,SHORT,1742983287498,0.0,0.00073,0,89938,REVERSAL_FIRST,1742983289397.0,REVERSAL_FIRST,1742983289397.0,REVERSAL_FIRST,1742983289397.0,-0.00059,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983284750_18475,8290,GBPUSD,failed_shock_reversal,LONG,1742983290442,0.00022,0.00041,86994,34324,REVERSAL_FIRST,1742983290655.0,REVERSAL_FIRST,1742983290655.0,REVERSAL_FIRST,1742983290655.0,8e-05,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742983284500_18474,8290,GBPUSD,detection_time_continuation,SHORT,1742983285649,0.0,0.00072,0,91787,REVERSAL_FIRST,1742983285890.0,REVERSAL_FIRST,1742983285890.0,REVERSAL_FIRST,1742983285890.0,-0.00058,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742983284500_18474,8290,GBPUSD,post_burst_continuation,SHORT,1742983287498,0.0,0.00073,0,89938,REVERSAL_FIRST,1742983289397.0,REVERSAL_FIRST,1742983289397.0,REVERSAL_FIRST,1742983289397.0,-0.00059,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742983284500_18474,8290,GBPUSD,failed_shock_reversal,LONG,1742983287498,0.0003,0.00033,89938,37268,REVERSAL_FIRST,1742983289397.0,REVERSAL_FIRST,1742983289397.0,REVERSAL_FIRST,1742983289397.0,0.00016,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983284250_18473,8290,GBPUSD,detection_time_continuation,SHORT,1742983284686,0.0,0.00077,0,92750,REVERSAL_FIRST,1742983285649.0,REVERSAL_FIRST,1742983285649.0,REVERSAL_FIRST,1742983285649.0,-0.00063,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983284250_18473,8290,GBPUSD,post_burst_continuation,SHORT,1742983287498,0.0,0.00073,0,89938,REVERSAL_FIRST,1742983289397.0,REVERSAL_FIRST,1742983289397.0,REVERSAL_FIRST,1742983289397.0,-0.00059,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983284250_18473,8290,GBPUSD,failed_shock_reversal,LONG,1742983287498,0.0003,0.00033,89938,37268,REVERSAL_FIRST,1742983289397.0,REVERSAL_FIRST,1742983289397.0,REVERSAL_FIRST,1742983289397.0,0.00016,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983294500_18476,8291,GBPUSD,detection_time_continuation,SHORT,1742983296572,0.0,0.00076,0,80864,REVERSAL_FIRST,1742983297211.0,REVERSAL_FIRST,1742983297211.0,REVERSAL_FIRST,1742983297211.0,-0.00073,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983294500_18476,8291,GBPUSD,post_burst_continuation,SHORT,1742983297729,0.0,0.00073,0,79707,REVERSAL_FIRST,1742983297940.0,REVERSAL_FIRST,1742983297940.0,REVERSAL_FIRST,1742983297940.0,-0.0007,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983294500_18476,8291,GBPUSD,failed_shock_reversal,LONG,1742983307436,0.00025,0.00038,70000,17330,REVERSAL_FIRST,1742983308462.0,REVERSAL_FIRST,1742983308462.0,REVERSAL_FIRST,1742983308462.0,0.00022,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983294750_18477,8291,GBPUSD,detection_time_continuation,SHORT,1742983296572,0.0,0.00076,0,80864,REVERSAL_FIRST,1742983297211.0,REVERSAL_FIRST,1742983297211.0,REVERSAL_FIRST,1742983297211.0,-0.00074,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983294750_18477,8291,GBPUSD,post_burst_continuation,SHORT,1742983297729,0.0,0.00073,0,79707,REVERSAL_FIRST,1742983297940.0,REVERSAL_FIRST,1742983297940.0,REVERSAL_FIRST,1742983297940.0,-0.00071,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983294750_18477,8291,GBPUSD,failed_shock_reversal,LONG,1742983307436,0.00025,0.00038,70000,17330,REVERSAL_FIRST,1742983308462.0,REVERSAL_FIRST,1742983308462.0,REVERSAL_FIRST,1742983308462.0,0.00023,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983371000_18478,8292,USDCAD,detection_time_continuation,SHORT,1742983372445,0.0,0.00039,0,110661,REVERSAL_FIRST,1742983373973.0,REVERSAL_FIRST,1742983373973.0,REVERSAL_FIRST,1742983373973.0,-0.00033,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983371000_18478,8292,USDCAD,post_burst_continuation,SHORT,1742983372445,0.0,0.00039,0,110661,REVERSAL_FIRST,1742983373973.0,REVERSAL_FIRST,1742983373973.0,REVERSAL_FIRST,1742983373973.0,-0.00033,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983371000_18478,8292,USDCAD,failed_shock_reversal,LONG,1742983380757,0.0,0.00054,0,74193,REVERSAL_FIRST,1742983381252.0,REVERSAL_FIRST,1742983381252.0,REVERSAL_FIRST,1742983381252.0,-0.00028,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742983382000_18480,8293,GBPUSD,detection_time_continuation,SHORT,1742983383056,0.0,0.00059,0,55470,REVERSAL_FIRST,1742983383345.0,REVERSAL_FIRST,1742983383345.0,REVERSAL_FIRST,1742983383345.0,-0.00047,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742983382000_18480,8293,GBPUSD,post_burst_continuation,SHORT,1742983383056,0.0,0.00059,0,55470,REVERSAL_FIRST,1742983383345.0,REVERSAL_FIRST,1742983383345.0,REVERSAL_FIRST,1742983383345.0,-0.00047,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742983382000_18480,8293,GBPUSD,failed_shock_reversal,LONG,1742983383345,0.00019,0.00031,55181,22437,REVERSAL_FIRST,1742983383559.0,REVERSAL_FIRST,1742983383559.0,REVERSAL_FIRST,1742983383559.0,7e-05,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983381750_18479,8293,GBPUSD,detection_time_continuation,SHORT,1742983383056,0.0,0.00059,0,55470,REVERSAL_FIRST,1742983383345.0,REVERSAL_FIRST,1742983383345.0,REVERSAL_FIRST,1742983383345.0,-0.00047,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983381750_18479,8293,GBPUSD,post_burst_continuation,SHORT,1742983383056,0.0,0.00059,0,55470,REVERSAL_FIRST,1742983383345.0,REVERSAL_FIRST,1742983383345.0,REVERSAL_FIRST,1742983383345.0,-0.00047,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983381750_18479,8293,GBPUSD,failed_shock_reversal,LONG,1742983383345,0.00019,0.00031,55181,22437,REVERSAL_FIRST,1742983383559.0,REVERSAL_FIRST,1742983383559.0,REVERSAL_FIRST,1742983383559.0,7e-05,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983483750_18481,8294,GBPUSD,detection_time_continuation,LONG,1742983484348,3e-05,0.00047,116560,67223,REVERSAL_FIRST,1742983484656.0,REVERSAL_FIRST,1742983484656.0,REVERSAL_FIRST,1742983484656.0,-4e-05,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983483750_18481,8294,GBPUSD,post_burst_continuation,LONG,1742983485567,1e-05,0.00049,115341,66004,REVERSAL_FIRST,1742983485979.0,REVERSAL_FIRST,1742983485979.0,REVERSAL_FIRST,1742983485979.0,-6e-05,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983483750_18481,8294,GBPUSD,failed_shock_reversal,SHORT,1742983489186,8e-05,0.00042,62385,111722,REVERSAL_FIRST,1742983489470.0,REVERSAL_FIRST,1742983489470.0,REVERSAL_FIRST,1742983489470.0,-0.00035,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742983521000_18485,8296,AUDUSD,detection_time_continuation,SHORT,1742983524192,0.0,0.00038,0,76543,REVERSAL_FIRST,1742983524654.0,REVERSAL_FIRST,1742983524654.0,REVERSAL_FIRST,1742983524654.0,-0.00031,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742983521000_18485,8296,AUDUSD,post_burst_continuation,SHORT,1742983524192,0.0,0.00038,0,76543,REVERSAL_FIRST,1742983524654.0,REVERSAL_FIRST,1742983524654.0,REVERSAL_FIRST,1742983524654.0,-0.00031,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742983521000_18485,8296,AUDUSD,failed_shock_reversal,LONG,1742983526746,0.0,0.00028,0,38282,REVERSAL_FIRST,1742983532485.0,REVERSAL_FIRST,1742983532485.0,REVERSAL_FIRST,1742983532485.0,-0.0001,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983521250_18484,8295,USDCAD,detection_time_continuation,LONG,1742983522195,0.0,0.00044,0,115726,REVERSAL_FIRST,1742983523908.0,REVERSAL_FIRST,1742983523908.0,REVERSAL_FIRST,1742983523908.0,-0.00034,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983521250_18484,8295,USDCAD,post_burst_continuation,LONG,1742983523908,0.0,0.00045,0,114013,REVERSAL_FIRST,1742983526103.0,REVERSAL_FIRST,1742983526103.0,REVERSAL_FIRST,1742983526103.0,-0.00035,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983521250_18482,8295,GBPUSD,detection_time_continuation,SHORT,1742983521961,0.0,0.00066,0,119264,REVERSAL_FIRST,1742983526510.0,REVERSAL_FIRST,1742983526510.0,REVERSAL_FIRST,1742983526510.0,-0.00066,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983521250_18482,8295,GBPUSD,post_burst_continuation,SHORT,1742983526510,0.0,0.00068,0,114715,REVERSAL_FIRST,1742983526745.0,REVERSAL_FIRST,1742983526745.0,REVERSAL_FIRST,1742983526745.0,-0.00068,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742983521250_18483,8295,EURUSD,detection_time_continuation,SHORT,1742983522192,0.0,0.00047,0,118794,REVERSAL_FIRST,1742983522421.0,REVERSAL_FIRST,1742983522421.0,REVERSAL_FIRST,1742983522421.0,-0.00047,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742983521250_18483,8295,EURUSD,post_burst_continuation,SHORT,1742983522421,0.0,0.00048,0,118565,REVERSAL_FIRST,1742983523075.0,REVERSAL_FIRST,1742983523075.0,REVERSAL_FIRST,1742983523075.0,-0.00048,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742983521250_18483,8295,EURUSD,failed_shock_reversal,LONG,1742983523329,0.00011,0.00037,117657,46217,REVERSAL_FIRST,1742983526217.0,REVERSAL_FIRST,1742983526217.0,REVERSAL_FIRST,1742983526217.0,0.00011,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742983537500_18486,8297,USDJPY,detection_time_continuation,SHORT,1742983538287,0.0,0.075,0,76458,REVERSAL_FIRST,1742983538779.0,REVERSAL_FIRST,1742983538779.0,REVERSAL_FIRST,1742983538779.0,-0.039,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742983537500_18486,8297,USDJPY,post_burst_continuation,SHORT,1742983539356,0.0,0.075,0,75389,REVERSAL_FIRST,1742983540842.0,REVERSAL_FIRST,1742983540842.0,REVERSAL_FIRST,1742983540842.0,-0.039,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742983537500_18486,8297,USDJPY,failed_shock_reversal,LONG,1742983543831,0.031,0.021,70914,102204,REVERSAL_FIRST,1742983544192.0,REVERSAL_FIRST,1742983544192.0,REVERSAL_FIRST,1742983544192.0,-0.003,0.01,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983619500_18487,8298,USDCAD,detection_time_continuation,LONG,1742983620357,0.0,0.00046,0,119968,REVERSAL_FIRST,1742983620593.0,REVERSAL_FIRST,1742983620593.0,REVERSAL_FIRST,1742983620593.0,-0.00046,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983619500_18487,8298,USDCAD,post_burst_continuation,LONG,1742983620357,0.0,0.00046,0,119968,REVERSAL_FIRST,1742983620593.0,REVERSAL_FIRST,1742983620593.0,REVERSAL_FIRST,1742983620593.0,-0.00046,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983619500_18487,8298,USDCAD,failed_shock_reversal,SHORT,1742983627478,0.0,0.00042,0,90895,REVERSAL_FIRST,1742983627697.0,REVERSAL_FIRST,1742983627697.0,REVERSAL_FIRST,1742983627697.0,-0.00014,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983638750_18488,8299,USDCAD,detection_time_continuation,LONG,1742983641229,0.0,0.00048,0,112646,REVERSAL_FIRST,1742983642458.0,REVERSAL_FIRST,1742983642458.0,REVERSAL_FIRST,1742983642458.0,-0.00048,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983638750_18488,8299,USDCAD,post_burst_continuation,LONG,1742983641229,0.0,0.00048,0,112646,REVERSAL_FIRST,1742983642458.0,REVERSAL_FIRST,1742983642458.0,REVERSAL_FIRST,1742983642458.0,-0.00048,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983638750_18488,8299,USDCAD,failed_shock_reversal,SHORT,1742983641229,0.0,0.0004,0,77144,REVERSAL_FIRST,1742983642458.0,REVERSAL_FIRST,1742983642458.0,REVERSAL_FIRST,1742983642458.0,-6e-05,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983680250_18489,8300,USDCAD,detection_time_continuation,LONG,1742983680618,0.0,0.00059,0,119872,REVERSAL_FIRST,1742983680921.0,REVERSAL_FIRST,1742983680921.0,REVERSAL_FIRST,1742983680921.0,-0.00059,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983680250_18489,8300,USDCAD,post_burst_continuation,LONG,1742983682009,0.0,0.00057,0,118481,REVERSAL_FIRST,1742983682247.0,REVERSAL_FIRST,1742983682247.0,REVERSAL_FIRST,1742983682247.0,-0.00057,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983680250_18489,8300,USDCAD,failed_shock_reversal,SHORT,1742983682009,2e-05,0.00035,118481,36364,REVERSAL_FIRST,1742983682247.0,REVERSAL_FIRST,1742983682247.0,REVERSAL_FIRST,1742983682247.0,2e-05,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742983719750_18491,8301,AUDUSD,detection_time_continuation,LONG,1742983720779,0.0,0.00027,0,56515,REVERSAL_FIRST,1742983721488.0,REVERSAL_FIRST,1742983721488.0,REVERSAL_FIRST,1742983721488.0,-0.00016,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742983719750_18491,8301,AUDUSD,post_burst_continuation,LONG,1742983720779,0.0,0.00027,0,56515,REVERSAL_FIRST,1742983721488.0,REVERSAL_FIRST,1742983721488.0,REVERSAL_FIRST,1742983721488.0,-0.00016,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983719500_18490,8301,USDCAD,detection_time_continuation,SHORT,1742983720548,3e-05,0.00021,86170,1120,REVERSAL_FIRST,1742983720757.0,REVERSAL_FIRST,1742983720757.0,REVERSAL_FIRST,1742983720757.0,-7e-05,0.0,False,tickshock-state-conditioned-response-v1
