session,trend_mode,min_breakout_persist,min_spread_z,max_spread_pips,cooldown_bars,stop_loss_pips,target_r,max_hold_bars,train_trades,train_tpd,train_expectancy_r,train_win_rate,test_trades,test_tpd,test_expectancy_r,test_win_rate,score
london_ny,any,1,0.0,2.0,0,15.0,1.0,12,1226,3.1074851485148516,-0.09370853724850639,0.50163132137031,432,4.829813664596274,-0.09441358024691233,0.49537037037037035,0.013390784544740707
all,any,2,0.0,2.0,0,12.0,1.0,12,867,2.1917769741230995,-0.08761053440984362,0.5051903114186851,372,4.293339745131042,-0.1059811827957024,0.5134408602150538,0.011389962452404825
all,any,2,0.0,2.0,0,12.0,1.0,6,880,2.224640988729328,-0.08721590909091019,0.48977272727272725,385,4.443375811493148,-0.10536796536796846,0.5116883116883116,0.010798701298699684
london_ny,any,2,0.0,2.0,0,10.0,1.0,6,738,1.8714307097637641,-0.14172086720867513,0.483739837398374,302,3.4911893388993693,-0.13913907284768742,0.5099337748344371,0.009937471177415225
london_ny,any,1,0.0,2.0,0,12.0,1.0,12,1367,3.464871287128713,-0.10702267739575823,0.506949524506218,512,5.724223602484472,-0.10358072916666694,0.515625,0.00889411262115914
london_ny,any,1,0.0,2.0,3,15.0,1.2,12,985,2.4966336633663366,-0.06350592216582224,0.4903553299492386,363,4.058385093167702,-0.10813590449954139,0.4573002754820937,0.008885452587713234
all,any,1,0.0,2.0,0,15.0,1.0,12,1579,3.9898926089703095,-0.0926746886214923,0.493350221659278,604,6.731888544891641,-0.10429359823399466,0.48509933774834435,0.007710387928202278
london_ny,any,1,0.0,2.0,3,12.0,1.0,12,1063,2.6943366336633665,-0.08659454374412116,0.5192850423330198,387,4.326708074534162,-0.11565460809646902,0.5090439276485789,0.00750516248927359
all,any,2,0.0,2.0,3,10.0,1.2,6,739,1.8681928303079245,-0.10293640054127474,0.4668470906630582,313,3.612406828564559,-0.15450479233227216,0.4728434504792332,0.006873696861713914
london_ny,any,1,0.0,2.0,0,15.0,1.2,6,1280,3.2443564356435646,-0.0813750000000012,0.4609375,472,5.277018633540373,-0.10628531073446632,0.4639830508474576,0.00534179025423568
all,any,1,0.0,2.0,0,15.0,1.2,6,1659,4.192040429564119,-0.07856540084388215,0.4665461121157324,660,7.356037151702786,-0.11062626262626463,0.4681818181818182,0.004650589073372922
all,any,1,0.0,2.0,0,15.0,1.0,6,1708,4.315855969677827,-0.0882279469164713,0.4806791569086651,687,7.656965944272446,-0.11704997573993335,0.48034934497816595,0.0017508138769855817
all,any,2,0.0,2.0,0,12.0,1.2,6,850,2.148800955022647,-0.09145098039215925,0.4611764705882353,376,4.339504688627074,-0.11580230496453887,0.48138297872340424,0.0007958880892778471
london_ny,any,1,0.0,2.0,3,15.0,1.0,12,992,2.5143762376237624,-0.0828360215053779,0.5080645161290323,364,4.069565217391305,-0.12686813186813165,0.4725274725274725,-0.0010018905825359553
london_ny,any,1,0.0,2.0,0,15.0,1.0,6,1318,3.3406732673267325,-0.09467880627213032,0.4757207890743551,490,5.478260869565218,-0.11893877551020617,0.47346938775510206,-0.0013252320047908751
all,any,1,0.0,2.0,3,15.0,1.2,6,1377,3.479469361970941,-0.06505446623093522,0.47421931735657225,537,5.985139318885449,-0.13608938547486127,0.4506517690875233,-0.005474973933293659
london_ny,any,1,0.0,2.0,3,15.0,1.2,6,1056,2.6765940594059408,-0.06739267676767685,0.4649621212121212,384,4.2931677018633545,-0.1366145833333348,0.453125,-0.006394491792929963
all,any,1,0.0,2.0,3,15.0,1.2,12,1274,3.2192040429564117,-0.06340659340659534,0.4811616954474097,495,5.5170278637770895,-0.13952861952861875,0.43232323232323233,-0.008178789464503781
all,any,1,0.0,2.0,0,12.0,1.0,12,1751,4.424510423246999,-0.10977060727203622,0.500856653340948,711,7.924458204334365,-0.1354313173933437,0.4964838255977497,-0.008206999054589537
all,any,2,0.0,2.0,0,10.0,1.0,12,946,2.3914890628840277,-0.11711416490486377,0.5063424947145877,416,4.801154123587401,-0.14317307692308165,0.5168269230769231,-0.010850900552937793
all,any,1,0.0,2.0,3,15.0,1.0,6,1382,3.492103600758054,-0.07533526290400235,0.4840810419681621,537,5.985139318885449,-0.14581005586592283,0.45623836126629425,-0.010853689495428212
london_ny,any,1,0.0,2.0,0,10.0,1.2,12,1439,3.6473663366336635,-0.10961779013203776,0.47810979847116053,562,6.282498156270621,-0.13633451957295356,0.4822064056939502,-0.0111479613412836
all,any,2,0.0,2.0,0,10.0,1.2,6,927,2.3434570415364626,-0.12099244875944076,0.459546925566343,407,4.6972830007213275,-0.131621621621625,0.48402948402948404,-0.01204792480035385
london_ny,any,1,0.0,2.0,3,15.0,1.0,6,1060,2.686732673267327,-0.07866037735849073,0.47830188679245284,384,4.2931677018633545,-0.14769097222222405,0.4583333333333333,-0.012444585298743
all,any,2,0.0,2.0,0,10.0,1.2,12,920,2.3257610336715704,-0.10851086956521905,0.4706521739130435,398,4.593411877855254,-0.13819095477387364,0.4748743718592965,-0.012868057679705124
london_ny,any,1,0.0,2.0,0,12.0,1.0,6,1429,3.622019801980198,-0.1184861208304173,0.4793561931420574,555,6.204968944099379,-0.13830330330330645,0.4900900900900901,-0.012956891986459489
all,any,1,0.0,2.0,0,12.0,1.0,6,1841,4.651926721415035,-0.11187760275212646,0.48451928299837044,772,8.604334365325077,-0.14465673575129853,0.49222797927461137,-0.014022289561129976
all,any,1,0.0,2.0,3,12.0,1.0,12,1372,3.466835123183828,-0.10080782312925278,0.5043731778425656,532,5.929411764705882,-0.15021929824561364,0.4849624060150376,-0.014045349342744661
all,any,1,0.0,2.0,3,15.0,1.0,12,1283,3.241945672773215,-0.08312808521694137,0.49727201870615745,496,5.528173374613003,-0.15038978494623598,0.45161290322580644,-0.01427612901130594
all,any,2,0.0,2.0,0,10.0,1.0,6,953,2.4091850707489204,-0.13208814270724184,0.4858342077649528,424,4.893484010579466,-0.143231132075475,0.5070754716981132,-0.015872380417353154
london_ny,any,1,0.0,2.0,3,12.0,1.2,12,1043,2.6436435643564358,-0.09100351550016073,0.48034515819750717,378,4.22608695652174,-0.15123456790123585,0.455026455026455,-0.016736355243067418
london_ny,any,1,0.0,2.0,3,12.0,1.0,6,1106,2.803326732673267,-0.08824593128390598,0.4891500904159132,408,4.561490683229814,-0.16045751633987107,0.48284313725490197,-0.01711325036343731
london_ny,any,1,0.0,2.0,0,12.0,1.2,12,1316,3.3356039603960395,-0.1109675785207718,0.46808510638297873,478,5.344099378881988,-0.1425906555090654,0.4581589958158996,-0.017139155782494895
london_ny,any,1,0.0,2.0,0,10.0,1.0,12,1504,3.812118811881188,-0.1192220744680874,0.5132978723404256,597,6.673756938244769,-0.16125628140703385,0.5108877721943048,-0.01965607069033096
all,any,1,0.0,2.0,0,12.0,1.2,12,1690,4.27037271004422,-0.11284516765286187,0.46272189349112425,667,7.434055727554179,-0.15204897551224397,0.4527736131934033,-0.022577616517185622
all,any,1,0.0,2.0,3,12.0,1.0,6,1440,3.638660770688566,-0.09507523148147994,0.48819444444444443,573,6.386377708978328,-0.16812100058173535,0.47643979057591623,-0.02261579527826306
all,any,1,0.0,2.0,0,10.0,1.2,12,1845,4.662034112444725,-0.11737127371273931,0.47208672086720865,777,8.660061919504644,-0.15467181467181493,0.46846846846846846,-0.022625388454657298
london_ny,any,1,0.0,2.0,3,12.0,1.2,6,1095,2.7754455445544552,-0.08725266362252691,0.4611872146118721,401,4.483229813664597,-0.16652119700748266,0.4513715710723192,-0.02418855354004705
all,any,1,0.0,2.0,0,12.0,1.2,6,1781,4.500315855969678,-0.11641867864495502,0.4570466030320045,733,8.169659442724457,-0.15961800818553976,0.45702592087312416,-0.02655691717357125
all,any,1,0.0,2.0,0,10.0,1.0,12,1925,4.864181933038535,-0.1252831168831192,0.507012987012987,828,9.228482972136222,-0.17248792270531335,0.501207729468599,-0.027204766296505596
all,any,1,0.0,2.0,3,12.0,1.2,6,1426,3.6032849020846496,-0.09071996259934385,0.4670406732117812,564,6.286068111455108,-0.17312352245862983,0.44680851063829785,-0.028016692901833347
all,any,1,0.0,2.0,0,10.0,1.2,6,1910,4.826279216677195,-0.11953926701570569,0.4638743455497382,814,9.072445820433435,-0.16662162162162428,0.4742014742014742,-0.02827371843523773
london_ny,any,1,0.0,2.0,3,10.0,1.0,12,1115,2.826138613861386,-0.11074439461883626,0.5228699551569507,422,4.716913762322441,-0.18246445497630198,0.4928909952606635,-0.028825286379189262
all,any,1,0.0,2.0,3,12.0,1.2,12,1350,3.4112444725205306,-0.1024012345679028,0.46814814814814815,520,5.795665634674922,-0.17137820512820576,0.4423076923076923,-0.029962262583096522
london_ny,any,1,0.0,2.0,0,12.0,1.2,6,1380,3.497821782178218,-0.11978864734299526,0.45217391304347826,524,5.858385093167702,-0.16486959287531874,0.4484732824427481,-0.03069302236604376
london_ny,any,1,0.0,2.0,0,10.0,1.2,6,1483,3.7588910891089107,-0.11838165879973059,0.46257585974376264,588,6.573147537165703,-0.17205782312925302,0.4710884353741497,-0.030864715643506874
london_ny,any,1,0.0,2.0,3,10.0,1.2,12,1097,2.7805148514851483,-0.09437556973564395,0.49042844120328166,411,4.593961033920671,-0.18299270072992696,0.45498783454987834,-0.031201623760443997
london_ny,any,1,0.0,2.0,0,10.0,1.0,6,1540,3.9033663366336633,-0.12548051948052055,0.4935064935064935,619,6.919691029771378,-0.1804200323101789,0.4911147011308562,-0.03249832364727433
all,any,1,0.0,2.0,0,10.0,1.0,6,1980,5.003158559696779,-0.12882828282828263,0.4904040404040404,861,9.59628482972136,-0.1791289198606297,0.4912891986062718,-0.03272454862211069
london_ny,any,1,0.0,2.0,3,10.0,1.0,6,1145,2.902178217821782,-0.10805240174672623,0.5021834061135371,442,4.940464177598386,-0.22147058823529858,0.47058823529411764,-0.04910425122014099
all,any,1,0.0,2.0,3,10.0,1.0,12,1444,3.6487681617182566,-0.12630886426593035,0.5083102493074793,588,6.553560371517027,-0.21948979591836654,0.4710884353741497,-0.05150782501366209
all,any,1,0.0,2.0,3,10.0,1.2,12,1418,3.5830701200252686,-0.1164880112835001,0.47461212976022565,574,6.397523219814241,-0.21667247386759542,0.43902439024390244,-0.053167169984716434
london_ny,any,1,0.0,2.0,3,10.0,1.2,6,1131,2.8666930693069306,-0.0994429708222819,0.47038019451812557,434,4.851044011488008,-0.22578341013825215,0.4423963133640553,-0.053732487664358015
all,any,1,0.0,2.0,3,10.0,1.0,6,1490,3.7650031585596966,-0.12106040268456328,0.49328859060402686,617,6.876780185758514,-0.2329821717990311,0.46677471636953,-0.05771215667932232
all,any,1,0.0,2.0,3,10.0,1.2,6,1469,3.711939355653822,-0.11366916269570983,0.46426140231449964,606,6.754179566563467,-0.2418481848184843,0.43564356435643564,-0.06478808915609136
